verific,contagem
"01d0cbd002be92b5a970cb8f233349c2e2acf075e3634e6f0c26e4e88c1bf9d71554a68530182680ad5c8b042c3ab56327/07/2017 14:50:15329904639",1
"01d0f6cd01d79574621a56a1b9e21019266f0c6925e7873790f11b920c701190128639473a139ac0f3e5f5ade55873a528/09/2017 19:35:0817901679",1
"01d13850e74efca9a86fe812940de07098c2f7da94217786e372e7d85462c3542199e7fe213c16213bf5d6a7eadc9a5d19/04/2018 13:14:0675001462",1
"01d1bb79f3dee77d8a6809aff0025590ff96895c6b1d31f34b2d82f86670fa85da8622b14eb17ae2831f4ac5b9dab84a21/08/2018 23:43:59219902784",1
"01d2fc3e47376926a97ae795036db0938828464e34fc3da3892f568218e14d61f46490624488d3ff7ce78613913a771105/07/2018 02:53:2234001354",1
"01d3d4cb8c553d507dfd26fbd8b41e9533e77eecc23c25a65d10f627e50536177c67e1448b00f6e969d365cea6b010ab09/11/2017 15:10:11114943416",1
"01d48ed99667ce49eaeaa7980a31b9877ce94ab189134e2d3c05f496d635419c8b321bb669392f5163d04c59e235e06614/03/2018 09:48:2213651823",1
"01d5897e2c8a23b37ec65e0e72fbe956d9bba71d1d1ad35925593d365a2ab43e3afc536624bc2e65bddfb5db33cc01f312/04/2018 11:55:1952001521",1
"01d601c4d70f016f1e32ee8e82d6d4c9d99a9035db5875b38e59f9f55b9548f131344c16881c08a8a72c6d2eb29918c118/05/2017 01:30:11229904398",1
"01d72d42aaedb3736840132071d511008d39a63db6a98e40571f486e0c711cf7c826c40d7b19f62a09e2d7c5e7295ee226/03/2018 12:56:36147201891",1
"01d80471e02a3ba49c8e1d0abc2c1a64c19d5ba108c34b8255cf9a524da92bc44e922959ae960d389249c378d1c939f515/05/2017 09:31:5775001623",1
"01d815029787ce30f6f64900ee93ba37776b3debbda0734131d6046fca2cd9577722b1df1b0e383e000397b2c11e3e1901/02/2018 09:17:2048901269",1
"01d907b3e209269e120a365fc2b97524b1434a8f79cb3528540d9b21e686e823d1c281d3ae149232351cd8c8cc885f0d16/08/2017 10:25:08151991777",1
"01d90c5856f7551e108f2a0864ff6e5469ae578cb2e84390bb7c44216380ad5ef46490624488d3ff7ce78613913a771104/07/2018 02:55:1369901488",1
"01d95eed9163a292a6788ddac08bcf319da0bebb7f9168679e748abbfad05eddd2374cbcbb3ca4ab1086534108cc3ab716/11/2017 02:47:3828901611",1
"01d96f415da1ffc3807bc85852dea18987aff1d9a5e94db6840c5b963a5cef90530ec6109d11eaaf87999465c6afee0118/04/2018 08:31:16149902363",1
"01d9a9aa7feccdaf99f7ea832bfa73011357d7d30c1609c50ad43a42a204286c87142160b41353c4e5fca2360caf6f9223/08/2018 22:05:167990907",1
"01da5549f136167573c8a302f008557a2381a3052dd37f97e616bf160467acae6b536a23086fba0d58c08d68814397f616/04/2018 03:55:21150002002",1
"01db310c16db46c62c3d4e0857990f32a9516a079e37a9c9c36b9b78b10169e87c67e1448b00f6e969d365cea6b010ab22/02/2017 15:22:39119992129",1
"01dbd2da9b685e6d444416f7825d0931165948b2c41e846df7d09b56826a747fe5a3438891c0bfdb9394643f95273d8e10/10/2017 22:35:2733601510",1
"01dd288e8605af239a3a35e550e892353006b8f5b476750a03137c1b2755cea106e5eefc71ec47ae763c5c6f8db7064f01/08/2017 08:05:22169991663",1
"01dd7b32b57e2e5633984f61e456b0467d8e924f1da646ec896e1c0a80ef2f996481e96574816ead57975da2c0f6d80d11/04/2018 12:35:201600787",1
"01dd912bf415bd6f499af600aebdb866b2572a992f6ea1d1a7eb518d54e646206edacfd9f9074789dad6d62ba7950b9c14/02/2018 23:48:16118901204",1
"01dfa7b5bb8dcd546273e480c27043bc035df2b15f358d231e00af9e62488cf41d1bbb8ac1581824986f582583fff01d04/05/2018 10:15:3151401459",1
"01e0386aae6c6385feedb58bd4aae5c7ca38c039b717207dec906f4fa9a21db759fb871bf6f4522a87ba567b42dafecf30/11/2017 00:52:45184991605",1
"01e1617e546dc1fd372e089ab515ae34da7e1b2f8c91cbf61a22b55e8cd49bcd98dac6635aee4995d501a3972e04741421/09/2017 19:25:1276102002",1
"01e4121d4b2dcfb2ba6b8f367652aee840161099308e1f5f784d57e2b88b31b504aba03279157f6d4e0fe8ccaf21963c06/11/2017 11:09:5098001269",1
"01e515b157491fa28d3b56e7ef342573aa8d88eb4b9cb38894e33fa624c4287f6560211a19b47992c3666cc44a7e94c003/05/2018 07:52:2655001283",1
"01e51b7c3025655646143d09b911e1d73631b85819ccd66432f8e4b5fb568cf24830e40640734fc1c52cd21127c341d418/01/2018 09:50:2919001410",1
"01e662008f03009eb9b97f9333fcd6b4460a66fcc404a3d7306d5f50fcb2d18affc470761de7d0232558ba5e786e57b703/07/2018 10:15:1224981284",1
"01e6f40a293da5a9dc11e49695c7541df7ac498363699addc5ff78eadee469772138ccb85b11a4ec1e37afbd1c8eda1f05/06/2017 04:30:2548991510",1
"01e71f17355fc56620b0d3678f796c4210717ff440b2320081989126e858b220fdb9095204a334cd8872252ffec6f2db24/04/2018 22:31:03138002578",1
"01e7cf79ff6fdb0a65634f714c67dd2432a99bb84ae79a55c0e446afc9310e1ee5a3438891c0bfdb9394643f95273d8e21/02/2018 14:10:3527301185",1
"01e84dcdea7f8180214c9cf9f058f0dcc6336fa91fbd87c359e44f5dca5a90ed4c2b230173bb36f9b240f2b8ac11786e08/11/2017 02:31:1245901510",1
"01e9b3d727e46edf036b0bd549c38bb4af56e0203193f066ed64cbbbbf95ae6aef990a83bbea832f36ebe81376335aa825/01/2018 21:41:1599901646",1
"01e9feecd7fba975c1869a8fbbb38b651eb85357e22bf0c8c2a6f10eafad8423522620dcb18a6b31cd7bdf73665113a903/04/2017 20:55:15285901721",1
"01ea9d9ce4b86204f82b79184897371c4c99d6df98c5f4960cae6fd9f8603bd31127b7f2594683f2510f1c2c834a486b29/03/2017 17:50:2346301863",1
"01eaa000fe5c9f80f535c3d0cad25a476b7de889f456ee35f031172d358b2cd2594f9aaa48e5bf431f011ddc5669b0d517/08/2018 16:31:27135901602",1
"01eb154e5aa06eaf50851577302a04a530a47cc354b9607076272300c899dce9855668e0971d4dfd7bef1b6a4133b41b05/04/2018 11:55:355500864",1
"01ebb9ed879d6fa1da4857ed617972abbe837f2e0152a208d4386f4126d5bd7cf8db351d8c4c4c22c6835c19a46f01b005/05/2017 02:43:0332901096",1
"01ec6affa239058ac384542eb9f6920caba86c093ccdbac75b09111d57e500047c67e1448b00f6e969d365cea6b010ab25/12/2017 22:31:54114601852",1
"01ed8d522a969ceeb6ba285a161bf4c99af7b4a3262141c12ba9bd489a8573c7aafe36600ce604f205b86b5084d3d76717/05/2018 18:13:2847901932",1
"01efe0209a92b2f21f6e0edee4bd4eb6a92930c327948861c015c919a0bcb4a86560211a19b47992c3666cc44a7e94c026/06/2018 19:30:2978001865",1
"01f04ef1bf8714247c5286afd857935381825b8f118d301ef4933de64545b307ce7d1888639e6fb06b2749cbfdac1ff706/11/2017 13:10:24165006813",1
"01f11912a2c502cc940f607b1f6b2ab0c4baedd846ed09b85f78a781b522f126a1043bafd471dff536d0c462352beb4809/02/2018 18:50:33120004530",1
"01f216b447564f9ea791b521db577ccb473795a355d29305c3ea6b156833adf5620c87c171fb2a6dd6e8bb4dec959fc628/01/2017 18:44:5359901459",1
"01f3ed0a20c6db39216985812a092bea8bd822c04ee6a8292a7b0debc3dbd74a6560211a19b47992c3666cc44a7e94c023/08/2018 06:09:5099001579",1
"01f48b2a27229e667db384b5b9d5dfa48877966d8f081b2857a5e293d6ecf59e77a515caa36327151d1cc6c32a9f00e122/05/2018 22:55:505990829",1
"01f5bb59c4e3a373ee5cade4e69ae92fd9d5e3c7a8d24dfb8968ba75e4313ac3dbc22125167c298ef99da25668e1011f23/03/2018 12:10:2441951443",1
"01f65c9e501f46d2a15af4d2b28e6081330144665b875c2b4555f88d9f4ed7c1620c87c171fb2a6dd6e8bb4dec959fc613/07/2018 19:10:17199902059",1
"01f66e58769f84129811d43eefd187fb96bd76ec8810374ed1b65e291975717f7b07b3c7487f0ea825fc6df75abd658b11/07/2018 21:30:207980782",1
"01f67ca8027e959060afd840aa06f465bb50f2e236e5eea0100680137654686cf7ba60f8c3f99e7ee4042fdef03b70c408/05/2018 09:31:23330001470",1
"01f74145603bef2ef33949099b48ad28777d2e438a1b645f3aec9bd57e92672c4a3ca9315b744ce9f8e937436149388403/01/2018 17:35:2069901774",1
"01f74d38c7379a28cc0ac3d90e80c7eac1cf8f51eac90b1ff478250b3d35c37bbc47d5d1490df2b36add65d733eafaba08/02/2018 02:55:5229901510",1
"01f78824e3a8e474a36d8dfc2a2c35f4d3d10495159bcc41173e3d26a273529a0bae85eb84b9fb3bd773911e89288d5425/09/2017 10:35:2248651760",1
"01f7d29898cf7c5fcb583a2a295082025d90b82ad1fdff812987fa28158b79841c129092bf23f28a5930387c980c0dfc15/12/2017 01:19:2439901173",1
"01f80c40f143af17e50622fe26ca76c4839321c2db7b3b3eaff4944c3b052ecdd25aa0aaacb370e912f8cf6efeba38b324/05/2018 14:59:28113892338",1
"01f99c97a2034ffb373556e8fdb5c7cfa4a8ee739d3d5afba72490f748dcd0da80e6699fe29150b372a0c8a1ebf7dcc811/05/2018 11:09:44195002391",1
"01f9f30f42a15cb09e70666d0df18856f6fa93875f4a7dac03e0a22143f4d815391fc6631aebcf3004804e51b40bcf1e24/01/2018 09:50:0449951611",1
"01fa35042136b75da24ce2a391b30eb9aadff88486740e0b0ebe2be6c09476aeda8622b14eb17ae2831f4ac5b9dab84a12/01/2018 15:54:2029901510",1
"01fac9bdfa271bcaf57218f971649ab7496f6bd86011e5a9ddea8dc96e802340cca3071e3e9bb7d12640c9fbe230130605/10/2017 12:55:1472903583",1
"01fba151a6fa8315ff6dc6f29fe2f2d4c1488892604e4ba5cff5b4eb4d5954001554a68530182680ad5c8b042c3ab56314/07/2017 14:23:2538501988",1
"01fe473278bb7522f081c21ee8e4cbd4e44f675b60b3a3a2453ec36421e06f0f218d46b86c1881d022bce9c68a7d4b1524/05/2018 08:16:03106001318",1
"02014f2495eef0e869616829d481d74343cc8e4d981bc04b9d78b12e8a908d416061155addc1e54b4cfb51c1c2a32ad824/08/2018 11:05:2512400010263",1
"020347f6d056bb4209b3ee4711d25f1a06f2166336faca73c644b11eaca22d06d5ba419e26d246a0719437cf37d9b46d30/07/2018 03:15:18105002389",1
"02036bc298ab3c1efc98b116f420d6466d44b2c01b6843eb2e68beddf853dd82f22a247b79dd22ecd91dc8e3b2a1b07c27/08/2018 06:45:0724991798",1
"0203892ed7a2b76401830f4b82a5a34cc6336fa91fbd87c359e44f5dca5a90ed4c2b230173bb36f9b240f2b8ac11786e13/07/2017 20:35:163990872",1
"020500486b7211f5ef873ba8ffd58cd02a71952901bd77a33530d79a65b13747ea00f977a203ff88adf7057cb780699819/08/2018 21:45:1339991838",1
"020550d9cdfb7110d07fd1a1f8937c6ede7034010d180a33f04a16b2352812651838dd9b8977065acf51d95e0053ea7a08/09/2017 18:04:2528901337",1
"02058d1c3b825765a4ec45968b8a1c97d05d4a7430d1293367ba2ffbedcdef0554065e9aef7e9e9c2dc23b7594db021a02/06/2017 02:50:281799002734",1
"0205c3dd6f4d8e348ee72fffd114fec4f731f8587d4088c174397e010cf892a9cc419e0650a3c5ba77189a1882b7556a02/08/2017 21:55:1756991768",1
"0207f5a2635f4e2d29acd00fc01a36ba6b017e0d95d8765a6f2bed3bc272c61ea6fe7de3d16f6149ffe280349a8535a009/03/2018 10:35:4859901192",1
"0209ef2fa3cce5eb798c98f5b61428494debd977b5bc245487ec61b7961b16e392eb0f42c21942b6552362b9b114707d28/02/2018 22:55:291267778",1
"020a1591ace758e4c97d7843e1a03a88dce4459168283eed926d7af76ba39e027d76b645482be4a332374e822383659221/08/2018 07:04:201890739",1
"020aec76c43508e4214579c52c1133f42f5895fbda5cbf713513c5b641383a9751e4e89242cbb846c2deff3dc015650e02/07/2018 00:31:0427901939",1
"020bc32fbdded2a43147c70a5eb3ec214c2065301aac51ff9004422acc07765d1127b7f2594683f2510f1c2c834a486b19/07/2017 22:15:1898801794",1
"020c01e41104519842f8a15605af646c3a77cc438baf789ed16b12b553ce504a710e3548e02bc1d2831dfc4f1b5b14d412/02/2017 13:10:2229992182",1
"020c2cd20d09193b79c51797a82aaa3e4e6a8880f494b097db7cf4866e0209d83078096983cf766a32a06257648502d104/12/2017 14:30:5672601776",1
"020d1063c6e7cb975472aedbfe0e25eabd07b66896d6f1494f5b86251848ced77c67e1448b00f6e969d365cea6b010ab08/02/2018 00:28:10139941771",1
"020d90b47730f065a03723587c20a57f89e30d3452ed2e7f8d86803da7954f05fa1c13f2614d7b5c4749cbc52fecda9404/05/2018 11:30:2628480918",1
"020e6f6dee3bdcf543b857eb97373956a3bd84c2a6d25ea7bc0e55c64d0760ae4e17c65a516f69d023a2ae78b84f28d630/05/2018 10:55:26199001430",1
"020f04b3da1d597b9a00b825762299ba77f217636750a5d2e21017effe0a634dc092292535a57dacd95a8765f5518f8711/07/2018 16:31:25125001898",1
"020f64bdb28111d057f49277da918771cac52d956eff0cacf32f4b0f0f3aac5c53e4c6e0f4312d4d2107a8c9cddf45cd14/06/2018 09:52:033200888",1
"020f8f4df303ae8aa39b806b766d2681b1d207586fca400a2370d50a9ba1da981ca7077d890b907f89be8c954a02686a03/01/2018 10:10:33149001479",1
"0210336762a2618a562576d1266efefed63c1011f49d98b976c352955b1c4beacc419e0650a3c5ba77189a1882b7556a20/04/2018 18:55:3659991639",1
"0210f3225937e9d7702e0c3fff098b9881e61097d1704e63a1d881c02d76934ae5a3438891c0bfdb9394643f95273d8e30/11/2017 05:31:111330811",1
"02119fc90b970a6b0f5f554659843ab499aa268744e2967e0ed6d3b22a38eff252562a9f449c3dc3d53f5f5b9ed7490305/07/2017 02:45:3184902744",1
"0212767fce39149bfc2e12d54be96f654befae07dba4384f6d8237ad1e7f8294522620dcb18a6b31cd7bdf73665113a920/06/2017 04:43:01329001532",1
"021288ce4f15c031270df5259df1b55130ccf4724f5227265f837e9ba0246278dbc22125167c298ef99da25668e1011f12/12/2017 02:50:2983902899",1
"021363783b521e9813dd62bbcb77d1ddacef497c1130f71ccfe63aaa1c9a607d1b7e5006cb25dd23ce8686691013b12101/03/2018 15:27:26559991936",1
"0213da24bc9b884c4792ae4c54eb0bf3b77f596e85780e540958a58d35836e96b4ffb71f0cb1b1c3d63fad021ecf93e106/12/2017 03:31:2025001410",1
"0214781b6f9215eb09fb1b78de35b07ef5badee8a0e679f057ec0ca4f0f32dcbe0a366315b1b726b6c7832d664c0f53014/08/2018 01:04:1310990893",1
"021645306ea1563079aaec6e96f20d3833e77eecc23c25a65d10f627e5053617a7f13822ceb966b076af67121f87b06310/04/2017 22:10:16129962910",1
"0216b8a71f44f126ac083fa5d639fe479048cbd294fe0c1a3ec8c8248bc2cadd6d66611d7c44cc30ce351abc49a6842127/08/2018 10:55:1159901763",1
"0216ea85f929ce4795f933573c6bb055db123b35396aafabb2d5b476557abed54a3ca9315b744ce9f8e937436149388412/06/2018 20:59:1176901463",1
"0217ad862ae7391cc3964c07ce3d6ea16cc44821f36f3156c782da72dd634e47da8622b14eb17ae2831f4ac5b9dab84a05/12/2017 14:58:3899901795",1
"0218c7a4fb8d5b1bd22c82b783b8359c2155593e689475e40e4c8b93143c0287daeb5653dd96c1b11860f7220979501219/10/2017 14:09:2334901511",1
"021d0261c214591da7db51193c9aeb296a595ba787e397469b1a147508f361a9080199a181c46c657dc5aa235411be3b26/09/2017 05:15:0717949945",1
"021d08e4057e5b6414c8d2f69f4f72a0a819714dd23a6ac18b1be2b13686017bffff564a4f9085cd26170f473239372617/10/2016 19:01:4151501453",1
"021d35119e0e191a4fa47715d479b6f8bdf752aa5ccd0dfb9e9ed401b672f133ececbfcff9804a2d6b40f589df8eef2b08/03/2018 13:30:3384991209",1
"021dac6e3120485db6a77474aa21b9797535f3518e1009b17aa6e3fa553e82bc8b87cd0d43d49b9bdf40f56229364d5930/11/2017 01:53:42479005536",1
"021f26893462ec6a677baba7f06ce4c1f6fa93875f4a7dac03e0a22143f4d815391fc6631aebcf3004804e51b40bcf1e18/07/2017 15:32:1349951185",1
"0220b52f0b019739726d80c64bd4bf08729c55b4509d36c18b86f0bacc17ca5dea8482cd71df3c1969d7b9473ff13abc27/12/2017 08:50:0224991510",1
"02218eb2a33847087a46d34397835b2af71f42e2381752836563b70beb542f8085d9eb9ddc5d00ca9336a2219c97bb1326/06/2017 11:15:3031901679",1
"0221d784b11a24077b3531e860b73434259bd66612b61aa4e82ce3cde9272bbc955fee9216a65b617aa5c0531780ce6020/12/2017 09:52:4032001763",1
"0222b443ebbd702540abbaf4f5ff7edff9b178c9fdc90bbcfbd6c6b49ed47d4c1025f0e2d44d7041d6cf58b6550e0bfa26/07/2018 21:55:5270002726",1
"0224d4ce99f4262f9554d248dfad743cd63c1011f49d98b976c352955b1c4beacc419e0650a3c5ba77189a1882b7556a23/03/2018 19:48:075999888",1
"022790f69760d0a1c025cd3acdf13927aefd95d8fa48ead0bcdec7fb758daea0478bfe564db21eeb44386606aa30b65013/10/2017 20:35:2322901410",1
"0227da6a9a5c5d03b593cc9c2bce346384db874a1a2d895b0eece26cc9bb3dd34b9750c8ad28220fe6702d4ecb7c898f17/04/2018 16:51:0949901162",1
"0229b2e398fde4545d32b5bb232973ad8b52d90d2e8716dad633486c6cc94ecfd71d863e5ef30d94e440c11be17dcd8f05/04/2018 15:27:53989002863",1
"0229bc966620f05d9d8fc29c704aa6ff7564c1759c04fc0a38f2aa84f7a370ee6860153b69cc696d5dcfe1cdaaafcf6225/07/2018 14:55:1445971390",1
"0229e66693fbbd736e5022221fc8148b8569e9a17c2b63e9e6e998dac2dfa533b01c2b7b8599b325103ebcddc67413e122/08/2018 21:29:4140752223",1
"022aa0edf94712a82983961b98e4a9a181b6c7c058add831803fcbba6dcc1df2da8622b14eb17ae2831f4ac5b9dab84a27/06/2018 17:35:2099901219",1
"022b1f3510a95b396431fec95f5de236c4369b26f349bc301a680a89415b13445bc55dbe2f12b6af6d83ed46023e0dc813/03/2018 12:20:2499901382",1
"022ba76c6e0c4336514521a8cd4b8fbbd04857e7b4b708ee8b8b9921163edba39f505651f4a6abe901a56cdc2150802519/06/2018 22:59:0067995283",1
"022c0ddf029d7d3ba3d83bd52480562984f456958365164420cfc80fbe4c7fab4a3ca9315b744ce9f8e937436149388412/02/2018 11:49:5292001366",1
"022cb45264ced2571bbbd8e231838100216bb0e0cd43ffd832e0973d35e0377e955fee9216a65b617aa5c0531780ce6011/06/2018 00:30:194500739",1
"022d47e6dd2e127493b8f51c8408078ca0f12db60a5019ce1a4c21fce16975743d871de0142ce09b7081e2b9d1733cb118/01/2018 17:28:4599001371",1
"022d4b171a04520ca2113a48b6b6138009738baf9be60e4c294fa5d0bfcc690d252e76235acb79183cfca6e34f13337d11/06/2018 12:11:4757201284",1
"022e34b10acb0f74f51f03b3bf8d996d2b4609f8948be18874494203496bc318cc419e0650a3c5ba77189a1882b7556a22/01/2018 16:09:0489991639",1
"022e89c60857b5c81788e7e09d04b3ef20bc10f7f2776f8b2eb6b817d2df190af0b47fbbc6dee9aafe415a6e33051b3f18/06/2018 03:13:1929901371",1
"022f80b8a6f58b11018082b505f15c38c92a761aaccfb831d4220d44648f260af8db351d8c4c4c22c6835c19a46f01b027/08/2018 14:55:1524901827",1
"0231382a78f19752dabca6a86b6181524e0d01d5e5e4bd454e71e7cd1491c052a416b6a846a11724393025641d4edd5e15/03/2017 21:17:437649953",1
"0231a1f06afc507072e11f93fa6e736b93c902b021a9e594f658ab1b0351602a2e90cb1677d35cfe24eef47d441b7c8714/05/2018 12:55:31103901433",1
"0231f6b89e5798ff6c0dfb1e18a94da9aed75ad669fbebd5a385ac7cc2ae757317f51e7198701186712e53a39c56461720/08/2018 12:50:19550009877",1
"0232512713ff84ce6ae5c9697189414941b43381a92451746dc1374dbbd4c43e7c67e1448b00f6e969d365cea6b010ab10/04/2018 03:55:46149992109",1
"02332b54c758506809fd87d9c27480864100a608bd0aa524b06ffefba973707b2a61c271b1ac763450d846849783e92210/11/2017 13:07:0832992115",1
"02333096645cf1743050acd043b76e6945f0310974e6082deeda855f919843470241d4d5d36f10f80c644447315af0bd13/08/2018 17:30:20119002713",1
"02342201aaaf713fa9f51c6d44444424ddbcffa21df7d85a96fc395a6d9ca33476d5af76d0271110f9af36c92573f76502/02/2018 12:52:2435901185",1
"02346f2f5b8930a992461a607bf6bf62716586b5781e43926d404ad0f11669e8e333046ce6517bd8bb510291d44f013027/03/2018 02:50:5089001753",1
"02346fd715e28d8e4fdb6893cd121f71165f86fe8b799a708a20ee4ba125c2897ddcbb64b5bc1ef36ca8c151f6ec77df14/11/2017 21:26:31146991666",1
"02355020fd0a40a0d56df9f6ff060413a3daee3915d4fb98376e039ede6bdea62a261b5b644fa05f4f2700eb93544f2c08/03/2018 02:15:4250001959",1
"02358a9949662b292e80635305dea78b0cf573090c66bb30ac5e53c82bdb040399eaacc9e6046db1c82b163c5f84869f23/05/2017 04:05:1959002569",1
"023669233121f0fb7899e5be2b22885f6b6b162b177d0f36987993aecbe1c65f070d165398b553f3b4b851c216b8a35823/04/2018 04:54:27109992325",1
"023669233121f0fb7899e5be2b22885f4dba4de4cd67ba2191c34468ac2ca841dd7ddc04e1b6c2c614352b383efe2d3623/04/2018 04:54:2738901656",1
"023669233121f0fb7899e5be2b22885f784c94d1803e49492d2758907914b26c070d165398b553f3b4b851c216b8a35823/04/2018 04:54:27109901976",1
"0236711b7bfcba7479639be980c2112873bc42701d50d3c0673b38ea8fbe2e327c67e1448b00f6e969d365cea6b010ab28/06/2017 16:30:10259996663",1
"023a60303ff8d9e08b99e7474f7416ce6b20221ff09d73c64c77d9d934b9904c6fc26fe110feebd80a433e1f012a84f922/06/2017 02:15:1759001617",1
"023aa4b0585594124bc50e55e0e11a5f5a9f5760be273f3c7994beec0dbee655e333046ce6517bd8bb510291d44f013009/04/2018 05:48:2969001384",1
"023ae47e11483bdb8aa35fa4662aee1c00ab8a8b9fe219511dc3f178c6d796981b8356dabde1d35e17cef975c3f8273019/04/2017 02:43:0589992210",1
"023af4b88d12c9f3f56bcb55da0450c5fb55982be901439613a95940feefd9ee3d871de0142ce09b7081e2b9d1733cb114/12/2017 17:50:2679003249",1
"023af4b88d12c9f3f56bcb55da0450c5f1b067568bb39768f754b0d1ab1abcf63d871de0142ce09b7081e2b9d1733cb114/12/2017 17:50:269900325",1
"023b3575b6649cf01cb239c0e960326225f86162fee18735fffdb762dcb10d7c1a3df491d1c4f1589fc2b934ada68bf205/01/2018 01:28:00149902154",1
"023b49300b34f2b9961857266df731dcd918b3f4aa5272c2c3cd088d087ca069c3cfdc648177fdbbbb35635a37472c5329/09/2017 10:10:20139902285",1
"023dced8c25f743c5fdcf14edabac7a8ab1f9387c0627dd24000bfbc54fdeee08b321bb669392f5163d04c59e235e06629/03/2018 23:15:271225739",1
"023dec08929b8cafa8028da5e6b527b6338aa2ba639b0be9950da484aac036c442b729f859728f5079499127a9c2ef3722/03/2018 15:09:334690739",1
"023e55afed85f9778758fba7752a92158983a3b149303c013fceabef902e835a9f505651f4a6abe901a56cdc2150802529/03/2018 11:50:2499001405",1
"023efd060c082063e299dc77891ea1b7eae99ba0d11a9e56ddc878519bdb33b12aa3443d7bf9d9bb11133f420d75e08321/11/2017 02:46:134890794",1
"023faf5fac58639f7cf53cb7dd219859169e1fedd1319ca92e90e057e7123005e9779976487b77c6d4ac45f75ec7afe918/01/2018 20:31:0469491625",1
"0240111ef6f94ee97599bd002acec1cd1e291c0c369924c39765c90de669e4b42a84855fd20af891be03bc5924d2b45326/06/2018 18:55:35149007499",1
"0240c9d87266e4cabc3bacdcdc6e77e4547b95702aec86f05ac37e61d164891c001cca7ae9ae17fb1caed9dfb109483118/06/2018 09:18:02129003498",1
"0241b276e1e2b1d6873473c44240b426e53e557d5a159f5aa2c5e995dfdf244b0b90b6df587eb83608a64ea8b390cf0705/03/2018 10:31:2784001703",1
"024319cfbf2156b9b8a0a50c3aef45b791c82ace62e0ca1b69b1a45bcc214b451996942dc085d7773ba77a529b163cd014/06/2018 20:31:44169991907",1
"02440f65dc09737b491463739c347446c7b3b8509e06ae21abdd78b541215cda620c87c171fb2a6dd6e8bb4dec959fc602/03/2018 10:16:19119901559",1
"02447024ad7cd72fab1af9b28bebb9018f71fe1e1b5bbb6773e7276b5c37ef6595ec4458365c4d11f452ccf53837761917/04/2018 22:50:2473901162",1
"024554aeb0da84476f1c31a711e0990c5edf955f0c8417e3fea7288360c2e22d4200ddf1967c5e41e48db62bc6d4b5ac24/04/2018 14:30:5217901706",1
"024554aeb0da84476f1c31a711e0990c188c9cb0aff9e485e3f84752731c633a4200ddf1967c5e41e48db62bc6d4b5ac24/04/2018 14:30:5217901706",1
"0245631f7bd55dbee7c6b441629bba942b10e945dae5434075c8bb2be0d17325da8622b14eb17ae2831f4ac5b9dab84a11/10/2017 18:45:20279903084",1
"0245631f7bd55dbee7c6b441629bba94eb53f94fdc60278efcef123bb275658ada8622b14eb17ae2831f4ac5b9dab84a11/10/2017 18:45:20329903382",1
"0245631f7bd55dbee7c6b441629bba94372645c7439f9661fbbacfd129aa92ecda8622b14eb17ae2831f4ac5b9dab84a11/10/2017 18:45:20119901313",1
"0245631f7bd55dbee7c6b441629bba94525947dbe3304ac32bf51602f9557c12da8622b14eb17ae2831f4ac5b9dab84a11/10/2017 18:45:20119901233",1
"02457250c331120c9dea3bf840316d54e38bfda757257dee1985af625f8911fc46dc3b2cc0980fb8ec44634e21d2718e18/07/2017 18:25:23349991876",1
"0245af1fbe1f70f5ac7c1793c78f12cb2742ee84b28b08268f169c5483f71b4a86ccac0b835037332a596a33b6949ee122/01/2018 15:31:08110002001",1
"024602a52e3c89ca5f963affcd2bedad1613b819ab5dae53aead2dbb4ebdb37816090f2ca825584b5a147ab24aa30c8610/07/2018 20:30:5027901830",1
"0246b043b8ae041912cc7651ceb1ba2fec2d43cc59763ec91694573b31f1c29a1c129092bf23f28a5930387c980c0dfc01/11/2017 11:16:0745901511",1
"0247aa98317f60908e99f44e7a2a4896c4baedd846ed09b85f78a781b522f126a1043bafd471dff536d0c462352beb4814/12/2017 02:37:2389994509",1
"0248cb6c91b223b74dc554e1d2c2a59d3dd2a17168ec895c781a9191c1e95ad7de722cd6dad950a92b7d4f82673f883302/05/2018 18:10:11149902398",1
"024a19cc498cc1a9efcf675d1ca465c389e53f7e4890b10cd3fabafe0e4c29898581055ce74af1daba164fdbd55a40de09/04/2018 17:28:43177652537",1
"024a74550cdbd36c0fe3955fc9e2bcf05348b1bdd951b67a4d2a58992e2233edea8482cd71df3c1969d7b9473ff13abc13/08/2018 08:50:192799746",1
"024ab991361d48e491b7dad2f172b43f914c9e9af640dd56f48764a225b00f897c67e1448b00f6e969d365cea6b010ab05/06/2018 02:31:4479983404",1
"024b3b6b53b99a1eb8b9b34515106765193cea27ec2ebc61c91cf7dd70420fadda8622b14eb17ae2831f4ac5b9dab84a30/01/2018 21:59:28349902133",1
"024d4903890a56c2e98df63a32206bd92b0ee2d07306f7c9ac55a43166e9bb4b1900267e848ceeba8fa32d80c1a5f5a809/11/2017 09:50:3859991618",1
"024d56279184e5cb942d9abf28fc14e65fc3e6a4b52b0c414458104ed4037f1c229c3efbfb0ea2058de4ccdfbc3d784a25/05/2017 18:05:168900821",1
"024f8681c73783017f7cd5d5b061be3a6c321ed0f47858a8650f4104771224b56560211a19b47992c3666cc44a7e94c018/09/2017 13:25:314900778",1
"0250c3964e5ca77ecac2db28d78aa89f0aabfb375647d9738ad0f7b4ea3653b137515688008a7a40ac93e3b2e4ab203f11/07/2018 14:09:5836201835",1
