Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,Day of Week,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Year & Week,YearWeekSort,Quarters
2018-09-17 00:00:00.000,2018,3,9,17,20180917,"September","Sep 2018","Q3 2018",1,"Monday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","2018-38",201838,"Q3"
2018-09-18 00:00:00.000,2018,3,9,18,20180918,"September","Sep 2018","Q3 2018",2,"Tuesday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","2018-38",201838,"Q3"
2018-09-19 00:00:00.000,2018,3,9,19,20180919,"September","Sep 2018","Q3 2018",3,"Wednesday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","2018-38",201838,"Q3"
2018-09-20 00:00:00.000,2018,3,9,20,20180920,"September","Sep 2018","Q3 2018",4,"Thursday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","2018-38",201838,"Q3"
2018-09-21 00:00:00.000,2018,3,9,21,20180921,"September","Sep 2018","Q3 2018",5,"Friday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","2018-38",201838,"Q3"
2018-09-22 00:00:00.000,2018,3,9,22,20180922,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","2018-38",201838,"Q3"
2018-09-23 00:00:00.000,2018,3,9,23,20180923,"September","Sep 2018","Q3 2018",0,"Sunday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-24 00:00:00.000,2018,3,9,24,20180924,"September","Sep 2018","Q3 2018",1,"Monday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-25 00:00:00.000,2018,3,9,25,20180925,"September","Sep 2018","Q3 2018",2,"Tuesday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-26 00:00:00.000,2018,3,9,26,20180926,"September","Sep 2018","Q3 2018",3,"Wednesday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-27 00:00:00.000,2018,3,9,27,20180927,"September","Sep 2018","Q3 2018",4,"Thursday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-28 00:00:00.000,2018,3,9,28,20180928,"September","Sep 2018","Q3 2018",5,"Friday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-29 00:00:00.000,2018,3,9,29,20180929,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","2018-39",201839,"Q3"
2018-09-30 00:00:00.000,2018,3,9,30,20180930,"September","Sep 2018","Q3 2018",0,"Sunday",2018-10-06 00:00:00.000,40,20180900,20180300,"18","FY19","2018-40",201840,"Q3"
2019-09-01 00:00:00.000,2019,3,9,1,20190901,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-02 00:00:00.000,2019,3,9,2,20190902,"September","Sep 2019","Q3 2019",1,"Monday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-03 00:00:00.000,2019,3,9,3,20190903,"September","Sep 2019","Q3 2019",2,"Tuesday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-04 00:00:00.000,2019,3,9,4,20190904,"September","Sep 2019","Q3 2019",3,"Wednesday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-05 00:00:00.000,2019,3,9,5,20190905,"September","Sep 2019","Q3 2019",4,"Thursday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-06 00:00:00.000,2019,3,9,6,20190906,"September","Sep 2019","Q3 2019",5,"Friday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-07 00:00:00.000,2019,3,9,7,20190907,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-07 00:00:00.000,36,20190900,20190300,"19","FY20","2019-36",201936,"Q3"
2019-09-08 00:00:00.000,2019,3,9,8,20190908,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-09 00:00:00.000,2019,3,9,9,20190909,"September","Sep 2019","Q3 2019",1,"Monday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-10 00:00:00.000,2019,3,9,10,20190910,"September","Sep 2019","Q3 2019",2,"Tuesday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-11 00:00:00.000,2019,3,9,11,20190911,"September","Sep 2019","Q3 2019",3,"Wednesday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-12 00:00:00.000,2019,3,9,12,20190912,"September","Sep 2019","Q3 2019",4,"Thursday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-13 00:00:00.000,2019,3,9,13,20190913,"September","Sep 2019","Q3 2019",5,"Friday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-14 00:00:00.000,2019,3,9,14,20190914,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-14 00:00:00.000,37,20190900,20190300,"19","FY20","2019-37",201937,"Q3"
2019-09-15 00:00:00.000,2019,3,9,15,20190915,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-16 00:00:00.000,2019,3,9,16,20190916,"September","Sep 2019","Q3 2019",1,"Monday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-17 00:00:00.000,2019,3,9,17,20190917,"September","Sep 2019","Q3 2019",2,"Tuesday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-18 00:00:00.000,2019,3,9,18,20190918,"September","Sep 2019","Q3 2019",3,"Wednesday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-19 00:00:00.000,2019,3,9,19,20190919,"September","Sep 2019","Q3 2019",4,"Thursday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-20 00:00:00.000,2019,3,9,20,20190920,"September","Sep 2019","Q3 2019",5,"Friday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-21 00:00:00.000,2019,3,9,21,20190921,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","2019-38",201938,"Q3"
2019-09-22 00:00:00.000,2019,3,9,22,20190922,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-23 00:00:00.000,2019,3,9,23,20190923,"September","Sep 2019","Q3 2019",1,"Monday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-24 00:00:00.000,2019,3,9,24,20190924,"September","Sep 2019","Q3 2019",2,"Tuesday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-25 00:00:00.000,2019,3,9,25,20190925,"September","Sep 2019","Q3 2019",3,"Wednesday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-26 00:00:00.000,2019,3,9,26,20190926,"September","Sep 2019","Q3 2019",4,"Thursday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-27 00:00:00.000,2019,3,9,27,20190927,"September","Sep 2019","Q3 2019",5,"Friday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-28 00:00:00.000,2019,3,9,28,20190928,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","2019-39",201939,"Q3"
2019-09-29 00:00:00.000,2019,3,9,29,20190929,"September","Sep 2019","Q3 2019",0,"Sunday",2019-10-05 00:00:00.000,40,20190900,20190300,"19","FY20","2019-40",201940,"Q3"
2019-09-30 00:00:00.000,2019,3,9,30,20190930,"September","Sep 2019","Q3 2019",1,"Monday",2019-10-05 00:00:00.000,40,20190900,20190300,"19","FY20","2019-40",201940,"Q3"
2020-09-01 00:00:00.000,2020,3,9,1,20200901,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","2020-36",202036,"Q3"
2020-09-02 00:00:00.000,2020,3,9,2,20200902,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","2020-36",202036,"Q3"
2020-09-03 00:00:00.000,2020,3,9,3,20200903,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","2020-36",202036,"Q3"
2020-09-04 00:00:00.000,2020,3,9,4,20200904,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","2020-36",202036,"Q3"
2020-09-05 00:00:00.000,2020,3,9,5,20200905,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-05 00:00:00.000,36,20200900,20200300,"20","FY21","2020-36",202036,"Q3"
2020-09-06 00:00:00.000,2020,3,9,6,20200906,"September","Sep 2020","Q3 2020",0,"Sunday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-07 00:00:00.000,2020,3,9,7,20200907,"September","Sep 2020","Q3 2020",1,"Monday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-08 00:00:00.000,2020,3,9,8,20200908,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-09 00:00:00.000,2020,3,9,9,20200909,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-10 00:00:00.000,2020,3,9,10,20200910,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-11 00:00:00.000,2020,3,9,11,20200911,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-12 00:00:00.000,2020,3,9,12,20200912,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-12 00:00:00.000,37,20200900,20200300,"20","FY21","2020-37",202037,"Q3"
2020-09-13 00:00:00.000,2020,3,9,13,20200913,"September","Sep 2020","Q3 2020",0,"Sunday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-14 00:00:00.000,2020,3,9,14,20200914,"September","Sep 2020","Q3 2020",1,"Monday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-15 00:00:00.000,2020,3,9,15,20200915,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-16 00:00:00.000,2020,3,9,16,20200916,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-17 00:00:00.000,2020,3,9,17,20200917,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-18 00:00:00.000,2020,3,9,18,20200918,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-19 00:00:00.000,2020,3,9,19,20200919,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","2020-38",202038,"Q3"
2020-09-20 00:00:00.000,2020,3,9,20,20200920,"September","Sep 2020","Q3 2020",0,"Sunday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-21 00:00:00.000,2020,3,9,21,20200921,"September","Sep 2020","Q3 2020",1,"Monday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-22 00:00:00.000,2020,3,9,22,20200922,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-23 00:00:00.000,2020,3,9,23,20200923,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-24 00:00:00.000,2020,3,9,24,20200924,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-25 00:00:00.000,2020,3,9,25,20200925,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-26 00:00:00.000,2020,3,9,26,20200926,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","2020-39",202039,"Q3"
2020-09-27 00:00:00.000,2020,3,9,27,20200927,"September","Sep 2020","Q3 2020",0,"Sunday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","2020-40",202040,"Q3"
2020-09-28 00:00:00.000,2020,3,9,28,20200928,"September","Sep 2020","Q3 2020",1,"Monday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","2020-40",202040,"Q3"
2020-09-29 00:00:00.000,2020,3,9,29,20200929,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","2020-40",202040,"Q3"
2020-09-30 00:00:00.000,2020,3,9,30,20200930,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-10-03 00:00:00.000,40,20200900,20200300,"20","FY21","2020-40",202040,"Q3"
2015-11-01 00:00:00.000,2015,4,11,1,20151101,"November","Nov 2015","Q4 2015",0,"Sunday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-02 00:00:00.000,2015,4,11,2,20151102,"November","Nov 2015","Q4 2015",1,"Monday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-03 00:00:00.000,2015,4,11,3,20151103,"November","Nov 2015","Q4 2015",2,"Tuesday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-04 00:00:00.000,2015,4,11,4,20151104,"November","Nov 2015","Q4 2015",3,"Wednesday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-05 00:00:00.000,2015,4,11,5,20151105,"November","Nov 2015","Q4 2015",4,"Thursday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-06 00:00:00.000,2015,4,11,6,20151106,"November","Nov 2015","Q4 2015",5,"Friday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-07 00:00:00.000,2015,4,11,7,20151107,"November","Nov 2015","Q4 2015",6,"Saturday",2015-11-07 00:00:00.000,45,20151100,20150400,"15","FY16","2015-45",201545,"Q4"
2015-11-08 00:00:00.000,2015,4,11,8,20151108,"November","Nov 2015","Q4 2015",0,"Sunday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-09 00:00:00.000,2015,4,11,9,20151109,"November","Nov 2015","Q4 2015",1,"Monday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-10 00:00:00.000,2015,4,11,10,20151110,"November","Nov 2015","Q4 2015",2,"Tuesday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-11 00:00:00.000,2015,4,11,11,20151111,"November","Nov 2015","Q4 2015",3,"Wednesday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-12 00:00:00.000,2015,4,11,12,20151112,"November","Nov 2015","Q4 2015",4,"Thursday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-13 00:00:00.000,2015,4,11,13,20151113,"November","Nov 2015","Q4 2015",5,"Friday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-14 00:00:00.000,2015,4,11,14,20151114,"November","Nov 2015","Q4 2015",6,"Saturday",2015-11-14 00:00:00.000,46,20151100,20150400,"15","FY16","2015-46",201546,"Q4"
2015-11-15 00:00:00.000,2015,4,11,15,20151115,"November","Nov 2015","Q4 2015",0,"Sunday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-16 00:00:00.000,2015,4,11,16,20151116,"November","Nov 2015","Q4 2015",1,"Monday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-17 00:00:00.000,2015,4,11,17,20151117,"November","Nov 2015","Q4 2015",2,"Tuesday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-18 00:00:00.000,2015,4,11,18,20151118,"November","Nov 2015","Q4 2015",3,"Wednesday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-19 00:00:00.000,2015,4,11,19,20151119,"November","Nov 2015","Q4 2015",4,"Thursday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-20 00:00:00.000,2015,4,11,20,20151120,"November","Nov 2015","Q4 2015",5,"Friday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-21 00:00:00.000,2015,4,11,21,20151121,"November","Nov 2015","Q4 2015",6,"Saturday",2015-11-21 00:00:00.000,47,20151100,20150400,"15","FY16","2015-47",201547,"Q4"
2015-11-22 00:00:00.000,2015,4,11,22,20151122,"November","Nov 2015","Q4 2015",0,"Sunday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-23 00:00:00.000,2015,4,11,23,20151123,"November","Nov 2015","Q4 2015",1,"Monday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-24 00:00:00.000,2015,4,11,24,20151124,"November","Nov 2015","Q4 2015",2,"Tuesday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-25 00:00:00.000,2015,4,11,25,20151125,"November","Nov 2015","Q4 2015",3,"Wednesday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-26 00:00:00.000,2015,4,11,26,20151126,"November","Nov 2015","Q4 2015",4,"Thursday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-27 00:00:00.000,2015,4,11,27,20151127,"November","Nov 2015","Q4 2015",5,"Friday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-28 00:00:00.000,2015,4,11,28,20151128,"November","Nov 2015","Q4 2015",6,"Saturday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","2015-48",201548,"Q4"
2015-11-29 00:00:00.000,2015,4,11,29,20151129,"November","Nov 2015","Q4 2015",0,"Sunday",2015-12-05 00:00:00.000,49,20151100,20150400,"15","FY16","2015-49",201549,"Q4"
2015-11-30 00:00:00.000,2015,4,11,30,20151130,"November","Nov 2015","Q4 2015",1,"Monday",2015-12-05 00:00:00.000,49,20151100,20150400,"15","FY16","2015-49",201549,"Q4"
2016-11-01 00:00:00.000,2016,4,11,1,20161101,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","2016-45",201645,"Q4"
2016-11-02 00:00:00.000,2016,4,11,2,20161102,"November","Nov 2016","Q4 2016",3,"Wednesday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","2016-45",201645,"Q4"
2016-11-03 00:00:00.000,2016,4,11,3,20161103,"November","Nov 2016","Q4 2016",4,"Thursday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","2016-45",201645,"Q4"
2016-11-04 00:00:00.000,2016,4,11,4,20161104,"November","Nov 2016","Q4 2016",5,"Friday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","2016-45",201645,"Q4"
2016-11-05 00:00:00.000,2016,4,11,5,20161105,"November","Nov 2016","Q4 2016",6,"Saturday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","2016-45",201645,"Q4"
2016-11-06 00:00:00.000,2016,4,11,6,20161106,"November","Nov 2016","Q4 2016",0,"Sunday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-07 00:00:00.000,2016,4,11,7,20161107,"November","Nov 2016","Q4 2016",1,"Monday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-08 00:00:00.000,2016,4,11,8,20161108,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-09 00:00:00.000,2016,4,11,9,20161109,"November","Nov 2016","Q4 2016",3,"Wednesday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-10 00:00:00.000,2016,4,11,10,20161110,"November","Nov 2016","Q4 2016",4,"Thursday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-11 00:00:00.000,2016,4,11,11,20161111,"November","Nov 2016","Q4 2016",5,"Friday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-12 00:00:00.000,2016,4,11,12,20161112,"November","Nov 2016","Q4 2016",6,"Saturday",2016-11-12 00:00:00.000,46,20161100,20160400,"16","FY17","2016-46",201646,"Q4"
2016-11-13 00:00:00.000,2016,4,11,13,20161113,"November","Nov 2016","Q4 2016",0,"Sunday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-14 00:00:00.000,2016,4,11,14,20161114,"November","Nov 2016","Q4 2016",1,"Monday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-15 00:00:00.000,2016,4,11,15,20161115,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-16 00:00:00.000,2016,4,11,16,20161116,"November","Nov 2016","Q4 2016",3,"Wednesday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-17 00:00:00.000,2016,4,11,17,20161117,"November","Nov 2016","Q4 2016",4,"Thursday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-18 00:00:00.000,2016,4,11,18,20161118,"November","Nov 2016","Q4 2016",5,"Friday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-19 00:00:00.000,2016,4,11,19,20161119,"November","Nov 2016","Q4 2016",6,"Saturday",2016-11-19 00:00:00.000,47,20161100,20160400,"16","FY17","2016-47",201647,"Q4"
2016-11-20 00:00:00.000,2016,4,11,20,20161120,"November","Nov 2016","Q4 2016",0,"Sunday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","2016-48",201648,"Q4"
2016-11-21 00:00:00.000,2016,4,11,21,20161121,"November","Nov 2016","Q4 2016",1,"Monday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","2016-48",201648,"Q4"
2016-11-22 00:00:00.000,2016,4,11,22,20161122,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","2016-48",201648,"Q4"
