Pedido,Data.Pedido,Prazo.Entrega,Data.Entrega,Cod.Vendedor,Cod.Unidade,Cod.Cliente,Ocorrência,Vl.Frete,Status,OCT,On Time,In full
106249,2020-01-31 00:00:00.000,2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",6,"Sim","Sim"
106251,2020-01-31 00:00:00.000,2020-02-08 00:00:00.000,2020-02-06 00:00:00.000,10595236,104,286985,"Nenhuma",0,"Entregue",6,"Sim","Sim"
106255,2020-01-31 00:00:00.000,2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,10595236,104,287314,"Nenhuma",0,"Entregue",10,"Sim","Sim"
106259,2020-01-31 00:00:00.000,2020-02-12 00:00:00.000,2020-02-12 00:00:00.000,10595236,104,31974,"Nenhuma",0,"Entregue",12,"Sim","Sim"
106261,2020-01-31 00:00:00.000,2020-02-07 00:00:00.000,2020-02-07 00:00:00.000,10595236,104,287095,"Nenhuma",0,"Entregue",7,"Sim","Sim"
106264,2020-01-31 00:00:00.000,2020-02-21 00:00:00.000,2020-02-21 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",21,"Sim","Sim"
106541,2020-02-03 00:00:00.000,2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,10595236,104,286926,"Nenhuma",0,"Entregue",7,"Sim","Sim"
106546,2020-02-03 00:00:00.000,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",17,"Sim","Sim"
106550,2020-02-03 00:00:00.000,2020-02-11 00:00:00.000,2020-02-10 00:00:00.000,10595236,104,287539,"Nenhuma",0,"Entregue",7,"Sim","Sim"
106553,2020-02-03 00:00:00.000,2020-02-11 00:00:00.000,2020-02-11 00:00:00.000,10595236,104,286995,"Nenhuma",0,"Entregue",8,"Sim","Sim"
106559,2020-02-03 00:00:00.000,2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,10595236,104,286732,"Nenhuma",0,"Entregue",7,"Sim","Sim"
106564,2020-02-03 00:00:00.000,2020-02-07 00:00:00.000,2020-02-07 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",4,"Sim","Sim"
106871,2020-02-05 00:00:00.000,2020-02-13 00:00:00.000,2020-02-12 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",7,"Sim","Sim"
106877,2020-02-05 00:00:00.000,2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,10595236,104,286593,"Nenhuma",0,"Entregue",5,"Sim","Sim"
107368,2020-02-10 00:00:00.000,2020-02-14 00:00:00.000,2020-02-14 00:00:00.000,10595236,104,286687,"Nenhuma",0,"Entregue",4,"Sim","Sim"
107373,2020-02-10 00:00:00.000,2020-02-19 00:00:00.000,2020-02-20 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",10,"Não","Sim"
107377,2020-02-10 00:00:00.000,2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,10595236,104,286482,"Nenhuma",0,"Entregue",3,"Sim","Sim"
107379,2020-02-10 00:00:00.000,2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",3,"Sim","Sim"
107382,2020-02-10 00:00:00.000,2020-03-03 00:00:00.000,2020-03-03 00:00:00.000,10595236,104,124908,"Nenhuma",0,"Entregue",22,"Sim","Sim"
107386,2020-02-10 00:00:00.000,2020-02-19 00:00:00.000,2020-02-18 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",8,"Sim","Sim"
107393,2020-02-10 00:00:00.000,2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,10595236,104,286659,"Nenhuma",0,"Entregue",3,"Sim","Sim"
107398,2020-02-10 00:00:00.000,2020-02-13 00:00:00.000,2020-02-13 00:00:00.000,10595236,104,286592,"Nenhuma",0,"Entregue",3,"Sim","Sim"
107400,2020-02-10 00:00:00.000,2020-02-18 00:00:00.000,2020-02-18 00:00:00.000,10595236,104,287207,"Nenhuma",0,"Entregue",8,"Sim","Sim"
107491,2020-02-11 00:00:00.000,2020-02-25 00:00:00.000,2020-02-25 00:00:00.000,10595236,104,287053,"Nenhuma",0,"Entregue",14,"Sim","Sim"
108153,2020-02-17 00:00:00.000,2020-02-26 00:00:00.000,2020-02-24 00:00:00.000,10595236,104,60525,"Nenhuma",0,"Entregue",7,"Sim","Sim"
108164,2020-02-17 00:00:00.000,2020-02-29 00:00:00.000,2020-02-27 00:00:00.000,10595236,104,286638,"Nenhuma",0,"Entregue",10,"Sim","Sim"
108170,2020-02-17 00:00:00.000,2020-03-09 00:00:00.000,2020-03-03 00:00:00.000,10595236,104,286601,"Nenhuma",0,"Entregue",15,"Sim","Sim"
108171,2020-02-17 00:00:00.000,2020-02-25 00:00:00.000,2020-02-25 00:00:00.000,10595236,104,286546,"Nenhuma",0,"Entregue",8,"Sim","Sim"
108176,2020-02-17 00:00:00.000,2020-02-27 00:00:00.000,2020-02-25 00:00:00.000,10595236,104,286611,"Nenhuma",0,"Entregue",8,"Sim","Sim"
108179,2020-02-17 00:00:00.000,2020-02-24 00:00:00.000,2020-02-24 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",7,"Sim","Sim"
108180,2020-02-17 00:00:00.000,2020-02-25 00:00:00.000,2020-02-25 00:00:00.000,10595236,104,291118,"Nenhuma",0,"Entregue",8,"Sim","Sim"
108183,2020-02-17 00:00:00.000,2020-02-19 00:00:00.000,2020-02-20 00:00:00.000,10595236,104,286600,"Nenhuma",0,"Entregue",3,"Não","Sim"
108189,2020-02-17 00:00:00.000,2020-02-24 00:00:00.000,2020-02-24 00:00:00.000,10595236,104,286561,"Nenhuma",0,"Entregue",7,"Sim","Sim"
108201,2020-02-17 00:00:00.000,2020-02-20 00:00:00.000,2020-02-20 00:00:00.000,10595236,104,286503,"Nenhuma",0,"Entregue",3,"Sim","Sim"
108339,2020-02-18 00:00:00.000,2020-02-22 00:00:00.000,2020-02-21 00:00:00.000,10595236,104,124739,"Nenhuma",0,"Entregue",3,"Sim","Sim"
108340,2020-02-18 00:00:00.000,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,10595236,104,58434,"Nenhuma",0,"Entregue",15,"Sim","Sim"
108345,2020-02-18 00:00:00.000,2020-02-24 00:00:00.000,2020-02-24 00:00:00.000,10595236,104,126477,"Nenhuma",0,"Entregue",6,"Sim","Sim"
108351,2020-02-18 00:00:00.000,2020-02-21 00:00:00.000,2020-02-21 00:00:00.000,10595236,104,287015,"Nenhuma",0,"Entregue",3,"Sim","Sim"
108356,2020-02-18 00:00:00.000,2020-03-01 00:00:00.000,2020-03-02 00:00:00.000,10595236,104,286607,"Nenhuma",0,"Entregue",13,"Não","Sim"
108357,2020-02-18 00:00:00.000,2020-02-25 00:00:00.000,2020-02-25 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",7,"Sim","Sim"
108360,2020-02-18 00:00:00.000,2020-02-27 00:00:00.000,2020-02-26 00:00:00.000,10595236,104,287053,"Nenhuma",0,"Entregue",8,"Sim","Sim"
108361,2020-02-18 00:00:00.000,2020-02-26 00:00:00.000,2020-02-25 00:00:00.000,10595236,104,286664,"Nenhuma",0,"Entregue",7,"Sim","Sim"
108551,2020-02-19 00:00:00.000,2020-02-29 00:00:00.000,2020-02-26 00:00:00.000,10595236,104,229463,"Nenhuma",0,"Entregue",7,"Sim","Sim"
108818,2020-02-20 00:00:00.000,2020-03-03 00:00:00.000,2020-03-03 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",12,"Sim","Sim"
108820,2020-02-20 00:00:00.000,2020-03-03 00:00:00.000,2020-03-03 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",12,"Sim","Sim"
108824,2020-02-20 00:00:00.000,2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",11,"Sim","Sim"
108831,2020-02-20 00:00:00.000,2020-03-02 00:00:00.000,2020-03-02 00:00:00.000,10595236,104,286853,"Nenhuma",0,"Entregue",11,"Sim","Sim"
108983,2020-02-21 00:00:00.000,2020-03-18 00:00:00.000,2020-03-18 00:00:00.000,10595236,104,287223,"Nenhuma",0,"Entregue",26,"Sim","Sim"
109417,2020-02-25 00:00:00.000,2020-03-03 00:00:00.000,2020-03-03 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",7,"Sim","Sim"
109425,2020-02-25 00:00:00.000,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,10595236,104,286652,"Nenhuma",0,"Entregue",8,"Sim","Sim"
109433,2020-02-25 00:00:00.000,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",8,"Sim","Sim"
109441,2020-02-25 00:00:00.000,2020-03-03 00:00:00.000,2020-03-04 00:00:00.000,10595236,104,286659,"Nenhuma",0,"Entregue",8,"Não","Sim"
109652,2020-02-26 00:00:00.000,2020-03-13 00:00:00.000,2020-03-13 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",16,"Sim","Sim"
109654,2020-02-26 00:00:00.000,2020-03-11 00:00:00.000,2020-03-11 00:00:00.000,10595236,104,286801,"Nenhuma",0,"Entregue",14,"Sim","Sim"
109659,2020-02-26 00:00:00.000,2020-02-29 00:00:00.000,2020-03-02 00:00:00.000,10595236,104,287223,"Nenhuma",0,"Entregue",5,"Não","Sim"
109662,2020-02-26 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",8,"Sim","Sim"
109919,2020-02-27 00:00:00.000,2020-03-06 00:00:00.000,2020-03-06 00:00:00.000,10595236,104,60053,"Nenhuma",0,"Entregue",8,"Sim","Sim"
109920,2020-02-27 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,12754,"Nenhuma",0,"Entregue",7,"Sim","Sim"
109929,2020-02-27 00:00:00.000,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,10595236,104,286983,"Nenhuma",0,"Entregue",6,"Sim","Sim"
109931,2020-02-27 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,286552,"Nenhuma",0,"Entregue",7,"Sim","Sim"
109934,2020-02-27 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",7,"Sim","Sim"
109940,2020-02-27 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,57297,"Nenhuma",0,"Entregue",7,"Sim","Sim"
110095,2020-02-28 00:00:00.000,2020-03-09 00:00:00.000,2020-03-09 00:00:00.000,10595236,104,58708,"Nenhuma",0,"Entregue",10,"Sim","Sim"
110464,2020-03-02 00:00:00.000,2020-03-17 00:00:00.000,2020-03-17 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",15,"Sim","Sim"
110469,2020-03-02 00:00:00.000,2020-03-19 00:00:00.000,2020-03-19 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",17,"Sim","Sim"
110477,2020-03-02 00:00:00.000,2020-03-16 00:00:00.000,2020-03-16 00:00:00.000,10595236,104,287005,"Nenhuma",0,"Entregue",14,"Sim","Sim"
110480,2020-03-02 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",3,"Sim","Sim"
110482,2020-03-02 00:00:00.000,2020-03-05 00:00:00.000,2020-03-05 00:00:00.000,10595236,104,290281,"Nenhuma",0,"Entregue",3,"Sim","Sim"
110619,2020-03-03 00:00:00.000,2020-03-07 00:00:00.000,2020-03-06 00:00:00.000,10595236,104,58944,"Nenhuma",0,"Entregue",3,"Sim","Sim"
110624,2020-03-03 00:00:00.000,2020-03-11 00:00:00.000,2020-03-11 00:00:00.000,10595236,104,286642,"Nenhuma",0,"Entregue",8,"Sim","Sim"
110627,2020-03-03 00:00:00.000,2020-03-09 00:00:00.000,2020-03-09 00:00:00.000,10595236,104,286681,"Nenhuma",0,"Entregue",6,"Sim","Sim"
110628,2020-03-03 00:00:00.000,2020-03-10 00:00:00.000,2020-03-10 00:00:00.000,10595236,104,286562,"Nenhuma",0,"Entregue",7,"Sim","Sim"
110631,2020-03-03 00:00:00.000,2020-03-10 00:00:00.000,2020-03-10 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",7,"Sim","Sim"
110641,2020-03-03 00:00:00.000,2020-03-11 00:00:00.000,2020-03-11 00:00:00.000,10595236,104,286798,"Nenhuma",0,"Entregue",8,"Sim","Sim"
110644,2020-03-03 00:00:00.000,2020-03-11 00:00:00.000,2020-03-11 00:00:00.000,10595236,104,286703,"Nenhuma",0,"Entregue",8,"Sim","Sim"
111122,2020-03-05 00:00:00.000,2020-03-13 00:00:00.000,2020-03-11 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",6,"Sim","Sim"
111131,2020-03-05 00:00:00.000,2020-03-12 00:00:00.000,2020-03-12 00:00:00.000,10595236,104,286527,"Nenhuma",0,"Entregue",7,"Sim","Sim"
111133,2020-03-05 00:00:00.000,2020-03-11 00:00:00.000,2020-03-12 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",7,"Não","Sim"
111134,2020-03-05 00:00:00.000,2020-03-12 00:00:00.000,2020-03-11 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",6,"Sim","Sim"
111247,2020-03-06 00:00:00.000,2020-03-13 00:00:00.000,2020-03-13 00:00:00.000,10595236,104,286947,"Nenhuma",0,"Entregue",7,"Sim","Sim"
111644,2020-03-09 00:00:00.000,2020-03-21 00:00:00.000,2020-03-19 00:00:00.000,10595236,104,287539,"Nenhuma",0,"Entregue",10,"Sim","Sim"
111748,2020-03-10 00:00:00.000,2020-03-14 00:00:00.000,2020-03-13 00:00:00.000,10595236,104,286628,"Nenhuma",0,"Entregue",3,"Sim","Sim"
111762,2020-03-10 00:00:00.000,2020-03-18 00:00:00.000,2020-03-18 00:00:00.000,10595236,104,286886,"Nenhuma",0,"Entregue",8,"Sim","Sim"
111984,2020-03-11 00:00:00.000,2020-03-18 00:00:00.000,2020-03-18 00:00:00.000,10595236,104,31974,"Nenhuma",0,"Entregue",7,"Sim","Sim"
111987,2020-03-11 00:00:00.000,2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,10595236,104,286663,"Nenhuma",0,"Entregue",12,"Sim","Sim"
111989,2020-03-11 00:00:00.000,2020-03-21 00:00:00.000,2020-03-19 00:00:00.000,10595236,104,286898,"Nenhuma",0,"Entregue",8,"Sim","Sim"
112001,2020-03-11 00:00:00.000,2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,287127,"Nenhuma",0,"Entregue",16,"Sim","Sim"
112159,2020-03-12 00:00:00.000,2020-03-17 00:00:00.000,2020-03-17 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",5,"Sim","Sim"
112168,2020-03-12 00:00:00.000,2020-03-27 00:00:00.000,2020-03-24 00:00:00.000,10595236,104,286794,"Nenhuma",0,"Entregue",12,"Sim","Sim"
112169,2020-03-12 00:00:00.000,2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,10595236,104,287060,"Nenhuma",0,"Entregue",11,"Sim","Sim"
112171,2020-03-12 00:00:00.000,2020-03-31 00:00:00.000,2020-03-31 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",19,"Sim","Sim"
112180,2020-03-12 00:00:00.000,2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,286798,"Nenhuma",0,"Entregue",15,"Sim","Sim"
112699,2020-03-16 00:00:00.000,2020-03-26 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,22497,"Nenhuma",0,"Entregue",11,"Não","Sim"
112703,2020-03-16 00:00:00.000,2020-04-02 00:00:00.000,2020-04-02 00:00:00.000,10595236,104,286862,"Nenhuma",0,"Entregue",17,"Sim","Sim"
112707,2020-03-16 00:00:00.000,2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",7,"Sim","Sim"
112708,2020-03-16 00:00:00.000,2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,10595236,104,286504,"Nenhuma",0,"Entregue",8,"Sim","Sim"
112713,2020-03-16 00:00:00.000,2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",8,"Sim","Sim"
112715,2020-03-16 00:00:00.000,2020-03-20 00:00:00.000,2020-03-20 00:00:00.000,10595236,104,286801,"Nenhuma",0,"Entregue",4,"Sim","Sim"
112814,2020-03-17 00:00:00.000,2020-03-24 00:00:00.000,2020-03-25 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",8,"Não","Sim"
112816,2020-03-17 00:00:00.000,2020-04-03 00:00:00.000,2020-04-03 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",17,"Sim","Sim"
112827,2020-03-17 00:00:00.000,2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,10595236,104,291118,"Nenhuma",0,"Entregue",7,"Sim","Sim"
113002,2020-03-18 00:00:00.000,2020-03-25 00:00:00.000,2020-03-26 00:00:00.000,10595236,104,286668,"Nenhuma",0,"Entregue",8,"Não","Sim"
113008,2020-03-18 00:00:00.000,2020-03-23 00:00:00.000,2020-03-23 00:00:00.000,10595236,104,124906,"Nenhuma",0,"Entregue",5,"Sim","Sim"
113010,2020-03-18 00:00:00.000,2020-03-21 00:00:00.000,2020-03-23 00:00:00.000,10595236,104,286670,"Nenhuma",0,"Entregue",5,"Não","Sim"
113234,2020-03-19 00:00:00.000,2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",8,"Sim","Sim"
113235,2020-03-19 00:00:00.000,2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",8,"Sim","Sim"
113236,2020-03-19 00:00:00.000,2020-04-10 00:00:00.000,2020-04-10 00:00:00.000,10595236,104,286985,"Nenhuma",0,"Entregue",22,"Sim","Sim"
113237,2020-03-19 00:00:00.000,2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,10595236,104,287344,"Nenhuma",0,"Entregue",5,"Sim","Sim"
113239,2020-03-19 00:00:00.000,2020-03-27 00:00:00.000,2020-03-26 00:00:00.000,10595236,104,287343,"Nenhuma",0,"Entregue",7,"Sim","Sim"
113392,2020-03-20 00:00:00.000,2020-03-26 00:00:00.000,2020-03-25 00:00:00.000,10595236,104,287197,"Nenhuma",0,"Entregue",5,"Sim","Sim"
113780,2020-03-23 00:00:00.000,2020-04-02 00:00:00.000,2020-03-31 00:00:00.000,10595236,104,55657,"Nenhuma",0,"Entregue",8,"Sim","Sim"
113781,2020-03-23 00:00:00.000,2020-03-31 00:00:00.000,2020-03-31 00:00:00.000,10595236,104,6804,"Nenhuma",0,"Entregue",8,"Sim","Sim"
113785,2020-03-23 00:00:00.000,2020-03-26 00:00:00.000,2020-03-26 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",3,"Sim","Sim"
113787,2020-03-23 00:00:00.000,2020-04-01 00:00:00.000,2020-04-01 00:00:00.000,10595236,104,287029,"Nenhuma",0,"Entregue",9,"Sim","Sim"
113790,2020-03-23 00:00:00.000,2020-03-31 00:00:00.000,2020-03-31 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",8,"Sim","Sim"
113908,2020-03-24 00:00:00.000,2020-04-15 00:00:00.000,2020-04-15 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",22,"Sim","Sim"
113912,2020-03-24 00:00:00.000,2020-04-12 00:00:00.000,2020-04-13 00:00:00.000,10595236,104,58944,"Nenhuma",0,"Entregue",20,"Não","Sim"
113919,2020-03-24 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,286547,"Nenhuma",0,"Entregue",6,"Sim","Sim"
113922,2020-03-24 00:00:00.000,2020-04-02 00:00:00.000,2020-04-02 00:00:00.000,10595236,104,286616,"Nenhuma",0,"Entregue",9,"Sim","Sim"
113925,2020-03-24 00:00:00.000,2020-04-02 00:00:00.000,2020-04-02 00:00:00.000,10595236,104,286850,"Nenhuma",0,"Entregue",9,"Sim","Sim"
113928,2020-03-24 00:00:00.000,2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,286798,"Nenhuma",0,"Entregue",3,"Sim","Sim"
113931,2020-03-24 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,286711,"Nenhuma",0,"Entregue",6,"Sim","Sim"
113934,2020-03-24 00:00:00.000,2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,10595236,104,286629,"Nenhuma",0,"Entregue",3,"Sim","Sim"
113936,2020-03-24 00:00:00.000,2020-04-08 00:00:00.000,2020-04-08 00:00:00.000,10595236,104,286556,"Nenhuma",0,"Entregue",15,"Sim","Sim"
114164,2020-03-25 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",5,"Sim","Sim"
114169,2020-03-25 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",5,"Sim","Sim"
114172,2020-03-25 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,22675,"Nenhuma",0,"Entregue",5,"Sim","Sim"
114173,2020-03-25 00:00:00.000,2020-04-06 00:00:00.000,2020-04-06 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",12,"Sim","Sim"
114182,2020-03-25 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,286543,"Nenhuma",0,"Entregue",5,"Sim","Sim"
114184,2020-03-25 00:00:00.000,2020-03-30 00:00:00.000,2020-03-30 00:00:00.000,10595236,104,287752,"Nenhuma",0,"Entregue",5,"Sim","Sim"
114196,2020-03-25 00:00:00.000,2020-04-04 00:00:00.000,2020-04-02 00:00:00.000,10595236,104,286854,"Nenhuma",0,"Entregue",8,"Sim","Sim"
114535,2020-03-26 00:00:00.000,2020-04-07 00:00:00.000,2020-04-07 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",12,"Sim","Sim"
114673,2020-03-27 00:00:00.000,2020-04-01 00:00:00.000,2020-04-01 00:00:00.000,10595236,104,286680,"Nenhuma",0,"Entregue",5,"Sim","Sim"
114674,2020-03-27 00:00:00.000,2020-04-08 00:00:00.000,2020-04-08 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",12,"Sim","Sim"
114675,2020-03-27 00:00:00.000,2020-04-02 00:00:00.000,2020-04-02 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",6,"Sim","Sim"
114679,2020-03-27 00:00:00.000,2020-04-08 00:00:00.000,2020-04-08 00:00:00.000,10595236,104,287005,"Nenhuma",0,"Entregue",12,"Sim","Sim"
115103,2020-03-30 00:00:00.000,2020-04-02 00:00:00.000,2020-04-02 00:00:00.000,10595236,104,55577,"Nenhuma",0,"Entregue",3,"Sim","Sim"
115114,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020-04-06 00:00:00.000,10595236,104,286783,"Nenhuma",0,"Entregue",7,"Não","Sim"
115242,2020-03-31 00:00:00.000,2020-04-06 00:00:00.000,2020-04-06 00:00:00.000,10595236,104,286909,"Nenhuma",0,"Entregue",6,"Sim","Sim"
115256,2020-03-31 00:00:00.000,2020-04-04 00:00:00.000,2020-04-03 00:00:00.000,10595236,104,286550,"Nenhuma",0,"Entregue",3,"Sim","Sim"
115257,2020-03-31 00:00:00.000,2020-04-08 00:00:00.000,2020-04-08 00:00:00.000,10595236,104,286556,"Nenhuma",0,"Entregue",8,"Sim","Sim"
115260,2020-03-31 00:00:00.000,2020-04-06 00:00:00.000,2020-04-06 00:00:00.000,10595236,104,286652,"Nenhuma",0,"Entregue",6,"Sim","Sim"
115442,2020-04-01 00:00:00.000,2020-04-11 00:00:00.000,2020-04-09 00:00:00.000,10595236,104,287044,"Nenhuma",0,"Entregue",8,"Sim","Sim"
115446,2020-04-01 00:00:00.000,2020-04-10 00:00:00.000,2020-04-08 00:00:00.000,10595236,104,286738,"Nenhuma",0,"Entregue",7,"Sim","Sim"
115706,2020-04-02 00:00:00.000,2020-04-13 00:00:00.000,2020-04-13 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",11,"Sim","Sim"
115915,2020-04-03 00:00:00.000,2020-04-13 00:00:00.000,2020-04-13 00:00:00.000,10595236,104,286684,"Nenhuma",0,"Entregue",10,"Sim","Sim"
115917,2020-04-03 00:00:00.000,2020-04-09 00:00:00.000,2020-04-09 00:00:00.000,10595236,104,286947,"Nenhuma",0,"Entregue",6,"Sim","Sim"
115921,2020-04-03 00:00:00.000,2020-04-10 00:00:00.000,2020-04-10 00:00:00.000,10595236,104,286622,"Nenhuma",0,"Entregue",7,"Sim","Sim"
115923,2020-04-03 00:00:00.000,2020-04-10 00:00:00.000,2020-04-10 00:00:00.000,10595236,104,286545,"Nenhuma",0,"Entregue",7,"Sim","Sim"
116217,2020-04-06 00:00:00.000,2020-04-09 00:00:00.000,2020-04-09 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",3,"Sim","Sim"
116218,2020-04-06 00:00:00.000,2020-04-20 00:00:00.000,2020-04-17 00:00:00.000,10595236,104,4192,"Nenhuma",0,"Entregue",11,"Sim","Sim"
116220,2020-04-06 00:00:00.000,2020-04-13 00:00:00.000,2020-04-13 00:00:00.000,10595236,104,287294,"Nenhuma",0,"Entregue",7,"Sim","Sim"
116223,2020-04-06 00:00:00.000,2020-04-15 00:00:00.000,2020-04-15 00:00:00.000,10595236,104,286862,"Nenhuma",0,"Entregue",9,"Sim","Sim"
116333,2020-04-07 00:00:00.000,2020-04-13 00:00:00.000,2020-04-13 00:00:00.000,10595236,104,286553,"Nenhuma",0,"Entregue",6,"Sim","Sim"
116334,2020-04-07 00:00:00.000,2020-04-17 00:00:00.000,2020-04-16 00:00:00.000,10595236,104,286517,"Nenhuma",0,"Entregue",9,"Sim","Sim"
116335,2020-04-07 00:00:00.000,2020-04-16 00:00:00.000,2020-04-16 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",9,"Sim","Sim"
116350,2020-04-07 00:00:00.000,2020-04-15 00:00:00.000,2020-04-15 00:00:00.000,10595236,104,286754,"Nenhuma",0,"Entregue",8,"Sim","Sim"
116522,2020-04-08 00:00:00.000,2020-04-17 00:00:00.000,2020-04-17 00:00:00.000,10595236,104,57439,"Nenhuma",0,"Entregue",9,"Sim","Sim"
116527,2020-04-08 00:00:00.000,2020-04-14 00:00:00.000,2020-04-14 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",6,"Sim","Sim"
116710,2020-04-10 00:00:00.000,2020-04-21 00:00:00.000,2020-04-21 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",11,"Sim","Sim"
116711,2020-04-10 00:00:00.000,2020-04-18 00:00:00.000,2020-04-17 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",7,"Sim","Sim"
116713,2020-04-10 00:00:00.000,2020-04-21 00:00:00.000,2020-04-21 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",11,"Sim","Sim"
116716,2020-04-10 00:00:00.000,2020-04-23 00:00:00.000,2020-04-24 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",14,"Não","Sim"
