FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
3302,20110301,8,6,1,69,31.38,2011-03-01 00:00:00.000
3303,20110301,8,6,1,71,43.51,2011-03-01 00:00:00.000
3306,20110301,8,6,1,72,1498.08,2011-03-01 00:00:00.000
3307,20110301,8,6,1,73,213.21,2011-03-01 00:00:00.000
3310,20110301,8,6,1,74,246.54,2011-03-01 00:00:00.000
3311,20110301,8,6,1,76,3069.32,2011-03-01 00:00:00.000
3314,20110301,8,6,1,77,507.15,2011-03-01 00:00:00.000
3315,20110301,8,6,1,78,193.51,2011-03-01 00:00:00.000
3318,20110301,8,6,1,80,687.46,2011-03-01 00:00:00.000
3319,20110301,8,6,1,81,425.33,2011-03-01 00:00:00.000
3322,20110301,8,6,1,82,45.02,2011-03-01 00:00:00.000
3323,20110301,8,6,1,83,155.63,2011-03-01 00:00:00.000
3326,20110301,8,6,1,84,140.48,2011-03-01 00:00:00.000
3327,20110301,8,6,1,85,123.81,2011-03-01 00:00:00.000
3330,20110301,8,6,1,87,546.55,2011-03-01 00:00:00.000
3331,20110301,8,6,1,89,137.45,2011-03-01 00:00:00.000
3332,20110301,8,6,1,90,210.18,2011-03-01 00:00:00.000
3333,20110301,8,6,1,91,-165.58,2011-03-01 00:00:00.000
3334,20110301,8,6,1,92,279.87,2011-03-01 00:00:00.000
3335,20110301,8,6,1,94,43374.62,2011-03-01 00:00:00.000
3336,20110301,8,6,1,96,4,2011-03-01 00:00:00.000
3337,20110301,8,6,1,97,276,2011-03-01 00:00:00.000
3338,20110301,8,6,1,99,34500,2011-03-01 00:00:00.000
3340,20110301,8,6,1,101,374517.15,2011-03-01 00:00:00.000
4400,20110331,8,6,1,52,12848.29,2011-03-31 00:00:00.000
4403,20110331,8,6,1,54,191.99,2011-03-31 00:00:00.000
4404,20110331,8,6,1,56,119236.64,2011-03-31 00:00:00.000
4407,20110331,8,6,1,57,17843.84,2011-03-31 00:00:00.000
4408,20110331,8,6,1,60,29697.09,2011-03-31 00:00:00.000
4411,20110331,8,6,1,61,2376.88,2011-03-31 00:00:00.000
4412,20110331,8,6,1,62,1485.96,2011-03-31 00:00:00.000
4415,20110331,8,6,1,63,12848.29,2011-03-31 00:00:00.000
4416,20110331,8,6,1,65,319.27,2011-03-31 00:00:00.000
4419,20110331,8,6,1,66,290.48,2011-03-31 00:00:00.000
4420,20110331,8,6,1,67,160.18,2011-03-31 00:00:00.000
4423,20110331,8,6,1,68,114.72,2011-03-31 00:00:00.000
4424,20110331,8,6,1,69,32.9,2011-03-31 00:00:00.000
4425,20110331,8,6,1,71,38.96,2011-03-31 00:00:00.000
4428,20110331,8,6,1,72,857.16,2011-03-31 00:00:00.000
4429,20110331,8,6,1,73,246.54,2011-03-31 00:00:00.000
4432,20110331,8,6,1,74,228.36,2011-03-31 00:00:00.000
4433,20110331,8,6,1,76,3463.27,2011-03-31 00:00:00.000
4436,20110331,8,6,1,77,620.79,2011-03-31 00:00:00.000
4437,20110331,8,6,1,78,198.05,2011-03-31 00:00:00.000
4440,20110331,8,6,1,80,740.49,2011-03-31 00:00:00.000
4441,20110331,8,6,1,81,458.67,2011-03-31 00:00:00.000
4444,20110331,8,6,1,82,45.02,2011-03-31 00:00:00.000
4445,20110331,8,6,1,83,157.14,2011-03-31 00:00:00.000
4448,20110331,8,6,1,84,131.39,2011-03-31 00:00:00.000
4449,20110331,8,6,1,85,125.33,2011-03-31 00:00:00.000
4452,20110331,8,6,1,87,682.91,2011-03-31 00:00:00.000
4453,20110331,8,6,1,89,128.36,2011-03-31 00:00:00.000
4454,20110331,8,6,1,90,196.54,2011-03-31 00:00:00.000
4455,20110331,8,6,1,91,-154.98,2011-03-31 00:00:00.000
4456,20110331,8,6,1,92,261.69,2011-03-31 00:00:00.000
4457,20110331,8,6,1,94,40494.26,2011-03-31 00:00:00.000
4458,20110331,8,6,1,96,5,2011-03-31 00:00:00.000
4459,20110331,8,6,1,97,367,2011-03-31 00:00:00.000
4460,20110331,8,6,1,99,34500,2011-03-31 00:00:00.000
4462,20110331,8,6,1,101,428254.52,2011-03-31 00:00:00.000
5522,20110501,8,6,1,52,48768.66,2011-05-01 00:00:00.000
5525,20110501,8,6,1,53,20901.47,2011-05-01 00:00:00.000
5526,20110501,8,6,1,54,1335.95,2011-05-01 00:00:00.000
5529,20110501,8,6,1,56,214285.38,2011-05-01 00:00:00.000
5530,20110501,8,6,1,57,23224.24,2011-05-01 00:00:00.000
5532,20110501,8,6,1,60,23757.58,2011-05-01 00:00:00.000
5535,20110501,8,6,1,61,1901.12,2011-05-01 00:00:00.000
5537,20110501,8,6,1,62,1188.98,2011-05-01 00:00:00.000
5539,20110501,8,6,1,63,20901.47,2011-05-01 00:00:00.000
5540,20110501,8,6,1,65,243.51,2011-05-01 00:00:00.000
5542,20110501,8,6,1,66,220.78,2011-05-01 00:00:00.000
5545,20110501,8,6,1,67,122.3,2011-05-01 00:00:00.000
5546,20110501,8,6,1,68,91.99,2011-05-01 00:00:00.000
5548,20110501,8,6,1,69,25.32,2011-05-01 00:00:00.000
5550,20110501,8,6,1,71,43.51,2011-05-01 00:00:00.000
5552,20110501,8,6,1,72,1393.53,2011-05-01 00:00:00.000
5554,20110501,8,6,1,73,198.05,2011-05-01 00:00:00.000
5555,20110501,8,6,1,74,213.21,2011-05-01 00:00:00.000
5558,20110501,8,6,1,76,5289.06,2011-05-01 00:00:00.000
5560,20110501,8,6,1,77,492,2011-05-01 00:00:00.000
5562,20110501,8,6,1,78,178.36,2011-05-01 00:00:00.000
5563,20110501,8,6,1,80,643.52,2011-05-01 00:00:00.000
5565,20110501,8,6,1,81,398.06,2011-05-01 00:00:00.000
5568,20110501,8,6,1,82,40.48,2011-05-01 00:00:00.000
5570,20110501,8,6,1,83,141.99,2011-05-01 00:00:00.000
5572,20110501,8,6,1,84,123.81,2011-05-01 00:00:00.000
5574,20110501,8,6,1,85,114.72,2011-05-01 00:00:00.000
5576,20110501,8,6,1,87,546.55,2011-05-01 00:00:00.000
5577,20110501,8,6,1,89,120.78,2011-05-01 00:00:00.000
5578,20110501,8,6,1,90,185.93,2011-05-01 00:00:00.000
5579,20110501,8,6,1,91,-147.4,2011-05-01 00:00:00.000
5580,20110501,8,6,1,92,248.06,2011-05-01 00:00:00.000
5581,20110501,8,6,1,94,78375.27,2011-05-01 00:00:00.000
5582,20110501,8,6,1,96,4,2011-05-01 00:00:00.000
5583,20110501,8,6,1,97,611,2011-05-01 00:00:00.000
5584,20110501,8,6,1,99,34500,2011-05-01 00:00:00.000
5586,20110501,8,6,1,101,696706.49,2011-05-01 00:00:00.000
6648,20110531,8,6,1,52,37676.03,2011-05-31 00:00:00.000
6651,20110531,8,6,1,53,9419.44,2011-05-31 00:00:00.000
6652,20110531,8,6,1,54,2.6,2011-05-31 00:00:00.000
6655,20110531,8,6,1,56,153510,2011-05-31 00:00:00.000
6656,20110531,8,6,1,57,3925.4,2011-05-31 00:00:00.000
6658,20110531,8,6,1,60,23031.81,2011-05-31 00:00:00.000
6661,20110531,8,6,1,61,2073.85,2011-05-31 00:00:00.000
6662,20110531,8,6,1,62,2073.85,2011-05-31 00:00:00.000
6665,20110531,8,6,1,63,18839.31,2011-05-31 00:00:00.000
6666,20110531,8,6,1,65,473.82,2011-05-31 00:00:00.000
6668,20110531,8,6,1,66,429.88,2011-05-31 00:00:00.000
6670,20110531,8,6,1,67,213.21,2011-05-31 00:00:00.000
6673,20110531,8,6,1,68,164.72,2011-05-31 00:00:00.000
6674,20110531,8,6,1,69,48.05,2011-05-31 00:00:00.000
6675,20110531,8,6,1,71,49.57,2011-05-31 00:00:00.000
6677,20110531,8,6,1,72,470.79,2011-05-31 00:00:00.000
6679,20110531,8,6,1,73,292,2011-05-31 00:00:00.000
6682,20110531,8,6,1,74,354.12,2011-05-31 00:00:00.000
6683,20110531,8,6,1,76,4275.4,2011-05-31 00:00:00.000
6686,20110531,8,6,1,77,573.82,2011-05-31 00:00:00.000
6687,20110531,8,6,1,78,185.93,2011-05-31 00:00:00.000
6690,20110531,8,6,1,80,669.28,2011-05-31 00:00:00.000
6691,20110531,8,6,1,81,414.73,2011-05-31 00:00:00.000
6694,20110531,8,6,1,82,43.51,2011-05-31 00:00:00.000
6696,20110531,8,6,1,83,149.57,2011-05-31 00:00:00.000
6697,20110531,8,6,1,84,132.9,2011-05-31 00:00:00.000
6700,20110531,8,6,1,85,119.27,2011-05-31 00:00:00.000
6702,20110531,8,6,1,87,546.55,2011-05-31 00:00:00.000
6703,20110531,8,6,1,89,129.87,2011-05-31 00:00:00.000
6704,20110531,8,6,1,90,198.05,2011-05-31 00:00:00.000
6705,20110531,8,6,1,91,-156.49,2011-05-31 00:00:00.000
6706,20110531,8,6,1,92,264.72,2011-05-31 00:00:00.000
6707,20110531,8,6,1,94,53259.65,2011-05-31 00:00:00.000
6708,20110531,8,6,1,96,4,2011-05-31 00:00:00.000
6709,20110531,8,6,1,97,437,2011-05-31 00:00:00.000
6710,20110531,8,6,1,99,34500,2011-05-31 00:00:00.000
6712,20110531,8,6,1,101,470964.4,2011-05-31 00:00:00.000
7768,20110701,8,6,1,52,2984.47,2011-07-01 00:00:00.000
7771,20110701,8,6,1,53,17908.99,2011-07-01 00:00:00.000
7772,20110701,8,6,1,54,213.21,2011-07-01 00:00:00.000
7775,20110701,8,6,1,56,98228.67,2011-07-01 00:00:00.000
7776,20110701,8,6,1,57,2487.49,2011-07-01 00:00:00.000
7778,20110701,8,6,1,60,16546.84,2011-07-01 00:00:00.000
7780,20110701,8,6,1,61,1655.66,2011-07-01 00:00:00.000
7783,20110701,8,6,1,62,1323.83,2011-07-01 00:00:00.000
7784,20110701,8,6,1,63,8954.28,2011-07-01 00:00:00.000
7786,20110701,8,6,1,65,323.81,2011-07-01 00:00:00.000
7788,20110701,8,6,1,66,293.51,2011-07-01 00:00:00.000
7791,20110701,8,6,1,67,151.08,2011-07-01 00:00:00.000
7792,20110701,8,6,1,68,110.17,2011-07-01 00:00:00.000
7794,20110701,8,6,1,69,32.9,2011-07-01 00:00:00.000
7795,20110701,8,6,1,71,28.35,2011-07-01 00:00:00.000
7798,20110701,8,6,1,72,1193.53,2011-07-01 00:00:00.000
7799,20110701,8,6,1,73,201.08,2011-07-01 00:00:00.000
7801,20110701,8,6,1,74,323.81,2011-07-01 00:00:00.000
7803,20110701,8,6,1,76,2693.56,2011-07-01 00:00:00.000
7806,20110701,8,6,1,77,422.3,2011-07-01 00:00:00.000
7808,20110701,8,6,1,78,141.99,2011-07-01 00:00:00.000
7810,20110701,8,6,1,80,487.45,2011-07-01 00:00:00.000
7812,20110701,8,6,1,81,301.09,2011-07-01 00:00:00.000
7813,20110701,8,6,1,82,31.38,2011-07-01 00:00:00.000
7816,20110701,8,6,1,83,108.66,2011-07-01 00:00:00.000
7818,20110701,8,6,1,84,95.02,2011-07-01 00:00:00.000
7820,20110701,8,6,1,85,85.93,2011-07-01 00:00:00.000
7821,20110701,8,6,1,87,410.18,2011-07-01 00:00:00.000
7823,20110701,8,6,1,89,91.99,2011-07-01 00:00:00.000
7824,20110701,8,6,1,90,141.99,2011-07-01 00:00:00.000
7825,20110701,8,6,1,91,-111.04,2011-07-01 00:00:00.000
7826,20110701,8,6,1,92,188.96,2011-07-01 00:00:00.000
7827,20110701,8,6,1,94,26939.46,2011-07-01 00:00:00.000
7828,20110701,8,6,1,96,3,2011-07-01 00:00:00.000
7829,20110701,8,6,1,97,239,2011-07-01 00:00:00.000
7830,20110701,8,6,1,99,34500,2011-07-01 00:00:00.000
7832,20110701,8,6,1,101,298476.34,2011-07-01 00:00:00.000
8892,20110801,8,6,1,52,40270.01,2011-08-01 00:00:00.000
8895,20110801,8,6,1,53,20136.3,2011-08-01 00:00:00.000
8896,20110801,8,6,1,54,2.6,2011-08-01 00:00:00.000
8899,20110801,8,6,1,56,216364.2,2011-08-01 00:00:00.000
8900,20110801,8,6,1,60,19819.63,2011-08-01 00:00:00.000
8902,20110801,8,6,1,61,1585.96,2011-08-01 00:00:00.000
8904,20110801,8,6,1,62,1188.98,2011-08-01 00:00:00.000
8906,20110801,8,6,1,63,25168.22,2011-08-01 00:00:00.000
8908,20110801,8,6,1,65,232.9,2011-08-01 00:00:00.000
8911,20110801,8,6,1,66,211.69,2011-08-01 00:00:00.000
8913,20110801,8,6,1,67,110.17,2011-08-01 00:00:00.000
8914,20110801,8,6,1,68,82.9,2011-08-01 00:00:00.000
8916,20110801,8,6,1,69,23.81,2011-08-01 00:00:00.000
8917,20110801,8,6,1,71,23.81,2011-08-01 00:00:00.000
8920,20110801,8,6,1,72,2013.24,2011-08-01 00:00:00.000
8921,20110801,8,6,1,73,166.24,2011-08-01 00:00:00.000
8923,20110801,8,6,1,74,251.09,2011-08-01 00:00:00.000
8925,20110801,8,6,1,76,3999.64,2011-08-01 00:00:00.000
8927,20110801,8,6,1,77,384.42,2011-08-01 00:00:00.000
8930,20110801,8,6,1,78,137.45,2011-08-01 00:00:00.000
8931,20110801,8,6,1,80,478.36,2011-08-01 00:00:00.000
8933,20110801,8,6,1,81,296.54,2011-08-01 00:00:00.000
8936,20110801,8,6,1,82,29.87,2011-08-01 00:00:00.000
8938,20110801,8,6,1,83,105.63,2011-08-01 00:00:00.000
8939,20110801,8,6,1,84,91.99,2011-08-01 00:00:00.000
8942,20110801,8,6,1,85,84.42,2011-08-01 00:00:00.000
8944,20110801,8,6,1,87,410.18,2011-08-01 00:00:00.000
8945,20110801,8,6,1,89,90.48,2011-08-01 00:00:00.000
8946,20110801,8,6,1,90,137.45,2011-08-01 00:00:00.000
8947,20110801,8,6,1,91,-108.01,2011-08-01 00:00:00.000
8948,20110801,8,6,1,92,182.9,2011-08-01 00:00:00.000
8949,20110801,8,6,1,94,44435.24,2011-08-01 00:00:00.000
8950,20110801,8,6,1,96,3,2011-08-01 00:00:00.000
8951,20110801,8,6,1,97,436,2011-08-01 00:00:00.000
8952,20110801,8,6,1,99,34500,2011-08-01 00:00:00.000
8954,20110801,8,6,1,101,503384.7,2011-08-01 00:00:00.000
10006,20110829,8,6,1,52,6102.71,2011-08-29 00:00:00.000
10009,20110829,8,6,1,53,18309,2011-08-29 00:00:00.000
10010,20110829,8,6,1,54,2.6,2011-08-29 00:00:00.000
10013,20110829,8,6,1,56,172896.73,2011-08-29 00:00:00.000
10015,20110829,8,6,1,57,15257.43,2011-08-29 00:00:00.000
10016,20110829,8,6,1,60,30909.23,2011-08-29 00:00:00.000
10018,20110829,8,6,1,61,3092.05,2011-08-29 00:00:00.000
10020,20110829,8,6,1,62,1546.56,2011-08-29 00:00:00.000
10022,20110829,8,6,1,63,24410.63,2011-08-29 00:00:00.000
10024,20110829,8,6,1,65,349.57,2011-08-29 00:00:00.000
10026,20110829,8,6,1,66,317.75,2011-08-29 00:00:00.000
10028,20110829,8,6,1,67,167.75,2011-08-29 00:00:00.000
10030,20110829,8,6,1,68,122.3,2011-08-29 00:00:00.000
10032,20110829,8,6,1,69,35.93,2011-08-29 00:00:00.000
10033,20110829,8,6,1,71,38.96,2011-08-29 00:00:00.000
10036,20110829,8,6,1,72,610.18,2011-08-29 00:00:00.000
10038,20110829,8,6,1,73,257.15,2011-08-29 00:00:00.000
10040,20110829,8,6,1,74,240.48,2011-08-29 00:00:00.000
10041,20110829,8,6,1,76,4840.57,2011-08-29 00:00:00.000
10044,20110829,8,6,1,77,628.37,2011-08-29 00:00:00.000
10045,20110829,8,6,1,78,204.12,2011-08-29 00:00:00.000
10048,20110829,8,6,1,80,764.73,2011-08-29 00:00:00.000
10049,20110829,8,6,1,81,473.82,2011-08-29 00:00:00.000
10052,20110829,8,6,1,82,48.05,2011-08-29 00:00:00.000
10054,20110829,8,6,1,83,164.72,2011-08-29 00:00:00.000
10055,20110829,8,6,1,84,138.96,2011-08-29 00:00:00.000
10057,20110829,8,6,1,85,131.39,2011-08-29 00:00:00.000
10060,20110829,8,6,1,87,682.91,2011-08-29 00:00:00.000
10061,20110829,8,6,1,89,135.93,2011-08-29 00:00:00.000
10062,20110829,8,6,1,90,207.15,2011-08-29 00:00:00.000
10063,20110829,8,6,1,91,-164.07,2011-08-29 00:00:00.000
10064,20110829,8,6,1,92,276.84,2011-08-29 00:00:00.000
10065,20110829,8,6,1,94,61627.99,2011-08-29 00:00:00.000
10066,20110829,8,6,1,96,5,2011-08-29 00:00:00.000
10067,20110829,8,6,1,97,340,2011-08-29 00:00:00.000
10068,20110829,8,6,1,99,34500,2011-08-29 00:00:00.000
10070,20110829,8,6,1,101,610295.79,2011-08-29 00:00:00.000
11125,20110929,8,6,1,52,16636.24,2011-09-29 00:00:00.000
11126,20110929,8,6,1,53,4158.73,2011-09-29 00:00:00.000
11129,20110929,8,6,1,54,198.05,2011-09-29 00:00:00.000
11130,20110929,8,6,1,56,112431.96,2011-09-29 00:00:00.000
11133,20110929,8,6,1,57,3466.3,2011-09-29 00:00:00.000
11135,20110929,8,6,1,60,27878.87,2011-09-29 00:00:00.000
11136,20110929,8,6,1,61,2575.37,2011-09-29 00:00:00.000
11138,20110929,8,6,1,62,1431.41,2011-09-29 00:00:00.000
11141,20110929,8,6,1,63,20795.41,2011-09-29 00:00:00.000
11142,20110929,8,6,1,65,279.87,2011-09-29 00:00:00.000
11144,20110929,8,6,1,66,254.12,2011-09-29 00:00:00.000
11147,20110929,8,6,1,67,134.42,2011-09-29 00:00:00.000
11149,20110929,8,6,1,68,98.05,2011-09-29 00:00:00.000
11150,20110929,8,6,1,69,28.35,2011-09-29 00:00:00.000
11151,20110929,8,6,1,71,40.48,2011-09-29 00:00:00.000
11153,20110929,8,6,1,72,1663.23,2011-09-29 00:00:00.000
11155,20110929,8,6,1,73,205.63,2011-09-29 00:00:00.000
11157,20110929,8,6,1,74,235.93,2011-09-29 00:00:00.000
11160,20110929,8,6,1,76,3340.54,2011-09-29 00:00:00.000
11162,20110929,8,6,1,77,502.61,2011-09-29 00:00:00.000
11164,20110929,8,6,1,78,185.93,2011-09-29 00:00:00.000
11165,20110929,8,6,1,80,669.28,2011-09-29 00:00:00.000
11167,20110929,8,6,1,81,414.73,2011-09-29 00:00:00.000
11170,20110929,8,6,1,82,43.51,2011-09-29 00:00:00.000
11172,20110929,8,6,1,83,149.57,2011-09-29 00:00:00.000
11173,20110929,8,6,1,84,132.9,2011-09-29 00:00:00.000
11176,20110929,8,6,1,85,119.27,2011-09-29 00:00:00.000
11178,20110929,8,6,1,87,546.55,2011-09-29 00:00:00.000
11179,20110929,8,6,1,89,129.87,2011-09-29 00:00:00.000
11180,20110929,8,6,1,90,198.05,2011-09-29 00:00:00.000
11181,20110929,8,6,1,91,-156.49,2011-09-29 00:00:00.000
11182,20110929,8,6,1,92,264.72,2011-09-29 00:00:00.000
11183,20110929,8,6,1,94,47383.78,2011-09-29 00:00:00.000
11184,20110929,8,6,1,96,4,2011-09-29 00:00:00.000
11185,20110929,8,6,1,97,374,2011-09-29 00:00:00.000
11186,20110929,8,6,1,99,34500,2011-09-29 00:00:00.000
11188,20110929,8,6,1,101,415890.65,2011-09-29 00:00:00.000
12250,20111029,8,6,1,52,21007.53,2011-10-29 00:00:00.000
12253,20111029,8,6,1,53,7002.73,2011-10-29 00:00:00.000
12254,20111029,8,6,1,54,29.87,2011-10-29 00:00:00.000
12257,20111029,8,6,1,56,257105.87,2011-10-29 00:00:00.000
12258,20111029,8,6,1,57,11671,2011-10-29 00:00:00.000
12261,20111029,8,6,1,60,30109.22,2011-10-29 00:00:00.000
12262,20111029,8,6,1,61,3398.11,2011-10-29 00:00:00.000
12265,20111029,8,6,1,62,1854.15,2011-10-29 00:00:00.000
12266,20111029,8,6,1,63,14004.37,2011-10-29 00:00:00.000
12269,20111029,8,6,1,65,310.18,2011-10-29 00:00:00.000
12270,20111029,8,6,1,66,281.39,2011-10-29 00:00:00.000
12272,20111029,8,6,1,67,146.54,2011-10-29 00:00:00.000
12275,20111029,8,6,1,68,110.17,2011-10-29 00:00:00.000
12276,20111029,8,6,1,69,31.38,2011-10-29 00:00:00.000
12277,20111029,8,6,1,71,48.05,2011-10-29 00:00:00.000
12280,20111029,8,6,1,72,1401.11,2011-10-29 00:00:00.000
12282,20111029,8,6,1,73,220.78,2011-10-29 00:00:00.000
12283,20111029,8,6,1,74,254.12,2011-10-29 00:00:00.000
12285,20111029,8,6,1,76,5551.18,2011-10-29 00:00:00.000
12287,20111029,8,6,1,77,513.21,2011-10-29 00:00:00.000
12289,20111029,8,6,1,78,166.24,2011-10-29 00:00:00.000
12292,20111029,8,6,1,80,611.7,2011-10-29 00:00:00.000
12294,20111029,8,6,1,81,378.36,2011-10-29 00:00:00.000
12295,20111029,8,6,1,82,37.45,2011-10-29 00:00:00.000
12297,20111029,8,6,1,83,129.87,2011-10-29 00:00:00.000
12299,20111029,8,6,1,84,110.17,2011-10-29 00:00:00.000
12302,20111029,8,6,1,85,104.11,2011-10-29 00:00:00.000
12304,20111029,8,6,1,87,546.55,2011-10-29 00:00:00.000
12305,20111029,8,6,1,89,108.66,2011-10-29 00:00:00.000
12306,20111029,8,6,1,90,166.24,2011-10-29 00:00:00.000
12307,20111029,8,6,1,91,-130.73,2011-10-29 00:00:00.000
12308,20111029,8,6,1,92,220.78,2011-10-29 00:00:00.000
12309,20111029,8,6,1,94,61521.92,2011-10-29 00:00:00.000
12310,20111029,8,6,1,96,4,2011-10-29 00:00:00.000
12311,20111029,8,6,1,97,618,2011-10-29 00:00:00.000
12312,20111029,8,6,1,99,34500,2011-10-29 00:00:00.000
12314,20111029,8,6,1,101,700224.73,2011-10-29 00:00:00.000
13380,20111129,8,6,1,52,22999.99,2011-11-29 00:00:00.000
13383,20111129,8,6,1,53,22999.99,2011-11-29 00:00:00.000
13384,20111129,8,6,1,54,125503.42,2011-11-29 00:00:00.000
13387,20111129,8,6,1,56,175858.9,2011-11-29 00:00:00.000
13388,20111129,8,6,1,57,15333.19,2011-11-29 00:00:00.000
13391,20111129,8,6,1,60,34151.72,2011-11-29 00:00:00.000
13392,20111129,8,6,1,61,3855.7,2011-11-29 00:00:00.000
13395,20111129,8,6,1,62,2102.64,2011-11-29 00:00:00.000
13397,20111129,8,6,1,63,18399.91,2011-11-29 00:00:00.000
13399,20111129,8,6,1,65,372.3,2011-11-29 00:00:00.000
13401,20111129,8,6,1,66,337.45,2011-11-29 00:00:00.000
13402,20111129,8,6,1,67,175.33,2011-11-29 00:00:00.000
13404,20111129,8,6,1,68,137.45,2011-11-29 00:00:00.000
13406,20111129,8,6,1,69,38.96,2011-11-29 00:00:00.000
13408,20111129,8,6,1,71,60.17,2011-11-29 00:00:00.000
13410,20111129,8,6,1,72,920.8,2011-11-29 00:00:00.000
13411,20111129,8,6,1,73,276.84,2011-11-29 00:00:00.000
13414,20111129,8,6,1,74,252.6,2011-11-29 00:00:00.000
13416,20111129,8,6,1,76,3775.39,2011-11-29 00:00:00.000
13417,20111129,8,6,1,77,634.43,2011-11-29 00:00:00.000
13419,20111129,8,6,1,78,228.36,2011-11-29 00:00:00.000
13422,20111129,8,6,1,80,843.52,2011-11-29 00:00:00.000
13424,20111129,8,6,1,81,522.3,2011-11-29 00:00:00.000
13425,20111129,8,6,1,82,55.63,2011-11-29 00:00:00.000
13428,20111129,8,6,1,83,191.99,2011-11-29 00:00:00.000
13430,20111129,8,6,1,84,172.3,2011-11-29 00:00:00.000
13432,20111129,8,6,1,85,154.11,2011-11-29 00:00:00.000
13434,20111129,8,6,1,87,682.91,2011-11-29 00:00:00.000
13435,20111129,8,6,1,89,169.27,2011-11-29 00:00:00.000
13436,20111129,8,6,1,90,257.15,2011-11-29 00:00:00.000
13437,20111129,8,6,1,91,-203.46,2011-11-29 00:00:00.000
13438,20111129,8,6,1,92,343.51,2011-11-29 00:00:00.000
13439,20111129,8,6,1,94,27321.29,2011-11-29 00:00:00.000
13440,20111129,8,6,1,96,5,2011-11-29 00:00:00.000
13441,20111129,8,6,1,97,420,2011-11-29 00:00:00.000
13442,20111129,8,6,1,99,34500,2011-11-29 00:00:00.000
13444,20111129,8,6,1,101,459971.77,2011-11-29 00:00:00.000
14151,20111229,8,6,1,52,70713,2011-12-29 00:00:00.000
14152,20111229,8,6,1,53,53033.89,2011-12-29 00:00:00.000
14153,20111229,8,6,1,54,54083.91,2011-12-29 00:00:00.000
14154,20111229,8,6,1,56,185365.14,2011-12-29 00:00:00.000
14155,20111229,8,6,1,57,88390.61,2011-12-29 00:00:00.000
14156,20111229,8,6,1,60,46662.56,2011-12-29 00:00:00.000
14157,20111229,8,6,1,61,3831.46,2011-12-29 00:00:00.000
14158,20111229,8,6,1,62,4310.25,2011-12-29 00:00:00.000
14159,20111229,8,6,1,63,47141.35,2011-12-29 00:00:00.000
14160,20111229,8,6,1,65,584.43,2011-12-29 00:00:00.000
14161,20111229,8,6,1,66,531.39,2011-12-29 00:00:00.000
14162,20111229,8,6,1,67,266.24,2011-12-29 00:00:00.000
14163,20111229,8,6,1,68,198.05,2011-12-29 00:00:00.000
14164,20111229,8,6,1,69,60.17,2011-12-29 00:00:00.000
14165,20111229,8,6,1,71,88.96,2011-12-29 00:00:00.000
14166,20111229,8,6,1,72,4714.81,2011-12-29 00:00:00.000
14167,20111229,8,6,1,73,355.63,2011-12-29 00:00:00.000
14168,20111229,8,6,1,74,608.67,2011-12-29 00:00:00.000
14169,20111229,8,6,1,76,10298.24,2011-12-29 00:00:00.000
14170,20111229,8,6,1,77,716.25,2011-12-29 00:00:00.000
14171,20111229,8,6,1,78,208.66,2011-12-29 00:00:00.000
14172,20111229,8,6,1,80,772.31,2011-12-29 00:00:00.000
14173,20111229,8,6,1,81,478.36,2011-12-29 00:00:00.000
14174,20111229,8,6,1,82,48.05,2011-12-29 00:00:00.000
14175,20111229,8,6,1,83,167.75,2011-12-29 00:00:00.000
14176,20111229,8,6,1,84,145.02,2011-12-29 00:00:00.000
14177,20111229,8,6,1,85,134.42,2011-12-29 00:00:00.000
14178,20111229,8,6,1,87,682.91,2011-12-29 00:00:00.000
14179,20111229,8,6,1,89,141.99,2011-12-29 00:00:00.000
14180,20111229,8,6,1,90,216.24,2011-12-29 00:00:00.000
14181,20111229,8,6,1,91,-171.64,2011-12-29 00:00:00.000
14182,20111229,8,6,1,92,288.97,2011-12-29 00:00:00.000
14183,20111229,8,6,1,94,147520.5,2011-12-29 00:00:00.000
14184,20111229,8,6,1,96,5,2011-12-29 00:00:00.000
14185,20111229,8,6,1,97,1857,2011-12-29 00:00:00.000
14186,20111229,8,6,1,99,34500,2011-12-29 00:00:00.000
14187,20111229,8,6,1,101,1178541.22,2011-12-29 00:00:00.000
15155,20120129,8,6,1,52,60537.06,2012-01-29 00:00:00.000
15156,20120129,8,6,1,53,90807.32,2012-01-29 00:00:00.000
15157,20120129,8,6,1,54,53353.59,2012-01-29 00:00:00.000
15158,20120129,8,6,1,56,308791.68,2012-01-29 00:00:00.000
15159,20120129,8,6,1,57,90807.32,2012-01-29 00:00:00.000
15160,20120129,8,6,1,60,47568.63,2012-01-29 00:00:00.000
