SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
"SO59179",1,1
"SO59180",1,1
"SO59181",1,1
"SO59182",1,1
"SO59183",1,1
"SO59184",1,1
"SO59185",1,1
"SO59186",1,1
"SO59187",1,1
"SO59188",1,1
"SO59189",1,1
"SO59190",1,1
"SO59195",1,1
"SO59197",1,1
"SO59199",1,1
"SO59203",1,1
"SO59206",1,1
"SO59207",1,1
"SO59208",1,1
"SO59209",1,1
"SO59210",1,1
"SO59211",1,1
"SO59212",1,1
"SO59213",1,1
"SO59214",1,1
"SO59215",1,1
"SO59216",1,1
"SO59217",1,1
"SO59218",1,1
"SO59221",1,1
"SO59222",1,1
"SO59224",1,1
"SO59225",1,1
"SO59226",1,1
"SO59227",1,1
"SO59228",1,1
"SO59229",1,1
"SO59230",1,1
"SO59231",1,1
"SO59232",1,1
"SO59233",1,1
"SO59234",1,1
"SO59235",1,1
"SO59236",1,1
"SO59237",1,1
"SO59238",1,1
"SO59239",1,1
"SO59240",1,1
"SO59243",1,1
"SO59244",1,1
"SO59245",1,1
"SO59246",1,1
"SO59248",1,1
"SO59250",1,1
"SO59253",1,1
"SO59255",1,1
"SO59256",1,1
"SO59258",1,1
"SO59259",1,1
"SO59261",1,1
"SO59263",1,1
"SO59264",1,1
"SO59265",1,1
"SO59266",1,1
"SO59267",1,1
"SO59268",1,1
"SO59269",1,1
"SO59270",1,1
"SO59271",1,1
"SO59272",1,1
"SO59273",1,1
"SO59274",1,1
"SO59275",1,1
"SO59276",1,1
"SO59277",1,1
"SO59281",1,1
"SO59282",1,1
"SO59283",1,1
"SO59284",1,1
"SO59285",1,1
"SO59286",1,1
"SO59287",1,1
"SO59288",1,1
"SO59289",1,1
"SO59290",1,1
"SO59291",1,1
"SO59292",1,1
"SO59293",1,1
"SO59294",1,1
"SO59295",1,1
"SO59296",1,1
"SO59297",1,1
"SO59298",1,1
"SO59299",1,1
"SO59301",1,1
"SO59302",1,1
"SO59304",1,1
"SO59305",1,1
"SO59306",1,1
"SO59307",1,1
"SO59308",1,1
"SO59309",1,1
"SO59310",1,1
"SO59311",1,1
"SO59313",1,1
"SO59314",1,1
"SO59315",1,1
"SO59316",1,1
"SO59317",1,1
"SO59318",1,1
"SO59319",1,1
"SO59320",1,1
"SO59322",1,1
"SO59328",1,1
"SO59329",1,1
"SO59331",1,1
"SO59335",1,1
"SO59337",1,1
"SO59338",1,1
"SO59340",1,1
"SO59341",1,1
"SO59342",1,1
"SO59343",1,1
"SO59345",1,1
"SO59346",1,1
"SO59347",1,1
"SO59348",1,1
"SO59349",1,1
"SO59350",1,1
"SO59351",1,1
"SO59352",1,1
"SO59353",1,1
"SO59354",1,1
"SO59355",1,1
"SO59356",1,1
"SO59357",1,1
"SO59358",1,1
"SO59359",1,1
"SO59360",1,1
"SO59361",1,1
"SO59362",1,1
"SO59363",1,1
"SO59364",1,1
"SO59365",1,1
"SO59366",1,1
"SO59367",1,1
"SO59368",1,1
"SO59369",1,1
"SO59370",1,1
"SO59371",1,1
"SO59372",1,1
"SO59373",1,1
"SO59374",1,1
"SO59376",1,1
"SO59377",1,1
"SO59378",1,1
"SO59380",1,1
"SO59381",1,1
"SO59382",1,1
"SO59383",1,1
"SO59384",1,1
"SO59385",1,1
"SO59386",1,1
"SO59390",1,1
"SO59391",1,1
"SO59393",1,1
"SO59394",1,1
"SO59396",1,1
"SO59397",1,1
"SO59398",1,1
"SO59399",1,1
"SO59400",1,1
"SO59401",1,1
"SO59405",1,1
"SO59406",1,1
"SO59407",1,1
"SO59408",1,1
"SO59409",1,1
"SO59410",1,1
"SO59411",1,1
"SO59412",1,1
"SO59413",1,1
"SO59414",1,1
"SO59415",1,1
"SO59418",1,1
"SO59419",1,1
"SO59420",1,1
"SO59421",1,1
"SO59422",1,1
"SO59423",1,1
"SO59424",1,1
"SO59425",1,1
"SO59426",1,1
"SO59427",1,1
"SO59428",1,1
"SO59430",1,1
"SO59431",1,1
"SO59432",1,1
"SO59434",1,1
"SO59435",1,1
"SO59436",1,1
"SO59437",1,1
"SO59438",1,1
"SO59439",1,1
"SO59440",1,1
"SO59441",1,1
"SO59442",1,1
"SO59443",1,1
"SO59444",1,1
"SO59445",1,1
"SO59446",1,1
"SO59447",1,1
"SO59448",1,1
"SO59449",1,1
"SO59451",1,1
"SO59452",1,1
"SO59453",1,1
"SO59454",1,1
"SO59455",1,1
"SO59459",1,1
"SO59460",1,1
"SO59463",1,1
"SO59468",1,1
"SO59470",1,1
"SO59472",1,1
"SO59473",1,1
"SO59475",1,1
"SO59476",1,1
"SO59477",1,1
"SO59479",1,1
"SO59481",1,1
"SO59482",1,1
"SO59483",1,1
"SO59484",1,1
"SO59486",1,1
"SO59487",1,1
"SO59488",1,1
"SO59489",1,1
"SO59490",1,1
"SO59491",1,1
"SO59492",1,1
"SO59493",1,1
"SO59494",1,1
"SO59498",1,1
"SO59499",1,1
"SO59500",1,1
"SO59501",1,1
"SO59504",1,1
"SO59506",1,1
"SO59507",1,1
"SO59508",1,1
"SO59509",1,1
"SO59510",1,1
"SO59511",1,1
"SO59512",1,1
"SO59513",1,1
"SO59514",1,1
"SO59515",1,1
"SO59516",1,1
"SO59517",1,1
"SO59518",1,1
"SO59519",1,1
"SO59520",1,1
"SO59521",1,1
"SO59523",1,1
"SO59524",1,1
"SO59525",1,1
"SO59526",1,1
"SO59527",1,1
"SO59528",1,1
"SO59529",1,1
"SO59530",1,1
"SO59531",1,1
"SO59532",1,1
"SO59533",1,1
"SO59534",1,1
"SO59535",1,1
"SO59537",1,1
"SO59538",1,1
"SO59539",1,1
"SO59540",1,1
"SO59543",1,1
"SO59545",1,1
"SO59546",1,1
"SO59547",1,1
"SO59548",1,1
"SO59549",1,1
"SO59553",1,1
"SO59554",1,1
"SO59555",1,1
"SO59556",1,1
"SO59558",1,1
"SO59560",1,1
"SO59561",1,1
"SO59562",1,1
"SO59563",1,1
"SO59564",1,1
"SO59565",1,1
"SO59566",1,1
"SO59568",1,1
"SO59569",1,1
"SO59571",1,1
"SO59572",1,1
"SO59573",1,1
"SO59574",1,1
"SO59575",1,1
"SO59576",1,1
"SO59579",1,1
"SO59581",1,1
"SO59583",1,1
"SO59584",1,1
"SO59585",1,1
"SO59586",1,1
"SO59587",1,1
"SO59590",1,1
"SO59591",1,1
"SO59592",1,1
"SO59593",1,1
"SO59595",1,1
"SO59596",1,1
"SO59597",1,1
"SO59598",1,1
"SO59599",1,1
"SO59600",1,1
"SO59601",1,1
"SO59602",1,1
"SO59603",1,1
"SO59604",1,1
"SO59605",1,1
"SO59606",1,1
"SO59607",1,1
"SO59608",1,1
"SO59609",1,1
"SO59610",1,1
"SO59611",1,1
"SO59613",1,1
"SO59614",1,1
"SO59616",1,1
"SO59617",1,1
"SO59618",1,1
"SO59619",1,1
"SO59620",1,1
"SO59621",1,1
"SO59622",1,1
"SO59623",1,1
"SO59624",1,1
"SO59625",1,1
"SO59627",1,1
"SO59630",1,1
"SO59631",1,1
"SO59633",1,1
"SO59634",1,1
"SO59635",1,1
"SO59637",1,1
"SO59638",1,1
"SO59639",1,1
"SO59640",1,1
"SO59641",1,1
"SO59643",1,1
"SO59644",1,1
"SO59646",1,1
"SO59648",1,1
"SO59649",1,1
"SO59650",1,1
"SO59652",1,1
"SO59653",1,1
"SO59654",1,1
"SO59655",1,1
"SO59656",1,1
"SO59657",1,1
"SO59658",1,1
"SO59659",1,1
"SO59660",1,1
"SO59661",1,1
"SO59662",1,1
"SO59663",1,1
"SO59664",1,1
"SO59665",1,1
"SO59666",1,1
"SO59667",1,1
"SO59668",1,1
"SO59669",1,1
"SO59670",1,1
"SO59672",1,1
"SO59673",1,1
"SO59674",1,1
"SO59675",1,1
"SO59676",1,1
"SO59677",1,1
"SO59678",1,1
"SO59679",1,1
"SO59680",1,1
"SO59681",1,1
"SO59683",1,1
"SO59684",1,1
"SO59686",1,1
"SO59688",1,1
"SO59691",1,1
"SO59695",1,1
"SO59697",1,1
"SO59699",1,1
"SO59700",1,1
"SO59702",1,1
"SO59704",1,1
"SO59705",1,1
"SO59706",1,1
"SO59707",1,1
"SO59708",1,1
"SO59709",1,1
"SO59710",1,1
"SO59711",1,1
"SO59712",1,1
"SO59713",1,1
"SO59714",1,1
"SO59716",1,1
"SO59717",1,1
"SO59719",1,1
"SO59721",1,1
"SO59723",1,1
"SO59724",1,1
"SO59725",1,1
"SO59726",1,1
"SO59727",1,1
"SO59728",1,1
"SO59729",1,1
"SO59731",1,1
"SO59733",1,1
"SO59734",1,1
"SO59735",1,1
"SO59736",1,1
"SO59737",1,1
"SO59738",1,1
"SO59739",1,1
"SO59740",1,1
"SO59741",1,1
"SO59742",1,1
"SO59743",1,1
"SO59744",1,1
"SO59745",1,1
"SO59746",1,1
"SO59747",1,1
"SO59748",1,1
"SO59749",1,1
"SO59753",1,1
"SO59754",1,1
"SO59755",1,1
"SO59756",1,1
"SO59758",1,1
"SO59762",1,1
"SO59763",1,1
"SO59764",1,1
"SO59766",1,1
"SO59767",1,1
"SO59768",1,1
"SO59769",1,1
"SO59770",1,1
"SO59771",1,1
"SO59772",1,1
"SO59773",1,1
"SO59774",1,1
"SO59775",1,1
"SO59776",1,1
"SO59777",1,1
"SO59778",1,1
"SO59779",1,1
"SO59780",1,1
"SO59781",1,1
"SO59782",1,1
"SO59783",1,1
"SO59784",1,1
"SO59785",1,1
"SO59786",1,1
"SO59787",1,1
"SO59788",1,1
"SO59789",1,1
"SO59790",1,1
"SO59791",1,1
"SO59792",1,1
"SO59793",1,1
"SO59794",1,1
"SO59795",1,1
"SO59796",1,1
"SO59797",1,1
"SO59798",1,1
"SO59799",1,1
"SO59803",1,1
"SO59804",1,1
"SO59805",1,1
"SO59806",1,1
"SO59807",1,1
"SO59808",1,1
"SO59810",1,1
"SO59812",1,1
"SO59815",1,1
"SO59816",1,1
"SO59817",1,1
"SO59819",1,1
"SO59822",1,1
"SO59825",1,1
"SO59826",1,1
"SO59827",1,1
"SO59828",1,1
"SO59829",1,1
"SO59830",1,1
"SO59831",1,1
"SO59832",1,1
"SO59835",1,1
"SO59836",1,1
"SO59837",1,1
"SO59838",1,1
"SO59839",1,1
"SO59840",1,1
"SO59841",1,1
"SO59842",1,1
"SO59844",1,1
"SO59845",1,1
"SO59846",1,1
"SO59847",1,1
"SO59848",1,1
"SO59849",1,1
"SO59850",1,1
"SO59851",1,1
"SO59853",1,1
"SO59854",1,1
"SO59855",1,1
"SO59856",1,1
"SO59857",1,1
"SO59858",1,1
"SO59859",1,1
"SO59860",1,1
"SO59861",1,1
"SO59862",1,1
"SO59863",1,1
"SO59865",1,1
"SO59866",1,1
"SO59867",1,1
"SO59868",1,1
"SO59870",1,1
"SO59871",1,1
"SO59874",1,1
"SO59875",1,1
"SO59876",1,1
"SO59877",1,1
"SO59878",1,1
"SO59879",1,1
"SO59880",1,1
"SO59881",1,1
"SO59884",1,1
"SO59886",1,1
"SO59887",1,1
"SO59890",1,1
"SO59891",1,1
"SO59893",1,1
"SO59894",1,1
"SO59895",1,1
"SO59898",1,1
"SO59899",1,1
"SO59902",1,1
"SO59903",1,1
"SO59904",1,1
"SO59905",1,1
"SO59906",1,1
"SO59907",1,1
"SO59908",1,1
"SO59910",1,1
"SO59911",1,1
"SO59912",1,1
"SO59913",1,1
"SO59914",1,1
"SO59915",1,1
"SO59916",1,1
"SO59919",1,1
"SO59922",1,1
"SO59925",1,1
"SO59926",1,1
"SO59927",1,1
"SO59928",1,1
"SO59929",1,1
"SO59930",1,1
"SO59931",1,1
"SO59932",1,1
"SO59933",1,1
"SO59934",1,1
"SO59935",1,1
"SO59936",1,1
"SO59937",1,1
"SO59938",1,1
"SO59939",1,1
"SO59940",1,1
"SO59941",1,1
"SO59942",1,1
"SO59943",1,1
"SO59944",1,1
"SO59945",1,1
"SO59946",1,1
"SO59947",1,1
"SO59948",1,1
"SO59949",1,1
"SO59950",1,1
"SO59953",1,1
"SO59954",1,1
"SO59955",1,1
"SO59956",1,1
"SO59958",1,1
"SO59960",1,1
"SO59961",1,1
"SO59963",1,1
"SO59965",1,1
"SO59966",1,1
"SO59968",1,1
"SO59969",1,1
"SO59970",1,1
"SO59973",1,1
"SO59977",1,1
"SO59978",1,1
"SO59979",1,1
"SO59980",1,1
"SO59981",1,1
"SO59982",1,1
"SO59984",1,1
"SO59986",1,1
"SO59987",1,1
"SO59988",1,1
"SO59989",1,1
"SO59990",1,1
"SO59992",1,1
"SO59993",1,1
"SO59995",1,1
"SO59996",1,1
"SO59997",1,1
"SO59998",1,1
"SO60000",1,1
"SO60001",1,1
"SO60003",1,1
"SO60004",1,1
"SO60005",1,1
"SO60006",1,1
"SO60007",1,1
"SO60008",1,1
"SO60009",1,1
"SO60010",1,1
"SO60011",1,1
"SO60012",1,1
"SO60013",1,1
"SO60014",1,1
"SO60015",1,1
"SO60016",1,1
"SO60017",1,1
"SO60018",1,1
"SO60019",1,1
"SO60022",1,1
"SO60024",1,1
"SO60026",1,1
"SO60029",1,1
"SO60031",1,1
"SO60033",1,1
"SO60034",1,1
"SO60035",1,1
"SO60037",1,1
"SO60038",1,1
"SO60039",1,1
"SO60040",1,1
"SO60041",1,1
"SO60043",1,1
"SO60044",1,1
"SO60045",1,1
"SO60046",1,1
"SO60047",1,1
"SO60048",1,1
"SO60049",1,1
"SO60050",1,1
"SO60051",1,1
"SO60052",1,1
"SO60053",1,1
"SO60054",1,1
"SO60057",1,1
"SO60058",1,1
"SO60059",1,1
"SO60060",1,1
"SO60062",1,1
"SO60063",1,1
"SO60064",1,1
"SO60065",1,1
"SO60066",1,1
"SO60067",1,1
"SO60068",1,1
"SO60069",1,1
"SO60070",1,1
"SO60071",1,1
"SO60072",1,1
"SO60073",1,1
"SO60074",1,1
"SO60075",1,1
"SO60076",1,1
"SO60078",1,1
"SO60079",1,1
"SO60080",1,1
"SO60081",1,1
"SO60082",1,1
"SO60083",1,1
"SO60084",1,1
"SO60085",1,1
"SO60086",1,1
"SO60087",1,1
"SO60088",1,1
"SO60089",1,1
"SO60090",1,1
"SO60091",1,1
"SO60092",1,1
"SO60093",1,1
"SO60094",1,1
"SO60095",1,1
"SO60096",1,1
"SO60097",1,1
"SO60098",1,1
"SO60099",1,1
"SO60100",1,1
"SO60101",1,1
"SO60102",1,1
"SO60107",1,1
"SO60108",1,1
"SO60109",1,1
"SO60110",1,1
"SO60112",1,1
"SO60115",1,1
"SO60120",1,1
"SO60121",1,1
"SO60123",1,1
"SO60124",1,1
"SO60125",1,1
"SO60126",1,1
"SO60127",1,1
"SO60128",1,1
"SO60129",1,1
"SO60130",1,1
"SO60131",1,1
"SO60132",1,1
"SO60133",1,1
"SO60134",1,1
"SO60135",1,1
"SO60136",1,1
"SO60137",1,1
"SO60138",1,1
"SO60139",1,1
"SO60141",1,1
"SO60142",1,1
"SO60143",1,1
"SO60144",1,1
"SO60145",1,1
"SO60146",1,1
"SO60147",1,1
"SO60148",1,1
"SO60149",1,1
"SO60150",1,1
"SO60151",1,1
"SO60152",1,1
"SO60153",1,1
"SO60154",1,1
"SO60155",1,1
"SO60156",1,1
"SO60157",1,1
"SO60158",1,1
"SO60159",1,1
"SO60160",1,1
"SO60161",1,1
"SO60162",1,1
"SO60167",1,1
"SO60172",1,1
"SO60177",1,1
"SO60178",1,1
"SO60179",1,1
"SO60180",1,1
"SO60181",1,1
"SO60182",1,1
"SO60184",1,1
"SO60185",1,1
"SO60186",1,1
"SO60187",1,1
"SO60190",1,1
"SO60192",1,1
"SO60193",1,1
"SO60194",1,1
"SO60196",1,1
"SO60197",1,1
"SO60198",1,1
"SO60199",1,1
"SO60200",1,1
"SO60201",1,1
"SO60202",1,1
"SO60203",1,1
"SO60204",1,1
"SO60205",1,1
"SO60206",1,1
"SO60207",1,1
"SO60209",1,1
"SO60210",1,1
"SO60211",1,1
"SO60212",1,1
"SO60213",1,1
"SO60214",1,1
"SO60215",1,1
"SO60216",1,1
"SO60218",1,1
"SO60219",1,1
"SO60220",1,1
"SO60221",1,1
"SO60222",1,1
"SO60223",1,1
"SO60224",1,1
"SO60225",1,1
"SO60226",1,1
"SO60227",1,1
"SO60228",1,1
"SO60229",1,1
"SO60232",1,1
"SO60233",1,1
"SO60235",1,1
"SO60236",1,1
"SO60237",1,1
"SO60239",1,1
"SO60240",1,1
"SO60243",1,1
"SO60249",1,1
"SO60250",1,1
"SO60251",1,1
"SO60253",1,1
"SO60254",1,1
"SO60255",1,1
"SO60256",1,1
"SO60257",1,1
"SO60258",1,1
"SO60260",1,1
"SO60261",1,1
"SO60262",1,1
"SO60263",1,1
"SO60264",1,1
"SO60265",1,1
"SO60267",1,1
"SO60268",1,1
"SO60269",1,1
"SO60270",1,1
"SO60271",1,1
"SO60272",1,1
"SO60275",1,1
"SO60276",1,1
"SO60277",1,1
"SO60278",1,1
"SO60279",1,1
"SO60280",1,1
"SO60281",1,1
"SO60282",1,1
"SO60283",1,1
"SO60284",1,1
"SO60287",1,1
"SO60288",1,1
"SO60289",1,1
"SO60290",1,1
"SO60292",1,1
"SO60293",1,1
"SO60294",1,1
"SO60298",1,1
"SO60299",1,1
"SO60302",1,1
"SO60303",1,1
"SO60304",1,1
"SO60305",1,1
"SO60306",1,1
"SO60307",1,1
"SO60308",1,1
"SO60309",1,1
"SO60310",1,1
"SO60311",1,1
"SO60313",1,1
"SO60314",1,1
"SO60317",1,1
"SO60318",1,1
"SO60319",1,1
"SO60322",1,1
"SO60323",1,1
"SO60324",1,1
"SO60325",1,1
"SO60326",1,1
"SO60327",1,1
"SO60328",1,1
"SO60329",1,1
"SO60330",1,1
"SO60331",1,1
"SO60332",1,1
"SO60333",1,1
"SO60334",1,1
"SO60335",1,1
"SO60336",1,1
"SO60337",1,1
"SO60338",1,1
"SO60339",1,1
"SO60340",1,1
"SO60341",1,1
"SO60342",1,1
"SO60343",1,1
"SO60344",1,1
"SO60345",1,1
"SO60346",1,1
"SO60347",1,1
"SO60348",1,1
"SO60349",1,1
"SO60350",1,1
"SO60351",1,1
"SO60352",1,1
"SO60353",1,1
"SO60354",1,1
"SO60355",1,1
"SO60357",1,1
"SO60358",1,1
"SO60359",1,1
"SO60360",1,1
"SO60362",1,1
"SO60364",1,1
"SO60365",1,1
"SO60366",1,1
"SO60367",1,1
"SO60368",1,1
"SO60370",1,1
"SO60371",1,1
"SO60372",1,1
"SO60373",1,1
"SO60374",1,1
"SO60375",1,1
"SO60376",1,1
"SO60377",1,1
"SO60380",1,1
"SO60381",1,1
"SO60382",1,1
"SO60383",1,1
"SO60384",1,1
"SO60385",1,1
"SO60386",1,1
"SO60387",1,1
"SO60389",1,1
"SO60390",1,1
"SO60391",1,1
"SO60392",1,1
"SO60393",1,1
"SO60394",1,1
"SO60395",1,1
"SO60396",1,1
"SO60397",1,1
"SO60398",1,1
"SO60399",1,1
"SO60400",1,1
"SO60401",1,1
"SO60402",1,1
"SO60403",1,1
"SO60405",1,1
"SO60407",1,1
"SO60408",1,1
"SO60409",1,1
"SO60410",1,1
"SO60411",1,1
"SO60412",1,1
"SO60413",1,1
"SO60414",1,1
"SO60415",1,1
"SO60416",1,1
"SO60417",1,1
"SO60418",1,1
"SO60419",1,1
"SO60420",1,1
"SO60421",1,1
"SO60422",1,1
"SO60423",1,1
"SO60425",1,1
"SO60426",1,1
"SO60431",1,1
"SO60433",1,1
"SO60435",1,1
"SO60436",1,1
"SO60438",1,1
"SO60440",1,1
"SO60444",1,1
"SO60446",1,1
"SO60447",1,1
"SO60448",1,1
"SO60449",1,1
"SO60453",1,1
"SO60454",1,1
"SO60455",1,1
"SO60457",1,1
"SO60458",1,1
"SO60459",1,1
"SO60460",1,1
"SO60461",1,1
"SO60462",1,1
"SO60463",1,1
"SO60464",1,1
"SO60466",1,1
"SO60468",1,1
"SO60469",1,1
"SO60470",1,1
"SO60471",1,1
"SO60472",1,1
"SO60474",1,1
"SO60475",1,1
"SO60476",1,1
"SO60477",1,1
"SO60480",1,1
"SO60481",1,1
"SO60482",1,1
"SO60483",1,1
"SO60484",1,1
"SO60485",1,1
"SO60487",1,1
"SO60488",1,1
"SO60489",1,1
"SO60490",1,1
"SO60491",1,1
"SO60492",1,1
"SO60493",1,1
"SO60494",1,1
"SO60495",1,1
"SO60496",1,1
"SO60497",1,1
"SO60501",1,1
"SO60503",1,1
"SO60505",1,1
"SO60507",1,1
"SO60508",1,1
"SO60509",1,1
"SO60510",1,1
"SO60511",1,1
"SO60513",1,1
"SO60514",1,1
"SO60516",1,1
"SO60517",1,1
"SO60519",1,1
"SO60521",1,1
"SO60523",1,1
"SO60524",1,1
"SO60525",1,1
"SO60526",1,1
"SO60527",1,1
"SO60528",1,1
"SO60529",1,1
"SO60530",1,1
"SO60531",1,1
"SO60534",1,1
"SO60535",1,1
"SO60536",1,1
"SO60538",1,1
"SO60539",1,1
"SO60540",1,1
"SO60541",1,1
"SO60542",1,1
"SO60543",1,1
"SO60544",1,1
"SO60545",1,1
"SO60546",1,1
"SO60547",1,1
"SO60548",1,1
"SO60550",1,1
"SO60551",1,1
"SO60552",1,1
"SO60553",1,1
"SO60554",1,1
"SO60556",1,1
"SO60557",1,1
"SO60558",1,1
"SO60559",1,1
"SO60562",1,1
"SO60563",1,1
"SO60564",1,1
"SO60565",1,1
"SO60567",1,1
"SO60571",1,1
"SO60572",1,1
"SO60573",1,1
"SO60574",1,1
"SO60576",1,1
"SO60577",1,1
"SO60578",1,1
"SO60581",1,1
"SO60582",1,1
"SO60583",1,1
"SO60584",1,1
"SO60585",1,1
"SO60587",1,1
"SO60588",1,1
"SO60589",1,1
"SO60591",1,1
"SO60592",1,1
"SO60593",1,1
"SO60594",1,1
"SO60595",1,1
"SO60596",1,1
"SO60597",1,1
"SO60598",1,1
"SO60599",1,1
"SO60600",1,1
"SO60601",1,1
"SO60602",1,1
"SO60603",1,1
"SO60604",1,1
"SO60605",1,1
"SO60609",1,1
"SO60611",1,1
"SO60613",1,1
"SO60617",1,1
"SO60619",1,1
"SO60621",1,1
"SO60622",1,1
"SO60623",1,1
"SO60624",1,1
"SO60625",1,1
"SO60626",1,1
"SO60627",1,1
"SO60629",1,1
"SO60631",1,1
"SO60632",1,1
"SO60633",1,1
"SO60634",1,1
"SO60635",1,1
"SO60636",1,1
"SO60637",1,1
"SO60638",1,1
"SO60639",1,1
"SO60640",1,1
"SO60641",1,1
"SO60642",1,1
"SO60643",1,1
"SO60644",1,1
"SO60646",1,1
"SO60647",1,1
"SO60648",1,1
"SO60650",1,1
"SO60651",1,1
"SO60652",1,1
"SO60654",1,1
"SO60655",1,1
"SO60657",1,1
"SO60658",1,1
"SO60659",1,1
"SO60660",1,1
"SO60661",1,1
"SO60662",1,1
"SO60663",1,1
"SO60664",1,1
"SO60666",1,1
"SO60667",1,1
"SO60668",1,1
"SO60669",1,1
"SO60670",1,1
"SO60671",1,1
"SO60672",1,1
"SO60673",1,1
"SO60674",1,1
"SO60675",1,1
"SO60676",1,1
"SO60677",1,1
"SO60678",1,1
"SO60679",1,1
"SO60680",1,1
"SO60682",1,1
"SO60684",1,1
"SO60686",1,1
"SO60688",1,1
"SO60689",1,1
"SO60690",1,1
"SO60691",1,1
"SO60692",1,1
"SO60693",1,1
"SO60694",1,1
"SO60695",1,1
"SO60699",1,1
"SO60700",1,1
"SO60701",1,1
"SO60702",1,1
"SO60703",1,1
"SO60704",1,1
"SO60705",1,1
"SO60706",1,1
"SO60707",1,1
"SO60708",1,1
"SO60709",1,1
"SO60710",1,1
"SO60711",1,1
"SO60712",1,1
"SO60714",1,1
"SO60715",1,1
"SO60716",1,1
"SO60717",1,1
"SO60718",1,1
"SO60719",1,1
"SO60720",1,1
"SO60721",1,1
"SO60722",1,1
"SO60723",1,1
"SO60724",1,1
"SO60725",1,1
"SO60726",1,1
"SO60727",1,1
"SO60731",1,1
"SO60732",1,1
"SO60733",1,1
"SO60734",1,1
"SO60736",1,1
"SO60738",1,1
"SO60739",1,1
"SO60744",1,1
"SO60745",1,1
"SO60748",1,1
"SO60749",1,1
"SO60750",1,1
"SO60752",1,1
"SO60753",1,1
"SO60755",1,1
"SO60756",1,1
"SO60758",1,1
"SO60759",1,1
"SO60761",1,1
"SO60764",1,1
"SO60765",1,1
"SO60766",1,1
"SO60767",1,1
"SO60768",1,1
"SO60769",1,1
"SO60770",1,1
"SO60771",1,1
"SO60772",1,1
"SO60773",1,1
"SO60774",1,1
"SO60776",1,1
"SO60777",1,1
"SO60778",1,1
"SO60779",1,1
"SO60780",1,1
"SO60781",1,1
"SO60782",1,1
"SO60783",1,1
"SO60784",1,1
"SO60785",1,1
"SO60786",1,1
"SO60787",1,1
"SO60788",1,1
"SO60789",1,1
"SO60790",1,1
"SO60791",1,1
"SO60792",1,1
"SO60793",1,1
"SO60794",1,1
"SO60795",1,1
"SO60796",1,1
"SO60797",1,1
"SO60798",1,1
"SO60799",1,1
"SO60800",1,1
"SO60801",1,1
"SO60802",1,1
"SO60803",1,1
"SO60804",1,1
"SO60805",1,1
"SO60806",1,1
"SO60807",1,1
"SO60808",1,1
"SO60809",1,1
"SO60810",1,1
"SO60811",1,1
"SO60812",1,1
"SO60813",1,1
"SO60818",1,1
"SO60820",1,1
"SO60821",1,1
"SO60823",1,1
"SO60825",1,1
"SO60829",1,1
"SO60830",1,1
"SO60831",1,1
"SO60832",1,1
"SO60834",1,1
"SO60835",1,1
"SO60836",1,1
"SO60838",1,1
"SO60839",1,1
"SO60840",1,1
"SO60844",1,1
"SO60845",1,1
"SO60846",1,1
"SO60849",1,1
"SO60851",1,1
"SO60852",1,1
"SO60853",1,1
"SO60854",1,1
"SO60855",1,1
"SO60856",1,1
"SO60859",1,1
"SO60860",1,1
"SO60861",1,1
"SO60862",1,1
"SO60863",1,1
"SO60864",1,1
"SO60865",1,1
"SO60866",1,1
"SO60867",1,1
"SO60868",1,1
"SO60869",1,1
"SO60870",1,1
"SO60871",1,1
"SO60872",1,1
"SO60874",1,1
"SO60875",1,1
"SO60878",1,1
"SO60880",1,1
"SO60881",1,1
"SO60882",1,1
"SO60884",1,1
"SO60887",1,1
"SO60889",1,1
"SO60890",1,1
"SO60891",1,1
"SO60892",1,1
"SO60893",1,1
"SO60895",1,1
"SO60896",1,1
"SO60897",1,1
"SO60898",1,1
"SO60899",1,1
"SO60900",1,1
"SO60901",1,1
"SO60902",1,1
"SO60903",1,1
"SO60904",1,1
"SO60905",1,1
"SO60906",1,1
"SO60907",1,1
"SO60908",1,1
"SO60909",1,1
"SO60910",1,1
"SO60911",1,1
"SO60912",1,1
"SO60913",1,1
"SO60914",1,1
"SO60915",1,1
"SO60916",1,1
"SO60917",1,1
"SO60918",1,1
"SO60919",1,1
"SO60920",1,1
"SO60921",1,1
"SO60922",1,1
"SO60923",1,1
"SO60924",1,1
"SO60926",1,1
"SO60927",1,1
"SO60928",1,1
"SO60929",1,1
"SO60930",1,1
"SO60931",1,1
"SO60932",1,1
"SO60933",1,1
"SO60936",1,1
"SO60938",1,1
"SO60939",1,1
"SO60940",1,1
"SO60941",1,1
"SO60942",1,1
"SO60945",1,1
"SO60946",1,1
"SO60947",1,1
"SO60949",1,1
"SO60951",1,1
"SO60953",1,1
"SO60954",1,1
"SO60955",1,1
"SO60956",1,1
"SO60957",1,1
"SO60959",1,1
"SO60960",1,1
"SO60961",1,1
"SO60962",1,1
"SO60963",1,1
"SO60964",1,1
"SO60965",1,1
"SO60966",1,1
"SO60967",1,1
"SO60968",1,1
"SO60969",1,1
"SO60970",1,1
"SO60971",1,1
"SO60972",1,1
"SO60973",1,1
"SO60974",1,1
"SO60975",1,1
"SO60976",1,1
"SO60980",1,1
"SO60981",1,1
"SO60982",1,1
"SO60983",1,1
"SO60984",1,1
