_modifiedby_value,createdon,versionnumber,_modifiedonbehalfby_value,utcconversiontimezonecode,nadb_statuscode,nadb_statuspoints,nadb_indicatorname_status,_createdonbehalfby_value,nadb_name2,importsequencenumber,_owningbusinessunit_value,nadb_statuspoints2,_nadb_riskindicator_value,statuscode,overriddencreatedon,modifiedon,_owningteam_value,_createdby_value,_owninguser_value,timezoneruleversionnumber,nadb_statusname,statecode,nadb_variablerange,nadb_creditriskstatusid,_ownerid_value,_nadb_statusmethodology_value
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032709,"",,"2.00%-40.99%",,"Financial Margin /Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"079a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.16.4",0,"","35809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032712,"",,"< 2.00%",,"Financial Margin /Revenues","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"079a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.16.5",0,"","37809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032722,"",,">20.00%",,"EBITA Margin (Operating EBIT / Revenues)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"099a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.17.1",0,"","39809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032714,"",,"10.00%-20.00%",,"EBITA Margin (Operating EBIT / Revenues)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"099a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.17.2",0,"","3b809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032716,"",,"5.00%-9.99%",,"EBITA Margin (Operating EBIT / Revenues)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"099a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.17.3",0,"","3d809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032723,"",,"3.00%-4.99%",,"EBITA Margin (Operating EBIT / Revenues)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"099a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.17.4",0,"","3f809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032739,"",,"< 3.00%",,"EBITA Margin (Operating EBIT / Revenues)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"099a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.17.5",0,"","41809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032730,"",,">12.00%",,"Total Debt to Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"0b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.18.1",0,"","43809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032740,"",,"10.00%-11.99%",,"Total Debt to Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"0b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.18.2",0,"","45809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032735,"",,"9.00%-9.99%",,"Total Debt to Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"0b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.18.3",0,"","47809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:54.000,12032744,"",,"8.00%-8.99%",,"Total Debt to Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"0b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.18.4",0,"","49809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12032834,"",,"<8.00%",,"Total Debt to Revenues (x)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"0b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.18.5",0,"","4b809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12032832,"",,"< 2.00x",,"Total Liabilities / Equity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"0d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:01.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.19.1",0,"","4d809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12032882,"",,"2.00x-3.99x",,"Total Liabilities / Equity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"0d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.19.2",0,"","4f809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12032859,"",,"4.00x-5.99x",,"Total Liabilities / Equity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"0d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.19.3",0,"","51809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033022,"",,"6.00x-7.99",,"Total Liabilities / Equity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"0d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.19.4",0,"","53809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12032872,"",,"> 8.00x",,"Total Liabilities / Equity","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"0d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.19.5",0,"","55809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033039,"",,"High",,"Implications of Default","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"0f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.2.1",0,"","57809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12032833,"",,"Mod",,"Implications of Default","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"0f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.2.2",0,"","59809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033302,"",,">1.50x",,"Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"119a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.20.1",0,"","5d809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033032,"",,"1.20x-1.50x",,"Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"119a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.20.2",0,"","5f809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033137,"",,"1.05-1.19x",,"Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"119a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.20.3",0,"","61809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033043,"",,"1.00x-1.05x",,"Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"119a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.20.4",0,"","63809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033038,"",,"< 1.00x",,"Liquidity Ratio= (Available cash + undrawn portion of committed facilities)/Current Liabilites","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"119a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.20.5",0,"","65809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033044,"",,">15.00%",,"Interest Coverage = EBIT / Interest Expense","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",5,"139a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.21.1",0,"","67809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033078,"",,"10.00%-15.00%",,"Interest Coverage = EBIT / Interest Expense","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4,"139a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.21.2",0,"","69809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033045,"",,"6.00%-9.99%",,"Interest Coverage = EBIT / Interest Expense","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"139a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.21.3",0,"","6b809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033051,"",,"3.00%-5.99%",,"Interest Coverage = EBIT / Interest Expense","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"139a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.21.4",0,"","6d809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033049,"",,"< 3.00%",,"Interest Coverage = EBIT / Interest Expense","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"139a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.21.5",0,"","6f809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033081,"",,"Revenue Flow pledged in a trust",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"159a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.22.1",0,"","71809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033054,"",,"Line of credit backed with a State or Municipal Revenue (PF)",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4.5,"159a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:02.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.22.2",0,"","73809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033088,"",,"Direct support (in cash or in-kind)",,"Guaranty Type","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3,"159a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.22.3",0,"","75809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033087,"",,"Funded in cash in an escrow account or in the form of LoC from a BBB+ or higher rated counterparty.",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"179a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.23.1",0,"","77809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033082,"",,"Joint bank account with at least 2 months of debt service",,"Debt Service Reserve Fund","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4.5,"179a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.23.2",0,"","79809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033077,"",,"Trust Agreement or SPV",,"Financial structure of payment (Primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"199a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.24.1",0,"","7e809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033098,"",,"Mandate Agreement",,"Financial structure of payment (Primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",6,"199a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.24.2",0,"","80809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033096,"",,"Concentration Account",,"Financial structure of payment (Primary source)","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",4.5,"199a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.24.3",0,"","82809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033117,"",,"Yes",,"Full compliance with contractual conditions and covenants","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",7.5,"1b9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.25.1",0,"","86809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:55.000,12033134,"",,"History (2Y) shows no more than 30 days past due",,"Payment Experience with NADB","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",15,"1d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.26.1",0,"","8a809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033180,"",,"History (2Y) shows past due amounts between 30 and 90 days",,"Payment Experience with NADB","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-7.5,"1d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:04.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.26.2",0,"","8c809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033140,"",,"History (2Y) shows more than 90 days past due",,"Payment Experience with NADB","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",-15,"1d9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.26.3",0,"","8e809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033138,"",,"High",,"Level of Integration","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"1f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.3.1",0,"","90809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033146,"",,"Mod",,"Level of Integration","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"1f9a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.3.2",0,"","92809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033150,"",,"High",,"History of Support","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"219a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.4.1",0,"","96809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033155,"",,"Mod",,"History of Support","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"219a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.4.2",0,"","98809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033176,"",,"High",,"Performance and Prospects","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",2,"239a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:03.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.5.1",0,"","9c809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033201,"",,"Mod",,"Performance and Prospects","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1,"239a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:04.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.5.2",0,"","9e809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033393,"",,"High",," Business and Economic Environment","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3.3,"259a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:05.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.6.1",0,"","a2809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033224,"",,"Mod",," Business and Economic Environment","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",1.7,"259a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:04.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.6.2",0,"","a4809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
"c7205e36-d6ee-42c5-8733-e670621cd834",2020-02-21 17:06:56.000,12033276,"",,"High",,"Development of Sector Market","","",107,"b5152e2f-ebcb-e911-a9aa-000d3a14431b",3.3,"279a30ab-c154-ea11-a813-000d3a4ed0f6",1,,2020-02-21 17:07:04.000,"","c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",,"10.7.1",0,"","a8809979-cc54-ea11-a813-000d3a4edd29","c7205e36-d6ee-42c5-8733-e670621cd834",""
