Calendar Month,Calendar Year,Calendar Yr-Mo,Calendar Yr-Qtr,Calendar Yr-Wk,Date,Fiscal Quarter,Fiscal Period,Weekday Sort,Weekday Abb,Weekday,Fiscal Yr-Wk Sort,Fiscal Yr-Wk,Fiscal Yr-Qtr,Fiscal Yr-Period,Fiscal Yr-Period Sort,Fiscal Year,Fiscal Week Sort,Fiscal Yr-Qtr Sort,Fiscal Date Last Year,Fiscal Week Sequence,Fiscal Week of Period,Calendar Year Status,Prior Calendar Year Date,First Date of Current Year,Calendar Month Status,Calendar Month Number,Calendar Year Month Number,Date Key,Date Number,Calendar Week in Year,Calendar Week Number in Year,Calendar Year Week Number,Calendar Year Quarter Number,Full Date Description,Day Number in Calendar Month,Day Number in Calendar Year,Calendar Quarter in Year,Calendar Quarter Number in Year,Weekday Indicator,Holiday Indicator,Calendar Week in Month,Calendar Week Ending Date,Prior Calendar Month Date,Calendar Week Status,One Year Prior Date,DST Flag
"Mar",2015,"2015-Mar","2015-Q1","2015-Wk13",2015-03-28 00:00:00.000,"Q1",2,7,"Sat","Saturday",326,"2015-Wk8","2015-Q1","2015-P2",82,2015,8,26,2014-03-29 00:00:00.000,372,4,"2 Yrs Prior Calendar Year",2014-03-28 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,75,20150328,2278,"Wk13",13,331,25,"March 28, 2015",28,87,"Q1",1,"Weekend","Non-Holiday",4,2015-03-28 00:00:00.000,2015-02-28 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Mar",2015,"2015-Mar","2015-Q1","2015-Wk14",2015-03-29 00:00:00.000,"Q1",3,1,"Sun","Sunday",327,"2015-Wk9","2015-Q1","2015-P3",83,2015,9,26,2014-03-30 00:00:00.000,373,1,"2 Yrs Prior Calendar Year",2014-03-29 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",3,75,20150329,2279,"Wk14",14,332,25,"March 29, 2015",29,88,"Q1",1,"Weekend","Non-Holiday",5,2015-04-04 00:00:00.000,2015-02-28 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk14",2015-04-04 00:00:00.000,"Q1",3,7,"Sat","Saturday",327,"2015-Wk9","2015-Q1","2015-P3",83,2015,9,26,2014-04-05 00:00:00.000,373,1,"2 Yrs Prior Calendar Year",2014-04-04 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150404,2285,"Wk14",14,332,26,"April 4, 2015",4,94,"Q2",2,"Weekend","Non-Holiday",1,2015-04-04 00:00:00.000,2015-03-04 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk15",2015-04-05 00:00:00.000,"Q1",3,1,"Sun","Sunday",328,"2015-Wk10","2015-Q1","2015-P3",83,2015,10,26,2014-04-06 00:00:00.000,374,2,"2 Yrs Prior Calendar Year",2014-04-05 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150405,2286,"Wk15",15,333,26,"April 5, 2015",5,95,"Q2",2,"Weekend","Non-Holiday",2,2015-04-11 00:00:00.000,2015-03-05 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk15",2015-04-11 00:00:00.000,"Q1",3,7,"Sat","Saturday",328,"2015-Wk10","2015-Q1","2015-P3",83,2015,10,26,2014-04-12 00:00:00.000,374,2,"2 Yrs Prior Calendar Year",2014-04-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150411,2292,"Wk15",15,333,26,"April 11, 2015",11,101,"Q2",2,"Weekend","Non-Holiday",2,2015-04-11 00:00:00.000,2015-03-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk16",2015-04-12 00:00:00.000,"Q1",3,1,"Sun","Sunday",329,"2015-Wk11","2015-Q1","2015-P3",83,2015,11,26,2014-04-13 00:00:00.000,375,3,"2 Yrs Prior Calendar Year",2014-04-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150412,2293,"Wk16",16,334,26,"April 12, 2015",12,102,"Q2",2,"Weekend","Non-Holiday",3,2015-04-18 00:00:00.000,2015-03-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk16",2015-04-18 00:00:00.000,"Q1",3,7,"Sat","Saturday",329,"2015-Wk11","2015-Q1","2015-P3",83,2015,11,26,2014-04-19 00:00:00.000,375,3,"2 Yrs Prior Calendar Year",2014-04-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150418,2299,"Wk16",16,334,26,"April 18, 2015",18,108,"Q2",2,"Weekend","Non-Holiday",3,2015-04-18 00:00:00.000,2015-03-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk17",2015-04-19 00:00:00.000,"Q1",3,1,"Sun","Sunday",330,"2015-Wk12","2015-Q1","2015-P3",83,2015,12,26,2014-04-20 00:00:00.000,376,4,"2 Yrs Prior Calendar Year",2014-04-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150419,2300,"Wk17",17,335,26,"April 19, 2015",19,109,"Q2",2,"Weekend","Non-Holiday",4,2015-04-25 00:00:00.000,2015-03-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk17",2015-04-25 00:00:00.000,"Q1",3,7,"Sat","Saturday",330,"2015-Wk12","2015-Q1","2015-P3",83,2015,12,26,2014-04-26 00:00:00.000,376,4,"2 Yrs Prior Calendar Year",2014-04-25 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150425,2306,"Wk17",17,335,26,"April 25, 2015",25,115,"Q2",2,"Weekend","Non-Holiday",4,2015-04-25 00:00:00.000,2015-03-25 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Apr",2015,"2015-Apr","2015-Q2","2015-Wk18",2015-04-26 00:00:00.000,"Q1",4,1,"Sun","Sunday",331,"2015-Wk13","2015-Q1","2015-P4",84,2015,13,26,2014-04-27 00:00:00.000,377,1,"2 Yrs Prior Calendar Year",2014-04-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",4,76,20150426,2307,"Wk18",18,336,26,"April 26, 2015",26,116,"Q2",2,"Weekend","Non-Holiday",5,2015-05-02 00:00:00.000,2015-03-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk18",2015-05-02 00:00:00.000,"Q1",4,7,"Sat","Saturday",331,"2015-Wk13","2015-Q1","2015-P4",84,2015,13,26,2014-05-03 00:00:00.000,377,1,"2 Yrs Prior Calendar Year",2014-05-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150502,2313,"Wk18",18,336,26,"May 2, 2015",2,122,"Q2",2,"Weekend","Non-Holiday",1,2015-05-02 00:00:00.000,2015-04-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk19",2015-05-03 00:00:00.000,"Q1",4,1,"Sun","Sunday",332,"2015-Wk14","2015-Q1","2015-P4",84,2015,14,26,2014-05-04 00:00:00.000,378,2,"2 Yrs Prior Calendar Year",2014-05-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150503,2314,"Wk19",19,337,26,"May 3, 2015",3,123,"Q2",2,"Weekend","Non-Holiday",2,2015-05-09 00:00:00.000,2015-04-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk19",2015-05-09 00:00:00.000,"Q1",4,7,"Sat","Saturday",332,"2015-Wk14","2015-Q1","2015-P4",84,2015,14,26,2014-05-10 00:00:00.000,378,2,"2 Yrs Prior Calendar Year",2014-05-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150509,2320,"Wk19",19,337,26,"May 9, 2015",9,129,"Q2",2,"Weekend","Non-Holiday",2,2015-05-09 00:00:00.000,2015-04-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-10 00:00:00.000,"Q1",4,1,"Sun","Sunday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-11 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150510,2321,"Wk20",20,338,26,"May 10, 2015",10,130,"Q2",2,"Weekend","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk20",2015-05-16 00:00:00.000,"Q1",4,7,"Sat","Saturday",333,"2015-Wk15","2015-Q1","2015-P4",84,2015,15,26,2014-05-17 00:00:00.000,379,3,"2 Yrs Prior Calendar Year",2014-05-16 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150516,2327,"Wk20",20,338,26,"May 16, 2015",16,136,"Q2",2,"Weekend","Non-Holiday",3,2015-05-16 00:00:00.000,2015-04-16 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-17 00:00:00.000,"Q1",4,1,"Sun","Sunday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-18 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-17 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150517,2328,"Wk21",21,339,26,"May 17, 2015",17,137,"Q2",2,"Weekend","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-17 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk21",2015-05-23 00:00:00.000,"Q1",4,7,"Sat","Saturday",334,"2015-Wk16","2015-Q1","2015-P4",84,2015,16,26,2014-05-24 00:00:00.000,380,4,"2 Yrs Prior Calendar Year",2014-05-23 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150523,2334,"Wk21",21,339,26,"May 23, 2015",23,143,"Q2",2,"Weekend","Non-Holiday",4,2015-05-23 00:00:00.000,2015-04-23 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk22",2015-05-24 00:00:00.000,"Q2",5,1,"Sun","Sunday",335,"2015-Wk17","2015-Q2","2015-P5",85,2015,17,27,2014-05-25 00:00:00.000,381,1,"2 Yrs Prior Calendar Year",2014-05-24 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150524,2335,"Wk22",22,340,26,"May 24, 2015",24,144,"Q2",2,"Weekend","Non-Holiday",5,2015-05-30 00:00:00.000,2015-04-24 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk22",2015-05-30 00:00:00.000,"Q2",5,7,"Sat","Saturday",335,"2015-Wk17","2015-Q2","2015-P5",85,2015,17,27,2014-05-31 00:00:00.000,381,1,"2 Yrs Prior Calendar Year",2014-05-30 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150530,2341,"Wk22",22,340,26,"May 30, 2015",30,150,"Q2",2,"Weekend","Non-Holiday",5,2015-05-30 00:00:00.000,2015-04-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"May",2015,"2015-May","2015-Q2","2015-Wk23",2015-05-31 00:00:00.000,"Q2",5,1,"Sun","Sunday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-01 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-05-31 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",5,77,20150531,2342,"Wk23",23,341,26,"May 31, 2015",31,151,"Q2",2,"Weekend","Non-Holiday",6,2015-06-06 00:00:00.000,2015-04-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk23",2015-06-06 00:00:00.000,"Q2",5,7,"Sat","Saturday",336,"2015-Wk18","2015-Q2","2015-P5",85,2015,18,27,2014-06-07 00:00:00.000,382,2,"2 Yrs Prior Calendar Year",2014-06-06 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150606,2348,"Wk23",23,341,26,"June 6, 2015",6,157,"Q2",2,"Weekend","Non-Holiday",1,2015-06-06 00:00:00.000,2015-05-06 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-07 00:00:00.000,"Q2",5,1,"Sun","Sunday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-08 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-07 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150607,2349,"Wk24",24,342,26,"June 7, 2015",7,158,"Q2",2,"Weekend","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-07 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk24",2015-06-13 00:00:00.000,"Q2",5,7,"Sat","Saturday",337,"2015-Wk19","2015-Q2","2015-P5",85,2015,19,27,2014-06-14 00:00:00.000,383,3,"2 Yrs Prior Calendar Year",2014-06-13 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150613,2355,"Wk24",24,342,26,"June 13, 2015",13,164,"Q2",2,"Weekend","Non-Holiday",2,2015-06-13 00:00:00.000,2015-05-13 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-14 00:00:00.000,"Q2",5,1,"Sun","Sunday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-15 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-14 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150614,2356,"Wk25",25,343,26,"June 14, 2015",14,165,"Q2",2,"Weekend","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-14 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk25",2015-06-20 00:00:00.000,"Q2",5,7,"Sat","Saturday",338,"2015-Wk20","2015-Q2","2015-P5",85,2015,20,27,2014-06-21 00:00:00.000,384,4,"2 Yrs Prior Calendar Year",2014-06-20 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150620,2362,"Wk25",25,343,26,"June 20, 2015",20,171,"Q2",2,"Weekend","Non-Holiday",3,2015-06-20 00:00:00.000,2015-05-20 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-21 00:00:00.000,"Q2",6,1,"Sun","Sunday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-22 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-21 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150621,2363,"Wk26",26,344,26,"June 21, 2015",21,172,"Q2",2,"Weekend","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-21 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk26",2015-06-27 00:00:00.000,"Q2",6,7,"Sat","Saturday",339,"2015-Wk21","2015-Q2","2015-P6",86,2015,21,27,2014-06-28 00:00:00.000,385,1,"2 Yrs Prior Calendar Year",2014-06-27 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150627,2369,"Wk26",26,344,26,"June 27, 2015",27,178,"Q2",2,"Weekend","Non-Holiday",4,2015-06-27 00:00:00.000,2015-05-27 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jun",2015,"2015-Jun","2015-Q2","2015-Wk27",2015-06-28 00:00:00.000,"Q2",6,1,"Sun","Sunday",340,"2015-Wk22","2015-Q2","2015-P6",86,2015,22,27,2014-06-29 00:00:00.000,386,2,"2 Yrs Prior Calendar Year",2014-06-28 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",6,78,20150628,2370,"Wk27",27,345,26,"June 28, 2015",28,179,"Q2",2,"Weekend","Non-Holiday",5,2015-07-04 00:00:00.000,2015-05-28 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-05 00:00:00.000,"Q2",6,1,"Sun","Sunday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-06 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-05 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150705,2377,"Wk28",28,346,27,"July 5, 2015",5,186,"Q3",3,"Weekend","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-05 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk28",2015-07-11 00:00:00.000,"Q2",6,7,"Sat","Saturday",341,"2015-Wk23","2015-Q2","2015-P6",86,2015,23,27,2014-07-12 00:00:00.000,387,3,"2 Yrs Prior Calendar Year",2014-07-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150711,2383,"Wk28",28,346,27,"July 11, 2015",11,192,"Q3",3,"Weekend","Non-Holiday",2,2015-07-11 00:00:00.000,2015-06-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk29",2015-07-12 00:00:00.000,"Q2",6,1,"Sun","Sunday",342,"2015-Wk24","2015-Q2","2015-P6",86,2015,24,27,2014-07-13 00:00:00.000,388,4,"2 Yrs Prior Calendar Year",2014-07-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150712,2384,"Wk29",29,347,27,"July 12, 2015",12,193,"Q3",3,"Weekend","Non-Holiday",3,2015-07-18 00:00:00.000,2015-06-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk29",2015-07-18 00:00:00.000,"Q2",6,7,"Sat","Saturday",342,"2015-Wk24","2015-Q2","2015-P6",86,2015,24,27,2014-07-19 00:00:00.000,388,4,"2 Yrs Prior Calendar Year",2014-07-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150718,2390,"Wk29",29,347,27,"July 18, 2015",18,199,"Q3",3,"Weekend","Non-Holiday",3,2015-07-18 00:00:00.000,2015-06-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk30",2015-07-19 00:00:00.000,"Q2",7,1,"Sun","Sunday",343,"2015-Wk25","2015-Q2","2015-P7",87,2015,25,27,2014-07-20 00:00:00.000,389,1,"2 Yrs Prior Calendar Year",2014-07-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150719,2391,"Wk30",30,348,27,"July 19, 2015",19,200,"Q3",3,"Weekend","Non-Holiday",4,2015-07-25 00:00:00.000,2015-06-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk30",2015-07-25 00:00:00.000,"Q2",7,7,"Sat","Saturday",343,"2015-Wk25","2015-Q2","2015-P7",87,2015,25,27,2014-07-26 00:00:00.000,389,1,"2 Yrs Prior Calendar Year",2014-07-25 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150725,2397,"Wk30",30,348,27,"July 25, 2015",25,206,"Q3",3,"Weekend","Non-Holiday",4,2015-07-25 00:00:00.000,2015-06-25 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Jul",2015,"2015-Jul","2015-Q3","2015-Wk31",2015-07-26 00:00:00.000,"Q2",7,1,"Sun","Sunday",344,"2015-Wk26","2015-Q2","2015-P7",87,2015,26,27,2014-07-27 00:00:00.000,390,2,"2 Yrs Prior Calendar Year",2014-07-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",7,79,20150726,2398,"Wk31",31,349,27,"July 26, 2015",26,207,"Q3",3,"Weekend","Non-Holiday",5,2015-08-01 00:00:00.000,2015-06-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk31",2015-08-01 00:00:00.000,"Q2",7,7,"Sat","Saturday",344,"2015-Wk26","2015-Q2","2015-P7",87,2015,26,27,2014-08-02 00:00:00.000,390,2,"2 Yrs Prior Calendar Year",2014-08-01 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150801,2404,"Wk31",31,349,27,"August 1, 2015",1,213,"Q3",3,"Weekend","Non-Holiday",1,2015-08-01 00:00:00.000,2015-07-01 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk32",2015-08-02 00:00:00.000,"Q2",7,1,"Sun","Sunday",345,"2015-Wk27","2015-Q2","2015-P7",87,2015,27,27,2014-08-03 00:00:00.000,391,3,"2 Yrs Prior Calendar Year",2014-08-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150802,2405,"Wk32",32,350,27,"August 2, 2015",2,214,"Q3",3,"Weekend","Non-Holiday",2,2015-08-08 00:00:00.000,2015-07-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk32",2015-08-08 00:00:00.000,"Q2",7,7,"Sat","Saturday",345,"2015-Wk27","2015-Q2","2015-P7",87,2015,27,27,2014-08-09 00:00:00.000,391,3,"2 Yrs Prior Calendar Year",2014-08-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150808,2411,"Wk32",32,350,27,"August 8, 2015",8,220,"Q3",3,"Weekend","Non-Holiday",2,2015-08-08 00:00:00.000,2015-07-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk33",2015-08-09 00:00:00.000,"Q2",7,1,"Sun","Sunday",346,"2015-Wk28","2015-Q2","2015-P7",87,2015,28,27,2014-08-10 00:00:00.000,392,4,"2 Yrs Prior Calendar Year",2014-08-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150809,2412,"Wk33",33,351,27,"August 9, 2015",9,221,"Q3",3,"Weekend","Non-Holiday",3,2015-08-15 00:00:00.000,2015-07-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk33",2015-08-15 00:00:00.000,"Q2",7,7,"Sat","Saturday",346,"2015-Wk28","2015-Q2","2015-P7",87,2015,28,27,2014-08-16 00:00:00.000,392,4,"2 Yrs Prior Calendar Year",2014-08-15 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150815,2418,"Wk33",33,351,27,"August 15, 2015",15,227,"Q3",3,"Weekend","Non-Holiday",3,2015-08-15 00:00:00.000,2015-07-15 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk34",2015-08-16 00:00:00.000,"Q3",8,1,"Sun","Sunday",347,"2015-Wk29","2015-Q3","2015-P8",88,2015,29,28,2014-08-17 00:00:00.000,393,1,"2 Yrs Prior Calendar Year",2014-08-16 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150816,2419,"Wk34",34,352,27,"August 16, 2015",16,228,"Q3",3,"Weekend","Non-Holiday",4,2015-08-22 00:00:00.000,2015-07-16 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk34",2015-08-22 00:00:00.000,"Q3",8,7,"Sat","Saturday",347,"2015-Wk29","2015-Q3","2015-P8",88,2015,29,28,2014-08-23 00:00:00.000,393,1,"2 Yrs Prior Calendar Year",2014-08-22 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150822,2425,"Wk34",34,352,27,"August 22, 2015",22,234,"Q3",3,"Weekend","Non-Holiday",4,2015-08-22 00:00:00.000,2015-07-22 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk35",2015-08-23 00:00:00.000,"Q3",8,1,"Sun","Sunday",348,"2015-Wk30","2015-Q3","2015-P8",88,2015,30,28,2014-08-24 00:00:00.000,394,2,"2 Yrs Prior Calendar Year",2014-08-23 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150823,2426,"Wk35",35,353,27,"August 23, 2015",23,235,"Q3",3,"Weekend","Non-Holiday",5,2015-08-29 00:00:00.000,2015-07-23 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk35",2015-08-29 00:00:00.000,"Q3",8,7,"Sat","Saturday",348,"2015-Wk30","2015-Q3","2015-P8",88,2015,30,28,2014-08-30 00:00:00.000,394,2,"2 Yrs Prior Calendar Year",2014-08-29 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150829,2432,"Wk35",35,353,27,"August 29, 2015",29,241,"Q3",3,"Weekend","Non-Holiday",5,2015-08-29 00:00:00.000,2015-07-29 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Aug",2015,"2015-Aug","2015-Q3","2015-Wk36",2015-08-30 00:00:00.000,"Q3",8,1,"Sun","Sunday",349,"2015-Wk31","2015-Q3","2015-P8",88,2015,31,28,2014-08-31 00:00:00.000,395,3,"2 Yrs Prior Calendar Year",2014-08-30 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",8,80,20150830,2433,"Wk36",36,354,27,"August 30, 2015",30,242,"Q3",3,"Weekend","Non-Holiday",6,2015-09-05 00:00:00.000,2015-07-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
"Sep",2015,"2015-Sep","2015-Q3","2015-Wk36",2015-09-05 00:00:00.000,"Q3",8,7,"Sat","Saturday",349,"2015-Wk31","2015-Q3","2015-P8",88,2015,31,28,2014-09-06 00:00:00.000,395,3,"2 Yrs Prior Calendar Year",2014-09-05 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",9,81,20150905,2439,"Wk36",36,354,27,"September 5, 2015",5,248,"Q3",3,"Weekend","Non-Holiday",1,2015-09-05 00:00:00.000,2015-08-05 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"DST"
