Clearing Date,Due Date,Customer Index,Value,Invoice Number
2019-01-09 00:00:00.000,2019-08-19 00:00:00.000,100,8208,"Inv01031"
2019-06-30 00:00:00.000,2020-01-29 00:00:00.000,69,5800,"Inv01032"
2018-02-26 00:00:00.000,2018-06-07 00:00:00.000,72,1990,"Inv01033"
2018-05-08 00:00:00.000,2018-08-02 00:00:00.000,66,2346,"Inv01034"
2019-02-08 00:00:00.000,2019-07-24 00:00:00.000,17,1805,"Inv01035"
2018-10-21 00:00:00.000,2019-08-23 00:00:00.000,1,8161,"Inv01036"
2018-07-02 00:00:00.000,2018-10-30 00:00:00.000,47,1858,"Inv01037"
2019-06-15 00:00:00.000,2020-01-11 00:00:00.000,165,2546,"Inv01038"
2018-07-15 00:00:00.000,2019-05-22 00:00:00.000,39,4083,"Inv01039"
2019-09-13 00:00:00.000,2019-12-09 00:00:00.000,78,4159,"Inv01040"
2018-09-10 00:00:00.000,2019-05-15 00:00:00.000,134,7654,"Inv01041"
2019-05-20 00:00:00.000,2019-06-08 00:00:00.000,46,6084,"Inv01042"
2019-05-29 00:00:00.000,2019-10-04 00:00:00.000,17,6426,"Inv01043"
2019-01-23 00:00:00.000,2019-06-06 00:00:00.000,101,6455,"Inv01044"
2018-08-15 00:00:00.000,2019-04-12 00:00:00.000,65,2624,"Inv01045"
2019-01-08 00:00:00.000,2019-01-12 00:00:00.000,128,8716,"Inv01046"
2019-02-25 00:00:00.000,2019-09-19 00:00:00.000,17,10658,"Inv01047"
2019-01-07 00:00:00.000,2019-05-18 00:00:00.000,100,5559,"Inv01048"
2018-02-07 00:00:00.000,2018-10-14 00:00:00.000,105,8927,"Inv01049"
2019-06-20 00:00:00.000,2020-02-18 00:00:00.000,106,8794,"Inv01050"
2018-02-07 00:00:00.000,2018-02-10 00:00:00.000,6,1652,"Inv01051"
2018-04-07 00:00:00.000,2018-06-14 00:00:00.000,58,6116,"Inv01052"
2018-07-21 00:00:00.000,2019-02-11 00:00:00.000,149,6315,"Inv01053"
2018-10-05 00:00:00.000,2019-04-01 00:00:00.000,88,3383,"Inv01054"
2018-09-27 00:00:00.000,2018-12-16 00:00:00.000,105,4845,"Inv01055"
2019-06-30 00:00:00.000,2019-12-29 00:00:00.000,15,10416,"Inv01056"
2018-02-05 00:00:00.000,2018-10-11 00:00:00.000,84,9149,"Inv01057"
2019-07-26 00:00:00.000,2020-06-19 00:00:00.000,34,5049,"Inv01058"
2018-06-02 00:00:00.000,2018-12-31 00:00:00.000,13,8355,"Inv01059"
2018-02-03 00:00:00.000,2018-06-16 00:00:00.000,55,4191,"Inv01060"
2019-05-13 00:00:00.000,2020-03-04 00:00:00.000,20,8026,"Inv01061"
2018-01-24 00:00:00.000,2018-08-23 00:00:00.000,102,5858,"Inv01062"
2018-03-28 00:00:00.000,2018-06-24 00:00:00.000,47,6729,"Inv01063"
2019-03-03 00:00:00.000,2019-06-22 00:00:00.000,153,8966,"Inv01064"
2018-06-17 00:00:00.000,2019-05-10 00:00:00.000,44,5491,"Inv01065"
2019-06-21 00:00:00.000,2020-03-11 00:00:00.000,1,7923,"Inv01066"
2018-05-14 00:00:00.000,2018-07-28 00:00:00.000,132,10261,"Inv01067"
2018-05-25 00:00:00.000,2018-06-26 00:00:00.000,68,8196,"Inv01068"
2018-11-19 00:00:00.000,2019-09-14 00:00:00.000,11,8153,"Inv01069"
2019-01-30 00:00:00.000,2019-12-20 00:00:00.000,129,10356,"Inv01070"
2019-01-22 00:00:00.000,2019-09-08 00:00:00.000,49,1540,"Inv01071"
2018-03-05 00:00:00.000,2018-12-01 00:00:00.000,157,4206,"Inv01072"
2019-08-24 00:00:00.000,2020-06-05 00:00:00.000,89,2727,"Inv01073"
2018-09-01 00:00:00.000,2018-09-02 00:00:00.000,130,7686,"Inv01074"
2018-08-10 00:00:00.000,2019-04-16 00:00:00.000,90,4433,"Inv01075"
2018-01-26 00:00:00.000,2018-09-01 00:00:00.000,129,3990,"Inv01076"
2019-07-22 00:00:00.000,2020-04-01 00:00:00.000,110,7814,"Inv01077"
2018-11-11 00:00:00.000,2019-01-23 00:00:00.000,123,8939,"Inv01078"
2018-09-17 00:00:00.000,2018-12-06 00:00:00.000,167,8503,"Inv01079"
2019-08-17 00:00:00.000,2019-10-10 00:00:00.000,122,7309,"Inv01080"
2018-06-10 00:00:00.000,2018-10-19 00:00:00.000,23,8642,"Inv01081"
2018-12-19 00:00:00.000,2019-07-16 00:00:00.000,49,3929,"Inv01082"
2018-01-29 00:00:00.000,2018-06-05 00:00:00.000,31,5865,"Inv01083"
2019-06-03 00:00:00.000,2019-08-25 00:00:00.000,69,6260,"Inv01084"
2018-10-27 00:00:00.000,2019-03-01 00:00:00.000,42,4253,"Inv01085"
2018-12-14 00:00:00.000,2019-05-17 00:00:00.000,113,5286,"Inv01086"
2018-08-28 00:00:00.000,2019-07-22 00:00:00.000,44,2809,"Inv01087"
2018-04-04 00:00:00.000,2018-06-29 00:00:00.000,158,5498,"Inv01088"
2019-04-12 00:00:00.000,2019-06-24 00:00:00.000,131,1906,"Inv01089"
2018-05-21 00:00:00.000,2018-05-29 00:00:00.000,39,10158,"Inv01090"
2018-05-14 00:00:00.000,2018-07-09 00:00:00.000,81,6171,"Inv01091"
2018-07-25 00:00:00.000,2018-10-01 00:00:00.000,121,8038,"Inv01092"
2018-09-27 00:00:00.000,2019-03-14 00:00:00.000,63,4608,"Inv01093"
2019-04-18 00:00:00.000,2019-10-01 00:00:00.000,125,10106,"Inv01094"
2018-03-17 00:00:00.000,2019-01-20 00:00:00.000,46,2822,"Inv01095"
2018-10-05 00:00:00.000,2019-07-06 00:00:00.000,125,3349,"Inv01096"
2019-06-10 00:00:00.000,2020-04-02 00:00:00.000,46,10097,"Inv01097"
2019-01-01 00:00:00.000,2019-04-03 00:00:00.000,64,3302,"Inv01098"
2019-05-05 00:00:00.000,2019-11-27 00:00:00.000,84,5713,"Inv01099"
2018-07-07 00:00:00.000,2018-08-12 00:00:00.000,143,3644,"Inv01100"
2018-02-14 00:00:00.000,2018-10-17 00:00:00.000,168,2968,"Inv01101"
2019-02-02 00:00:00.000,2019-09-27 00:00:00.000,85,9007,"Inv01102"
2018-11-17 00:00:00.000,2019-07-15 00:00:00.000,130,10410,"Inv01103"
2019-03-15 00:00:00.000,2019-11-02 00:00:00.000,70,9023,"Inv01104"
2018-08-13 00:00:00.000,2019-02-07 00:00:00.000,60,4141,"Inv01105"
2019-02-08 00:00:00.000,2019-10-04 00:00:00.000,36,1743,"Inv01106"
2018-04-13 00:00:00.000,2018-04-24 00:00:00.000,39,9013,"Inv01107"
2019-08-01 00:00:00.000,2019-12-10 00:00:00.000,48,2459,"Inv01108"
2018-08-24 00:00:00.000,2019-06-23 00:00:00.000,4,3317,"Inv01109"
2019-06-04 00:00:00.000,2019-07-05 00:00:00.000,88,3803,"Inv01110"
2018-04-15 00:00:00.000,2019-02-23 00:00:00.000,99,6359,"Inv01111"
2018-11-14 00:00:00.000,2019-06-14 00:00:00.000,144,2141,"Inv01112"
2018-01-22 00:00:00.000,2018-09-02 00:00:00.000,160,3869,"Inv01113"
2019-04-22 00:00:00.000,2019-07-17 00:00:00.000,79,5647,"Inv01114"
2019-06-20 00:00:00.000,2019-11-05 00:00:00.000,15,1807,"Inv01115"
2018-07-07 00:00:00.000,2018-08-27 00:00:00.000,68,5976,"Inv01116"
2018-09-26 00:00:00.000,2019-06-29 00:00:00.000,10,5769,"Inv01117"
2018-11-24 00:00:00.000,2019-01-19 00:00:00.000,133,7927,"Inv01118"
2018-01-03 00:00:00.000,2018-05-03 00:00:00.000,44,10036,"Inv01119"
2019-02-28 00:00:00.000,2019-04-26 00:00:00.000,160,2626,"Inv01120"
2019-09-15 00:00:00.000,2020-01-18 00:00:00.000,120,9179,"Inv01121"
2018-03-01 00:00:00.000,2019-01-18 00:00:00.000,89,1554,"Inv01122"
2019-05-13 00:00:00.000,2019-07-31 00:00:00.000,61,1523,"Inv01123"
2018-01-29 00:00:00.000,2018-10-29 00:00:00.000,145,3209,"Inv01124"
2019-09-08 00:00:00.000,2020-02-20 00:00:00.000,100,1972,"Inv01125"
2019-09-29 00:00:00.000,2019-12-08 00:00:00.000,34,5124,"Inv01126"
2019-03-15 00:00:00.000,2019-08-01 00:00:00.000,81,10544,"Inv01127"
2019-03-15 00:00:00.000,2019-04-21 00:00:00.000,34,1858,"Inv01128"
2018-04-25 00:00:00.000,2019-02-22 00:00:00.000,106,4621,"Inv01129"
2018-04-22 00:00:00.000,2019-03-07 00:00:00.000,172,3685,"Inv01130"
2019-09-08 00:00:00.000,2020-05-27 00:00:00.000,118,6805,"Inv01131"
2019-03-19 00:00:00.000,2019-05-21 00:00:00.000,14,2823,"Inv01132"
2019-07-18 00:00:00.000,2019-08-17 00:00:00.000,107,7241,"Inv01133"
2018-03-23 00:00:00.000,2018-04-30 00:00:00.000,38,9112,"Inv01134"
2018-04-06 00:00:00.000,2018-05-03 00:00:00.000,89,8032,"Inv01135"
2018-06-21 00:00:00.000,2018-11-22 00:00:00.000,42,3983,"Inv01136"
2018-01-21 00:00:00.000,2018-04-29 00:00:00.000,73,9886,"Inv01137"
2018-07-26 00:00:00.000,2019-05-19 00:00:00.000,34,3458,"Inv01138"
2019-07-29 00:00:00.000,2019-09-05 00:00:00.000,111,2095,"Inv01139"
2018-06-02 00:00:00.000,2019-04-19 00:00:00.000,168,10181,"Inv01140"
2019-03-23 00:00:00.000,2020-01-14 00:00:00.000,38,10072,"Inv01141"
2019-06-14 00:00:00.000,2019-08-30 00:00:00.000,30,3922,"Inv01142"
2018-02-25 00:00:00.000,2018-09-05 00:00:00.000,145,9103,"Inv01143"
2019-06-06 00:00:00.000,2019-09-15 00:00:00.000,40,2964,"Inv01144"
2019-06-02 00:00:00.000,2019-12-16 00:00:00.000,19,1778,"Inv01145"
2018-05-09 00:00:00.000,2019-02-27 00:00:00.000,114,1612,"Inv01146"
2018-03-08 00:00:00.000,2018-05-10 00:00:00.000,30,8122,"Inv01147"
2019-02-02 00:00:00.000,2019-10-25 00:00:00.000,20,4403,"Inv01148"
2018-02-18 00:00:00.000,2018-12-23 00:00:00.000,167,4266,"Inv01149"
2019-02-01 00:00:00.000,2019-12-03 00:00:00.000,152,3561,"Inv01150"
2018-10-22 00:00:00.000,2019-01-01 00:00:00.000,89,3863,"Inv01151"
2019-08-24 00:00:00.000,2020-03-13 00:00:00.000,71,5529,"Inv01152"
2018-05-03 00:00:00.000,2018-06-06 00:00:00.000,77,10600,"Inv01153"
2018-07-09 00:00:00.000,2019-02-24 00:00:00.000,101,3619,"Inv01154"
2019-01-22 00:00:00.000,2019-05-26 00:00:00.000,23,3879,"Inv01155"
2018-06-07 00:00:00.000,2018-10-31 00:00:00.000,89,7204,"Inv01156"
2018-07-19 00:00:00.000,2018-10-02 00:00:00.000,72,2699,"Inv01157"
2018-03-01 00:00:00.000,2018-07-10 00:00:00.000,10,1524,"Inv01158"
2018-01-03 00:00:00.000,2018-01-21 00:00:00.000,135,7234,"Inv01159"
2019-09-02 00:00:00.000,2020-02-18 00:00:00.000,104,8221,"Inv01160"
2019-04-13 00:00:00.000,2019-07-24 00:00:00.000,77,5413,"Inv01161"
2018-09-30 00:00:00.000,2019-05-05 00:00:00.000,69,5917,"Inv01162"
2018-10-20 00:00:00.000,2018-12-27 00:00:00.000,131,4646,"Inv01163"
2018-10-21 00:00:00.000,2019-06-03 00:00:00.000,168,4873,"Inv01164"
2019-06-30 00:00:00.000,2019-07-19 00:00:00.000,118,5197,"Inv01165"
2018-09-19 00:00:00.000,2018-12-24 00:00:00.000,168,2927,"Inv01166"
2019-03-27 00:00:00.000,2019-09-01 00:00:00.000,85,8463,"Inv01167"
2018-08-28 00:00:00.000,2019-05-16 00:00:00.000,122,1992,"Inv01168"
2018-09-04 00:00:00.000,2018-11-15 00:00:00.000,157,8776,"Inv01169"
2018-06-01 00:00:00.000,2018-08-13 00:00:00.000,39,9674,"Inv01170"
2018-05-25 00:00:00.000,2018-11-07 00:00:00.000,26,2323,"Inv01171"
2018-02-14 00:00:00.000,2018-08-15 00:00:00.000,102,7938,"Inv01172"
2019-05-19 00:00:00.000,2019-06-26 00:00:00.000,150,3124,"Inv01173"
2019-06-08 00:00:00.000,2020-03-31 00:00:00.000,129,1552,"Inv01174"
2018-07-31 00:00:00.000,2018-10-13 00:00:00.000,114,3252,"Inv01175"
2018-09-25 00:00:00.000,2019-08-04 00:00:00.000,34,4327,"Inv01176"
2019-09-26 00:00:00.000,2020-03-28 00:00:00.000,152,9540,"Inv01177"
2019-03-22 00:00:00.000,2019-07-05 00:00:00.000,70,7027,"Inv01178"
2018-11-09 00:00:00.000,2019-05-07 00:00:00.000,147,6739,"Inv01179"
2019-06-15 00:00:00.000,2019-11-17 00:00:00.000,59,9860,"Inv01180"
2018-08-05 00:00:00.000,2019-05-26 00:00:00.000,104,2326,"Inv01181"
2018-04-08 00:00:00.000,2018-05-04 00:00:00.000,175,2800,"Inv01182"
2019-07-31 00:00:00.000,2020-02-14 00:00:00.000,162,7526,"Inv01183"
2018-11-22 00:00:00.000,2018-12-09 00:00:00.000,114,8756,"Inv01184"
2019-05-18 00:00:00.000,2019-09-02 00:00:00.000,31,4162,"Inv01185"
2019-01-27 00:00:00.000,2019-06-10 00:00:00.000,167,4019,"Inv01186"
2018-08-09 00:00:00.000,2018-11-25 00:00:00.000,40,4346,"Inv01187"
2019-09-06 00:00:00.000,2019-12-19 00:00:00.000,90,9981,"Inv01188"
2018-08-25 00:00:00.000,2019-06-17 00:00:00.000,92,9372,"Inv01189"
2018-07-13 00:00:00.000,2019-01-14 00:00:00.000,58,9921,"Inv01190"
2018-05-20 00:00:00.000,2018-11-11 00:00:00.000,16,6947,"Inv01191"
2019-05-09 00:00:00.000,2020-03-15 00:00:00.000,34,7810,"Inv01192"
2019-07-24 00:00:00.000,2019-08-08 00:00:00.000,160,10465,"Inv01193"
2018-03-14 00:00:00.000,2018-07-09 00:00:00.000,21,6842,"Inv01194"
2019-07-30 00:00:00.000,2019-12-18 00:00:00.000,20,8701,"Inv01195"
2019-02-01 00:00:00.000,2019-03-29 00:00:00.000,40,8932,"Inv01196"
2019-07-21 00:00:00.000,2019-08-25 00:00:00.000,141,8597,"Inv01197"
2019-04-28 00:00:00.000,2019-12-19 00:00:00.000,131,10244,"Inv01198"
2018-07-28 00:00:00.000,2019-04-11 00:00:00.000,101,7399,"Inv01199"
2018-12-09 00:00:00.000,2019-08-06 00:00:00.000,9,6781,"Inv01200"
2019-06-09 00:00:00.000,2020-04-05 00:00:00.000,163,7981,"Inv01201"
2018-04-08 00:00:00.000,2018-10-22 00:00:00.000,146,8059,"Inv01202"
2019-05-21 00:00:00.000,2019-12-21 00:00:00.000,31,9984,"Inv01203"
2018-10-01 00:00:00.000,2018-11-23 00:00:00.000,160,4047,"Inv01204"
2018-12-13 00:00:00.000,2019-05-20 00:00:00.000,107,3411,"Inv01205"
2018-02-15 00:00:00.000,2018-03-31 00:00:00.000,40,7305,"Inv01206"
2018-02-06 00:00:00.000,2018-08-26 00:00:00.000,166,2863,"Inv01207"
2019-06-17 00:00:00.000,2019-06-22 00:00:00.000,1,9958,"Inv01208"
2019-09-19 00:00:00.000,2019-09-25 00:00:00.000,60,6790,"Inv01209"
2018-01-13 00:00:00.000,2018-12-04 00:00:00.000,42,9557,"Inv01210"
2019-02-23 00:00:00.000,2019-04-20 00:00:00.000,87,7124,"Inv01211"
2019-08-31 00:00:00.000,2020-06-19 00:00:00.000,148,3129,"Inv01212"
2018-03-18 00:00:00.000,2018-10-27 00:00:00.000,111,2532,"Inv01213"
2018-09-02 00:00:00.000,2019-04-25 00:00:00.000,35,7079,"Inv01214"
2018-11-10 00:00:00.000,2019-08-07 00:00:00.000,73,7543,"Inv01215"
2019-07-28 00:00:00.000,2020-04-06 00:00:00.000,163,6859,"Inv01216"
2018-04-18 00:00:00.000,2018-10-03 00:00:00.000,8,6215,"Inv01217"
2019-06-10 00:00:00.000,2020-02-14 00:00:00.000,32,8778,"Inv01218"
2019-02-20 00:00:00.000,2019-08-23 00:00:00.000,7,3210,"Inv01219"
2018-05-22 00:00:00.000,2018-11-15 00:00:00.000,109,1502,"Inv01220"
2018-01-30 00:00:00.000,2018-06-16 00:00:00.000,101,6214,"Inv01221"
2019-08-04 00:00:00.000,2020-04-18 00:00:00.000,8,4210,"Inv01222"
2018-11-09 00:00:00.000,2019-01-21 00:00:00.000,59,5380,"Inv01223"
2019-03-04 00:00:00.000,2019-06-23 00:00:00.000,50,4353,"Inv01224"
2018-02-11 00:00:00.000,2018-12-11 00:00:00.000,32,8590,"Inv01225"
2018-01-09 00:00:00.000,2018-07-31 00:00:00.000,123,3305,"Inv01226"
2019-09-01 00:00:00.000,2020-03-12 00:00:00.000,29,10077,"Inv01227"
2018-05-14 00:00:00.000,2018-06-01 00:00:00.000,117,4963,"Inv01228"
2019-07-23 00:00:00.000,2020-06-01 00:00:00.000,116,1663,"Inv01229"
2018-10-11 00:00:00.000,2019-06-01 00:00:00.000,107,4959,"Inv01230"
2018-04-19 00:00:00.000,2018-07-08 00:00:00.000,122,9716,"Inv01231"
2018-07-03 00:00:00.000,2019-03-25 00:00:00.000,102,3719,"Inv01232"
2019-04-23 00:00:00.000,2019-09-06 00:00:00.000,118,5495,"Inv01233"
2019-06-28 00:00:00.000,2019-08-19 00:00:00.000,98,4635,"Inv01234"
2018-06-13 00:00:00.000,2018-12-05 00:00:00.000,21,7007,"Inv01235"
2018-08-10 00:00:00.000,2019-05-26 00:00:00.000,130,6828,"Inv01236"
2019-07-07 00:00:00.000,2019-08-31 00:00:00.000,22,4337,"Inv01237"
2019-07-01 00:00:00.000,2019-12-16 00:00:00.000,118,4258,"Inv01238"
2018-09-22 00:00:00.000,2019-06-09 00:00:00.000,109,3632,"Inv01239"
2019-01-15 00:00:00.000,2019-07-15 00:00:00.000,164,5230,"Inv01240"
2018-05-01 00:00:00.000,2018-09-27 00:00:00.000,123,9878,"Inv01241"
2019-08-25 00:00:00.000,2020-07-06 00:00:00.000,122,6049,"Inv01242"
2018-06-14 00:00:00.000,2018-07-16 00:00:00.000,96,9565,"Inv01243"
2018-01-12 00:00:00.000,2018-09-17 00:00:00.000,74,1706,"Inv01244"
2018-07-25 00:00:00.000,2018-10-02 00:00:00.000,126,7463,"Inv01245"
2019-01-18 00:00:00.000,2019-11-08 00:00:00.000,85,8653,"Inv01246"
2018-08-30 00:00:00.000,2019-04-24 00:00:00.000,156,8790,"Inv01247"
2019-02-14 00:00:00.000,2019-07-03 00:00:00.000,94,3565,"Inv01248"
2019-04-18 00:00:00.000,2020-02-27 00:00:00.000,37,5572,"Inv01249"
2019-03-30 00:00:00.000,2020-01-29 00:00:00.000,137,5561,"Inv01250"
2018-04-28 00:00:00.000,2018-11-12 00:00:00.000,170,9938,"Inv01251"
2018-02-06 00:00:00.000,2018-05-21 00:00:00.000,108,8443,"Inv01252"
2018-06-06 00:00:00.000,2019-03-09 00:00:00.000,38,4986,"Inv01253"
2018-05-07 00:00:00.000,2018-11-15 00:00:00.000,42,4185,"Inv01254"
2019-09-14 00:00:00.000,2019-10-11 00:00:00.000,72,7410,"Inv01255"
2018-04-24 00:00:00.000,2019-01-11 00:00:00.000,24,1580,"Inv01256"
2019-02-22 00:00:00.000,2020-01-17 00:00:00.000,72,6960,"Inv01257"
2019-08-03 00:00:00.000,2019-09-21 00:00:00.000,117,10510,"Inv01258"
2018-06-23 00:00:00.000,2018-08-23 00:00:00.000,55,9063,"Inv01259"
2018-06-13 00:00:00.000,2018-11-01 00:00:00.000,13,10461,"Inv01260"
2019-05-07 00:00:00.000,2020-03-10 00:00:00.000,157,5336,"Inv01261"
2019-04-29 00:00:00.000,2019-05-11 00:00:00.000,101,6866,"Inv01262"
2018-09-05 00:00:00.000,2018-12-10 00:00:00.000,130,1933,"Inv01263"
2018-04-09 00:00:00.000,2018-10-24 00:00:00.000,101,5715,"Inv01264"
2018-12-30 00:00:00.000,2019-05-11 00:00:00.000,51,8488,"Inv01265"
2018-03-18 00:00:00.000,2019-02-07 00:00:00.000,161,5426,"Inv01266"
2018-06-22 00:00:00.000,2019-04-14 00:00:00.000,69,2858,"Inv01267"
2019-06-30 00:00:00.000,2019-09-11 00:00:00.000,148,6241,"Inv01268"
2019-03-03 00:00:00.000,2019-07-11 00:00:00.000,11,8483,"Inv01269"
2018-10-24 00:00:00.000,2019-04-25 00:00:00.000,20,3023,"Inv01270"
2018-12-27 00:00:00.000,2019-10-14 00:00:00.000,100,10437,"Inv01271"
2018-05-28 00:00:00.000,2018-06-13 00:00:00.000,49,3050,"Inv01272"
2018-01-11 00:00:00.000,2018-04-19 00:00:00.000,16,7617,"Inv01273"
2018-06-12 00:00:00.000,2018-10-11 00:00:00.000,53,2525,"Inv01274"
2019-08-30 00:00:00.000,2019-11-05 00:00:00.000,70,5168,"Inv01275"
2018-02-05 00:00:00.000,2018-12-28 00:00:00.000,148,4732,"Inv01276"
2019-06-28 00:00:00.000,2020-01-06 00:00:00.000,91,10523,"Inv01277"
2018-02-21 00:00:00.000,2018-09-12 00:00:00.000,157,8957,"Inv01278"
2019-04-04 00:00:00.000,2019-12-12 00:00:00.000,42,6965,"Inv01279"
2018-06-20 00:00:00.000,2018-11-25 00:00:00.000,129,2604,"Inv01280"
2019-08-05 00:00:00.000,2020-02-08 00:00:00.000,143,9404,"Inv01281"
2018-02-03 00:00:00.000,2018-11-13 00:00:00.000,51,9572,"Inv01282"
2019-01-16 00:00:00.000,2019-10-01 00:00:00.000,76,6458,"Inv01283"
2018-11-15 00:00:00.000,2019-01-30 00:00:00.000,49,2407,"Inv01284"
2019-07-12 00:00:00.000,2020-04-23 00:00:00.000,19,8268,"Inv01285"
2018-10-11 00:00:00.000,2018-11-29 00:00:00.000,163,2100,"Inv01286"
2019-06-14 00:00:00.000,2019-08-18 00:00:00.000,38,8734,"Inv01287"
2019-06-11 00:00:00.000,2019-06-22 00:00:00.000,6,3220,"Inv01288"
2018-02-15 00:00:00.000,2018-09-24 00:00:00.000,132,3566,"Inv01289"
2019-01-06 00:00:00.000,2019-03-29 00:00:00.000,96,6942,"Inv01290"
2018-11-20 00:00:00.000,2019-01-10 00:00:00.000,170,5945,"Inv01291"
2019-05-20 00:00:00.000,2019-07-18 00:00:00.000,37,6210,"Inv01292"
2018-10-02 00:00:00.000,2019-03-23 00:00:00.000,30,3839,"Inv01293"
2019-09-15 00:00:00.000,2019-11-09 00:00:00.000,120,8220,"Inv01294"
2018-04-01 00:00:00.000,2018-09-01 00:00:00.000,109,7285,"Inv01295"
2019-03-05 00:00:00.000,2019-11-13 00:00:00.000,54,7320,"Inv01296"
2019-03-18 00:00:00.000,2019-09-16 00:00:00.000,164,5774,"Inv01297"
2019-04-13 00:00:00.000,2019-05-07 00:00:00.000,80,7278,"Inv01298"
2018-11-13 00:00:00.000,2019-09-18 00:00:00.000,69,7004,"Inv01299"
2019-09-22 00:00:00.000,2020-04-02 00:00:00.000,2,10604,"Inv01300"
2019-06-28 00:00:00.000,2020-01-11 00:00:00.000,13,9253,"Inv01301"
2018-04-21 00:00:00.000,2018-10-28 00:00:00.000,100,5036,"Inv01302"
2019-02-28 00:00:00.000,2019-06-11 00:00:00.000,125,9794,"Inv01303"
2018-06-25 00:00:00.000,2018-10-07 00:00:00.000,53,7146,"Inv01304"
2019-07-09 00:00:00.000,2019-10-21 00:00:00.000,117,7177,"Inv01305"
2019-04-13 00:00:00.000,2019-08-02 00:00:00.000,104,5008,"Inv01306"
2018-09-09 00:00:00.000,2019-05-22 00:00:00.000,80,3399,"Inv01307"
2018-03-04 00:00:00.000,2018-07-24 00:00:00.000,156,2166,"Inv01308"
2019-01-29 00:00:00.000,2019-07-10 00:00:00.000,120,5114,"Inv01309"
2018-03-10 00:00:00.000,2018-10-01 00:00:00.000,80,9424,"Inv01310"
2019-03-05 00:00:00.000,2019-08-11 00:00:00.000,67,6944,"Inv01311"
2018-07-17 00:00:00.000,2018-10-19 00:00:00.000,144,7706,"Inv01312"
2018-02-25 00:00:00.000,2018-04-30 00:00:00.000,6,6525,"Inv01313"
2019-02-08 00:00:00.000,2019-02-11 00:00:00.000,42,8475,"Inv01314"
2018-12-16 00:00:00.000,2019-10-29 00:00:00.000,144,2236,"Inv01315"
2019-01-05 00:00:00.000,2019-08-09 00:00:00.000,68,10070,"Inv01316"
2019-06-20 00:00:00.000,2019-10-11 00:00:00.000,159,9464,"Inv01317"
2019-08-18 00:00:00.000,2020-01-08 00:00:00.000,29,8569,"Inv01318"
2018-05-15 00:00:00.000,2018-10-10 00:00:00.000,117,5049,"Inv01319"
2018-04-05 00:00:00.000,2018-09-21 00:00:00.000,45,3821,"Inv01320"
2019-04-02 00:00:00.000,2019-10-26 00:00:00.000,63,5579,"Inv01321"
2019-06-01 00:00:00.000,2019-07-21 00:00:00.000,154,7804,"Inv01322"
2018-07-23 00:00:00.000,2018-12-11 00:00:00.000,94,10188,"Inv01323"
2019-06-25 00:00:00.000,2020-05-19 00:00:00.000,152,9705,"Inv01324"
2019-05-11 00:00:00.000,2020-03-24 00:00:00.000,25,8933,"Inv01325"
2018-09-01 00:00:00.000,2019-06-11 00:00:00.000,168,10454,"Inv01326"
2019-01-08 00:00:00.000,2019-06-01 00:00:00.000,44,3110,"Inv01327"
2018-08-25 00:00:00.000,2018-11-05 00:00:00.000,12,3081,"Inv01328"
2018-11-29 00:00:00.000,2019-08-16 00:00:00.000,133,4523,"Inv01329"
2018-10-30 00:00:00.000,2018-12-27 00:00:00.000,122,7033,"Inv01330"
2019-01-09 00:00:00.000,2019-09-09 00:00:00.000,93,10550,"Inv01331"
2019-05-09 00:00:00.000,2020-04-02 00:00:00.000,2,9877,"Inv01332"
2018-07-27 00:00:00.000,2019-02-26 00:00:00.000,143,9226,"Inv01333"
2018-06-17 00:00:00.000,2019-03-08 00:00:00.000,15,2552,"Inv01334"
2019-07-06 00:00:00.000,2019-12-12 00:00:00.000,166,6581,"Inv01335"
2018-06-14 00:00:00.000,2019-03-25 00:00:00.000,52,2891,"Inv01336"
2018-04-11 00:00:00.000,2018-10-01 00:00:00.000,104,6552,"Inv01337"
2018-04-13 00:00:00.000,2018-08-26 00:00:00.000,16,10345,"Inv01338"
2018-06-03 00:00:00.000,2018-08-13 00:00:00.000,23,4547,"Inv01339"
2018-04-23 00:00:00.000,2018-05-22 00:00:00.000,62,2328,"Inv01340"
2018-11-30 00:00:00.000,2019-01-23 00:00:00.000,153,2998,"Inv01341"
2019-09-05 00:00:00.000,2020-04-12 00:00:00.000,36,2310,"Inv01342"
2018-09-09 00:00:00.000,2019-06-23 00:00:00.000,38,4424,"Inv01343"
2018-07-09 00:00:00.000,2018-12-07 00:00:00.000,13,4239,"Inv01344"
2019-03-05 00:00:00.000,2019-05-19 00:00:00.000,1,4105,"Inv01345"
2018-05-28 00:00:00.000,2018-07-02 00:00:00.000,27,8295,"Inv01346"
2019-03-18 00:00:00.000,2019-12-26 00:00:00.000,98,6739,"Inv01347"
2018-07-29 00:00:00.000,2018-08-01 00:00:00.000,128,3034,"Inv01348"
2018-01-31 00:00:00.000,2018-10-07 00:00:00.000,46,1977,"Inv01349"
2019-08-25 00:00:00.000,2020-06-26 00:00:00.000,168,6668,"Inv01350"
2018-06-24 00:00:00.000,2019-02-20 00:00:00.000,116,10411,"Inv01351"
2019-03-06 00:00:00.000,2020-01-10 00:00:00.000,16,7115,"Inv01352"
2019-09-29 00:00:00.000,2020-03-10 00:00:00.000,69,1813,"Inv01353"
2018-08-30 00:00:00.000,2019-03-28 00:00:00.000,32,9942,"Inv01354"
