Items,Category,Month,Values,Type,Index Type
"Payroll-Admin/Accounting","Payroll",2015-08-01 00:00:00.000,4516.89332539223,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2015-09-01 00:00:00.000,4697.5690584079193,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2015-10-01 00:00:00.000,4650.59336782384,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2015-11-01 00:00:00.000,4650.59336782384,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2015-12-01 00:00:00.000,4697.0993015020786,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-01-01 00:00:00.000,4791.04128753212,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-02-01 00:00:00.000,4695.2204617814778,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-03-01 00:00:00.000,4648.2682571636633,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-04-01 00:00:00.000,4415.85484430548,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-05-01 00:00:00.000,4460.0133927485349,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-06-01 00:00:00.000,4237.0127231111073,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-07-01 00:00:00.000,4109.9023414177736,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-08-01 00:00:00.000,4068.8033180035959,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-09-01 00:00:00.000,4150.1793843636688,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-10-01 00:00:00.000,4357.6883535818515,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-11-01 00:00:00.000,4444.8421206534895,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2016-12-01 00:00:00.000,4222.6000146208144,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-01-01 00:00:00.000,4349.278015059439,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-02-01 00:00:00.000,4262.2924547582506,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-03-01 00:00:00.000,4049.1778320203375,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-04-01 00:00:00.000,3927.7024970597272,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-05-01 00:00:00.000,4045.5335719715195,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-06-01 00:00:00.000,4045.5335719715195,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-07-01 00:00:00.000,4166.8995791306652,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-08-01 00:00:00.000,4208.568574921971,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-09-01 00:00:00.000,4082.3115176743122,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-10-01 00:00:00.000,3959.8421721440827,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-11-01 00:00:00.000,3880.6453287012009,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2017-12-01 00:00:00.000,3764.225968840165,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2018-01-01 00:00:00.000,3688.9414494633616,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2018-02-01 00:00:00.000,3836.4991074418958,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2018-03-01 00:00:00.000,3759.7691252930581,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2018-04-01 00:00:00.000,3722.1714340401277,"Expenses",2
"Payroll-Admin/Accounting","Payroll",2018-05-01 00:00:00.000,3833.8365770613314,"Expenses",2
"Payroll Sales","Payroll",2015-05-01 00:00:00.000,31959.440543745797,"Expenses",2
"Payroll Sales","Payroll",2015-06-01 00:00:00.000,31000.657327433426,"Expenses",2
"Payroll Sales","Payroll",2015-07-01 00:00:00.000,31930.677047256428,"Expenses",2
"Payroll Sales","Payroll",2015-08-01 00:00:00.000,32249.983817728993,"Expenses",2
"Payroll Sales","Payroll",2015-09-01 00:00:00.000,31282.484303197121,"Expenses",2
"Payroll Sales","Payroll",2015-10-01 00:00:00.000,30344.009774101203,"Expenses",2
"Payroll Sales","Payroll",2015-11-01 00:00:00.000,31254.330067324241,"Expenses",2
"Payroll Sales","Payroll",2015-12-01 00:00:00.000,30629.243465977754,"Expenses",2
"Payroll Sales","Payroll",2016-01-01 00:00:00.000,30935.535900637533,"Expenses",2
"Payroll Sales","Payroll",2016-02-01 00:00:00.000,31244.891259643911,"Expenses",2
"Payroll Sales","Payroll",2016-03-01 00:00:00.000,32494.686910029668,"Expenses",2
"Payroll Sales","Payroll",2016-04-01 00:00:00.000,34119.421255531153,"Expenses",2
"Payroll Sales","Payroll",2016-05-01 00:00:00.000,32754.644405309904,"Expenses",2
"Payroll Sales","Payroll",2016-06-01 00:00:00.000,34064.8301815223,"Expenses",2
"Payroll Sales","Payroll",2016-07-01 00:00:00.000,32361.588672446185,"Expenses",2
"Payroll Sales","Payroll",2016-08-01 00:00:00.000,30743.509238823877,"Expenses",2
"Payroll Sales","Payroll",2016-09-01 00:00:00.000,29821.203961659161,"Expenses",2
"Payroll Sales","Payroll",2016-10-01 00:00:00.000,29224.779882425977,"Expenses",2
"Payroll Sales","Payroll",2016-11-01 00:00:00.000,29224.779882425977,"Expenses",2
"Payroll Sales","Payroll",2016-12-01 00:00:00.000,27763.540888304677,"Expenses",2
"Payroll Sales","Payroll",2017-01-01 00:00:00.000,28041.176297187725,"Expenses",2
"Payroll Sales","Payroll",2017-02-01 00:00:00.000,27760.764534215847,"Expenses",2
"Payroll Sales","Payroll",2017-03-01 00:00:00.000,27483.156888873687,"Expenses",2
"Payroll Sales","Payroll",2017-04-01 00:00:00.000,27757.988457762429,"Expenses",2
"Payroll Sales","Payroll",2017-05-01 00:00:00.000,27757.988457762429,"Expenses",2
"Payroll Sales","Payroll",2017-06-01 00:00:00.000,28035.568342340048,"Expenses",2
"Payroll Sales","Payroll",2017-07-01 00:00:00.000,28315.924025763452,"Expenses",2
"Payroll Sales","Payroll",2017-08-01 00:00:00.000,27183.287064732915,"Expenses",2
"Payroll Sales","Payroll",2017-09-01 00:00:00.000,26095.955582143597,"Expenses",2
"Payroll Sales","Payroll",2017-10-01 00:00:00.000,25313.076914679288,"Expenses",2
"Payroll Sales","Payroll",2017-11-01 00:00:00.000,24553.684607238913,"Expenses",2
"Payroll Sales","Payroll",2017-12-01 00:00:00.000,25535.831991528466,"Expenses",2
"Payroll Sales","Payroll",2018-01-01 00:00:00.000,26046.548631359037,"Expenses",2
"Payroll Sales","Payroll",2018-02-01 00:00:00.000,24744.221199791082,"Expenses",2
"Payroll Sales","Payroll",2018-03-01 00:00:00.000,23507.010139801525,"Expenses",2
"Payroll Sales","Payroll",2018-04-01 00:00:00.000,22331.659632811446,"Expenses",2
"Payroll Sales","Payroll",2018-05-01 00:00:00.000,21885.026440155216,"Expenses",2
"P/R - 401M Expense","Payroll",2015-05-01 00:00:00.000,2394.613694522016,"Expenses",2
"P/R - 401M Expense","Payroll",2015-06-01 00:00:00.000,2298.829146741135,"Expenses",2
"P/R - 401M Expense","Payroll",2015-07-01 00:00:00.000,2413.7706040781923,"Expenses",2
"P/R - 401M Expense","Payroll",2015-08-01 00:00:00.000,2365.4951919966284,"Expenses",2
"P/R - 401M Expense","Payroll",2015-09-01 00:00:00.000,2436.4600477565273,"Expenses",2
"P/R - 401M Expense","Payroll",2015-10-01 00:00:00.000,2314.6370453687009,"Expenses",2
"P/R - 401M Expense","Payroll",2015-11-01 00:00:00.000,2407.2225271834491,"Expenses",2
"P/R - 401M Expense","Payroll",2015-12-01 00:00:00.000,2310.9336260961109,"Expenses",2
"P/R - 401M Expense","Payroll",2016-01-01 00:00:00.000,2334.0429623570722,"Expenses",2
"P/R - 401M Expense","Payroll",2016-02-01 00:00:00.000,2334.0429623570722,"Expenses",2
"P/R - 401M Expense","Payroll",2016-03-01 00:00:00.000,2404.0642512277841,"Expenses",2
"P/R - 401M Expense","Payroll",2016-04-01 00:00:00.000,2476.186178764618,"Expenses",2
"P/R - 401M Expense","Payroll",2016-05-01 00:00:00.000,2377.1387316140331,"Expenses",2
"P/R - 401M Expense","Payroll",2016-06-01 00:00:00.000,2282.0531823494716,"Expenses",2
"P/R - 401M Expense","Payroll",2016-07-01 00:00:00.000,2190.7710550554925,"Expenses",2
"P/R - 401M Expense","Payroll",2016-08-01 00:00:00.000,2234.5864761566022,"Expenses",2
"P/R - 401M Expense","Payroll",2016-09-01 00:00:00.000,2301.6240704413003,"Expenses",2
"P/R - 401M Expense","Payroll",2016-10-01 00:00:00.000,2324.6403111457134,"Expenses",2
"P/R - 401M Expense","Payroll",2016-11-01 00:00:00.000,2301.3939080342561,"Expenses",2
"P/R - 401M Expense","Payroll",2016-12-01 00:00:00.000,2209.338151712886,"Expenses",2
"P/R - 401M Expense","Payroll",2017-01-01 00:00:00.000,2165.1513886786283,"Expenses",2
"P/R - 401M Expense","Payroll",2017-02-01 00:00:00.000,2186.8029025654146,"Expenses",2
"P/R - 401M Expense","Payroll",2017-03-01 00:00:00.000,2121.1988154884521,"Expenses",2
"P/R - 401M Expense","Payroll",2017-04-01 00:00:00.000,2015.1388747140293,"Expenses",2
"P/R - 401M Expense","Payroll",2017-05-01 00:00:00.000,2015.1388747140293,"Expenses",2
"P/R - 401M Expense","Payroll",2017-06-01 00:00:00.000,2115.895818449731,"Expenses",2
"P/R - 401M Expense","Payroll",2017-07-01 00:00:00.000,2200.5316511877204,"Expenses",2
"P/R - 401M Expense","Payroll",2017-08-01 00:00:00.000,2112.5103851402114,"Expenses",2
"P/R - 401M Expense","Payroll",2017-09-01 00:00:00.000,2112.5103851402114,"Expenses",2
"P/R - 401M Expense","Payroll",2017-10-01 00:00:00.000,2218.135904397222,"Expenses",2
"P/R - 401M Expense","Payroll",2017-11-01 00:00:00.000,2262.4986224851664,"Expenses",2
"P/R - 401M Expense","Payroll",2017-12-01 00:00:00.000,2194.6236638106116,"Expenses",2
"P/R - 401M Expense","Payroll",2018-01-01 00:00:00.000,2260.46237372493,"Expenses",2
"P/R - 401M Expense","Payroll",2018-02-01 00:00:00.000,2373.4854924111764,"Expenses",2
"P/R - 401M Expense","Payroll",2018-03-01 00:00:00.000,2373.4854924111764,"Expenses",2
"P/R - 401M Expense","Payroll",2018-04-01 00:00:00.000,2397.2203473352879,"Expenses",2
"P/R - 401M Expense","Payroll",2018-05-01 00:00:00.000,2493.1091612286996,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-05-01 00:00:00.000,4932.7238162442245,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-06-01 00:00:00.000,5031.3782925691085,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-07-01 00:00:00.000,5081.6920754948005,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-08-01 00:00:00.000,5132.5089962497477,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-09-01 00:00:00.000,5235.1591761747432,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-10-01 00:00:00.000,5235.1591761747432,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-11-01 00:00:00.000,5182.8075844129953,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2015-12-01 00:00:00.000,5130.9795085688656,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-01-01 00:00:00.000,5079.6697134831775,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-02-01 00:00:00.000,4825.6862278090184,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-03-01 00:00:00.000,4825.6862278090184,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-04-01 00:00:00.000,4777.4293655309284,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-05-01 00:00:00.000,4538.5578972543817,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-06-01 00:00:00.000,4765.4857921171015,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-07-01 00:00:00.000,4622.5212183535878,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-08-01 00:00:00.000,4576.2960061700524,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-09-01 00:00:00.000,4484.7700860466512,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-10-01 00:00:00.000,4619.3131886280507,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-11-01 00:00:00.000,4388.3475291966479,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2016-12-01 00:00:00.000,4256.6971033207483,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-01-01 00:00:00.000,4299.264074353955,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-02-01 00:00:00.000,4084.3008706362575,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-03-01 00:00:00.000,4247.6729054617081,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-04-01 00:00:00.000,4120.2427182978572,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-05-01 00:00:00.000,3955.4330095659429,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-06-01 00:00:00.000,4153.20466004424,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-07-01 00:00:00.000,4236.2687532451246,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-08-01 00:00:00.000,4193.9060657126738,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-09-01 00:00:00.000,4319.7232476840545,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-10-01 00:00:00.000,4233.328782730373,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-11-01 00:00:00.000,4021.6623435938541,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2017-12-01 00:00:00.000,3901.0124732860381,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2018-01-01 00:00:00.000,3705.9618496217363,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2018-02-01 00:00:00.000,3705.9618496217363,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2018-03-01 00:00:00.000,3557.7233756368664,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2018-04-01 00:00:00.000,3700.0323106623409,"Expenses",2
"P/R Taxes Sales/Admin","Payroll",2018-05-01 00:00:00.000,3700.0323106623409,"Expenses",2
"Liability Insurance","Insurance",2015-05-01 00:00:00.000,8084.5811857694835,"Expenses",2
"Liability Insurance","Insurance",2015-06-01 00:00:00.000,8407.9644332002626,"Expenses",2
"Liability Insurance","Insurance",2015-07-01 00:00:00.000,8576.1237218642673,"Expenses",2
"Liability Insurance","Insurance",2015-08-01 00:00:00.000,8147.3175357710543,"Expenses",2
"Liability Insurance","Insurance",2015-09-01 00:00:00.000,8554.6834125596069,"Expenses",2
"Liability Insurance","Insurance",2015-10-01 00:00:00.000,8383.5897443084159,"Expenses",2
"Liability Insurance","Insurance",2015-11-01 00:00:00.000,8215.9179494222462,"Expenses",2
"Liability Insurance","Insurance",2015-12-01 00:00:00.000,7805.1220519511335,"Expenses",2
"Liability Insurance","Insurance",2016-01-01 00:00:00.000,8117.32693402918,"Expenses",2
"Liability Insurance","Insurance",2016-02-01 00:00:00.000,8198.5002033694709,"Expenses",2
"Liability Insurance","Insurance",2016-03-01 00:00:00.000,8444.4552094705559,"Expenses",2
"Liability Insurance","Insurance",2016-04-01 00:00:00.000,8022.2324489970269,"Expenses",2
"Liability Insurance","Insurance",2016-05-01 00:00:00.000,7942.0101245070573,"Expenses",2
"Liability Insurance","Insurance",2016-06-01 00:00:00.000,7544.9096182817029,"Expenses",2
"Liability Insurance","Insurance",2016-07-01 00:00:00.000,7394.0114259160691,"Expenses",2
"Liability Insurance","Insurance",2016-08-01 00:00:00.000,7615.8317686935516,"Expenses",2
"Liability Insurance","Insurance",2016-09-01 00:00:00.000,7311.1984979458084,"Expenses",2
"Liability Insurance","Insurance",2016-10-01 00:00:00.000,7164.9745279868921,"Expenses",2
"Liability Insurance","Insurance",2016-11-01 00:00:00.000,6806.7258015875477,"Expenses",2
"Liability Insurance","Insurance",2016-12-01 00:00:00.000,6602.524027539921,"Expenses",2
"Liability Insurance","Insurance",2017-01-01 00:00:00.000,6404.4483067137226,"Expenses",2
"Liability Insurance","Insurance",2017-02-01 00:00:00.000,6084.225891378037,"Expenses",2
"Liability Insurance","Insurance",2017-03-01 00:00:00.000,6266.7526681193785,"Expenses",2
"Liability Insurance","Insurance",2017-04-01 00:00:00.000,6454.7552481629609,"Expenses",2
"Liability Insurance","Insurance",2017-05-01 00:00:00.000,6196.565038236442,"Expenses",2
"Liability Insurance","Insurance",2017-06-01 00:00:00.000,6072.6337374717123,"Expenses",2
"Liability Insurance","Insurance",2017-07-01 00:00:00.000,5769.0020505981265,"Expenses",2
"Liability Insurance","Insurance",2017-08-01 00:00:00.000,5538.2419685742007,"Expenses",2
"Liability Insurance","Insurance",2017-09-01 00:00:00.000,5316.7122898312318,"Expenses",2
"Liability Insurance","Insurance",2017-10-01 00:00:00.000,5476.2136585261687,"Expenses",2
"Liability Insurance","Insurance",2017-11-01 00:00:00.000,5421.4515219409077,"Expenses",2
"Liability Insurance","Insurance",2017-12-01 00:00:00.000,5258.80797628268,"Expenses",2
"Liability Insurance","Insurance",2018-01-01 00:00:00.000,5048.4556572313732,"Expenses",2
"Liability Insurance","Insurance",2018-02-01 00:00:00.000,5149.424770376,"Expenses",2
"Liability Insurance","Insurance",2018-03-01 00:00:00.000,5252.4132657835207,"Expenses",2
"Liability Insurance","Insurance",2018-04-01 00:00:00.000,5515.033929072697,"Expenses",2
"Liability Insurance","Insurance",2018-05-01 00:00:00.000,5735.6352862356043,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-05-01 00:00:00.000,239.34713329296002,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-06-01 00:00:00.000,239.34713329296002,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-07-01 00:00:00.000,248.92101862467842,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-08-01 00:00:00.000,253.89943899717198,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-09-01 00:00:00.000,261.51642216708717,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-10-01 00:00:00.000,271.97707905377064,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-11-01 00:00:00.000,258.37822510108208,"Expenses",2
"Insurance - Auto/Property","Insurance",2015-12-01 00:00:00.000,260.96200735209294,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-01-01 00:00:00.000,250.52352705800922,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-02-01 00:00:00.000,263.04970341090973,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-03-01 00:00:00.000,257.7887093426915,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-04-01 00:00:00.000,247.47716096898381,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-05-01 00:00:00.000,242.52761774960413,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-06-01 00:00:00.000,242.52761774960413,"Expenses",2
"Insurance - Auto/Property","Insurance",2016-07-01 00:00:00.000,242.52761774960413,"Expenses",2
