Season,Match_Key,match_date,Ground,Winner,match_result,Toss_Winner,Toss_Decision,Teams,Name,is_winner
"2015","20150501DC",2015-05-01 00:00:00.000,"Delhi","Delhi Capitals","won by 9 Wickets","Delhi Capitals","field","Team 1","Delhi Capitals",1
"2015","20150501DC",2015-05-01 00:00:00.000,"Delhi","Delhi Capitals","won by 9 Wickets","Delhi Capitals","field","Team 2","Kings XI Punjab",0
"2016","20160415DC",2016-04-15 00:00:00.000,"Delhi","Delhi Capitals","won by 8 Wickets","Delhi Capitals","field","Team 1","Delhi Capitals",1
"2016","20160415DC",2016-04-15 00:00:00.000,"Delhi","Delhi Capitals","won by 8 Wickets","Delhi Capitals","field","Team 2","Kings XI Punjab",0
"2016","20160423DC",2016-04-23 00:00:00.000,"Delhi","Delhi Capitals","won by 10 Runs","Mumbai Indians","field","Team 1","Delhi Capitals",1
"2016","20160423DC",2016-04-23 00:00:00.000,"Delhi","Delhi Capitals","won by 10 Runs","Mumbai Indians","field","Team 2","Mumbai Indians",0
"2016","20160427GL",2016-04-27 00:00:00.000,"Delhi","Gujarat Lions","won by 1 Runs","Delhi Capitals","field","Team 1","Delhi Capitals",0
"2016","20160427GL",2016-04-27 00:00:00.000,"Delhi","Gujarat Lions","won by 1 Runs","Delhi Capitals","field","Team 2","Gujarat Lions",1
"2016","20160430DC",2016-04-30 00:00:00.000,"Delhi","Delhi Capitals","won by 27 Runs","Kolkata Knight Riders","field","Team 1","Delhi Capitals",1
"2016","20160430DC",2016-04-30 00:00:00.000,"Delhi","Delhi Capitals","won by 27 Runs","Kolkata Knight Riders","field","Team 2","Kolkata Knight Riders",0
"2016","20160505RPS",2016-05-05 00:00:00.000,"Delhi","Rising Pune Supergiant","won by 7 Wickets","Rising Pune Supergiants","field","Team 1","Delhi Capitals",0
"2016","20160505RPS",2016-05-05 00:00:00.000,"Delhi","Rising Pune Supergiant","won by 7 Wickets","Rising Pune Supergiants","field","Team 2","Rising Pune Supergiant",1
"2016","20160525SH",2016-05-25 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 22 Runs","Kolkata Knight Riders","field","Team 1","Sunrisers Hyderabad",1
"2016","20160525SH",2016-05-25 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 22 Runs","Kolkata Knight Riders","field","Team 2","Kolkata Knight Riders",0
"2016","20160527SH",2016-05-27 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 4 Wickets","Sunrisers Hyderabad","field","Team 1","Gujarat Lions",0
"2016","20160527SH",2016-05-27 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 4 Wickets","Sunrisers Hyderabad","field","Team 2","Sunrisers Hyderabad",1
"2017","20170504DC",2017-05-04 00:00:00.000,"Delhi","Delhi Capitals","won by 7 Wickets","Delhi Capitals","field","Team 1","Delhi Capitals",1
"2017","20170504DC",2017-05-04 00:00:00.000,"Delhi","Delhi Capitals","won by 7 Wickets","Delhi Capitals","field","Team 2","Gujarat Lions",0
"2017","20170506MI",2017-05-06 00:00:00.000,"Delhi","Mumbai Indians","won by 146 Runs","Delhi Capitals","field","Team 1","Delhi Capitals",0
"2017","20170506MI",2017-05-06 00:00:00.000,"Delhi","Mumbai Indians","won by 146 Runs","Delhi Capitals","field","Team 2","Mumbai Indians",1
"2018","20180423KXP",2018-04-23 00:00:00.000,"Delhi","Kings XI Punjab","won by 4 Runs","Delhi Capitals","field","Team 1","Delhi Capitals",0
"2018","20180423KXP",2018-04-23 00:00:00.000,"Delhi","Kings XI Punjab","won by 4 Runs","Delhi Capitals","field","Team 2","Kings XI Punjab",1
"2018","20180427DC",2018-04-27 00:00:00.000,"Delhi","Delhi Capitals","won by 55 Runs","Kolkata Knight Riders","field","Team 1","Delhi Capitals",1
"2018","20180427DC",2018-04-27 00:00:00.000,"Delhi","Delhi Capitals","won by 55 Runs","Kolkata Knight Riders","field","Team 2","Kolkata Knight Riders",0
"2018","20180502DC",2018-05-02 00:00:00.000,"Delhi","Delhi Capitals","won by 4 Runs","Rajasthan Royals","field","Team 1","Delhi Capitals",1
"2018","20180502DC",2018-05-02 00:00:00.000,"Delhi","Delhi Capitals","won by 4 Runs","Rajasthan Royals","field","Team 2","Rajasthan Royals",0
"2018","20180512RCB",2018-05-12 00:00:00.000,"Delhi","Royal Challengers Bangalore","won by 5 Wickets","Royal Challengers Bangalore","field","Team 1","Delhi Capitals",0
"2018","20180512RCB",2018-05-12 00:00:00.000,"Delhi","Royal Challengers Bangalore","won by 5 Wickets","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",1
"2018","20180518DC",2018-05-18 00:00:00.000,"Delhi","Delhi Capitals","won by 34 Runs","Chennai Super Kings","field","Team 1","Delhi Capitals",1
"2018","20180518DC",2018-05-18 00:00:00.000,"Delhi","Delhi Capitals","won by 34 Runs","Chennai Super Kings","field","Team 2","Chennai Super Kings",0
"2019","20190330TIE",2019-03-30 00:00:00.000,"Delhi","tied","","Delhi Capitals","field","Team 1","Delhi Capitals",0
"2019","20190330TIE",2019-03-30 00:00:00.000,"Delhi","tied","","Delhi Capitals","field","Team 2","Kolkata Knight Riders",0
"2019","20190404SH",2019-04-04 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 5 Wickets","Sunrisers Hyderabad","field","Team 1","Delhi Capitals",0
"2019","20190404SH",2019-04-04 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 5 Wickets","Sunrisers Hyderabad","field","Team 2","Sunrisers Hyderabad",1
"2019","20190420DC",2019-04-20 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Delhi Capitals","field","Team 1","Delhi Capitals",1
"2019","20190420DC",2019-04-20 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Delhi Capitals","field","Team 2","Kings XI Punjab",0
"2010","20100317MI",2010-03-17 00:00:00.000,"Delhi","Mumbai Indians","won by 98 Runs","Delhi Capitals","field","Team 1","Delhi Capitals",0
"2010","20100317MI",2010-03-17 00:00:00.000,"Delhi","Mumbai Indians","won by 98 Runs","Delhi Capitals","field","Team 2","Mumbai Indians",1
"2008","20080430DC",2008-04-30 00:00:00.000,"Delhi","Delhi Capitals","won by 10 Runs","Royal Challengers Bangalore","field","Team 1","Delhi Capitals",1
"2008","20080430DC",2008-04-30 00:00:00.000,"Delhi","Delhi Capitals","won by 10 Runs","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",0
"2008","20080508CSK",2008-05-08 00:00:00.000,"Delhi","Chennai Super Kings","won by 4 Wickets","Chennai Super Kings","field","Team 1","Delhi Capitals",0
"2008","20080508CSK",2008-05-08 00:00:00.000,"Delhi","Chennai Super Kings","won by 4 Wickets","Chennai Super Kings","field","Team 2","Chennai Super Kings",1
"2008","20080515DC",2008-05-15 00:00:00.000,"Delhi","Delhi Capitals","won by 12 Runs","Deccan Chargers","field","Team 1","Delhi Capitals",1
"2008","20080515DC",2008-05-15 00:00:00.000,"Delhi","Delhi Capitals","won by 12 Runs","Deccan Chargers","field","Team 2","Deccan Chargers",0
"2008","20080524DC",2008-05-24 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Delhi Capitals","field","Team 1","Delhi Capitals",1
"2008","20080524DC",2008-05-24 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Delhi Capitals","field","Team 2","Mumbai Indians",0
"2011","20110417KKR",2011-04-17 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2011","20110417KKR",2011-04-17 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 2","Rajasthan Royals",0
"2011","20110420KTK",2011-04-20 00:00:00.000,"Kolkata","Kochi Tuskers Kerala","won by 6 Runs","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",0
"2011","20110420KTK",2011-04-20 00:00:00.000,"Kolkata","Kochi Tuskers Kerala","won by 6 Runs","Kolkata Knight Riders","field","Team 2","Kochi Tuskers Kerala",1
"2011","20110422RCB",2011-04-22 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 9 Wickets","Royal Challengers Bangalore","field","Team 1","Kolkata Knight Riders",0
"2011","20110422RCB",2011-04-22 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 9 Wickets","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",1
"2011","20110430KKR",2011-04-30 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2011","20110430KKR",2011-04-30 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 2","Kings XI Punjab",0
"2011","20110522MI",2011-05-22 00:00:00.000,"Kolkata","Mumbai Indians","won by 5 Wickets","Mumbai Indians","field","Team 1","Kolkata Knight Riders",0
"2011","20110522MI",2011-05-22 00:00:00.000,"Kolkata","Mumbai Indians","won by 5 Wickets","Mumbai Indians","field","Team 2","Mumbai Indians",1
"2012","20120405DC",2012-04-05 00:00:00.000,"Kolkata","Delhi Capitals","won by 8 Wickets","Delhi Capitals","field","Team 1","Kolkata Knight Riders",0
"2012","20120405DC",2012-04-05 00:00:00.000,"Kolkata","Delhi Capitals","won by 8 Wickets","Delhi Capitals","field","Team 2","Delhi Capitals",1
"2012","20120415KXP",2012-04-15 00:00:00.000,"Kolkata","Kings XI Punjab","won by 2 Runs","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",0
"2012","20120415KXP",2012-04-15 00:00:00.000,"Kolkata","Kings XI Punjab","won by 2 Runs","Kolkata Knight Riders","field","Team 2","Kings XI Punjab",1
"2012","20120514CSK",2012-05-14 00:00:00.000,"Kolkata","Chennai Super Kings","won by 5 Wickets","Chennai Super Kings","field","Team 1","Kolkata Knight Riders",0
"2012","20120514CSK",2012-05-14 00:00:00.000,"Kolkata","Chennai Super Kings","won by 5 Wickets","Chennai Super Kings","field","Team 2","Chennai Super Kings",1
"2014","20140520KKR",2014-05-20 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2014","20140520KKR",2014-05-20 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 2","Chennai Super Kings",0
"2014","20140522KKR",2014-05-22 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 30 Runs","Royal Challengers Bangalore","field","Team 1","Kolkata Knight Riders",1
"2014","20140522KKR",2014-05-22 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 30 Runs","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",0
"2014","20140524KKR",2014-05-24 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 4 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2014","20140524KKR",2014-05-24 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 4 Wickets","Kolkata Knight Riders","field","Team 2","Sunrisers Hyderabad",0
"2015","20150408KKR",2015-04-08 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2015","20150408KKR",2015-04-08 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Wickets","Kolkata Knight Riders","field","Team 2","Mumbai Indians",0
"2015","20150411RCB",2015-04-11 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 3 Wickets","Royal Challengers Bangalore","field","Team 1","Kolkata Knight Riders",0
"2015","20150411RCB",2015-04-11 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 3 Wickets","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",1
"2015","20150430KKR",2015-04-30 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2015","20150430KKR",2015-04-30 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Wickets","Kolkata Knight Riders","field","Team 2","Chennai Super Kings",0
"2015","20150504KKR",2015-05-04 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 35 Runs","Sunrisers Hyderabad","field","Team 1","Kolkata Knight Riders",1
"2015","20150504KKR",2015-05-04 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 35 Runs","Sunrisers Hyderabad","field","Team 2","Sunrisers Hyderabad",0
"2015","20150524MI",2015-05-24 00:00:00.000,"Kolkata","Mumbai Indians","won by 41 Runs","Chennai Super Kings","field","Team 1","Mumbai Indians",1
"2015","20150524MI",2015-05-24 00:00:00.000,"Kolkata","Mumbai Indians","won by 41 Runs","Chennai Super Kings","field","Team 2","Chennai Super Kings",0
"2016","20160410KKR",2016-04-10 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 9 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2016","20160410KKR",2016-04-10 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 9 Wickets","Kolkata Knight Riders","field","Team 2","Delhi Capitals",0
"2016","20160504KKR",2016-05-04 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Runs","Kings XI Punjab","field","Team 1","Kolkata Knight Riders",1
"2016","20160504KKR",2016-05-04 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Runs","Kings XI Punjab","field","Team 2","Kings XI Punjab",0
"2016","20160508GL",2016-05-08 00:00:00.000,"Kolkata","Gujarat Lions","won by 5 Wickets","Gujarat Lions","field","Team 1","Kolkata Knight Riders",0
"2016","20160508GL",2016-05-08 00:00:00.000,"Kolkata","Gujarat Lions","won by 5 Wickets","Gujarat Lions","field","Team 2","Gujarat Lions",1
"2016","20160516RCB",2016-05-16 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 9 Wickets","Royal Challengers Bangalore","field","Team 1","Kolkata Knight Riders",0
"2016","20160516RCB",2016-05-16 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 9 Wickets","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",1
"2016","20160522KKR",2016-05-22 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 22 Runs","Sunrisers Hyderabad","field","Team 1","Kolkata Knight Riders",1
"2016","20160522KKR",2016-05-22 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 22 Runs","Sunrisers Hyderabad","field","Team 2","Sunrisers Hyderabad",0
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2017","20170413KKR",2017-04-13 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Kolkata Knight Riders","field","Team 2","Kings XI Punjab",0
"2017","20170415KKR",2017-04-15 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 17 Runs","Sunrisers Hyderabad","field","Team 1","Kolkata Knight Riders",1
"2017","20170415KKR",2017-04-15 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 17 Runs","Sunrisers Hyderabad","field","Team 2","Sunrisers Hyderabad",0
"2017","20170421GL",2017-04-21 00:00:00.000,"Kolkata","Gujarat Lions","won by 4 Wickets","Gujarat Lions","field","Team 1","Kolkata Knight Riders",0
"2017","20170421GL",2017-04-21 00:00:00.000,"Kolkata","Gujarat Lions","won by 4 Wickets","Gujarat Lions","field","Team 2","Gujarat Lions",1
"2017","20170423KKR",2017-04-23 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 82 Runs","Royal Challengers Bangalore","field","Team 1","Kolkata Knight Riders",1
"2017","20170423KKR",2017-04-23 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 82 Runs","Royal Challengers Bangalore","field","Team 2","Royal Challengers Bangalore",0
"2017","20170428KKR",2017-04-28 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2017","20170428KKR",2017-04-28 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 7 Wickets","Kolkata Knight Riders","field","Team 2","Delhi Capitals",0
"2017","20170503RPS",2017-05-03 00:00:00.000,"Kolkata","Rising Pune Supergiant","won by 4 Wickets","Rising Pune Supergiant","field","Team 1","Kolkata Knight Riders",0
"2017","20170503RPS",2017-05-03 00:00:00.000,"Kolkata","Rising Pune Supergiant","won by 4 Wickets","Rising Pune Supergiant","field","Team 2","Rising Pune Supergiant",1
"2017","20170513MI",2017-05-13 00:00:00.000,"Kolkata","Mumbai Indians","won by 9 Runs","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",0
"2017","20170513MI",2017-05-13 00:00:00.000,"Kolkata","Mumbai Indians","won by 9 Runs","Kolkata Knight Riders","field","Team 2","Mumbai Indians",1
"2018","20180408KKR",2018-04-08 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 4 Wickets","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",1
"2018","20180408KKR",2018-04-08 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 4 Wickets","Kolkata Knight Riders","field","Team 2","Royal Challengers Bangalore",0
"2018","20180414SH",2018-04-14 00:00:00.000,"Kolkata","Sunrisers Hyderabad","won by 5 Wickets","Sunrisers Hyderabad","field","Team 1","Kolkata Knight Riders",0
"2018","20180414SH",2018-04-14 00:00:00.000,"Kolkata","Sunrisers Hyderabad","won by 5 Wickets","Sunrisers Hyderabad","field","Team 2","Sunrisers Hyderabad",1
"2018","20180416KKR",2018-04-16 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 71 Runs","Delhi Capitals","field","Team 1","Kolkata Knight Riders",1
"2018","20180416KKR",2018-04-16 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 71 Runs","Delhi Capitals","field","Team 2","Delhi Capitals",0
"2018","20180421KXP",2018-04-21 00:00:00.000,"Kolkata","Kings XI Punjab","won by 9 Wickets","Kings XI Punjab","field","Team 1","Kolkata Knight Riders",0
"2018","20180421KXP",2018-04-21 00:00:00.000,"Kolkata","Kings XI Punjab","won by 9 Wickets","Kings XI Punjab","field","Team 2","Kings XI Punjab",1
"2018","20180509MI",2018-05-09 00:00:00.000,"Kolkata","Mumbai Indians","won by 102 Runs","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",0
"2018","20180509MI",2018-05-09 00:00:00.000,"Kolkata","Mumbai Indians","won by 102 Runs","Kolkata Knight Riders","field","Team 2","Mumbai Indians",1
"2018","20180523KKR",2018-05-23 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 25 Runs","Rajasthan Royals","field","Team 1","Kolkata Knight Riders",1
"2018","20180523KKR",2018-05-23 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 25 Runs","Rajasthan Royals","field","Team 2","Rajasthan Royals",0
"2018","20180525SH",2018-05-25 00:00:00.000,"Kolkata","Sunrisers Hyderabad","won by 14 Runs","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",0
"2018","20180525SH",2018-05-25 00:00:00.000,"Kolkata","Sunrisers Hyderabad","won by 14 Runs","Kolkata Knight Riders","field","Team 2","Sunrisers Hyderabad",1
"2019","20190327KKR",2019-03-27 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 28 Runs","Kings XI Punjab","field","Team 1","Kolkata Knight Riders",1
"2019","20190327KKR",2019-03-27 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 28 Runs","Kings XI Punjab","field","Team 2","Kings XI Punjab",0
"2019","20190412DC",2019-04-12 00:00:00.000,"Kolkata","Delhi Capitals","won by 7 Wickets","Delhi Capitals","field","Team 1","Kolkata Knight Riders",0
"2019","20190412DC",2019-04-12 00:00:00.000,"Kolkata","Delhi Capitals","won by 7 Wickets","Delhi Capitals","field","Team 2","Delhi Capitals",1
"2019","20190414CSK",2019-04-14 00:00:00.000,"Kolkata","Chennai Super Kings","won by 5 Wickets","Chennai Super Kings","field","Team 1","Kolkata Knight Riders",0
"2019","20190414CSK",2019-04-14 00:00:00.000,"Kolkata","Chennai Super Kings","won by 5 Wickets","Chennai Super Kings","field","Team 2","Chennai Super Kings",1
"2019","20190419RCB",2019-04-19 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 10 Runs","Kolkata Knight Riders","field","Team 1","Kolkata Knight Riders",0
"2019","20190419RCB",2019-04-19 00:00:00.000,"Kolkata","Royal Challengers Bangalore","won by 10 Runs","Kolkata Knight Riders","field","Team 2","Royal Challengers Bangalore",1
