Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2013,"20130428CSK","34th match (N)","CH Morris",1292,"not out",0,1,6,0,0,0,"normal player",2013-04-25 00:00:00.000
2013,"20130428DC","35th match (N)","PP Chawla",1046,"not out",0,2,5,0,0,0,"normal player",2013-04-26 00:00:00.000
2013,"20130428DC","35th match (N)","SMSM Senanayake",1294,"not out",0,1,2,0,0,0,"normal player",2013-04-26 00:00:00.000
2013,"20130429RR","37th match (N)","SL Malinga",1132,"not out",0,1,2,0,0,0,"normal player",2013-04-27 00:00:00.000
2013,"20130502CSK","41","P Awana",1263,"not out",0,2,14,0,0,0,"normal player",2013-04-29 00:00:00.000
2013,"20130505MI","45th match (D/N)","MS Gony",1079,"not out",0,1,1,0,0,0,"normal player",2013-02-05 00:00:00.000
2013,"20130505RR","46th match (N)","R Sharma",1177,"not out",0,1,1,0,0,0,"normal player",2013-02-05 00:00:00.000
2013,"20130514CSK","59th match (N)","Sandeep Sharma",1311,"not out",0,1,1,0,0,0,"normal player",2013-11-05 00:00:00.000
2013,"20130515MI","61","BJ Hodge",1053,"not out",0,1,1,0,0,0,"normal player",2013-12-05 00:00:00.000
2013,"20130517SH","63rd match (D/N)","MC Henriques",1056,"not out",0,1,5,0,0,0,"normal player",2013-05-14 00:00:00.000
2013,"20130519SH","68th match (N)","SK Trivedi",1109,"not out",0,1,1,0,0,0,"normal player",2013-05-17 00:00:00.000
2014,"20140418RR","Final (N)","MM Sharma",1307,"not out",0,2,13,0,0,0,"normal player",2013-05-26 00:00:00.000
2014,"20140506MI","22nd match (D/N)","MG Johnson",1299,"not out",0,1,3,0,0,0,"normal player",2014-03-05 00:00:00.000
2014,"20140511KKR","30th match (N)","B Kumar",1232,"not out",0,1,1,0,0,0,"normal player",2014-08-05 00:00:00.000
2014,"20140525KXP","51","JJ Bumrah",1320,"not out",0,2,2,0,0,0,"normal player",2014-05-23 00:00:00.000
2015,"20150412RR","3rd match (N)","Anureet Singh",1098,"not out",0,3,8,0,0,0,"normal player",2015-10-04 00:00:00.000
2015,"20150418DC","9th match (N)","J Suchith",1345,"not out",0,1,7,0,0,0,"normal player",2015-04-14 00:00:00.000
2015,"20150419RR","12th match (N)","R Vinay Kumar",1027,"not out",0,1,1,0,0,0,"normal player",2015-04-17 00:00:00.000
2015,"20150421TIE","14th match (N)","Anureet Singh",1098,"not out",0,1,1,0,0,0,"normal player",2015-04-18 00:00:00.000
2015,"20150425MI","20th match (N)","A Nehra",1123,"not out",0,1,2,0,0,0,"normal player",2015-04-22 00:00:00.000
2015,"20150425CSK","19th match (D/N)","KL Rahul",1296,"not out",0,3,5,0,0,0,"normal player",2015-04-22 00:00:00.000
2015,"20150504CSK","33rd match (D/N)","SA Yadav",1244,"not out",0,2,7,0,0,0,"normal player",2015-02-05 00:00:00.000
2015,"20150507SH","37th match (D/N)","A Nehra",1123,"not out",0,1,1,0,0,0,"normal player",2015-04-05 00:00:00.000
2015,"20150511SH","44th match (D/N)","SP Narine",1253,"not out",0,1,1,0,0,0,"normal player",2015-09-05 00:00:00.000
2016,"20160411GL","Qualifier 2 (N)","S Aravind",1181,"not out",0,1,1,0,0,0,"normal player",2015-05-22 00:00:00.000
2016,"20160417DC","6th match (N)","R Bhatia",1122,"not out",0,2,7,0,0,0,"normal player",2016-04-14 00:00:00.000
2016,"20160419KKR","8th match (D/N)","B Kumar",1232,"not out",0,1,1,0,0,0,"normal player",2016-04-16 00:00:00.000
2016,"20160502KKR","26th match (D/N)","Mohammed Shami",1289,"not out",0,1,4,0,0,0,"normal player",2016-04-30 00:00:00.000
2016,"20160517RPS","45th match (N)","R Ashwin",1152,"not out",0,4,4,0,0,0,"normal player",2016-05-14 00:00:00.000
2017,"20170414MI","9th match (N)","Imran Tahir",1332,"not out",0,2,5,0,0,0,"normal player",2017-11-04 00:00:00.000
2017,"20170420MI","18th match (D/N)","Mohammed Shami",1289,"not out",0,1,1,0,0,0,"normal player",2017-04-17 00:00:00.000
2017,"20170422MI","20th match (N)","Basil Thampi",1386,"not out",0,1,1,0,0,0,"normal player",2017-04-18 00:00:00.000
2017,"20170501MI","35th match (N)","SL Malinga",1132,"not out",0,1,4,0,0,0,"normal player",2017-04-29 00:00:00.000
2017,"20170504DC","38th match (D/N)","AF Milne",1395,"not out",0,1,3,0,0,0,"normal player",2017-01-05 00:00:00.000
2017,"20170507KKR","43rd match (N)","VR Aaron",1229,"not out",0,5,9,0,0,0,"normal player",2017-05-05 00:00:00.000
2017,"20170509KXP","44th match (D/N)","S Kaul",1312,"not out",0,2,3,0,0,0,"normal player",2017-06-05 00:00:00.000
2017,"20170510DC","46th match (D/N)","YK Pathan",1033,"not out",0,5,3,0,0,0,"normal player",2017-07-05 00:00:00.000
2017,"20170516RPS","54th match (N)","KH Pandya",1359,"not out",0,1,2,0,0,0,"normal player",2017-05-13 00:00:00.000
2019,"20190401KXP","9th match (D/N)","MJ McClenaghan",1349,"not out",0,2,8,0,0,0,"normal player",2019-03-30 00:00:00.000
2019,"20190406MI","15th match (N)","MM Sharma",1307,"not out",0,2,3,0,0,0,"normal player",2019-03-04 00:00:00.000
2019,"20190407KKR","17th match (N)","MM Ali",,"not out",0,2,7,0,0,0,"normal player",2019-05-04 00:00:00.000
2019,"20190408KXP","18th match (D/N)","SM Curran",,"not out",0,1,2,0,0,0,"normal player",2019-06-04 00:00:00.000
2019,"20190415MI","27th match (D/N)","K Gowtham",,"not out",0,1,10,0,0,0,"normal player",2019-04-13 00:00:00.000
2019,"20190419RCB","31","UT Yadav",1167,"not out",0,1,4,0,0,0,"normal player",2019-04-15 00:00:00.000
2019,"20190420DC","32nd match (N)","Mujeeb Ur Rahman",,"not out",0,1,4,0,0,0,"normal player",2019-04-16 00:00:00.000
2019,"20190424RCB","38th match (D/N)","Y Prithvi Raj",,"not out",0,1,7,0,0,0,"normal player",2019-04-21 00:00:00.000
2019,"20190428KKR","43rd match (N)","JD Unadkat",1288,"not out",0,1,3,0,0,0,"normal player",2019-04-25 00:00:00.000
2019,"20190504DC","49th match (N)","NA Saini",,"not out",0,1,1,0,0,0,"normal player",2019-04-30 00:00:00.000
2019,"20190505MI","52nd match (N)","AJ Tye",1398,"not out",0,2,10,0,0,0,"normal player",2019-03-05 00:00:00.000
,"","Qualifier 2 (N)","DJ Bravo",1005,"not out",0,1,2,0,0,0,"normal player",2019-10-05 00:00:00.000
2008,"20080426CSK","11th match (D/N)","AB Dinda",1060,"not out",0,0,2,0,0,0,"normal player",2008-04-26 00:00:00.000
2011,"20110527RCB","69th match (D/N)","SB Jakati",1119,"not out",0,0,4,0,0,0,"normal player",2011-05-22 00:00:00.000
2012,"20120419DC","21","B Kumar",1232,"not out",0,0,2,0,0,0,"normal player",2012-04-17 00:00:00.000
2012,"20120507KKR","47th match (D/N)","M Kartik",1058,"not out",0,0,3,0,0,0,"normal player",2012-05-05 00:00:00.000
2013,"20130408RR","5th match (N)","DP Nannes",1286,"not out",0,0,4,0,0,0,"normal player",2013-06-04 00:00:00.000
2013,"20130409MI","4th match (D/N)","S Sreesanth",1127,"not out",0,0,2,0,0,0,"normal player",2013-06-04 00:00:00.000
2013,"20130418CSK","20th match (D/N)","L Balaji",1080,"not out",0,0,2,0,0,0,"normal player",2013-04-16 00:00:00.000
2013,"20130429MI","36th match (D/N)","I Sharma",1059,"not out",0,0,4,0,0,0,"normal player",2013-04-27 00:00:00.000
2013,"20130522RR","70th match (N)","S Badrinath",1016,"not out",0,0,2,0,0,0,"normal player",2013-05-18 00:00:00.000
2014,"20140416KKR","Qualifier 1 (N)","MM Patel",1038,"not out",0,0,2,0,0,0,"normal player",2013-05-21 00:00:00.000
2014,"20140425SH","9th match (N)","AR Patel",1319,"not out",0,0,3,0,0,0,"normal player",2014-04-22 00:00:00.000
2014,"20140426RR","11th match (N)","MA Starc",1324,"not out",0,0,2,0,0,0,"normal player",2014-04-24 00:00:00.000
2014,"20140505CSK","21","R Vinay Kumar",1027,"not out",0,0,2,0,0,0,"normal player",2014-02-05 00:00:00.000
2014,"20140505RR","23rd match (N)","WD Parnell",1176,"not out",0,0,3,0,0,0,"normal player",2014-03-05 00:00:00.000
2014,"20140513CSK","33rd match (N)","R Ashwin",1152,"not out",0,0,4,0,0,0,"normal player",2014-10-05 00:00:00.000
2014,"20140528CSK","54th match (N)","R Vinay Kumar",1027,"not out",0,0,3,0,0,0,"normal player",2014-05-24 00:00:00.000
2015,"20150412KXP","2nd match (N)","DJ Muthuswami",1340,"not out",0,0,4,0,0,0,"normal player",2015-09-04 00:00:00.000
2015,"20150412RR","3rd match (N)","TG Southee",1323,"not out",0,0,2,0,0,0,"normal player",2015-10-04 00:00:00.000
2015,"20150507SH","37th match (D/N)","YS Chahal",1325,"not out",0,0,2,0,0,0,"normal player",2015-04-05 00:00:00.000
2015,"20150511SH","44th match (D/N)","UT Yadav",1167,"not out",0,0,4,0,0,0,"normal player",2015-09-05 00:00:00.000
2015,"20150511SH","44th match (D/N)","GJ Bailey",1148,"not out",0,0,2,0,0,0,"captain",2015-09-05 00:00:00.000
2015,"20150515RCB","48th match (N)","BE Hendricks",1333,"not out",0,0,5,0,0,0,"normal player",2015-11-05 00:00:00.000
2016,"20160411GL","Qualifier 2 (N)","RA Jadeja",1035,"not out",0,0,5,0,0,0,"normal player",2015-05-22 00:00:00.000
2016,"20160423SH","14th match (N)","HV Patel",1248,"not out",0,0,3,0,0,0,"normal player",2016-04-20 00:00:00.000
2016,"20160424KKR","16th match (N)","I Sharma",1059,"not out",0,0,2,0,0,0,"normal player",2016-04-22 00:00:00.000
2016,"20160429GL","21","MM Sharma",1307,"not out",0,0,4,0,0,0,"normal player",2016-04-25 00:00:00.000
2016,"20160501MI","25th match (N)","P Kumar",1026,"not out",0,0,4,0,0,0,"normal player",2016-04-29 00:00:00.000
2016,"20160504KKR","28th match (D/N)","S Kaushik",1369,"not out",0,0,3,0,0,0,"normal player",2016-01-05 00:00:00.000
2016,"20160514KKR","40th match (N)","R Bhatia",1122,"not out",0,0,4,0,0,0,"normal player",2016-10-05 00:00:00.000
2016,"20160518RCB","46th match (D/N)","GJ Maxwell",1241,"not out",0,0,2,0,0,0,"normal player",2016-05-15 00:00:00.000
2017,"20170415KKR","11th match (N)","Sandeep Sharma",1311,"not out",0,0,2,0,0,0,"normal player",2017-04-13 00:00:00.000
2017,"20170429RPS","30th match (N)","MK Pandey",1105,"not out",0,0,3,0,0,0,"normal player",2017-04-26 00:00:00.000
2017,"20170510DC","46th match (D/N)","S Aravind",1181,"not out",0,0,2,0,0,0,"normal player",2017-07-05 00:00:00.000
2017,"20170521MI","55th match (D/N)","Sandeep Sharma",1311,"not out",0,0,5,0,0,0,"normal player",2017-05-14 00:00:00.000
2019,"20190407DC","16th match (N)","I Sharma",1059,"not out",0,0,2,0,0,0,"normal player",2019-04-04 00:00:00.000
2019,"20190409CSK","19th match (N)","AS Joseph",,"not out",0,0,8,0,0,0,"normal player",2019-06-04 00:00:00.000
2019,"20190415MI","27th match (D/N)","KH Pandya",1359,"not out",0,0,5,0,0,0,"normal player",2019-04-13 00:00:00.000
2019,"20190419RCB","31","KA Pollard",1183,"not out",0,0,7,0,0,0,"normal player",2019-04-15 00:00:00.000
2019,"20190419RCB","31","Mohammed Siraj",,"not out",0,0,2,0,0,0,"normal player",2019-04-15 00:00:00.000
2019,"20190420DC","32nd match (N)","JD Unadkat",1288,"not out",0,0,4,0,0,0,"normal player",2019-04-16 00:00:00.000
2019,"20190421RCB","34th match (N)","KA Pollard",1183,"not out",0,0,3,0,0,0,"normal player",2019-04-18 00:00:00.000
2019,"20190429SH","44th match (N)","Imran Tahir",1332,"not out",0,0,2,0,0,0,"normal player",2019-04-26 00:00:00.000
2019,"20190430nr","45th match (N)","S Kaul",1312,"not out",0,0,4,0,0,0,"normal player",2019-04-27 00:00:00.000
2019,"20190501CSK","46th match (D/N)","UT Yadav",1167,"not out",0,0,3,0,0,0,"normal player",2019-04-28 00:00:00.000
2019,"20190504DC","49th match (N)","UT Yadav",1167,"not out",0,0,3,0,0,0,"normal player",2019-04-30 00:00:00.000
2019,"20190505KXP","51","Rashid Khan",1391,"not out",0,0,3,0,0,0,"normal player",2019-02-05 00:00:00.000
2019,"20190512MI","56th match (N)","SP Narine",1253,"not out",0,0,2,0,0,0,"normal player",2019-05-05 00:00:00.000
,"","Eliminator (N)","TA Boult",1406,"not out",0,0,2,0,0,0,"normal player",2019-08-05 00:00:00.000
,"","Eliminator (N)","B Kumar",1232,"not out",0,0,3,0,0,0,"normal player",2019-08-05 00:00:00.000
,"","Final (N)","JJ Bumrah",1320,"not out",0,0,3,0,0,0,"normal player",2019-12-05 00:00:00.000
2012,"20120410DC","6th match (N)","TP Sudhindra",,"not out",0,0,1,0,0,0,"normal player",2012-07-04 00:00:00.000
2012,"20120415KXP","13th match (D/N)","Z Khan",1008,"not out",0,0,1,0,0,0,"normal player",2012-12-04 00:00:00.000
2012,"20120430KKR","37th match (D/N)","P Awana",1263,"not out",0,0,1,0,0,0,"normal player",2012-04-28 00:00:00.000
2012,"20120501DC","39th match (D/N)","AB Agarkar",1057,"not out",0,0,1,0,0,0,"normal player",2012-04-29 00:00:00.000
2012,"20120503MI","41","LR Shukla",1055,"not out",0,0,1,0,0,0,"normal player",2012-04-30 00:00:00.000
2012,"20120513KXP","55th match (D/N)","PA Patel",1010,"not out",0,0,1,0,0,0,"wicket keeper",2012-10-05 00:00:00.000
2012,"20120516KKR","61","PA Reddy",1271,"not out",0,0,1,0,0,0,"normal player",2012-05-13 00:00:00.000
2012,"20120519DC","65th match (N)","MM Patel",1038,"not out",0,0,1,0,0,0,"normal player",2012-05-16 00:00:00.000
2013,"20130406RR","1","UT Yadav",1167,"not out",0,0,1,0,0,0,"normal player",2013-03-04 00:00:00.000
2013,"20130418CSK","20th match (D/N)","P Awana",1263,"not out",0,0,1,0,0,0,"normal player",2013-04-16 00:00:00.000
2013,"20130508CSK","50th match (N)","M Rawat",1037,"not out",0,0,1,0,0,0,"wicket keeper",2013-05-05 00:00:00.000
2013,"20130511MI","54th match (N)","I Sharma",1059,"not out",0,0,1,0,0,0,"normal player",2013-08-05 00:00:00.000
2013,"20130518KXP","65th match (D/N)","LJ Wright",1300,"not out",0,0,1,0,0,0,"normal player",2013-05-15 00:00:00.000
2013,"20130519PW","67th match (N)","PP Chawla",1046,"not out",0,0,1,0,0,0,"normal player",2013-05-16 00:00:00.000
2013,"20130524MI","71","S Kaul",1312,"not out",0,0,1,0,0,0,"normal player",2013-05-19 00:00:00.000
2014,"20140423CSK","6th match (N)","NM Coulter-Nile",1316,"not out",0,0,1,0,0,0,"normal player",2014-04-19 00:00:00.000
2014,"20140425CSK","8th match (N)","BW Hilfenhaus",,"not out",0,0,1,0,0,0,"normal player",2014-04-21 00:00:00.000
2014,"20140429TIE","14th match","STR Binny",1197,"not out",0,0,1,0,0,0,"normal player",2014-04-26 00:00:00.000
2014,"20140429TIE","14th match","YS Chahal",1325,"not out",0,0,1,0,0,0,"normal player",2014-04-26 00:00:00.000
2014,"20140430SH","16th match","Z Khan",1008,"not out",0,0,1,0,0,0,"normal player",2014-04-27 00:00:00.000
2014,"20140509KXP","27th match (N)","AP Tare",1313,"not out",0,0,1,0,0,0,"normal player",2014-06-05 00:00:00.000
2014,"20140515RR","37th match (D/N)","KK Cooper",1245,"not out",0,0,1,0,0,0,"normal player",2014-05-13 00:00:00.000
2014,"20140519KXP","40th match (N)","RN ten Doeschate",1209,"not out",0,0,1,0,0,0,"normal player",2014-05-14 00:00:00.000
2014,"20140528CSK","54th match (N)","Parvez Rasool",1310,"not out",0,0,1,0,0,0,"normal player",2014-05-24 00:00:00.000
2015,"20150408KKR","56th match (N)","KK Cooper",1245,"not out",0,0,1,0,0,0,"normal player",2014-05-25 00:00:00.000
2015,"20150414RR","4th match (D/N)","DJ Bravo",1005,"not out",0,0,1,0,0,0,"normal player",2015-11-04 00:00:00.000
2015,"20150413SH","5th match (N)","PP Chawla",1046,"not out",0,0,1,0,0,0,"normal player",2015-11-04 00:00:00.000
2015,"20150416RR","7th match (N)","R Vinay Kumar",1027,"not out",0,0,1,0,0,0,"normal player",2015-12-04 00:00:00.000
2015,"20150418KKR","10th match (N)","MK Tiwary",1077,"not out",0,0,1,0,0,0,"normal player",2015-04-15 00:00:00.000
2015,"20150418KKR","10th match (N)","R Dhawan",1298,"not out",0,0,1,0,0,0,"normal player",2015-04-15 00:00:00.000
2015,"20150419RR","12th match (N)","J Suchith",1345,"not out",0,0,1,0,0,0,"normal player",2015-04-17 00:00:00.000
2015,"20150426AB","21","JJ Bumrah",1320,"not out",0,0,1,0,0,0,"normal player",2015-04-23 00:00:00.000
2015,"20150503RR","32nd match (N)","Harbhajan Singh",1007,"not out",0,0,1,0,0,0,"normal player",2015-01-05 00:00:00.000
2015,"20150516RR","50th match (N)","HV Patel",1248,"not out",0,0,1,0,0,0,"normal player",2015-05-13 00:00:00.000
2016,"20160415DC","3rd match (N)","MG Johnson",1299,"not out",0,0,1,0,0,0,"normal player",2016-11-04 00:00:00.000
2016,"20160418SH","9th match (N)","MJ McClenaghan",1349,"not out",0,0,1,0,0,0,"normal player",2016-04-16 00:00:00.000
2016,"20160428MI","20th match (N)","SP Narine",1253,"not out",0,0,1,0,0,0,"normal player",2016-04-24 00:00:00.000
2016,"20160429GL","21","KH Pandya",1359,"not out",0,0,1,0,0,0,"normal player",2016-04-25 00:00:00.000
2016,"20160430DC","22nd match (N)","A Nehra",1123,"not out",0,0,1,0,0,0,"normal player",2016-04-26 00:00:00.000
2016,"20160430DC","22nd match (N)","SS Tiwary",1095,"not out",0,0,1,0,0,0,"normal player",2016-04-26 00:00:00.000
2016,"20160502KKR","26th match (D/N)","GB Hogg",1254,"not out",0,0,1,0,0,0,"normal player",2016-04-30 00:00:00.000
2016,"20160506SH","30th match (N)","VR Aaron",1229,"not out",0,0,1,0,0,0,"normal player",2016-02-05 00:00:00.000
2016,"20160511MI","38th match (N)","DJ Bravo",1005,"not out",0,0,1,0,0,0,"normal player",2016-08-05 00:00:00.000
2016,"20160513KXP","39th match (N)","STR Binny",1197,"not out",0,0,1,0,0,0,"normal player",2016-09-05 00:00:00.000
2017,"20170406RPS","Eliminator (N)","M Morkel",1136,"not out",0,0,1,0,0,0,"normal player",2016-05-25 00:00:00.000
2017,"20170406RPS","Eliminator (N)","BB Sran",1376,"not out",0,0,1,0,0,0,"normal player",2016-05-25 00:00:00.000
2017,"20170409MI","2nd match (N)","MJ McClenaghan",1349,"not out",0,0,1,0,0,0,"normal player",2017-06-04 00:00:00.000
2017,"20170409SH","3rd match (N)","DR Smith",1088,"not out",0,0,1,0,0,0,"normal player",2017-07-04 00:00:00.000
2017,"20170410KXP","4th match (D/N)","R Bhatia",1122,"not out",0,0,1,0,0,0,"normal player",2017-08-04 00:00:00.000
2017,"20170415DC","10th match (N)","A Nehra",1123,"not out",0,0,1,0,0,0,"normal player",2017-12-04 00:00:00.000
2017,"20170422RPS","21","CH Morris",1292,"not out",0,0,1,0,0,0,"normal player",2017-04-19 00:00:00.000
2017,"20170428KKR","28th match (N)","MG Johnson",1299,"not out",0,0,1,0,0,0,"normal player",2017-04-24 00:00:00.000
2017,"20170430KXP","32nd match (D/N)","PJ Cummins",1350,"not out",0,0,1,0,0,0,"normal player",2017-04-28 00:00:00.000
2017,"20170509KXP","44th match (D/N)","JD Unadkat",1288,"not out",0,0,1,0,0,0,"normal player",2017-06-05 00:00:00.000
2017,"20170509KXP","44th match (D/N)","A Nehra",1123,"not out",0,0,1,0,0,0,"normal player",2017-06-05 00:00:00.000
2017,"20170514RPS","52nd match (N)","S Nadeem",1187,"not out",0,0,1,0,0,0,"normal player",2017-12-05 00:00:00.000
2019,"20190402RR","10th match (N)","HV Patel",1248,"not out",0,0,1,0,0,0,"normal player",2019-03-30 00:00:00.000
2019,"20190401KXP","9th match (D/N)","M Markande",,"not out",0,0,1,0,0,0,"normal player",2019-03-30 00:00:00.000
2019,"20190405KKR","13th match (N)","Mujeeb Ur Rahman",,"not out",0,0,1,0,0,0,"normal player",2019-01-04 00:00:00.000
2019,"20190420RR","33rd match (N)","YK Pathan",1033,"not out",0,0,1,0,0,0,"normal player",2019-04-17 00:00:00.000
2019,"20190421RCB","34th match (N)","I Sharma",1059,"not out",0,0,1,0,0,0,"normal player",2019-04-18 00:00:00.000
2019,"20190421SH","35th match (N)","KD Karthik",1076,"not out",0,0,1,0,0,0,"captain & wicket keeper",2019-04-19 00:00:00.000
2019,"20190425RR","39th match (N)","DW Steyn",1028,"not out",0,0,1,0,0,0,"normal player",2019-04-21 00:00:00.000
2019,"20190427RR","41","DJ Bravo",1005,"not out",0,0,1,0,0,0,"normal player",2019-04-23 00:00:00.000
2012,"20120416DC","15th match (N)","YK Pathan",1033,"not out",7,7,15,1,0,100,"normal player",2012-04-13 00:00:00.000
2012,"20120505KKR","43rd match (N)","Y Nagar",1150,"not out",9,9,15,1,0,100,"normal player",2012-01-05 00:00:00.000
2012,"20120519DC","65th match (N)","YK Pathan",1033,"not out",21,21,40,2,0,100,"normal player",2012-05-16 00:00:00.000
2013,"20130407KXP","2nd match (N)","KB Arun Karthik",1226,"not out",19,19,32,3,0,100,"wicket keeper",2013-04-04 00:00:00.000
2013,"20130421KXP","25th match (N)","A Ashish Reddy",1265,"not out",7,7,14,1,0,100,"normal player",2013-04-19 00:00:00.000
2013,"20130504SH","44th match (N)","R Bhatia",1122,"not out",26,26,54,2,0,100,"normal player",2013-01-05 00:00:00.000
2014,"20140417RCB","Eliminator (N)","JP Faulkner",1246,"not out",11,11,24,2,0,100,"normal player",2013-05-22 00:00:00.000
2014,"20140503MI","18th match (N)","GJ Bailey",1148,"not out",16,16,35,1,0,100,"captain",2014-04-28 00:00:00.000
