match_key,innings,team,batsman,player_key,batting_position,Season
"20150411RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150422CSK",2,"Royal Challengers Bangalore","V Kohli",1024,3,"2015"
"20150424RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150426RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150502RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150504CSK",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150506RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150510RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150513KXP",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150515RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150520RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20150522CSK",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2015"
"20160412RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2016"
"20160422RCB",1,"Royal Challengers Bangalore","V Kohli",1024,1,"2016"
"20160502KKR",1,"Royal Challengers Bangalore","V Kohli",1024,3,"2016"
"20160507RCB",2,"Royal Challengers Bangalore","V Kohli",1024,1,"2016"
"20160509RCB",1,"Royal Challengers Bangalore","V Kohli",1024,1,"2016"
"20160514RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2016"
"20160516RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2016"
"20160518RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2016"
"20160522RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2016"
"20160524RCB",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2016"
"20170416RPS",2,"Royal Challengers Bangalore","V Kohli",1024,1,"2017"
"20170418RCB",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2017"
"20170423KKR",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2017"
"20170429RPS",2,"Royal Challengers Bangalore","V Kohli",1024,2,"2017"
"20170505KXP",2,"Royal Challengers Bangalore","V Kohli",1024,3,"2017"
"20170507KKR",1,"Royal Challengers Bangalore","V Kohli",1024,2,"2017"
"20170514RCB",1,"Royal Challengers Bangalore","V Kohli",1024,3,"2017"
"20110408CSK",2,"Kolkata Knight Riders","G Gambhir",1048,6,"2011"
"20110411KKR",1,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110415KKR",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110417KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2011"
"20110420KTK",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110422RCB",1,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110428KKR",1,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110430KKR",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110503KKR",1,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110505KTK",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110507KKR",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110514RCB",1,"Kolkata Knight Riders","G Gambhir",1048,3,"2011"
"20110519KKR",2,"Kolkata Knight Riders","G Gambhir",1048,1,"2011"
"20120410KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120413KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120415KXP",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120418KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120422KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120428KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120430KKR",2,"Kolkata Knight Riders","G Gambhir",1048,1,"2012"
"20120505KKR",1,"Kolkata Knight Riders","G Gambhir",1048,1,"2012"
"20120507KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120514CSK",1,"Kolkata Knight Riders","G Gambhir",1048,1,"2012"
"20120516KKR",1,"Kolkata Knight Riders","G Gambhir",1048,1,"2012"
"20120519KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120522KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20120527KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2012"
"20130403KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2013"
"20130411RCB",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2013"
"20130414KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2013"
"20130416KXP",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2013"
"20130420CSK",1,"Kolkata Knight Riders","G Gambhir",1048,1,"2013"
"20130426KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2013"
"20130428CSK",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2013"
"20130503KKR",2,"Kolkata Knight Riders","G Gambhir",1048,1,"2013"
"20130509KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2013"
"20130512KKR",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2013"
"20140416KKR",1,"Kolkata Knight Riders","G Gambhir",1048,1,"2014"
"20140424KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140426KXP",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2014"
"20140502CSK",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140507KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140511KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140514KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140518KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140520KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140522KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140524KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140527KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20140601KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2014"
"20150408KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150411RCB",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150418KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150420KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150428CSK",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150430KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150502RCB",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150504KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150507KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20150509KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2015"
"20160410KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20160416KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20160419KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20160424KKR",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2016"
"20160502KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20160504KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20160514KKR",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2016"
"20160516RCB",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20160522KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2016"
"20170407KKR",2,"Kolkata Knight Riders","G Gambhir",1048,1,"2017"
"20170413KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2017"
"20170415KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2017"
"20170417KKR",2,"Kolkata Knight Riders","G Gambhir",1048,1,"2017"
"20170423KKR",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2017"
"20170426KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2017"
"20170428KKR",2,"Kolkata Knight Riders","G Gambhir",1048,2,"2017"
"20170503RPS",1,"Kolkata Knight Riders","G Gambhir",1048,2,"2017"
"20170507KKR",2,"Kolkata Knight Riders","G Gambhir",1048,4,"2017"
"20170509KXP",2,"Kolkata Knight Riders","G Gambhir",1048,3,"2017"
"20170517KKR",2,"Kolkata Knight Riders","G Gambhir",1048,4,"2017"
"20110408CSK",2,"Kolkata Knight Riders","YK Pathan",1033,3,"2011"
"20110411KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2011"
"20110420KTK",2,"Kolkata Knight Riders","YK Pathan",1033,7,"2011"
"20110422RCB",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2011"
"20110428KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2011"
"20110503KKR",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2011"
"20110505KTK",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2011"
"20110514RCB",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2011"
"20110519KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2011"
"20120410KKR",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2012"
"20120413KKR",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2012"
"20120415KXP",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2012"
"20120422KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2012"
"20120428KKR",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2012"
"20120430KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2012"
"20120505KKR",1,"Kolkata Knight Riders","YK Pathan",1033,3,"2012"
"20120507KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2012"
"20120514CSK",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2012"
"20120516KKR",1,"Kolkata Knight Riders","YK Pathan",1033,6,"2012"
"20120519KKR",1,"Kolkata Knight Riders","YK Pathan",1033,6,"2012"
"20120522KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2012"
"20120527KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2012"
"20130403KKR",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2013"
"20130411RCB",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2013"
"20130414KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2013"
"20130416KXP",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2013"
"20130420CSK",1,"Kolkata Knight Riders","YK Pathan",1033,2,"2013"
"20130426KKR",2,"Kolkata Knight Riders","YK Pathan",1033,3,"2013"
"20130428CSK",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2013"
"20130503KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2013"
"20130509KKR",1,"Kolkata Knight Riders","YK Pathan",1033,6,"2013"
"20130512KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2013"
"20140416KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2014"
"20140424KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2014"
"20140426KXP",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2014"
"20140502CSK",2,"Kolkata Knight Riders","YK Pathan",1033,7,"2014"
"20140514KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2014"
"20140518KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2014"
"20140522KKR",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2014"
"20140524KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2014"
"20140527KKR",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2014"
"20140601KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2014"
"20150408KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20150411RCB",1,"Kolkata Knight Riders","YK Pathan",1033,6,"2015"
"20150418KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20150420KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20150428CSK",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20150502RCB",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20150504KKR",1,"Kolkata Knight Riders","YK Pathan",1033,6,"2015"
"20150507KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20150509KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2015"
"20160419KKR",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2016"
"20160424KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2016"
"20160502KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2016"
"20160504KKR",1,"Kolkata Knight Riders","YK Pathan",1033,3,"2016"
"20160514KKR",2,"Kolkata Knight Riders","YK Pathan",1033,4,"2016"
"20160516RCB",1,"Kolkata Knight Riders","YK Pathan",1033,4,"2016"
"20160522KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2016"
"20170415KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2017"
"20170417KKR",2,"Kolkata Knight Riders","YK Pathan",1033,5,"2017"
"20170423KKR",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2017"
"20170503RPS",1,"Kolkata Knight Riders","YK Pathan",1033,5,"2017"
"20170507KKR",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2017"
"20170509KXP",2,"Kolkata Knight Riders","YK Pathan",1033,6,"2017"
"20170517KKR",2,"Kolkata Knight Riders","YK Pathan",1033,3,"2017"
"20080418KKR",1,"Kolkata Knight Riders","SC Ganguly",1052,1,"2008"
"20080418KKR",1,"Kolkata Knight Riders","BB McCullum",1050,2,"2008"
"20080418KKR",1,"Kolkata Knight Riders","RT Ponting",1280,3,"2008"
"20080418KKR",1,"Kolkata Knight Riders","DJ Hussey",1137,4,"2008"
"20080418KKR",1,"Kolkata Knight Riders","Mohammad Hafeez",1478,5,"2008"
"20080420KKR",2,"Kolkata Knight Riders","WP Saha",1102,1,"2008"
"20080420KKR",2,"Kolkata Knight Riders","BB McCullum",1050,2,"2008"
"20080420KKR",2,"Kolkata Knight Riders","RT Ponting",1280,3,"2008"
"20080420KKR",2,"Kolkata Knight Riders","SC Ganguly",1052,4,"2008"
"20080420KKR",2,"Kolkata Knight Riders","DJ Hussey",1137,5,"2008"
"20080420KKR",2,"Kolkata Knight Riders","Mohammad Hafeez",1478,6,"2008"
"20080420KKR",2,"Kolkata Knight Riders","LR Shukla",1055,7,"2008"
"20080426CSK",1,"Kolkata Knight Riders","SC Ganguly",1052,1,"2008"
"20080426CSK",1,"Kolkata Knight Riders","BB McCullum",1050,2,"2008"
"20080426CSK",1,"Kolkata Knight Riders","RT Ponting",1280,3,"2008"
"20080426CSK",1,"Kolkata Knight Riders","WP Saha",1102,4,"2008"
"20080426CSK",1,"Kolkata Knight Riders","DJ Hussey",1137,5,"2008"
"20080426CSK",1,"Kolkata Knight Riders","Mohammad Hafeez",1478,6,"2008"
"20080426CSK",1,"Kolkata Knight Riders","LR Shukla",1055,7,"2008"
"20080426CSK",1,"Kolkata Knight Riders","AB Agarkar",1057,8,"2008"
"20080426CSK",1,"Kolkata Knight Riders","M Kartik",1058,9,"2008"
"20080426CSK",1,"Kolkata Knight Riders","I Sharma",1059,10,"2008"
"20080503KXP",2,"Kolkata Knight Riders","Mohammad Hafeez",1478,1,"2008"
"20080503KXP",2,"Kolkata Knight Riders","SC Ganguly",1052,2,"2008"
"20080503KXP",2,"Kolkata Knight Riders","BJ Hodge",1053,3,"2008"
"20080503KXP",2,"Kolkata Knight Riders","DB Das",1240,4,"2008"
"20080503KXP",2,"Kolkata Knight Riders","LR Shukla",1055,5,"2008"
"20080503KXP",2,"Kolkata Knight Riders","DJ Hussey",1137,6,"2008"
"20080503KXP",2,"Kolkata Knight Riders","WP Saha",1102,7,"2008"
"20080503KXP",2,"Kolkata Knight Riders","AB Agarkar",1057,8,"2008"
"20080508KKR",1,"Kolkata Knight Riders","A Chopra",1054,1,"2008"
"20080508KKR",1,"Kolkata Knight Riders","BJ Hodge",1053,2,"2008"
"20080508KKR",1,"Kolkata Knight Riders","SC Ganguly",1052,3,"2008"
"20080508KKR",1,"Kolkata Knight Riders","DJ Hussey",1137,4,"2008"
"20080508KKR",1,"Kolkata Knight Riders","T Taibu",1507,5,"2008"
"20080508KKR",1,"Kolkata Knight Riders","LR Shukla",1055,6,"2008"
"20080508KKR",1,"Kolkata Knight Riders","M Kartik",1058,7,"2008"
"20080508KKR",1,"Kolkata Knight Riders","WP Saha",1102,8,"2008"
"20080508KKR",1,"Kolkata Knight Riders","Umar Gul",1496,9,"2008"
"20080511KKR",1,"Kolkata Knight Riders","Salman Butt",1495,1,"2008"
"20080511KKR",1,"Kolkata Knight Riders","SC Ganguly",1052,2,"2008"
"20080511KKR",1,"Kolkata Knight Riders","A Chopra",1054,3,"2008"
"20080511KKR",1,"Kolkata Knight Riders","DJ Hussey",1137,4,"2008"
"20080511KKR",1,"Kolkata Knight Riders","T Taibu",1507,5,"2008"
"20080511KKR",1,"Kolkata Knight Riders","LR Shukla",1055,6,"2008"
"20080513KKR",1,"Kolkata Knight Riders","Salman Butt",1495,1,"2008"
"20080513KKR",1,"Kolkata Knight Riders","A Chopra",1054,2,"2008"
"20080513KKR",1,"Kolkata Knight Riders","SC Ganguly",1052,3,"2008"
"20080513KKR",1,"Kolkata Knight Riders","DJ Hussey",1137,4,"2008"
"20080513KKR",1,"Kolkata Knight Riders","T Taibu",1507,5,"2008"
"20080513KKR",1,"Kolkata Knight Riders","LR Shukla",1055,6,"2008"
"20080513KKR",1,"Kolkata Knight Riders","WP Saha",1102,7,"2008"
"20080513KKR",1,"Kolkata Knight Riders","Iqbal Abdulla",1157,8,"2008"
"20080518CSK",1,"Kolkata Knight Riders","Salman Butt",1495,1,"2008"
"20080518CSK",1,"Kolkata Knight Riders","Mohammad Hafeez",1478,2,"2008"
"20080518CSK",1,"Kolkata Knight Riders","SC Ganguly",1052,3,"2008"
"20080518CSK",1,"Kolkata Knight Riders","DB Das",1240,4,"2008"
"20080518CSK",1,"Kolkata Knight Riders","DJ Hussey",1137,5,"2008"
"20080518CSK",1,"Kolkata Knight Riders","LR Shukla",1055,6,"2008"
"20080518CSK",1,"Kolkata Knight Riders","WP Saha",1102,7,"2008"
"20080525KKR",2,"Kolkata Knight Riders","Salman Butt",1495,1,"2008"
"20080525KKR",2,"Kolkata Knight Riders","SC Ganguly",1052,2,"2008"
"20080525KKR",2,"Kolkata Knight Riders","DB Das",1240,3,"2008"
"20080525KKR",2,"Kolkata Knight Riders","DJ Hussey",1137,4,"2008"
"20080525KKR",2,"Kolkata Knight Riders","LR Shukla",1055,5,"2008"
"20080525KKR",2,"Kolkata Knight Riders","WP Saha",1102,6,"2008"
"20080525KKR",2,"Kolkata Knight Riders","A Chopra",1054,7,"2008"
"20080525KKR",2,"Kolkata Knight Riders","Umar Gul",1496,8,"2008"
"20080525KKR",2,"Kolkata Knight Riders","I Sharma",1059,9,"2008"
"20090421KKR",2,"Kolkata Knight Riders","BB McCullum",1050,1,"2009"
"20090421KKR",2,"Kolkata Knight Riders","CH Gayle",1051,2,"2009"
"20090421KKR",2,"Kolkata Knight Riders","BJ Hodge",1053,3,"2009"
"20090429RCB",1,"Kolkata Knight Riders","BB McCullum",1050,1,"2009"
"20090429RCB",1,"Kolkata Knight Riders","BJ Hodge",1053,2,"2009"
"20090429RCB",1,"Kolkata Knight Riders","CH Gayle",1051,3,"2009"
"20090429RCB",1,"Kolkata Knight Riders","SC Ganguly",1052,4,"2009"
"20090429RCB",1,"Kolkata Knight Riders","MN van Wyk",1101,5,"2009"
"20090429RCB",1,"Kolkata Knight Riders","WP Saha",1102,6,"2009"
"20090429RCB",1,"Kolkata Knight Riders","LR Shukla",1055,7,"2009"
"20090429RCB",1,"Kolkata Knight Riders","AB Agarkar",1057,8,"2009"
"20090503KXP",1,"Kolkata Knight Riders","BB McCullum",1050,1,"2009"
"20090503KXP",1,"Kolkata Knight Riders","CH Gayle",1051,2,"2009"
"20090503KXP",1,"Kolkata Knight Riders","BJ Hodge",1053,3,"2009"
"20090503KXP",1,"Kolkata Knight Riders","SC Ganguly",1052,4,"2009"
"20090503KXP",1,"Kolkata Knight Riders","MN van Wyk",1101,5,"2009"
"20090512RCB",1,"Kolkata Knight Riders","BB McCullum",1050,1,"2009"
"20090512RCB",1,"Kolkata Knight Riders","SC Ganguly",1052,2,"2009"
"20090512RCB",1,"Kolkata Knight Riders","AN Ghosh",1096,3,"2009"
"20090512RCB",1,"Kolkata Knight Riders","DJ Hussey",1137,4,"2009"
"20090512RCB",1,"Kolkata Knight Riders","AD Mathews",1138,5,"2009"
"20090512RCB",1,"Kolkata Knight Riders","WP Saha",1102,6,"2009"
"20090518KKR",2,"Kolkata Knight Riders","BB McCullum",1050,1,"2009"
"20090518KKR",2,"Kolkata Knight Riders","SC Ganguly",1052,2,"2009"
"20090518KKR",2,"Kolkata Knight Riders","BJ Hodge",1053,3,"2009"
"20090518KKR",2,"Kolkata Knight Riders","DJ Hussey",1137,4,"2009"
"20090518KKR",2,"Kolkata Knight Riders","WP Saha",1102,5,"2009"
"20090520KKR",2,"Kolkata Knight Riders","BB McCullum",1050,1,"2009"
"20090520KKR",2,"Kolkata Knight Riders","SC Ganguly",1052,2,"2009"
"20090520KKR",2,"Kolkata Knight Riders","Yashpal Singh",1086,3,"2009"
"20090520KKR",2,"Kolkata Knight Riders","BJ Hodge",1053,4,"2009"
"20090520KKR",2,"Kolkata Knight Riders","DJ Hussey",1137,5,"2009"
"20090520KKR",2,"Kolkata Knight Riders","LR Shukla",1055,6,"2009"
"20090520KKR",2,"Kolkata Knight Riders","SS Shaikh",1151,7,"2009"
"20090520KKR",2,"Kolkata Knight Riders","AB Agarkar",1057,8,"2009"
"20100312KKR",1,"Kolkata Knight Riders","MK Tiwary",1077,1,"2010"
"20100312KKR",1,"Kolkata Knight Riders","SC Ganguly",1052,2,"2010"
"20100312KKR",1,"Kolkata Knight Riders","CA Pujara",1178,3,"2010"
"20100312KKR",1,"Kolkata Knight Riders","BJ Hodge",1053,4,"2010"
"20100312KKR",1,"Kolkata Knight Riders","OA Shah",1225,5,"2010"
"20100312KKR",1,"Kolkata Knight Riders","AD Mathews",1138,6,"2010"
"20100314KKR",2,"Kolkata Knight Riders","BJ Hodge",1053,1,"2010"
"20100314KKR",2,"Kolkata Knight Riders","MK Tiwary",1077,2,"2010"
"20100314KKR",2,"Kolkata Knight Riders","SC Ganguly",1052,3,"2010"
"20100314KKR",2,"Kolkata Knight Riders","CA Pujara",1178,4,"2010"
"20100314KKR",2,"Kolkata Knight Riders","OA Shah",1225,5,"2010"
"20100316CSK",2,"Kolkata Knight Riders","BJ Hodge",1053,1,"2010"
"20100316CSK",2,"Kolkata Knight Riders","SC Ganguly",1052,2,"2010"
"20100316CSK",2,"Kolkata Knight Riders","MK Tiwary",1077,3,"2010"
"20100316CSK",2,"Kolkata Knight Riders","WP Saha",1102,4,"2010"
"20100316CSK",2,"Kolkata Knight Riders","OA Shah",1225,5,"2010"
"20100316CSK",2,"Kolkata Knight Riders","AD Mathews",1138,6,"2010"
"20100316CSK",2,"Kolkata Knight Riders","LR Shukla",1055,7,"2010"
