member ID,Date registered,Active original,Gender,Year of Birth,State original,Post Code,Country,Fundraising Target,Updated Fundraising Target original,Amount Raised,Distance Target,Distance (km),Fitness App original,Activity,Profile Picture original,Blog Post original,Shared Page original,Why they are walking,Walking for,Solidarity wall original,Previous One Foot Forward member original,Team Captain,Team Name,Number of team members,Team Amount Raised,Team Distance,Org Captain,Organisation Name,Org Amount Raised,Org Distance,UTM Campaign,UTM Source,UTM Medium,UTM Content,UTM Term,Browser,Is 2021 original,Postcode Clean,State,Date only,Device,In Team original,In Org original,Why They Walked,Elevate original,Postcode,Metro,Updated Fundraising Target,Active,Fitness App,Profile Picture,Blog Post,Shared Page,Solidarity Wall,Previous One Foot Forward member,Team Captain YN,Org Captain YN,Is 2021,In Team,In Organisation,Elevate,Distance (km) (bins),Year of Birth (bins),Fundraisers,Distance Recorded,Distance Target (km) (bins),Distance Met,Funding Met
9842,2020-09-12 14:14:00.000,0,"Female",1999,"VIC",3550,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3550,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3550","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,9545,"No",50,"",""
9940,2020-09-12 16:08:00.000,0,"Female",1986,"VIC",3198,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,3;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3198,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3198","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,9642,"No",50,"",""
9963,2020-09-12 16:34:00.000,0,"Female",1995,"VIC",3163,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3163,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3163","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,9664,"No",50,"",""
9979,2020-09-12 16:44:00.000,0,"Female",1972,"VIC",3462,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3462,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3462","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,9680,"No",50,"",""
10049,2020-09-12 18:11:00.000,0,"Female",1968,"VIC",3060,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 LightSpeed [FBAN/MessengerLiteForiOS;FBAV/281.0.0.27.114;FBBV/242780030;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBCR/;FBID/phone;FBLC/en-GB;FBOP/0]",0,3060,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3060","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,9750,"No",50,"",""
10096,2020-09-12 19:09:00.000,0,"Female",2001,"VIC",3754,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3754,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3754","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,9799,"No",50,"",""
10130,2020-09-12 19:29:00.000,0,"Female",1969,"VIC",3995,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBCR/Telstra;FBID/phone;FBLC/en_GB;FBOP/5]",0,3995,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3995","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,9833,"No",50,"",""
10142,2020-09-12 19:35:00.000,0,"Female",1978,"VIC",3975,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,6;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3975,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3975","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,9845,"No",50,"",""
10143,2020-09-12 19:35:00.000,0,"Female",1979,"VIC",3134,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3134,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3134","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,9846,"No",50,"",""
10146,2020-09-12 19:37:00.000,0,"Female",1975,"VIC",3564,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,6;FBMD/iPhone;FBSN/iOS;FBSV/13.6;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3564,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3564","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,9849,"No",50,"",""
10152,2020-09-12 19:40:00.000,0,"Female",1990,"VIC",3775,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3775,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3775","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,9855,"No",50,"",""
10160,2020-09-12 19:49:00.000,0,"Female",2001,"VIC",3352,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/13.4;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3352,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3352","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,9863,"No",50,"",""
10264,2020-09-12 21:24:00.000,0,"Female",1974,"VIC",3662,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone10,2; iOS 13_6_1; en_AU; en-AU; scale=2.61; 1080x1920; 241452311)",0,3662,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3662","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,9967,"No",50,"",""
10286,2020-09-12 21:52:00.000,0,"Female",2001,"VIC",3083,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3083,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3083","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,9989,"No",50,"",""
10293,2020-09-12 21:58:00.000,0,"Female",1973,"VIC",3195,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/13.4.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3195,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3195","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,9996,"No",50,"",""
10344,2020-09-12 23:10:00.000,0,"Female",1963,"VIC",3216,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3216,"VIC",2020-12-09 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3216","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,10047,"No",50,"",""
10395,2020-09-13 02:45:00.000,0,"Female",2000,"VIC",3033,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,1;FBMD/iPhone;FBSN/iOS;FBSV/13.3.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5;FBCR/]",0,3033,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3033","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,10098,"No",50,"",""
10416,2020-09-13 06:19:00.000,0,"Female",1970,"VIC",3059,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3059,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3059","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,10119,"No",50,"",""
10632,2020-09-13 10:45:00.000,0,"Female",1982,"VIC",3228,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 158.1.0.29.120 (iPhone9,4; iOS 13_7; en_AU; en-AU; scale=2.88; 1080x1920; 244229785)",0,3228,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3228","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,10335,"No",50,"",""
10775,2020-09-13 13:34:00.000,0,"Female",1980,"VIC",3437,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 LightSpeed [FBAN/MessengerLiteForiOS;FBAV/278.0.0.48.102;FBBV/239438966;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBCR/;FBID/phone;FBLC/en-GB;FBOP/0]",0,3437,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3437","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,10478,"No",50,"",""
10924,2020-09-13 16:31:00.000,0,"Female",1981,"VIC",3122,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3122,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3122","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,10625,"No",50,"",""
10978,2020-09-13 17:17:00.000,0,"Female",1993,"VIC",3340,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 155.0.0.26.107 (iPhone12,1; iOS 13_6_1; en_AU; en-AU; scale=2.00; 828x1792; 238897012)",0,3340,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3340","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,10677,"No",50,"",""
10979,2020-09-13 17:17:00.000,0,"Female",1973,"VIC",3631,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3631,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3631","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,10678,"No",50,"",""
11214,2020-09-13 20:00:00.000,0,"Female",1991,"VIC",3072,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3072,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3072","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,10911,"No",50,"",""
11242,2020-09-13 20:14:00.000,0,"Female",1998,"VIC",3936,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,2;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3936,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3936","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,10939,"No",50,"",""
11286,2020-09-13 20:36:00.000,0,"Female",1998,"VIC",3140,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3140,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3140","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,10982,"No",50,"",""
11337,2020-09-13 21:10:00.000,0,"Female",1963,"VIC",3049,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3049,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3049","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,11033,"No",50,"",""
11374,2020-09-13 21:37:00.000,0,"Female",1980,"VIC",3195,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",0,3195,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3195","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,11070,"No",50,"",""
11390,2020-09-13 21:47:00.000,0,"Female",1976,"VIC",3854,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3854,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3854","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,11086,"No",50,"",""
11394,2020-09-13 21:48:00.000,0,"Female",1995,"VIC",3139,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/13.5.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3139,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3139","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,11090,"No",50,"",""
11410,2020-09-13 22:11:00.000,0,"Female",1999,"VIC",3081,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3081,"VIC",2020-09-13 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3081","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,11106,"No",50,"",""
11499,2020-09-14 02:59:00.000,0,"Female",1978,"VIC",3787,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3787,"VIC",2020-09-14 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3787","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,11195,"No",50,"",""
11732,2020-09-14 13:51:00.000,0,"Female",1958,"VIC",3844,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,8;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3844,"VIC",2020-09-14 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3844","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1950,11426,"No",50,"",""
11734,2020-09-14 13:55:00.000,0,"Female",1979,"VIC",3340,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/13.6;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3340,"VIC",2020-09-14 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3340","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,11428,"No",50,"",""
11771,2020-09-14 14:14:00.000,0,"Female",1996,"VIC",3183,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",0,3183,"VIC",2020-09-14 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3183","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,11465,"No",50,"",""
11844,2020-09-14 15:17:00.000,0,"Female",1996,"VIC",3181,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 153.0.0.26.73 (iPhone11,6; iOS 13_7; en_IT; en-IT; scale=3.00; 1242x2688; 236545181)",0,3181,"VIC",2020-09-14 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3181","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,11537,"No",50,"",""
11867,2020-09-14 15:39:00.000,0,"Female",1979,"VIC",3752,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3752,"VIC",2020-09-14 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3752","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,11560,"No",50,"",""
