Invoice #,Date,Operation Type (purchase / relocation),Product,Quantity,Cost Price,Supplier Type,Store
907938,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Dell",16,290,"C",10
907951,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Dell",16,327,"C",10
907974,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Dell",16,41,"C",10
907978,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, HP",16,22,"C",10
907984,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Huawei",16,96,"C",10
907990,2017-01-04 00:00:00.000,"Purchase","Mouse Type 5, Samsung",16,173,"C",10
908005,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, HP",16,95,"C",10
908033,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Samsung",16,221,"C",10
908047,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Samsung",16,268,"C",10
908060,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, HP",16,140,"C",10
908123,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Samsung",16,71,"C",10
908129,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, HP",16,481,"C",10
908132,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Huawei",16,221,"C",10
908252,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Samsung",16,1009,"C",10
908305,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Dell",16,301,"C",10
908309,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Dell",16,162,"C",10
908332,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, HP",16,143,"C",10
908338,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, HP",16,321,"C",10
908351,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Dell",16,518,"C",10
908356,2017-01-04 00:00:00.000,"Purchase","Charger Type 2, Samsung",16,37,"C",10
908379,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, HP",16,1154,"C",10
908405,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, Dell",16,231,"C",10
908412,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",16,255,"C",10
908436,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Huawei",16,709,"C",10
908445,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",16,41,"C",10
908449,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Huawei",16,211,"C",10
908453,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Huawei",16,11,"C",10
908467,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, HP",16,39,"C",10
908483,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",16,1824,"C",10
908507,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Huawei",16,115,"C",10
908526,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, Samsung",16,119,"C",10
908656,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Dell",16,70,"C",10
908693,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, HP",16,2237,"C",10
908713,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, Huawei",16,67,"C",10
908732,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, HP",16,110,"C",10
908793,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Huawei",16,103,"C",10
908826,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Samsung",16,115,"C",10
908844,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Samsung",16,742,"C",10
908857,2017-01-04 00:00:00.000,"Purchase","Speakers Type 3, Dell",16,510,"C",10
908873,2017-01-04 00:00:00.000,"Purchase","Headphones Type 6, HP",16,434,"C",10
908938,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, HP",16,201,"C",10
908957,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Dell",16,224,"C",10
908985,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",16,17,"C",10
909010,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Dell",16,507,"C",10
904984,2017-01-04 00:00:00.000,"Purchase","Desktop Type 12, Samsung",10,43,"C",10
904996,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Dell",10,463,"C",10
905028,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Dell",10,45,"C",10
905031,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Dell",10,1585,"C",10
905038,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, HP",10,526,"C",10
905054,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Dell",10,2404,"C",10
905093,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Huawei",10,86,"C",10
905114,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",10,1503,"C",10
905120,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",10,130,"C",10
905140,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, Dell",10,274,"C",10
905165,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, HP",10,19,"C",10
905223,2017-01-04 00:00:00.000,"Purchase","Tablet Type 3, Samsung",10,246,"C",10
905241,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Huawei",10,104,"C",10
905278,2017-01-04 00:00:00.000,"Purchase","Mouse Type 7, HP",10,35,"C",10
905281,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Dell",10,59,"C",10
905283,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, HP",10,67,"C",10
905288,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",10,130,"C",10
905302,2017-01-04 00:00:00.000,"Purchase","Headphones Type 2, Dell",10,493,"C",10
905309,2017-01-04 00:00:00.000,"Purchase","Mouse Type 2, Samsung",10,143,"C",10
905357,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, HP",10,82,"C",10
905400,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Samsung",10,249,"C",10
905413,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",10,447,"C",10
905430,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Samsung",10,364,"C",10
905449,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Dell",10,1505,"C",10
905460,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Dell",10,82,"C",10
905504,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",10,102,"C",10
905539,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Dell",10,55,"C",10
905597,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Samsung",10,98,"C",10
905613,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Huawei",10,784,"C",10
905620,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 4, Samsung",10,102,"C",10
905621,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Dell",10,113,"C",10
905678,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Huawei",10,86,"C",10
905700,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Dell",10,62,"C",10
905710,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Huawei",10,703,"C",10
905719,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, Samsung",10,41,"C",10
905775,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",10,86,"C",10
905816,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, HP",10,2237,"C",10
905829,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Dell",10,211,"C",10
905857,2017-01-04 00:00:00.000,"Purchase","Monitor Type 1, Huawei",10,481,"C",10
905880,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, HP",10,528,"C",10
905893,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Dell",10,29,"C",10
905894,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Huawei",10,44,"C",10
905910,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, Samsung",10,2384,"C",10
905919,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",10,499,"C",10
905961,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",10,44,"C",10
905979,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Samsung",10,283,"C",10
905983,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Huawei",10,254,"C",10
906022,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, HP",10,92,"C",10
906058,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, Samsung",10,292,"C",10
906079,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Huawei",10,142,"C",10
906103,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, Huawei",10,883,"C",10
906114,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, HP",10,385,"C",10
906142,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Huawei",10,542,"C",10
906232,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, HP",10,164,"C",10
906296,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Huawei",10,703,"C",10
906302,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",10,224,"C",10
906326,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, Huawei",10,33,"C",10
906377,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, Samsung",10,160,"C",10
906391,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Samsung",10,366,"C",10
906429,2017-01-04 00:00:00.000,"Purchase","Desktop Type 11, Dell",10,348,"C",10
906434,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, HP",10,72,"C",10
906451,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, HP",10,1336,"C",10
906472,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 2, Huawei",10,224,"C",10
906474,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, HP",10,19,"C",10
906476,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 3, Dell",10,481,"C",10
906507,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, HP",10,123,"C",10
906519,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, Dell",10,971,"C",10
906545,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Dell",10,292,"C",10
906553,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, HP",10,158,"C",10
906576,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Dell",10,44,"C",10
906583,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Huawei",10,2404,"C",10
906606,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 2, Dell",10,222,"C",10
906615,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Huawei",10,10,"C",10
906617,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, Samsung",10,105,"C",10
906642,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Samsung",10,229,"C",10
906652,2017-01-04 00:00:00.000,"Purchase","Speakers Type 1, HP",10,504,"C",10
906669,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, HP",10,292,"C",10
906688,2017-01-04 00:00:00.000,"Purchase","Desktop Type 12, HP",10,731,"C",10
906752,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Dell",10,59,"C",10
906804,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Dell",10,327,"C",10
906805,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, HP",10,16,"C",10
906806,2017-01-04 00:00:00.000,"Purchase","Tablet Type 5, Dell",10,66,"C",10
906828,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Samsung",10,59,"C",10
906842,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, Dell",10,528,"C",10
906867,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, Samsung",10,114,"C",10
906874,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, HP",10,279,"C",10
906892,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, HP",10,446,"C",10
906900,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",10,688,"C",10
906914,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, Dell",10,62,"C",10
906922,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, HP",10,70,"C",10
906927,2017-01-04 00:00:00.000,"Purchase","Phone Type 12, Dell",10,110,"C",10
906951,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, Huawei",10,481,"C",10
906977,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Dell",10,427,"C",10
907077,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, HP",10,20,"C",10
907105,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, Huawei",10,570,"C",10
907135,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Samsung",10,158,"C",10
907171,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, HP",10,261,"C",10
907189,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Samsung",10,66,"C",10
907204,2017-01-04 00:00:00.000,"Purchase","Monitor Type 2, Samsung",10,570,"C",10
907228,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Huawei",10,1205,"C",10
907259,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, Huawei",10,71,"C",10
907268,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, HP",10,112,"C",10
907275,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, Samsung",10,650,"C",10
907291,2017-01-04 00:00:00.000,"Purchase","Phone Type 2, Samsung",10,327,"C",10
907322,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, HP",10,1505,"C",10
907344,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Huawei",10,57,"C",10
907367,2017-01-04 00:00:00.000,"Purchase","Desktop Type 7, Samsung",10,268,"C",10
907389,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, Samsung",10,142,"C",10
907393,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, HP",10,518,"C",10
907397,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Huawei",10,1336,"C",10
907419,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, Dell",10,98,"C",10
907519,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Samsung",10,50,"C",10
907530,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Dell",10,80,"C",10
907596,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Huawei",10,48,"C",10
907628,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Samsung",10,149,"C",10
907632,2017-01-04 00:00:00.000,"Purchase","Microphone Type 2, Samsung",10,127,"C",10
907640,2017-01-04 00:00:00.000,"Purchase","Laptop Type 4, Dell",10,254,"C",10
907701,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Samsung",10,37,"C",10
907708,2017-01-04 00:00:00.000,"Purchase","Desktop Type 1, Dell",10,73,"C",10
907713,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",10,191,"C",10
907727,2017-01-04 00:00:00.000,"Purchase","Phone Type 3, Dell",10,72,"C",10
907767,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, HP",10,119,"C",10
907806,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, HP",10,56,"C",10
907808,2017-01-04 00:00:00.000,"Purchase","Monitor Type 4, Dell",10,254,"C",10
907867,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, HP",10,43,"C",10
907875,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Huawei",10,19,"C",10
907876,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, Dell",10,123,"C",10
907911,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",10,41,"C",10
907928,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 3, HP",10,101,"C",10
907948,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, HP",10,117,"C",10
907973,2017-01-04 00:00:00.000,"Purchase","Tablet Type 1, HP",10,130,"C",10
908025,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Samsung",10,149,"C",10
908026,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 2, Dell",10,98,"C",10
908036,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Samsung",10,279,"C",10
908113,2017-01-04 00:00:00.000,"Purchase","Desktop Type 10, HP",10,283,"C",10
908124,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, HP",10,54,"C",10
908143,2017-01-04 00:00:00.000,"Purchase","Phone Type 6, Dell",10,231,"C",10
908174,2017-01-04 00:00:00.000,"Purchase","Tablet Type 2, Huawei",10,50,"C",10
908178,2017-01-04 00:00:00.000,"Purchase","Tablet Type 7, Huawei",10,548,"C",10
908215,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 1, HP",10,1182,"C",10
908217,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, HP",10,211,"C",10
908218,2017-01-04 00:00:00.000,"Purchase","Tablet Type 4, HP",10,182,"C",10
908230,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, Samsung",10,125,"C",10
908234,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, HP",10,43,"C",10
908241,2017-01-04 00:00:00.000,"Purchase","Monitor Type 3, Huawei",10,116,"C",10
908284,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Dell",10,224,"C",10
908301,2017-01-04 00:00:00.000,"Purchase","Laptop Type 5, Huawei",10,89,"C",10
908316,2017-01-04 00:00:00.000,"Purchase","Memory Type 3, Huawei",10,100,"C",10
908359,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 1, Huawei",10,280,"C",10
908376,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, HP",10,703,"C",10
908413,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",10,364,"C",10
908443,2017-01-04 00:00:00.000,"Purchase","Smart Watch Type 1, Dell",10,53,"C",10
908447,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, Samsung",10,445,"C",10
908518,2017-01-04 00:00:00.000,"Purchase","Speakers Type 2, Huawei",10,48,"C",10
908525,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Dell",10,145,"C",10
908541,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, HP",10,493,"C",10
908553,2017-01-04 00:00:00.000,"Purchase","Memory Type 1, Dell",10,174,"C",10
908585,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Huawei",10,570,"C",10
908595,2017-01-04 00:00:00.000,"Purchase","Speakers Type 4, Samsung",10,66,"C",10
908599,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",10,292,"C",10
908604,2017-01-04 00:00:00.000,"Purchase","Phone Type 10, Huawei",10,249,"C",10
908634,2017-01-04 00:00:00.000,"Purchase","Headphones Type 3, Samsung",10,1182,"C",10
908651,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, Samsung",10,118,"C",10
908668,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, Samsung",10,19,"C",10
908723,2017-01-04 00:00:00.000,"Purchase","Microphone Type 1, Dell",10,65,"C",10
908749,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Huawei",10,207,"C",10
908766,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, HP",10,573,"C",10
908769,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Samsung",10,272,"C",10
908791,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 6, Samsung",10,254,"C",10
908806,2017-01-04 00:00:00.000,"Purchase","Laptop Type 6, Dell",10,111,"C",10
908832,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Huawei",10,82,"C",10
908839,2017-01-04 00:00:00.000,"Purchase","Phone Type 11, Dell",10,140,"C",10
908853,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 4, Huawei",10,167,"C",10
908878,2017-01-04 00:00:00.000,"Purchase","Memory Type 4, Dell",10,412,"C",10
908894,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",10,115,"C",10
909029,2017-01-04 00:00:00.000,"Purchase","Desktop Type 4, Huawei",10,86,"C",10
909031,2017-01-04 00:00:00.000,"Purchase","Phone Type 7, Huawei",10,530,"C",10
904969,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Huawei",20,231,"C",10
905032,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 7, Huawei",20,110,"C",10
905056,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Dell",20,290,"C",10
905067,2017-01-04 00:00:00.000,"Purchase","Headphones Type 4, Dell",20,249,"C",10
905076,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, Huawei",20,688,"C",10
905080,2017-01-04 00:00:00.000,"Purchase","Desktop Type 2, HP",20,58,"C",10
905145,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Samsung",20,457,"C",10
905159,2017-01-04 00:00:00.000,"Purchase","Memory Type 2, HP",20,95,"C",10
905160,2017-01-04 00:00:00.000,"Purchase","Desktop Type 9, Dell",20,55,"C",10
905212,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",20,645,"C",10
905215,2017-01-04 00:00:00.000,"Purchase","Laptop Type 2, Samsung",20,742,"C",10
905216,2017-01-04 00:00:00.000,"Purchase","Phone Type 9, HP",20,415,"C",10
905248,2017-01-04 00:00:00.000,"Purchase","Desktop Type 5, HP",20,149,"C",10
905293,2017-01-04 00:00:00.000,"Purchase","Headphones Type 5, Huawei",20,724,"C",10
905301,2017-01-04 00:00:00.000,"Purchase","Desktop Type 8, HP",20,274,"C",10
905324,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Samsung",20,1019,"C",10
905335,2017-01-04 00:00:00.000,"Purchase","Speakers Type 6, Huawei",20,78,"C",10
905341,2017-01-04 00:00:00.000,"Purchase","Phone Type 4, Huawei",20,231,"C",10
905346,2017-01-04 00:00:00.000,"Purchase","Mouse Type 1, Samsung",20,70,"C",10
905392,2017-01-04 00:00:00.000,"Purchase","Phone Type 5, HP",20,412,"C",10
905394,2017-01-04 00:00:00.000,"Purchase","Phone Type 1, Dell",20,209,"C",10
905396,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Dell",20,1205,"C",10
905403,2017-01-04 00:00:00.000,"Purchase","Keyboard Type 3, Samsung",20,105,"C",10
905481,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Dell",20,191,"C",10
905482,2017-01-04 00:00:00.000,"Purchase","Desktop Type 6, HP",20,141,"C",10
905505,2017-01-04 00:00:00.000,"Purchase","Mouse Type 4, Samsung",20,211,"C",10
905510,2017-01-04 00:00:00.000,"Purchase","Mouse Type 3, Samsung",20,1154,"C",10
905559,2017-01-04 00:00:00.000,"Purchase","Charger Type 1, Huawei",20,41,"C",10
905561,2017-01-04 00:00:00.000,"Purchase","Mouse Type 6, Dell",20,55,"C",10
905630,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 8, HP",20,85,"C",10
905641,2017-01-04 00:00:00.000,"Purchase","Desktop Type 3, Samsung",20,348,"C",10
905658,2017-01-04 00:00:00.000,"Purchase","Microphone Type 3, Samsung",20,75,"C",10
905726,2017-01-04 00:00:00.000,"Purchase","Hard Drive Type 5, Huawei",20,366,"C",10
905741,2017-01-04 00:00:00.000,"Purchase","Phone Type 8, Dell",20,283,"C",10
905796,2017-01-04 00:00:00.000,"Purchase","Laptop Type 1, Huawei",20,115,"C",10
905799,2017-01-04 00:00:00.000,"Purchase","Tablet Type 6, Dell",20,120,"C",10
905844,2017-01-04 00:00:00.000,"Purchase","Speakers Type 5, Dell",20,71,"C",10
