Pedido,Data,ID Cliente,ID Produto,Quantidade,Preço Unitário,Total,Custo Unitário
"DT - 44234127",2021-02-07 00:00:00.000,127,25,6,3894.3,23365.800000000003,2977.9155
"VA - 43838129",2020-01-08 00:00:00.000,129,25,6,3927.8,23566.800000000003,2579.5134000000003
"VA - 43850129",2020-01-20 00:00:00.000,129,25,6,3927.8,23566.800000000003,2579.5134000000003
"DT - 43950129",2020-04-29 00:00:00.000,129,25,6,1133.8999999999999,6803.4,703.15829999999994
"DT - 43128134",2018-01-28 00:00:00.000,134,25,6,2567.7,15406.199999999999,1616.6429999999998
"DT - 43782134",2019-11-13 00:00:00.000,134,25,6,2567.7,15406.199999999999,1616.6429999999998
"EX - 43362140",2018-09-19 00:00:00.000,140,25,6,3197.5,19185,1639.4967
"EX - 43870140",2020-02-09 00:00:00.000,140,25,6,3197.5,19185,1639.4967
"DT - 43784143",2019-11-15 00:00:00.000,143,25,6,979.80000000000007,5878.8,545.8356
"DT - 43250146",2018-05-30 00:00:00.000,146,25,6,5542.5000000000009,33255.000000000007,2194.1964000000003
"VA - 43849154",2020-01-19 00:00:00.000,154,25,6,3954.6,23727.6,3024.0449999999996
"VA - 44408154",2021-07-31 00:00:00.000,154,25,6,3954.6,23727.6,3024.0449999999996
"DT - 43917157",2020-03-27 00:00:00.000,157,25,6,1100.3999999999999,6602.4,454.90319999999997
"VA - 43983157",2020-06-01 00:00:00.000,157,25,6,1033.3999999999999,6200.4,566.45819999999992
"VA - 44105157",2020-10-01 00:00:00.000,157,25,6,1033.3999999999999,6200.4,566.45819999999992
"DT - 43839159",2020-01-09 00:00:00.000,159,25,6,169.1,1014.5999999999999,105.52499999999999
"DT - 44198159",2021-01-02 00:00:00.000,159,25,6,169.1,1014.5999999999999,105.52499999999999
"DT - 43493164",2019-01-28 00:00:00.000,164,25,6,1308.1,7848.5999999999995,646.71750000000009
"VA - 44396165",2021-07-19 00:00:00.000,165,25,6,2601.2,15607.199999999999,1286.802
"VA - 44330168",2021-05-14 00:00:00.000,168,25,6,3874.2,23245.199999999997,2056.3505999999998
"VA - 44387168",2021-07-10 00:00:00.000,168,25,6,3874.2,23245.199999999997,2056.3505999999998
"EX - 435023",2019-02-06 00:00:00.000,3,25,12,202.6,2431.2,79.596
"DT - 440653",2020-08-22 00:00:00.000,3,25,12,5033.3,60399.600000000006,2128.4091
"EX - 433934",2018-10-20 00:00:00.000,4,25,12,1991.5,23898,1235.7279
"EX - 443984",2021-07-21 00:00:00.000,4,25,12,1991.5,23898,1235.7279
"VA - 431519",2018-02-20 00:00:00.000,9,25,12,3867.5,46410,1739.655
"VA - 4315210",2018-02-21 00:00:00.000,10,25,12,1140.6,13687.199999999999,686.817
"EX - 4453410",2021-12-04 00:00:00.000,10,25,12,1924.5,23094,1419.1002
"VA - 4366111",2019-07-15 00:00:00.000,11,25,12,3257.8,39093.600000000006,2490.993
"DT - 4347226",2019-01-07 00:00:00.000,26,25,12,3947.9,47374.8,1811.3517000000002
"DT - 4374326",2019-10-05 00:00:00.000,26,25,12,3947.9,47374.8,1811.3517000000002
"VA - 4394427",2020-04-23 00:00:00.000,27,25,12,2326.5,27918,1255.4460000000001
"VA - 4365239",2019-07-06 00:00:00.000,39,25,12,1884.3,22611.6,1338.5997000000002
"VA - 4382739",2019-12-28 00:00:00.000,39,25,12,175.8,2109.6000000000004,114.44940000000001
"VA - 4446239",2021-09-23 00:00:00.000,39,25,12,1884.3,22611.6,1338.5997000000002
"DT - 4329642",2018-07-15 00:00:00.000,42,25,12,1113.8,13365.599999999999,410.40180000000004
"DT - 4324945",2018-05-29 00:00:00.000,45,25,12,832.40000000000009,9988.8000000000011,493.49520000000007
"DT - 4370745",2019-08-30 00:00:00.000,45,25,12,832.40000000000009,9988.8000000000011,493.49520000000007
"DT - 4377345",2019-11-04 00:00:00.000,45,25,12,745.30000000000007,8943.6,314.5851
"VA - 4326647",2018-06-15 00:00:00.000,47,25,12,1140.6,13687.199999999999,840.58199999999988
"VA - 4344847",2018-12-14 00:00:00.000,47,25,12,1140.6,13687.199999999999,840.58199999999988
"DT - 4358147",2019-04-26 00:00:00.000,47,25,12,5649.7000000000007,67796.400000000009,2134.9818000000005
"VA - 4437547",2021-06-28 00:00:00.000,47,25,12,1140.6,13687.199999999999,840.58199999999988
"DT - 4329053",2018-07-09 00:00:00.000,53,25,12,236.1,2833.2,168.84000000000003
"DT - 4355453",2019-03-30 00:00:00.000,53,25,12,236.1,2833.2,168.84000000000003
"DT - 4434053",2021-05-24 00:00:00.000,53,25,12,236.1,2833.2,168.84000000000003
"EX - 4374662",2019-10-08 00:00:00.000,62,25,12,3874.2,46490.399999999994,2544.2982
"EX - 4400362",2020-06-21 00:00:00.000,62,25,12,3874.2,46490.399999999994,2544.2982
"DT - 4314063",2018-02-09 00:00:00.000,63,25,12,1696.7,20360.4,869.5863
"VA - 4424264",2021-02-15 00:00:00.000,64,25,12,2520.8,30249.600000000002,1292.3496
"DT - 4367768",2019-07-31 00:00:00.000,68,25,12,3566,42792,1475.6616000000001
"VA - 4346270",2018-12-28 00:00:00.000,70,25,12,6393.4000000000015,76720.8,4314.465
"VA - 4353970",2019-03-15 00:00:00.000,70,25,12,6393.4000000000015,76720.8,4314.465
"VA - 4418783",2020-12-22 00:00:00.000,83,25,12,1093.7,13124.400000000001,393.15600000000006
"VA - 4420383",2021-01-07 00:00:00.000,83,25,12,1093.7,13124.400000000001,393.15600000000006
"VA - 4329184",2018-07-10 00:00:00.000,84,25,12,1013.3000000000001,12159.6,737.52930000000015
"VA - 4334184",2018-08-29 00:00:00.000,84,25,12,1013.3000000000001,12159.6,737.52930000000015
"VA - 4315886",2018-02-27 00:00:00.000,86,25,12,1020,12240,659.9232
"DT - 4391986",2020-03-29 00:00:00.000,86,25,12,2393.5,28722,1377.7344
"DT - 4405986",2020-08-16 00:00:00.000,86,25,12,2393.5,28722,1377.7344
"DT - 4436686",2021-06-19 00:00:00.000,86,25,12,2393.5,28722,1377.7344
"VA - 4443586",2021-08-27 00:00:00.000,86,25,12,1020,12240,659.9232
"DT - 4424187",2021-02-14 00:00:00.000,87,25,12,986.5,11838,709.128
"VA - 4346988",2019-01-04 00:00:00.000,88,25,12,1040.1,12481.199999999999,570.13650000000007
"VA - 4348993",2019-01-24 00:00:00.000,93,25,12,182.5,2190,135.1323
"VA - 44287101",2021-04-01 00:00:00.000,101,25,12,2835.7,34028.399999999994,1734.4692000000002
"DT - 43123110",2018-01-23 00:00:00.000,110,25,12,1127.2,13526.400000000001,557.17200000000014
"DT - 44325110",2021-05-09 00:00:00.000,110,25,12,1120.5,13446,493.43490000000008
"DT - 43639112",2019-06-23 00:00:00.000,112,25,12,966.40000000000009,11596.800000000001,616.5072
"DT - 43272115",2018-06-21 00:00:00.000,115,25,12,2259.5,27114,1056.6972000000003
"DT - 43392115",2018-10-19 00:00:00.000,115,25,12,2259.5,27114,1056.6972000000003
"EX - 43591121",2019-05-06 00:00:00.000,121,25,12,2514.1,30169.199999999997,1243.6875
"EX - 43629121",2019-06-13 00:00:00.000,121,25,12,2514.1,30169.199999999997,1243.6875
"VA - 43407126",2018-11-03 00:00:00.000,126,25,12,1710.1,20521.199999999997,1060.9785
"VA - 44088126",2020-09-14 00:00:00.000,126,25,12,1710.1,20521.199999999997,1060.9785
"EX - 43578127",2019-04-23 00:00:00.000,127,25,12,1120.5,13446,604.206
"EX - 43953127",2020-05-02 00:00:00.000,127,25,12,1120.5,13446,604.206
"VA - 43621140",2019-06-05 00:00:00.000,140,25,12,2507.4,30088.800000000003,1668.8628
"DT - 43408145",2018-11-04 00:00:00.000,145,25,12,3927.8,47133.600000000006,1519.4394000000002
"DT - 44336145",2021-05-20 00:00:00.000,145,25,12,3927.8,47133.600000000006,1519.4394000000002
"DT - 43922150",2020-04-01 00:00:00.000,150,25,12,5951.2000000000007,71414.400000000009,3641.1552000000006
"VA - 43642151",2019-06-26 00:00:00.000,151,25,12,1817.3,21807.6,1290.9627
"DT - 43794151",2019-11-25 00:00:00.000,151,25,12,5066.8,60801.600000000006,1823.472
"VA - 43917161",2020-03-27 00:00:00.000,161,25,12,685,8220,282.9276
"VA - 44485161",2021-10-16 00:00:00.000,161,25,12,685,8220,282.9276
"VA - 43113162",2018-01-13 00:00:00.000,162,25,12,1093.7,13124.400000000001,717.50970000000007
"DT - 43776162",2019-11-07 00:00:00.000,162,25,12,4001.5,48018,2807.9298
"VA - 44341163",2021-05-25 00:00:00.000,163,25,12,1790.5,21486,756.7047
"VA - 44479163",2021-10-10 00:00:00.000,163,25,12,1790.5,21486,756.7047
"DT - 43198165",2018-04-08 00:00:00.000,165,25,12,1120.5,13446,775.3977000000001
"DT - 43832165",2020-01-02 00:00:00.000,165,25,12,1120.5,13446,775.3977000000001
"DT - 44293165",2021-04-07 00:00:00.000,165,25,12,5040.0000000000009,60480.000000000015,3400.92
"VA - 43192166",2018-04-02 00:00:00.000,166,25,12,1207.6,14491.199999999999,759.78
"VA - 43268173",2018-06-17 00:00:00.000,173,25,12,1033.3999999999999,12400.8,566.45819999999992
"VA - 44486174",2021-10-17 00:00:00.000,174,25,12,2587.8,31053.600000000002,1163.7900000000002
"VA - 43473175",2019-01-08 00:00:00.000,175,25,12,2621.3,31455.600000000002,1273.1742000000002
"DT - 436352",2019-06-19 00:00:00.000,2,19,13,738.6,9601.8000000000011,404.613
"DT - 433523",2018-09-09 00:00:00.000,3,18,13,1167.3999999999999,15176.199999999999,828.8838
"DT - 433744",2018-10-01 00:00:00.000,4,12,13,1964.7,25541.100000000002,1272.0888
"DT - 436524",2019-07-06 00:00:00.000,4,12,13,1964.7,25541.100000000002,1272.0888
"VA - 444344",2021-08-26 00:00:00.000,4,2,13,2011.6,26150.8,904.5
"VA - 431135",2018-01-13 00:00:00.000,5,24,13,202.6,2633.7999999999997,150.147
"VA - 432195",2018-04-29 00:00:00.000,5,24,13,202.6,2633.7999999999997,150.147
"EX - 435275",2019-03-03 00:00:00.000,5,14,13,3646.4,47403.200000000004,2558.6496000000006
"DT - 438035",2019-12-04 00:00:00.000,5,19,13,1006.6,13085.800000000001,705.51
"VA - 434636",2018-12-29 00:00:00.000,6,19,13,2500.7,32509.1,1461.9735
"VA - 441306",2020-10-26 00:00:00.000,6,19,13,2500.7,32509.1,1461.9735
"VA - 442156",2021-01-19 00:00:00.000,6,19,13,892.7,11605.1,513.2736
"VA - 445506",2021-12-20 00:00:00.000,6,19,13,892.7,11605.1,513.2736
"VA - 433517",2018-09-08 00:00:00.000,7,15,13,1073.6,13956.8,463.104
"VA - 439767",2020-05-25 00:00:00.000,7,20,13,236.1,3069.2999999999997,170.95050000000003
"VA - 439358",2020-04-14 00:00:00.000,8,19,13,3914.4,50887.200000000004,1479.0384
"DT - 4450912",2021-11-09 00:00:00.000,12,2,13,2574.4,33467.200000000004,1065.1392
"VA - 4363813",2019-06-22 00:00:00.000,13,3,13,899.40000000000009,11692.2,557.5338
"VA - 4349514",2019-01-30 00:00:00.000,14,16,13,2226,28938,1581.5484000000001
"VA - 4361314",2019-05-28 00:00:00.000,14,21,13,6346.5000000000009,82504.500000000015,3825.9747000000007
"VA - 4406014",2020-08-17 00:00:00.000,14,1,13,1073.6,13956.8,559.58400000000006
"VA - 4448214",2021-10-13 00:00:00.000,14,21,13,6346.5000000000009,82504.500000000015,3825.9747000000007
"VA - 4337415",2018-10-01 00:00:00.000,15,21,13,3947.9,51322.700000000004,1598.2515
"VA - 4363615",2019-06-20 00:00:00.000,15,9,13,1931.2,25105.600000000002,903.0528
"DT - 4363615",2019-06-20 00:00:00.000,15,29,13,2634.7,34251.1,1706.2487999999998
"VA - 4311517",2018-01-15 00:00:00.000,17,11,13,845.80000000000007,10995.400000000001,349.49880000000007
"VA - 4345917",2018-12-25 00:00:00.000,17,2,13,2815.6,36602.799999999996,1950.1020000000003
"EX - 4358817",2019-05-03 00:00:00.000,17,9,13,3934.5,51148.5,1522.0323
"EX - 4372917",2019-09-21 00:00:00.000,17,24,13,1093.7,14218.1,638.87850000000014
"EX - 4374417",2019-10-06 00:00:00.000,17,24,13,1093.7,14218.1,638.87850000000014
"VA - 4438517",2021-07-08 00:00:00.000,17,17,13,2433.7,31638.1,1138.2228
"VA - 4315018",2018-02-19 00:00:00.000,18,5,13,3686.6,47925.799999999996,2785.86
"VA - 4375218",2019-10-14 00:00:00.000,18,3,13,1328.2,17266.600000000002,967.09140000000025
"VA - 4324219",2018-05-22 00:00:00.000,19,1,13,3914.4,50887.200000000004,2570.7096
"EX - 4385619",2020-01-26 00:00:00.000,19,7,13,2386.8,31028.4,923.07240000000024
"VA - 4409719",2020-09-23 00:00:00.000,19,7,13,1783.8,23189.399999999998,1235.0646000000002
"VA - 4414319",2020-11-08 00:00:00.000,19,7,13,1783.8,23189.399999999998,1235.0646000000002
"DT - 4433919",2021-05-23 00:00:00.000,19,27,13,1060.2,13782.6,447.78780000000006
"VA - 4324720",2018-05-27 00:00:00.000,20,10,13,3954.6,51409.799999999996,2668.275
"DT - 4446320",2021-09-24 00:00:00.000,20,14,13,3827.3,49754.9,2513.4849
"DT - 4449621",2021-10-27 00:00:00.000,21,2,13,5931.1,77104.3,3201.93
"VA - 4404622",2020-08-03 00:00:00.000,22,3,13,3874.2,50364.6,2683.7118
"VA - 4443122",2021-08-23 00:00:00.000,22,3,13,3874.2,50364.6,2683.7118
"VA - 4454422",2021-12-14 00:00:00.000,22,3,13,3874.2,50364.6,2683.7118
"VA - 4382823",2019-12-29 00:00:00.000,23,1,13,2574.4,33467.200000000004,972.5184
"DT - 4399825",2020-06-16 00:00:00.000,25,15,13,1160.7,15089.1,636.3459
"EX - 4401925",2020-07-07 00:00:00.000,25,6,13,1026.7,13347.1,691.94250000000011
"VA - 4334626",2018-09-03 00:00:00.000,26,16,13,839.1,10908.300000000001,565.3125
"DT - 4338426",2018-10-11 00:00:00.000,26,6,13,1127.2,14653.6,861.08400000000006
"DT - 4376826",2019-10-30 00:00:00.000,26,6,13,1127.2,14653.6,861.08400000000006
"DT - 4321527",2018-04-25 00:00:00.000,27,18,13,3934.5,51148.5,2229.9543
"DT - 4322527",2018-05-05 00:00:00.000,27,18,13,3934.5,51148.5,2229.9543
"EX - 4359427",2019-05-09 00:00:00.000,27,14,13,3941.2,51235.6,1879.1892000000003
"EX - 4375527",2019-10-17 00:00:00.000,27,14,13,3941.2,51235.6,1879.1892000000003
"VA - 4393927",2020-04-18 00:00:00.000,27,5,13,3867.5,50277.5,2574.6894
"VA - 4432127",2021-05-05 00:00:00.000,27,5,13,3867.5,50277.5,2574.6894
"EX - 4375028",2019-10-12 00:00:00.000,28,6,13,2266.2,29460.6,998.68860000000006
"DT - 4391228",2020-03-22 00:00:00.000,28,1,13,3137.2,40783.6,2257.632
"DT - 4447829",2021-10-09 00:00:00.000,29,9,13,229.4,2982.2000000000003,143.514
"DT - 4314830",2018-02-17 00:00:00.000,30,13,13,1951.3,25366.899999999998,1368.6894000000002
"EX - 4325430",2018-06-03 00:00:00.000,30,5,13,5924.4000000000015,77017.200000000012,3784.6692000000003
"DT - 4384630",2020-01-16 00:00:00.000,30,15,13,1133.8999999999999,14740.699999999999,713.34899999999993
"VA - 4406531",2020-08-22 00:00:00.000,31,13,13,1046.8,13608.4,442.1196
"VA - 4450731",2021-11-07 00:00:00.000,31,17,13,1040.1,13521.3,457.9785
"VA - 4348932",2019-01-24 00:00:00.000,32,9,13,2540.9,33031.700000000004,1119.8313
"DT - 4350333",2019-02-07 00:00:00.000,33,20,13,1020,13260,375.7896
"EX - 4402333",2020-07-11 00:00:00.000,33,17,13,859.2,11169.6,439.9488
"EX - 4435433",2021-06-07 00:00:00.000,33,17,13,859.2,11169.6,439.9488
"VA - 4349235",2019-01-27 00:00:00.000,35,13,13,3847.4,50016.200000000004,2630.5272
"VA - 4415235",2020-11-17 00:00:00.000,35,3,13,946.30000000000007,12301.900000000001,697.18860000000006
"VA - 4437035",2021-06-23 00:00:00.000,35,3,13,946.30000000000007,12301.900000000001,697.18860000000006
"DT - 4359436",2019-05-09 00:00:00.000,36,17,13,262.90000000000003,3417.7000000000003,192.83939999999998
"EX - 4364536",2019-06-29 00:00:00.000,36,3,13,1087,14131,547.04160000000013
"DT - 4399637",2020-06-14 00:00:00.000,37,21,13,3505.7,45574.1,1261.476
"EX - 4426837",2021-03-13 00:00:00.000,37,5,13,892.7,11605.1,681.6915
"EX - 4455837",2021-12-28 00:00:00.000,37,5,13,892.7,11605.1,681.6915
"EX - 4351838",2019-02-22 00:00:00.000,38,15,13,1093.7,14218.1,589.73400000000015
"EX - 4388638",2020-02-25 00:00:00.000,38,13,13,2601.2,33815.6,1029.4416
"VA - 4438338",2021-07-06 00:00:00.000,38,15,13,1046.8,13608.4,761.95080000000007
"EX - 4370339",2019-08-26 00:00:00.000,39,7,13,1133.8999999999999,14740.699999999999,866.20949999999993
"DT - 4363240",2019-06-16 00:00:00.000,40,3,13,5897.6,76668.8,3714.48
"EX - 4311441",2018-01-14 00:00:00.000,41,29,13,993.2,12911.6,589.0104
"DT - 4333041",2018-08-18 00:00:00.000,41,16,13,1174.1,15263.3,506.52
"DT - 4397341",2020-05-22 00:00:00.000,41,16,13,1174.1,15263.3,506.52
"DT - 4405841",2020-08-15 00:00:00.000,41,16,13,1174.1,15263.3,506.52
"DT - 4374842",2019-10-10 00:00:00.000,42,16,13,5401.8,70223.400000000009,3402.1259999999997
"VA - 4399142",2020-06-09 00:00:00.000,42,18,13,3994.8,51932.4,1725.0624
"DT - 4419242",2020-12-27 00:00:00.000,42,4,13,169.1,2198.2999999999997,63.315
"EX - 4452642",2021-11-26 00:00:00.000,42,30,13,926.2,12040.6,640.7478
"DT - 4331843",2018-08-06 00:00:00.000,43,15,13,195.9,2546.7000000000003,99.6759
"DT - 4385543",2020-01-25 00:00:00.000,43,20,13,2547.6,33118.799999999996,1489.41
"DT - 4419843",2021-01-02 00:00:00.000,43,20,13,2547.6,33118.799999999996,1489.41
"EX - 4372244",2019-09-14 00:00:00.000,44,2,13,1026.7,13347.1,525.8763
"VA - 4316645",2018-03-07 00:00:00.000,45,18,13,1710.1,22231.3,615.06000000000006
"VA - 4325645",2018-06-05 00:00:00.000,45,29,13,2574.4,33467.200000000004,1690.3296
"VA - 4385645",2020-01-26 00:00:00.000,45,18,13,1710.1,22231.3,615.06000000000006
"VA - 4377546",2019-11-06 00:00:00.000,46,13,13,986.5,12824.5,452.0691
"DT - 4410146",2020-09-27 00:00:00.000,46,13,13,2534.2,32944.6,1299.2238
"VA - 4316747",2018-03-08 00:00:00.000,47,15,13,3968,51584,2248.9488
"DT - 4317447",2018-03-15 00:00:00.000,47,28,13,175.8,2285.4,111.3138
"VA - 4338547",2018-10-12 00:00:00.000,47,15,13,3968,51584,2248.9488
"DT - 4358647",2019-05-01 00:00:00.000,47,28,13,175.8,2285.4,111.3138
"DT - 4315648",2018-02-25 00:00:00.000,48,28,13,2554.3,33205.9,964.9206
"VA - 4335748",2018-09-14 00:00:00.000,48,22,13,229.4,2982.2000000000003,164.01600000000002
"DT - 4348848",2019-01-23 00:00:00.000,48,16,13,3847.4,50016.200000000004,1453.7124000000001
"DT - 4373848",2019-09-30 00:00:00.000,48,15,13,2661.5,34599.5,1939.0671000000002
"DT - 4420048",2021-01-04 00:00:00.000,48,15,13,2661.5,34599.5,1939.0671000000002
"EX - 4447449",2021-10-05 00:00:00.000,49,4,13,169.1,2198.2999999999997,84.420000000000016
"VA - 4350650",2019-02-10 00:00:00.000,50,16,13,236.1,3069.2999999999997,128.7405
"VA - 4381650",2019-12-17 00:00:00.000,50,28,13,3880.9,50451.700000000004,1396.5480000000002
"VA - 4397250",2020-05-21 00:00:00.000,50,30,13,3874.2,50364.6,1394.136
"VA - 4435450",2021-06-07 00:00:00.000,50,16,13,236.1,3069.2999999999997,128.7405
"VA - 4444950",2021-09-10 00:00:00.000,50,22,13,3867.5,50277.5,2539.8963
"VA - 4405352",2020-08-10 00:00:00.000,52,4,13,5408.5000000000009,70310.500000000015,2238.4566000000004
"VA - 4347853",2019-01-13 00:00:00.000,53,14,13,216,2808,135.072
"DT - 4360253",2019-05-17 00:00:00.000,53,23,13,1971.3999999999999,25628.199999999997,709.128
"DT - 4371953",2019-09-11 00:00:00.000,53,15,13,3834,49842,2552.3784
"VA - 4416853",2020-12-03 00:00:00.000,53,14,13,216,2808,135.072
"VA - 4340954",2018-11-05 00:00:00.000,54,14,13,3666.5,47664.5,1979.046
"VA - 4361454",2019-05-29 00:00:00.000,54,2,13,1897.7,24670.100000000002,1416.3867000000002
"VA - 4374554",2019-10-07 00:00:00.000,54,2,13,1897.7,24670.100000000002,1416.3867000000002
"DT - 4389454",2020-03-04 00:00:00.000,54,28,13,3934.5,51148.5,1699.0128
"EX - 4419754",2021-01-01 00:00:00.000,54,17,13,906.1,11779.300000000001,333.7605
"VA - 4354555",2019-03-21 00:00:00.000,55,6,13,216,2808,129.28320000000002
"DT - 4355255",2019-03-28 00:00:00.000,55,16,13,2011.6,26150.8,741.68999999999994
"VA - 4394655",2020-04-25 00:00:00.000,55,6,13,216,2808,129.28320000000002
"VA - 4443255",2021-08-24 00:00:00.000,55,6,13,216,2808,129.28320000000002
"VA - 4375156",2019-10-13 00:00:00.000,56,27,13,262.90000000000003,3417.7000000000003,98.7714
"VA - 4376356",2019-10-25 00:00:00.000,56,3,13,1911.1,24844.3,1185.7994999999999
"VA - 4386856",2020-02-07 00:00:00.000,56,15,13,1716.8,22318.399999999998,1204.0704
"DT - 4448356",2021-10-14 00:00:00.000,56,3,13,1046.8,13608.4,545.59440000000006
"VA - 4320057",2018-04-10 00:00:00.000,57,4,13,1703.3999999999999,22144.199999999997,918.972
"DT - 4320457",2018-04-14 00:00:00.000,57,18,13,1884.3,24495.899999999998,1219.9895999999999
"VA - 4428657",2021-03-31 00:00:00.000,57,13,13,4008.2,52106.6,1514.4948
"VA - 4378558",2019-11-16 00:00:00.000,58,15,13,705.1,9166.3000000000011,265.923
"VA - 4348859",2019-01-23 00:00:00.000,59,27,13,946.30000000000007,12301.900000000001,518.6403
"VA - 4438159",2021-07-04 00:00:00.000,59,14,13,1120.5,14566.5,704.907
"VA - 4395060",2020-04-29 00:00:00.000,60,5,13,1006.6,13085.800000000001,633.15
"EX - 4412460",2020-10-20 00:00:00.000,60,2,13,1087,14131,400.5126
"VA - 4421960",2021-01-23 00:00:00.000,60,23,13,5643.0000000000009,73359.000000000015,3909.4902000000006
"VA - 4435660",2021-06-09 00:00:00.000,60,5,13,1006.6,13085.800000000001,633.15
"VA - 4351161",2019-02-15 00:00:00.000,61,19,13,2400.2,31202.6,1014.6077999999999
"VA - 4437661",2021-06-29 00:00:00.000,61,19,13,2400.2,31202.6,1014.6077999999999
"VA - 4448861",2021-10-19 00:00:00.000,61,13,13,1723.5,22405.5,759.3579
"DT - 4324262",2018-05-22 00:00:00.000,62,4,13,256.2,3330.6,123.7356
"VA - 4338862",2018-10-15 00:00:00.000,62,13,13,1730.2,22492.600000000002,917.8866
"VA - 4401062",2020-06-28 00:00:00.000,62,13,13,1730.2,22492.600000000002,917.8866
"DT - 4316263",2018-03-03 00:00:00.000,63,3,13,2004.8999999999999,26063.699999999997,1081.7820000000002
"EX - 4323463",2018-05-14 00:00:00.000,63,3,13,269.6,3504.8,185.72400000000002
"VA - 4353563",2019-03-11 00:00:00.000,63,7,13,1053.5,13695.5,407.0853
"DT - 4362463",2019-06-08 00:00:00.000,63,3,13,2004.8999999999999,26063.699999999997,1081.7820000000002
