Latitude,Longitude
40.628510166,-73.969900369
40.628524205,-74.028871154
40.628530017,-73.93257392
40.628542433,-73.921838184
40.628567172,-73.900561236
40.628579904,-74.004200623
40.628589334,-73.918235534
40.628633709,-73.904581636
40.628642854,-73.920184474
40.628658001,-73.930855352
40.628670557,-73.928938756
40.628674895,-74.016283742
40.628680334,-74.0166404
40.628715508,-73.900697914
40.628720706,-74.03304305
40.628781964,-74.016128856
40.628782132,-73.954012764
40.628831468,-74.015415552
40.628837012,-73.936658967
40.628842449,-74.015401144
40.628862805,-73.95001021
40.628874414,-73.966956874
40.628876575,-73.975606737
40.628881812,-74.004679789
40.628894584,-74.015520042
40.628899653,-73.968877053
40.628913482,-73.904347066
40.628938242,-74.030521329
40.628954853,-74.016355863
40.628957435,-74.030596993
40.628966361,-73.987916834
40.62898613,-73.995727299
40.628996637,-73.972468815
40.629002598,-73.99571649
40.629004448,-73.970753966
40.629007185,-73.970725144
40.629012991,-74.03762212
40.629015332,-74.015685791
40.629018796,-73.963354186
40.629030883,-73.967010836
40.629032855,-74.001931003
40.629043558,-74.008195955
40.629067408,-74.016226196
40.62907725,-73.966002079
40.629078385,-74.016244212
40.629078772,-73.948043018
40.629083879,-74.016211789
40.62908662,-74.016237008
40.629087291,-73.972789411
40.629089702,-73.89858622
40.629092111,-74.016226202
40.629100347,-74.016218999
40.62910035,-74.01619378
40.629114076,-74.016179373
40.629126908,-73.903546978
40.629136709,-73.989674883
40.629144411,-73.923127218
40.629149707,-73.941439353
40.629152403,-73.969734359
40.629161308,-74.011427523
40.629166279,-73.947326027
40.629219088,-73.963109097
40.629227134,-73.905247274
40.629231787,-73.968930937
40.629234862,-74.016067721
40.629243297,-74.014561824
40.629245135,-73.92604163
40.629246842,-74.005299467
40.629254765,-73.963094666999993
40.629258635,-73.97826894
40.629267871,-73.923044216
40.629286079,-73.978250918
40.629286902,-73.969752311
40.62932937,-73.943950231
40.629333993,-73.971431117
40.629336,-73.981169035
40.629341285,-73.967860904
40.629357755,-73.967864499
40.629378644,-74.035756161
40.629395825,-73.945153456
40.629397848,-73.974514947
40.629404643,-73.904159025
40.629405794,-73.990802467
40.629425357,-73.997939291
40.629455808,-73.950305182
40.629457451,-73.985920883
40.629479414,-73.985956905
40.629499728,-73.97601721
40.629501414,-73.905005507
40.629504379,-74.037406239
40.629506223,-73.981453596
40.629507881,-73.944155431
40.629518933,-73.975973971
40.629521566,-73.902843891
40.62953899,-74.01957677
40.629543888,-73.9660811
40.629561625,-74.01508788
40.629583935,-74.012119304
40.629584409,-73.949379206
40.629586842,-73.889993146
40.629598489,-73.975772195
40.629614667,-73.995237299
40.629622655,-73.924106588
40.629624601,-73.97009441
40.629651089,-73.929986084
40.629658588,-73.995323759
40.629660095,-73.897994518
40.629686774,-73.929989649
40.62969609,-73.961311109
40.629726285,-73.961318297
40.629756479,-73.961321882
40.629759456,-73.971513796
40.629764308,-73.981918267
40.629769969,-73.89808802
40.629784556,-74.00943536
40.629784643,-74.008311331
40.629786674,-73.96132907
40.629797123,-74.031404373
40.629809575,-73.995965022
40.629819084,-74.031393576
40.629825096,-73.961314637
40.629859886,-73.979036111
40.629867239,-74.00332886
40.629870475,-73.976997001
40.62987323,-73.90323607
40.62989396,-74.028446632
40.629899818,-74.009662345
40.629906173,-73.903243227
40.629909522,-73.968098406
40.629912264,-73.959383558
40.629919933,-73.903286439
40.629939362,-73.958407219
40.629962901,-74.010209959
40.629987287,-73.971567739
40.629989683,-73.970191518
40.629998262,-73.962045879
40.630006813,-73.902158677
40.630015432,-73.995896559
40.630022981,-74.028381839
40.630029611,-73.976687116
40.630036537,-73.961588318
40.63003702,-74.01010189
40.630041354,-73.980822979
40.630057039,-73.976593437
40.63007657,-74.021792572
40.630095556,-73.944756586
40.630100224,-73.902263018
40.630108824,-73.999052496
40.630113882,-74.01000463
40.630125087,-73.993046835
40.630128518,-73.944806997
40.630156572,-73.968166739
40.630181827,-73.970227459
40.630216455,-73.958046779
40.630216982,-74.019407643
40.630229042,-73.988683977
40.630259765,-74.002453427
40.630270951,-73.887830406
40.630282419,-73.978153321
40.630286078,-74.016341778
40.630288678,-73.901167525
40.630298011,-73.902453671
40.630309452,-73.976070959
40.630325419,-74.026231163
40.630335533,-73.941589625
40.630345967,-73.968181059
40.630346399,-73.90126111
40.630381307,-73.958500614
40.630382091,-73.901271865
40.630394841,-73.929844798
40.630405094,-74.036080953
40.630446049,-73.990557341
40.630455036,-73.921082981
40.63046239,-73.989105453
40.630468362,-74.002777678
40.630492349,-73.971653988
40.630495787,-73.996415317
40.630511865,-74.027092281
40.630515894,-73.967291112
40.630519652,-73.936812286
40.630531217,-74.008423108
40.630534702,-73.965896858
40.630547615,-74.009334593
40.630547949,-73.996779187
40.630549279,-74.031094895
40.630552592,-73.936815857
40.630568912,-73.901476942
40.630571586,-73.941593021
40.63057417,-73.926912011
40.630618821,-74.027474211
40.63061928,-73.9957344
40.630627718,-74.024545217
40.630632713,-74.009222921
40.630653836,-73.983355505
40.63066723,-73.907489716
40.630685218,-73.998079758
40.630689839,-73.936830138
40.630693026,-74.036931347
40.630720917,-74.025118082
40.630722616,-74.015502454
40.63075617,-73.923979205
40.630765634,-73.900428263
40.630790359,-73.900453445
40.630821206,-73.88635597
40.630849149,-73.901789965
40.630869992,-73.979169094
40.630915434,-73.990874314
40.630921444,-73.938757374
40.630977182,-73.900658521
40.630991924,-73.971747447
40.631006673,-74.02371673
40.631008989,-73.994545476
40.631037731,-74.01906202
40.631057807,-73.971779844
40.631071321,-74.014609059
40.631074512,-73.928165213
40.631087358,-73.969279538
40.631099467,-74.036265067
40.631103069,-73.897113246
40.631116408,-74.023986974
40.631127455,-73.976337268
40.631128319,-73.900860049
40.631145055,-73.982685274
40.631151537,-74.008455611
40.631178334,-73.970803452
40.631178979,-74.026534128
40.631180001,-73.897199593
40.631180625,-73.969070536
40.631188524,-74.020067225
40.631196054,-73.976236367
40.631200878,-74.036726273
40.631226643,-73.906840448
40.631232992,-73.898143429
40.631245138,-73.905957751
40.631262893,-74.018518071
40.63127259,-74.002550738
40.631276063,-73.978311516
40.631285261,-74.038873551
40.631303662,-74.020870671
40.631304712,-74.013928192
40.63132527,-74.022715281
40.631364204,-73.980011982
40.631365721,-73.973887318
40.63136679,-73.935013715
40.63138707,-74.013816524
40.631447792,-73.902116934
40.631455873,-74.037562251
40.63146414,-74.027791601
40.631470402,-73.975612994
40.631470919,-74.021814644
40.63152712,-73.948033906
40.631547019,-73.995755957
40.631547991,-73.967488758
40.631557893,-74.006492162
40.631574456,-73.99546053
40.631583156,-73.957491095
40.631594791,-73.903925303
40.631599068,-74.006448933
40.631623402,-73.988763001
40.631625493,-73.969870142
40.631638248,-73.900163959
40.631642735,-73.928247464
40.631689814,-74.001711311
40.631703538,-74.001696901
40.63172036,-73.899897232
40.631724923,-73.988395502
40.631739951,-73.978415845
40.631747453,-74.001804985
40.631758432,-74.001790574
40.631763028,-73.947716679
40.631777645,-74.001822999
40.631780368,-74.002907432
40.631783908,-73.945396481
40.631785473,-73.928261722
40.631792512,-73.980721599
40.631795212,-73.926301806
40.631800019,-73.896859978
40.631811231,-74.022034524
40.631814211,-73.979230047
40.631816668,-73.894038983
40.631816959,-73.97924806
40.631821575,-73.974870696
40.631830203,-73.957534171
40.63183254,-73.920530128
40.631840069,-73.954619524
40.631842868,-73.919593395
40.631844409,-73.97925886
40.631846533,-73.944344421
40.631856842,-73.928268851
40.631868395,-73.944146251
40.631889781,-73.928272418
40.631906451,-73.943386034
40.631928197,-73.928254363
40.631949465,-74.029798549
40.631961331,-74.007259592
40.631963884,-73.92826153
40.631970713,-73.979507412
40.631973167,-73.921466683
40.631984242,-73.978440986
40.631991735,-73.920526336
40.632010765,-73.993183544
40.632012957,-74.013175359
40.632029464,-73.987170504
40.632029872,-74.008419694
40.632040605,-74.027543249
40.63204884,-74.02753965
40.63204931,-74.00438098
40.632062351,-73.911962438
40.632067243,-73.91860236
40.632076828,-73.92053344
40.632079588,-73.920555053
40.632085052,-74.002349014
40.63208536,-73.976214434
40.632087762,-73.996332368
40.632093646,-73.934112311
40.632104067,-73.890255602
40.632104771,-73.925368343
40.632106855,-73.928650477
40.632108308,-73.968864748
40.632121716,-73.979730738
40.63214345,-73.978494976
40.632172804,-73.995082196
40.632209461,-73.907066052
40.632229939,-74.011849575
40.632249261,-73.90210495
40.632252364,-74.005760863
40.632259118,-73.926358938
40.632264224,-74.021490652
40.632279957,-73.920554815
40.632287434,-74.037897778
40.63230678,-74.011975687
40.632343102,-73.920576356
40.632347888,-73.954705646
40.63235476,-73.897186975
40.632355034,-73.910654236
40.632355095,-73.980141386
40.632362729,-73.95763471
40.632367418,-73.990758825
40.632385267,-73.900667234
40.632389581,-73.993813995
40.632399726,-73.941811192
40.632428666,-73.925382392
40.632433693,-73.920594262
40.632484405,-73.946624464
40.632504131,-74.028941329
40.632540042,-73.898743103
40.632560669,-73.978552487
40.632561989,-73.954723515
40.63257162,-73.966868576
40.632586694,-74.012487336
40.632601814,-73.966875766
40.632608305,-74.029445767
40.632619436,-74.01417706
40.63261993,-73.973195088
40.63263335,-74.012534181
40.632637013,-73.906283646
40.63264103,-74.03026362
40.632641825,-73.948749998
40.632642035,-73.992679086
40.632684957,-74.030224009
40.63269252,-73.930321558
40.632697473,-73.976333109
40.632699768,-74.005678036
40.632717806,-73.931290689
40.632731097,-73.926163865
40.632732247,-73.9196896
40.63274086,-73.992880833
40.63274732,-73.978584852
40.63275031,-73.926163844
40.63277655,-73.93806393
40.632779053,-73.972877976
40.6327818,-73.97288518
40.632806047,-74.014450914
40.632809823,-73.929139709
40.632810649,-73.979680089
40.632834288,-74.005152036
40.63284777,-73.928365062
40.63284807,-74.003628043
40.632860856,-73.901527601
40.632865884,-74.018302346
40.632870067,-73.997960801
40.632874942,-73.972128549
40.632878635,-73.97636547
40.632890214,-73.951891471
40.632894741,-74.025338672
40.632897202,-73.97340394
40.632916995,-73.950324222
40.632923422,-73.981063541
40.632933972,-73.978617218
40.632967315,-73.926423008
40.63298657,-73.981171608
40.632996205,-74.005681665
40.633007184,-74.005696077
40.633009407,-74.0279904
40.633041475,-73.968640937
40.63304377,-73.978649608
40.633045366,-73.990574987
40.633056346,-73.990593
40.633058392,-73.970327055
40.633077384,-73.931308333
40.633084044,-74.005566381
40.633133754,-73.913193196
40.633139016,-74.025389205
40.633157988,-73.893085703
40.633192307,-73.92629666
40.633194964,-73.910685537
40.633214435,-73.922383947
40.633219869,-73.922301075
40.633222594,-73.922272249
40.633231563,-74.013849331
40.633248265,-73.901988194
40.633249288,-73.950727493
40.633257067,-74.002756177
40.633268892,-74.021080251
40.633277828,-73.983178311
40.633282387,-73.921400291
40.633287724,-73.950749082
40.633293277,-73.957810659
40.633307322,-74.021065851
40.63331504,-73.97628245
40.633316873,-73.97221123
40.633317776,-73.976242817
40.633321619,-73.946739086
40.6333313,-73.920683266
40.633331707,-73.957817841
40.633332511,-73.981780392
40.633334993,-73.968006697
40.633336803,-73.909546846
40.633350312,-73.949498847
40.633360977,-74.026999764
40.633396254,-74.013824146
40.633396657,-74.027010587
40.633399192,-73.987894415
40.633410388,-74.026981769
40.633410769,-74.003011985
40.633413378,-73.963906612
40.633424948,-73.934251508
40.633468439,-73.905983441
40.633469274,-74.02101186
40.633487776,-73.964839712
40.633488174,-73.903302885
40.63349356,-73.965816084
40.633498884,-74.02398783
40.63350677,-74.004950328
40.633509495,-73.974308014
40.633522401,-73.927427594
40.633533895,-73.990070518
40.63353884,-73.904812411
40.633553077,-73.942887442
40.633560336,-73.911092172
40.633569831,-74.006355449
40.633570314,-73.909805936
40.633573775,-73.894518977
40.633580884,-74.00482063
40.633583455,-74.007962327
40.633589042,-74.006387876
40.633602896,-74.003329046
40.633627049,-73.988272674
40.633638995,-73.909885106
40.633663718,-73.909910293
40.633669603,-73.978768302
40.633676865,-74.006568028
40.633679677,-74.005267393
40.633682526,-74.001945549
40.633685544,-73.902999958
40.63368964,-73.907982722
40.633692921,-74.027738486
40.633703108,-74.030847767
40.633707128,-74.005198941
40.63372366,-73.924545078
40.633726441,-74.002053636
40.633729014,-74.006618473
40.633747638,-73.9050463
40.633756596,-74.003584858
40.633764756,-73.994538045
40.63377656,-73.958361593
40.633779612,-73.907229597
40.633799323,-73.93140847
40.63380256,-73.905078648
40.633811381,-73.938149439
40.633821172,-73.953040118
40.633862181,-73.968690991
40.633890769,-73.908937209
40.633901699,-73.972992812
40.633931822,-73.89893915
40.633932291,-74.035618088
40.633942204,-74.029709366
40.633947498,-73.911282609
40.633951241,-73.991828662
40.633961206,-73.911260973
40.633971099,-73.976552433
40.633976856,-74.022100091
40.63398259,-74.020788643
40.633993318,-74.022136125
40.633993537,-73.967278599
40.634002696,-73.947541986
40.634005422,-73.947502352
40.634005429,-73.947516764
40.634007552,-73.904033519
40.63400816,-73.947487938
40.634009039,-74.005544841
40.634022741,-73.902513078
40.634027283,-73.947289764
40.634049262,-74.029666179
40.634052845,-74.007486801
40.634059998,-73.946806951
40.634064234,-73.975648075
40.634077854,-73.964670065
40.634088456,-73.899144278
40.634115054,-73.970013134
40.634122593,-73.945661182
40.634132206,-73.989475951
40.634151474,-73.972992711
40.63415999,-74.00578985
40.634162847,-74.002781434
40.634169248,-74.020720246
40.634176759,-73.964972656
40.634216396,-73.969198834
40.634220007,-74.010873543
40.634225546,-73.989663287
40.634228242,-74.010862736
40.634258453,-73.989331816
40.634271459,-73.983300559
40.634285054,-73.90436819
40.634303233,-73.903132368
40.634305451,-74.006042066
40.634306753,-73.914492318
40.634341973,-73.978216844
40.634355402,-73.965743584
40.634381488,-73.985026323
40.634396871,-73.978227635
40.634403217,-73.931476305
40.634407044,-73.964075411
40.634407809,-73.925614368
40.63441516,-73.973796052
40.634420885,-73.924619951
40.634428219,-73.954152989
40.634430529,-73.969350057
40.634431147,-73.901845943
40.634451769,-73.978238426
40.634453612,-74.007054497
40.634459495,-73.975701974
40.634462391,-74.023570239
40.63446732,-73.992700503
