SKFact,SKCasualty_Type,SKDate,SKGender,SKAge_Band,SKCasualty_Severity,Number_of_Casualties,create_date,update_date
55080,1,592,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55121,1,594,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55228,1,601,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55249,1,602,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55445,1,613,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55461,1,614,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55495,1,616,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55514,1,617,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55573,1,620,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55726,1,629,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55772,1,632,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55786,1,633,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55827,1,636,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55876,1,639,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55907,1,641,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55938,1,643,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
55993,1,647,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56010,1,648,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56119,1,655,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56137,1,656,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56175,1,658,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56226,1,661,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56260,1,663,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56288,1,665,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56317,1,667,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56338,1,668,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56384,1,671,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56433,1,674,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56495,1,678,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56560,1,682,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56593,1,684,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56628,1,686,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56678,1,689,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56739,1,693,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56768,1,695,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56783,1,696,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56801,1,697,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56821,1,698,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56857,1,700,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56874,1,701,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56961,1,706,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
56996,1,708,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57025,1,710,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57084,1,714,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57116,1,716,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57178,1,720,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57210,1,722,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57225,1,723,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
57283,1,727,1,7,3,1,2021-12-06 10:43:37.880,2021-12-06 10:43:37.880
62041,1,1057,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62059,1,1058,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62074,1,1059,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62226,1,1068,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62295,1,1072,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62428,1,1080,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62458,1,1082,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62514,1,1085,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62529,1,1086,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62561,1,1088,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62592,1,1090,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62674,1,1095,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62748,1,1099,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62786,1,1101,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62821,1,1103,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62959,1,1112,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62977,1,1113,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
62999,1,1114,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63045,1,1117,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63060,1,1118,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63097,1,1120,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63117,1,1121,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63134,1,1122,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63181,1,1125,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63202,1,1126,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63220,1,1127,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63242,1,1128,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63372,1,1136,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63391,1,1137,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63514,1,1144,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63600,1,1149,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63615,1,1150,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63649,1,1152,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63726,1,1156,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63860,1,1164,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63874,1,1165,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63887,1,1166,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63899,1,1167,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63914,1,1168,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
63978,1,1172,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64032,1,1175,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64050,1,1176,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64143,1,1181,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64237,1,1187,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64271,1,1189,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64327,1,1192,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64346,1,1193,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64361,1,1194,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64396,1,1196,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64415,1,1197,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64430,1,1198,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64511,1,1203,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64527,1,1204,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64678,1,1213,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64706,1,1215,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64781,1,1219,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64801,1,1220,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64915,1,1227,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64950,1,1229,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64964,1,1230,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
64981,1,1231,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65036,1,1235,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65050,1,1236,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65069,1,1237,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65106,1,1239,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65155,1,1242,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65166,1,1243,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65198,1,1245,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65210,1,1246,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65243,1,1248,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65321,1,1253,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65336,1,1254,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65452,1,1262,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65531,1,1268,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65571,1,1271,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65621,1,1274,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65635,1,1275,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65655,1,1276,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65669,1,1277,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65792,1,1285,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65860,1,1290,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65889,1,1292,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
65970,1,1298,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66052,1,1304,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66081,1,1306,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66112,1,1308,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66128,1,1309,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66158,1,1311,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66172,1,1312,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66287,1,1320,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66340,1,1324,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66363,1,1326,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
66405,1,1329,1,7,3,1,2021-12-06 10:43:39.166,2021-12-06 10:43:39.166
58054,1,780,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58100,1,783,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58130,1,785,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58168,1,788,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58307,1,798,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58406,1,805,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58419,1,806,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58444,1,808,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58480,1,811,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58506,1,813,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58588,1,820,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58600,1,821,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58661,1,826,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58751,1,833,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
58918,1,846,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59004,1,852,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59018,1,853,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59067,1,857,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59083,1,858,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59116,1,860,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59174,1,866,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59212,1,869,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59253,1,872,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59294,1,875,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59328,1,878,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59352,1,880,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59387,1,883,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59400,1,884,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59450,1,888,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59463,1,889,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59485,1,891,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59522,1,894,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59539,1,895,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59552,1,896,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59566,1,897,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59589,1,899,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59602,1,900,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59649,1,903,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59696,1,907,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59709,1,908,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59731,1,909,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59756,1,911,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59770,1,912,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59816,1,916,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59844,1,918,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59892,1,921,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59918,1,923,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59941,1,925,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
59958,1,926,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60024,1,931,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60053,1,933,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60066,1,934,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60096,1,936,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60199,1,943,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60247,1,946,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60280,1,948,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60433,1,958,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60447,1,959,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60457,1,960,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60472,1,961,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60493,1,963,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60509,1,964,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60537,1,966,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60625,1,973,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60655,1,975,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60674,1,976,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60687,1,977,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60705,1,978,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60830,1,985,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60849,1,986,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60868,1,987,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
60918,1,990,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61033,1,996,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61084,1,999,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61150,1,1003,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61338,1,1015,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61387,1,1018,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61420,1,1020,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61467,1,1023,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61483,1,1024,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61530,1,1027,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61566,1,1029,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61616,1,1032,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61738,1,1039,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61753,1,1040,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61807,1,1043,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61827,1,1044,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61859,1,1046,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61893,1,1048,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
61941,1,1051,1,7,3,1,2021-12-06 10:43:39.163,2021-12-06 10:43:39.163
45370,1,2,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45457,1,8,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45484,1,10,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45496,1,11,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45529,1,13,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45546,1,14,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45562,1,15,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45579,1,16,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45588,1,17,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45601,1,18,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45614,1,19,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45669,1,22,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45679,1,23,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45695,1,24,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45720,1,26,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45779,1,31,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45792,1,32,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45804,1,33,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45827,1,35,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45843,1,36,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45853,1,37,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45870,1,39,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45883,1,40,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45913,1,42,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
45952,1,45,1,7,3,1,2021-12-06 10:43:37.830,2021-12-06 10:43:37.830
46056,1,53,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46067,1,54,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46125,1,59,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46134,1,60,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46157,1,62,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46195,1,65,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46223,1,67,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46303,1,72,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46365,1,76,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46379,1,77,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46399,1,78,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46443,1,81,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46478,1,83,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46527,1,86,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46561,1,89,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46615,1,93,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46644,1,95,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46676,1,97,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46704,1,99,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46718,1,100,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46745,1,102,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46762,1,103,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46779,1,104,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46796,1,105,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46837,1,108,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46853,1,109,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46868,1,110,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46897,1,112,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
46924,1,114,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47001,1,119,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47030,1,121,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47046,1,122,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47096,1,125,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47133,1,127,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47149,1,128,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47164,1,129,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47209,1,132,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47252,1,135,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47280,1,137,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47296,1,138,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47347,1,141,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47371,1,142,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47405,1,144,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47421,1,145,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47502,1,150,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47539,1,152,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47609,1,156,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47695,1,162,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47740,1,165,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
47757,1,166,1,7,3,1,2021-12-06 10:43:37.833,2021-12-06 10:43:37.833
