TICKET_NMBR,PARENT_SERVICE,service,org_id,ASSIGNED_GROUP,OPEN_DATE,CLOSE_DATE,PRIORITY,STATUS,ACTUAL_COMPLETION_HRS,BUSINESS_COMPLETION_HRS,AGING,CLASS_STRUCTURE_ID,class_structure,CLASSIFICATION_ID,classification,EXTERNAL_SYSTEM,GLOBAL_TICKET_ID,CLOSURE_CODE,LAST_MODIFIED_DATE
"IN10162256","GC WAN","GC WAN","1342","NW000444","13OCT2019:10:48:14","24OCT2019:11:57:34","Medium","CLOSED",265.16,74.95,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04NOV2019:05:30:33"
"IN10164277","GC WAN","GC WAN","1342","NW000432","25OCT2019:11:09:07","05MAY2020:08:03:08","Medium","CLOSED",4628.9,1306.9,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16MAY2020:05:30:01"
"IN10164315","GC WAN","GC WAN","1342","NW000444","25OCT2019:15:27:44","29OCT2019:02:32:13","Medium","CLOSED",83.07,11.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08NOV2019:05:30:19"
"IN10166265","GC WAN","GC WAN","1342","NW000433","05NOV2019:19:24:38","06NOV2019:07:38:01","Medium","CLOSED",12.22,0.63,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17NOV2019:08:54:25"
"IN10166942","GC WAN","GC WAN","1342","NW000444","08NOV2019:19:29:23","14NOV2019:12:23:12","Medium","CLOSED",136.9,25.38,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25NOV2019:05:30:28"
"IN10167535","GC WAN","GC WAN","1342","NW000444","13NOV2019:23:10:04","12DEC2019:13:15:30","Medium","CLOSED",686.09,206.25,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","23DEC2019:05:30:38"
"IN10169547","GC WAN","GC WAN","1342","NW000433","25NOV2019:11:45:43","25NOV2019:12:54:00","Medium","CLOSED",1.14,1.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06DEC2019:05:30:21"
"IN10169906","GC WAN","GC WAN","1342","NW000433","27NOV2019:02:20:57","18DEC2019:15:22:00","Medium","CLOSED",517.02,158.37,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","29DEC2019:05:30:38"
"IN10170127","GC WAN","GC WAN","1342","NW000433","28NOV2019:05:59:27","28NOV2019:07:23:15","Medium","CLOSED",1.4,0.38,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09DEC2019:05:30:33"
"IN10182989","GC WAN","GC WAN","1342","NW000433","19FEB2020:19:57:00","24FEB2020:15:06:00","Medium","CLOSED",115.15,28.1,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06MAR2020:05:30:00"
"IN10186573","GC WAN","GC WAN","1342","NW000460","12MAR2020:01:33:41","19JUN2020:17:32:06","Medium","CLOSED",2391.97,690.53,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30JUN2020:05:30:02"
"IN10192436","GC WAN","GC WAN","1342","NW000460","18APR2020:23:15:23","26JUN2020:15:55:59","Medium","CLOSED",1648.68,488.92,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07JUL2020:05:30:02"
"IN10194547","GC WAN","GC WAN","1342","NW000433","04MAY2020:23:22:45","15JUN2020:09:16:06","Medium","CLOSED",993.89,282.27,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26JUN2020:05:30:20"
"IN10202469","GC WAN","GC WAN","1342","NW000433","26JUN2020:08:43:21","03JUL2020:15:31:10","Medium","CLOSED",174.8,46.8,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14JUL2020:05:30:30"
"IN10203387","GC WAN","GC WAN","1342","NW000433","03JUL2020:02:32:04","03JUL2020:15:57:47","Medium","CLOSED",13.43,8.95,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14JUL2020:05:30:26"
"IN10204541","GC WAN","GC WAN","1342","NW000476","10JUL2020:11:40:40","10AUG2020:09:02:45","Medium","CLOSED",741.37,207.36,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10AUG2020:09:02:45"
"IN10205718","GC WAN","GC WAN","1342","NW000433","17JUL2020:04:35:14","17JUL2020:07:18:17","Medium","CLOSED",2.72,0.3,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28JUL2020:05:30:25"
"IN10208235","GC WAN","GC WAN","1342","NW000433","30JUL2020:19:08:32","31JUL2020:09:03:00","Medium","CLOSED",13.91,2.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11AUG2020:05:30:20"
"IN10208581","GC WAN","GC WAN","1342","NW000433","03AUG2020:04:20:42","05AUG2020:14:19:22","Medium","CLOSED",57.98,27.32,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16AUG2020:05:30:24"
"IN10216594","GC WAN","GC WAN","1342","NW000476","23SEP2020:09:30:36","25SEP2020:11:31:47","Medium","CLOSED",50.02,22.02,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06OCT2020:05:30:06"
"IN10217560","GC WAN","GC WAN","1342","NW000425","29SEP2020:07:55:39","17NOV2020:10:13:30","Medium","CLOSED",1178.3,332.3,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28NOV2020:05:30:33"
"IN10236363","GC WAN","GC WAN","1342","NW000476","24JAN2021:11:04:56","25JAN2021:08:11:57","Medium","CLOSED",21.12,1.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05FEB2021:05:30:15"
"IN10240308","GC WAN","GC WAN","1342","NW000476","16FEB2021:14:37:31","18FEB2021:15:07:56","Medium","CLOSED",48.51,20.5,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01MAR2021:05:30:17"
"IN10254985","GC WAN","GC WAN","1342","NW000476","12MAY2021:03:35:41","12MAY2021:09:11:23","Medium","CLOSED",5.6,2.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","23MAY2021:05:30:05"
"IN10255832","GC WAN","GC WAN","1342","NW000476","16MAY2021:13:52:07","17MAY2021:07:47:59","Medium","CLOSED",17.93,0.78,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28MAY2021:05:30:27"
"IN10269346","GC WAN","GC WAN","1342","NW000460","19JUL2021:07:38:51","30JUL2021:12:44:30","Medium","CLOSED",269.09,95.1,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10AUG2021:05:30:21"
"IN10279189","GC WAN","GC WAN","1342","NW000476","09SEP2021:09:33:50","13SEP2021:09:55:21","Medium","CLOSED",96.35,20.37,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24SEP2021:05:30:13"
"IN10289717","GC WAN","GC WAN","1342","NW000476","08NOV2021:17:28:23","09NOV2021:14:57:20","Medium","CLOSED",21.48,7.95,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20NOV2021:05:30:05"
"IN10041841","Fixed Line","Fixed - VoIP","1342","NW000439","31OCT2016:10:09:00","19DEC2016:12:16:18","Medium","CLOSED",1178.12,342.12,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30DEC2016:05:30:14"
"IN10045413","Mainframe","Mainframe","1342","DC000155","29DEC2016:04:50:19","29DEC2016:09:36:26","Medium","CLOSED",4.77,2.6,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09JAN2017:05:30:16"
"IN10045869","Mainframe","Mainframe","1342","DC000155","06JAN2017:00:13:11","06JAN2017:11:10:45","Medium","CLOSED",10.96,4.17,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17JAN2017:05:31:35"
"IN10046832","Mainframe","Mainframe","1342","DC000155","24JAN2017:03:09:33","24JAN2017:10:19:34","Medium","CLOSED",7.17,3.32,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04FEB2017:05:30:14"
"IN10046849","Mobile Devices","Mobile - Enterprise Mobile Device Management (EMDM)","1342","EDC00006","24JAN2017:09:07:00","01FEB2017:15:35:51","Medium","CLOSED",198.48,66.46,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12FEB2017:05:30:01"
"IN10047255","High-performance Computing","HPC - Interaction & Visualization","1342","DC000130","30JAN2017:11:26:20","31JAN2017:08:13:29","Medium","CLOSED",20.79,6.79,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11FEB2017:05:30:11"
"IN10051776","Secure Remote Access","Secure Remote Access","1342","ITS00309","03APR2017:07:29:56","03APR2017:11:19:12","Medium","CLOSED",3.82,3.83,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14APR2017:05:30:11"
"IN10051784","Secure Remote Access","Secure Remote Access","1342","ITS00309","03APR2017:08:19:13","03APR2017:11:18:26","Medium","CLOSED",2.99,2.98,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14APR2017:05:30:11"
"IN10053146","Secure Remote Access","Secure Remote Access","1342","ITS00307","25APR2017:15:00:53","26APR2017:14:59:22","Medium","CLOSED",23.97,9.98,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07MAY2017:05:30:06"
"IN10057364","Middleware","Middleware","1342","DC000141","20JUN2017:10:35:43","17JUL2017:10:44:25","Medium","CLOSED",648.15,180.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28JUL2017:05:30:00"
"IN10057619","Middleware","Middleware","1342","EDC00021","22JUN2017:15:14:27","22JUN2017:15:39:59","Medium","CLOSED",0.43,0.42,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03JUL2017:05:30:27"
"IN10057739","GC WAN","GC WAN National","1342","NW000457","24JUN2017:22:06:17","21JUL2017:13:27:03","Medium","CLOSED",639.35,186.45,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01AUG2017:05:30:15"
"IN10059406","Secure Remote Access","Secure Remote Access","1342","ITS00307","14JUL2017:10:27:14","14JUL2017:10:53:26","Medium","CLOSED",0.44,0.43,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25JUL2017:06:04:20"
"IN10060736","Directory Services","Directory Services","1342","ITS00322","31JUL2017:19:22:13","27SEP2017:11:12:39","Medium","CLOSED",1383.84,404.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08OCT2017:05:30:14"
"IN10061347","Directory Services","Directory Services","1342","ITS00322","09AUG2017:07:33:55","09AUG2017:09:09:54","Medium","CLOSED",1.6,1.6,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20AUG2017:05:30:16"
"IN10063245","Directory Services","Directory Services","1342","ITS00322","01SEP2017:09:18:13","01SEP2017:09:29:32","Medium","CLOSED",0.19,0.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12SEP2017:05:30:06"
"IN10063932","Middleware","Middleware","1342","DC000152","10SEP2017:19:02:35","12SEP2017:14:40:27","Medium","CLOSED",43.63,17.67,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","23SEP2017:05:30:05"
"IN10065685","NA","-1","1342","","29SEP2017:21:34:28","29SEP2017:21:37:01","Medium","CLOSED",0.04,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10OCT2017:05:30:04"
"IN10065784","NA","Data Centre Services","1342","DC000123","02OCT2017:08:57:03","02OCT2017:09:02:33","Medium","CLOSED",0.09,0.08,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13OCT2017:05:30:10"
"IN10065855","Internal Credential Management (ICM)","Internal Credential Management (ICM)","1342","ITS00313","02OCT2017:17:39:27","05OCT2017:08:35:40","Medium","CLOSED",62.94,21.58,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16OCT2017:05:30:09"
"IN10066826","Fixed Line","Fixed Line","1342","NW000412","13OCT2017:14:29:42","01NOV2017:12:13:17","Medium","CLOSED",453.73,127.74,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12NOV2017:05:30:18"
"IN10066922","Contact Centre","Contact Centre","1342","NW000414","15OCT2017:08:44:12","16OCT2017:10:03:32","Medium","CLOSED",25.32,3.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27OCT2017:05:30:20"
"IN10067434","Internal Credential Management (ICM)","Internal Credential Management (ICM)","1342","ITS00313","19OCT2017:13:21:16","19OCT2017:14:24:28","Medium","CLOSED",1.05,1.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30OCT2017:05:30:15"
"IN10068053","Email","Email","1342","NW000429","26OCT2017:11:52:14","26OCT2017:13:46:50","Medium","CLOSED",1.91,1.9,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06NOV2017:05:30:14"
"IN10068061","Middleware","Middleware","1342","DC000152","26OCT2017:12:41:49","01NOV2017:08:18:36","Medium","CLOSED",139.61,35.62,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12NOV2017:05:30:10"
"IN10069018","Email","Email","1342","NW000427","05NOV2017:18:53:22","05NOV2017:21:23:52","Medium","CLOSED",2.51,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16NOV2017:05:30:02"
"IN10069065","Email","Email","1342","NW000427","06NOV2017:10:59:00","07NOV2017:09:34:52","Medium","CLOSED",22.6,8.59,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","18NOV2017:05:30:15"
"IN10069728","High-performance Computing","High-performance Computing","1342","DC000129","14NOV2017:13:44:31","16NOV2017:15:09:54","Medium","CLOSED",49.42,21.42,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27NOV2017:05:30:20"
"IN10071257","NA","Data Centre Services","1342","DC000123","30NOV2017:08:57:59","03APR2018:11:22:47","Medium","CLOSED",2978.41,832.42,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14APR2018:05:30:00"
"IN10071261","Email","Email","1342","NW000429","30NOV2017:09:16:47","01DEC2017:13:25:32","Medium","CLOSED",28.15,14.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12DEC2017:05:30:13"
"IN10071269","NA","Data Centre Services","1342","DC000123","30NOV2017:09:31:43","03APR2018:09:24:16","Medium","CLOSED",2975.88,829.88,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14APR2018:05:30:00"
"IN10071270","NA","Data Centre Services","1342","DC000123","30NOV2017:09:34:34","03APR2018:09:47:38","Medium","CLOSED",2976.22,830.21,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14APR2018:05:30:00"
"IN10071476","Mainframe","Mainframe","1342","DC000155","02DEC2017:07:56:55","11JAN2018:10:04:59","Medium","CLOSED",962.13,253.07,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","22JAN2018:05:30:03"
"IN10072083","Government of Canada Managed Security Service","Government of Canada Managed Security Service","1342","ITS00325","07DEC2017:14:04:56","14DEC2017:11:42:35","Medium","CLOSED",165.63,47.63,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25DEC2017:05:30:09"
"IN10072349","Mainframe","Mainframe","1342","DC000155","11DEC2017:07:19:22","13DEC2017:14:34:15","Medium","CLOSED",55.25,27.25,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24DEC2017:05:30:06"
"IN10072814","NA","-1","1342","","15DEC2017:01:28:19","27DEC2017:08:00:09","Medium","CLOSED",294.53,61,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07JAN2018:05:30:04"
"IN10073686","High-performance Computing","High-performance Computing","1342","DC000129","27DEC2017:16:52:49","08JAN2018:10:31:40","Medium","CLOSED",281.65,63.65,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","19JAN2018:05:30:16"
"IN10093839","High-performance Computing","High-performance Computing","1342","DC000128","03JUL2018:13:10:04","03JUL2018:14:23:33","Medium","CLOSED",1.22,1.22,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14JUL2018:05:30:06"
"IN10094285","Email","Email","1342","NW000429","06JUL2018:10:55:50","16JUL2018:10:30:00","Medium","CLOSED",239.57,59.58,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27JUL2018:05:30:15"
"IN10094909","Database","Database","1342","DC000140","11JUL2018:08:51:40","11JUL2018:09:31:19","Medium","CLOSED",0.66,0.67,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","22JUL2018:05:30:02"
"IN10096134","IT Continuity Support Service","IT Continuity Support Service","1342","SM000541","20JUL2018:11:01:05","25MAR2020:10:08:41","Medium","CLOSED",14735.13,4219.11,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05APR2020:05:30:00"
"IN10096768","Firewall","Firewall","1342","ITS00340","25JUL2018:10:33:30","25JUL2018:10:49:21","Medium","CLOSED",0.26,0.27,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05AUG2018:05:30:17"
"IN10097076","High-performance Computing","High-performance Computing","1342","DC000129","27JUL2018:13:18:12","31JUL2018:11:11:06","Medium","CLOSED",93.88,17.88,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11AUG2018:05:30:08"
"IN10099589","Internal Credential Management (ICM)","Internal Credential Management (ICM)","1342","ITS00330","17AUG2018:13:04:45","27AUG2018:10:24:19","Medium","CLOSED",237.33,57.33,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07SEP2018:05:30:20"
"IN10099590","Conferencing Services","Conferencing - Videoconferencing","1342","NW000471","17AUG2018:13:16:01","27AUG2018:09:37:42","Medium","CLOSED",236.36,56.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07SEP2018:05:30:19"
"IN10099824","Directory Services","Directory Services","1342","EDC00010","20AUG2018:14:14:22","23AUG2018:11:48:39","Medium","CLOSED",69.57,27.57,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03SEP2018:05:30:05"
"IN10099827","Internal Credential Management (ICM)","Internal Credential Management (ICM)","1342","ITS00330","20AUG2018:14:38:29","21AUG2018:10:17:07","Medium","CLOSED",19.64,5.65,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03SEP2018:05:30:12"
"IN10103234","Middleware","Middleware","1342","DC000221","17SEP2018:14:30:21","17SEP2018:15:08:23","Medium","CLOSED",0.63,0.63,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28SEP2018:05:30:24"
"IN10103388","Middleware","Middleware","1342","DC000221","18SEP2018:11:33:06","18SEP2018:14:11:17","Medium","CLOSED",2.64,2.63,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","29SEP2018:05:30:12"
"IN10103583","Directory Services","Directory Services","1342","ITS00322","19SEP2018:14:46:12","21SEP2018:11:02:59","Medium","CLOSED",44.28,16.26,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02OCT2018:05:30:18"
"IN10105078","Firewall","Firewall","1342","ITS00345","28SEP2018:10:18:57","02OCT2018:13:06:09","Medium","CLOSED",98.79,22.8,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13OCT2018:05:30:47"
"IN10106190","Firewall","Firewall","1342","ITS00341","05OCT2018:11:10:36","01NOV2018:08:41:14","Medium","CLOSED",645.51,177.51,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12NOV2018:05:30:29"
"IN10106270","Firewall","Firewall","1342","ITS00345","05OCT2018:16:39:04","09OCT2018:15:12:51","Medium","CLOSED",94.56,8.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20OCT2018:05:30:42"
"IN10107202","Cloud Brokering","Cloud Brokering","1342","DC000230","11OCT2018:16:19:05","14NOV2018:09:26:10","Medium","CLOSED",809.12,223.11,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25NOV2018:05:30:06"
"IN10107338","Cloud Brokering","Cloud Brokering","1342","DC000228","12OCT2018:10:32:48","17OCT2018:11:33:22","Medium","CLOSED",121.01,31.02,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28OCT2018:05:30:30"
"IN10107605","NA","-1","1342","","14OCT2018:08:28:02","14OCT2018:08:31:54","Medium","CLOSED",0.06,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25OCT2018:05:30:01"
"IN10107716","High-performance Computing","High-performance Computing","1342","DC000128","15OCT2018:11:15:59","15OCT2018:19:13:31","Medium","CLOSED",7.96,5.75,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26OCT2018:05:30:08"
"IN10107729","High-performance Computing","High-performance Computing","1342","DC000128","15OCT2018:12:42:54","15OCT2018:14:28:03","Medium","CLOSED",1.75,1.77,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26OCT2018:05:30:04"
"IN10109107","High-performance Computing","High-performance Computing","1342","DC000128","22OCT2018:16:05:21","22OCT2018:16:36:16","Medium","CLOSED",0.52,0.52,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02NOV2018:05:30:28"
"IN10109727","Fixed Line","Fixed Line","1342","NW000412","26OCT2018:10:40:06","31OCT2018:09:17:01","Medium","CLOSED",118.62,28.61,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11NOV2018:05:30:19"
"IN10110200","Mainframe","Mainframe","1342","DC000155","29OCT2018:23:17:45","31OCT2018:12:33:19","Medium","CLOSED",37.26,15.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11NOV2018:05:30:33"
"IN10110310","Conferencing Services","Conferencing - Videoconferencing","1342","NW000410","30OCT2018:12:55:10","06NOV2018:12:49:01","Medium","CLOSED",167.9,49.9,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17NOV2018:05:30:25"
"IN10111511","Cloud Brokering","Cloud Brokering","1342","DC000228","06NOV2018:18:49:47","07NOV2018:11:29:58","Medium","CLOSED",16.67,4.48,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","18NOV2018:05:30:29"
"IN10113101","Firewall","Firewall","1342","ITS00340","16NOV2018:10:44:29","26NOV2018:09:50:07","Medium","CLOSED",239.09,59.1,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07DEC2018:05:30:29"
"IN10113136","Fixed Line","Fixed Line","1342","NW000412","16NOV2018:14:54:27","22FEB2019:09:04:18","Medium","CLOSED",2346.16,664.17,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05MAR2019:05:30:00"
"IN10114812","Directory Services","Directory Services","1342","EDC00010","28NOV2018:23:32:44","30NOV2018:09:59:56","Medium","CLOSED",34.45,12.98,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11DEC2018:05:30:25"
"IN10116398","Middleware","Middleware","1342","DC000141","07DEC2018:11:00:34","07DEC2018:14:58:09","Medium","CLOSED",3.96,3.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","18DEC2018:05:30:20"
"IN10116771","High-performance Computing","High-performance Computing","1342","DC000128","10DEC2018:12:40:17","10DEC2018:14:20:15","Medium","CLOSED",1.67,1.67,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21DEC2018:05:30:30"
"IN10117128","Middleware","Middleware","1342","DC000221","12DEC2018:13:15:22","13DEC2018:08:36:34","Medium","CLOSED",19.35,5.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24DEC2018:05:30:07"
"IN10117290","Contact Centre","Contact Centre","1342","NW000414","13DEC2018:11:53:50","17DEC2018:12:14:27","Medium","CLOSED",96.34,20.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28DEC2018:05:30:22"
"IN10118778","High-performance Computing","High-performance Computing","1342","DC000128","26DEC2018:23:18:47","31DEC2018:15:11:10","Medium","CLOSED",111.87,28.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11JAN2019:05:30:19"
"IN10118834","Directory Services","Directory Services","1342","ITS00322","27DEC2018:11:53:30","27DEC2018:15:30:07","Medium","CLOSED",3.61,3.62,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07JAN2019:05:30:14"
"IN10119267","Mainframe","Mainframe","1342","DC000155","31DEC2018:16:36:31","08JAN2019:10:28:59","Medium","CLOSED",185.87,43.87,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","19JAN2019:05:30:44"
"IN10120939","Fixed Line","Fixed Line","1342","NW000412","08JAN2019:19:30:15","15JAN2019:09:47:35","Medium","CLOSED",158.29,42.78,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26JAN2019:05:30:06"
"IN10124092","Contact Centre","Contact Centre","1342","NW000414","29JAN2019:11:48:32","30JAN2019:08:57:59","Medium","CLOSED",21.16,7.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10FEB2019:05:30:10"
"IN10124301","Middleware","Middleware","1342","DC000141","30JAN2019:12:52:12","30JAN2019:12:58:47","Medium","CLOSED",0.11,0.1,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10FEB2019:05:30:17"
"IN10124306","Firewall","Firewall","1342","ITS00340","30JAN2019:13:24:30","02FEB2019:11:03:48","Medium","CLOSED",69.66,23.6,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15MAR2019:05:30:03"
"IN10124754","Fixed Line","Fixed - VoIP","1342","NW000439","01FEB2019:15:33:46","05FEB2019:17:28:49","Medium","CLOSED",97.92,21.92,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16FEB2019:05:30:15"
