customer_id,recency,frequency,monetary,R,F,M,rfm_value,Score,RFM_status
1491,161,3,1591.33,1,4,4,144,9,"Silver"
1518,92,4,1365.79,1,4,4,144,9,"Silver"
1529,105,1,199.09999999999991,1,4,4,144,9,"Silver"
1544,330,1,903.11,1,4,4,144,9,"Silver"
1632,282,1,709.34,1,4,4,144,9,"Silver"
1635,140,4,1319.52,1,4,4,144,9,"Silver"
1658,281,4,1469.96,1,4,4,144,9,"Silver"
1673,134,3,748.69,1,4,4,144,9,"Silver"
1692,128,4,1168.43,1,4,4,144,9,"Silver"
1715,103,3,629.29,1,4,4,144,9,"Silver"
1724,104,4,958.58000000000015,1,4,4,144,9,"Silver"
1744,110,3,539.24999999999989,1,4,4,144,9,"Silver"
1747,191,4,995.37999999999988,1,4,4,144,9,"Silver"
1768,93,1,437.46,1,4,4,144,9,"Silver"
1772,169,4,1648.05,1,4,4,144,9,"Silver"
1774,98,4,1168.78,1,4,4,144,9,"Silver"
1805,91,4,634.65,1,4,4,144,9,"Silver"
1828,151,3,757.24999999999989,1,4,4,144,9,"Silver"
1846,334,1,356.5,1,4,4,144,9,"Silver"
1907,111,4,1014.07,1,4,4,144,9,"Silver"
1943,300,3,357.78999999999979,1,4,4,144,9,"Silver"
2002,98,3,1637.46,1,4,4,144,9,"Silver"
2011,316,3,560.48000000000013,1,4,4,144,9,"Silver"
2035,128,4,1520.86,1,4,4,144,9,"Silver"
2047,280,1,1215.34,1,4,4,144,9,"Silver"
2086,99,3,949.57999999999993,1,4,4,144,9,"Silver"
2145,195,1,299.27,1,4,4,144,9,"Silver"
2197,120,3,378.15000000000009,1,4,4,144,9,"Silver"
2209,266,1,445.20999999999992,1,4,4,144,9,"Silver"
2224,288,3,1041.01,1,4,4,144,9,"Silver"
2228,169,4,1425.27,1,4,4,144,9,"Silver"
2256,170,3,1461,1,4,4,144,9,"Silver"
2291,108,1,198.22,1,4,4,144,9,"Silver"
2326,113,1,309.80999999999989,1,4,4,144,9,"Silver"
2328,152,1,356.5,1,4,4,144,9,"Silver"
2337,173,3,398.42999999999989,1,4,4,144,9,"Silver"
2398,114,3,746.19999999999993,1,4,4,144,9,"Silver"
2420,140,3,1749.57,1,4,4,144,9,"Silver"
2482,233,3,1400.83,1,4,4,144,9,"Silver"
2519,109,4,456.62999999999988,1,4,4,144,9,"Silver"
2525,304,1,217.51,1,4,4,144,9,"Silver"
2547,185,3,703.83,1,4,4,144,9,"Silver"
2634,190,3,798.28,1,4,4,144,9,"Silver"
2666,257,4,1424.82,1,4,4,144,9,"Silver"
2688,89,3,1017.75,1,4,4,144,9,"Silver"
2690,110,4,1082.15,1,4,4,144,9,"Silver"
2704,236,3,513.57999999999993,1,4,4,144,9,"Silver"
2706,124,3,1343.61,1,4,4,144,9,"Silver"
2716,144,4,1036.05,1,4,4,144,9,"Silver"
2720,149,4,902.04,1,4,4,144,9,"Silver"
2725,177,4,353.35000000000008,1,4,4,144,9,"Silver"
2744,126,3,1264.73,1,4,4,144,9,"Silver"
2802,173,3,456.17999999999989,1,4,4,144,9,"Silver"
2807,354,1,133.7800000000002,1,4,4,144,9,"Silver"
2835,229,3,328.77,1,4,4,144,9,"Silver"
2863,176,1,167.21,1,4,4,144,9,"Silver"
2926,144,4,1341.68,1,4,4,144,9,"Silver"
2970,99,4,1111.11,1,4,4,144,9,"Silver"
2978,148,3,827.70999999999992,1,4,4,144,9,"Silver"
3023,133,4,661.93999999999994,1,4,4,144,9,"Silver"
3037,186,3,1404.96,1,4,4,144,9,"Silver"
3040,346,1,1702.55,1,4,4,144,9,"Silver"
3063,93,4,263.28,1,4,4,144,9,"Silver"
3066,165,4,1516.28,1,4,4,144,9,"Silver"
3070,120,4,399.21,1,4,4,144,9,"Silver"
3071,159,4,473.42999999999978,1,4,4,144,9,"Silver"
3073,252,3,1264.33,1,4,4,144,9,"Silver"
3078,170,3,1750.43,1,4,4,144,9,"Silver"
3179,269,1,459.46000000000021,1,4,4,144,9,"Silver"
3235,223,1,574.62000000000012,1,4,4,144,9,"Silver"
3243,164,4,1202.87,1,4,4,144,9,"Silver"
3271,91,4,1783.14,1,4,4,144,9,"Silver"
3279,298,1,690.49,1,4,4,144,9,"Silver"
3292,302,1,15.080000000000011,1,4,4,144,9,"Silver"
3323,191,3,1142.75,1,4,4,144,9,"Silver"
3348,130,3,1136.03,1,4,4,144,9,"Silver"
3428,92,1,509.97,1,4,4,144,9,"Silver"
3442,204,4,1535.84,1,4,4,144,9,"Silver"
3449,150,4,1541.16,1,4,4,144,9,"Silver"
3458,109,3,1740.37,1,4,4,144,9,"Silver"
3491,190,4,1430.28,1,4,4,144,9,"Silver"
