Zip,City,State,Region,District,Country
"92150","","Veracruz Llave","","Chiconamel","Mexico"
"92159","","Veracruz Llave","","Chiconamel","Mexico"
"92160","","Veracruz Llave","","Chiconamel","Mexico"
"92161","","Veracruz Llave","","Chiconamel","Mexico"
"92165","","Veracruz Llave","","Chiconamel","Mexico"
"93880","","Veracruz Llave","","Chiconquiaco","Mexico"
"93882","","Veracruz Llave","","Chiconquiaco","Mexico"
"93885","","Veracruz Llave","","Chiconquiaco","Mexico"
"93890","","Veracruz Llave","","Chiconquiaco","Mexico"
"93892","","Veracruz Llave","","Chiconquiaco","Mexico"
"93893","","Veracruz Llave","","Chiconquiaco","Mexico"
"93894","","Veracruz Llave","","Chiconquiaco","Mexico"
"92700","","Veracruz Llave","","Chicontepec","Mexico"
"92701","","Veracruz Llave","","Chicontepec","Mexico"
"92702","","Veracruz Llave","","Chicontepec","Mexico"
"92703","","Veracruz Llave","","Chicontepec","Mexico"
"92704","","Veracruz Llave","","Chicontepec","Mexico"
"92705","","Veracruz Llave","","Chicontepec","Mexico"
"92706","","Veracruz Llave","","Chicontepec","Mexico"
"92707","","Veracruz Llave","","Chicontepec","Mexico"
"92708","","Veracruz Llave","","Chicontepec","Mexico"
"92710","","Veracruz Llave","","Chicontepec","Mexico"
"92711","","Veracruz Llave","","Chicontepec","Mexico"
"92720","","Veracruz Llave","","Chicontepec","Mexico"
"92724","","Veracruz Llave","","Chicontepec","Mexico"
"92725","","Veracruz Llave","","Chicontepec","Mexico"
"92726","","Veracruz Llave","","Chicontepec","Mexico"
"92727","","Veracruz Llave","","Chicontepec","Mexico"
"92728","","Veracruz Llave","","Chicontepec","Mexico"
"95980","","Veracruz Llave","","Chinameca","Mexico"
"95990","","Veracruz Llave","","Chinameca","Mexico"
"95997","","Veracruz Llave","","Chinameca","Mexico"
"92420","","Veracruz Llave","","Chinampa de Gorostiza","Mexico"
"96983","","Veracruz Llave","","Las Choapas","Mexico"
"96984","","Veracruz Llave","","Las Choapas","Mexico"
"96985","","Veracruz Llave","","Las Choapas","Mexico"
"96986","","Veracruz Llave","","Las Choapas","Mexico"
"96987","","Veracruz Llave","","Las Choapas","Mexico"
"96988","","Veracruz Llave","","Las Choapas","Mexico"
"96989","","Veracruz Llave","","Las Choapas","Mexico"
"96990","","Veracruz Llave","","Las Choapas","Mexico"
"96992","","Veracruz Llave","","Las Choapas","Mexico"
"96993","","Veracruz Llave","","Las Choapas","Mexico"
"96994","","Veracruz Llave","","Las Choapas","Mexico"
"96995","","Veracruz Llave","","Las Choapas","Mexico"
"96996","","Veracruz Llave","","Las Choapas","Mexico"
"94160","","Veracruz Llave","","Chocaman","Mexico"
"92200","","Veracruz Llave","","Chontla","Mexico"
"92204","","Veracruz Llave","","Chontla","Mexico"
"92207","","Veracruz Llave","","Chontla","Mexico"
"92220","","Veracruz Llave","","Chontla","Mexico"
"93040","","Veracruz Llave","","Chumatlan","Mexico"
"93041","","Veracruz Llave","","Chumatlan","Mexico"
"93050","","Veracruz Llave","","Chumatlan","Mexico"
"91630","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91633","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91634","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91635","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91636","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91637","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91639","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91640","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91643","","Veracruz Llave","","Emiliano Zapata","Mexico"
"91644","","Veracruz Llave","","Emiliano Zapata","Mexico"
"93180","","Veracruz Llave","","Espinal","Mexico"
"93181","","Veracruz Llave","","Espinal","Mexico"
"93182","","Veracruz Llave","","Espinal","Mexico"
"93183","","Veracruz Llave","","Espinal","Mexico"
"93184","","Veracruz Llave","","Espinal","Mexico"
"93185","","Veracruz Llave","","Espinal","Mexico"
"93190","","Veracruz Llave","","Espinal","Mexico"
"93193","","Veracruz Llave","","Espinal","Mexico"
"93194","","Veracruz Llave","","Espinal","Mexico"
"93195","","Veracruz Llave","","Espinal","Mexico"
"93197","","Veracruz Llave","","Espinal","Mexico"
"93198","","Veracruz Llave","","Espinal","Mexico"
"93199","","Veracruz Llave","","Espinal","Mexico"
"93100","","Veracruz Llave","","Filomeno Mata","Mexico"
"93110","","Veracruz Llave","","Filomeno Mata","Mexico"
"93116","","Veracruz Llave","","Filomeno Mata","Mexico"
"94476","","Veracruz Llave","","Fortin","Mexico"
"94477","","Veracruz Llave","","Fortin","Mexico"
"94478","","Veracruz Llave","","Fortin","Mexico"
"94479","","Veracruz Llave","","Fortin","Mexico"
"93550","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93552","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93553","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93560","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93562","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93564","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93568","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"93569","","Veracruz Llave","","Gutierrez Zamora","Mexico"
"96930","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96931","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96933","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96934","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96935","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96936","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96937","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96938","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96940","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96941","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96942","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96943","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96944","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96945","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96947","","Veracruz Llave","","Hidalgotitlan","Mexico"
"96948","","Veracruz Llave","","Hidalgotitlan","Mexico"
"94110","","Veracruz Llave","","Huatusco","Mexico"
"94113","","Veracruz Llave","","Huatusco","Mexico"
"94117","","Veracruz Llave","","Huatusco","Mexico"
"92604","","Veracruz Llave","","Huayacocotla","Mexico"
"92605","","Veracruz Llave","","Huayacocotla","Mexico"
"92606","","Veracruz Llave","","Huayacocotla","Mexico"
"92607","","Veracruz Llave","","Huayacocotla","Mexico"
"92608","","Veracruz Llave","","Huayacocotla","Mexico"
"92610","","Veracruz Llave","","Huayacocotla","Mexico"
"92611","","Veracruz Llave","","Huayacocotla","Mexico"
"92613","","Veracruz Llave","","Huayacocotla","Mexico"
"92615","","Veracruz Llave","","Huayacocotla","Mexico"
"92616","","Veracruz Llave","","Huayacocotla","Mexico"
"92617","","Veracruz Llave","","Huayacocotla","Mexico"
"92618","","Veracruz Llave","","Huayacocotla","Mexico"
"92619","","Veracruz Llave","","Huayacocotla","Mexico"
"95852","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95853","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95854","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95855","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95856","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95857","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95858","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95863","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95864","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95865","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95866","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95867","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95869","","Veracruz Llave","","Hueyapan de Ocampo","Mexico"
"95240","","Veracruz Llave","","Ignacio de La Llave","Mexico"
"95244","","Veracruz Llave","","Ignacio de La Llave","Mexico"
"95245","","Veracruz Llave","","Ignacio de La Llave","Mexico"
"95247","","Veracruz Llave","","Ignacio de La Llave","Mexico"
"92620","","Veracruz Llave","","Ilamatlan","Mexico"
"92623","","Veracruz Llave","","Ilamatlan","Mexico"
"92625","","Veracruz Llave","","Ilamatlan","Mexico"
"95650","","Veracruz Llave","","Isla","Mexico"
"95652","","Veracruz Llave","","Isla","Mexico"
"95654","","Veracruz Llave","","Isla","Mexico"
"95655","","Veracruz Llave","","Isla","Mexico"
"95657","","Veracruz Llave","","Isla","Mexico"
"95658","","Veracruz Llave","","Isla","Mexico"
"95659","","Veracruz Llave","","Isla","Mexico"
"92270","","Veracruz Llave","","Ixcatepec","Mexico"
"92280","","Veracruz Llave","","Ixcatepec","Mexico"
"92290","","Veracruz Llave","","Ixcatepec","Mexico"
"91250","","Veracruz Llave","","Ixhuacan de los Reyes","Mexico"
"91252","","Veracruz Llave","","Ixhuacan de los Reyes","Mexico"
"91253","","Veracruz Llave","","Ixhuacan de los Reyes","Mexico"
"91255","","Veracruz Llave","","Ixhuacan de los Reyes","Mexico"
"91257","","Veracruz Llave","","Ixhuacan de los Reyes","Mexico"
"94180","","Veracruz Llave","","Ixhuatlan Del Cafe","Mexico"
"94183","","Veracruz Llave","","Ixhuatlan Del Cafe","Mexico"
"94184","","Veracruz Llave","","Ixhuatlan Del Cafe","Mexico"
"94188","","Veracruz Llave","","Ixhuatlan Del Cafe","Mexico"
"94430","","Veracruz Llave","","Ixhuatlancillo","Mexico"
"96365","","Veracruz Llave","","Ixhuatlan Del Sureste","Mexico"
"96367","","Veracruz Llave","","Ixhuatlan Del Sureste","Mexico"
"92680","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92681","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92684","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92685","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92686","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92687","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92690","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92692","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92694","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92695","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92696","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"92698","","Veracruz Llave","","Ixhuatlan de Madero","Mexico"
"95430","","Veracruz Llave","","Ixmatlahuacan","Mexico"
"94450","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94451","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94452","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94453","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94455","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94456","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94457","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94458","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94459","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94467","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"94469","","Veracruz Llave","","Ixtaczoquitlan","Mexico"
"93660","","Veracruz Llave","","Jalacingo","Mexico"
"93662","","Veracruz Llave","","Jalacingo","Mexico"
"93664","","Veracruz Llave","","Jalacingo","Mexico"
"93666","","Veracruz Llave","","Jalacingo","Mexico"
"93668","","Veracruz Llave","","Jalacingo","Mexico"
"93670","","Veracruz Llave","","Jalacingo","Mexico"
"93671","","Veracruz Llave","","Jalacingo","Mexico"
"93672","","Veracruz Llave","","Jalacingo","Mexico"
"93676","","Veracruz Llave","","Jalacingo","Mexico"
"91210","","Veracruz Llave","","Xalapa","Mexico"
"91211","","Veracruz Llave","","Xalapa","Mexico"
"91215","","Veracruz Llave","","Xalapa","Mexico"
"91216","","Veracruz Llave","","Xalapa","Mexico"
"91220","","Veracruz Llave","","Xalapa","Mexico"
"94000","","Veracruz Llave","","Jalcomulco","Mexico"
"94019","","Veracruz Llave","","Jalcomulco","Mexico"
"96307","","Veracruz Llave","","Jaltipan","Mexico"
"96308","","Veracruz Llave","","Jaltipan","Mexico"
"96316","","Veracruz Llave","","Jaltipan","Mexico"
"96318","","Veracruz Llave","","Jaltipan","Mexico"
"94260","","Veracruz Llave","","Jamapa","Mexico"
"96950","","Veracruz Llave","","Jesus Carranza","Mexico"
"96955","","Veracruz Llave","","Jesus Carranza","Mexico"
"96956","","Veracruz Llave","","Jesus Carranza","Mexico"
"96957","","Veracruz Llave","","Jesus Carranza","Mexico"
"96959","","Veracruz Llave","","Jesus Carranza","Mexico"
"96960","","Veracruz Llave","","Jesus Carranza","Mexico"
"96970","","Veracruz Llave","","Jesus Carranza","Mexico"
"96972","","Veracruz Llave","","Jesus Carranza","Mexico"
"96973","","Veracruz Llave","","Jesus Carranza","Mexico"
"96974","","Veracruz Llave","","Jesus Carranza","Mexico"
"96975","","Veracruz Llave","","Jesus Carranza","Mexico"
"96976","","Veracruz Llave","","Jesus Carranza","Mexico"
"96977","","Veracruz Llave","","Jesus Carranza","Mexico"
"96978","","Veracruz Llave","","Jesus Carranza","Mexico"
"96979","","Veracruz Llave","","Jesus Carranza","Mexico"
"91240","","Veracruz Llave","","Xico","Mexico"
"91241","","Veracruz Llave","","Xico","Mexico"
"91243","","Veracruz Llave","","Xico","Mexico"
"91244","","Veracruz Llave","","Xico","Mexico"
"91245","","Veracruz Llave","","Xico","Mexico"
"91246","","Veracruz Llave","","Xico","Mexico"
"91247","","Veracruz Llave","","Xico","Mexico"
"91248","","Veracruz Llave","","Xico","Mexico"
"91380","","Veracruz Llave","","Jilotepec","Mexico"
"91390","","Veracruz Llave","","Jilotepec","Mexico"
"95670","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95672","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95673","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95674","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95676","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95677","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95680","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"95683","","Veracruz Llave","","Juan Rodriguez Clara","Mexico"
"91440","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91441","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91443","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91445","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91446","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91448","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91449","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91450","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"91451","","Veracruz Llave","","Juchique de Ferrer","Mexico"
"93860","","Veracruz Llave","","Landero y Coss","Mexico"
"95294","","Veracruz Llave","","Lerdo de Tejada","Mexico"
"95295","","Veracruz Llave","","Lerdo de Tejada","Mexico"
"94870","","Veracruz Llave","","Magdalena","Mexico"
"94877","","Veracruz Llave","","Magdalena","Mexico"
"94700","","Veracruz Llave","","Maltrata","Mexico"
"94250","","Veracruz Llave","","Manlio Fabio Altamirano","Mexico"
"94251","","Veracruz Llave","","Manlio Fabio Altamirano","Mexico"
"94253","","Veracruz Llave","","Manlio Fabio Altamirano","Mexico"
"94254","","Veracruz Llave","","Manlio Fabio Altamirano","Mexico"
"94255","","Veracruz Llave","","Manlio Fabio Altamirano","Mexico"
"94256","","Veracruz Llave","","Manlio Fabio Altamirano","Mexico"
"94420","","Veracruz Llave","","Mariano Escobedo","Mexico"
"94421","","Veracruz Llave","","Mariano Escobedo","Mexico"
"94422","","Veracruz Llave","","Mariano Escobedo","Mexico"
"94423","","Veracruz Llave","","Mariano Escobedo","Mexico"
"94424","","Veracruz Llave","","Mariano Escobedo","Mexico"
"94427","","Veracruz Llave","","Mariano Escobedo","Mexico"
"93600","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93603","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93604","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93605","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93606","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93607","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93608","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93610","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93633","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93635","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93636","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93638","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93640","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93641","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93643","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93645","","Veracruz Llave","","Martinez de La Torre","Mexico"
"93080","","Veracruz Llave","","Mecatlan","Mexico"
"93085","","Veracruz Llave","","Mecatlan","Mexico"
"93086","","Veracruz Llave","","Mecatlan","Mexico"
"95930","","Veracruz Llave","","Mecayapan","Mexico"
"95931","","Veracruz Llave","","Mecayapan","Mexico"
"95932","","Veracruz Llave","","Mecayapan","Mexico"
"95933","","Veracruz Llave","","Mecayapan","Mexico"
"94270","","Veracruz Llave","","Medellin","Mexico"
"94271","","Veracruz Llave","","Medellin","Mexico"
"94273","","Veracruz Llave","","Medellin","Mexico"
"94274","","Veracruz Llave","","Medellin","Mexico"
"94276","","Veracruz Llave","","Medellin","Mexico"
"94277","","Veracruz Llave","","Medellin","Mexico"
"94280","","Veracruz Llave","","Medellin","Mexico"
"94285","","Veracruz Llave","","Medellin","Mexico"
"91410","","Veracruz Llave","","Miahuatlan","Mexico"
"93740","","Veracruz Llave","","Las Minas","Mexico"
"96900","","Veracruz Llave","","Minatitlan","Mexico"
"96902","","Veracruz Llave","","Minatitlan","Mexico"
"96903","","Veracruz Llave","","Minatitlan","Mexico"
"96904","","Veracruz Llave","","Minatitlan","Mexico"
"96905","","Veracruz Llave","","Minatitlan","Mexico"
"96906","","Veracruz Llave","","Minatitlan","Mexico"
"96907","","Veracruz Llave","","Minatitlan","Mexico"
"96914","","Veracruz Llave","","Minatitlan","Mexico"
"96915","","Veracruz Llave","","Minatitlan","Mexico"
"96917","","Veracruz Llave","","Minatitlan","Mexico"
"96918","","Veracruz Llave","","Minatitlan","Mexico"
"96920","","Veracruz Llave","","Minatitlan","Mexico"
"96921","","Veracruz Llave","","Minatitlan","Mexico"
"96926","","Veracruz Llave","","Minatitlan","Mexico"
"96927","","Veracruz Llave","","Minatitlan","Mexico"
"93820","","Veracruz Llave","","Misantla","Mexico"
"93825","","Veracruz Llave","","Misantla","Mexico"
"93826","","Veracruz Llave","","Misantla","Mexico"
"93827","","Veracruz Llave","","Misantla","Mexico"
"93828","","Veracruz Llave","","Misantla","Mexico"
"93829","","Veracruz Llave","","Misantla","Mexico"
"93830","","Veracruz Llave","","Misantla","Mexico"
"93831","","Veracruz Llave","","Misantla","Mexico"
"93833","","Veracruz Llave","","Misantla","Mexico"
"93834","","Veracruz Llave","","Misantla","Mexico"
"93835","","Veracruz Llave","","Misantla","Mexico"
"93839","","Veracruz Llave","","Misantla","Mexico"
"93840","","Veracruz Llave","","Misantla","Mexico"
"93845","","Veracruz Llave","","Misantla","Mexico"
"93846","","Veracruz Llave","","Misantla","Mexico"
"93848","","Veracruz Llave","","Misantla","Mexico"
"93850","","Veracruz Llave","","Misantla","Mexico"
"93851","","Veracruz Llave","","Misantla","Mexico"
"93855","","Veracruz Llave","","Misantla","Mexico"
