Id,College Owner ID,Rating,College Name,Phone,College Site,Fax,Parent College ID,Website,College Number,Ticker Symbol,College Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created by ID,Modified by ID,Created Time,Modified Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,ERP System,Initial Contact Date,Student (FTE) Headcount,Institution Level,Status,College Mailing Street Name,College Mailing Street Two,College City,College State,College Zip Code,College,ERP Services,SIG Client,ContractStartDate,Contract End Date,Contract Monthly Rate,Current Hourly Rate-Onsite,Institution Type,Contract Loaded Rate (Expenses),Current Hourly Rate-Remote,Next Scheduled Increase Date,Special Group Rate,Next Schedule Rate-Onsite,Associated Institution ID,Project Domain Name,Contract Type,Contract Notes Special Provisions,Initital Date of Busines,Contract Rate Notes,PO Number,Total Contract Amount,NTE Amount,Other ERP Systems,Original Contract Date,Original Contract Rate,Send Invoices To,Maximum Travel Time,Contract2 Start Date,Contract2 End Date,Current2 Hourly Rate-Onsite,Contract2 Monthly Rate,Contract2 Next Increase Date,Contract2 Next Increase Rate,Contract2 Notes,IT Services,Reporting Services,Procurement Services,Vendor Selected,Currency,Exchange Rate,NDA,Background Check,Exclude from Client Lists,Last Activity Time,Meals Included,Test,PM,FICE,Next Schedule Rate-Remote,Next Renewal Date,Previous Renewal Date,New Renewal Status,Current2 Hourly Rate-Remote,Per Diem?,Full Per Diem Rate,Is There Per Diem?,Partial Per Diem Rate,Layout ID,PO Contact,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Survival Clause,Contract Survival Clause,Special Reporting Reqmts,PO Roll Notes,College Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time
"zcrm_210617000003382823","zcrm_210617000002355001","","California State University-Fullerton","","","","","www.fullerton.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,37677,"Four Year","","PO Box 34080, 800 N State Col Blvd","","Fullerton","CA","92831-3547","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1137",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382824","zcrm_210617000002355001","","California State University-Long Beach","","","","","www.csulb.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,36279,"Four Year","","1250 Bellflower Boulevard","","Long Beach","CA","90840-0119","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1139",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382825","zcrm_210617000002355001","","California State University-Los Angeles","","","","","www.calstatela.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,21755,"Four Year","","5151 State University Drive","","Los Angeles","CA","90032-8530","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1140",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382826","zcrm_210617000002355001","","California State University-Monterey Bay","","","","","www.csumb.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5609,"Four Year","","100 Campus Center","","Seaside","CA","93955-8000","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","32603",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382827","zcrm_210617000002355001","","California State University-Northridge","","","","","www.csun.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,36164,"Four Year","","18111 Nordhoff Street","","Northridge","CA","91330-0001","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1153",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382828","zcrm_210617000002355001","","California State University-Sacramento","","","","","www.csus.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,28539,"Four Year","","6000 J Street","","Sacramento","CA","95819-2694","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1150",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382829","zcrm_210617000002355001","","California State University-San Bernardino","","","","","www.csusb.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,18234,"Four Year","","5500 University Parkway","","San Bernardino","CA","92407-2393","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1142",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382830","zcrm_210617000002355001","","California State University-San Marcos","","","","","www.csusm.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,10610,"Four Year","","333 S Twin Oaks Valley Road","","San Marcos","CA","92096-0001","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","30113",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382831","zcrm_210617000002355001","","California State University-Stanislaus","","","","","www.csustan.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,8882,"Four Year","","1 University Circle","","Turlock","CA","95382-0299","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1157",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382832","zcrm_210617000002355001","","Calvin College","","","","","www.calvin.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4008,"Four Year","","3201 Burton Street, SE","","Grand Rapids","MI","49546-4388","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2241",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382833","zcrm_210617000002355001","","Cambridge College","","","","","www.cambridgecollege.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3757,"Four Year","","1000 Massachusetts Avenue","","Cambridge","MA","02138-5304","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","21829",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382834","zcrm_210617000002355001","","Camden County College","","","","","www.camdencc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,13807,"Two Year","","PO Box 200","","Blackwood","NJ","08012-0200","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","6865",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382835","zcrm_210617000002355001","","Campbell University","","","","","www.campbell.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,6244,"Four Year","","PO Box 97","","Buies Creek","NC","27506-0097","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2913",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382836","zcrm_210617000002355001","","Campbellsville University","","","","","www.campbellsville.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3664,"Four Year","","1 Universty Drive","","Campbellsville","KY","42718-2799","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1959",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382837","zcrm_210617000002355001","","Canisius College","","","","","www.canisius.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4908,"Four Year","","2001 Main Street","","Buffalo","NY","14208-1098","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2681",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382838","zcrm_210617000002355001","","Cape Cod Community College","","","","","www.capecod.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4201,"Two Year","","2240 Iyannough Road","","West Barnstable","MA","02668-1599","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2168",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382839","zcrm_210617000002355001","","Cape Fear Community College","","","","","www.cfcc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,9154,"Two Year","","411 N Front Street","","Wilmington","NC","28401-3993","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","5320",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382840","zcrm_210617000002355001","","Capella University","","","","","www.capella.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,35754,"Four Year","","225 S 6th Street, 9th Floor","","Minneapolis","MN","55402-4319","","","No",,,,,"Proprietary",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","32673",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382841","zcrm_210617000002355001","","Capital Community College","","","","","www.ccc.commnet.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4434,"Two Year","","950 Main Street","","Hartford","CT","06103-1207","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","7635",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382842","zcrm_210617000002355001","","Capital University","","","","","www.capital.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3584,"Four Year","","1 College and Main Street","","Columbus","OH","43209-2394","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3023",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382843","zcrm_210617000002355001","","Cardinal Stritch University","","","","","www.stritch.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4595,"Four Year","","6801 N Yates Road","","Milwaukee","WI","53217-3985","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3837",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382844","zcrm_210617000002355001","","Carl Albert State College","","","","","www.carlalbert.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2613,"Two Year","","1507 S McKenna","","Poteau","OK","74953-5208","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3176",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382845","zcrm_210617000002355001","","Carl Sandburg College","","","","","www.sandburg.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2460,"Two Year","","2400 Tom L. Wilson Boulevard","","Galesburg","IL","61401-9576","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","7265",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382846","zcrm_210617000002355001","","Carlow University","","","","","www.carlow.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2310,"Four Year","","3333 Fifth Avenue","","Pittsburgh","PA","15213-3165","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3303",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382847","zcrm_210617000002355001","","Carnegie Mellon University","","","","","www.cmu.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,12569,"Four Year","","5000 Forbes Avenue","","Pittsburgh","PA","15213-3890","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3242",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382848","zcrm_210617000002355001","","Carroll Community College","","","","","www.carrollcc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5473,"Two Year","","1601 Washington Road","","Westminster","MD","21157-6913","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","31007",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382849","zcrm_210617000002355001","","Carroll University","","","","","www.carrollu.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3571,"Four Year","","100 N East Avenue","","Waukesha","WI","53186-5593","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3838",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382850","zcrm_210617000002355001","","Carthage College","","","","","www.carthage.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3029,"Four Year","","2001 Alford Park Drive","","Kenosha","WI","53140-1994","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3839",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382851","zcrm_210617000002355001","","Cascadia Community College","","","","","www.cascadia.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3296,"Two Year","","18345 Campus Way, NE","","Bothell","WA","98011-8205","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","34835",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382852","zcrm_210617000002355001","","Case Western Reserve University","","","","","www.case.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,10026,"Four Year","","10900 Euclid Avenue","","Cleveland","OH","44106-7001","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3024",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382853","zcrm_210617000002355001","","Casper College","","","","","www.caspercollege.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4384,"Two Year","","125 College Drive","","Casper","WY","82601-2458","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3928",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382854","zcrm_210617000002355001","","Castleton State College","","","","","www.castleton.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2156,"Four Year","","62 Alumni Drive","","Castleton","VT","05735-4454","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3683",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382856","zcrm_210617000002355001","","Cecil College","","","","","www.cecil.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2708,"Two Year","","One Seahawk Drive","","North East","MD","21901-1999","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","8308",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382857","zcrm_210617000002355001","","Cedar Valley College","","","","","www.cedarvalleycollege.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,6403,"Two Year","","3030 N Dallas Avenue","","Lancaster","TX","75134-3799","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3561",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382858","zcrm_210617000002355001","","Cedarville University","","","","","www.cedarville.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3038,"Four Year","","251 N Main Street","","Cedarville","OH","45314-0601","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3025",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003382859","zcrm_210617000002355001","","Central Alabama Community College","","","","","www.cacc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2021,"Two Year","","1675 Cherokee Road","","Alexander City","AL","35010","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1007",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
