ProductKey,Product Name,Product Description,Manufacturer,Brand Name,Class Name,Color Name,Size,Size Range,Weight,Unit Cost,Unit Price,Product Sub Category,Product Category,WeightUnitMeasureID
1492,"The Phone Company Smart phones 4 GB of Memory M300 White","Smart phones 4 GB of memory, memory stick media expansion slot","The Phone Company","The Phone Company","Regular","White","4.1 x 2.2 x 0.5","",3.7,109.91,239,"Smart phones & PDAs","Cell phones","ounces"
1496,"The Phone Company Smart phones 320 x 320 M86 White","Handheld device, special laptop software, including Documents to go","The Phone Company","The Phone Company","Regular","White","4.2 x 2.1 x 0.6","",3.7,132.44,288,"Smart phones & PDAs","Cell phones","ounces"
1500,"The Phone Company Smart phones without camera E100 Pink","Smart phones without camera, high-resolution monochrome display","The Phone Company","The Phone Company","Economy","Pink","0.6 x 2.8 x 4.6","",5.6,65.77,129,"Smart phones & PDAs","Cell phones","ounces"
1504,"The Phone Company Smart phones 160x160 M26 Pink","Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual","The Phone Company","The Phone Company","Regular","Pink","8.8 x 3.8 x 3.8","",11.2,95.65,208,"Smart phones & PDAs","Cell phones","ounces"
1508,"The Phone Company Smart phones Expert M400 Pink","Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s","The Phone Company","The Phone Company","Regular","Pink","4.7 x 2.9 x 0.7","",1,137.96,300,"Smart phones & PDAs","Cell phones","ounces"
1512,"The Phone Company Smart phones 4 GB of Memory M300 Gold","Smart phones 4 GB of memory, memory stick media expansion slot","The Phone Company","The Phone Company","Regular","Gold","111 x 51.5 x 14.5","",3,109.91,239,"Smart phones & PDAs","Cell phones","ounces"
1516,"The Phone Company Smart phones 320 x 320 M86 Gold","Handheld device, special laptop software, including Documents to go","The Phone Company","The Phone Company","Regular","Gold","4 x 2 x 0.7","",6,132.44,288,"Smart phones & PDAs","Cell phones","ounces"
1520,"The Phone Company PDA Wifi 3.5-inch M200 Black","Multimedia accelerator with 16MB video memory","The Phone Company","The Phone Company","Regular","Black","4.5 x 2.3 x 0.6","",3.1,128.76,280,"Smart phones & PDAs","Cell phones","ounces"
1524,"The Phone Company PDA Phone 3.7 inches M340 Black","Opera 8 web browser supports adobe flash 9 browser plug in","The Phone Company","The Phone Company","Deluxe","Black","2.1 x 4.2 x 0.6","",4.3,151.76,330,"Smart phones & PDAs","Cell phones","ounces"
1528,"The Phone Company PDA Phone Unlocked 4.7 inches L550 Black","With 3MB Memory and 6-line backlit display","The Phone Company","The Phone Company","Deluxe","Black","4.2 x 2.1 x 0.6","",3.7,100.06,302,"Smart phones & PDAs","Cell phones","ounces"
1532,"The Phone Company PDA Palm 3.5 inch M810 Black","Pocket versions of familiar applications like Outlook, Word, and Excel","The Phone Company","The Phone Company","Regular","Black","4.5 x 2.6 x 0.6","",4,128.76,280,"Smart phones & PDAs","Cell phones","ounces"
1536,"The Phone Company PDA GPS Phone 3.7 inch M930 Black","624 MHz processor, 256MB ROM / 64MB SDRAM","The Phone Company","The Phone Company","Regular","Black","6 x 3 x 8","",4.8,137.04,298,"Smart phones & PDAs","Cell phones","ounces"
1540,"The Phone Company PDA Wifi 4.7-inch L290 Silver","The sensitive slanted stylus tip gives you smooth navigation","The Phone Company","The Phone Company","Deluxe","Silver","8.8 x 7 x 3.2","",8,125.9,380,"Smart phones & PDAs","Cell phones","ounces"
1544,"The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver","Stream and store MP3s and videos with high quality stereo sound","The Phone Company","The Phone Company","Regular","Silver","1.2 x 5.1 x 3.2","",3,109.45,238,"Smart phones & PDAs","Cell phones","ounces"
1548,"The Phone Company PDA Handheld 3.7 inch M630 Silver","Access the web, high-resolution widescreen display, opera 8 web browser","The Phone Company","The Phone Company","Regular","Silver","4.3 x 2.2 x 0.5","",4.7,122.32,266,"Smart phones & PDAs","Cell phones","ounces"
1552,"The Phone Company PDA Palm 4.7 inch L850 Silver","Removable/rechargeable battery and integrated keyboard","The Phone Company","The Phone Company","Deluxe","Silver","4.1 x 2.2 x 0.5","",3.7,131.87,398,"Smart phones & PDAs","Cell phones","ounces"
1556,"The Phone Company PDA Wifi 3.5-inch M200 White","Multimedia accelerator with 16MB video memory","The Phone Company","The Phone Company","Regular","White","4.1 x 2.2 x 0.5","",3.7,128.76,280,"Smart phones & PDAs","Cell phones","ounces"
1560,"The Phone Company PDA Phone 3.7 inches M340 White","Opera 8 web browsers; supports Adobe flash 9 browser plug in","The Phone Company","The Phone Company","Deluxe","White","4.2 x 2.1 x 0.6","",3.7,151.76,330,"Smart phones & PDAs","Cell phones","ounces"
1564,"The Phone Company PDA Phone Unlocked 4.7 inches L550 White","With 3MB Memory and 6-line backlit display","The Phone Company","The Phone Company","Deluxe","White","8.8 x 7 x 3.2","",5.3,100.06,302,"Smart phones & PDAs","Cell phones","ounces"
1568,"The Phone Company PDA Palm 3.5 inch M810 White","Pocket versions of familiar applications like Outlook, Word, and Excel","The Phone Company","The Phone Company","Regular","White","4.2 x 2.1 x 0.6","",3.7,128.76,280,"Smart phones & PDAs","Cell phones","ounces"
2489,"Contoso Rubberized Skin BlackBerry E100 Silver","Rubberized exterior provides a sure grip on the device and helps protect it if dropped or bumped","Contoso, Ltd","Contoso","Economy","Silver","3 x 1 x 5","",1.9,7.64,14.99,"Cell phones Accessories","Cell phones","ounces"
2493,"Cigarette Lighter Adapter for Contoso Phones E110 Red","Packs the power you need to charge your mobile phone while driving  Fits most in-vehicle power port sockets","Contoso, Ltd","Contoso","Economy","Red","1.4 x 1.4 x 3.6","",11.4,12.74,24.99,"Cell phones Accessories","Cell phones","ounces"
2497,"Headphone Adapter for Contoso Phone E130 White","Allows the adapter to be used with stereo headphones that also have integrated microphone functionality","Contoso, Ltd","Contoso","Economy","White","","",,5.09,9.99,"Cell phones Accessories","Cell phones","ounces"
2501,"Contoso Phone Tough Skin Case E140 Pink","Bottom flaps up for docking, rugged rubber case","Contoso, Ltd","Contoso","Economy","Pink","2.5 x 0.5 x 4.8","",5,12.09,23.72,"Cell phones Accessories","Cell phones","ounces"
2505,"Contoso Touch Stylus Pen E150 Red","The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen","Contoso, Ltd","Contoso","Economy","Red","4.1 x 0.2 x 0.2","",0.3,5.09,9.99,"Cell phones Accessories","Cell phones","ounces"
2509,"Contoso Original K1m Li-Ion Standard Battery E170 Black","Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies","Contoso, Ltd","Contoso","Economy","Black","2.5 x 1.5 x 4.8","",0.6,2.07,4.06,"Cell phones Accessories","Cell phones","ounces"
2513,"Contoso Bluetooth Active Headphones L15 Red","Play time up to 6 hours, talk time up to 7 hours, and Standby time up to 150 hours","Contoso, Ltd","Contoso","Deluxe","Red","6 x 6 x 0.5","",12.8,43.07,129.99,"Cell phones Accessories","Cell phones","ounces"
2517,"Contoso In-Line Coupler E180 Silver","Designed for new modular, different location without","Contoso, Ltd","Contoso","Economy","Silver","3.5 x 0.8 x 4.5","",1,1.71,3.35,"Cell phones Accessories","Cell phones","ounces"
1710,"MGS Age of Empires III: The Asian Dynasties M180","Age of Empires III: The Asian Dynasties","Tailspin Toys","Tailspin Toys","Regular","Silver","","",,32.25,70.13,"Download Games","Games and Toys",""
1714,"MGS Halo 2 for Windows Vista M220","Halo 2 for Windows Vista","Tailspin Toys","Tailspin Toys","Regular","White","","",,32.25,70.13,"Download Games","Games and Toys",""
1718,"MGS Zoo Tycoon 2: Zookeeper Collection M260","Zoo Tycoon 2: Zookeeper Collection","Tailspin Toys","Tailspin Toys","Regular","Blue","","",,32.25,70.13,"Download Games","Games and Toys",""
1722,"MGS Zoo Tycoon 2: End range Species Expansion Pack E105","Zoo Tycoon 2: Endangered Species Expansion Pack","Tailspin Toys","Tailspin Toys","Economy","Silver","","",,28.55,56,"Download Games","Games and Toys",""
1726,"MGS Zoo Tycoon 2 E108","Zoo Tycoon 2","Tailspin Toys","Tailspin Toys","Economy","Silver","","",,28.55,56,"Download Games","Games and Toys",""
1730,"MGS Dungeon Siege: Legends of Aranna M330","Dungeon Siege: Legends of Arana","Tailspin Toys","Tailspin Toys","Regular","Blue","","",,35.72,77.68,"Download Games","Games and Toys",""
1734,"MGS Zoo Tycoon Complete Collection E110","Zoo Tycoon Complete Collection","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,14.28,28,"Download Games","Games and Toys",""
1738,"MGS Impossible Creatures E114","Impossible Creatures","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,14.28,28,"Download Games","Games and Toys",""
1742,"MGS Age of Mythology E118","Age of Mythology","Tailspin Toys","Tailspin Toys","Economy","Pink","","",,14.28,28,"Download Games","Games and Toys",""
1746,"MGS Zoo Tycoon Dinosaur Digs X200","Zoo Tycoon Dinosaur Digs","Tailspin Toys","Tailspin Toys","Deluxe","Black","","",,36.11,109,"Download Games","Games and Toys",""
1750,"MGS Bicycle Card Games X600","Bicycle Card Games","Tailspin Toys","Tailspin Toys","Deluxe","White","","",,36.11,109,"Download Games","Games and Toys",""
1754,"MGS Zoo Tycoon M380","Zoo Tycoon","Tailspin Toys","Tailspin Toys","Regular","Blue","","",,40.93,89,"Download Games","Games and Toys",""
1758,"MGS Train Simulator E124","Train Simulator","Tailspin Toys","Tailspin Toys","Economy","White","","",,25.77,50.54,"Download Games","Games and Toys",""
1762,"MGS Age of Empires II: The Conquerors Expansion E125","Age of Empires II: The Conquerors Expansion","Tailspin Toys","Tailspin Toys","Economy","Black","","",,16,31.39,"Download Games","Games and Toys",""
1766,"MGS Age of Empires 2008new M420","Tailspin Age of Empires 2008new","Tailspin Toys","Tailspin Toys","Regular","Black","","",,24.83,54,"Download Games","Games and Toys",""
1770,"MGS Age of Empires III: The Asian Dynasties 2008 E126","Age of Empires III: The Asian Dynasties 2008","Tailspin Toys","Tailspin Toys","Economy","White","","",,17.33,34,"Download Games","Games and Toys",""
1774,"MGS Halo 2 for Windows Vista 2009 E130","Halo 2 for Windows Vista 2009","Tailspin Toys","Tailspin Toys","Economy","Silver","","",,21.92,43,"Download Games","Games and Toys",""
1778,"MGS Zoo Tycoon 2: Zookeeper Collection 2008 E134","Zoo Tycoon 2: Zookeeper Collection 2008","Tailspin Toys","Tailspin Toys","Economy","Pink","","",,21.92,43,"Download Games","Games and Toys",""
1782,"MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138","Zoo Tycoon 2: Endangered Species Expansion Pack 2008","Tailspin Toys","Tailspin Toys","Economy","Silver","","",,21.92,43,"Download Games","Games and Toys",""
1786,"MGS Zoo Tycoon 2008 E142","Zoo Tycoon 2008","Tailspin Toys","Tailspin Toys","Economy","Pink","","",,21.92,43,"Download Games","Games and Toys",""
1790,"MGS Dungeon Siege: Legends of Aranna 2009 E146","Dungeon Siege: Legends of Aranna™2009","Tailspin Toys","Tailspin Toys","Economy","Silver","","",,21.92,43,"Download Games","Games and Toys",""
1794,"MGS Zoo Tycoon Complete Collection2009 E150","Zoo Tycoon Complete Collection2009","Tailspin Toys","Tailspin Toys","Economy","Silver","","",,21.92,43,"Download Games","Games and Toys",""
1798,"MGS Impossible Creatures2009 E154","Impossible Creatures2009","Tailspin Toys","Tailspin Toys","Economy","Black","","",,21.92,43,"Download Games","Games and Toys",""
1802,"MGS Age of Mythology 2009 E158","Age of Mythology 2009","Tailspin Toys","Tailspin Toys","Economy","White","","",,16.31,32,"Download Games","Games and Toys",""
1806,"MGS Zoo Tycoon Dinosaur Digs2009 E162","Zoo Tycoon Dinosaur Digs2009","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,16.31,32,"Download Games","Games and Toys",""
1810,"MGS Bicycle Card Games2009 E166","Bicycle Card Games2009","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,16.31,32,"Download Games","Games and Toys",""
1814,"MGS Zoo Tycoon2009 E170","Zoo Tycoon2009","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,16.31,32,"Download Games","Games and Toys",""
1818,"MGS Train Simulator 2009 E174","Train Simulator 2009","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,16.31,32,"Download Games","Games and Toys",""
1822,"MGS Age of Empires II: The Conquerors Expansion 2009 E178","Age of Empires II: The Conquerors Expansion 2009","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,16.31,32,"Download Games","Games and Toys",""
1826,"MGS Age of Empires, 2009 E182","","Tailspin Toys","Tailspin Toys","Economy","Blue","","",,16.31,32,"Download Games","Games and Toys",""
