costid,variable,value
46391,chargeType,Usage
11679,chargeType,Usage
34500,chargeType,Usage
52457,chargeType,Usage
48871,chargeType,Usage
7259,chargeType,Usage
8536,chargeType,Usage
9734,chargeType,Usage
38140,chargeType,Usage
5596,chargeType,Usage
54215,chargeType,Usage
23418,chargeType,Usage
47308,chargeType,Usage
1064,chargeType,Usage
43433,chargeType,Usage
10206,chargeType,Usage
24852,chargeType,Usage
15165,chargeType,Usage
40558,chargeType,Usage
32233,chargeType,Usage
338,chargeType,Usage
31242,chargeType,Usage
42275,chargeType,Usage
22373,chargeType,Usage
10336,chargeType,Usage
21888,chargeType,Usage
13467,chargeType,Usage
28705,chargeType,Usage
26125,chargeType,Usage
41607,chargeType,Usage
33251,chargeType,Usage
11555,chargeType,Usage
53118,chargeType,Usage
31760,chargeType,Usage
37307,chargeType,Usage
30581,chargeType,Usage
2300,chargeType,Usage
15499,chargeType,Usage
11045,chargeType,Usage
38019,chargeType,Usage
5006,chargeType,Usage
16190,chargeType,Usage
23933,chargeType,Usage
48467,chargeType,Usage
42649,chargeType,Usage
29687,chargeType,Usage
47340,chargeType,Usage
40619,chargeType,Usage
54695,chargeType,Usage
30749,chargeType,Usage
49276,chargeType,Usage
7524,chargeType,Usage
24097,chargeType,Usage
25558,chargeType,Usage
38871,chargeType,Usage
53725,chargeType,Usage
19917,chargeType,Usage
42071,chargeType,Usage
46729,chargeType,Usage
11874,chargeType,Usage
17444,chargeType,Usage
997,chargeType,Usage
9855,chargeType,Usage
45766,chargeType,Usage
22525,chargeType,Usage
46736,chargeType,Usage
52576,chargeType,Usage
2098,chargeType,Usage
36351,chargeType,Usage
41018,chargeType,Usage
49184,chargeType,Usage
25433,chargeType,Usage
2039,chargeType,Usage
13519,chargeType,Usage
1635,chargeType,Usage
26185,chargeType,Usage
51463,chargeType,Usage
23219,chargeType,Usage
43760,frequency,UsageBased
10259,frequency,UsageBased
17794,frequency,UsageBased
14970,frequency,UsageBased
30697,frequency,UsageBased
18863,frequency,UsageBased
54181,frequency,UsageBased
49708,frequency,UsageBased
44591,frequency,UsageBased
16128,frequency,UsageBased
18281,frequency,UsageBased
45153,frequency,UsageBased
7957,frequency,UsageBased
45655,frequency,UsageBased
7670,frequency,UsageBased
22397,frequency,UsageBased
39932,frequency,UsageBased
3599,frequency,UsageBased
42263,frequency,UsageBased
7151,frequency,UsageBased
24771,frequency,UsageBased
28167,frequency,UsageBased
46391,frequency,UsageBased
11679,frequency,UsageBased
34500,frequency,UsageBased
52457,frequency,UsageBased
48871,frequency,UsageBased
7259,frequency,UsageBased
8536,frequency,UsageBased
9734,frequency,UsageBased
38140,frequency,UsageBased
5596,frequency,UsageBased
54215,frequency,UsageBased
23418,frequency,UsageBased
47308,frequency,UsageBased
1064,frequency,UsageBased
43433,frequency,UsageBased
10206,frequency,UsageBased
24852,frequency,UsageBased
15165,frequency,UsageBased
40558,frequency,UsageBased
32233,frequency,UsageBased
338,frequency,UsageBased
31242,frequency,UsageBased
42275,frequency,UsageBased
22373,frequency,UsageBased
10336,frequency,UsageBased
21888,frequency,UsageBased
13467,frequency,UsageBased
28705,frequency,UsageBased
26125,frequency,UsageBased
41607,frequency,UsageBased
33251,frequency,UsageBased
11555,frequency,UsageBased
53118,frequency,UsageBased
31760,frequency,UsageBased
37307,frequency,UsageBased
30581,frequency,UsageBased
2300,frequency,UsageBased
15499,frequency,UsageBased
11045,frequency,UsageBased
38019,frequency,UsageBased
5006,frequency,UsageBased
16190,frequency,UsageBased
23933,frequency,UsageBased
48467,frequency,UsageBased
42649,frequency,UsageBased
29687,frequency,UsageBased
47340,frequency,UsageBased
40619,frequency,UsageBased
54695,frequency,UsageBased
30749,frequency,UsageBased
49276,frequency,UsageBased
7524,frequency,UsageBased
24097,frequency,UsageBased
25558,frequency,UsageBased
38871,frequency,UsageBased
53725,frequency,UsageBased
19917,frequency,UsageBased
42071,frequency,UsageBased
46729,frequency,UsageBased
11874,frequency,UsageBased
17444,frequency,UsageBased
997,frequency,UsageBased
9855,frequency,UsageBased
45766,frequency,UsageBased
22525,frequency,UsageBased
46736,frequency,UsageBased
52576,frequency,UsageBased
2098,frequency,UsageBased
36351,frequency,UsageBased
41018,frequency,UsageBased
49184,frequency,UsageBased
25433,frequency,UsageBased
2039,frequency,UsageBased
13519,frequency,UsageBased
1635,frequency,UsageBased
26185,frequency,UsageBased
51463,frequency,UsageBased
23219,frequency,UsageBased
43760,meterDetails,
10259,meterDetails,
17794,meterDetails,
14970,meterDetails,
30697,meterDetails,
18863,meterDetails,
54181,meterDetails,
49708,meterDetails,
44591,meterDetails,
16128,meterDetails,
18281,meterDetails,
45153,meterDetails,
7957,meterDetails,
45655,meterDetails,
7670,meterDetails,
22397,meterDetails,
39932,meterDetails,
3599,meterDetails,
42263,meterDetails,
7151,meterDetails,
24771,meterDetails,
28167,meterDetails,
46391,meterDetails,
11679,meterDetails,
34500,meterDetails,
52457,meterDetails,
48871,meterDetails,
7259,meterDetails,
8536,meterDetails,
9734,meterDetails,
38140,meterDetails,
5596,meterDetails,
54215,meterDetails,
23418,meterDetails,
47308,meterDetails,
1064,meterDetails,
43433,meterDetails,
10206,meterDetails,
24852,meterDetails,
15165,meterDetails,
40558,meterDetails,
32233,meterDetails,
338,meterDetails,
31242,meterDetails,
42275,meterDetails,
22373,meterDetails,
10336,meterDetails,
21888,meterDetails,
13467,meterDetails,
28705,meterDetails,
26125,meterDetails,
41607,meterDetails,
33251,meterDetails,
11555,meterDetails,
53118,meterDetails,
31760,meterDetails,
37307,meterDetails,
30581,meterDetails,
2300,meterDetails,
15499,meterDetails,
11045,meterDetails,
38019,meterDetails,
5006,meterDetails,
16190,meterDetails,
23933,meterDetails,
48467,meterDetails,
42649,meterDetails,
29687,meterDetails,
47340,meterDetails,
40619,meterDetails,
54695,meterDetails,
30749,meterDetails,
49276,meterDetails,
7524,meterDetails,
24097,meterDetails,
25558,meterDetails,
38871,meterDetails,
53725,meterDetails,
19917,meterDetails,
42071,meterDetails,
46729,meterDetails,
11874,meterDetails,
17444,meterDetails,
997,meterDetails,
9855,meterDetails,
45766,meterDetails,
22525,meterDetails,
46736,meterDetails,
52576,meterDetails,
2098,meterDetails,
36351,meterDetails,
41018,meterDetails,
49184,meterDetails,
25433,meterDetails,
2039,meterDetails,
13519,meterDetails,
1635,meterDetails,
26185,meterDetails,
51463,meterDetails,
23219,meterDetails,
