facet,tweetid
"#powerpoint",13489
"#powerpoint",13490
"#powerpoint",13491
"#powerpoint",13492
"#powerpoint",13493
"#powerpoint",13494
"#powerpoint",13496
"#powerpoint",13497
"#powerpoint",13502
"#powerpoint",13504
"#powerpoint",13506
"#powerpoint",13507
"#powerpoint",13511
"#powerpoint",13520
"#powerpoint",13521
"#powerpoint",13525
"#powerpoint",13527
"#powerpoint",13529
"#powerpoint",13531
"#powerpoint",13532
"#powerpoint",13541
"#powerpoint",13543
"#powerpoint",13545
"#powerpoint",13546
"#powerpoint",13547
"#powerpoint",13549
"#powerpoint",13551
"#powerpoint",13552
"#powerpoint",13553
"#powerpoint",13554
"#powerpoint",13555
"#powerpoint",13556
"#powerpoint",13561
"#powerpoint",13563
"#powerpoint",13564
"#powerpoint",13565
"#powerpoint",13567
"#powerpoint",13569
"#powerpoint",13571
"#powerpoint",13572
"#powerpoint",13577
"#powerpoint",13579
"#powerpoint",13581
"#powerpoint",13583
"#powerpoint",13586
"#powerpoint",13587
"#powerpoint",13588
"#powerpoint",13589
"#powerpoint",13592
"#powerpoint",13593
"#powerpoint",13595
"#powerpoint",13596
"#powerpoint",13598
"#powerpoint",13599
"#powerpoint",13603
"#powerpoint",13604
"#powerpoint",13607
"#powerpoint",13611
"#powerpoint",13612
"#powerpoint",13615
"#powerpoint",13619
"#powerpoint",13620
"#powerpoint",13627
"#powerpoint",13631
"#powerpoint",13635
"#powerpoint",13636
"#powerpoint",13637
"#powerpoint",13639
"#powerpoint",13640
"#powerpoint",13641
"#powerpoint",13642
"#powerpoint",13643
"#powerpoint",13644
"#powerpoint",13645
"#powerpoint",13646
"#powerpoint",13648
"#powerpoint",13649
"#powerpoint",13650
"#powerpoint",13654
"#powerpoint",13655
"#powerpoint",13657
"#powerpoint",13658
"#powerpoint",13660
"#powerpoint",13662
"#powerpoint",13663
"#powerpoint",13664
"#powerpoint",13668
"#powerpoint",13669
"#powerpoint",13671
"#powerpoint",13672
"#powerpoint",13677
"#powerpoint",13684
"#powerpoint",13686
"#powerpoint",13700
"#powerpoint",13702
"#powerpoint",13703
"#powerpoint",13704
"#powerpoint",13705
"#powerpoint",13706
"#powerpoint",13707
"#powerpoint",13708
"#powerpoint",13712
"#powerpoint",13713
"#powerpoint",13717
"#powerpoint",13718
"#powerpoint",13719
"#powerpoint",13723
"#powerpoint",13730
"#powerpoint",13733
"#powerpoint",13735
"#powerpoint",13737
"#powerpoint",13738
"#powerpoint",13742
"#powerpoint",13751
"#powerpoint",13756
"#powerpoint",13757
"#powerpoint",13759
"#powerpoint",13761
"#powerpoint",13762
"#powerpoint",13768
"#powerpoint",13769
"#powerpoint",13770
"#powerpoint",13774
"#powerpoint",13775
"#powerpoint",13777
"#powerpoint",13778
"#powerpoint",13782
"#powerpoint",13783
"#powerpoint",13784
"#powerpoint",13785
"#powerpoint",13787
"#powerpoint",13790
"#powerpoint",13791
"#powerpoint",13792
"#powerpoint",13794
"#powerpoint",13795
"#powerpoint",13797
"#powerpoint",13798
"#powerpoint",13799
"#powerpoint",13802
"#powerpoint",13804
"#powerpoint",13808
"#powerpoint",13817
"#powerpoint",13819
"#powerpoint",13820
"#powerpoint",13824
"#powerpoint",13825
"#powerpoint",13826
"#powerpoint",13827
"#powerpoint",13828
"#powerpoint",13830
"#powerpoint",13834
"#powerpoint",13835
"#powerpoint",13841
"#powerpoint",13843
"#powerpoint",13845
"#powerpoint",13847
"#powerpoint",13848
"#powerpoint",13849
"#powerpoint",13851
"#powerpoint",13852
"#powerpoint",13853
"#powerpoint",13854
"#powerpoint",13856
"#powerpoint",13857
"#powerpoint",13858
"#powerpoint",13860
"#powerpoint",13866
"#powerpoint",13868
"#powerpoint",13869
"#powerpoint",13871
"#powerpoint",13874
"#powerpoint",13875
"#powerpoint",13876
"#powerpoint",13878
"#powerpoint",13885
"#powerpoint",13887
"#powerpoint",13888
"#powerpoint",13889
"#powerpoint",13890
"#powerpoint",13896
"#powerpoint",13897
"#powerpoint",13901
"#powerpoint",13903
"#powerpoint",13907
"#powerpoint",13909
"#powerpoint",13911
"#powerpoint",13916
"#powerpoint",13919
"#powerpoint",13922
"#powerpoint",13933
"#powerpoint",13934
"#powerpoint",13938
"#powerpoint",13939
"#powerpoint",13941
"#powerpoint",13942
"#powerpoint",13945
"#powerpoint",13946
"#powerpoint",13948
"#powerpoint",13949
"#powerpoint",13950
"#powerpoint",13952
"#powerpoint",13953
"#powerpoint",13961
"#powerpoint",13963
"#powerpoint",13966
"#powerpoint",13969
"#powerpoint",13993
"#powerpoint",13994
"#powerpoint",13995
"#powerpoint",13996
"#powerpoint",13997
"#powerpoint",15296
"#powerpoint",15297
"#powerpoint",15449
"#powerpoint",15456
"#powerpoint",15715
"#powerpoint",15801
"#powerpoint",15942
"#powerpoint",15948
"#powerpoint",15965
"#powerpoint",16041
"#powerpoint",24983
"#powerpoint",25536
"#powerpoint",25541
"#SQLServer",17613
"#SQLServer",17615
"#SQLServer",17676
"#SQLServer",17927
"#SQLServer",17931
"#SQLServer",18284
"#SQLServer",18793
"#SQLServer",18931
"#SQLServer",19093
"#SQLServer",19342
"#SQLServer",19666
"#SQLServer",19669
"#SQLServer",19670
"#SQLServer",19672
"#SQLServer",19674
"#SQLServer",19675
"#SQLServer",19680
"#SQLServer",19681
"#SQLServer",19682
"#SQLServer",19683
"#SQLServer",19684
"#SQLServer",19685
"#SQLServer",19686
"#SQLServer",19688
"#SQLServer",19689
"#SQLServer",19690
"#SQLServer",19691
"#SQLServer",19692
"#SQLServer",19693
"#SQLServer",19694
"#SQLServer",19696
"#SQLServer",19697
"#SQLServer",19699
"#SQLServer",19700
"#SQLServer",19701
"#SQLServer",19703
"#SQLServer",19708
"#SQLServer",19709
"#SQLServer",19710
"#SQLServer",19711
"#SQLServer",19712
"#SQLServer",19713
"#SQLServer",19714
"#SQLServer",19717
"#SQLServer",19718
"#SQLServer",19719
"#SQLServer",19720
"#SQLServer",19721
"#SQLServer",19722
"#SQLServer",19723
"#SQLServer",19725
"#SQLServer",19728
"#SQLServer",19730
"#SQLServer",19734
"#SQLServer",19735
"#SQLServer",19737
"#SQLServer",19738
"#SQLServer",19739
"#SQLServer",19740
"#SQLServer",19741
"#SQLServer",19742
"#SQLServer",19743
"#SQLServer",19744
"#SQLServer",19745
"#SQLServer",19746
"#SQLServer",19748
"#SQLServer",19750
"#SQLServer",19751
"#SQLServer",19752
"#SQLServer",19753
"#SQLServer",19754
"#SQLServer",19755
"#SQLServer",19756
"#SQLServer",19757
"#SQLServer",19758
"#SQLServer",19759
"#SQLServer",19760
"#SQLServer",19761
"#SQLServer",19762
"#SQLServer",19764
"#SQLServer",19765
"#SQLServer",19766
"#SQLServer",19767
"#SQLServer",19769
"#SQLServer",19770
"#SQLServer",19772
"#SQLServer",19775
"#SQLServer",19776
"#SQLServer",19777
"#SQLServer",19778
"#SQLServer",19781
"#SQLServer",19783
"#SQLServer",19784
"#SQLServer",19785
"#SQLServer",19786
"#SQLServer",19787
"#SQLServer",19788
"#SQLServer",19790
"#SQLServer",19791
"#SQLServer",19795
"#SQLServer",19796
"#SQLServer",19797
"#SQLServer",19798
"#SQLServer",19799
"#SQLServer",19800
"#SQLServer",19801
"#SQLServer",19803
"#SQLServer",19804
"#SQLServer",19805
"#SQLServer",19807
"#SQLServer",19808
"#SQLServer",19809
"#SQLServer",19810
"#SQLServer",19811
"#SQLServer",19812
"#SQLServer",19813
"#SQLServer",19814
"#SQLServer",19815
"#SQLServer",19816
"#SQLServer",19818
"#SQLServer",19819
"#SQLServer",19820
"#SQLServer",19821
"#SQLServer",19822
"#SQLServer",19823
"#SQLServer",19826
"#SQLServer",19828
"#SQLServer",19829
"#SQLServer",19829
"#SQLServer",19830
"#SQLServer",19832
"#SQLServer",19834
"#SQLServer",19835
"#SQLServer",19836
"#SQLServer",19837
"#SQLServer",19840
"#SQLServer",19841
"#SQLServer",19842
"#SQLServer",19843
"#SQLServer",19845
"#SQLServer",19846
"#SQLServer",19847
"#SQLServer",19850
"#SQLServer",19851
"#SQLServer",19854
"#SQLServer",19856
"#SQLServer",19857
"#SQLServer",19858
"#SQLServer",19860
"#SQLServer",19861
"#SQLServer",19862
"#SQLServer",19863
"#SQLServer",19864
"#SQLServer",19865
"#SQLServer",19866
"#SQLServer",19867
"#SQLServer",19868
"#SQLServer",19869
"#SQLServer",19871
"#SQLServer",19872
"#SQLServer",19873
"#SQLServer",19875
"#SQLServer",19877
"#SQLServer",19884
"#SQLServer",19885
"#SQLServer",19886
"#SQLServer",19887
"#SQLServer",19888
"#SQLServer",19889
"#SQLServer",19890
"#SQLServer",19891
"#SQLServer",19892
"#SQLServer",19893
"#SQLServer",19894
"#SQLServer",19895
"#SQLServer",19897
"#SQLServer",19898
"#SQLServer",19899
"#SQLServer",19903
"#SQLServer",19905
"#SQLServer",19906
"#SQLServer",19907
"#SQLServer",19908
"#SQLServer",19909
"#SQLServer",19910
"#SQLServer",19911
"#SQLServer",19913
"#SQLServer",19914
"#SQLServer",19916
"#SQLServer",19917
"#SQLServer",19918
"#SQLServer",19919
"#SQLServer",19920
"#SQLServer",19921
"#SQLServer",19923
"#SQLServer",19926
"#SQLServer",19927
"#SQLServer",19928
"#SQLServer",19929
"#SQLServer",19930
"#SQLServer",19931
"#SQLServer",19932
"#SQLServer",19933
"#SQLServer",19934
"#SQLServer",19935
"#SQLServer",19936
"#SQLServer",19937
"#SQLServer",19939
"#SQLServer",19940
"#SQLServer",19943
"#SQLServer",19944
"#SQLServer",19945
"#SQLServer",19946
"#SQLServer",19947
"#SQLServer",19948
"#SQLServer",19949
"#SQLServer",19950
"#SQLServer",19953
"#SQLServer",19955
"#SQLServer",19957
"#SQLServer",19960
"#SQLServer",19961
"#SQLServer",19962
"#SQLServer",19963
"#SQLServer",19964
"#SQLServer",19967
"#SQLServer",19968
"#SQLServer",19969
"#SQLServer",19970
"#SQLServer",19971
"#SQLServer",19973
"#SQLServer",19974
"#SQLServer",19978
"#SQLServer",19979
"#SQLServer",19980
"#SQLServer",19981
"#SQLServer",19982
"#SQLServer",19984
"#SQLServer",19986
"#SQLServer",19990
"#SQLServer",19992
"#SQLServer",19995
"#SQLServer",19996
"#SQLServer",19998
"#SQLServer",20000
"#SQLServer",20002
"#SQLServer",20004
"#SQLServer",20006
"#SQLServer",20007
"#SQLServer",20008
"#SQLServer",20009
"#SQLServer",20010
"#SQLServer",20014
"#SQLServer",20016
"#SQLServer",20017
"#SQLServer",20018
"#SQLServer",20019
"#SQLServer",20020
"#SQLServer",20021
"#SQLServer",20024
"#SQLServer",20025
"#SQLServer",20026
"#SQLServer",20027
"#SQLServer",20030
"#SQLServer",20032
"#SQLServer",20036
"#SQLServer",20037
"#SQLServer",20038
"#SQLServer",20039
"#SQLServer",20042
"#SQLServer",20044
"#SQLServer",20045
"#SQLServer",20046
"#SQLServer",20048
"#SQLServer",20049
"#SQLServer",20050
"#SQLServer",20051
"#SQLServer",20052
"#SQLServer",20054
"#SQLServer",20058
"#SQLServer",20060
"#SQLServer",20061
"#SQLServer",20062
"#SQLServer",20064
"#SQLServer",20065
"#SQLServer",20067
"#SQLServer",20068
"#SQLServer",20069
"#SQLServer",20070
"#SQLServer",20071
"#SQLServer",20075
"#SQLServer",20077
"#SQLServer",20078
"#SQLServer",20079
"#SQLServer",20081
"#SQLServer",20082
"#SQLServer",20083
"#SQLServer",20084
"#SQLServer",20085
"#SQLServer",20086
"#SQLServer",20088
"#SQLServer",20090
"#SQLServer",20091
"#SQLServer",20094
"#SQLServer",20095
"#SQLServer",20096
"#SQLServer",20098
"#SQLServer",20099
"#SQLServer",20100
"#SQLServer",20102
"#SQLServer",20103
"#SQLServer",20106
"#SQLServer",20107
"#SQLServer",20108
"#SQLServer",20109
"#SQLServer",20110
"#SQLServer",20111
"#SQLServer",20112
"#SQLServer",20113
"#SQLServer",20114
"#SQLServer",20115
"#SQLServer",20115
"#SQLServer",20116
"#SQLServer",20116
"#SQLServer",20117
"#SQLServer",20117
"#SQLServer",20118
"#SQLServer",20118
"#SQLServer",20119
"#SQLServer",20119
"#SQLServer",20120
"#SQLServer",20120
"#SQLServer",20121
"#SQLServer",20121
"#SQLServer",20122
"#SQLServer",20122
"#SQLServer",20123
"#SQLServer",20123
"#SQLServer",20124
"#SQLServer",20124
"#SQLServer",20125
"#SQLServer",20126
"#SQLServer",20126
"#SQLServer",20127
"#SQLServer",20127
"#SQLServer",20128
"#SQLServer",20128
"#SQLServer",20129
"#SQLServer",20130
"#SQLServer",20131
"#SQLServer",20132
"#SQLServer",20133
"#SQLServer",20135
"#SQLServer",20136
"#SQLServer",20137
"#SQLServer",20139
"#SQLServer",20141
"#SQLServer",20142
"#SQLServer",20143
"#SQLServer",20144
"#SQLServer",20145
"#SQLServer",20146
"#SQLServer",20147
"#SQLServer",20150
"#SQLServer",20151
"#SQLServer",20152
"#SQLServer",20153
"#SQLServer",20154
"#SQLServer",20155
"#SQLServer",20156
"#SQLServer",20157
"#SQLServer",20158
"#SQLServer",20159
"#SQLServer",20160
"#SQLServer",20161
"#SQLServer",20162
"#SQLServer",20165
"#SQLServer",20167
"#SQLServer",20168
"#SQLServer",20170
"#SQLServer",20171
"#SQLServer",20173
"#SQLServer",20174
"#SQLServer",20175
"#SQLServer",20176
"#SQLServer",20177
"#SQLServer",20178
"#SQLServer",20179
"#SQLServer",20181
"#SQLServer",20186
"#SQLServer",20187
"#SQLServer",20189
"#SQLServer",20192
"#SQLServer",20193
"#SQLServer",20194
"#SQLServer",20197
"#SQLServer",20198
"#SQLServer",20203
"#SQLServer",20204
"#SQLServer",20205
"#SQLServer",20206
"#SQLServer",20207
"#SQLServer",20208
"#SQLServer",20209
"#SQLServer",20210
"#SQLServer",20211
"#SQLServer",20213
"#SQLServer",20215
"#SQLServer",20218
"#SQLServer",20219
"#SQLServer",20220
"#SQLServer",20221
"#SQLServer",20223
"#SQLServer",20224
"#SQLServer",20227
"#SQLServer",20228
"#SQLServer",20229
"#SQLServer",20234
"#SQLServer",20237
"#SQLServer",20238
"#SQLServer",20239
"#SQLServer",20240
"#SQLServer",20241
"#SQLServer",20243
"#SQLServer",20245
"#SQLServer",20246
"#SQLServer",20249
"#SQLServer",20251
"#SQLServer",20253
"#SQLServer",20254
"#SQLServer",20255
"#SQLServer",20256
"#SQLServer",20257
"#SQLServer",20258
"#SQLServer",20260
"#SQLServer",20261
"#SQLServer",20263
"#SQLServer",20265
"#SQLServer",20266
"#SQLServer",20268
"#SQLServer",20269
"#SQLServer",20270
"#SQLServer",20272
"#SQLServer",20273
"#SQLServer",20274
"#SQLServer",20278
"#SQLServer",20281
"#SQLServer",20282
"#SQLServer",20283
"#SQLServer",20285
"#SQLServer",20286
"#SQLServer",20287
"#SQLServer",20288
"#SQLServer",20289
"#SQLServer",20290
"#SQLServer",20291
"#SQLServer",20292
"#SQLServer",20293
"#SQLServer",20294
"#SQLServer",20296
"#SQLServer",20297
"#SQLServer",20298
"#SQLServer",20299
"#SQLServer",20300
"#SQLServer",20301
"#SQLServer",20302
"#SQLServer",20303
"#SQLServer",20304
"#SQLServer",20305
"#SQLServer",20306
"#SQLServer",20307
"#SQLServer",20308
"#SQLServer",20309
"#SQLServer",20311
"#SQLServer",20312
"#SQLServer",20313
"#SQLServer",20316
"#SQLServer",20322
"#SQLServer",20323
"#SQLServer",20324
"#SQLServer",20326
"#SQLServer",20331
"#SQLServer",20333
"#SQLServer",20336
"#SQLServer",20337
"#SQLServer",20339
"#SQLServer",20343
"#SQLServer",20344
"#SQLServer",20345
"#SQLServer",20346
"#SQLServer",20347
"#SQLServer",20348
"#SQLServer",20349
"#SQLServer",20350
"#SQLServer",20352
"#SQLServer",20356
"#SQLServer",20360
"#SQLServer",20361
"#SQLServer",20363
"#SQLServer",20365
"#SQLServer",20366
"#SQLServer",20367
"#SQLServer",20368
"#SQLServer",20372
"#SQLServer",20373
"#SQLServer",20375
"#SQLServer",20376
"#SQLServer",20377
"#SQLServer",20378
"#SQLServer",20380
"#SQLServer",20381
"#SQLServer",20383
"#SQLServer",20388
"#SQLServer",20390
"#SQLServer",20391
"#SQLServer",20392
"#SQLServer",20396
"#SQLServer",20401
"#SQLServer",20402
"#SQLServer",20403
"#SQLServer",20405
"#SQLServer",20406
"#SQLServer",20408
"#SQLServer",20409
"#SQLServer",20413
"#SQLServer",20414
"#SQLServer",20417
"#SQLServer",20419
"#SQLServer",20420
"#SQLServer",20422
"#SQLServer",20424
"#SQLServer",20425
"#SQLServer",20426
"#SQLServer",20427
"#SQLServer",20428
"#SQLServer",20429
"#SQLServer",20431
"#SQLServer",20433
"#SQLServer",20435
"#SQLServer",20436
"#SQLServer",20437
"#SQLServer",20439
"#SQLServer",20440
"#SQLServer",20441
"#SQLServer",20445
"#SQLServer",20448
"#SQLServer",20451
"#SQLServer",20452
"#SQLServer",20453
"#SQLServer",20454
"#SQLServer",20455
"#SQLServer",20456
"#SQLServer",20459
"#SQLServer",20460
"#SQLServer",20462
"#SQLServer",20463
"#SQLServer",20465
"#SQLServer",20466
"#SQLServer",20467
"#SQLServer",20468
"#SQLServer",20469
"#SQLServer",20470
"#SQLServer",20471
"#SQLServer",20472
"#SQLServer",20474
"#SQLServer",20479
"#SQLServer",20480
"#SQLServer",20481
"#SQLServer",20482
"#SQLServer",20484
"#SQLServer",20485
"#SQLServer",20486
"#SQLServer",20488
"#SQLServer",20489
"#SQLServer",20490
"#SQLServer",20491
"#SQLServer",20492
"#SQLServer",20493
"#SQLServer",20494
"#SQLServer",20495
"#SQLServer",20496
"#SQLServer",20497
"#SQLServer",20498
"#SQLServer",20499
"#SQLServer",20500
"#SQLServer",20501
"#SQLServer",20503
"#SQLServer",20504
"#SQLServer",20505
"#SQLServer",20507
"#SQLServer",20508
"#SQLServer",20509
"#SQLServer",20510
"#SQLServer",20511
"#SQLServer",20512
"#SQLServer",20513
"#SQLServer",20514
"#SQLServer",20516
"#SQLServer",20517
"#SQLServer",20518
"#SQLServer",20519
"#SQLServer",20520
"#SQLServer",20522
"#SQLServer",20524
"#SQLServer",20526
"#SQLServer",20528
"#SQLServer",20530
"#SQLServer",20531
"#SQLServer",20532
"#SQLServer",20533
"#SQLServer",20534
"#SQLServer",20537
"#SQLServer",20538
"#SQLServer",20541
"#SQLServer",20542
"#SQLServer",20546
"#SQLServer",20548
"#SQLServer",20549
"#SQLServer",20550
"#SQLServer",20551
"#SQLServer",20552
"#SQLServer",20554
"#SQLServer",20556
"#SQLServer",20559
"#SQLServer",20561
"#SQLServer",20562
"#SQLServer",20564
"#SQLServer",20565
"#SQLServer",20566
"#SQLServer",20567
"#SQLServer",20571
"#SQLServer",20572
"#SQLServer",20573
"#SQLServer",20576
"#SQLServer",20581
"#SQLServer",20582
"#SQLServer",20585
"#SQLServer",20586
"#SQLServer",20587
"#SQLServer",20588
"#SQLServer",20589
"#SQLServer",20590
"#SQLServer",20591
"#SQLServer",20592
"#SQLServer",20594
"#SQLServer",20595
"#SQLServer",20596
"#SQLServer",20597
"#SQLServer",20598
"#SQLServer",20599
"#SQLServer",20600
"#SQLServer",20604
"#SQLServer",20605
"#SQLServer",20606
"#SQLServer",20607
"#SQLServer",20608
"#SQLServer",20609
"#SQLServer",20611
"#SQLServer",20613
"#SQLServer",20614
"#SQLServer",20615
"#SQLServer",20616
"#SQLServer",20619
"#SQLServer",20620
"#SQLServer",20621
"#SQLServer",20624
"#SQLServer",20625
"#SQLServer",20626
"#SQLServer",20627
"#SQLServer",20628
"#SQLServer",20629
"#SQLServer",20631
"#SQLServer",20632
"#SQLServer",20633
"#SQLServer",20634
"#SQLServer",20636
"#SQLServer",20637
"#SQLServer",20638
"#SQLServer",20639
