DateKey,FullDateAlternateKey,Day Number Of Week,English Day Name Of Week,Spanish Day Name Of Week,French Day Name Of Week,Day Number Of Month,Day Number Of Year,Week Number Of Year,English Month Name,Spanish Month Name,French Month Name,Month Number Of Year,Calendar Quarter,Calendar Year,Calendar Semester,Fiscal Quarter,Fiscal Year,Fiscal Semester,Month Year,2 Digit Month Number,2 Digit Month Number SW
20061108,2006-11-08 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",8,312,45,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061109,2006-11-09 00:00:00.000,5,"Thursday","Jueves","Jeudi",9,313,45,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061110,2006-11-10 00:00:00.000,6,"Friday","Viernes","Vendredi",10,314,45,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061111,2006-11-11 00:00:00.000,7,"Saturday","Sábado","Samedi",11,315,45,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061112,2006-11-12 00:00:00.000,1,"Sunday","Domingo","Dimanche",12,316,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061113,2006-11-13 00:00:00.000,2,"Monday","Lunes","Lundi",13,317,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061114,2006-11-14 00:00:00.000,3,"Tuesday","Martes","Mardi",14,318,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061115,2006-11-15 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",15,319,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061116,2006-11-16 00:00:00.000,5,"Thursday","Jueves","Jeudi",16,320,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061117,2006-11-17 00:00:00.000,6,"Friday","Viernes","Vendredi",17,321,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061118,2006-11-18 00:00:00.000,7,"Saturday","Sábado","Samedi",18,322,46,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061119,2006-11-19 00:00:00.000,1,"Sunday","Domingo","Dimanche",19,323,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061120,2006-11-20 00:00:00.000,2,"Monday","Lunes","Lundi",20,324,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061121,2006-11-21 00:00:00.000,3,"Tuesday","Martes","Mardi",21,325,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061122,2006-11-22 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",22,326,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061123,2006-11-23 00:00:00.000,5,"Thursday","Jueves","Jeudi",23,327,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061124,2006-11-24 00:00:00.000,6,"Friday","Viernes","Vendredi",24,328,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061125,2006-11-25 00:00:00.000,7,"Saturday","Sábado","Samedi",25,329,47,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061126,2006-11-26 00:00:00.000,1,"Sunday","Domingo","Dimanche",26,330,48,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061127,2006-11-27 00:00:00.000,2,"Monday","Lunes","Lundi",27,331,48,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061128,2006-11-28 00:00:00.000,3,"Tuesday","Martes","Mardi",28,332,48,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061129,2006-11-29 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",29,333,48,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20061130,2006-11-30 00:00:00.000,5,"Thursday","Jueves","Jeudi",30,334,48,"November","Noviembre","Novembre",11,4,2006,2,2,2007,1,"11-2006","11","11"
20071101,2007-11-01 00:00:00.000,5,"Thursday","Jueves","Jeudi",1,305,44,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071102,2007-11-02 00:00:00.000,6,"Friday","Viernes","Vendredi",2,306,44,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071103,2007-11-03 00:00:00.000,7,"Saturday","Sábado","Samedi",3,307,44,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071104,2007-11-04 00:00:00.000,1,"Sunday","Domingo","Dimanche",4,308,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071105,2007-11-05 00:00:00.000,2,"Monday","Lunes","Lundi",5,309,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071106,2007-11-06 00:00:00.000,3,"Tuesday","Martes","Mardi",6,310,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071107,2007-11-07 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",7,311,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071108,2007-11-08 00:00:00.000,5,"Thursday","Jueves","Jeudi",8,312,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071109,2007-11-09 00:00:00.000,6,"Friday","Viernes","Vendredi",9,313,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071110,2007-11-10 00:00:00.000,7,"Saturday","Sábado","Samedi",10,314,45,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071111,2007-11-11 00:00:00.000,1,"Sunday","Domingo","Dimanche",11,315,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071112,2007-11-12 00:00:00.000,2,"Monday","Lunes","Lundi",12,316,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071113,2007-11-13 00:00:00.000,3,"Tuesday","Martes","Mardi",13,317,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071114,2007-11-14 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",14,318,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071115,2007-11-15 00:00:00.000,5,"Thursday","Jueves","Jeudi",15,319,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071116,2007-11-16 00:00:00.000,6,"Friday","Viernes","Vendredi",16,320,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071117,2007-11-17 00:00:00.000,7,"Saturday","Sábado","Samedi",17,321,46,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071118,2007-11-18 00:00:00.000,1,"Sunday","Domingo","Dimanche",18,322,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071119,2007-11-19 00:00:00.000,2,"Monday","Lunes","Lundi",19,323,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071120,2007-11-20 00:00:00.000,3,"Tuesday","Martes","Mardi",20,324,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071121,2007-11-21 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",21,325,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071122,2007-11-22 00:00:00.000,5,"Thursday","Jueves","Jeudi",22,326,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071123,2007-11-23 00:00:00.000,6,"Friday","Viernes","Vendredi",23,327,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071124,2007-11-24 00:00:00.000,7,"Saturday","Sábado","Samedi",24,328,47,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071125,2007-11-25 00:00:00.000,1,"Sunday","Domingo","Dimanche",25,329,48,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071126,2007-11-26 00:00:00.000,2,"Monday","Lunes","Lundi",26,330,48,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071127,2007-11-27 00:00:00.000,3,"Tuesday","Martes","Mardi",27,331,48,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071128,2007-11-28 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",28,332,48,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071129,2007-11-29 00:00:00.000,5,"Thursday","Jueves","Jeudi",29,333,48,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20071130,2007-11-30 00:00:00.000,6,"Friday","Viernes","Vendredi",30,334,48,"November","Noviembre","Novembre",11,4,2007,2,2,2008,1,"11-2007","11","11"
20081101,2008-11-01 00:00:00.000,7,"Saturday","Sábado","Samedi",1,306,44,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081102,2008-11-02 00:00:00.000,1,"Sunday","Domingo","Dimanche",2,307,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081103,2008-11-03 00:00:00.000,2,"Monday","Lunes","Lundi",3,308,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081104,2008-11-04 00:00:00.000,3,"Tuesday","Martes","Mardi",4,309,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081105,2008-11-05 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",5,310,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081106,2008-11-06 00:00:00.000,5,"Thursday","Jueves","Jeudi",6,311,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081107,2008-11-07 00:00:00.000,6,"Friday","Viernes","Vendredi",7,312,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081108,2008-11-08 00:00:00.000,7,"Saturday","Sábado","Samedi",8,313,45,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081109,2008-11-09 00:00:00.000,1,"Sunday","Domingo","Dimanche",9,314,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081110,2008-11-10 00:00:00.000,2,"Monday","Lunes","Lundi",10,315,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081111,2008-11-11 00:00:00.000,3,"Tuesday","Martes","Mardi",11,316,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081112,2008-11-12 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",12,317,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081113,2008-11-13 00:00:00.000,5,"Thursday","Jueves","Jeudi",13,318,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081114,2008-11-14 00:00:00.000,6,"Friday","Viernes","Vendredi",14,319,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081115,2008-11-15 00:00:00.000,7,"Saturday","Sábado","Samedi",15,320,46,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081116,2008-11-16 00:00:00.000,1,"Sunday","Domingo","Dimanche",16,321,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081117,2008-11-17 00:00:00.000,2,"Monday","Lunes","Lundi",17,322,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081118,2008-11-18 00:00:00.000,3,"Tuesday","Martes","Mardi",18,323,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081119,2008-11-19 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",19,324,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081120,2008-11-20 00:00:00.000,5,"Thursday","Jueves","Jeudi",20,325,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081121,2008-11-21 00:00:00.000,6,"Friday","Viernes","Vendredi",21,326,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081122,2008-11-22 00:00:00.000,7,"Saturday","Sábado","Samedi",22,327,47,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081123,2008-11-23 00:00:00.000,1,"Sunday","Domingo","Dimanche",23,328,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081124,2008-11-24 00:00:00.000,2,"Monday","Lunes","Lundi",24,329,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081125,2008-11-25 00:00:00.000,3,"Tuesday","Martes","Mardi",25,330,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081126,2008-11-26 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",26,331,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081127,2008-11-27 00:00:00.000,5,"Thursday","Jueves","Jeudi",27,332,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081128,2008-11-28 00:00:00.000,6,"Friday","Viernes","Vendredi",28,333,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081129,2008-11-29 00:00:00.000,7,"Saturday","Sábado","Samedi",29,334,48,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20081130,2008-11-30 00:00:00.000,1,"Sunday","Domingo","Dimanche",30,335,49,"November","Noviembre","Novembre",11,4,2008,2,2,2009,1,"11-2008","11","11"
20091101,2009-11-01 00:00:00.000,1,"Sunday","Domingo","Dimanche",1,305,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091102,2009-11-02 00:00:00.000,2,"Monday","Lunes","Lundi",2,306,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091103,2009-11-03 00:00:00.000,3,"Tuesday","Martes","Mardi",3,307,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091104,2009-11-04 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",4,308,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091105,2009-11-05 00:00:00.000,5,"Thursday","Jueves","Jeudi",5,309,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091106,2009-11-06 00:00:00.000,6,"Friday","Viernes","Vendredi",6,310,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091107,2009-11-07 00:00:00.000,7,"Saturday","Sábado","Samedi",7,311,45,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091108,2009-11-08 00:00:00.000,1,"Sunday","Domingo","Dimanche",8,312,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091109,2009-11-09 00:00:00.000,2,"Monday","Lunes","Lundi",9,313,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091110,2009-11-10 00:00:00.000,3,"Tuesday","Martes","Mardi",10,314,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091111,2009-11-11 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",11,315,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091112,2009-11-12 00:00:00.000,5,"Thursday","Jueves","Jeudi",12,316,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091113,2009-11-13 00:00:00.000,6,"Friday","Viernes","Vendredi",13,317,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091114,2009-11-14 00:00:00.000,7,"Saturday","Sábado","Samedi",14,318,46,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091115,2009-11-15 00:00:00.000,1,"Sunday","Domingo","Dimanche",15,319,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091116,2009-11-16 00:00:00.000,2,"Monday","Lunes","Lundi",16,320,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091117,2009-11-17 00:00:00.000,3,"Tuesday","Martes","Mardi",17,321,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091118,2009-11-18 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",18,322,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091119,2009-11-19 00:00:00.000,5,"Thursday","Jueves","Jeudi",19,323,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091120,2009-11-20 00:00:00.000,6,"Friday","Viernes","Vendredi",20,324,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091121,2009-11-21 00:00:00.000,7,"Saturday","Sábado","Samedi",21,325,47,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091122,2009-11-22 00:00:00.000,1,"Sunday","Domingo","Dimanche",22,326,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091123,2009-11-23 00:00:00.000,2,"Monday","Lunes","Lundi",23,327,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091124,2009-11-24 00:00:00.000,3,"Tuesday","Martes","Mardi",24,328,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091125,2009-11-25 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",25,329,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091126,2009-11-26 00:00:00.000,5,"Thursday","Jueves","Jeudi",26,330,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091127,2009-11-27 00:00:00.000,6,"Friday","Viernes","Vendredi",27,331,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091128,2009-11-28 00:00:00.000,7,"Saturday","Sábado","Samedi",28,332,48,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091129,2009-11-29 00:00:00.000,1,"Sunday","Domingo","Dimanche",29,333,49,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20091130,2009-11-30 00:00:00.000,2,"Monday","Lunes","Lundi",30,334,49,"November","Noviembre","Novembre",11,4,2009,2,2,2010,1,"11-2009","11","11"
20101101,2010-11-01 00:00:00.000,2,"Monday","Lunes","Lundi",1,305,45,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101102,2010-11-02 00:00:00.000,3,"Tuesday","Martes","Mardi",2,306,45,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101103,2010-11-03 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",3,307,45,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101104,2010-11-04 00:00:00.000,5,"Thursday","Jueves","Jeudi",4,308,45,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101105,2010-11-05 00:00:00.000,6,"Friday","Viernes","Vendredi",5,309,45,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101106,2010-11-06 00:00:00.000,7,"Saturday","Sábado","Samedi",6,310,45,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101107,2010-11-07 00:00:00.000,1,"Sunday","Domingo","Dimanche",7,311,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101108,2010-11-08 00:00:00.000,2,"Monday","Lunes","Lundi",8,312,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101109,2010-11-09 00:00:00.000,3,"Tuesday","Martes","Mardi",9,313,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101110,2010-11-10 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",10,314,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101111,2010-11-11 00:00:00.000,5,"Thursday","Jueves","Jeudi",11,315,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101112,2010-11-12 00:00:00.000,6,"Friday","Viernes","Vendredi",12,316,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101113,2010-11-13 00:00:00.000,7,"Saturday","Sábado","Samedi",13,317,46,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101114,2010-11-14 00:00:00.000,1,"Sunday","Domingo","Dimanche",14,318,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101115,2010-11-15 00:00:00.000,2,"Monday","Lunes","Lundi",15,319,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101116,2010-11-16 00:00:00.000,3,"Tuesday","Martes","Mardi",16,320,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101117,2010-11-17 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",17,321,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101118,2010-11-18 00:00:00.000,5,"Thursday","Jueves","Jeudi",18,322,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101119,2010-11-19 00:00:00.000,6,"Friday","Viernes","Vendredi",19,323,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101120,2010-11-20 00:00:00.000,7,"Saturday","Sábado","Samedi",20,324,47,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101121,2010-11-21 00:00:00.000,1,"Sunday","Domingo","Dimanche",21,325,48,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101122,2010-11-22 00:00:00.000,2,"Monday","Lunes","Lundi",22,326,48,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
20101123,2010-11-23 00:00:00.000,3,"Tuesday","Martes","Mardi",23,327,48,"November","Noviembre","Novembre",11,4,2010,2,2,2011,1,"11-2010","11","11"
