Column1,Country,Date,Disease,ID,Month,Update,Year,Cases,Death,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,days,outbreak_cluster,cfr
3614,"Colombia",2003-05-31 00:00:00.000,"SARS",4428,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6143 days 00:00:00.000000000",0,0
3584,"Colombia",2003-05-30 00:00:00.000,"SARS",4398,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6144 days 00:00:00.000000000",0,0
3554,"Colombia",2003-05-29 00:00:00.000,"SARS",4368,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6145 days 00:00:00.000000000",0,0
3523,"Colombia",2003-05-28 00:00:00.000,"SARS",4337,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6146 days 00:00:00.000000000",0,0
3492,"Colombia",2003-05-27 00:00:00.000,"SARS",4306,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6147 days 00:00:00.000000000",0,0
3462,"Colombia",2003-05-26 00:00:00.000,"SARS",4276,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6148 days 00:00:00.000000000",0,0
3432,"Colombia",2003-05-24 00:00:00.000,"SARS",4246,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6150 days 00:00:00.000000000",0,0
3402,"Colombia",2003-05-23 00:00:00.000,"SARS",4216,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6151 days 00:00:00.000000000",0,0
3372,"Colombia",2003-05-22 00:00:00.000,"SARS",4186,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6152 days 00:00:00.000000000",0,0
3341,"Colombia",2003-05-21 00:00:00.000,"SARS",4155,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6153 days 00:00:00.000000000",0,0
3311,"Colombia",2003-05-20 00:00:00.000,"SARS",4125,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6154 days 00:00:00.000000000",0,0
3281,"Colombia",2003-05-19 00:00:00.000,"SARS",4095,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6155 days 00:00:00.000000000",0,0
3251,"Colombia",2003-05-17 00:00:00.000,"SARS",4065,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6157 days 00:00:00.000000000",0,0
3221,"Colombia",2003-05-16 00:00:00.000,"SARS",4035,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6158 days 00:00:00.000000000",0,0
3190,"Colombia",2003-05-15 00:00:00.000,"SARS",4004,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6159 days 00:00:00.000000000",0,0
3159,"Colombia",2003-05-14 00:00:00.000,"SARS",3973,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6160 days 00:00:00.000000000",0,0
3128,"Colombia",2003-05-13 00:00:00.000,"SARS",3942,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6161 days 00:00:00.000000000",0,0
3096,"Colombia",2003-05-12 00:00:00.000,"SARS",3910,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6162 days 00:00:00.000000000",0,0
3064,"Colombia",2003-05-10 00:00:00.000,"SARS",3878,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6164 days 00:00:00.000000000",0,0
3032,"Colombia",2003-05-09 00:00:00.000,"SARS",3846,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6165 days 00:00:00.000000000",0,0
3000,"Colombia",2003-05-08 00:00:00.000,"SARS",3814,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6166 days 00:00:00.000000000",0,0
2969,"Colombia",2003-05-07 00:00:00.000,"SARS",3783,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6167 days 00:00:00.000000000",0,0
2938,"Colombia",2003-05-06 00:00:00.000,"SARS",3752,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6168 days 00:00:00.000000000",0,0
3100,"India",2003-05-12 00:00:00.000,"SARS",3914,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6162 days 00:00:00.000000000",0,0
3068,"India",2003-05-10 00:00:00.000,"SARS",3882,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6164 days 00:00:00.000000000",0,0
3036,"India",2003-05-09 00:00:00.000,"SARS",3850,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6165 days 00:00:00.000000000",0,0
3004,"India",2003-05-08 00:00:00.000,"SARS",3818,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6166 days 00:00:00.000000000",0,0
2972,"India",2003-05-07 00:00:00.000,"SARS",3786,5,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6167 days 00:00:00.000000000",0,0
