Date,Year Number,Year,Year Quarter Number,Year Quarter,Year Month Number,Year Month,Month Number,Month,Day of Week Number,Day of Week,Working Day
2007-06-27 00:00:00.000,2007,"CY 2007",20072,"Q2-2007",200706,"June 2007",6,"June",4,"Wednesday","WorkDay"
2007-07-04 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200707,"July 2007",7,"July",4,"Wednesday","WorkDay"
2007-07-11 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200707,"July 2007",7,"July",4,"Wednesday","WorkDay"
2007-07-18 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200707,"July 2007",7,"July",4,"Wednesday","WorkDay"
2007-07-25 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200707,"July 2007",7,"July",4,"Wednesday","WorkDay"
2007-08-01 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200708,"August 2007",8,"August",4,"Wednesday","WorkDay"
2007-08-08 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200708,"August 2007",8,"August",4,"Wednesday","WorkDay"
2007-08-15 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200708,"August 2007",8,"August",4,"Wednesday","WorkDay"
2007-08-22 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200708,"August 2007",8,"August",4,"Wednesday","WorkDay"
2007-08-29 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200708,"August 2007",8,"August",4,"Wednesday","WorkDay"
2007-09-05 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",4,"Wednesday","WorkDay"
2007-09-12 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",4,"Wednesday","WorkDay"
2007-09-19 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",4,"Wednesday","WorkDay"
2007-09-26 00:00:00.000,2007,"CY 2007",20073,"Q3-2007",200709,"September 2007",9,"September",4,"Wednesday","WorkDay"
2007-10-03 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200710,"October 2007",10,"October",4,"Wednesday","WorkDay"
2007-10-10 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200710,"October 2007",10,"October",4,"Wednesday","WorkDay"
2007-10-17 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200710,"October 2007",10,"October",4,"Wednesday","WorkDay"
2007-10-24 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200710,"October 2007",10,"October",4,"Wednesday","WorkDay"
2007-10-31 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200710,"October 2007",10,"October",4,"Wednesday","WorkDay"
2007-11-07 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday","WorkDay"
2007-11-14 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday","WorkDay"
2007-11-21 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday","WorkDay"
2007-11-28 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday","WorkDay"
2007-12-05 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200712,"December 2007",12,"December",4,"Wednesday","WorkDay"
2007-12-12 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200712,"December 2007",12,"December",4,"Wednesday","WorkDay"
2007-12-19 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200712,"December 2007",12,"December",4,"Wednesday","WorkDay"
2007-12-26 00:00:00.000,2007,"CY 2007",20074,"Q4-2007",200712,"December 2007",12,"December",4,"Wednesday","WorkDay"
2008-01-02 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200801,"January 2008",1,"January",4,"Wednesday","WorkDay"
2008-01-09 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200801,"January 2008",1,"January",4,"Wednesday","WorkDay"
2008-01-16 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200801,"January 2008",1,"January",4,"Wednesday","WorkDay"
2008-01-23 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200801,"January 2008",1,"January",4,"Wednesday","WorkDay"
2008-01-30 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200801,"January 2008",1,"January",4,"Wednesday","WorkDay"
2008-02-06 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200802,"February 2008",2,"February",4,"Wednesday","WorkDay"
2008-02-13 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200802,"February 2008",2,"February",4,"Wednesday","WorkDay"
2008-02-20 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200802,"February 2008",2,"February",4,"Wednesday","WorkDay"
2008-02-27 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200802,"February 2008",2,"February",4,"Wednesday","WorkDay"
2008-03-05 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday","WorkDay"
2008-03-12 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday","WorkDay"
2008-03-19 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday","WorkDay"
2008-03-26 00:00:00.000,2008,"CY 2008",20081,"Q1-2008",200803,"March 2008",3,"March",4,"Wednesday","WorkDay"
2008-04-02 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200804,"April 2008",4,"April",4,"Wednesday","WorkDay"
2008-04-09 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200804,"April 2008",4,"April",4,"Wednesday","WorkDay"
2008-04-16 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200804,"April 2008",4,"April",4,"Wednesday","WorkDay"
2008-04-23 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200804,"April 2008",4,"April",4,"Wednesday","WorkDay"
2008-04-30 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200804,"April 2008",4,"April",4,"Wednesday","WorkDay"
2008-05-07 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200805,"May 2008",5,"May",4,"Wednesday","WorkDay"
2008-05-14 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200805,"May 2008",5,"May",4,"Wednesday","WorkDay"
2008-05-21 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200805,"May 2008",5,"May",4,"Wednesday","WorkDay"
2008-05-28 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200805,"May 2008",5,"May",4,"Wednesday","WorkDay"
2008-06-04 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200806,"June 2008",6,"June",4,"Wednesday","WorkDay"
2008-06-11 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200806,"June 2008",6,"June",4,"Wednesday","WorkDay"
2008-06-18 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200806,"June 2008",6,"June",4,"Wednesday","WorkDay"
2008-06-25 00:00:00.000,2008,"CY 2008",20082,"Q2-2008",200806,"June 2008",6,"June",4,"Wednesday","WorkDay"
2008-07-02 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200807,"July 2008",7,"July",4,"Wednesday","WorkDay"
2008-07-09 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200807,"July 2008",7,"July",4,"Wednesday","WorkDay"
2008-07-16 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200807,"July 2008",7,"July",4,"Wednesday","WorkDay"
2008-07-23 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200807,"July 2008",7,"July",4,"Wednesday","WorkDay"
2008-07-30 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200807,"July 2008",7,"July",4,"Wednesday","WorkDay"
2008-08-06 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200808,"August 2008",8,"August",4,"Wednesday","WorkDay"
2008-08-13 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200808,"August 2008",8,"August",4,"Wednesday","WorkDay"
2008-08-20 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200808,"August 2008",8,"August",4,"Wednesday","WorkDay"
2008-08-27 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200808,"August 2008",8,"August",4,"Wednesday","WorkDay"
2008-09-03 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200809,"September 2008",9,"September",4,"Wednesday","WorkDay"
2008-09-10 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200809,"September 2008",9,"September",4,"Wednesday","WorkDay"
2008-09-17 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200809,"September 2008",9,"September",4,"Wednesday","WorkDay"
2008-09-24 00:00:00.000,2008,"CY 2008",20083,"Q3-2008",200809,"September 2008",9,"September",4,"Wednesday","WorkDay"
2008-10-01 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200810,"October 2008",10,"October",4,"Wednesday","WorkDay"
2008-10-08 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200810,"October 2008",10,"October",4,"Wednesday","WorkDay"
2008-10-15 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200810,"October 2008",10,"October",4,"Wednesday","WorkDay"
2008-10-22 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200810,"October 2008",10,"October",4,"Wednesday","WorkDay"
2008-10-29 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200810,"October 2008",10,"October",4,"Wednesday","WorkDay"
2008-11-05 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday","WorkDay"
2008-11-12 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday","WorkDay"
2008-11-19 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday","WorkDay"
2008-11-26 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday","WorkDay"
2008-12-03 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200812,"December 2008",12,"December",4,"Wednesday","WorkDay"
2008-12-10 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200812,"December 2008",12,"December",4,"Wednesday","WorkDay"
2008-12-17 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200812,"December 2008",12,"December",4,"Wednesday","WorkDay"
2008-12-24 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200812,"December 2008",12,"December",4,"Wednesday","WorkDay"
2008-12-31 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200812,"December 2008",12,"December",4,"Wednesday","WorkDay"
2009-01-07 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",4,"Wednesday","WorkDay"
2009-01-14 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",4,"Wednesday","WorkDay"
2009-01-21 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",4,"Wednesday","WorkDay"
2009-01-28 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",4,"Wednesday","WorkDay"
2009-02-04 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",4,"Wednesday","WorkDay"
2009-02-11 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",4,"Wednesday","WorkDay"
2009-02-18 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",4,"Wednesday","WorkDay"
2009-02-25 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",4,"Wednesday","WorkDay"
2009-03-04 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday","WorkDay"
2009-03-11 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday","WorkDay"
2009-03-18 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday","WorkDay"
2009-03-25 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",4,"Wednesday","WorkDay"
2009-04-01 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",4,"Wednesday","WorkDay"
2009-04-08 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",4,"Wednesday","WorkDay"
2009-04-15 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",4,"Wednesday","WorkDay"
2009-04-22 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",4,"Wednesday","WorkDay"
2009-04-29 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",4,"Wednesday","WorkDay"
2009-05-06 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",4,"Wednesday","WorkDay"
2009-05-13 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",4,"Wednesday","WorkDay"
2009-05-20 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",4,"Wednesday","WorkDay"
2009-05-27 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",4,"Wednesday","WorkDay"
2009-06-03 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",4,"Wednesday","WorkDay"
2009-06-10 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",4,"Wednesday","WorkDay"
2009-06-17 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",4,"Wednesday","WorkDay"
2009-06-24 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",4,"Wednesday","WorkDay"
2009-07-01 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",4,"Wednesday","WorkDay"
2009-07-08 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",4,"Wednesday","WorkDay"
2009-07-15 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",4,"Wednesday","WorkDay"
2009-07-22 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",4,"Wednesday","WorkDay"
2009-07-29 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",4,"Wednesday","WorkDay"
2009-08-05 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",4,"Wednesday","WorkDay"
2009-08-12 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",4,"Wednesday","WorkDay"
2009-08-19 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",4,"Wednesday","WorkDay"
2009-08-26 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",4,"Wednesday","WorkDay"
2009-09-02 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",4,"Wednesday","WorkDay"
2009-09-09 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",4,"Wednesday","WorkDay"
2009-09-16 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",4,"Wednesday","WorkDay"
2009-09-23 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",4,"Wednesday","WorkDay"
2009-09-30 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",4,"Wednesday","WorkDay"
2009-10-07 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",4,"Wednesday","WorkDay"
2009-10-14 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",4,"Wednesday","WorkDay"
2009-10-21 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",4,"Wednesday","WorkDay"
2009-10-28 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",4,"Wednesday","WorkDay"
2009-11-04 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday","WorkDay"
2009-11-11 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday","WorkDay"
2009-11-18 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday","WorkDay"
2009-11-25 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday","WorkDay"
2009-12-02 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",4,"Wednesday","WorkDay"
2009-12-09 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",4,"Wednesday","WorkDay"
2009-12-16 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",4,"Wednesday","WorkDay"
2009-12-23 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",4,"Wednesday","WorkDay"
2009-12-30 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",4,"Wednesday","WorkDay"
2010-01-06 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",4,"Wednesday","WorkDay"
2010-01-13 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",4,"Wednesday","WorkDay"
2010-01-20 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",4,"Wednesday","WorkDay"
2010-01-27 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",4,"Wednesday","WorkDay"
2010-02-03 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",4,"Wednesday","WorkDay"
2010-02-10 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",4,"Wednesday","WorkDay"
2010-02-17 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",4,"Wednesday","WorkDay"
2010-02-24 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",4,"Wednesday","WorkDay"
2010-03-03 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday","WorkDay"
2010-03-10 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday","WorkDay"
2010-03-17 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday","WorkDay"
2010-03-24 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday","WorkDay"
2010-03-31 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",4,"Wednesday","WorkDay"
2010-04-07 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",4,"Wednesday","WorkDay"
2010-04-14 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",4,"Wednesday","WorkDay"
2010-04-21 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",4,"Wednesday","WorkDay"
2010-04-28 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",4,"Wednesday","WorkDay"
2010-05-05 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",4,"Wednesday","WorkDay"
2010-05-12 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",4,"Wednesday","WorkDay"
2010-05-19 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",4,"Wednesday","WorkDay"
2010-05-26 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",4,"Wednesday","WorkDay"
2010-06-02 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",4,"Wednesday","WorkDay"
2010-06-09 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",4,"Wednesday","WorkDay"
2010-06-16 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",4,"Wednesday","WorkDay"
2010-06-23 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",4,"Wednesday","WorkDay"
2010-06-30 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",4,"Wednesday","WorkDay"
2010-07-07 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",4,"Wednesday","WorkDay"
2010-07-14 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",4,"Wednesday","WorkDay"
2010-07-21 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",4,"Wednesday","WorkDay"
2010-07-28 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",4,"Wednesday","WorkDay"
2010-08-04 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday","WorkDay"
2010-08-11 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday","WorkDay"
2010-08-18 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday","WorkDay"
2010-08-25 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",4,"Wednesday","WorkDay"
2010-09-01 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",4,"Wednesday","WorkDay"
2010-09-08 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",4,"Wednesday","WorkDay"
2010-09-15 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",4,"Wednesday","WorkDay"
2010-09-22 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",4,"Wednesday","WorkDay"
2010-09-29 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",4,"Wednesday","WorkDay"
2010-10-06 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",4,"Wednesday","WorkDay"
2010-10-13 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",4,"Wednesday","WorkDay"
2010-10-20 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",4,"Wednesday","WorkDay"
2010-10-27 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",4,"Wednesday","WorkDay"
2010-11-03 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",4,"Wednesday","WorkDay"
2010-11-10 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",4,"Wednesday","WorkDay"
2010-11-17 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",4,"Wednesday","WorkDay"
2010-11-24 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",4,"Wednesday","WorkDay"
2010-12-01 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",4,"Wednesday","WorkDay"
2010-12-08 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",4,"Wednesday","WorkDay"
2010-12-15 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",4,"Wednesday","WorkDay"
2010-12-22 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",4,"Wednesday","WorkDay"
2010-12-29 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",4,"Wednesday","WorkDay"
2011-01-05 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",4,"Wednesday","WorkDay"
2011-01-12 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",4,"Wednesday","WorkDay"
2011-01-19 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",4,"Wednesday","WorkDay"
2011-01-26 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",4,"Wednesday","WorkDay"
2011-02-02 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",4,"Wednesday","WorkDay"
2011-02-09 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",4,"Wednesday","WorkDay"
