Date,Year,Quarter of Year,Month of Year,Day of Month,Date International,Month Name,Month & Year,Quarter & Year,Day in Week,Day Name,WeekEnding,Week Number,Month Year Sort,Quarter Year Sort,Short Year,Financial Year,Quarter
2022-09-09 00:00:00.000,"2022",3,9,9,20220909,"September","Sep 2022","Q3 2022",4,"Friday",2022-09-11 00:00:00.000,37,20220900,20220300,"22","FY23","Q3"
2022-09-10 00:00:00.000,"2022",3,9,10,20220910,"September","Sep 2022","Q3 2022",5,"Saturday",2022-09-11 00:00:00.000,37,20220900,20220300,"22","FY23","Q3"
2022-09-11 00:00:00.000,"2022",3,9,11,20220911,"September","Sep 2022","Q3 2022",6,"Sunday",2022-09-11 00:00:00.000,37,20220900,20220300,"22","FY23","Q3"
2022-09-12 00:00:00.000,"2022",3,9,12,20220912,"September","Sep 2022","Q3 2022",0,"Monday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-13 00:00:00.000,"2022",3,9,13,20220913,"September","Sep 2022","Q3 2022",1,"Tuesday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-14 00:00:00.000,"2022",3,9,14,20220914,"September","Sep 2022","Q3 2022",2,"Wednesday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-15 00:00:00.000,"2022",3,9,15,20220915,"September","Sep 2022","Q3 2022",3,"Thursday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-16 00:00:00.000,"2022",3,9,16,20220916,"September","Sep 2022","Q3 2022",4,"Friday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-17 00:00:00.000,"2022",3,9,17,20220917,"September","Sep 2022","Q3 2022",5,"Saturday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-18 00:00:00.000,"2022",3,9,18,20220918,"September","Sep 2022","Q3 2022",6,"Sunday",2022-09-18 00:00:00.000,38,20220900,20220300,"22","FY23","Q3"
2022-09-19 00:00:00.000,"2022",3,9,19,20220919,"September","Sep 2022","Q3 2022",0,"Monday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-20 00:00:00.000,"2022",3,9,20,20220920,"September","Sep 2022","Q3 2022",1,"Tuesday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-21 00:00:00.000,"2022",3,9,21,20220921,"September","Sep 2022","Q3 2022",2,"Wednesday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-22 00:00:00.000,"2022",3,9,22,20220922,"September","Sep 2022","Q3 2022",3,"Thursday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-23 00:00:00.000,"2022",3,9,23,20220923,"September","Sep 2022","Q3 2022",4,"Friday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-24 00:00:00.000,"2022",3,9,24,20220924,"September","Sep 2022","Q3 2022",5,"Saturday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-25 00:00:00.000,"2022",3,9,25,20220925,"September","Sep 2022","Q3 2022",6,"Sunday",2022-09-25 00:00:00.000,39,20220900,20220300,"22","FY23","Q3"
2022-09-26 00:00:00.000,"2022",3,9,26,20220926,"September","Sep 2022","Q3 2022",0,"Monday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23","Q3"
2022-09-27 00:00:00.000,"2022",3,9,27,20220927,"September","Sep 2022","Q3 2022",1,"Tuesday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23","Q3"
2022-09-28 00:00:00.000,"2022",3,9,28,20220928,"September","Sep 2022","Q3 2022",2,"Wednesday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23","Q3"
2022-09-29 00:00:00.000,"2022",3,9,29,20220929,"September","Sep 2022","Q3 2022",3,"Thursday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23","Q3"
2022-09-30 00:00:00.000,"2022",3,9,30,20220930,"September","Sep 2022","Q3 2022",4,"Friday",2022-10-02 00:00:00.000,40,20220900,20220300,"22","FY23","Q3"
2023-09-01 00:00:00.000,"2023",3,9,1,20230901,"September","Sep 2023","Q3 2023",4,"Friday",2023-09-03 00:00:00.000,36,20230900,20230300,"23","FY24","Q3"
2023-09-02 00:00:00.000,"2023",3,9,2,20230902,"September","Sep 2023","Q3 2023",5,"Saturday",2023-09-03 00:00:00.000,36,20230900,20230300,"23","FY24","Q3"
2023-09-03 00:00:00.000,"2023",3,9,3,20230903,"September","Sep 2023","Q3 2023",6,"Sunday",2023-09-03 00:00:00.000,36,20230900,20230300,"23","FY24","Q3"
2023-09-04 00:00:00.000,"2023",3,9,4,20230904,"September","Sep 2023","Q3 2023",0,"Monday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-05 00:00:00.000,"2023",3,9,5,20230905,"September","Sep 2023","Q3 2023",1,"Tuesday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-06 00:00:00.000,"2023",3,9,6,20230906,"September","Sep 2023","Q3 2023",2,"Wednesday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-07 00:00:00.000,"2023",3,9,7,20230907,"September","Sep 2023","Q3 2023",3,"Thursday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-08 00:00:00.000,"2023",3,9,8,20230908,"September","Sep 2023","Q3 2023",4,"Friday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-09 00:00:00.000,"2023",3,9,9,20230909,"September","Sep 2023","Q3 2023",5,"Saturday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-10 00:00:00.000,"2023",3,9,10,20230910,"September","Sep 2023","Q3 2023",6,"Sunday",2023-09-10 00:00:00.000,37,20230900,20230300,"23","FY24","Q3"
2023-09-11 00:00:00.000,"2023",3,9,11,20230911,"September","Sep 2023","Q3 2023",0,"Monday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-12 00:00:00.000,"2023",3,9,12,20230912,"September","Sep 2023","Q3 2023",1,"Tuesday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-13 00:00:00.000,"2023",3,9,13,20230913,"September","Sep 2023","Q3 2023",2,"Wednesday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-14 00:00:00.000,"2023",3,9,14,20230914,"September","Sep 2023","Q3 2023",3,"Thursday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-15 00:00:00.000,"2023",3,9,15,20230915,"September","Sep 2023","Q3 2023",4,"Friday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-16 00:00:00.000,"2023",3,9,16,20230916,"September","Sep 2023","Q3 2023",5,"Saturday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-17 00:00:00.000,"2023",3,9,17,20230917,"September","Sep 2023","Q3 2023",6,"Sunday",2023-09-17 00:00:00.000,38,20230900,20230300,"23","FY24","Q3"
2023-09-18 00:00:00.000,"2023",3,9,18,20230918,"September","Sep 2023","Q3 2023",0,"Monday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-19 00:00:00.000,"2023",3,9,19,20230919,"September","Sep 2023","Q3 2023",1,"Tuesday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-20 00:00:00.000,"2023",3,9,20,20230920,"September","Sep 2023","Q3 2023",2,"Wednesday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-21 00:00:00.000,"2023",3,9,21,20230921,"September","Sep 2023","Q3 2023",3,"Thursday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-22 00:00:00.000,"2023",3,9,22,20230922,"September","Sep 2023","Q3 2023",4,"Friday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-23 00:00:00.000,"2023",3,9,23,20230923,"September","Sep 2023","Q3 2023",5,"Saturday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-24 00:00:00.000,"2023",3,9,24,20230924,"September","Sep 2023","Q3 2023",6,"Sunday",2023-09-24 00:00:00.000,39,20230900,20230300,"23","FY24","Q3"
2023-09-25 00:00:00.000,"2023",3,9,25,20230925,"September","Sep 2023","Q3 2023",0,"Monday",2023-10-01 00:00:00.000,40,20230900,20230300,"23","FY24","Q3"
2023-09-26 00:00:00.000,"2023",3,9,26,20230926,"September","Sep 2023","Q3 2023",1,"Tuesday",2023-10-01 00:00:00.000,40,20230900,20230300,"23","FY24","Q3"
2023-09-27 00:00:00.000,"2023",3,9,27,20230927,"September","Sep 2023","Q3 2023",2,"Wednesday",2023-10-01 00:00:00.000,40,20230900,20230300,"23","FY24","Q3"
2023-09-28 00:00:00.000,"2023",3,9,28,20230928,"September","Sep 2023","Q3 2023",3,"Thursday",2023-10-01 00:00:00.000,40,20230900,20230300,"23","FY24","Q3"
2023-09-29 00:00:00.000,"2023",3,9,29,20230929,"September","Sep 2023","Q3 2023",4,"Friday",2023-10-01 00:00:00.000,40,20230900,20230300,"23","FY24","Q3"
2023-09-30 00:00:00.000,"2023",3,9,30,20230930,"September","Sep 2023","Q3 2023",5,"Saturday",2023-10-01 00:00:00.000,40,20230900,20230300,"23","FY24","Q3"
2024-09-01 00:00:00.000,"2024",3,9,1,20240901,"September","Sep 2024","Q3 2024",6,"Sunday",2024-09-01 00:00:00.000,35,20240900,20240300,"24","FY25","Q3"
2024-09-02 00:00:00.000,"2024",3,9,2,20240902,"September","Sep 2024","Q3 2024",0,"Monday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-03 00:00:00.000,"2024",3,9,3,20240903,"September","Sep 2024","Q3 2024",1,"Tuesday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-04 00:00:00.000,"2024",3,9,4,20240904,"September","Sep 2024","Q3 2024",2,"Wednesday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-05 00:00:00.000,"2024",3,9,5,20240905,"September","Sep 2024","Q3 2024",3,"Thursday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-06 00:00:00.000,"2024",3,9,6,20240906,"September","Sep 2024","Q3 2024",4,"Friday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-07 00:00:00.000,"2024",3,9,7,20240907,"September","Sep 2024","Q3 2024",5,"Saturday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-08 00:00:00.000,"2024",3,9,8,20240908,"September","Sep 2024","Q3 2024",6,"Sunday",2024-09-08 00:00:00.000,36,20240900,20240300,"24","FY25","Q3"
2024-09-09 00:00:00.000,"2024",3,9,9,20240909,"September","Sep 2024","Q3 2024",0,"Monday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-10 00:00:00.000,"2024",3,9,10,20240910,"September","Sep 2024","Q3 2024",1,"Tuesday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-11 00:00:00.000,"2024",3,9,11,20240911,"September","Sep 2024","Q3 2024",2,"Wednesday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-12 00:00:00.000,"2024",3,9,12,20240912,"September","Sep 2024","Q3 2024",3,"Thursday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-13 00:00:00.000,"2024",3,9,13,20240913,"September","Sep 2024","Q3 2024",4,"Friday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-14 00:00:00.000,"2024",3,9,14,20240914,"September","Sep 2024","Q3 2024",5,"Saturday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-15 00:00:00.000,"2024",3,9,15,20240915,"September","Sep 2024","Q3 2024",6,"Sunday",2024-09-15 00:00:00.000,37,20240900,20240300,"24","FY25","Q3"
2024-09-16 00:00:00.000,"2024",3,9,16,20240916,"September","Sep 2024","Q3 2024",0,"Monday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-17 00:00:00.000,"2024",3,9,17,20240917,"September","Sep 2024","Q3 2024",1,"Tuesday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-18 00:00:00.000,"2024",3,9,18,20240918,"September","Sep 2024","Q3 2024",2,"Wednesday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-19 00:00:00.000,"2024",3,9,19,20240919,"September","Sep 2024","Q3 2024",3,"Thursday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-20 00:00:00.000,"2024",3,9,20,20240920,"September","Sep 2024","Q3 2024",4,"Friday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-21 00:00:00.000,"2024",3,9,21,20240921,"September","Sep 2024","Q3 2024",5,"Saturday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-22 00:00:00.000,"2024",3,9,22,20240922,"September","Sep 2024","Q3 2024",6,"Sunday",2024-09-22 00:00:00.000,38,20240900,20240300,"24","FY25","Q3"
2024-09-23 00:00:00.000,"2024",3,9,23,20240923,"September","Sep 2024","Q3 2024",0,"Monday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-24 00:00:00.000,"2024",3,9,24,20240924,"September","Sep 2024","Q3 2024",1,"Tuesday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-25 00:00:00.000,"2024",3,9,25,20240925,"September","Sep 2024","Q3 2024",2,"Wednesday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-26 00:00:00.000,"2024",3,9,26,20240926,"September","Sep 2024","Q3 2024",3,"Thursday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-27 00:00:00.000,"2024",3,9,27,20240927,"September","Sep 2024","Q3 2024",4,"Friday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-28 00:00:00.000,"2024",3,9,28,20240928,"September","Sep 2024","Q3 2024",5,"Saturday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-29 00:00:00.000,"2024",3,9,29,20240929,"September","Sep 2024","Q3 2024",6,"Sunday",2024-09-29 00:00:00.000,39,20240900,20240300,"24","FY25","Q3"
2024-09-30 00:00:00.000,"2024",3,9,30,20240930,"September","Sep 2024","Q3 2024",0,"Monday",2024-10-06 00:00:00.000,40,20240900,20240300,"24","FY25","Q3"
2025-09-01 00:00:00.000,"2025",3,9,1,20250901,"September","Sep 2025","Q3 2025",0,"Monday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-02 00:00:00.000,"2025",3,9,2,20250902,"September","Sep 2025","Q3 2025",1,"Tuesday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-03 00:00:00.000,"2025",3,9,3,20250903,"September","Sep 2025","Q3 2025",2,"Wednesday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-04 00:00:00.000,"2025",3,9,4,20250904,"September","Sep 2025","Q3 2025",3,"Thursday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-05 00:00:00.000,"2025",3,9,5,20250905,"September","Sep 2025","Q3 2025",4,"Friday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-06 00:00:00.000,"2025",3,9,6,20250906,"September","Sep 2025","Q3 2025",5,"Saturday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-07 00:00:00.000,"2025",3,9,7,20250907,"September","Sep 2025","Q3 2025",6,"Sunday",2025-09-07 00:00:00.000,36,20250900,20250300,"25","FY26","Q3"
2025-09-08 00:00:00.000,"2025",3,9,8,20250908,"September","Sep 2025","Q3 2025",0,"Monday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-09 00:00:00.000,"2025",3,9,9,20250909,"September","Sep 2025","Q3 2025",1,"Tuesday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-10 00:00:00.000,"2025",3,9,10,20250910,"September","Sep 2025","Q3 2025",2,"Wednesday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-11 00:00:00.000,"2025",3,9,11,20250911,"September","Sep 2025","Q3 2025",3,"Thursday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-12 00:00:00.000,"2025",3,9,12,20250912,"September","Sep 2025","Q3 2025",4,"Friday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-13 00:00:00.000,"2025",3,9,13,20250913,"September","Sep 2025","Q3 2025",5,"Saturday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-14 00:00:00.000,"2025",3,9,14,20250914,"September","Sep 2025","Q3 2025",6,"Sunday",2025-09-14 00:00:00.000,37,20250900,20250300,"25","FY26","Q3"
2025-09-15 00:00:00.000,"2025",3,9,15,20250915,"September","Sep 2025","Q3 2025",0,"Monday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-16 00:00:00.000,"2025",3,9,16,20250916,"September","Sep 2025","Q3 2025",1,"Tuesday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-17 00:00:00.000,"2025",3,9,17,20250917,"September","Sep 2025","Q3 2025",2,"Wednesday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-18 00:00:00.000,"2025",3,9,18,20250918,"September","Sep 2025","Q3 2025",3,"Thursday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-19 00:00:00.000,"2025",3,9,19,20250919,"September","Sep 2025","Q3 2025",4,"Friday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-20 00:00:00.000,"2025",3,9,20,20250920,"September","Sep 2025","Q3 2025",5,"Saturday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-21 00:00:00.000,"2025",3,9,21,20250921,"September","Sep 2025","Q3 2025",6,"Sunday",2025-09-21 00:00:00.000,38,20250900,20250300,"25","FY26","Q3"
2025-09-22 00:00:00.000,"2025",3,9,22,20250922,"September","Sep 2025","Q3 2025",0,"Monday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-23 00:00:00.000,"2025",3,9,23,20250923,"September","Sep 2025","Q3 2025",1,"Tuesday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-24 00:00:00.000,"2025",3,9,24,20250924,"September","Sep 2025","Q3 2025",2,"Wednesday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-25 00:00:00.000,"2025",3,9,25,20250925,"September","Sep 2025","Q3 2025",3,"Thursday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-26 00:00:00.000,"2025",3,9,26,20250926,"September","Sep 2025","Q3 2025",4,"Friday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-27 00:00:00.000,"2025",3,9,27,20250927,"September","Sep 2025","Q3 2025",5,"Saturday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-28 00:00:00.000,"2025",3,9,28,20250928,"September","Sep 2025","Q3 2025",6,"Sunday",2025-09-28 00:00:00.000,39,20250900,20250300,"25","FY26","Q3"
2025-09-29 00:00:00.000,"2025",3,9,29,20250929,"September","Sep 2025","Q3 2025",0,"Monday",2025-10-05 00:00:00.000,40,20250900,20250300,"25","FY26","Q3"
2025-09-30 00:00:00.000,"2025",3,9,30,20250930,"September","Sep 2025","Q3 2025",1,"Tuesday",2025-10-05 00:00:00.000,40,20250900,20250300,"25","FY26","Q3"
2019-11-01 00:00:00.000,"2019",4,11,1,20191101,"November","Nov 2019","Q4 2019",4,"Friday",2019-11-03 00:00:00.000,44,20191100,20190400,"19","FY20","Q4"
2019-11-02 00:00:00.000,"2019",4,11,2,20191102,"November","Nov 2019","Q4 2019",5,"Saturday",2019-11-03 00:00:00.000,44,20191100,20190400,"19","FY20","Q4"
2019-11-03 00:00:00.000,"2019",4,11,3,20191103,"November","Nov 2019","Q4 2019",6,"Sunday",2019-11-03 00:00:00.000,44,20191100,20190400,"19","FY20","Q4"
2019-11-04 00:00:00.000,"2019",4,11,4,20191104,"November","Nov 2019","Q4 2019",0,"Monday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-05 00:00:00.000,"2019",4,11,5,20191105,"November","Nov 2019","Q4 2019",1,"Tuesday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-06 00:00:00.000,"2019",4,11,6,20191106,"November","Nov 2019","Q4 2019",2,"Wednesday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-07 00:00:00.000,"2019",4,11,7,20191107,"November","Nov 2019","Q4 2019",3,"Thursday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-08 00:00:00.000,"2019",4,11,8,20191108,"November","Nov 2019","Q4 2019",4,"Friday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-09 00:00:00.000,"2019",4,11,9,20191109,"November","Nov 2019","Q4 2019",5,"Saturday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-10 00:00:00.000,"2019",4,11,10,20191110,"November","Nov 2019","Q4 2019",6,"Sunday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","Q4"
2019-11-11 00:00:00.000,"2019",4,11,11,20191111,"November","Nov 2019","Q4 2019",0,"Monday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-12 00:00:00.000,"2019",4,11,12,20191112,"November","Nov 2019","Q4 2019",1,"Tuesday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-13 00:00:00.000,"2019",4,11,13,20191113,"November","Nov 2019","Q4 2019",2,"Wednesday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-14 00:00:00.000,"2019",4,11,14,20191114,"November","Nov 2019","Q4 2019",3,"Thursday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-15 00:00:00.000,"2019",4,11,15,20191115,"November","Nov 2019","Q4 2019",4,"Friday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-16 00:00:00.000,"2019",4,11,16,20191116,"November","Nov 2019","Q4 2019",5,"Saturday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-17 00:00:00.000,"2019",4,11,17,20191117,"November","Nov 2019","Q4 2019",6,"Sunday",2019-11-17 00:00:00.000,46,20191100,20190400,"19","FY20","Q4"
2019-11-18 00:00:00.000,"2019",4,11,18,20191118,"November","Nov 2019","Q4 2019",0,"Monday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-19 00:00:00.000,"2019",4,11,19,20191119,"November","Nov 2019","Q4 2019",1,"Tuesday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-20 00:00:00.000,"2019",4,11,20,20191120,"November","Nov 2019","Q4 2019",2,"Wednesday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-21 00:00:00.000,"2019",4,11,21,20191121,"November","Nov 2019","Q4 2019",3,"Thursday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-22 00:00:00.000,"2019",4,11,22,20191122,"November","Nov 2019","Q4 2019",4,"Friday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-23 00:00:00.000,"2019",4,11,23,20191123,"November","Nov 2019","Q4 2019",5,"Saturday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-24 00:00:00.000,"2019",4,11,24,20191124,"November","Nov 2019","Q4 2019",6,"Sunday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","Q4"
2019-11-25 00:00:00.000,"2019",4,11,25,20191125,"November","Nov 2019","Q4 2019",0,"Monday",2019-12-01 00:00:00.000,48,20191100,20190400,"19","FY20","Q4"
2019-11-26 00:00:00.000,"2019",4,11,26,20191126,"November","Nov 2019","Q4 2019",1,"Tuesday",2019-12-01 00:00:00.000,48,20191100,20190400,"19","FY20","Q4"
2019-11-27 00:00:00.000,"2019",4,11,27,20191127,"November","Nov 2019","Q4 2019",2,"Wednesday",2019-12-01 00:00:00.000,48,20191100,20190400,"19","FY20","Q4"
2019-11-28 00:00:00.000,"2019",4,11,28,20191128,"November","Nov 2019","Q4 2019",3,"Thursday",2019-12-01 00:00:00.000,48,20191100,20190400,"19","FY20","Q4"
