ticket_nmbr,STATUS,change_date,TIME_IN_STATUS_HRS
"IN10270990","RESOLVED","",0
"IN10270991","RESOLVED","",0
"IN10270992","RESOLVED","",0
"IN10270993","RESOLVED","",0
"IN10270994","RESOLVED","",0
"IN10270995","RESOLVED","",0
"IN10270996","RESOLVED","",0
"IN10270997","RESOLVED","",0
"IN10270998","RESOLVED","",0
"IN10270999","RESOLVED","",0
"IN10271000","RESOLVED","",0
"IN10271001","RESOLVED","",0
"IN10271002","RESOLVED","",0
"IN10271003","RESOLVED","",0
"IN10271004","RESOLVED","",0
"IN10271005","RESOLVED","",0
"IN10271006","RESOLVED","",0
"IN10271007","RESOLVED","",0
"IN10271008","RESOLVED","",0
"IN10271009","RESOLVED","",0
"IN10271010","RESOLVED","",0
"IN10271011","RESOLVED","",0
"IN10271012","RESOLVED","",0
"IN10271013","RESOLVED","",0
"IN10271014","RESOLVED","",0
"IN10271015","RESOLVED","",0
"IN10271016","RESOLVED","",0
"IN10271017","RESOLVED","",0
"IN10271018","RESOLVED","",0
"IN10271019","RESOLVED","",0
"IN10271020","RESOLVED","",0
"IN10271021","RESOLVED","",0
"IN10271022","RESOLVED","",0
"IN10271023","RESOLVED","",0
"IN10271024","RESOLVED","",0
"IN10271025","RESOLVED","",0
"IN10271026","RESOLVED","",0
"IN10271027","RESOLVED","",0
"IN10271028","RESOLVED","",0
"IN10271029","RESOLVED","",0
"IN10271030","RESOLVED","",0
"IN10271031","RESOLVED","",0
"IN10271032","RESOLVED","",0
"IN10271033","RESOLVED","",0
"IN10271034","RESOLVED","",0
"IN10271035","RESOLVED","",0
"IN10271036","RESOLVED","",0
"IN10271037","RESOLVED","",0
"IN10271039","RESOLVED","",0
"IN10271041","RESOLVED","",0
"IN10271043","RESOLVED","",0
"IN10271045","RESOLVED","",0
"IN10271046","RESOLVED","",0
"IN10271047","RESOLVED","",0
"IN10271048","RESOLVED","",0
"IN10271053","RESOLVED","",0
"IN10271054","RESOLVED","",0
"IN10271055","RESOLVED","",0
"IN10271056","RESOLVED","",0
"IN10271057","RESOLVED","",0
"IN10271058","RESOLVED","",0
"IN10271059","RESOLVED","",0
"IN10271060","RESOLVED","",0
"IN10271061","RESOLVED","",0
"IN10271062","RESOLVED","",0
"IN10271063","RESOLVED","",0
"IN10271064","RESOLVED","",0
"IN10271065","RESOLVED","",0
"IN10271066","RESOLVED","",0
"IN10271067","RESOLVED","",0
"IN10271068","RESOLVED","",0
"IN10271069","RESOLVED","",0
"IN10271070","RESOLVED","",0
"IN10271072","RESOLVED","",0
"IN10271073","RESOLVED","",0
"IN10271076","RESOLVED","",0
"IN10271077","RESOLVED","",0
"IN10271078","RESOLVED","",0
"IN10271079","RESOLVED","",0
"IN10271080","RESOLVED","",0
"IN10271081","RESOLVED","",0
"IN10271082","RESOLVED","",0
"IN10271083","RESOLVED","",0
"IN10271084","RESOLVED","",0
"IN10271085","RESOLVED","",0
"IN10271086","RESOLVED","",0
"IN10271087","RESOLVED","",0
"IN10271088","RESOLVED","",0
"IN10271089","RESOLVED","",0
"IN10271090","RESOLVED","",0
"IN10271091","RESOLVED","",0
"IN10271092","RESOLVED","",0
"IN10271094","RESOLVED","",0
"IN10271095","RESOLVED","",0
"IN10271096","RESOLVED","",0
"IN10271097","RESOLVED","",0
"IN10271098","RESOLVED","",0
"IN10271099","RESOLVED","",0
"IN10271100","RESOLVED","",0
"IN10271101","RESOLVED","",0
"IN10271102","RESOLVED","",0
"IN10271103","RESOLVED","",0
"IN10271104","RESOLVED","",0
"IN10271105","RESOLVED","",0
"IN10271106","RESOLVED","",0
"IN10271107","RESOLVED","",0
"IN10271108","RESOLVED","",0
"IN10271109","RESOLVED","",0
"IN10271110","RESOLVED","",0
"IN10271111","RESOLVED","",0
"IN10271112","RESOLVED","",0
"IN10271113","RESOLVED","",0
"IN10271114","RESOLVED","",0
"IN10271115","RESOLVED","",0
"IN10271116","RESOLVED","",0
"IN10271117","RESOLVED","",0
"IN10271118","RESOLVED","",0
"IN10271119","RESOLVED","",0
"IN10271120","RESOLVED","",0
"IN10271121","RESOLVED","",0
"IN10271122","RESOLVED","",0
"IN10271123","RESOLVED","",0
"IN10271124","RESOLVED","",0
"IN10271125","RESOLVED","",0
"IN10271127","RESOLVED","",0
"IN10271128","RESOLVED","",0
"IN10271129","RESOLVED","",0
"IN10271130","RESOLVED","",0
"IN10271131","RESOLVED","",0
"IN10271132","RESOLVED","",0
"IN10271133","RESOLVED","",0
"IN10271134","RESOLVED","",0
"IN10271135","RESOLVED","",0
"IN10271137","RESOLVED","",0
"IN10271138","RESOLVED","",0
"IN10271140","RESOLVED","",0
"IN10271142","RESOLVED","",0
"IN10271146","RESOLVED","",0
"IN10271147","RESOLVED","",0
"IN10271148","RESOLVED","",0
"IN10271149","RESOLVED","",0
"IN10271150","RESOLVED","",0
"IN10271151","RESOLVED","",0
"IN10271152","RESOLVED","",0
"IN10271153","RESOLVED","",0
"IN10271154","RESOLVED","",0
"IN10271155","RESOLVED","",0
"IN10271156","RESOLVED","",0
"IN10271157","RESOLVED","",0
"IN10271158","RESOLVED","",0
"IN10271159","RESOLVED","",0
"IN10271160","RESOLVED","",0
"IN10271161","RESOLVED","",0
"IN10271162","RESOLVED","",0
"IN10271163","RESOLVED","",0
"IN10271165","RESOLVED","",0
"IN10271166","RESOLVED","",0
"IN10271167","RESOLVED","",0
"IN10271168","RESOLVED","",0
"IN10271169","RESOLVED","",0
"IN10271170","RESOLVED","",0
"IN10271172","RESOLVED","",0
"IN10271175","RESOLVED","",0
"IN10271176","RESOLVED","",0
"IN10271177","RESOLVED","",0
"IN10271178","RESOLVED","",0
"IN10271179","RESOLVED","",0
"IN10271181","RESOLVED","",0
"IN10271183","RESOLVED","",0
"IN10271185","RESOLVED","",0
"IN10271186","RESOLVED","",0
"IN10271189","RESOLVED","",0
"IN10271190","RESOLVED","",0
"IN10271191","RESOLVED","",0
"IN10271194","RESOLVED","",0
"IN10271195","RESOLVED","",0
"IN10271196","RESOLVED","",0
"IN10271197","RESOLVED","",0
"IN10271198","RESOLVED","",0
"IN10271199","RESOLVED","",0
"IN10271201","RESOLVED","",0
"IN10271202","RESOLVED","",0
"IN10271203","RESOLVED","",0
"IN10271204","RESOLVED","",0
"IN10271206","RESOLVED","",0
"IN10271207","RESOLVED","",0
"IN10271208","RESOLVED","",0
"IN10271209","RESOLVED","",0
"IN10271210","RESOLVED","",0
"IN10271211","RESOLVED","",0
"IN10271212","RESOLVED","",0
"IN10271213","RESOLVED","",0
"IN10271214","RESOLVED","",0
"IN10271215","RESOLVED","",0
"IN10271216","RESOLVED","",0
"IN10271217","RESOLVED","",0
"IN10271218","RESOLVED","",0
"IN10271219","RESOLVED","",0
"IN10271220","RESOLVED","",0
"IN10271221","RESOLVED","",0
"IN10271222","RESOLVED","",0
"IN10271223","RESOLVED","",0
"IN10271224","RESOLVED","",0
"IN10271225","RESOLVED","",0
"IN10271226","RESOLVED","",0
"IN10271227","RESOLVED","",0
"IN10271229","RESOLVED","",0
"IN10271230","RESOLVED","",0
"IN10271231","RESOLVED","",0
"IN10271232","RESOLVED","",0
"IN10271233","RESOLVED","",0
"IN10271234","RESOLVED","",0
"IN10271236","RESOLVED","",0
"IN10271237","RESOLVED","",0
"IN10271238","RESOLVED","",0
"IN10271239","RESOLVED","",0
"IN10271240","RESOLVED","",0
"IN10271241","RESOLVED","",0
"IN10271242","RESOLVED","",0
"IN10271243","RESOLVED","",0
"IN10271244","RESOLVED","",0
"IN10271246","RESOLVED","",0
"IN10271247","RESOLVED","",0
"IN10271249","RESOLVED","",0
"IN10271251","RESOLVED","",0
"IN10271252","RESOLVED","",0
"IN10271255","RESOLVED","",0
"IN10271256","RESOLVED","",0
"IN10271257","RESOLVED","",0
"IN10271258","RESOLVED","",0
"IN10271259","RESOLVED","",0
"IN10271261","RESOLVED","",0
"IN10271262","RESOLVED","",0
"IN10271264","RESOLVED","",0
"IN10271266","RESOLVED","",0
"IN10271268","RESOLVED","",0
"IN10271269","RESOLVED","",0
"IN10271270","RESOLVED","",0
"IN10271271","RESOLVED","",0
"IN10271272","RESOLVED","",0
"IN10271273","RESOLVED","",0
"IN10271274","RESOLVED","",0
"IN10271275","RESOLVED","",0
"IN10271276","RESOLVED","",0
"IN10271277","RESOLVED","",0
"IN10271278","RESOLVED","",0
"IN10271280","RESOLVED","",0
"IN10271281","RESOLVED","",0
"IN10271282","RESOLVED","",0
"IN10271284","RESOLVED","",0
"IN10271285","RESOLVED","",0
"IN10271286","RESOLVED","",0
"IN10271287","RESOLVED","",0
"IN10271288","RESOLVED","",0
"IN10271289","RESOLVED","",0
"IN10271291","RESOLVED","",0
"IN10271292","RESOLVED","",0
"IN10271293","RESOLVED","",0
"IN10271294","RESOLVED","",0
"IN10271296","RESOLVED","",0
"IN10271297","RESOLVED","",0
"IN10271298","RESOLVED","",0
"IN10271299","RESOLVED","",0
"IN10271300","RESOLVED","",0
"IN10271301","RESOLVED","",0
"IN10271302","RESOLVED","",0
"IN10271303","RESOLVED","",0
"IN10271304","RESOLVED","",0
"IN10271305","RESOLVED","",0
"IN10271306","RESOLVED","",0
"IN10271307","RESOLVED","",0
"IN10271308","RESOLVED","",0
"IN10271309","RESOLVED","",0
"IN10271310","RESOLVED","",0
"IN10271311","RESOLVED","",0
"IN10271312","RESOLVED","",0
"IN10271313","RESOLVED","",0
"IN10271314","RESOLVED","",0
"IN10271315","RESOLVED","",0
"IN10271316","RESOLVED","",0
"IN10271317","RESOLVED","",0
"IN10271318","RESOLVED","",0
"IN10271319","RESOLVED","",0
"IN10271320","RESOLVED","",0
"IN10271321","RESOLVED","",0
"IN10271322","RESOLVED","",0
"IN10271323","RESOLVED","",0
"IN10271324","RESOLVED","",0
"IN10271325","RESOLVED","",0
"IN10271326","RESOLVED","",0
"IN10271328","RESOLVED","",0
"IN10271329","RESOLVED","",0
"IN10271330","RESOLVED","",0
"IN10271331","RESOLVED","",0
"IN10271332","RESOLVED","",0
"IN10271333","RESOLVED","",0
"IN10271334","RESOLVED","",0
"IN10271335","RESOLVED","",0
"IN10271336","RESOLVED","",0
"IN10271337","RESOLVED","",0
"IN10271338","RESOLVED","",0
"IN10271339","RESOLVED","",0
"IN10271341","RESOLVED","",0
"IN10271343","RESOLVED","",0
"IN10271344","RESOLVED","",0
"IN10271345","RESOLVED","",0
"IN10271347","RESOLVED","",0
"IN10271348","RESOLVED","",0
"IN10271349","RESOLVED","",0
"IN10271350","RESOLVED","",0
"IN10271351","RESOLVED","",0
"IN10271352","RESOLVED","",0
"IN10271353","RESOLVED","",0
"IN10271354","RESOLVED","",0
"IN10271356","RESOLVED","",0
"IN10271357","RESOLVED","",0
"IN10271358","RESOLVED","",0
"IN10271359","RESOLVED","",0
"IN10271360","RESOLVED","",0
"IN10271361","RESOLVED","",0
"IN10271363","RESOLVED","",0
"IN10271364","RESOLVED","",0
"IN10271365","RESOLVED","",0
"IN10271366","RESOLVED","",0
"IN10271367","RESOLVED","",0
"IN10271368","RESOLVED","",0
"IN10271369","RESOLVED","",0
"IN10271370","RESOLVED","",0
"IN10271371","RESOLVED","",0
"IN10271372","RESOLVED","",0
"IN10271373","RESOLVED","",0
"IN10271374","RESOLVED","",0
"IN10271375","RESOLVED","",0
"IN10271376","RESOLVED","",0
"IN10271377","RESOLVED","",0
"IN10271378","RESOLVED","",0
"IN10271379","RESOLVED","",0
"IN10271380","RESOLVED","",0
"IN10271381","RESOLVED","",0
"IN10271382","RESOLVED","",0
"IN10271383","RESOLVED","",0
"IN10271384","RESOLVED","",0
"IN10271385","RESOLVED","",0
"IN10271386","RESOLVED","",0
"IN10271388","RESOLVED","",0
"IN10271389","RESOLVED","",0
"IN10271390","RESOLVED","",0
"IN10271391","RESOLVED","",0
"IN10271392","RESOLVED","",0
"IN10271393","RESOLVED","",0
"IN10271394","RESOLVED","",0
"IN10271396","RESOLVED","",0
"IN10271397","RESOLVED","",0
"IN10271398","RESOLVED","",0
"IN10271399","RESOLVED","",0
"IN10271400","RESOLVED","",0
"IN10271401","RESOLVED","",0
"IN10271402","RESOLVED","",0
"IN10271403","RESOLVED","",0
"IN10271404","RESOLVED","",0
"IN10271405","RESOLVED","",0
"IN10271406","RESOLVED","",0
"IN10271407","RESOLVED","",0
"IN10271408","RESOLVED","",0
"IN10271409","RESOLVED","",0
"IN10271410","RESOLVED","",0
"IN10271411","RESOLVED","",0
"IN10271413","RESOLVED","",0
"IN10271414","RESOLVED","",0
"IN10271415","RESOLVED","",0
"IN10271416","RESOLVED","",0
"IN10271417","RESOLVED","",0
"IN10271418","RESOLVED","",0
"IN10271419","RESOLVED","",0
"IN10271420","RESOLVED","",0
"IN10271421","RESOLVED","",0
"IN10271423","RESOLVED","",0
"IN10271425","RESOLVED","",0
"IN10271426","RESOLVED","",0
"IN10271427","RESOLVED","",0
"IN10271428","RESOLVED","",0
"IN10271429","RESOLVED","",0
"IN10271430","RESOLVED","",0
"IN10271431","RESOLVED","",0
"IN10271432","RESOLVED","",0
"IN10271433","RESOLVED","",0
"IN10271434","RESOLVED","",0
"IN10271435","RESOLVED","",0
"IN10271436","RESOLVED","",0
"IN10271437","RESOLVED","",0
"IN10271438","RESOLVED","",0
"IN10271439","RESOLVED","",0
"IN10271440","RESOLVED","",0
"IN10271441","RESOLVED","",0
"IN10271442","RESOLVED","",0
"IN10271443","RESOLVED","",0
"IN10271444","RESOLVED","",0
"IN10271445","RESOLVED","",0
"IN10271446","RESOLVED","",0
"IN10271447","RESOLVED","",0
"IN10271448","RESOLVED","",0
"IN10271449","RESOLVED","",0
"IN10271450","RESOLVED","",0
"IN10271451","RESOLVED","",0
"IN10271452","RESOLVED","",0
"IN10271453","RESOLVED","",0
"IN10271454","RESOLVED","",0
"IN10271455","RESOLVED","",0
"IN10271456","RESOLVED","",0
"IN10271457","RESOLVED","",0
"IN10271458","RESOLVED","",0
"IN10271459","RESOLVED","",0
"IN10271460","RESOLVED","",0
"IN10271461","RESOLVED","",0
"IN10271462","RESOLVED","",0
"IN10271463","RESOLVED","",0
"IN10271464","RESOLVED","",0
"IN10271465","RESOLVED","",0
"IN10271466","RESOLVED","",0
"IN10271467","RESOLVED","",0
"IN10271468","RESOLVED","",0
"IN10271469","RESOLVED","",0
"IN10271470","RESOLVED","",0
"IN10271471","RESOLVED","",0
"IN10271472","RESOLVED","",0
"IN10271474","RESOLVED","",0
"IN10271476","RESOLVED","",0
"IN10271477","RESOLVED","",0
"IN10271478","RESOLVED","",0
"IN10271480","RESOLVED","",0
"IN10271481","RESOLVED","",0
"IN10271482","RESOLVED","",0
"IN10271483","RESOLVED","",0
"IN10271484","RESOLVED","",0
"IN10271485","RESOLVED","",0
"IN10271486","RESOLVED","",0
"IN10271488","RESOLVED","",0
"IN10271489","RESOLVED","",0
"IN10271490","RESOLVED","",0
"IN10271492","RESOLVED","",0
"IN10271493","RESOLVED","",0
"IN10271495","RESOLVED","",0
"IN10271496","RESOLVED","",0
"IN10271497","RESOLVED","",0
"IN10271498","RESOLVED","",0
"IN10271499","RESOLVED","",0
"IN10271500","RESOLVED","",0
"IN10271501","RESOLVED","",0
"IN10271502","RESOLVED","",0
"IN10271503","RESOLVED","",0
"IN10271504","RESOLVED","",0
"IN10271505","RESOLVED","",0
"IN10271506","RESOLVED","",0
"IN10271511","RESOLVED","",0
"IN10271512","RESOLVED","",0
"IN10271513","RESOLVED","",0
"IN10271514","RESOLVED","",0
"IN10271515","RESOLVED","",0
"IN10271516","RESOLVED","",0
"IN10271517","RESOLVED","",0
"IN10271518","RESOLVED","",0
"IN10271519","RESOLVED","",0
"IN10271521","RESOLVED","",0
"IN10271522","RESOLVED","",0
"IN10271523","RESOLVED","",0
"IN10271524","RESOLVED","",0
"IN10271526","RESOLVED","",0
"IN10271528","RESOLVED","",0
"IN10271529","RESOLVED","",0
"IN10271530","RESOLVED","",0
"IN10271531","RESOLVED","",0
"IN10271532","RESOLVED","",0
"IN10271533","RESOLVED","",0
"IN10271534","RESOLVED","",0
"IN10271535","RESOLVED","",0
"IN10271536","RESOLVED","",0
"IN10271538","RESOLVED","",0
"IN10271539","RESOLVED","",0
"IN10271540","RESOLVED","",0
"IN10271541","RESOLVED","",0
"IN10271542","RESOLVED","",0
"IN10271543","RESOLVED","",0
"IN10271544","RESOLVED","",0
"IN10271545","RESOLVED","",0
"IN10271546","RESOLVED","",0
"IN10271547","RESOLVED","",0
"IN10271548","RESOLVED","",0
"IN10271549","RESOLVED","",0
"IN10271550","RESOLVED","",0
"IN10271551","RESOLVED","",0
"IN10271552","RESOLVED","",0
"IN10271553","RESOLVED","",0
"IN10271554","RESOLVED","",0
"IN10271555","RESOLVED","",0
"IN10271556","RESOLVED","",0
"IN10271557","RESOLVED","",0
"IN10271558","RESOLVED","",0
"IN10271559","RESOLVED","",0
"IN10271560","RESOLVED","",0
"IN10271561","RESOLVED","",0
"IN10271562","RESOLVED","",0
"IN10271563","RESOLVED","",0
"IN10271564","RESOLVED","",0
"IN10271565","RESOLVED","",0
"IN10271566","RESOLVED","",0
"IN10271567","RESOLVED","",0
"IN10271568","RESOLVED","",0
"IN10271569","RESOLVED","",0
"IN10271570","RESOLVED","",0
"IN10271571","RESOLVED","",0
"IN10271572","RESOLVED","",0
"IN10271573","RESOLVED","",0
"IN10271574","RESOLVED","",0
"IN10271575","RESOLVED","",0
"IN10271577","RESOLVED","",0
"IN10271578","RESOLVED","",0
"IN10271579","RESOLVED","",0
"IN10271580","RESOLVED","",0
"IN10271581","RESOLVED","",0
"IN10271582","RESOLVED","",0
"IN10271583","RESOLVED","",0
"IN10271584","RESOLVED","",0
"IN10271585","RESOLVED","",0
"IN10271586","RESOLVED","",0
"IN10271587","RESOLVED","",0
"IN10271588","RESOLVED","",0
"IN10271589","RESOLVED","",0
"IN10271590","RESOLVED","",0
"IN10271591","RESOLVED","",0
"IN10271592","RESOLVED","",0
"IN10271593","RESOLVED","",0
"IN10271594","RESOLVED","",0
"IN10271595","RESOLVED","",0
"IN10271596","RESOLVED","",0
"IN10271597","RESOLVED","",0
"IN10271598","RESOLVED","",0
"IN10271599","RESOLVED","",0
"IN10271600","RESOLVED","",0
"IN10271601","RESOLVED","",0
"IN10271602","RESOLVED","",0
"IN10271603","RESOLVED","",0
"IN10271604","RESOLVED","",0
"IN10271605","RESOLVED","",0
"IN10271606","RESOLVED","",0
"IN10271607","RESOLVED","",0
"IN10271608","RESOLVED","",0
"IN10271609","RESOLVED","",0
"IN10271610","RESOLVED","",0
"IN10271611","RESOLVED","",0
"IN10271612","RESOLVED","",0
"IN10271613","RESOLVED","",0
"IN10271614","RESOLVED","",0
"IN10271615","RESOLVED","",0
"IN10271617","RESOLVED","",0
"IN10271619","RESOLVED","",0
"IN10271620","RESOLVED","",0
"IN10271621","RESOLVED","",0
"IN10271622","RESOLVED","",0
"IN10271623","RESOLVED","",0
"IN10271624","RESOLVED","",0
"IN10271625","RESOLVED","",0
"IN10271626","RESOLVED","",0
"IN10271627","RESOLVED","",0
"IN10271628","RESOLVED","",0
"IN10271629","RESOLVED","",0
"IN10271631","RESOLVED","",0
"IN10271633","RESOLVED","",0
"IN10271636","RESOLVED","",0
"IN10271638","RESOLVED","",0
"IN10271639","RESOLVED","",0
"IN10271640","RESOLVED","",0
"IN10271641","RESOLVED","",0
"IN10271642","RESOLVED","",0
"IN10271643","RESOLVED","",0
"IN10271644","RESOLVED","",0
"IN10271645","RESOLVED","",0
"IN10271646","RESOLVED","",0
"IN10271647","RESOLVED","",0
"IN10271649","RESOLVED","",0
"IN10271650","RESOLVED","",0
"IN10271651","RESOLVED","",0
"IN10271652","RESOLVED","",0
"IN10271653","RESOLVED","",0
"IN10271654","RESOLVED","",0
"IN10271655","RESOLVED","",0
"IN10271656","RESOLVED","",0
"IN10271657","RESOLVED","",0
"IN10271658","RESOLVED","",0
"IN10271659","RESOLVED","",0
"IN10271660","RESOLVED","",0
"IN10271661","RESOLVED","",0
"IN10271662","RESOLVED","",0
"IN10271664","RESOLVED","",0
"IN10271665","RESOLVED","",0
"IN10271666","RESOLVED","",0
"IN10271667","RESOLVED","",0
"IN10271668","RESOLVED","",0
"IN10271669","RESOLVED","",0
"IN10271670","RESOLVED","",0
"IN10271671","RESOLVED","",0
"IN10271672","RESOLVED","",0
"IN10271674","RESOLVED","",0
"IN10271675","RESOLVED","",0
"IN10271676","RESOLVED","",0
"IN10271677","RESOLVED","",0
"IN10271678","RESOLVED","",0
"IN10271679","RESOLVED","",0
"IN10271681","RESOLVED","",0
"IN10271682","RESOLVED","",0
"IN10271683","RESOLVED","",0
"IN10271684","RESOLVED","",0
"IN10271685","RESOLVED","",0
"IN10271686","RESOLVED","",0
"IN10271687","RESOLVED","",0
"IN10271688","RESOLVED","",0
"IN10271689","RESOLVED","",0
"IN10271690","RESOLVED","",0
"IN10271692","RESOLVED","",0
"IN10271693","RESOLVED","",0
"IN10271694","RESOLVED","",0
"IN10271695","RESOLVED","",0
"IN10271696","RESOLVED","",0
"IN10271698","RESOLVED","",0
"IN10271699","RESOLVED","",0
"IN10271700","RESOLVED","",0
"IN10271701","RESOLVED","",0
"IN10271702","RESOLVED","",0
"IN10271703","RESOLVED","",0
"IN10271704","RESOLVED","",0
"IN10271705","RESOLVED","",0
"IN10271706","RESOLVED","",0
"IN10271707","RESOLVED","",0
"IN10271708","RESOLVED","",0
"IN10271709","RESOLVED","",0
"IN10271710","RESOLVED","",0
"IN10271711","RESOLVED","",0
"IN10271712","RESOLVED","",0
"IN10271713","RESOLVED","",0
"IN10271714","RESOLVED","",0
"IN10271715","RESOLVED","",0
"IN10271716","RESOLVED","",0
"IN10271717","RESOLVED","",0
"IN10271718","RESOLVED","",0
"IN10271719","RESOLVED","",0
"IN10271720","RESOLVED","",0
"IN10271721","RESOLVED","",0
"IN10271722","RESOLVED","",0
"IN10271723","RESOLVED","",0
"IN10271724","RESOLVED","",0
"IN10271725","RESOLVED","",0
"IN10271726","RESOLVED","",0
"IN10271728","RESOLVED","",0
"IN10271730","RESOLVED","",0
"IN10271731","RESOLVED","",0
"IN10271732","RESOLVED","",0
"IN10271733","RESOLVED","",0
"IN10271734","RESOLVED","",0
"IN10271735","RESOLVED","",0
"IN10271736","RESOLVED","",0
"IN10271737","RESOLVED","",0
"IN10271739","RESOLVED","",0
"IN10271740","RESOLVED","",0
"IN10271741","RESOLVED","",0
"IN10271742","RESOLVED","",0
"IN10271743","RESOLVED","",0
"IN10271745","RESOLVED","",0
"IN10271747","RESOLVED","",0
"IN10271748","RESOLVED","",0
"IN10271749","RESOLVED","",0
"IN10271750","RESOLVED","",0
"IN10271754","RESOLVED","",0
"IN10271757","RESOLVED","",0
"IN10271758","RESOLVED","",0
"IN10271762","RESOLVED","",0
"IN10271764","RESOLVED","",0
"IN10271769","RESOLVED","",0
"IN10271771","RESOLVED","",0
"IN10271775","RESOLVED","",0
"IN10271776","RESOLVED","",0
