Team Name,Team Amount Raised,Team Member Count
"sissy boo’s",104,4
"the dynamos",357,4
"together every step of the way",759.9,4
"you matters",10.5,4
"‘Gone’ Walk About🤍’",1229.7,4
"“In Memory of Paul”",831.75,4
"💛Sisters",901.1,4
"'Lil Pups",454.35,3
"1 Foot Forward",848.45,3
"1 day @ a time",147,3
"2013 Mum Legends",538.45,3
"2gether",26.25,3
"3 cats",78.75,3
"3977 bandicoots",1739.2,3
"440glenbrook",877.4,3
"7TUT14",100.95,3
"A & N",1458,3
"A Step For All",2037.8,3
"ACTIONS Speak louder than WORDS",228.5,3
"Abies sisters",1702.5,3
"Acampamento na neve",787.65,3
"Activate Rehabilitation and Health",320.75,3
"Adventure Nannas!",1402.65,3
"All Heart & Sole",896.9,3
"All Walks Lead to Wine 🍷",1349.75,3
"Allied Credit - Walking Superstars!",199.5,3
"Always Hopeful",70,3
"Always with me. Always with you.",531.7,3
"Amy + Kirsty",229.25,3
"Ando’s",448.25,3
"Andy Warhol Appreciation Society",214.2,3
"Angel humans",1008.9,3
"Another bad idea",380.8,3
"Apex Roma",627.5,3
"Are we there yet?",496.95,3
"Aroha kiwioz",21,3
"Atomic Blondies",1018.9,3
"Attard",63,3
"Aussie Gals",10.5,3
"BANANAS",1912.1,3
"BB Duo",185,3
"BBC FITNESS CLUB",73.5,3
"BOD SQUAD",105.95,3
"Baby-Got-Track",3039.55,3
"Barrett sisters",765.15,3
"BasAss Babes",901.05,3
"Bazsta Gangsta's",98.5,3
"Be the Change",159.2,3
"Be the reason someone smiles!",910.15,3
"Bebe got track",83.25,3
"Bec and Jill",2016.5,3
"Bellarine Performing Arts",451.95,3
"Belly Busters",15.5,3
"Bernadette and shamaya",2053.7,3
"Between a Walk & A Hard Place",614.1,3
"Bidens",40.95,3
"Black Dog Walkers",1261.25,3
"Black Dogs",78.75,3
"Black for Sachs. In memory of Daniel",879.4,3
"Blister Sisters",1934.5,3
"Block strollers",73.5,3
"Blood sweat and beers",10.5,3
"Blue by you",21,3
"Body & Soul Wellbeing Co",428.25,3
"Body to Balance",1140.75,3
"Brady Bunch",2305.55,3
"Brain Food",3248.63,3
"Brains Trust NQ",231,3
"Brasher’s",31.5,3
"Bringelly Family Medical Practice",1149.75,3
"Broderick",822.4,3
"Bundaberg MHU",214.2,3
"Burning brownies",1144,3
"CC Wolves",1936.45,3
"CDDA Sydney/Tweed",40.95,3
"CDS",1032,3
"CGC Golf for Life",162.75,3
"CHATTY CATHY CREW",60.5,3
"CME Team",1312.5,3
"CMRCG",280.35,3
"CRT Sydney & Melbourne",769.65,3
"CVAS Year 12s",362.9,3
"Calamity Jane’s Nail Bar",545.25,3
"Canteen Ladies Extraordinaire",1226.2,3
"Captains Kooks",154.45,3
"Caring About YOU!",2472.95,3
"Case of the Runs",131.9,3
"Cerberus Health Centre",1130.15,3
"Champagne Fae",1930.75,3
"Chapman Smith",872.95,3
"ChapterUp",125.75,3
"Charlie fan club",66.25,3
"Chasin the vibe",271.95,3
"Chaunders",851.1,3
"Chickadees",1539.4,3
"Cindy Lee Ensemble",1162.25,3
"Claw Queen Gals",985.75,3
"Cloud Watchers",2214.72,3
"Cobwebs",40.95,3
"Confidence Cartel",21,3
"Cool Walkings",450.45,3
"Cooranbong & Bonnells Bay Animal Hospitals",130.2,3
"Corbin & Ella",758.5,3
"Cornerstone Companions",659.4,3
"Cos and Co",5.25,3
"Country Universities Centre Parkes",141.75,3
"Courtney, Kelly, Shayla",133.25,3
"Crazy crew",652.7,3
"Crip walking",1013.5,3
"Crique Du Sore Legs",1456.84,3
"D.I.Warriors",1407.3,3
"DJ walking",52,3
"DSM-5 Knuckles",1279.35,3
"Davis Family",484.45,3
"Day Walkers",926.7,3
"Deakin Hall",68.25,3
"Dee and friends",344.45,3
"Dee&Rach",84,3
"Dela’s",779.15,3
"Delilah's Superstars",546.25,3
"Deluxe Son-Ray Blinds",597.9,3
"Department of Health - Mental Health Services and Evidence Branch",776.65,3
"DiggingDeep",162,3
"Dirty Dingoes",39,3
"Dog Gone",302.25,3
"Dog Park Scumbags",6244.6,3
"Doin' it for Mal 😇",407.5,3
"Doing it for Kez",3217.75,3
"Dorrigo High School Walks for Awareness",256.2,3
"Driscoll's",2166.65,3
"Ducks Nuts",207,3
"ES & CH",115.5,3
"Eb, Phob & Soph",1619.95,3
"Elli, Michelle and Catherine",3527.4,3
"Emily & Gina walk",1587.6,3
"Energy Feet",201.75,3
"Everyday counts",592.1,3
"Everyday moments of goodness",688.8,3
"Evie’s Dream Team",298.2,3
"Evil twins",52.5,3
"Extras",10.5,3
"F46 Run Club",445.91,3
"FITZY, KHARVS, MC",850.15,3
"FLG Business Development",560.5,3
"FLG Innofit Team",621.9,3
"FORRIES",723.2,3
"FTBD",63,3
"Fab Feldmans",147,3
"Family Team",103.5,3
"Farrer Red Hot Chilli Steppers",166,3
"Fast but not Furious",1084.55,3
"Feet on Fire",39,3
"Fellowship of the Fancy Footwork",949.05,3
"Fighting our Minds",645.4,3
"First Light",698.2,3
"FitAmigos",212.75,3
"FitBitters",261.25,3
"Fitness First Hornsby",653.95,3
"Fitness First Macquarie",100,3
"Fitness First QV Melbourne",421.65,3
"Fix A Tile",20,3
"Flokey Pokey",296.5,3
"Foot Falcons",42,3
"Foot Sore x4",254.08,3
"For Dani 🤍",829.5,3
"Forest Lake Runners",227.85,3
"Forget Me Not",20,3
"Fountain Lakes",441.4,3
"Foyer Students.",587.2,3
"Franklin’s",342.5,3
"Free Steps",556.35,3
"Free4all",10,3
"Friends 2002",285.25,3
"FromHereOn",291,3
"Fun family CKS",151.2,3
"Garcia Family",189.2,3
"Garden Staging",1390.2,3
"Garden gnomes",10.5,3
"Get Vaccinated!",222.5,3
"GetFitGirls",671.25,3
"Gippsland Gang",699.45,3
"Girl Power 💪💪💪",274.2,3
"Girls",1161.65,3
"Glendenning Gang fire hawks",2220.45,3
"Go Girls!",179.55,3
"Go Mental",2068.75,3
"Go Well",435,3
"Gold City Girls",704.8,3
"Good old days",1953.9,3
"Goodlife Bibra Lake",46.75,3
"Goodlife Edward Street",52.5,3
"Goodlife Maroochydore",11.76,3
"Goose Waddlers",569.35,3
"Gorillas",124.7,3
"Got the runs",1350.65,3
"Gower Power",2044.4,3
"Great Lakes Suicide Prevention Network",476.75,3
"Greta & Tilly",90.95,3
"H & C",316.7,3
"H & H",1595.45,3
"H&M21",304.65,3
"HYPOXI Support Team",186.9,3
"Hairy Fairies",725.45,3
"Halls Angels",213.35,3
"Happy Now",125,3
"Happy wanderers",372.25,3
"Hargrave Hurricanes",495.85,3
"Hastings Sunshine",177.7,3
"Head over heels!",203,3
"Healthy Bodies, Happy Brains",115.5,3
"Healthy Mind Healthy Nurses",290.5,3
"Healthy Mind Warriors",317.4,3
"Healthy Minds Mission TAS",421.7,3
"Healthy Minds Project",458.85,3
"Healthzone Fitness",41,3
"Heathcote Runners",110.25,3
"Help Break The Silence",189.25,3
"Hendos Heroes",147,3
"Henry and Hetty's gang",250,3
"Hitchys",162.75,3
"Hiwot, Te & Bek",246.75,3
"Holly & Caitlyn",197.9,3
"Holmwood Aged Care",1000.25,3
"Hope & Brielle",111.9,3
"Hot Steppers",111.9,3
"Houndoor walkies for mental health",463.5,3
"I want to break free",147,3
"IT'S A NEAT CHALLENGE",1617.4,3
"Ieisha’s MHM Team!",601.4,3
"In Memory of Demet Tuncer",2400.6,3
"In memory of Josh",5187.55,3
"Inbound",157,3
"Infrasteppers",546,3
"Inja",522.2,3
"Inner Space",904.45,3
"Inner Wheel Club of Cranbourne",2722.95,3
"Insieme (together)",40.95,3
"Insteption",1820.7,3
"Inthistogether12",189,3
"It’s ok not to be ok!",42,3
"Ivy League",191.75,3
"I’m not running",405.15,3
"I’m steppin out",42,3
"JC TRINKS&CO",1106.8,3
"JM walks",474.9,3
"JMNMSC",68.25,3
"Jack Atkinson Surveying",404.7,3
"JackieNiroshi&Matt",120.75,3
"Jays Angels",2084.95,3
"Jen and Gwen's Walk",631.65,3
"Jetta",286,3
"Jknonymous",1233.4,3
"Jo's Jolly Walkers",441.5,3
"Joey and the Jets",196.35,3
"Jordan’s walking buddies!",562.75,3
"Just Keep Walking",446.75,3
"Just Train",90.95,3
"K&K Richards",581.07,3
"K-Team",234.8,3
"KARANDY",566,3
"KCCL",84,3
"Keep moving forward 👟",722,3
"Kemps",406.2,3
"Kick ass chicks",3353.95,3
"Kids World",781.95,3
"King Currie",215.25,3
"Kinglake Primary School",1467.55,3
"Kingswood Katoomba",42,3
"Kruk",993.5,3
"LIVE LOVE LAUGH",545.5,3
"Labor for Kiama",84,3
"Larapinta Roomy Legends",767.25,3
"Las Locas",1544.2,3
"Laziness Be Gone",395.45,3
"Legs Miserable",579.75,3
"Let's walk about it",466.25,3
"Lets Be In It",1749.28,3
"Let’s Move For Mental Health",279.2,3
"Let’s do with love",415.8,3
"Let’s smash this!",3198.95,3
"Lewis Family",1832.5,3
"Li'l walkers",306.25,3
"Liar Liar Legs On Fire",923.95,3
"Lighten Up",41,3
"Litigation Team",657.95,3
"Lockingtons",52.5,3
"Lost the Plot",201.95,3
"Lost with Apple Maps",345,3
"Love and sunshine ☀️",525,3
"LovoFam",20.5,3
"Loza's Peeps",147,3
"MANTHEY’s FOR MENTAL HEALTH",631.2,3
"MASLOW'S HIERARCHY OF BABES",3140.9,3
"MJM Squad",694.15,3
"MTR Australia",375.9,3
"Maccas",593.25,3
"Makeri",1142.65,3
"Mangoes",551.25,3
"Marlon & Jill",68.25,3
"Marsbars",35,3
"Marsh",3452.95,3
"Marshall",442.2,3
"MasonGirls",250,3
"Mates are Great",1373.15,3
"May-Clarke",642.7,3
"McCann Girls",615.75,3
"Mel & Steph",1102.55,3
"Mel and Donna One Foot Forward",898.2,3
"Mel's Team",344.05,3
"Melika, Kacey, Gemma",1293.75,3
"Mellos Mates",40.95,3
"Melton Team",667.5,3
"Mental Health Focused",215.25,3
"Mental Health Warrior’s",10.5,3
"Mental Mulisha",40.95,3
"Mental Swaggers",478.2,3
"Mental-icious",590.15,3
"Mia and Charlie",2092.6,3
"Michelotti’s",40.95,3
"Miles for Minds",708.9,3
"Miles4Smiles",152.5,3
"Milton-Ulladulla-Burrill walking team",107.25,3
"Mind Over Miles",1430.88,3
"Mind your Own",595.7,3
"Mission Warriors",1375.5,3
"Moose Ladies 🎨",455,3
"Mountain walkers",2792.2,3
"Move with us ❤️",155,3
"Movers & Shakers",110.25,3
"Movers and shakers",134.4,3
"Mrs. Mangles bangles",635.85,3
"Mumagers and The Boys",219.45,3
"Mumma Bears Fam",50,3
"Mumma's Steppin' Up",538.75,3
"Muscat's",537.5,3
"Musketeers",313.45,3
"My Tribe",752,3
"NOT HERE TO F@*# SPIDERS",216.5,3
"Nae Nae and Tribe",108.25,3
"Nicola's team",21,3
"Night-walkers",68.25,3
"No one walks alone",1029.85,3
"North Queensland",51.45,3
"Not fast, just furious",531,3
"O'Neill Family",730.15,3
"Old Bags Inc",273.5,3
"Olle",818.65,3
"One Foot After The Other",664.4,3
"One Foot Forward At The Point",429.25,3
"One Gin Forward",576.7,3
"One Step",563.75,3
"One is too many",391.4,3
"PANANIA POWER RANGERS",5034.3,3
"PF Community",2016.85,3
"PJ walker’s",5.25,3
"PandaNami",1514.45,3
"Path to peace",302,3
"Pearly Whites",10.5,3
"Perfectly Flawed",664.75,3
"Peta's Support Army",398.2,3
"Pettet Posse",564.7,3
"Pickwick Group Walkers",287.7,3
"Pks team",100,3
"Polarbear",899.95,3
"Positive self talk only!",572.75,3
"Power in Kindness 💝",277.5,3
"Prixy Chicks",151.75,3
"Pub rock and sixes",539.95,3
"Q&B Family",20,3
"Quil Squad",377.2,3
"Quirky M",405.45,3
"Qunaba team",427.45,3
"RC + EC Team",157.5,3
"RMH-Clinical Engineering",80.25,3
"RWNWS Rental Team",157.5,3
"Rach&Aysh",197.5,3
"Ralston-Phillips",704.1,3
"Rambling Richardson's",123.5,3
"Ratbags",389.4,3
"Ray White Dural",1023.5,3
"Red Hot Chilli Steppers!",272,3
"Redwin girls",40.95,3
"Resilium walkers",52.5,3
"Resurrecting Madness",573.55,3
"Road runners",31.5,3
"Robos",572.7,3
"Royal Victorian Tour",244.8,3
"Run for Mental Health",746.75,3
"Run for a reason",2017.5,3
"Runaway Mums",1219.95,3
"Running in Memory of You.",1518.9,3
"Russell Fam",114.25,3
"S-B Three",283.7,3
"SN LANGERS",157.5,3
"SUNSHINE",20,3
"Sakara Care",884.75,3
"Sanyat",1591.75,3
"Scar and Ryco",1133.95,3
"Shannyn Leskie",802.85,3
"Shazam’s",1285.85,3
"Shining",161.5,3
"Siblings SAS",1245.95,3
"Silver Mos",299.2,3
"Sisters are doing it for themselves!",476.5,3
"Sisters doing it for mental health",52.5,3
"Sisters walk",105,3
"Sisters ♡",988.95,3
"Small Steps, Mighty Minds",1197.45,3
"Small steps - Big purpose",2881.05,3
"Smartie Pants",314.7,3
"Smiles",517.95,3
"Smiles for Miles..",825.65,3
"Smith Family",165.5,3
"Sneaker Sisters",175.35,3
"Sole Siblings",708.65,3
"Sole Sisters and Misters",147,3
"Sole sistas x",556.65,3
"Some Gals & a Gay",374.25,3
"Some kind of special",575,3
"Soph & Lil",593.25,3
"South West Rocks",2515.15,3
"Spalding’s",97.25,3
"Speedy Sloths",495.85,3
"Spring In Our Step",257.5,3
"Step Busters",795.95,3
"Step Up 7",126,3
"Step-by-Step",267.25,3
"StepSisters",188.9,3
"Stepz Head Office",1978.85,3
"Stigma Free Squad",1384.6,3
"Straight Up Legends!",50,3
"Stroll Sisters",375.95,3
"Stroller Derby",374.75,3
"Strong minds! Strong Lives!",1366.35,3
"Stubborn Steppers",881.95,3
"Suicide Survivors",496.25,3
"Sunshine Coast Sistas",68.25,3
"Sunshine Girls 😍",643.8,3
"Sunshine coasties",513.7,3
"Superheroes!",908.65,3
"Superstars!",682.5,3
"Support Team",40.95,3
"Swans 🦢",323,3
"Symes",466.25,3
"Synergy",3709.35,3
"T + M",1031.3,3
"TB All Stars",345.45,3
"TEAM KELLY LOUISE JULIE LINDA",105,3
"THE WALKING TALKERS",1745.68,3
"Tail wagging trail blazers",421.45,3
"Take it easy.",105,3
"Taking One Step At A Time",536.7,3
"Tate Family",407.25,3
"Tatoes",608.9,3
"Taylor Fam and Friends",167,3
"Team 360",478,3
"Team Boba",375.75,3
"Team Brods",822.85,3
"Team Bryant",302.4,3
"Team Cameron",489.35,3
"Team Courtney",432.5,3
"Team Dubbo",21,3
"Team Fishy",97.5,3
"Team Ginga",744,3
"Team Gis",2483.75,3
"Team Ham Fam",122.85,3
"Team Jode & Gabba",2274.95,3
"Team Joé",242.45,3
"Team Kat",160.95,3
"Team Lanzon",52.5,3
"Team Lever",199.5,3
"Team Lissy",350.2,3
"Team Luke",72.45,3
"Team McEvoy",703.4,3
"Team Meg",1956.6,3
"Team Mesui",1246.9,3
"Team Minness",1185.85,3
"Team NPP",605.7,3
"Team North Fitness First",1216.7,3
"Team Oakley",869.35,3
"Team Poppy",939.7,3
"Team RG",3033.5,3
"Team RJ",493.65,3
"Team Raschella",644,3
"Team Readdy",1222.7,3
"Team Rid Rad",557.95,3
"Team Roberts",10.5,3
"Team SHH",1092.75,3
"Team Semicolon ;",511.6,3
"Team Sharon & Jacqui",932.5,3
"Team Tony",1102,3
"Team Trace",1363.6,3
"Team Tucker",52.5,3
"Team Ubuntu",992.2,3
"Team Will",1480.4,3
"Team merimbula",397.45,3
"Team of Concern",676.75,3
"Team souter",713.4,3
"TeamGanesha",31.5,3
"TeamTastic",698.7,3
"Teamtrying",745.45,3
"Telfer clan",102.9,3
"The 3 Legends Of Outreach",65,3
"The A Team Striders",173.25,3
"The A.A Team",105,3
"The Base A Team",1414.1,3
"The Canowie Convoy",521.45,3
"The Coasties",3113.55,3
"The D Dogz",1085.8,3
"The Davies Girls",157.5,3
"The Dope-a-memes",286.65,3
"The Elles",39,3
"The Elliott’s",240.95,3
"The Fin-tastic Few & Friends!",376.15,3
"The Go team",82,3
"The Goths",99.75,3
"The Greyhounds",917.7,3
"The Grubs",1403,3
"The Hand Joggers",1055.05,3
"The Hills walkers",196.4,3
"The Hunter Hearts",783.5,3
"The Irish Mentals",332.9,3
"The Learoyds",73.5,3
"The Lesters",483.05,3
"The Mad Schooners",1468.45,3
"The Midnight Walkers",123.9,3
"The Mighty Matthews and Friends",156.05,3
"The Only Time We'll Walk This Much",1299.2,3
"The Perdi’s",3323.95,3
"The Poulton Sisters",1027,3
"The Storks",618.5,3
"The Swedes",157.5,3
"The Toddlers",393.75,3
"The Tribe",20,3
"The Trio",725.25,3
"The Triple Gem",2269.05,3
"The Valley",82.5,3
"The Walkaholics",88.75,3
"The Walking Amigos",100,3
"The Wallabies",104.5,3
"The Warburtonites",702.45,3
"The Warriors",219.75,3
"The Wilko's",196.35,3
"The Wonderful Flying Squirrels",68.25,3
"The fruit salad girls",1018,3
"The journey team.",671.2,3
"The lazy gang#4",26.25,3
"The next level",167,3
"The scrambled Legs",1343.5,3
"The self-care club",866.75,3
"TheGirls",1145.6,3
"These legs were made for walking",417.5,3
"This Is Us",1421.55,3
"Three -Caped Crusaders",1554.25,3
"Three Coronaries",344.25,3
"Three Sole mates",664.5,3
"Three X Sisters",886.25,3
"Time to Fly!",424.8,3
"Timesheet Warriors",63,3
"Together we are family",182.7,3
"Together we are one 👊",310.45,3
"Top dogs",286.45,3
"Traimee",78,3
"Trav and Shaun",4203.75,3
"Trooper's",700.75,3
"Tw1sted S1sters",833.45,3
"Twinkle Toes",2144.35,3
"Undefeeted",1007.25,3
"Unga bunga",525,3
"Unicorn God Fishing",412.7,3
"United we stand",285.2,3
"Ups-a-Daisies",439.95,3
"VIC Easties",303.45,3
"VIC Lockdown Legends",231.7,3
"VentureVibe",1403.4,3
"Verzak Trio",320,3
"Vision of Hope",10.5,3
"Wait for me",21,3
"Walk for Christopher",1049.5,3
"Walk for awareness",1336.05,3
"Walk it like its hot",100,3
"Walk it out ☀️",529.9,3
"Walk n Talk",724.5,3
"Walk of clarity for charity",528.7,3
"Walk the Mental Health Talk",809.7,3
"Walk the walk for mental health",417.45,3
"Walk this way",1714.2,3
"Walk to the beat of your own heart",607.85,3
"Walk, Run, Repeat",2965.4,3
"WalkNTalkN",534.7,3
"Walkaholicss Anonymous",318.2,3
"Walkers ….cant run",329.75,3
"Walkie-talkie",288.25,3
"Walking 4 Health",274.2,3
"Walking For Heads",488.25,3
"Walking Warriors for Mental Health awareness",3476,3
"Walking Warriors!",2369.78,3
"Walking Werner’s",460.7,3
"Walking for you!",775.7,3
"Walking it off, one day at a time",249.9,3
"Walking to start the conversation 💕😇",1310,3
"Walks for Mental Health",527.33,3
"Walks with Will",373.25,3
"Walky walk walk walkers",203.75,3
"Wanderers",567.5,3
"Wandering Womble Duncans",134.45,3
"Wannna be.. One Team One Dream",89.25,3
"Warner’s",26.25,3
"Warrnambool Pet Minding",21,3
"We Do It All For The Cookies",1000,3
"We are all in it together &lt;3",723.3,3
"We are more alike than we are different",722.5,3
"We can do hard things",688.9,3
"We can do it",797.3,3
"Webby",26.25,3
"Websters",290,3
"Well-being Wizards!",380.15,3
"Weona Park Stud",50,3
"Werribee Matchworks",679,3
"Westpac Dongara",312.9,3
"Whoever wants to join me!",150.15,3
"Wide open road",239.25,3
"Wild turkeys",214.45,3
"Winos can walk too",874.5,3
"Wonky",549.45,3
"Woof It Down",706.5,3
"Y. A. M. H. S 21",246.75,3
"Yarri Walkers Group",230.75,3
"You are not alone!",1013.5,3
"You can do it",88.2,3
"You can walk but you can’t hide",265.25,3
"You'll never walk alone",73.5,3
"You've Bean Hugged",68.25,3
"You've got this!",21,3
"Young and The Breathless 2.0",1096.95,3
"Your Mind Matters",944.7,3
"Yukon Electrical",538.9,3
"Yurauna",68.25,3
"Zee’s Walk n Run to stop the black dog!",1556.06,3
"Zoe Jacobs Design Studio",494.45,3
"balance",51.5,3
"craft girls",747.4,3
"danii",927.2,3
"edwards brothers",3094.7,3
"help me pick a team name",1040.1,3
"homies",25,3
"jobros",30,3
"kick mental illness",576.25,3
"mending minds",95.5,3
"mi & mads",1725.5,3
"peas in a pod",818.15,3
"Sistas",503,3
"stepping forward for mental health",1339.4,3
"the bernedoodles",40.95,3
"tillydanover",1442.5,3
"""We are not the problem, we are part of the solution""",318.4,2
"#LLJL22",50,2
"#NAME?",1245.17,2
"'Two Pears in a Pod'",444.9,2
"(:yew",152.25,2
"1 Step at a Time",358.75,2
"100 kayers",199.95,2
"100kms with Mason",585.1,2
"2 Legit to Quit",268.25,2
"4 feet are better than 2",2145.6,2
"A Walk in the Park",40.95,2
"A walk to remember",637.25,2
"A-Team",426.5,2
"A-team2021",123.5,2
"ACFS Logistics Walk For Suicide Prevention",10.5,2
"Ab Fab",687.7,2
"Accidental Volunteers",5.25,2
"Accommodation Gloucester Gals",1774.35,2
"Admin Team",177.35,2
"Aim and Ali",1077.45,2
"Airds High Team",260.2,2
"Al & Andy’s big walk",1248.95,2
"Alana & Tim",1341.65,2
"Alesia’s team",431.95,2
"Alex & Jacqui",773.95,2
"Alex and Tay",438.85,2
"All 4 one 1 four All",48.3,2
"All Hart",758,2
"All The Pineapple Ladies",315,2
"Ally & Sam",1710.95,2
"Amber & Nick Walk the World",1849.75,2
"Amick",21,2
"Angelos Daughter",139.25,2
"Anna's dream",41.95,2
"Anne and Renata Frightfully Good",1520.08,2
"Annie & Essom",147,2
"Another Tomorrow",71,2
"Anti Death Club",1742.95,2
"Anxietea",496,2
"April 10th, 2021",655.25,2
"Aroshi Moon",52.5,2
"Ash & Em",1216.75,2
"Ash & Luke",1249.65,2
"Assals",1068.25,2
"Audiology GCUH",598.95,2
"Auld’s",530.2,2
"AzzCat",232,2
"B & L",105,2
"BDPT",225,2
"BG & CC",765.7,2
"BHCAC - The Path less Taken",68.25,2
"Baby Cakes",5.25,2
"Baby Got Track",198.45,2
"Backpack Queens",47.25,2
"Badass Dolls Stepping Meaningfully",733.3,2
"Baldivis Misfits",89.25,2
"Bambino’s Kindergarten HP",462.25,2
"Band of Brothers",200.75,2
"Bandit’s mafia",1021.75,2
"Banks",348.75,2
"Bavage Gals",152.5,2
"Bayside Belles",470.2,2
"Beast Family",21,2
"Beating the Black Dog",1158.95,2
"Bec & Cam",444.7,2
"Bec & Craig",164.25,2
"Becc and Biz",1090.85,2
"Becc's Team",632.85,2
"Been there, walked that",179,2
"Ben and Tan",775.95,2
"Benchwarmers",838.05,2
"Berrys Walking for Sally",1901.95,2
"Best Team Evah",312.9,2
"Besties with a goal",159.2,2
"Better Together",21,2
"Beyond The Workout",40.95,2
"Bianca and Xav",937.45,2
"Bibs & Bobs",145.2,2
"Bikes!",42,2
"Bipolar Bitches",382.9,2
"Bitches",276.15,2
"Black Catz",677,2
"Black Dog Bandits",1221.56,2
"Black Dog Blammo",224.35,2
"Black Doggies",68.25,2
"Blister Sisters - No Uber in Sight",637.5,2
"Blisters",7284.35,2
"Bluejay",10.5,2
"Blues Busters",65,2
"Boonjez",1967.7,2
"Borland Duo",70,2
"Bossinks &lt;3",1368.85,2
"Break the Stigma",70,2
"Break the silence",413.45,2
"Bree and Maus",207.5,2
"Bren and Tav’s Big Walk",435.35,2
"Bright future",387.25,2
"Brodie and Jessica",658,2
"Brooklan",727.75,2
"Brumby Farming",549.1,2
"Bucket hat",156.35,2
"Bugs",363.45,2
"Bumpin Gums",1367.35,2
"Bunny's Team",347,2
"Burntout Bookings",68.25,2
"Busting Black Dog!",428,2
"But first, coffee",271.95,2
"C & T",795.4,2
"CGPT",1210.45,2
"CORE",40.95,2
"Cadence Crew",1803.64,2
"Caffeine mums",352.85,2
"Caffy & Andee Like to Walk",663.35,2
"Cairns Crusaders",40.95,2
"Caitlin + Jack",1178.7,2
"Cam and Keira",40.95,2
"Camilleri",471.7,2
"Cann crew",919,2
"CapCod",1212.3,2
"Cardi Gang",192.95,2
"Care2Serve",278.15,2
"Caringbah Rotary",508.2,2
"Carlin and Kylie",570,2
"CassandJen",653.2,2
"Catters22",152.5,2
"Celise & Kenadee",657.25,2
"Champagne Appreciation Society for Wellness",545,2
"Champagne netball",102.5,2
"Charlie's Ankles21",358.25,2
"Charliesankless",739.35,2
"Charm'D Ones",614.05,2
"Cheesegods",21,2
"Chelle & Dave",10,2
"Chelsie’s Walk",1415.6,2
"Chevy & Lance",408.15,2
"Chicken Wing",76.65,2
"Chlo&Brooke",866.75,2
"Chloe and Indi",68.25,2
"Chloe and Justin.",343.45,2
"Chocolate Bunnies",755.25,2
"Cirque de sore legs 🚶‍♀️",1030.2,2
"Claim Central Consolidated",406.75,2
"Clare and Bree",168,2
"Clare and Paddy",2000.15,2
"Clear Minds",151.25,2
"Cliff Battley",1291.9,2
"Clooney’s",84,2
"Club Riviera",262.5,2
"Cody & darcy walking for MH",226.4,2
"Colette & Caz",503.9,2
"Come on & do it",125,2
"Compassion",135.5,2
"Connor and Erin",444.5,2
"Cooee",21,2
"Cool beans",21,2
"Coolest Dorks",298.2,2
"Curlewis Mob",231.45,2
"Curves Corrimal",337,2
"D & M #deep&meaningful #daughter&mother",864.9,2
"Dagad",181.65,2
"Daniel",854.7,2
"Danielle & Oriana",194.25,2
"Danni & Ruth",228.5,2
"David Edwards",457.6,2
"Dazzlers",573.2,2
"Dean&Shannon",208.75,2
"Deb + Em",169.75,2
"Dee Carters",829.5,2
"Denialla",40.95,2
"Dep. Education & Training - Legal Division",10.5,2
"Determinators",419.95,2
"Dette’s Girls",513.45,2
"DivaMovers",87.15,2
"Dog the Black Dog (DTBD)",546.65,2
"Doing it for me.",381.1,2
"Don't touch my drum kit",787.1,2
"Don’tStopNow",30,2
"Drake",30,2
"Drop Bears Against Depression",180.45,2
"Dude! Where’s my car?",40.95,2
"Duke and Co",647.8,2
"Duo",577.8,2
"DxD",234.15,2
"Dysfunctional45",39,2
"D’ombrain",86.25,2
"E & G Bayley",511.4,2
"EFH13",73.5,2
"EXCEL-erators",616.2,2
"Earth Girl Dreaming",21,2
"Eathorne Familia",502.75,2
"Eb and Em",777,2
"Eliza & Tim",306.45,2
"Ella’s Team",10.25,2
"Ellis Fam",239,2
"Elsa & Kim",357.75,2
"Em and Abby",204.5,2
"Em and Jacob",305,2
"Em's Army",482.5,2
"Em, Blair, Lach, Molly and Ngilgi",21,2
"Emerald Ball Geelong",533.5,2
"Emily & Eloise",845.15,2
"Emily & Mitchell",316.2,2
"Emily + Bonney",1280.2,2
"Emma 🌻",1111.95,2
"Empower",341.5,2
"Erin and Jordan",254.25,2
"Every Mind Matters",371.5,2
"F-Perfection",288.75,2
"F.V.T.W Movement",415.2,2
"FFFS - For family and friends sake",100,2
"FIT CREW",454.45,2
"FL Walking crew",284.75,2
"FLG VIC Support Team",362.5,2
"Facing Forward",342.75,2
"Family & Friends First",142.5,2
"Far Northians",72.5,2
"Faz &",317,2
"Fehidon",10.5,2
"Fi's Team",105,2
"Fiona & Taylah",122.5,2
"Fire breathing rubber duckies",72.45,2
"First steps",1278.2,2
"Fit180",377.75,2
"Fitness Dads",93.45,2
"Fitness First Darlinghurst",822.6,2
"Fitness First Victoria Gardens",520,2
"Fitness For Her",1759.8,2
"Fo shoe",57.75,2
"For Elo;)",562.25,2
"For Marcus",3098,2
"For a Better Tomorrow",636.5,2
"For the family",176,2
"Forest Gumps",211.7,2
"Foxy Ladies",1486,2
"Fraser Team",553.35,2
"Free",503.86,2
"Free the Mind",731.25,2
"Freedom fighters",5,2
"From the Ashes",434.45,2
"Fuck Bad Days",42,2
"Fundraiser for mental health",301.4,2
"Future Wellness",382.45,2
"GOAL DIGGERS",5.25,2
"GPH Moruya",5.25,2
"Gallagher Bassett - Adelaide",607.6,2
"Galloping Broncos",693.9,2
