Megawatt Hours Demand,BA-Subregion,Date/Time
2711,"AZPS-N/A",2021-02-18 11:00:00.000
3018,"AZPS-N/A",2021-02-18 10:00:00.000
3411,"AZPS-N/A",2021-02-18 09:00:00.000
3699,"AZPS-N/A",2021-02-18 08:00:00.000
3559,"AZPS-N/A",2021-02-18 07:00:00.000
3225,"AZPS-N/A",2021-02-18 06:00:00.000
2971,"AZPS-N/A",2021-02-18 05:00:00.000
2840,"AZPS-N/A",2021-02-18 04:00:00.000
2804,"AZPS-N/A",2021-02-18 03:00:00.000
2791,"AZPS-N/A",2021-02-18 02:00:00.000
2824,"AZPS-N/A",2021-02-18 01:00:00.000
2887,"AZPS-N/A",2021-02-18 00:00:00.000
3050,"AZPS-N/A",2021-02-17 23:00:00.000
3209,"AZPS-N/A",2021-02-17 22:00:00.000
3296,"AZPS-N/A",2021-02-17 21:00:00.000
3306,"AZPS-N/A",2021-02-17 20:00:00.000
3237,"AZPS-N/A",2021-02-17 19:00:00.000
2910,"AZPS-N/A",2021-02-17 18:00:00.000
2581,"AZPS-N/A",2021-02-17 17:00:00.000
2364,"AZPS-N/A",2021-02-17 16:00:00.000
2271,"AZPS-N/A",2021-02-17 15:00:00.000
2271,"AZPS-N/A",2021-02-17 14:00:00.000
2316,"AZPS-N/A",2021-02-17 13:00:00.000
2437,"AZPS-N/A",2021-02-17 12:00:00.000
2644,"AZPS-N/A",2021-02-17 11:00:00.000
2944,"AZPS-N/A",2021-02-17 10:00:00.000
3323,"AZPS-N/A",2021-02-17 09:00:00.000
3585,"AZPS-N/A",2021-02-17 08:00:00.000
3447,"AZPS-N/A",2021-02-17 07:00:00.000
3102,"AZPS-N/A",2021-02-17 06:00:00.000
2844,"AZPS-N/A",2021-02-17 05:00:00.000
2706,"AZPS-N/A",2021-02-17 04:00:00.000
2653,"AZPS-N/A",2021-02-17 03:00:00.000
2663,"AZPS-N/A",2021-02-17 02:00:00.000
2687,"AZPS-N/A",2021-02-17 01:00:00.000
2753,"AZPS-N/A",2021-02-17 00:00:00.000
2922,"AZPS-N/A",2021-02-16 23:00:00.000
3078,"AZPS-N/A",2021-02-16 22:00:00.000
3188,"AZPS-N/A",2021-02-16 21:00:00.000
3208,"AZPS-N/A",2021-02-16 20:00:00.000
3177,"AZPS-N/A",2021-02-16 19:00:00.000
2863,"AZPS-N/A",2021-02-16 18:00:00.000
2575,"AZPS-N/A",2021-02-16 17:00:00.000
2416,"AZPS-N/A",2021-02-16 16:00:00.000
2340,"AZPS-N/A",2021-02-16 15:00:00.000
2294,"AZPS-N/A",2021-02-16 14:00:00.000
2321,"AZPS-N/A",2021-02-16 13:00:00.000
2413,"AZPS-N/A",2021-02-16 12:00:00.000
2624,"AZPS-N/A",2021-02-16 11:00:00.000
2931,"AZPS-N/A",2021-02-16 10:00:00.000
3158,"AZPS-N/A",2021-02-16 09:00:00.000
3374,"AZPS-N/A",2021-02-16 08:00:00.000
3248,"AZPS-N/A",2021-02-16 07:00:00.000
2953,"AZPS-N/A",2021-02-16 06:00:00.000
2735,"AZPS-N/A",2021-02-16 05:00:00.000
2649,"AZPS-N/A",2021-02-16 04:00:00.000
2628,"AZPS-N/A",2021-02-16 03:00:00.000
2649,"AZPS-N/A",2021-02-16 02:00:00.000
2694,"AZPS-N/A",2021-02-16 01:00:00.000
2793,"AZPS-N/A",2021-02-16 00:00:00.000
2946,"AZPS-N/A",2021-02-15 23:00:00.000
3124,"AZPS-N/A",2021-02-15 22:00:00.000
3225,"AZPS-N/A",2021-02-15 21:00:00.000
3266,"AZPS-N/A",2021-02-15 20:00:00.000
3228,"AZPS-N/A",2021-02-15 19:00:00.000
2938,"AZPS-N/A",2021-02-15 18:00:00.000
2676,"AZPS-N/A",2021-02-15 17:00:00.000
2477,"AZPS-N/A",2021-02-15 16:00:00.000
2360,"AZPS-N/A",2021-02-15 15:00:00.000
2380,"AZPS-N/A",2021-02-15 14:00:00.000
2483,"AZPS-N/A",2021-02-15 13:00:00.000
2483,"AZPS-N/A",2021-02-15 12:00:00.000
2684,"AZPS-N/A",2021-02-15 11:00:00.000
2968,"AZPS-N/A",2021-02-15 10:00:00.000
3243,"AZPS-N/A",2021-02-15 09:00:00.000
3408,"AZPS-N/A",2021-02-15 08:00:00.000
3270,"AZPS-N/A",2021-02-15 07:00:00.000
3006,"AZPS-N/A",2021-02-15 06:00:00.000
2789,"AZPS-N/A",2021-02-15 05:00:00.000
2671,"AZPS-N/A",2021-02-15 04:00:00.000
2636,"AZPS-N/A",2021-02-15 03:00:00.000
2612,"AZPS-N/A",2021-02-15 02:00:00.000
2642,"AZPS-N/A",2021-02-15 01:00:00.000
2703,"AZPS-N/A",2021-02-15 00:00:00.000
2819,"AZPS-N/A",2021-02-14 23:00:00.000
2938,"AZPS-N/A",2021-02-14 22:00:00.000
3009,"AZPS-N/A",2021-02-14 21:00:00.000
3048,"AZPS-N/A",2021-02-14 20:00:00.000
3020,"AZPS-N/A",2021-02-14 19:00:00.000
2748,"AZPS-N/A",2021-02-14 18:00:00.000
2416,"AZPS-N/A",2021-02-14 17:00:00.000
2196,"AZPS-N/A",2021-02-14 16:00:00.000
2088,"AZPS-N/A",2021-02-14 15:00:00.000
2070,"AZPS-N/A",2021-02-14 14:00:00.000
2121,"AZPS-N/A",2021-02-14 13:00:00.000
2214,"AZPS-N/A",2021-02-14 12:00:00.000
2389,"AZPS-N/A",2021-02-14 11:00:00.000
2592,"AZPS-N/A",2021-02-14 10:00:00.000
2822,"AZPS-N/A",2021-02-14 09:00:00.000
2914,"AZPS-N/A",2021-02-14 08:00:00.000
2786,"AZPS-N/A",2021-02-14 07:00:00.000
2645,"AZPS-N/A",2021-02-14 06:00:00.000
2568,"AZPS-N/A",2021-02-14 05:00:00.000
2503,"AZPS-N/A",2021-02-14 04:00:00.000
2506,"AZPS-N/A",2021-02-14 03:00:00.000
2542,"AZPS-N/A",2021-02-14 02:00:00.000
2612,"AZPS-N/A",2021-02-14 01:00:00.000
2713,"AZPS-N/A",2021-02-14 00:00:00.000
2859,"AZPS-N/A",2021-02-13 23:00:00.000
2979,"AZPS-N/A",2021-02-13 22:00:00.000
3056,"AZPS-N/A",2021-02-13 21:00:00.000
3125,"AZPS-N/A",2021-02-13 20:00:00.000
3109,"AZPS-N/A",2021-02-13 19:00:00.000
2859,"AZPS-N/A",2021-02-13 18:00:00.000
2566,"AZPS-N/A",2021-02-13 17:00:00.000
2359,"AZPS-N/A",2021-02-13 16:00:00.000
2372,"AZPS-N/A",2021-02-13 15:00:00.000
2403,"AZPS-N/A",2021-02-13 14:00:00.000
2310,"AZPS-N/A",2021-02-13 13:00:00.000
2490,"AZPS-N/A",2021-02-13 12:00:00.000
2761,"AZPS-N/A",2021-02-13 11:00:00.000
2929,"AZPS-N/A",2021-02-13 10:00:00.000
3017,"AZPS-N/A",2021-02-13 09:00:00.000
2978,"AZPS-N/A",2021-02-13 08:00:00.000
2855,"AZPS-N/A",2021-02-13 07:00:00.000
2686,"AZPS-N/A",2021-02-13 06:00:00.000
2562,"AZPS-N/A",2021-02-13 05:00:00.000
2521,"AZPS-N/A",2021-02-13 04:00:00.000
2501,"AZPS-N/A",2021-02-13 03:00:00.000
2537,"AZPS-N/A",2021-02-13 02:00:00.000
2569,"AZPS-N/A",2021-02-13 01:00:00.000
2689,"AZPS-N/A",2021-02-13 00:00:00.000
2817,"AZPS-N/A",2021-02-12 23:00:00.000
2940,"AZPS-N/A",2021-02-12 22:00:00.000
3019,"AZPS-N/A",2021-02-12 21:00:00.000
3034,"AZPS-N/A",2021-02-12 20:00:00.000
3031,"AZPS-N/A",2021-02-12 19:00:00.000
2808,"AZPS-N/A",2021-02-12 18:00:00.000
2608,"AZPS-N/A",2021-02-12 17:00:00.000
2503,"AZPS-N/A",2021-02-12 16:00:00.000
2371,"AZPS-N/A",2021-02-12 15:00:00.000
2376,"AZPS-N/A",2021-02-12 14:00:00.000
2322,"AZPS-N/A",2021-02-12 13:00:00.000
2361,"AZPS-N/A",2021-02-12 12:00:00.000
2484,"AZPS-N/A",2021-02-12 11:00:00.000
2742,"AZPS-N/A",2021-02-12 10:00:00.000
2931,"AZPS-N/A",2021-02-12 09:00:00.000
3084,"AZPS-N/A",2021-02-12 08:00:00.000
2949,"AZPS-N/A",2021-02-12 07:00:00.000
2692,"AZPS-N/A",2021-02-12 06:00:00.000
2511,"AZPS-N/A",2021-02-12 05:00:00.000
2430,"AZPS-N/A",2021-02-12 04:00:00.000
2428,"AZPS-N/A",2021-02-12 03:00:00.000
2451,"AZPS-N/A",2021-02-12 02:00:00.000
2521,"AZPS-N/A",2021-02-12 01:00:00.000
2630,"AZPS-N/A",2021-02-12 00:00:00.000
2796,"AZPS-N/A",2021-02-11 23:00:00.000
2956,"AZPS-N/A",2021-02-11 22:00:00.000
3051,"AZPS-N/A",2021-02-11 21:00:00.000
3092,"AZPS-N/A",2021-02-11 20:00:00.000
3072,"AZPS-N/A",2021-02-11 19:00:00.000
2829,"AZPS-N/A",2021-02-11 18:00:00.000
2566,"AZPS-N/A",2021-02-11 17:00:00.000
2343,"AZPS-N/A",2021-02-11 16:00:00.000
2246,"AZPS-N/A",2021-02-11 15:00:00.000
2210,"AZPS-N/A",2021-02-11 14:00:00.000
2247,"AZPS-N/A",2021-02-11 13:00:00.000
2340,"AZPS-N/A",2021-02-11 12:00:00.000
2510,"AZPS-N/A",2021-02-11 11:00:00.000
2789,"AZPS-N/A",2021-02-11 10:00:00.000
3142,"AZPS-N/A",2021-02-11 09:00:00.000
3384,"AZPS-N/A",2021-02-11 08:00:00.000
3221,"AZPS-N/A",2021-02-11 07:00:00.000
2916,"AZPS-N/A",2021-02-11 06:00:00.000
2673,"AZPS-N/A",2021-02-11 05:00:00.000
2564,"AZPS-N/A",2021-02-11 04:00:00.000
2530,"AZPS-N/A",2021-02-11 03:00:00.000
2525,"AZPS-N/A",2021-02-11 02:00:00.000
2564,"AZPS-N/A",2021-02-11 01:00:00.000
2658,"AZPS-N/A",2021-02-11 00:00:00.000
2823,"AZPS-N/A",2021-02-10 23:00:00.000
2991,"AZPS-N/A",2021-02-10 22:00:00.000
3104,"AZPS-N/A",2021-02-10 21:00:00.000
3135,"AZPS-N/A",2021-02-10 20:00:00.000
3096,"AZPS-N/A",2021-02-10 19:00:00.000
2845,"AZPS-N/A",2021-02-10 18:00:00.000
2575,"AZPS-N/A",2021-02-10 17:00:00.000
2373,"AZPS-N/A",2021-02-10 16:00:00.000
2293,"AZPS-N/A",2021-02-10 15:00:00.000
2323,"AZPS-N/A",2021-02-10 14:00:00.000
2415,"AZPS-N/A",2021-02-10 13:00:00.000
2536,"AZPS-N/A",2021-02-10 12:00:00.000
2689,"AZPS-N/A",2021-02-10 11:00:00.000
2869,"AZPS-N/A",2021-02-10 10:00:00.000
3144,"AZPS-N/A",2021-02-10 09:00:00.000
3215,"AZPS-N/A",2021-02-10 08:00:00.000
3103,"AZPS-N/A",2021-02-10 07:00:00.000
2801,"AZPS-N/A",2021-02-10 06:00:00.000
2598,"AZPS-N/A",2021-02-10 05:00:00.000
2494,"AZPS-N/A",2021-02-10 04:00:00.000
2479,"AZPS-N/A",2021-02-10 03:00:00.000
2499,"AZPS-N/A",2021-02-10 02:00:00.000
2564,"AZPS-N/A",2021-02-10 01:00:00.000
2646,"AZPS-N/A",2021-02-10 00:00:00.000
2839,"AZPS-N/A",2021-02-09 23:00:00.000
3003,"AZPS-N/A",2021-02-09 22:00:00.000
3136,"AZPS-N/A",2021-02-09 21:00:00.000
3176,"AZPS-N/A",2021-02-09 20:00:00.000
3172,"AZPS-N/A",2021-02-09 19:00:00.000
2945,"AZPS-N/A",2021-02-09 18:00:00.000
2748,"AZPS-N/A",2021-02-09 17:00:00.000
2680,"AZPS-N/A",2021-02-09 16:00:00.000
2530,"AZPS-N/A",2021-02-09 15:00:00.000
2382,"AZPS-N/A",2021-02-09 14:00:00.000
2412,"AZPS-N/A",2021-02-09 13:00:00.000
2449,"AZPS-N/A",2021-02-09 12:00:00.000
2616,"AZPS-N/A",2021-02-09 11:00:00.000
2896,"AZPS-N/A",2021-02-09 10:00:00.000
3226,"AZPS-N/A",2021-02-09 09:00:00.000
3421,"AZPS-N/A",2021-02-09 08:00:00.000
3276,"AZPS-N/A",2021-02-09 07:00:00.000
2967,"AZPS-N/A",2021-02-09 06:00:00.000
2714,"AZPS-N/A",2021-02-09 05:00:00.000
2596,"AZPS-N/A",2021-02-09 04:00:00.000
2546,"AZPS-N/A",2021-02-09 03:00:00.000
2557,"AZPS-N/A",2021-02-09 02:00:00.000
2590,"AZPS-N/A",2021-02-09 01:00:00.000
2681,"AZPS-N/A",2021-02-09 00:00:00.000
2842,"AZPS-N/A",2021-02-08 23:00:00.000
3020,"AZPS-N/A",2021-02-08 22:00:00.000
3133,"AZPS-N/A",2021-02-08 21:00:00.000
3184,"AZPS-N/A",2021-02-08 20:00:00.000
3162,"AZPS-N/A",2021-02-08 19:00:00.000
2908,"AZPS-N/A",2021-02-08 18:00:00.000
2578,"AZPS-N/A",2021-02-08 17:00:00.000
2380,"AZPS-N/A",2021-02-08 16:00:00.000
2274,"AZPS-N/A",2021-02-08 15:00:00.000
2253,"AZPS-N/A",2021-02-08 14:00:00.000
2291,"AZPS-N/A",2021-02-08 13:00:00.000
2391,"AZPS-N/A",2021-02-08 12:00:00.000
2589,"AZPS-N/A",2021-02-08 11:00:00.000
2882,"AZPS-N/A",2021-02-08 10:00:00.000
3259,"AZPS-N/A",2021-02-08 09:00:00.000
3499,"AZPS-N/A",2021-02-08 08:00:00.000
3283,"AZPS-N/A",2021-02-08 07:00:00.000
2960,"AZPS-N/A",2021-02-08 06:00:00.000
2729,"AZPS-N/A",2021-02-08 05:00:00.000
2584,"AZPS-N/A",2021-02-08 04:00:00.000
2545,"AZPS-N/A",2021-02-08 03:00:00.000
2527,"AZPS-N/A",2021-02-08 02:00:00.000
2574,"AZPS-N/A",2021-02-08 01:00:00.000
2644,"AZPS-N/A",2021-02-08 00:00:00.000
2795,"AZPS-N/A",2021-02-07 23:00:00.000
2951,"AZPS-N/A",2021-02-07 22:00:00.000
3000,"AZPS-N/A",2021-02-07 21:00:00.000
2988,"AZPS-N/A",2021-02-07 20:00:00.000
2972,"AZPS-N/A",2021-02-07 19:00:00.000
2785,"AZPS-N/A",2021-02-07 18:00:00.000
2517,"AZPS-N/A",2021-02-07 17:00:00.000
2289,"AZPS-N/A",2021-02-07 16:00:00.000
2168,"AZPS-N/A",2021-02-07 15:00:00.000
2158,"AZPS-N/A",2021-02-07 14:00:00.000
2172,"AZPS-N/A",2021-02-07 13:00:00.000
2262,"AZPS-N/A",2021-02-07 12:00:00.000
2457,"AZPS-N/A",2021-02-07 11:00:00.000
2710,"AZPS-N/A",2021-02-07 10:00:00.000
3000,"AZPS-N/A",2021-02-07 09:00:00.000
3110,"AZPS-N/A",2021-02-07 08:00:00.000
2976,"AZPS-N/A",2021-02-07 07:00:00.000
2814,"AZPS-N/A",2021-02-07 06:00:00.000
2694,"AZPS-N/A",2021-02-07 05:00:00.000
2621,"AZPS-N/A",2021-02-07 04:00:00.000
2615,"AZPS-N/A",2021-02-07 03:00:00.000
2607,"AZPS-N/A",2021-02-07 02:00:00.000
2659,"AZPS-N/A",2021-02-07 01:00:00.000
2734,"AZPS-N/A",2021-02-07 00:00:00.000
2859,"AZPS-N/A",2021-02-06 23:00:00.000
2945,"AZPS-N/A",2021-02-06 22:00:00.000
3003,"AZPS-N/A",2021-02-06 21:00:00.000
3034,"AZPS-N/A",2021-02-06 20:00:00.000
3030,"AZPS-N/A",2021-02-06 19:00:00.000
2765,"AZPS-N/A",2021-02-06 18:00:00.000
2438,"AZPS-N/A",2021-02-06 17:00:00.000
2227,"AZPS-N/A",2021-02-06 16:00:00.000
2110,"AZPS-N/A",2021-02-06 15:00:00.000
2101,"AZPS-N/A",2021-02-06 14:00:00.000
2163,"AZPS-N/A",2021-02-06 13:00:00.000
2281,"AZPS-N/A",2021-02-06 12:00:00.000
2491,"AZPS-N/A",2021-02-06 11:00:00.000
2776,"AZPS-N/A",2021-02-06 10:00:00.000
3069,"AZPS-N/A",2021-02-06 09:00:00.000
3197,"AZPS-N/A",2021-02-06 08:00:00.000
3049,"AZPS-N/A",2021-02-06 07:00:00.000
2854,"AZPS-N/A",2021-02-06 06:00:00.000
2720,"AZPS-N/A",2021-02-06 05:00:00.000
2646,"AZPS-N/A",2021-02-06 04:00:00.000
2626,"AZPS-N/A",2021-02-06 03:00:00.000
2641,"AZPS-N/A",2021-02-06 02:00:00.000
2683,"AZPS-N/A",2021-02-06 01:00:00.000
2765,"AZPS-N/A",2021-02-06 00:00:00.000
2880,"AZPS-N/A",2021-02-05 23:00:00.000
2985,"AZPS-N/A",2021-02-05 22:00:00.000
3047,"AZPS-N/A",2021-02-05 21:00:00.000
3065,"AZPS-N/A",2021-02-05 20:00:00.000
3057,"AZPS-N/A",2021-02-05 19:00:00.000
2801,"AZPS-N/A",2021-02-05 18:00:00.000
2483,"AZPS-N/A",2021-02-05 17:00:00.000
2292,"AZPS-N/A",2021-02-05 16:00:00.000
2203,"AZPS-N/A",2021-02-05 15:00:00.000
2198,"AZPS-N/A",2021-02-05 14:00:00.000
2268,"AZPS-N/A",2021-02-05 13:00:00.000
2383,"AZPS-N/A",2021-02-05 12:00:00.000
2575,"AZPS-N/A",2021-02-05 11:00:00.000
2868,"AZPS-N/A",2021-02-05 10:00:00.000
3200,"AZPS-N/A",2021-02-05 09:00:00.000
3392,"AZPS-N/A",2021-02-05 08:00:00.000
3208,"AZPS-N/A",2021-02-05 07:00:00.000
2909,"AZPS-N/A",2021-02-05 06:00:00.000
2687,"AZPS-N/A",2021-02-05 05:00:00.000
2566,"AZPS-N/A",2021-02-05 04:00:00.000
2535,"AZPS-N/A",2021-02-05 03:00:00.000
2532,"AZPS-N/A",2021-02-05 02:00:00.000
2581,"AZPS-N/A",2021-02-05 01:00:00.000
2649,"AZPS-N/A",2021-02-05 00:00:00.000
2815,"AZPS-N/A",2021-02-04 23:00:00.000
2960,"AZPS-N/A",2021-02-04 22:00:00.000
3070,"AZPS-N/A",2021-02-04 21:00:00.000
3103,"AZPS-N/A",2021-02-04 20:00:00.000
3105,"AZPS-N/A",2021-02-04 19:00:00.000
2841,"AZPS-N/A",2021-02-04 18:00:00.000
2547,"AZPS-N/A",2021-02-04 17:00:00.000
2337,"AZPS-N/A",2021-02-04 16:00:00.000
2238,"AZPS-N/A",2021-02-04 15:00:00.000
2223,"AZPS-N/A",2021-02-04 14:00:00.000
2245,"AZPS-N/A",2021-02-04 13:00:00.000
2313,"AZPS-N/A",2021-02-04 12:00:00.000
2459,"AZPS-N/A",2021-02-04 11:00:00.000
2695,"AZPS-N/A",2021-02-04 10:00:00.000
2879,"AZPS-N/A",2021-02-04 09:00:00.000
3110,"AZPS-N/A",2021-02-04 08:00:00.000
2945,"AZPS-N/A",2021-02-04 07:00:00.000
2676,"AZPS-N/A",2021-02-04 06:00:00.000
2473,"AZPS-N/A",2021-02-04 05:00:00.000
2393,"AZPS-N/A",2021-02-04 04:00:00.000
2397,"AZPS-N/A",2021-02-04 03:00:00.000
2429,"AZPS-N/A",2021-02-04 02:00:00.000
2516,"AZPS-N/A",2021-02-04 01:00:00.000
2637,"AZPS-N/A",2021-02-04 00:00:00.000
2820,"AZPS-N/A",2021-02-03 23:00:00.000
2995,"AZPS-N/A",2021-02-03 22:00:00.000
3131,"AZPS-N/A",2021-02-03 21:00:00.000
3187,"AZPS-N/A",2021-02-03 20:00:00.000
3229,"AZPS-N/A",2021-02-03 19:00:00.000
3020,"AZPS-N/A",2021-02-03 18:00:00.000
2766,"AZPS-N/A",2021-02-03 17:00:00.000
2523,"AZPS-N/A",2021-02-03 16:00:00.000
2417,"AZPS-N/A",2021-02-03 15:00:00.000
2429,"AZPS-N/A",2021-02-03 14:00:00.000
2565,"AZPS-N/A",2021-02-03 13:00:00.000
2514,"AZPS-N/A",2021-02-03 12:00:00.000
2639,"AZPS-N/A",2021-02-03 11:00:00.000
2791,"AZPS-N/A",2021-02-03 10:00:00.000
2955,"AZPS-N/A",2021-02-03 09:00:00.000
2989,"AZPS-N/A",2021-02-03 08:00:00.000
2837,"AZPS-N/A",2021-02-03 07:00:00.000
2588,"AZPS-N/A",2021-02-03 06:00:00.000
2410,"AZPS-N/A",2021-02-03 05:00:00.000
2345,"AZPS-N/A",2021-02-03 04:00:00.000
2336,"AZPS-N/A",2021-02-03 03:00:00.000
2376,"AZPS-N/A",2021-02-03 02:00:00.000
2437,"AZPS-N/A",2021-02-03 01:00:00.000
2554,"AZPS-N/A",2021-02-03 00:00:00.000
2756,"AZPS-N/A",2021-02-02 23:00:00.000
2942,"AZPS-N/A",2021-02-02 22:00:00.000
3082,"AZPS-N/A",2021-02-02 21:00:00.000
3158,"AZPS-N/A",2021-02-02 20:00:00.000
3153,"AZPS-N/A",2021-02-02 19:00:00.000
2971,"AZPS-N/A",2021-02-02 18:00:00.000
2767,"AZPS-N/A",2021-02-02 17:00:00.000
2548,"AZPS-N/A",2021-02-02 16:00:00.000
2348,"AZPS-N/A",2021-02-02 15:00:00.000
2305,"AZPS-N/A",2021-02-02 14:00:00.000
2284,"AZPS-N/A",2021-02-02 13:00:00.000
2364,"AZPS-N/A",2021-02-02 12:00:00.000
2516,"AZPS-N/A",2021-02-02 11:00:00.000
2744,"AZPS-N/A",2021-02-02 10:00:00.000
2966,"AZPS-N/A",2021-02-02 09:00:00.000
3116,"AZPS-N/A",2021-02-02 08:00:00.000
2965,"AZPS-N/A",2021-02-02 07:00:00.000
2698,"AZPS-N/A",2021-02-02 06:00:00.000
2505,"AZPS-N/A",2021-02-02 05:00:00.000
2417,"AZPS-N/A",2021-02-02 04:00:00.000
2424,"AZPS-N/A",2021-02-02 03:00:00.000
2440,"AZPS-N/A",2021-02-02 02:00:00.000
2506,"AZPS-N/A",2021-02-02 01:00:00.000
2626,"AZPS-N/A",2021-02-02 00:00:00.000
2789,"AZPS-N/A",2021-02-01 23:00:00.000
2988,"AZPS-N/A",2021-02-01 22:00:00.000
3120,"AZPS-N/A",2021-02-01 21:00:00.000
3188,"AZPS-N/A",2021-02-01 20:00:00.000
3232,"AZPS-N/A",2021-02-01 19:00:00.000
3033,"AZPS-N/A",2021-02-01 18:00:00.000
2821,"AZPS-N/A",2021-02-01 17:00:00.000
2725,"AZPS-N/A",2021-02-01 16:00:00.000
2683,"AZPS-N/A",2021-02-01 15:00:00.000
2726,"AZPS-N/A",2021-02-01 14:00:00.000
2939,"AZPS-N/A",2021-02-01 13:00:00.000
3006,"AZPS-N/A",2021-02-01 12:00:00.000
2972,"AZPS-N/A",2021-02-01 11:00:00.000
3098,"AZPS-N/A",2021-02-01 10:00:00.000
3179,"AZPS-N/A",2021-02-01 09:00:00.000
3295,"AZPS-N/A",2021-02-01 08:00:00.000
3089,"AZPS-N/A",2021-02-01 07:00:00.000
2782,"AZPS-N/A",2021-02-01 06:00:00.000
2569,"AZPS-N/A",2021-02-01 05:00:00.000
2469,"AZPS-N/A",2021-02-01 04:00:00.000
2429,"AZPS-N/A",2021-02-01 03:00:00.000
2450,"AZPS-N/A",2021-02-01 02:00:00.000
2489,"AZPS-N/A",2021-02-01 01:00:00.000
2573,"AZPS-N/A",2021-02-01 00:00:00.000
2742,"AZPS-N/A",2021-01-31 23:00:00.000
2898,"AZPS-N/A",2021-01-31 22:00:00.000
3029,"AZPS-N/A",2021-01-31 21:00:00.000
3096,"AZPS-N/A",2021-01-31 20:00:00.000
3108,"AZPS-N/A",2021-01-31 19:00:00.000
2901,"AZPS-N/A",2021-01-31 18:00:00.000
2666,"AZPS-N/A",2021-01-31 17:00:00.000
2398,"AZPS-N/A",2021-01-31 16:00:00.000
2115,"AZPS-N/A",2021-01-31 15:00:00.000
2103,"AZPS-N/A",2021-01-31 14:00:00.000
2172,"AZPS-N/A",2021-01-31 13:00:00.000
2317,"AZPS-N/A",2021-01-31 12:00:00.000
2549,"AZPS-N/A",2021-01-31 11:00:00.000
2857,"AZPS-N/A",2021-01-31 10:00:00.000
3161,"AZPS-N/A",2021-01-31 09:00:00.000
3294,"AZPS-N/A",2021-01-31 08:00:00.000
3150,"AZPS-N/A",2021-01-31 07:00:00.000
2979,"AZPS-N/A",2021-01-31 06:00:00.000
2828,"AZPS-N/A",2021-01-31 05:00:00.000
2775,"AZPS-N/A",2021-01-31 04:00:00.000
2748,"AZPS-N/A",2021-01-31 03:00:00.000
2757,"AZPS-N/A",2021-01-31 02:00:00.000
2792,"AZPS-N/A",2021-01-31 01:00:00.000
2872,"AZPS-N/A",2021-01-31 00:00:00.000
3006,"AZPS-N/A",2021-01-30 23:00:00.000
3110,"AZPS-N/A",2021-01-30 22:00:00.000
3157,"AZPS-N/A",2021-01-30 21:00:00.000
3189,"AZPS-N/A",2021-01-30 20:00:00.000
3181,"AZPS-N/A",2021-01-30 19:00:00.000
2853,"AZPS-N/A",2021-01-30 18:00:00.000
2528,"AZPS-N/A",2021-01-30 17:00:00.000
2320,"AZPS-N/A",2021-01-30 16:00:00.000
2227,"AZPS-N/A",2021-01-30 15:00:00.000
2268,"AZPS-N/A",2021-01-30 14:00:00.000
2382,"AZPS-N/A",2021-01-30 13:00:00.000
2535,"AZPS-N/A",2021-01-30 12:00:00.000
2781,"AZPS-N/A",2021-01-30 11:00:00.000
3101,"AZPS-N/A",2021-01-30 10:00:00.000
3402,"AZPS-N/A",2021-01-30 09:00:00.000
3472,"AZPS-N/A",2021-01-30 08:00:00.000
3308,"AZPS-N/A",2021-01-30 07:00:00.000
3136,"AZPS-N/A",2021-01-30 06:00:00.000
2987,"AZPS-N/A",2021-01-30 05:00:00.000
2914,"AZPS-N/A",2021-01-30 04:00:00.000
2892,"AZPS-N/A",2021-01-30 03:00:00.000
2899,"AZPS-N/A",2021-01-30 02:00:00.000
2951,"AZPS-N/A",2021-01-30 01:00:00.000
3032,"AZPS-N/A",2021-01-30 00:00:00.000
3164,"AZPS-N/A",2021-01-29 23:00:00.000
3298,"AZPS-N/A",2021-01-29 22:00:00.000
3367,"AZPS-N/A",2021-01-29 21:00:00.000
3408,"AZPS-N/A",2021-01-29 20:00:00.000
3440,"AZPS-N/A",2021-01-29 19:00:00.000
3268,"AZPS-N/A",2021-01-29 18:00:00.000
3181,"AZPS-N/A",2021-01-29 17:00:00.000
3064,"AZPS-N/A",2021-01-29 16:00:00.000
2950,"AZPS-N/A",2021-01-29 15:00:00.000
2805,"AZPS-N/A",2021-01-29 14:00:00.000
2636,"AZPS-N/A",2021-01-29 13:00:00.000
2653,"AZPS-N/A",2021-01-29 12:00:00.000
2835,"AZPS-N/A",2021-01-29 11:00:00.000
3019,"AZPS-N/A",2021-01-29 10:00:00.000
3297,"AZPS-N/A",2021-01-29 09:00:00.000
3366,"AZPS-N/A",2021-01-29 08:00:00.000
3164,"AZPS-N/A",2021-01-29 07:00:00.000
2868,"AZPS-N/A",2021-01-29 06:00:00.000
2659,"AZPS-N/A",2021-01-29 05:00:00.000
2568,"AZPS-N/A",2021-01-29 04:00:00.000
2542,"AZPS-N/A",2021-01-29 03:00:00.000
2582,"AZPS-N/A",2021-01-29 02:00:00.000
2639,"AZPS-N/A",2021-01-29 01:00:00.000
2744,"AZPS-N/A",2021-01-29 00:00:00.000
2932,"AZPS-N/A",2021-01-28 23:00:00.000
3098,"AZPS-N/A",2021-01-28 22:00:00.000
3228,"AZPS-N/A",2021-01-28 21:00:00.000
3162,"AZPS-N/A",2021-01-28 20:00:00.000
3256,"AZPS-N/A",2021-01-28 19:00:00.000
2995,"AZPS-N/A",2021-01-28 18:00:00.000
2706,"AZPS-N/A",2021-01-28 17:00:00.000
