Year,Name,Rank,Ranking,Gender,Ranking (groups)
2007,"Harry",5,-5,"Boys","1-10"
2007,"Harvey",29,-29,"Boys","21-30"
2007,"Hayden",77,-77,"Boys","71-100"
2007,"Henry",35,-35,"Boys","31-50"
2007,"Isaac",42,-42,"Boys","31-50"
2007,"Jack",1,-1,"Boys","1-10"
2007,"Jacob",20,-20,"Boys","11-20"
2007,"Jake",18,-18,"Boys","11-20"
2007,"James",9,-9,"Boys","1-10"
2007,"Jamie",36,-36,"Boys","31-50"
2007,"Jay",95,-95,"Boys","71-100"
2007,"Jayden",32,-32,"Boys","31-50"
2007,"Joe",85,-85,"Boys","71-100"
2007,"Joel",80,-80,"Boys","71-100"
2007,"John",75,-75,"Boys","71-100"
2007,"Joseph",13,-13,"Boys","11-20"
2007,"Joshua",4,-4,"Boys","1-10"
2007,"Kai",62,-62,"Boys","51-70"
2007,"Kian",67,-67,"Boys","51-70"
2007,"Kieran",61,-61,"Boys","51-70"
2007,"Kyle",51,-51,"Boys","51-70"
2007,"Leo",43,-43,"Boys","31-50"
2007,"Leon",74,-74,"Boys","71-100"
2007,"Lewis",16,-16,"Boys","11-20"
2007,"Liam",27,-27,"Boys","21-30"
2007,"Logan",53,-53,"Boys","51-70"
2007,"Louie",96,-96,"Boys","71-100"
2007,"Louis",60,-60,"Boys","51-70"
2007,"Luca",72,-72,"Boys","71-100"
2007,"Lucas",39,-39,"Boys","31-50"
2007,"Luke",21,-21,"Boys","21-30"
2007,"Mason",55,-55,"Boys","51-70"
2007,"Matthew",24,-24,"Boys","21-30"
2007,"Max",31,-31,"Boys","31-50"
2007,"Michael",47,-47,"Boys","31-50"
2007,"Mohammad",71,-71,"Boys","71-100"
2007,"Mohammed",17,-17,"Boys","11-20"
2007,"Morgan",94,-94,"Boys","71-100"
2007,"Muhammad",38,-38,"Boys","31-50"
2007,"Nathan",44,-44,"Boys","31-50"
2007,"Noah",50,-50,"Boys","31-50"
2007,"Oliver",3,-3,"Boys","1-10"
2007,"Oscar",41,-41,"Boys","31-50"
2007,"Owen",45,-45,"Boys","31-50"
2007,"Reece",65,-65,"Boys","51-70"
2007,"Reuben",88,-88,"Boys","71-100"
2007,"Rhys",56,-56,"Boys","51-70"
2007,"Riley",57,-57,"Boys","51-70"
2007,"Robert",84,-84,"Boys","71-100"
2007,"Ryan",25,-25,"Boys","21-30"
2007,"Sam",76,-76,"Boys","71-100"
2007,"Samuel",11,-11,"Boys","11-20"
2007,"Sean",97,-97,"Boys","71-100"
2007,"Sebastian",87,-87,"Boys","71-100"
2007,"Taylor",90,-90,"Boys","71-100"
2007,"Theo",73,-73,"Boys","71-100"
2007,"Thomas",2,-2,"Boys","1-10"
2007,"Toby",52,-52,"Boys","51-70"
2007,"Tyler",28,-28,"Boys","21-30"
2007,"William",8,-8,"Boys","1-10"
2007,"Zachary",82,-82,"Boys","71-100"
2008,"Aaron",55,-55,"Boys","51-70"
2008,"Adam",32,-32,"Boys","31-50"
2008,"Aidan",91,-91,"Boys","71-100"
2008,"Alex",47,-47,"Boys","31-50"
2008,"Alexander",19,-19,"Boys","11-20"
2008,"Alfie",6,-6,"Boys","1-10"
2008,"Archie",31,-31,"Boys","31-50"
2008,"Ashton",75,-75,"Boys","71-100"
2008,"Bailey",76,-76,"Boys","71-100"
2008,"Ben",57,-57,"Boys","51-70"
2008,"Benjamin",18,-18,"Boys","11-20"
2008,"Billy",98,-98,"Boys","71-100"
2008,"Blake",92,-92,"Boys","71-100"
2008,"Bradley",81,-81,"Boys","71-100"
2008,"Brandon",70,-70,"Boys","51-70"
2008,"Callum",27,-27,"Boys","21-30"
2008,"Cameron",46,-46,"Boys","31-50"
2008,"Charles",56,-56,"Boys","51-70"
2008,"Charlie",7,-7,"Boys","1-10"
2008,"Christopher",94,-94,"Boys","71-100"
2008,"Connor",41,-41,"Boys","31-50"
2008,"Corey",86,-86,"Boys","71-100"
2008,"Daniel",8,-8,"Boys","1-10"
2008,"David",64,-64,"Boys","51-70"
2008,"Dylan",17,-17,"Boys","11-20"
2008,"Edward",42,-42,"Boys","31-50"
2008,"Elliot",82,-82,"Boys","71-100"
2008,"Ellis",89,-89,"Boys","71-100"
2008,"Ethan",15,-15,"Boys","11-20"
2008,"Evan",80,-80,"Boys","71-100"
2008,"Ewan",95,-95,"Boys","71-100"
2008,"Finlay",60,-60,"Boys","51-70"
2008,"Finley",43,-43,"Boys","31-50"
2008,"Freddie",61,-61,"Boys","51-70"
2008,"Gabriel",78,-78,"Boys","71-100"
2008,"George",12,-12,"Boys","11-20"
2008,"Harley",63,-63,"Boys","51-70"
2008,"Harrison",35,-35,"Boys","31-50"
2008,"Harry",4,-4,"Boys","1-10"
2008,"Harvey",34,-34,"Boys","31-50"
2008,"Hayden",71,-71,"Boys","71-100"
2008,"Henry",38,-38,"Boys","31-50"
2008,"Isaac",39,-39,"Boys","31-50"
2008,"Jack",1,-1,"Boys","1-10"
2008,"Jacob",20,-20,"Boys","11-20"
2008,"Jake",23,-23,"Boys","21-30"
2008,"James",9,-9,"Boys","1-10"
2008,"Jamie",51,-51,"Boys","51-70"
2008,"Jay",96,-96,"Boys","71-100"
2008,"Jayden",29,-29,"Boys","21-30"
2008,"Joe",85,-85,"Boys","71-100"
2008,"Joel",88,-88,"Boys","71-100"
2008,"John",83,-83,"Boys","71-100"
2008,"Joseph",13,-13,"Boys","11-20"
2008,"Joshua",5,-5,"Boys","1-10"
2008,"Kai",68,-68,"Boys","51-70"
2008,"Kian",67,-67,"Boys","51-70"
2008,"Kieran",73,-73,"Boys","71-100"
2008,"Kyle",69,-69,"Boys","51-70"
2008,"Leo",40,-40,"Boys","31-50"
2008,"Leon",62,-62,"Boys","51-70"
2008,"Lewis",14,-14,"Boys","11-20"
2008,"Liam",22,-22,"Boys","21-30"
2008,"Logan",44,-44,"Boys","31-50"
2008,"Louie",93,-93,"Boys","71-100"
2008,"Louis",59,-59,"Boys","51-70"
2008,"Luca",74,-74,"Boys","71-100"
2008,"Lucas",36,-36,"Boys","31-50"
2008,"Luke",25,-25,"Boys","21-30"
2008,"Mason",53,-53,"Boys","51-70"
2008,"Matthew",28,-28,"Boys","21-30"
2008,"Max",24,-24,"Boys","21-30"
2008,"Michael",52,-52,"Boys","51-70"
2008,"Mohammad",65,-65,"Boys","51-70"
2008,"Mohammed",16,-16,"Boys","11-20"
2008,"Morgan",97,-97,"Boys","71-100"
2008,"Muhammad",37,-37,"Boys","31-50"
2008,"Nathan",50,-50,"Boys","31-50"
2008,"Noah",45,-45,"Boys","31-50"
2008,"Oliver",2,-2,"Boys","1-10"
2008,"Oscar",30,-30,"Boys","21-30"
2008,"Owen",48,-48,"Boys","31-50"
2008,"Reece",66,-66,"Boys","51-70"
2008,"Reuben",87,-87,"Boys","71-100"
2008,"Rhys",49,-49,"Boys","31-50"
2008,"Riley",33,-33,"Boys","31-50"
2008,"Robert",90,-90,"Boys","71-100"
2008,"Ryan",21,-21,"Boys","21-30"
2008,"Sam",79,-79,"Boys","71-100"
2008,"Samuel",11,-11,"Boys","11-20"
2008,"Sean",99,-99,"Boys","71-100"
2008,"Sebastian",77,-77,"Boys","71-100"
2008,"Taylor",84,-84,"Boys","71-100"
2008,"Theo",58,-58,"Boys","51-70"
2008,"Thomas",3,-3,"Boys","1-10"
2008,"Toby",54,-54,"Boys","51-70"
2008,"Tyler",26,-26,"Boys","21-30"
2008,"William",10,-10,"Boys","1-10"
2008,"Zachary",72,-72,"Boys","71-100"
2008,"Zak",100,-100,"Boys","71-100"
2009,"Aaron",54,-54,"Boys","51-70"
2009,"Adam",34,-34,"Boys","31-50"
2009,"Aidan",78,-78,"Boys","71-100"
2009,"Aiden",73,-73,"Boys","71-100"
2009,"Alex",50,-50,"Boys","31-50"
2009,"Alexander",22,-22,"Boys","21-30"
2009,"Alfie",4,-4,"Boys","1-10"
2009,"Archie",20,-20,"Boys","11-20"
2009,"Arthur",93,-93,"Boys","71-100"
2009,"Ashton",69,-69,"Boys","51-70"
2009,"Austin",100,-100,"Boys","71-100"
2009,"Bailey",81,-81,"Boys","71-100"
2009,"Ben",65,-65,"Boys","51-70"
2009,"Benjamin",15,-15,"Boys","11-20"
2009,"Bradley",90,-90,"Boys","71-100"
2009,"Brandon",82,-82,"Boys","71-100"
2009,"Callum",28,-28,"Boys","21-30"
2009,"Cameron",52,-52,"Boys","51-70"
2009,"Charles",58,-58,"Boys","51-70"
2009,"Charlie",7,-7,"Boys","1-10"
2009,"Christopher",94,-94,"Boys","71-100"
2009,"Connor",46,-46,"Boys","31-50"
2009,"Daniel",10,-10,"Boys","1-10"
2009,"David",64,-64,"Boys","51-70"
2009,"Dylan",19,-19,"Boys","11-20"
2009,"Edward",44,-44,"Boys","31-50"
2009,"Elliot",87,-87,"Boys","71-100"
2009,"Ellis",85,-85,"Boys","71-100"
2009,"Ethan",13,-13,"Boys","11-20"
2009,"Evan",70,-70,"Boys","51-70"
2009,"Ewan",95,-95,"Boys","71-100"
2009,"Finlay",61,-61,"Boys","51-70"
2009,"Finley",43,-43,"Boys","31-50"
2009,"Freddie",53,-53,"Boys","51-70"
2009,"Frederick",96,-96,"Boys","71-100"
2009,"Gabriel",75,-75,"Boys","71-100"
2009,"George",11,-11,"Boys","11-20"
2009,"Harley",56,-56,"Boys","51-70"
2009,"Harrison",42,-42,"Boys","31-50"
2009,"Harry",3,-3,"Boys","1-10"
2009,"Harvey",39,-39,"Boys","31-50"
2009,"Hayden",77,-77,"Boys","71-100"
2009,"Henry",37,-37,"Boys","31-50"
2009,"Isaac",41,-41,"Boys","31-50"
2009,"Jack",2,-2,"Boys","1-10"
2009,"Jacob",18,-18,"Boys","11-20"
2009,"Jake",27,-27,"Boys","21-30"
2009,"James",9,-9,"Boys","1-10"
2009,"Jamie",48,-48,"Boys","31-50"
2009,"Jayden",26,-26,"Boys","21-30"
2009,"Joe",92,-92,"Boys","71-100"
2009,"Joel",80,-80,"Boys","71-100"
2009,"John",83,-83,"Boys","71-100"
2009,"Joseph",14,-14,"Boys","11-20"
2009,"Joshua",5,-5,"Boys","1-10"
2009,"Jude",98,-98,"Boys","71-100"
2009,"Kai",68,-68,"Boys","51-70"
2009,"Kian",71,-71,"Boys","71-100"
2009,"Kieran",86,-86,"Boys","71-100"
2009,"Kyle",74,-74,"Boys","71-100"
2009,"Leo",40,-40,"Boys","31-50"
2009,"Leon",60,-60,"Boys","51-70"
2009,"Lewis",21,-21,"Boys","21-30"
2009,"Liam",24,-24,"Boys","21-30"
2009,"Logan",35,-35,"Boys","31-50"
2009,"Louie",84,-84,"Boys","71-100"
2009,"Louis",66,-66,"Boys","51-70"
2009,"Luca",72,-72,"Boys","71-100"
2009,"Lucas",17,-17,"Boys","11-20"
2009,"Luke",33,-33,"Boys","31-50"
2009,"Mason",45,-45,"Boys","31-50"
2009,"Matthew",38,-38,"Boys","31-50"
2009,"Max",25,-25,"Boys","21-30"
2009,"Michael",51,-51,"Boys","51-70"
2009,"Mohammad",62,-62,"Boys","51-70"
2009,"Mohammed",16,-16,"Boys","11-20"
2009,"Morgan",97,-97,"Boys","71-100"
2009,"Muhammad",36,-36,"Boys","31-50"
2009,"Nathan",49,-49,"Boys","31-50"
2009,"Noah",32,-32,"Boys","31-50"
2009,"Oliver",1,-1,"Boys","1-10"
2009,"Oscar",23,-23,"Boys","21-30"
2009,"Owen",47,-47,"Boys","31-50"
2009,"Reece",76,-76,"Boys","71-100"
2009,"Reuben",79,-79,"Boys","71-100"
2009,"Rhys",59,-59,"Boys","51-70"
2009,"Riley",29,-29,"Boys","21-30"
2009,"Robert",91,-91,"Boys","71-100"
2009,"Ryan",30,-30,"Boys","21-30"
2009,"Sam",88,-88,"Boys","71-100"
2009,"Samuel",12,-12,"Boys","11-20"
2009,"Sebastian",63,-63,"Boys","51-70"
2009,"Stanley",99,-99,"Boys","71-100"
2009,"Taylor",89,-89,"Boys","71-100"
2009,"Theo",55,-55,"Boys","51-70"
2009,"Thomas",6,-6,"Boys","1-10"
2009,"Toby",57,-57,"Boys","51-70"
2009,"Tyler",31,-31,"Boys","31-50"
2009,"William",8,-8,"Boys","1-10"
2009,"Zachary",67,-67,"Boys","51-70"
2010,"Aaron",55,-55,"Boys","51-70"
2010,"Adam",39,-39,"Boys","31-50"
2010,"Aidan",91,-91,"Boys","71-100"
2010,"Aiden",66,-66,"Boys","51-70"
2010,"Alex",52,-52,"Boys","51-70"
2010,"Alexander",21,-21,"Boys","21-30"
2010,"Alfie",4,-4,"Boys","1-10"
2010,"Archie",24,-24,"Boys","21-30"
2010,"Arthur",82,-82,"Boys","71-100"
2010,"Ashton",77,-77,"Boys","71-100"
2010,"Bailey",79,-79,"Boys","71-100"
2010,"Ben",73,-73,"Boys","71-100"
2010,"Benjamin",22,-22,"Boys","21-30"
2010,"Bobby",83,-83,"Boys","71-100"
2010,"Bradley",100,-100,"Boys","71-100"
2010,"Brandon",92,-92,"Boys","71-100"
2010,"Caleb",87,-87,"Boys","71-100"
2010,"Callum",40,-40,"Boys","31-50"
2010,"Cameron",61,-61,"Boys","51-70"
2010,"Charles",62,-62,"Boys","51-70"
2010,"Charlie",5,-5,"Boys","1-10"
2010,"Connor",44,-44,"Boys","31-50"
2010,"Daniel",11,-11,"Boys","11-20"
2010,"David",64,-64,"Boys","51-70"
2010,"Dexter",98,-98,"Boys","71-100"
2010,"Dylan",16,-16,"Boys","11-20"
2010,"Edward",43,-43,"Boys","31-50"
2010,"Elliot",85,-85,"Boys","71-100"
2010,"Ethan",13,-13,"Boys","11-20"
2010,"Evan",76,-76,"Boys","71-100"
2010,"Finlay",68,-68,"Boys","51-70"
2010,"Finley",35,-35,"Boys","31-50"
2010,"Freddie",45,-45,"Boys","31-50"
2010,"Frederick",95,-95,"Boys","71-100"
2010,"Gabriel",78,-78,"Boys","71-100"
2010,"George",9,-9,"Boys","1-10"
2010,"Harley",57,-57,"Boys","51-70"
2010,"Harrison",42,-42,"Boys","31-50"
2010,"Harry",3,-3,"Boys","1-10"
2010,"Harvey",47,-47,"Boys","31-50"
2010,"Hayden",80,-80,"Boys","71-100"
2010,"Henry",34,-34,"Boys","31-50"
2010,"Isaac",37,-37,"Boys","31-50"
2010,"Jack",2,-2,"Boys","1-10"
2010,"Jacob",12,-12,"Boys","11-20"
2010,"Jake",29,-29,"Boys","21-30"
2010,"James",10,-10,"Boys","1-10"
2010,"Jamie",49,-49,"Boys","31-50"
2010,"Jayden",26,-26,"Boys","21-30"
2010,"Jenson",96,-96,"Boys","71-100"
2010,"Joel",81,-81,"Boys","71-100"
2010,"John",94,-94,"Boys","71-100"
2010,"Joseph",15,-15,"Boys","11-20"
2010,"Joshua",8,-8,"Boys","1-10"
2010,"Jude",86,-86,"Boys","71-100"
2010,"Kai",56,-56,"Boys","51-70"
2010,"Kayden",99,-99,"Boys","71-100"
2010,"Kian",72,-72,"Boys","71-100"
2010,"Kieran",89,-89,"Boys","71-100"
2010,"Kyle",74,-74,"Boys","71-100"
2010,"Leo",36,-36,"Boys","31-50"
2010,"Leon",60,-60,"Boys","51-70"
2010,"Lewis",27,-27,"Boys","21-30"
2010,"Liam",33,-33,"Boys","31-50"
2010,"Logan",28,-28,"Boys","21-30"
2010,"Louie",75,-75,"Boys","71-100"
2010,"Louis",69,-69,"Boys","51-70"
2010,"Luca",70,-70,"Boys","51-70"
2010,"Lucas",19,-19,"Boys","11-20"
2010,"Luke",38,-38,"Boys","31-50"
2010,"Mason",46,-46,"Boys","31-50"
2010,"Matthew",41,-41,"Boys","31-50"
2010,"Max",23,-23,"Boys","21-30"
2010,"Michael",53,-53,"Boys","51-70"
2010,"Mohammad",67,-67,"Boys","51-70"
2010,"Mohammed",17,-17,"Boys","11-20"
2010,"Muhammad",31,-31,"Boys","31-50"
2010,"Nathan",48,-48,"Boys","31-50"
2010,"Noah",18,-18,"Boys","11-20"
2010,"Oliver",1,-1,"Boys","1-10"
2010,"Ollie",63,-63,"Boys","51-70"
2010,"Oscar",20,-20,"Boys","11-20"
2010,"Owen",59,-59,"Boys","51-70"
2010,"Reece",84,-84,"Boys","71-100"
2010,"Reuben",71,-71,"Boys","71-100"
2010,"Rhys",65,-65,"Boys","51-70"
2010,"Riley",25,-25,"Boys","21-30"
2010,"Robert",90,-90,"Boys","71-100"
2010,"Ryan",30,-30,"Boys","21-30"
2010,"Sam",93,-93,"Boys","71-100"
2010,"Samuel",14,-14,"Boys","11-20"
2010,"Sebastian",58,-58,"Boys","51-70"
2010,"Stanley",88,-88,"Boys","71-100"
2010,"Taylor",97,-97,"Boys","71-100"
2010,"Theo",50,-50,"Boys","31-50"
2010,"Thomas",6,-6,"Boys","1-10"
2010,"Toby",54,-54,"Boys","51-70"
2010,"Tyler",32,-32,"Boys","31-50"
2010,"William",7,-7,"Boys","1-10"
2010,"Zachary",51,-51,"Boys","51-70"
2011,"Aaron",58,-58,"Boys","51-70"
2011,"Adam",38,-38,"Boys","31-50"
2011,"Aiden",61,-61,"Boys","51-70"
2011,"Alex",59,-59,"Boys","51-70"
2011,"Alexander",23,-23,"Boys","21-30"
2011,"Alfie",4,-4,"Boys","1-10"
2011,"Archie",24,-24,"Boys","21-30"
2011,"Arthur",68,-68,"Boys","51-70"
2011,"Ashton",87,-87,"Boys","71-100"
2011,"Bailey",90,-90,"Boys","71-100"
2011,"Ben",97,-97,"Boys","71-100"
2011,"Benjamin",25,-25,"Boys","21-30"
2011,"Blake",79,-79,"Boys","71-100"
2011,"Bobby",76,-76,"Boys","71-100"
2011,"Caleb",89,-89,"Boys","71-100"
2011,"Callum",46,-46,"Boys","31-50"
2011,"Cameron",77,-77,"Boys","71-100"
2011,"Charles",60,-60,"Boys","51-70"
2011,"Charlie",5,-5,"Boys","1-10"
2011,"Connor",48,-48,"Boys","31-50"
2011,"Daniel",14,-14,"Boys","11-20"
2011,"David",57,-57,"Boys","51-70"
2011,"Dexter",78,-78,"Boys","71-100"
2011,"Dylan",21,-21,"Boys","21-30"
2011,"Edward",40,-40,"Boys","31-50"
2011,"Elijah",91,-91,"Boys","71-100"
2011,"Elliot",85,-85,"Boys","71-100"
2011,"Ethan",11,-11,"Boys","11-20"
2011,"Evan",82,-82,"Boys","71-100"
2011,"Finlay",66,-66,"Boys","51-70"
2011,"Finley",34,-34,"Boys","31-50"
2011,"Frankie",84,-84,"Boys","71-100"
2011,"Freddie",42,-42,"Boys","31-50"
2011,"Frederick",96,-96,"Boys","71-100"
2011,"Gabriel",75,-75,"Boys","71-100"
2011,"George",12,-12,"Boys","11-20"
2011,"Harley",55,-55,"Boys","51-70"
2011,"Harrison",37,-37,"Boys","31-50"
2011,"Harry",1,-1,"Boys","1-10"
2011,"Harvey",52,-52,"Boys","51-70"
2011,"Hayden",86,-86,"Boys","71-100"
2011,"Henry",28,-28,"Boys","21-30"
2011,"Isaac",33,-33,"Boys","31-50"
2011,"Jack",3,-3,"Boys","1-10"
2011,"Jackson",99,-99,"Boys","71-100"
2011,"Jacob",7,-7,"Boys","1-10"
2011,"Jake",29,-29,"Boys","21-30"
2011,"James",8,-8,"Boys","1-10"
2011,"Jamie",49,-49,"Boys","31-50"
2011,"Jayden",32,-32,"Boys","31-50"
2011,"Jenson",67,-67,"Boys","51-70"
2011,"Joel",88,-88,"Boys","71-100"
2011,"John",100,-100,"Boys","71-100"
2011,"Joseph",18,-18,"Boys","11-20"
2011,"Joshua",9,-9,"Boys","1-10"
2011,"Jude",83,-83,"Boys","71-100"
2011,"Kai",56,-56,"Boys","51-70"
2011,"Kayden",94,-94,"Boys","71-100"
2011,"Kian",81,-81,"Boys","71-100"
2011,"Kyle",95,-95,"Boys","71-100"
2011,"Leo",27,-27,"Boys","21-30"
2011,"Leon",62,-62,"Boys","51-70"
2011,"Lewis",39,-39,"Boys","31-50"
2011,"Liam",44,-44,"Boys","31-50"
2011,"Logan",30,-30,"Boys","21-30"
2011,"Louie",74,-74,"Boys","71-100"
2011,"Louis",69,-69,"Boys","51-70"
2011,"Luca",64,-64,"Boys","51-70"
2011,"Lucas",26,-26,"Boys","21-30"
2011,"Luke",41,-41,"Boys","31-50"
2011,"Mason",35,-35,"Boys","31-50"
2011,"Matthew",43,-43,"Boys","31-50"
2011,"Max",20,-20,"Boys","11-20"
2011,"Michael",53,-53,"Boys","51-70"
2011,"Mohammad",63,-63,"Boys","51-70"
2011,"Mohammed",19,-19,"Boys","11-20"
2011,"Muhammad",22,-22,"Boys","21-30"
2011,"Nathan",54,-54,"Boys","51-70"
2011,"Noah",16,-16,"Boys","11-20"
2011,"Oliver",2,-2,"Boys","1-10"
2011,"Ollie",73,-73,"Boys","71-100"
2011,"Oscar",17,-17,"Boys","11-20"
2011,"Owen",71,-71,"Boys","71-100"
2011,"Reece",98,-98,"Boys","71-100"
2011,"Reuben",72,-72,"Boys","71-100"
2011,"Rhys",70,-70,"Boys","51-70"
2011,"Riley",13,-13,"Boys","11-20"
2011,"Robert",93,-93,"Boys","71-100"
2011,"Ryan",36,-36,"Boys","31-50"
2011,"Samuel",15,-15,"Boys","11-20"
2011,"Sebastian",47,-47,"Boys","31-50"
2011,"Stanley",80,-80,"Boys","71-100"
2011,"Taylor",92,-92,"Boys","71-100"
2011,"Theo",50,-50,"Boys","31-50"
2011,"Thomas",6,-6,"Boys","1-10"
2011,"Toby",51,-51,"Boys","51-70"
2011,"Tommy",65,-65,"Boys","51-70"
2011,"Tyler",31,-31,"Boys","31-50"
2011,"William",10,-10,"Boys","1-10"
2011,"Zachary",45,-45,"Boys","31-50"
2012,"Aaron",69,-69,"Boys","51-70"
2012,"Adam",39,-39,"Boys","31-50"
2012,"Aiden",80,-80,"Boys","71-100"
2012,"Alex",65,-65,"Boys","51-70"
2012,"Alexander",27,-27,"Boys","21-30"
2012,"Alfie",7,-7,"Boys","1-10"
2012,"Archie",23,-23,"Boys","21-30"
2012,"Arthur",52,-52,"Boys","51-70"
2012,"Bailey",98,-98,"Boys","71-100"
2012,"Benjamin",32,-32,"Boys","31-50"
2012,"Blake",66,-66,"Boys","51-70"
2012,"Bobby",57,-57,"Boys","51-70"
2012,"Caleb",85,-85,"Boys","71-100"
2012,"Callum",51,-51,"Boys","51-70"
2012,"Cameron",77,-77,"Boys","71-100"
2012,"Charles",62,-62,"Boys","51-70"
2012,"Charlie",4,-4,"Boys","1-10"
2012,"Connor",58,-58,"Boys","51-70"
2012,"Daniel",16,-16,"Boys","11-20"
2012,"David",59,-59,"Boys","51-70"
2012,"Dexter",70,-70,"Boys","51-70"
2012,"Dylan",28,-28,"Boys","21-30"
2012,"Edward",36,-36,"Boys","31-50"
2012,"Elijah",82,-82,"Boys","71-100"
2012,"Elliot",75,-75,"Boys","71-100"
2012,"Elliott",95,-95,"Boys","71-100"
2012,"Ellis",100,-100,"Boys","71-100"
2012,"Ethan",13,-13,"Boys","11-20"
2012,"Evan",86,-86,"Boys","71-100"
2012,"Finlay",83,-83,"Boys","71-100"
2012,"Finley",34,-34,"Boys","31-50"
2012,"Frankie",67,-67,"Boys","51-70"
2012,"Freddie",38,-38,"Boys","31-50"
2012,"Frederick",87,-87,"Boys","71-100"
2012,"Gabriel",76,-76,"Boys","71-100"
2012,"George",12,-12,"Boys","11-20"
2012,"Harley",46,-46,"Boys","31-50"
2012,"Harrison",35,-35,"Boys","31-50"
2012,"Harry",1,-1,"Boys","1-10"
2012,"Harvey",48,-48,"Boys","31-50"
2012,"Henry",24,-24,"Boys","21-30"
2012,"Hugo",88,-88,"Boys","71-100"
2012,"Isaac",30,-30,"Boys","21-30"
2012,"Jack",3,-3,"Boys","1-10"
2012,"Jacob",5,-5,"Boys","1-10"
2012,"Jake",33,-33,"Boys","31-50"
2012,"James",10,-10,"Boys","1-10"
2012,"Jamie",64,-64,"Boys","51-70"
2012,"Jayden",37,-37,"Boys","31-50"
2012,"Jenson",54,-54,"Boys","51-70"
2012,"Joseph",22,-22,"Boys","21-30"
2012,"Joshua",11,-11,"Boys","11-20"
2012,"Jude",71,-71,"Boys","71-100"
2012,"Kai",63,-63,"Boys","51-70"
2012,"Kayden",92,-92,"Boys","71-100"
2012,"Kian",89,-89,"Boys","71-100"
2012,"Kyle",94,-94,"Boys","71-100"
2012,"Leo",20,-20,"Boys","11-20"
2012,"Leon",72,-72,"Boys","71-100"
2012,"Lewis",43,-43,"Boys","31-50"
2012,"Liam",50,-50,"Boys","31-50"
2012,"Logan",29,-29,"Boys","21-30"
2012,"Louie",79,-79,"Boys","71-100"
2012,"Louis",81,-81,"Boys","71-100"
2012,"Luca",61,-61,"Boys","51-70"
2012,"Lucas",25,-25,"Boys","21-30"
2012,"Luke",45,-45,"Boys","31-50"
2012,"Mason",31,-31,"Boys","31-50"
2012,"Matthew",47,-47,"Boys","31-50"
2012,"Max",18,-18,"Boys","11-20"
2012,"Michael",53,-53,"Boys","51-70"
2012,"Mohammad",60,-60,"Boys","51-70"
2012,"Mohammed",26,-26,"Boys","21-30"
2012,"Muhammad",19,-19,"Boys","11-20"
2012,"Nathan",56,-56,"Boys","51-70"
2012,"Noah",14,-14,"Boys","11-20"
2012,"Oliver",2,-2,"Boys","1-10"
2012,"Ollie",73,-73,"Boys","71-100"
2012,"Oscar",17,-17,"Boys","11-20"
2012,"Owen",78,-78,"Boys","71-100"
2012,"Reuben",68,-68,"Boys","51-70"
2012,"Rhys",84,-84,"Boys","71-100"
2012,"Riley",8,-8,"Boys","1-10"
2012,"Robert",96,-96,"Boys","71-100"
2012,"Rory",99,-99,"Boys","71-100"
2012,"Ryan",42,-42,"Boys","31-50"
2012,"Samuel",15,-15,"Boys","11-20"
2012,"Sebastian",41,-41,"Boys","31-50"
2012,"Seth",91,-91,"Boys","71-100"
2012,"Sonny",90,-90,"Boys","71-100"
2012,"Stanley",74,-74,"Boys","71-100"
2012,"Taylor",93,-93,"Boys","71-100"
2012,"Theo",44,-44,"Boys","31-50"
2012,"Theodore",97,-97,"Boys","71-100"
2012,"Thomas",6,-6,"Boys","1-10"
2012,"Toby",49,-49,"Boys","31-50"
2012,"Tommy",55,-55,"Boys","51-70"
2012,"Tyler",21,-21,"Boys","21-30"
2012,"William",9,-9,"Boys","1-10"
2012,"Zachary",40,-40,"Boys","31-50"
2013,"Aaron",81,-81,"Boys","71-100"
2013,"Adam",40,-40,"Boys","31-50"
2013,"Aiden",92,-92,"Boys","71-100"
2013,"Albert",99,-99,"Boys","71-100"
2013,"Alex",65,-65,"Boys","51-70"
2013,"Alexander",24,-24,"Boys","21-30"
2013,"Alfie",11,-11,"Boys","11-20"
2013,"Archie",16,-16,"Boys","11-20"
2013,"Arthur",43,-43,"Boys","31-50"
2013,"Austin",94,-94,"Boys","71-100"
2013,"Benjamin",30,-30,"Boys","21-30"
2013,"Blake",56,-56,"Boys","51-70"
2013,"Bobby",59,-59,"Boys","51-70"
2013,"Caleb",88,-88,"Boys","71-100"
2013,"Callum",73,-73,"Boys","71-100"
2013,"Cameron",93,-93,"Boys","71-100"
2013,"Charles",61,-61,"Boys","51-70"
2013,"Charlie",5,-5,"Boys","1-10"
2013,"Connor",66,-66,"Boys","51-70"
2013,"Daniel",22,-22,"Boys","21-30"
2013,"David",50,-50,"Boys","31-50"
2013,"Dexter",63,-63,"Boys","51-70"
2013,"Dylan",31,-31,"Boys","31-50"
2013,"Edward",33,-33,"Boys","31-50"
2013,"Elijah",69,-69,"Boys","51-70"
2013,"Elliot",76,-76,"Boys","71-100"
2013,"Elliott",84,-84,"Boys","71-100"
2013,"Ethan",14,-14,"Boys","11-20"
2013,"Evan",83,-83,"Boys","71-100"
2013,"Felix",91,-91,"Boys","71-100"
2013,"Finlay",87,-87,"Boys","71-100"
2013,"Finley",34,-34,"Boys","31-50"
2013,"Frankie",62,-62,"Boys","51-70"
