Date,Year,MonthNr,YearMonth,Day,Month,Month short,DayInWeek,DayOfWeekName,WeekStart,WeekEnding,WeekofYear
2013-09-25 00:00:00.000,"2013",9,"201309",25,"September","Sep",3,"Wednesday",2013-09-23 00:00:00.000,2013-09-29 00:00:00.000,39
2014-09-03 00:00:00.000,"2014",9,"201409",3,"September","Sep",3,"Wednesday",2014-09-01 00:00:00.000,2014-09-07 00:00:00.000,36
2014-09-10 00:00:00.000,"2014",9,"201409",10,"September","Sep",3,"Wednesday",2014-09-08 00:00:00.000,2014-09-14 00:00:00.000,37
2014-09-17 00:00:00.000,"2014",9,"201409",17,"September","Sep",3,"Wednesday",2014-09-15 00:00:00.000,2014-09-21 00:00:00.000,38
2014-09-24 00:00:00.000,"2014",9,"201409",24,"September","Sep",3,"Wednesday",2014-09-22 00:00:00.000,2014-09-28 00:00:00.000,39
2015-09-02 00:00:00.000,"2015",9,"201509",2,"September","Sep",3,"Wednesday",2015-08-31 00:00:00.000,2015-09-06 00:00:00.000,36
2015-09-09 00:00:00.000,"2015",9,"201509",9,"September","Sep",3,"Wednesday",2015-09-07 00:00:00.000,2015-09-13 00:00:00.000,37
2015-09-16 00:00:00.000,"2015",9,"201509",16,"September","Sep",3,"Wednesday",2015-09-14 00:00:00.000,2015-09-20 00:00:00.000,38
2015-09-23 00:00:00.000,"2015",9,"201509",23,"September","Sep",3,"Wednesday",2015-09-21 00:00:00.000,2015-09-27 00:00:00.000,39
2015-09-30 00:00:00.000,"2015",9,"201509",30,"September","Sep",3,"Wednesday",2015-09-28 00:00:00.000,2015-10-04 00:00:00.000,40
2016-09-07 00:00:00.000,"2016",9,"201609",7,"September","Sep",3,"Wednesday",2016-09-05 00:00:00.000,2016-09-11 00:00:00.000,37
2016-09-14 00:00:00.000,"2016",9,"201609",14,"September","Sep",3,"Wednesday",2016-09-12 00:00:00.000,2016-09-18 00:00:00.000,38
2016-09-21 00:00:00.000,"2016",9,"201609",21,"September","Sep",3,"Wednesday",2016-09-19 00:00:00.000,2016-09-25 00:00:00.000,39
2016-09-28 00:00:00.000,"2016",9,"201609",28,"September","Sep",3,"Wednesday",2016-09-26 00:00:00.000,2016-10-02 00:00:00.000,40
2017-09-06 00:00:00.000,"2017",9,"201709",6,"September","Sep",3,"Wednesday",2017-09-04 00:00:00.000,2017-09-10 00:00:00.000,37
2017-09-13 00:00:00.000,"2017",9,"201709",13,"September","Sep",3,"Wednesday",2017-09-11 00:00:00.000,2017-09-17 00:00:00.000,38
2017-09-20 00:00:00.000,"2017",9,"201709",20,"September","Sep",3,"Wednesday",2017-09-18 00:00:00.000,2017-09-24 00:00:00.000,39
2017-09-27 00:00:00.000,"2017",9,"201709",27,"September","Sep",3,"Wednesday",2017-09-25 00:00:00.000,2017-10-01 00:00:00.000,40
1991-06-05 00:00:00.000,"1991",6,"199106",5,"June","Jun",3,"Wednesday",1991-06-03 00:00:00.000,1991-06-09 00:00:00.000,23
1991-06-12 00:00:00.000,"1991",6,"199106",12,"June","Jun",3,"Wednesday",1991-06-10 00:00:00.000,1991-06-16 00:00:00.000,24
1991-06-19 00:00:00.000,"1991",6,"199106",19,"June","Jun",3,"Wednesday",1991-06-17 00:00:00.000,1991-06-23 00:00:00.000,25
1991-06-26 00:00:00.000,"1991",6,"199106",26,"June","Jun",3,"Wednesday",1991-06-24 00:00:00.000,1991-06-30 00:00:00.000,26
1992-06-03 00:00:00.000,"1992",6,"199206",3,"June","Jun",3,"Wednesday",1992-06-01 00:00:00.000,1992-06-07 00:00:00.000,23
1992-06-10 00:00:00.000,"1992",6,"199206",10,"June","Jun",3,"Wednesday",1992-06-08 00:00:00.000,1992-06-14 00:00:00.000,24
1992-06-17 00:00:00.000,"1992",6,"199206",17,"June","Jun",3,"Wednesday",1992-06-15 00:00:00.000,1992-06-21 00:00:00.000,25
1992-06-24 00:00:00.000,"1992",6,"199206",24,"June","Jun",3,"Wednesday",1992-06-22 00:00:00.000,1992-06-28 00:00:00.000,26
1993-06-02 00:00:00.000,"1993",6,"199306",2,"June","Jun",3,"Wednesday",1993-05-31 00:00:00.000,1993-06-06 00:00:00.000,23
1993-06-09 00:00:00.000,"1993",6,"199306",9,"June","Jun",3,"Wednesday",1993-06-07 00:00:00.000,1993-06-13 00:00:00.000,24
1993-06-16 00:00:00.000,"1993",6,"199306",16,"June","Jun",3,"Wednesday",1993-06-14 00:00:00.000,1993-06-20 00:00:00.000,25
1993-06-23 00:00:00.000,"1993",6,"199306",23,"June","Jun",3,"Wednesday",1993-06-21 00:00:00.000,1993-06-27 00:00:00.000,26
1993-06-30 00:00:00.000,"1993",6,"199306",30,"June","Jun",3,"Wednesday",1993-06-28 00:00:00.000,1993-07-04 00:00:00.000,27
1994-06-01 00:00:00.000,"1994",6,"199406",1,"June","Jun",3,"Wednesday",1994-05-30 00:00:00.000,1994-06-05 00:00:00.000,23
1994-06-08 00:00:00.000,"1994",6,"199406",8,"June","Jun",3,"Wednesday",1994-06-06 00:00:00.000,1994-06-12 00:00:00.000,24
1994-06-15 00:00:00.000,"1994",6,"199406",15,"June","Jun",3,"Wednesday",1994-06-13 00:00:00.000,1994-06-19 00:00:00.000,25
1994-06-22 00:00:00.000,"1994",6,"199406",22,"June","Jun",3,"Wednesday",1994-06-20 00:00:00.000,1994-06-26 00:00:00.000,26
1994-06-29 00:00:00.000,"1994",6,"199406",29,"June","Jun",3,"Wednesday",1994-06-27 00:00:00.000,1994-07-03 00:00:00.000,27
1995-06-07 00:00:00.000,"1995",6,"199506",7,"June","Jun",3,"Wednesday",1995-06-05 00:00:00.000,1995-06-11 00:00:00.000,24
1995-06-14 00:00:00.000,"1995",6,"199506",14,"June","Jun",3,"Wednesday",1995-06-12 00:00:00.000,1995-06-18 00:00:00.000,25
1995-06-21 00:00:00.000,"1995",6,"199506",21,"June","Jun",3,"Wednesday",1995-06-19 00:00:00.000,1995-06-25 00:00:00.000,26
1995-06-28 00:00:00.000,"1995",6,"199506",28,"June","Jun",3,"Wednesday",1995-06-26 00:00:00.000,1995-07-02 00:00:00.000,27
1996-06-05 00:00:00.000,"1996",6,"199606",5,"June","Jun",3,"Wednesday",1996-06-03 00:00:00.000,1996-06-09 00:00:00.000,23
1996-06-12 00:00:00.000,"1996",6,"199606",12,"June","Jun",3,"Wednesday",1996-06-10 00:00:00.000,1996-06-16 00:00:00.000,24
1996-06-19 00:00:00.000,"1996",6,"199606",19,"June","Jun",3,"Wednesday",1996-06-17 00:00:00.000,1996-06-23 00:00:00.000,25
1996-06-26 00:00:00.000,"1996",6,"199606",26,"June","Jun",3,"Wednesday",1996-06-24 00:00:00.000,1996-06-30 00:00:00.000,26
1997-06-04 00:00:00.000,"1997",6,"199706",4,"June","Jun",3,"Wednesday",1997-06-02 00:00:00.000,1997-06-08 00:00:00.000,23
1997-06-11 00:00:00.000,"1997",6,"199706",11,"June","Jun",3,"Wednesday",1997-06-09 00:00:00.000,1997-06-15 00:00:00.000,24
1997-06-18 00:00:00.000,"1997",6,"199706",18,"June","Jun",3,"Wednesday",1997-06-16 00:00:00.000,1997-06-22 00:00:00.000,25
1997-06-25 00:00:00.000,"1997",6,"199706",25,"June","Jun",3,"Wednesday",1997-06-23 00:00:00.000,1997-06-29 00:00:00.000,26
1998-06-03 00:00:00.000,"1998",6,"199806",3,"June","Jun",3,"Wednesday",1998-06-01 00:00:00.000,1998-06-07 00:00:00.000,23
1998-06-10 00:00:00.000,"1998",6,"199806",10,"June","Jun",3,"Wednesday",1998-06-08 00:00:00.000,1998-06-14 00:00:00.000,24
1998-06-17 00:00:00.000,"1998",6,"199806",17,"June","Jun",3,"Wednesday",1998-06-15 00:00:00.000,1998-06-21 00:00:00.000,25
1998-06-24 00:00:00.000,"1998",6,"199806",24,"June","Jun",3,"Wednesday",1998-06-22 00:00:00.000,1998-06-28 00:00:00.000,26
1999-06-02 00:00:00.000,"1999",6,"199906",2,"June","Jun",3,"Wednesday",1999-05-31 00:00:00.000,1999-06-06 00:00:00.000,23
1999-06-09 00:00:00.000,"1999",6,"199906",9,"June","Jun",3,"Wednesday",1999-06-07 00:00:00.000,1999-06-13 00:00:00.000,24
1999-06-16 00:00:00.000,"1999",6,"199906",16,"June","Jun",3,"Wednesday",1999-06-14 00:00:00.000,1999-06-20 00:00:00.000,25
1999-06-23 00:00:00.000,"1999",6,"199906",23,"June","Jun",3,"Wednesday",1999-06-21 00:00:00.000,1999-06-27 00:00:00.000,26
1999-06-30 00:00:00.000,"1999",6,"199906",30,"June","Jun",3,"Wednesday",1999-06-28 00:00:00.000,1999-07-04 00:00:00.000,27
2000-06-07 00:00:00.000,"2000",6,"200006",7,"June","Jun",3,"Wednesday",2000-06-05 00:00:00.000,2000-06-11 00:00:00.000,24
2000-06-14 00:00:00.000,"2000",6,"200006",14,"June","Jun",3,"Wednesday",2000-06-12 00:00:00.000,2000-06-18 00:00:00.000,25
2000-06-21 00:00:00.000,"2000",6,"200006",21,"June","Jun",3,"Wednesday",2000-06-19 00:00:00.000,2000-06-25 00:00:00.000,26
2000-06-28 00:00:00.000,"2000",6,"200006",28,"June","Jun",3,"Wednesday",2000-06-26 00:00:00.000,2000-07-02 00:00:00.000,27
2001-06-06 00:00:00.000,"2001",6,"200106",6,"June","Jun",3,"Wednesday",2001-06-04 00:00:00.000,2001-06-10 00:00:00.000,23
2001-06-13 00:00:00.000,"2001",6,"200106",13,"June","Jun",3,"Wednesday",2001-06-11 00:00:00.000,2001-06-17 00:00:00.000,24
2001-06-20 00:00:00.000,"2001",6,"200106",20,"June","Jun",3,"Wednesday",2001-06-18 00:00:00.000,2001-06-24 00:00:00.000,25
2001-06-27 00:00:00.000,"2001",6,"200106",27,"June","Jun",3,"Wednesday",2001-06-25 00:00:00.000,2001-07-01 00:00:00.000,26
2002-06-05 00:00:00.000,"2002",6,"200206",5,"June","Jun",3,"Wednesday",2002-06-03 00:00:00.000,2002-06-09 00:00:00.000,23
2002-06-12 00:00:00.000,"2002",6,"200206",12,"June","Jun",3,"Wednesday",2002-06-10 00:00:00.000,2002-06-16 00:00:00.000,24
2002-06-19 00:00:00.000,"2002",6,"200206",19,"June","Jun",3,"Wednesday",2002-06-17 00:00:00.000,2002-06-23 00:00:00.000,25
2002-06-26 00:00:00.000,"2002",6,"200206",26,"June","Jun",3,"Wednesday",2002-06-24 00:00:00.000,2002-06-30 00:00:00.000,26
2003-06-04 00:00:00.000,"2003",6,"200306",4,"June","Jun",3,"Wednesday",2003-06-02 00:00:00.000,2003-06-08 00:00:00.000,23
2003-06-11 00:00:00.000,"2003",6,"200306",11,"June","Jun",3,"Wednesday",2003-06-09 00:00:00.000,2003-06-15 00:00:00.000,24
2003-06-18 00:00:00.000,"2003",6,"200306",18,"June","Jun",3,"Wednesday",2003-06-16 00:00:00.000,2003-06-22 00:00:00.000,25
2003-06-25 00:00:00.000,"2003",6,"200306",25,"June","Jun",3,"Wednesday",2003-06-23 00:00:00.000,2003-06-29 00:00:00.000,26
2004-06-02 00:00:00.000,"2004",6,"200406",2,"June","Jun",3,"Wednesday",2004-05-31 00:00:00.000,2004-06-06 00:00:00.000,23
2004-06-09 00:00:00.000,"2004",6,"200406",9,"June","Jun",3,"Wednesday",2004-06-07 00:00:00.000,2004-06-13 00:00:00.000,24
2004-06-16 00:00:00.000,"2004",6,"200406",16,"June","Jun",3,"Wednesday",2004-06-14 00:00:00.000,2004-06-20 00:00:00.000,25
2004-06-23 00:00:00.000,"2004",6,"200406",23,"June","Jun",3,"Wednesday",2004-06-21 00:00:00.000,2004-06-27 00:00:00.000,26
2004-06-30 00:00:00.000,"2004",6,"200406",30,"June","Jun",3,"Wednesday",2004-06-28 00:00:00.000,2004-07-04 00:00:00.000,27
2005-06-01 00:00:00.000,"2005",6,"200506",1,"June","Jun",3,"Wednesday",2005-05-30 00:00:00.000,2005-06-05 00:00:00.000,23
2005-06-08 00:00:00.000,"2005",6,"200506",8,"June","Jun",3,"Wednesday",2005-06-06 00:00:00.000,2005-06-12 00:00:00.000,24
2005-06-15 00:00:00.000,"2005",6,"200506",15,"June","Jun",3,"Wednesday",2005-06-13 00:00:00.000,2005-06-19 00:00:00.000,25
2005-06-22 00:00:00.000,"2005",6,"200506",22,"June","Jun",3,"Wednesday",2005-06-20 00:00:00.000,2005-06-26 00:00:00.000,26
2005-06-29 00:00:00.000,"2005",6,"200506",29,"June","Jun",3,"Wednesday",2005-06-27 00:00:00.000,2005-07-03 00:00:00.000,27
2006-06-07 00:00:00.000,"2006",6,"200606",7,"June","Jun",3,"Wednesday",2006-06-05 00:00:00.000,2006-06-11 00:00:00.000,24
2006-06-14 00:00:00.000,"2006",6,"200606",14,"June","Jun",3,"Wednesday",2006-06-12 00:00:00.000,2006-06-18 00:00:00.000,25
2006-06-21 00:00:00.000,"2006",6,"200606",21,"June","Jun",3,"Wednesday",2006-06-19 00:00:00.000,2006-06-25 00:00:00.000,26
2006-06-28 00:00:00.000,"2006",6,"200606",28,"June","Jun",3,"Wednesday",2006-06-26 00:00:00.000,2006-07-02 00:00:00.000,27
2007-06-06 00:00:00.000,"2007",6,"200706",6,"June","Jun",3,"Wednesday",2007-06-04 00:00:00.000,2007-06-10 00:00:00.000,23
2007-06-13 00:00:00.000,"2007",6,"200706",13,"June","Jun",3,"Wednesday",2007-06-11 00:00:00.000,2007-06-17 00:00:00.000,24
2007-06-20 00:00:00.000,"2007",6,"200706",20,"June","Jun",3,"Wednesday",2007-06-18 00:00:00.000,2007-06-24 00:00:00.000,25
2007-06-27 00:00:00.000,"2007",6,"200706",27,"June","Jun",3,"Wednesday",2007-06-25 00:00:00.000,2007-07-01 00:00:00.000,26
2008-06-04 00:00:00.000,"2008",6,"200806",4,"June","Jun",3,"Wednesday",2008-06-02 00:00:00.000,2008-06-08 00:00:00.000,23
2008-06-11 00:00:00.000,"2008",6,"200806",11,"June","Jun",3,"Wednesday",2008-06-09 00:00:00.000,2008-06-15 00:00:00.000,24
2008-06-18 00:00:00.000,"2008",6,"200806",18,"June","Jun",3,"Wednesday",2008-06-16 00:00:00.000,2008-06-22 00:00:00.000,25
2008-06-25 00:00:00.000,"2008",6,"200806",25,"June","Jun",3,"Wednesday",2008-06-23 00:00:00.000,2008-06-29 00:00:00.000,26
2009-06-03 00:00:00.000,"2009",6,"200906",3,"June","Jun",3,"Wednesday",2009-06-01 00:00:00.000,2009-06-07 00:00:00.000,23
2009-06-10 00:00:00.000,"2009",6,"200906",10,"June","Jun",3,"Wednesday",2009-06-08 00:00:00.000,2009-06-14 00:00:00.000,24
2009-06-17 00:00:00.000,"2009",6,"200906",17,"June","Jun",3,"Wednesday",2009-06-15 00:00:00.000,2009-06-21 00:00:00.000,25
2009-06-24 00:00:00.000,"2009",6,"200906",24,"June","Jun",3,"Wednesday",2009-06-22 00:00:00.000,2009-06-28 00:00:00.000,26
2010-06-02 00:00:00.000,"2010",6,"201006",2,"June","Jun",3,"Wednesday",2010-05-31 00:00:00.000,2010-06-06 00:00:00.000,23
2010-06-09 00:00:00.000,"2010",6,"201006",9,"June","Jun",3,"Wednesday",2010-06-07 00:00:00.000,2010-06-13 00:00:00.000,24
2010-06-16 00:00:00.000,"2010",6,"201006",16,"June","Jun",3,"Wednesday",2010-06-14 00:00:00.000,2010-06-20 00:00:00.000,25
2010-06-23 00:00:00.000,"2010",6,"201006",23,"June","Jun",3,"Wednesday",2010-06-21 00:00:00.000,2010-06-27 00:00:00.000,26
2010-06-30 00:00:00.000,"2010",6,"201006",30,"June","Jun",3,"Wednesday",2010-06-28 00:00:00.000,2010-07-04 00:00:00.000,27
2011-06-01 00:00:00.000,"2011",6,"201106",1,"June","Jun",3,"Wednesday",2011-05-30 00:00:00.000,2011-06-05 00:00:00.000,23
2011-06-08 00:00:00.000,"2011",6,"201106",8,"June","Jun",3,"Wednesday",2011-06-06 00:00:00.000,2011-06-12 00:00:00.000,24
2011-06-15 00:00:00.000,"2011",6,"201106",15,"June","Jun",3,"Wednesday",2011-06-13 00:00:00.000,2011-06-19 00:00:00.000,25
2011-06-22 00:00:00.000,"2011",6,"201106",22,"June","Jun",3,"Wednesday",2011-06-20 00:00:00.000,2011-06-26 00:00:00.000,26
2011-06-29 00:00:00.000,"2011",6,"201106",29,"June","Jun",3,"Wednesday",2011-06-27 00:00:00.000,2011-07-03 00:00:00.000,27
2012-06-06 00:00:00.000,"2012",6,"201206",6,"June","Jun",3,"Wednesday",2012-06-04 00:00:00.000,2012-06-10 00:00:00.000,24
2012-06-13 00:00:00.000,"2012",6,"201206",13,"June","Jun",3,"Wednesday",2012-06-11 00:00:00.000,2012-06-17 00:00:00.000,25
2012-06-20 00:00:00.000,"2012",6,"201206",20,"June","Jun",3,"Wednesday",2012-06-18 00:00:00.000,2012-06-24 00:00:00.000,26
2012-06-27 00:00:00.000,"2012",6,"201206",27,"June","Jun",3,"Wednesday",2012-06-25 00:00:00.000,2012-07-01 00:00:00.000,27
2013-06-05 00:00:00.000,"2013",6,"201306",5,"June","Jun",3,"Wednesday",2013-06-03 00:00:00.000,2013-06-09 00:00:00.000,23
2013-06-12 00:00:00.000,"2013",6,"201306",12,"June","Jun",3,"Wednesday",2013-06-10 00:00:00.000,2013-06-16 00:00:00.000,24
2013-06-19 00:00:00.000,"2013",6,"201306",19,"June","Jun",3,"Wednesday",2013-06-17 00:00:00.000,2013-06-23 00:00:00.000,25
2013-06-26 00:00:00.000,"2013",6,"201306",26,"June","Jun",3,"Wednesday",2013-06-24 00:00:00.000,2013-06-30 00:00:00.000,26
2014-06-04 00:00:00.000,"2014",6,"201406",4,"June","Jun",3,"Wednesday",2014-06-02 00:00:00.000,2014-06-08 00:00:00.000,23
2014-06-11 00:00:00.000,"2014",6,"201406",11,"June","Jun",3,"Wednesday",2014-06-09 00:00:00.000,2014-06-15 00:00:00.000,24
2014-06-18 00:00:00.000,"2014",6,"201406",18,"June","Jun",3,"Wednesday",2014-06-16 00:00:00.000,2014-06-22 00:00:00.000,25
2014-06-25 00:00:00.000,"2014",6,"201406",25,"June","Jun",3,"Wednesday",2014-06-23 00:00:00.000,2014-06-29 00:00:00.000,26
2015-06-03 00:00:00.000,"2015",6,"201506",3,"June","Jun",3,"Wednesday",2015-06-01 00:00:00.000,2015-06-07 00:00:00.000,23
2015-06-10 00:00:00.000,"2015",6,"201506",10,"June","Jun",3,"Wednesday",2015-06-08 00:00:00.000,2015-06-14 00:00:00.000,24
2015-06-17 00:00:00.000,"2015",6,"201506",17,"June","Jun",3,"Wednesday",2015-06-15 00:00:00.000,2015-06-21 00:00:00.000,25
2015-06-24 00:00:00.000,"2015",6,"201506",24,"June","Jun",3,"Wednesday",2015-06-22 00:00:00.000,2015-06-28 00:00:00.000,26
2016-06-01 00:00:00.000,"2016",6,"201606",1,"June","Jun",3,"Wednesday",2016-05-30 00:00:00.000,2016-06-05 00:00:00.000,23
2016-06-08 00:00:00.000,"2016",6,"201606",8,"June","Jun",3,"Wednesday",2016-06-06 00:00:00.000,2016-06-12 00:00:00.000,24
2016-06-15 00:00:00.000,"2016",6,"201606",15,"June","Jun",3,"Wednesday",2016-06-13 00:00:00.000,2016-06-19 00:00:00.000,25
2016-06-22 00:00:00.000,"2016",6,"201606",22,"June","Jun",3,"Wednesday",2016-06-20 00:00:00.000,2016-06-26 00:00:00.000,26
2016-06-29 00:00:00.000,"2016",6,"201606",29,"June","Jun",3,"Wednesday",2016-06-27 00:00:00.000,2016-07-03 00:00:00.000,27
2017-06-07 00:00:00.000,"2017",6,"201706",7,"June","Jun",3,"Wednesday",2017-06-05 00:00:00.000,2017-06-11 00:00:00.000,24
2017-06-14 00:00:00.000,"2017",6,"201706",14,"June","Jun",3,"Wednesday",2017-06-12 00:00:00.000,2017-06-18 00:00:00.000,25
2017-06-21 00:00:00.000,"2017",6,"201706",21,"June","Jun",3,"Wednesday",2017-06-19 00:00:00.000,2017-06-25 00:00:00.000,26
2017-06-28 00:00:00.000,"2017",6,"201706",28,"June","Jun",3,"Wednesday",2017-06-26 00:00:00.000,2017-07-02 00:00:00.000,27
1991-04-03 00:00:00.000,"1991",4,"199104",3,"April","Apr",3,"Wednesday",1991-04-01 00:00:00.000,1991-04-07 00:00:00.000,14
1991-04-10 00:00:00.000,"1991",4,"199104",10,"April","Apr",3,"Wednesday",1991-04-08 00:00:00.000,1991-04-14 00:00:00.000,15
1991-04-17 00:00:00.000,"1991",4,"199104",17,"April","Apr",3,"Wednesday",1991-04-15 00:00:00.000,1991-04-21 00:00:00.000,16
1991-04-24 00:00:00.000,"1991",4,"199104",24,"April","Apr",3,"Wednesday",1991-04-22 00:00:00.000,1991-04-28 00:00:00.000,17
1992-04-01 00:00:00.000,"1992",4,"199204",1,"April","Apr",3,"Wednesday",1992-03-30 00:00:00.000,1992-04-05 00:00:00.000,14
1992-04-08 00:00:00.000,"1992",4,"199204",8,"April","Apr",3,"Wednesday",1992-04-06 00:00:00.000,1992-04-12 00:00:00.000,15
1992-04-15 00:00:00.000,"1992",4,"199204",15,"April","Apr",3,"Wednesday",1992-04-13 00:00:00.000,1992-04-19 00:00:00.000,16
1992-04-22 00:00:00.000,"1992",4,"199204",22,"April","Apr",3,"Wednesday",1992-04-20 00:00:00.000,1992-04-26 00:00:00.000,17
1992-04-29 00:00:00.000,"1992",4,"199204",29,"April","Apr",3,"Wednesday",1992-04-27 00:00:00.000,1992-05-03 00:00:00.000,18
1993-04-07 00:00:00.000,"1993",4,"199304",7,"April","Apr",3,"Wednesday",1993-04-05 00:00:00.000,1993-04-11 00:00:00.000,15
1993-04-14 00:00:00.000,"1993",4,"199304",14,"April","Apr",3,"Wednesday",1993-04-12 00:00:00.000,1993-04-18 00:00:00.000,16
1993-04-21 00:00:00.000,"1993",4,"199304",21,"April","Apr",3,"Wednesday",1993-04-19 00:00:00.000,1993-04-25 00:00:00.000,17
1993-04-28 00:00:00.000,"1993",4,"199304",28,"April","Apr",3,"Wednesday",1993-04-26 00:00:00.000,1993-05-02 00:00:00.000,18
1994-04-06 00:00:00.000,"1994",4,"199404",6,"April","Apr",3,"Wednesday",1994-04-04 00:00:00.000,1994-04-10 00:00:00.000,15
1994-04-13 00:00:00.000,"1994",4,"199404",13,"April","Apr",3,"Wednesday",1994-04-11 00:00:00.000,1994-04-17 00:00:00.000,16
1994-04-20 00:00:00.000,"1994",4,"199404",20,"April","Apr",3,"Wednesday",1994-04-18 00:00:00.000,1994-04-24 00:00:00.000,17
1994-04-27 00:00:00.000,"1994",4,"199404",27,"April","Apr",3,"Wednesday",1994-04-25 00:00:00.000,1994-05-01 00:00:00.000,18
1995-04-05 00:00:00.000,"1995",4,"199504",5,"April","Apr",3,"Wednesday",1995-04-03 00:00:00.000,1995-04-09 00:00:00.000,15
1995-04-12 00:00:00.000,"1995",4,"199504",12,"April","Apr",3,"Wednesday",1995-04-10 00:00:00.000,1995-04-16 00:00:00.000,16
1995-04-19 00:00:00.000,"1995",4,"199504",19,"April","Apr",3,"Wednesday",1995-04-17 00:00:00.000,1995-04-23 00:00:00.000,17
1995-04-26 00:00:00.000,"1995",4,"199504",26,"April","Apr",3,"Wednesday",1995-04-24 00:00:00.000,1995-04-30 00:00:00.000,18
1996-04-03 00:00:00.000,"1996",4,"199604",3,"April","Apr",3,"Wednesday",1996-04-01 00:00:00.000,1996-04-07 00:00:00.000,14
1996-04-10 00:00:00.000,"1996",4,"199604",10,"April","Apr",3,"Wednesday",1996-04-08 00:00:00.000,1996-04-14 00:00:00.000,15
1996-04-17 00:00:00.000,"1996",4,"199604",17,"April","Apr",3,"Wednesday",1996-04-15 00:00:00.000,1996-04-21 00:00:00.000,16
1996-04-24 00:00:00.000,"1996",4,"199604",24,"April","Apr",3,"Wednesday",1996-04-22 00:00:00.000,1996-04-28 00:00:00.000,17
1997-04-02 00:00:00.000,"1997",4,"199704",2,"April","Apr",3,"Wednesday",1997-03-31 00:00:00.000,1997-04-06 00:00:00.000,14
1997-04-09 00:00:00.000,"1997",4,"199704",9,"April","Apr",3,"Wednesday",1997-04-07 00:00:00.000,1997-04-13 00:00:00.000,15
1997-04-16 00:00:00.000,"1997",4,"199704",16,"April","Apr",3,"Wednesday",1997-04-14 00:00:00.000,1997-04-20 00:00:00.000,16
1997-04-23 00:00:00.000,"1997",4,"199704",23,"April","Apr",3,"Wednesday",1997-04-21 00:00:00.000,1997-04-27 00:00:00.000,17
1997-04-30 00:00:00.000,"1997",4,"199704",30,"April","Apr",3,"Wednesday",1997-04-28 00:00:00.000,1997-05-04 00:00:00.000,18
1998-04-01 00:00:00.000,"1998",4,"199804",1,"April","Apr",3,"Wednesday",1998-03-30 00:00:00.000,1998-04-05 00:00:00.000,14
1998-04-08 00:00:00.000,"1998",4,"199804",8,"April","Apr",3,"Wednesday",1998-04-06 00:00:00.000,1998-04-12 00:00:00.000,15
1998-04-15 00:00:00.000,"1998",4,"199804",15,"April","Apr",3,"Wednesday",1998-04-13 00:00:00.000,1998-04-19 00:00:00.000,16
1998-04-22 00:00:00.000,"1998",4,"199804",22,"April","Apr",3,"Wednesday",1998-04-20 00:00:00.000,1998-04-26 00:00:00.000,17
1998-04-29 00:00:00.000,"1998",4,"199804",29,"April","Apr",3,"Wednesday",1998-04-27 00:00:00.000,1998-05-03 00:00:00.000,18
1999-04-07 00:00:00.000,"1999",4,"199904",7,"April","Apr",3,"Wednesday",1999-04-05 00:00:00.000,1999-04-11 00:00:00.000,15
1999-04-14 00:00:00.000,"1999",4,"199904",14,"April","Apr",3,"Wednesday",1999-04-12 00:00:00.000,1999-04-18 00:00:00.000,16
