state_abbr,data_year,population,Gender,Civilian,Officer
OK,1980,3323740,Male,430,4827
OK,1981,3448360,Female,980,316
OK,1981,3448360,Male,415,4917
OK,1982,3263711,Female,942,335
OK,1982,3263711,Male,435,4787
OK,1983,3377386,Female,1263,340
OK,1983,3377386,Male,729,5489
OK,1984,3383303,Female,1272,398
OK,1984,3383303,Male,607,5659
OK,1985,3350866,Female,1427,341
OK,1985,3350866,Male,761,5589
OK,1986,3352420,Female,1347,328
OK,1986,3352420,Male,804,5538
OK,1987,3351892,Female,1491,329
OK,1987,3351892,Male,842,5473
OK,1988,3314433,Female,1391,390
OK,1988,3314433,Male,790,5396
OK,1989,3281352,Female,1519,359
OK,1989,3281352,Male,1008,5533
OK,1990,3190024,Female,1635,378
OK,1990,3190024,Male,1023,5610
OK,1991,3223963,Female,1857,505
OK,1991,3223963,Male,1036,6384
OK,1992,3352288,Female,1621,432
OK,1992,3352288,Male,1417,5970
OK,1993,3318281,Female,1657,435
OK,1993,3318281,Male,1240,5836
OK,1994,3304148,Female,1650,431
OK,1994,3304148,Male,1232,5926
OK,1995,3329864,Female,1682,448
OK,1995,3329864,Male,1615,6226
OK,1996,3349145,Female,1704,473
OK,1996,3349145,Male,1400,6234
OK,1997,3365347,Female,1815,505
OK,1997,3365347,Male,1419,6299
OK,1998,3401773,Female,1941,503
OK,1998,3401773,Male,1395,6436
OK,1999,3405170,Female,1992,522
OK,1999,3405170,Male,1358,6413
OK,2000,3498712,Female,1998,530
OK,2000,3498712,Male,1434,6539
OK,2001,3521241,Female,2019,535
OK,2001,3521241,Male,1489,6694
OK,2002,3544795,Female,2052,526
OK,2002,3544795,Male,1447,6705
OK,2003,3566501,Female,2042,534
OK,2003,3566501,Male,1414,6658
OK,2004,3607352,Female,2092,531
OK,2004,3607352,Male,1393,6623
OK,2005,3661916,Female,2333,550
OK,2005,3661916,Male,1683,6632
OK,2006,3695169,Female,2273,557
OK,2006,3695169,Male,1713,6695
OK,2007,3683300,Female,2360,558
OK,2007,3683300,Male,1658,6877
OK,2008,3894849,Female,2402,725
OK,2008,3894849,Male,1670,7434
OK,2009,3873323,Female,2457,714
OK,2009,3873323,Male,1812,7564
OK,2010,3981292,Female,2476,594
OK,2010,3981292,Male,1725,7695
OK,2011,4558985,Female,2837,631
OK,2011,4558985,Male,2175,8318
OK,2012,4392062,Female,2755,639
OK,2012,4392062,Male,2283,8320
OK,2013,4169959,Female,2481,653
OK,2013,4169959,Male,2096,7645
OK,2014,4023386,Female,2463,609
OK,2014,4023386,Male,2036,7671
OK,2015,4319343,Female,2644,647
OK,2015,4319343,Male,2067,8372
OK,2016,4182166,Female,2643,765
OK,2016,4182166,Male,1931,8493
OK,2017,3955379,Female,2435,724
OK,2017,3955379,Male,1685,8109
OR,1960,1903251,Male,221,1299
OR,1961,1902023,Male,254,1654
OR,1962,1962817,Male,237,1487
OR,1963,1914449,Male,282,1848
OR,1964,2131794,Male,289,1876
OR,1965,2046571,Male,335,1935
OR,1966,2049960,Male,368,2069
OR,1967,2308433,Male,387,2232
OR,1968,1885432,Male,447,2441
OR,1969,2107797,Male,495,2454
OR,1970,2157158,Male,516,2443
OR,1971,2219421,Female,168,61
OR,1971,2219421,Male,248,2692
OR,1972,2331573,Female,719,321
OR,1972,2331573,Male,293,4384
OR,1973,2466635,Female,612,318
OR,1973,2466635,Male,291,3106
OR,1974,2554697,Female,589,347
OR,1974,2554697,Male,262,3320
OR,1975,2429067,Female,665,411
OR,1975,2429067,Male,302,3450
OR,1976,2366983,Female,503,440
OR,1976,2366983,Male,303,3318
OR,1977,2442444,Female,1044,161
OR,1977,2442444,Male,316,3483
OR,1978,2519708,Female,1011,145
OR,1978,2519708,Male,241,3488
OR,1979,2555622,Female,1006,167
OR,1979,2555622,Male,236,3425
OR,1980,2850529,Female,1133,168
OR,1980,2850529,Male,232,3727
OR,1981,2673242,Female,1018,179
OR,1981,2673242,Male,195,3485
OR,1982,2665622,Female,982,189
OR,1982,2665622,Male,218,3405
OR,1983,2696841,Female,1087,210
OR,1983,2696841,Male,212,4114
OR,1984,2717959,Female,1085,205
OR,1984,2717959,Male,233,4124
OR,1985,2718221,Female,1129,200
OR,1985,2718221,Male,207,4079
OR,1986,2768595,Female,1179,230
OR,1986,2768595,Male,219,4098
OR,1987,2842972,Female,1140,258
OR,1987,2842972,Male,250,4142
OR,1988,2777166,Female,1235,261
OR,1988,2777166,Male,251,4212
OR,1989,2864805,Female,1199,289
OR,1989,2864805,Male,221,4375
OR,1990,2913054,Female,1267,312
OR,1990,2913054,Male,265,4471
OR,1991,3060572,Female,1231,320
OR,1991,3060572,Male,287,4540
OR,1992,3142140,Female,1307,338
OR,1992,3142140,Male,277,4543
OR,1993,3147530,Female,1288,379
OR,1993,3147530,Male,310,4625
OR,1994,3140791,Female,1312,426
OR,1994,3140791,Male,300,4751
OR,1995,3324867,Female,1645,591
OR,1995,3324867,Male,441,5772
OR,1996,3509358,Female,1620,464
OR,1996,3509358,Male,422,5180
OR,1997,3611582,Female,1584,491
OR,1997,3611582,Male,498,5296
OR,1998,3446818,Female,1648,487
OR,1998,3446818,Male,521,5220
OR,1999,3434304,Female,1626,535
OR,1999,3434304,Male,473,5231
OR,2000,3707332,Female,1721,562
OR,2000,3707332,Male,519,5465
OR,2001,3915270,Female,1924,580
OR,2001,3915270,Male,519,5642
OR,2002,4035837,Female,1831,615
OR,2002,4035837,Male,489,5804
OR,2003,4145309,Female,1864,579
OR,2003,4145309,Male,460,5761
OR,2004,3862177,Female,1771,562
OR,2004,3862177,Male,555,5313
OR,2005,3947974,Female,1801,581
OR,2005,3947974,Male,524,5462
OR,2006,3757824,Female,2081,564
OR,2006,3757824,Male,1206,5308
OR,2007,3853651,Female,2669,676
OR,2007,3853651,Male,1866,6262
OR,2008,4012947,Female,2822,670
OR,2008,4012947,Male,2027,6249
OR,2009,3929223,Female,2692,646
OR,2009,3929223,Male,1996,6354
OR,2010,4009668,Female,2653,675
OR,2010,4009668,Male,1911,6531
OR,2011,4075981,Female,5668,11680
OR,2011,4075981,Male,4017,11472
OR,2012,4051669,Female,2499,644
OR,2012,4051669,Male,1880,6457
OR,2013,4760620,Female,2988,715
OR,2013,4760620,Male,2211,7178
OR,2014,4270314,Female,3703,846
OR,2014,4270314,Male,2570,8352
OR,2015,8727050,Female,4400,1449
OR,2015,8727050,Male,3271,12437
OR,2016,4515765,Female,2738,746
OR,2016,4515765,Male,2046,7433
OR,2017,4249078,Female,2291,711
OR,2017,4249078,Male,1672,6056
PA,1960,12053550,Male,1103,12076
PA,1961,11865297,Male,991,11332
PA,1962,12398353,Male,1068,11565
PA,1963,12124198,Male,1020,11319
PA,1964,12217913,Male,1178,12092
PA,1965,12081776,Male,1134,13410
PA,1966,12243426,Male,1238,13722
PA,1967,12315404,Male,1321,14071
PA,1968,12277941,Male,1308,14260
PA,1969,12441007,Male,1387,14586
PA,1970,12474818,Male,1572,15070
PA,1971,12830233,Female,638,114
PA,1971,12830233,Male,1164,15616
PA,1972,14344320,Female,1203,159
PA,1972,14344320,Male,1574,22583
PA,1973,15233882,Female,1054,187
PA,1973,15233882,Male,1397,22620
PA,1974,12050944,Female,883,150
PA,1974,12050944,Male,1262,18558
PA,1975,12516216,Female,1057,227
PA,1975,12516216,Male,1343,19985
PA,1976,12434541,Female,1166,373
PA,1976,12434541,Male,1338,20047
PA,1977,12744263,Female,1370,419
PA,1977,12744263,Male,1505,20663
PA,1978,12282312,Female,1443,478
PA,1978,12282312,Male,1414,20135
PA,1979,12403300,Female,1442,534
PA,1979,12403300,Male,1255,20264
PA,1980,12404916,Female,1539,621
PA,1980,12404916,Male,1321,19722
PA,1981,12471488,Female,1545,739
PA,1981,12471488,Male,1272,19234
PA,1982,12435209,Female,1590,815
PA,1982,12435209,Male,1293,18917
PA,1983,12333192,Female,2024,917
PA,1983,12333192,Male,1702,22263
PA,1984,12577897,Female,2071,988
PA,1984,12577897,Male,1693,22280
PA,1985,13344704,Female,2211,1133
PA,1985,13344704,Male,1681,23475
PA,1986,13779914,Female,2225,1230
PA,1986,13779914,Male,1685,23490
PA,1987,15364011,Female,2650,1438
PA,1987,15364011,Male,1894,25111
PA,1988,16237758,Female,2761,1537
PA,1988,16237758,Male,1915,25327
PA,1989,15882852,Female,2839,1698
PA,1989,15882852,Male,1935,25128
PA,1990,13464913,Female,2566,1811
PA,1990,13464913,Male,1760,22753
PA,1991,15028839,Female,3118,1963
PA,1991,15028839,Male,2202,24999
PA,1992,14099466,Female,2621,1931
PA,1992,14099466,Male,1757,23598
PA,1993,15014488,Female,2739,2038
PA,1993,15014488,Male,1648,24847
PA,1994,13970776,Female,2732,2060
PA,1994,13970776,Male,1642,24034
PA,1995,18075349,Female,3441,2424
PA,1995,18075349,Male,1917,29032
PA,1996,14316665,Female,2974,2418
PA,1996,14316665,Male,1703,25080
PA,1997,16626484,Female,3391,2671
PA,1997,16626484,Male,1830,27834
PA,1998,14000740,Female,3041,2778
PA,1998,14000740,Male,1662,24895
PA,1999,13623534,Female,3160,2848
PA,1999,13623534,Male,1786,25164
PA,2000,14316569,Female,3235,2939
PA,2000,14316569,Male,1785,25281
PA,2001,13710584,Female,3148,2864
PA,2001,13710584,Male,1753,24555
PA,2002,13315544,Female,3138,2850
PA,2002,13315544,Male,1879,24336
PA,2003,13597864,Female,3192,2859
PA,2003,13597864,Male,1811,24681
PA,2004,13499967,Female,3152,2843
PA,2004,13499967,Male,1852,24260
PA,2005,13646947,Female,3210,2810
PA,2005,13646947,Male,1929,24616
PA,2006,13651092,Female,3207,2830
PA,2006,13651092,Male,1919,24904
PA,2007,13504531,Female,3223,2853
PA,2007,13504531,Male,1925,25370
PA,2008,13294374,Female,3228,2849
PA,2008,13294374,Male,1938,24855
PA,2009,13559554,Female,3203,2792
PA,2009,13559554,Male,1833,24994
PA,2010,13447912,Female,3130,2777
PA,2010,13447912,Male,1658,24919
PA,2011,13371283,Female,3656,2774
PA,2011,13371283,Male,2158,24926
PA,2012,13537083,Female,3160,2667
PA,2012,13537083,Male,1923,24230
PA,2013,13665355,Female,3209,2641
PA,2013,13665355,Male,1861,24043
PA,2014,13560937,Female,3210,2654
PA,2014,13560937,Male,1983,24293
PA,2015,13631853,Female,3261,2648
PA,2015,13631853,Male,2072,24357
PA,2016,13622531,Female,3986,2630
PA,2016,13622531,Male,2000,24030
PA,2017,13598612,Female,2960,2619
PA,2017,13598612,Male,1958,23223
PR,1960,0,Male,0,0
PR,1961,2353297,Male,0,0
PR,1962,0,Male,0,0
PR,1963,2529000,Male,0,0
PR,1964,2577000,Male,0,0
PR,1965,5262978,Male,0,0
PR,1966,2657000,Male,0,0
PR,1967,2697000,Male,0,0
PR,1968,2697000,Male,0,0
PR,1969,2712000,Male,0,0
PR,1970,2689932,Male,0,0
PR,1971,2689932,Male,0,0
PR,1972,2689932,Male,0,0
PR,1973,2689932,Male,0,0
PR,1974,2689932,Male,0,0
PR,1975,3045000,Male,0,0
PR,1976,3045000,Male,0,0
PR,1977,3045000,Male,0,0
PR,1978,3045000,Male,0,0
PR,1979,3045000,Male,0,0
PR,1980,3045000,Male,0,0
PR,1981,3045000,Male,0,0
PR,1982,3045000,Male,0,0
PR,1983,0,Male,0,0
PR,1984,0,Male,0,0
PR,1985,0,Male,0,0
PR,1986,0,Male,0,0
PR,1987,0,Male,0,0
PR,1988,0,Male,0,0
PR,1989,0,Male,0,0
PR,1990,0,Male,0,0
PR,1991,0,Male,0,0
PR,1992,0,Male,0,0
PR,1993,0,Male,0,0
PR,1994,0,Male,0,0
PR,1995,0,Male,0,0
PR,1996,0,Male,0,0
PR,1997,0,Male,0,0
PR,1998,0,Male,0,0
PR,1999,0,Male,0,0
PR,2000,0,Male,0,0
PR,2001,0,Male,0,0
PR,2002,0,Male,0,0
PR,2003,0,Male,0,0
PR,2004,0,Male,0,0
PR,2005,0,Male,0,0
PR,2006,0,Male,0,0
PR,2007,0,Male,0,0
PR,2008,0,Male,0,0
PR,2009,0,Female,1045,3289
PR,2009,0,Male,457,13156
PR,2010,0,Male,0,0
PR,2011,0,Female,724,3616
PR,2011,0,Male,267,13668
PR,2012,0,Female,631,3412
PR,2012,0,Male,241,13044
PR,2013,0,Female,519,3076
PR,2013,0,Male,186,11553
PR,2014,0,Female,543,3125
PR,2014,0,Male,228,11408
PR,2015,0,Female,538,3088
PR,2015,0,Male,231,11140
PR,2016,0,Female,543,3125
PR,2016,0,Male,228,11408
RI,1960,1075568,Male,104,1301
RI,1961,893140,Male,103,1361
RI,1962,903013,Male,94,1103
RI,1963,921580,Male,94,1097
RI,1964,933089,Male,121,1241
RI,1965,1016676,Male,124,1331
RI,1966,972885,Male,122,1272
RI,1967,943867,Male,126,1167
RI,1968,957178,Male,132,1258
RI,1969,1010626,Male,131,1301
RI,1970,978540,Male,143,1463
RI,1971,973367,Female,60,7
RI,1971,973367,Male,97,1668
RI,1972,975363,Female,73,12
RI,1972,975363,Male,144,2068
RI,1973,1450866,Female,115,14
RI,1973,1450866,Male,174,2466
RI,1974,943041,Female,73,11
RI,1974,943041,Male,128,1755
RI,1975,950831,Female,113,13
RI,1975,950831,Male,188,1874
RI,1976,942630,Female,133,20
RI,1976,942630,Male,202,1813
RI,1977,947984,Female,146,20
RI,1977,947984,Male,219,1857
RI,1978,953850,Female,159,25
RI,1978,953850,Male,196,1909
RI,1979,955688,Female,173,28
RI,1979,955688,Male,188,1906
RI,1980,953431,Female,173,34
RI,1980,953431,Male,183,1895
RI,1981,956539,Female,155,31
RI,1981,956539,Male,192,1862
RI,1982,962568,Female,174,35
RI,1982,962568,Male,192,1879
RI,1983,959553,Female,193,39
RI,1983,959553,Male,215,2043
RI,1984,970875,Female,205,46
RI,1984,970875,Male,218,2083
RI,1985,977022,Female,210,48
RI,1985,977022,Male,223,2069
RI,1986,979561,Female,216,55
RI,1986,979561,Male,220,2067
RI,1987,1065288,Female,261,64
RI,1987,1065288,Male,235,2329
RI,1988,999739,Female,247,69
RI,1988,999739,Male,227,2154
RI,1989,1002916,Female,246,74
RI,1989,1002916,Male,232,2167
RI,1990,1008925,Female,246,91
RI,1990,1008925,Male,286,2185
RI,1991,1009463,Female,277,97
RI,1991,1009463,Male,248,2179
RI,1992,1010468,Female,256,104
RI,1992,1010468,Male,235,2145
RI,1993,1035072,Female,279,110
RI,1993,1035072,Male,245,2219
RI,1994,1002570,Female,279,117
RI,1994,1002570,Male,263,2234
RI,1995,995440,Female,292,125
RI,1995,995440,Male,260,2217
RI,1996,995440,Female,297,128
RI,1996,995440,Male,239,2217
RI,1997,992423,Female,285,137
RI,1997,992423,Male,246,2249
RI,1998,1042286,Female,357,159
RI,1998,1042286,Male,315,2539
RI,1999,997138,Female,362,141
RI,1999,997138,Male,286,2259
RI,2000,1054364,Female,360,148
RI,2000,1054364,Male,309,2311
RI,2001,1065026,Female,346,155
RI,2001,1065026,Male,289,2293
RI,2002,1075893,Female,355,163
RI,2002,1075893,Male,286,2331
RI,2003,1082476,Female,347,171
RI,2003,1082476,Male,291,2344
RI,2004,1730885,Female,514,241
RI,2004,1730885,Male,443,3458
RI,2005,1082452,Female,351,181
RI,2005,1082452,Male,308,2397
RI,2006,1073858,Female,355,183
RI,2006,1073858,Male,311,2387
RI,2007,1086975,Female,367,188
RI,2007,1086975,Male,314,2438
RI,2008,1056952,Female,362,182
RI,2008,1056952,Male,299,2410
RI,2009,1059442,Female,351,186
RI,2009,1059442,Male,290,2377
RI,2010,1058992,Female,344,184
RI,2010,1058992,Male,286,2363
RI,2011,1057719,Female,341,184
RI,2011,1057719,Male,264,2315
RI,2012,1075009,Female,343,177
RI,2012,1075009,Male,263,2320
RI,2013,1058087,Female,349,185
RI,2013,1058087,Male,277,2258
RI,2014,1061770,Female,368,194
RI,2014,1061770,Male,265,2312
RI,2015,1062954,Female,364,183
RI,2015,1062954,Male,264,2267
RI,2016,1063042,Female,369,184
RI,2016,1063042,Male,264,2298
RI,2017,1066209,Female,386,196
RI,2017,1066209,Male,260,2315
SC,1960,3059426,Male,129,1285
SC,1961,2696021,Male,120,1086
SC,1962,3152403,Male,121,1094
SC,1963,2845455,Male,110,1060
SC,1964,2982740,Male,108,969
SC,1965,3027777,Male,104,946
SC,1966,3153000,Male,121,1114
SC,1967,3000648,Male,145,1243
SC,1968,3026789,Male,183,1615
SC,1969,3131385,Male,181,1624
SC,1970,3144218,Male,195,1688
SC,1971,2773713,Female,57,10
SC,1971,2773713,Male,187,1984
SC,1972,3106336,Female,180,49
SC,1972,3106336,Male,298,3230
SC,1973,3977025,Female,292,99
SC,1973,3977025,Male,309,4313
SC,1974,3366909,Female,373,72
SC,1974,3366909,Male,261,4022
SC,1975,3882655,Female,543,157
SC,1975,3882655,Male,421,5137
SC,1976,2943792,Female,422,133
SC,1976,2943792,Male,359,4093
SC,1977,2976377,Female,513,165
SC,1977,2976377,Male,380,4145
SC,1978,3004595,Female,576,185
SC,1978,3004595,Male,398,4170
SC,1979,3020141,Female,709,201
SC,1979,3020141,Male,392,4161
SC,1980,3146597,Female,745,202
SC,1980,3146597,Male,418,4169
SC,1981,3304351,Female,756,240
SC,1981,3304351,Male,364,4254
SC,1982,3281510,Female,789,244
SC,1982,3281510,Male,415,4152
SC,1983,3355016,Female,864,261
SC,1983,3355016,Male,471,5087
SC,1984,3377274,Female,960,294
SC,1984,3377274,Male,401,5207
SC,1985,3422619,Female,1032,325
SC,1985,3422619,Male,432,5413
SC,1986,3451657,Female,1099,378
SC,1986,3451657,Male,441,5655
SC,1987,3564563,Female,1224,414
SC,1987,3564563,Male,585,5896
SC,1988,3610247,Female,1290,455
SC,1988,3610247,Male,530,5990
SC,1989,3600205,Female,1332,468
SC,1989,3600205,Male,581,6218
SC,1990,3614216,Female,1487,469
SC,1990,3614216,Male,654,6587
SC,1991,7267882,Female,2851,1100
SC,1991,7267882,Male,1077,13160
SC,1992,3731897,Female,1655,605
SC,1992,3731897,Male,779,7398
SC,1993,3774665,Female,1669,665
SC,1993,3774665,Male,818,7562
SC,1994,3797015,Female,1611,659
SC,1994,3797015,Male,1002,8008
SC,1995,4196039,Female,2208,864
SC,1995,4196039,Male,911,9363
SC,1996,3830258,Female,1862,797
SC,1996,3830258,Male,1034,8198
SC,1997,3888679,Female,1871,876
SC,1997,3888679,Male,952,8549
SC,1998,3974369,Female,2123,1064
SC,1998,3974369,Male,1053,9270
SC,1999,4018050,Female,2853,1096
SC,1999,4018050,Male,1963,9481
SC,2000,4157030,Female,2411,1180
SC,2000,4157030,Male,1094,11058
SC,2001,4356270,Female,2626,1273
SC,2001,4356270,Male,1403,11287
SC,2002,4206042,Female,2596,1234
SC,2002,4206042,Male,1565,10693
SC,2003,4172489,Female,2536,1179
SC,2003,4172489,Male,1487,10021
SC,2004,4222566,Female,2798,1224
SC,2004,4222566,Male,1594,10659
SC,2005,4300414,Female,2852,1350
SC,2005,4300414,Male,1721,11743
SC,2006,4411430,Female,2707,1395
SC,2006,4411430,Male,1483,11225
SC,2007,4432638,Female,2804,1358
SC,2007,4432638,Male,1507,10937
SC,2008,4525957,Female,2806,1366
SC,2008,4525957,Male,1536,11400
SC,2009,4642382,Female,2845,1387
SC,2009,4642382,Male,1546,11401
SC,2010,4671586,Female,2787,1401
SC,2010,4671586,Male,1612,11312
SC,2011,4730938,Female,2912,1500
SC,2011,4730938,Male,1722,12511
SC,2012,4780421,Female,3326,1395
SC,2012,4780421,Male,2426,11513
SC,2013,4955909,Female,2875,1655
SC,2013,4955909,Male,1667,13537
SC,2014,5144856,Female,2681,1516
SC,2014,5144856,Male,1554,12141
SC,2015,5151240,Female,3059,1514
SC,2015,5151240,Male,2014,12133
SC,2016,5004023,Female,3097,1514
SC,2016,5004023,Male,2052,11739
SC,2017,5067266,Female,2106,1272
SC,2017,5067266,Male,1469,7856
SD,1960,854946,Male,42,307
SD,1961,756097,Male,34,283
SD,1962,789154,Male,28,306
SD,1963,824531,Male,32,374
SD,1964,840926,Male,41,375
SD,1965,810625,Male,47,327
SD,1966,802510,Male,53,362
SD,1967,794255,Male,69,456
SD,1968,766067,Male,58,417
SD,1969,746694,Male,58,375
SD,1970,761517,Male,56,399
SD,1971,730208,Female,12,7
SD,1971,730208,Male,37,494
SD,1972,778789,Female,58,40
SD,1972,778789,Male,140,868
SD,1973,845700,Female,66,55
SD,1973,845700,Male,47,700
SD,1974,849705,Female,104,42
SD,1974,849705,Male,49,817
SD,1975,784697,Female,122,44
SD,1975,784697,Male,73,742
SD,1976,964744,Female,156,40
SD,1976,964744,Male,108,941
SD,1977,740845,Female,169,42
SD,1977,740845,Male,60,779
SD,1978,808163,Female,163,35
SD,1978,808163,Male,70,823
SD,1979,740623,Female,189,31
SD,1979,740623,Male,73,776
SD,1980,790725,Female,195,34
SD,1980,790725,Male,84,813
SD,1981,819938,Female,202,41
SD,1981,819938,Male,78,819
SD,1982,836114,Female,214,41
SD,1982,836114,Male,73,846
SD,1983,776765,Female,222,41
SD,1983,776765,Male,103,929
SD,1984,770108,Female,193,43
SD,1984,770108,Male,103,916
SD,1985,764246,Female,201,47
SD,1985,764246,Male,135,932
SD,1986,770335,Female,193,52
SD,1986,770335,Male,155,949
SD,1987,766676,Female,205,43
SD,1987,766676,Male,191,941
SD,1988,841416,Female,245,44
SD,1988,841416,Male,188,1020
SD,1989,771240,Female,250,42
SD,1989,771240,Male,117,941
SD,1990,728276,Female,251,54
SD,1990,728276,Male,194,972
SD,1991,770404,Female,257,58
SD,1991,770404,Male,177,1049
SD,1992,801024,Female,238,72
SD,1992,801024,Male,170,1088
SD,1993,764481,Female,238,49
SD,1993,764481,Male,203,1051
SD,1994,806698,Female,322,43
SD,1994,806698,Male,271,1111
SD,1995,805427,Female,312,50
SD,1995,805427,Male,283,1155
SD,1996,794399,Female,353,51
SD,1996,794399,Male,298,1139
SD,1997,772311,Female,355,52
SD,1997,772311,Male,309,1135
SD,1998,757148,Female,329,54
SD,1998,757148,Male,281,1129
SD,1999,756902,Female,333,58
SD,1999,756902,Male,303,1180
SD,2000,903042,Female,384,71
SD,2000,903042,Male,297,1340
SD,2001,1103452,Female,545,92
SD,2001,1103452,Male,343,1604
SD,2002,981716,Female,482,74
SD,2002,981716,Male,390,1425
SD,2003,818874,Female,404,80
SD,2003,818874,Male,352,1274
SD,2004,1279886,Female,604,132
SD,2004,1279886,Male,511,1911
SD,2005,1337112,Female,786,120
SD,2005,1337112,Male,577,2102
SD,2006,1081334,Female,627,120
SD,2006,1081334,Male,504,1664
SD,2007,968744,Female,526,116
SD,2007,968744,Male,372,1538
SD,2008,947085,Female,518,88
SD,2008,947085,Male,347,1504
SD,2009,868101,Female,524,93
SD,2009,868101,Male,376,1481
SD,2010,918599,Female,544,106
SD,2010,918599,Male,400,1540
SD,2011,862783,Female,731,104
SD,2011,862783,Male,560,1469
SD,2012,873357,Female,683,109
SD,2012,873357,Male,508,1529
SD,2013,905027,Female,635,101
SD,2013,905027,Male,495,1489
SD,2014,892996,Female,699,112
SD,2014,892996,Male,548,1589
SD,2015,923323,Female,736,121
SD,2015,923323,Male,573,1736
SD,2016,938772,Female,637,116
SD,2016,938772,Male,684,1675
SD,2017,909430,Female,668,150
SD,2017,909430,Male,523,1628
TN,1960,4736938,Male,242,2032
TN,1961,4049485,Male,262,1959
TN,1962,4301705,Male,256,1887
TN,1963,4679293,Male,365,2283
TN,1964,4506932,Male,291,2137
TN,1965,4198762,Male,488,2639
TN,1966,4452359,Male,468,2459
TN,1967,4645027,Male,529,2968
TN,1968,4403366,Male,542,3160
TN,1969,4479621,Male,598,3287
TN,1970,4279774,Male,675,3253
TN,1971,4370895,Female,205,41
TN,1971,4370895,Male,434,3739
TN,1972,4544432,Female,781,123
TN,1972,4544432,Male,594,6423
TN,1973,5533012,Female,647,188
TN,1973,5533012,Male,730,6900
TN,1974,4645332,Female,602,164
TN,1974,4645332,Male,577,5842
TN,1975,5082039,Female,695,184
TN,1975,5082039,Male,640,6507
TN,1976,4882123,Female,734,210
TN,1976,4882123,Male,651,6936
TN,1977,5105779,Female,857,213
TN,1977,5105779,Male,670,7073
TN,1978,4658174,Female,1039,254
TN,1978,4658174,Male,835,6903
TN,1979,4622845,Female,1294,306
TN,1979,4622845,Male,669,6985
TN,1980,4800035,Female,1121,341
TN,1980,4800035,Male,857,7265
TN,1981,5267452,Female,1188,388
TN,1981,5267452,Male,902,7696
TN,1982,5205554,Female,1232,380
TN,1982,5205554,Male,905,7552
TN,1983,5007531,Female,1609,457
TN,1983,5007531,Male,990,8154
TN,1984,5294289,Female,2028,458
TN,1984,5294289,Male,1344,8339
TN,1985,5127608,Female,1993,490
TN,1985,5127608,Male,1302,8233
TN,1986,5198362,Female,2192,527
TN,1986,5198362,Male,1334,8411
TN,1987,5258014,Female,2226,553
TN,1987,5258014,Male,1614,8702
TN,1988,5245387,Female,2215,656
TN,1988,5245387,Male,1701,8956
TN,1989,5385049,Female,2619,795
TN,1989,5385049,Male,1975,9861
TN,1990,5358252,Female,2861,810
TN,1990,5358252,Male,1792,9698
TN,1991,5616089,Female,3459,847
TN,1991,5616089,Male,2464,10135
TN,1992,5397875,Female,2920,796
TN,1992,5397875,Male,2156,9632
TN,1993,5435746,Female,2977,872
TN,1993,5435746,Male,2111,9809
TN,1994,6089443,Female,3348,960
TN,1994,6089443,Male,2464,10957
TN,1995,5696654,Female,3285,962
TN,1995,5696654,Male,2612,10399
TN,1996,6115404,Female,4071,1147
TN,1996,6115404,Male,2967,11763
TN,1997,8127341,Female,5024,1526
TN,1997,8127341,Male,3556,16480
TN,1998,7967396,Female,5836,1661
TN,1998,7967396,Male,5364,16593
TN,1999,8287879,Female,6239,1922
TN,1999,8287879,Male,5506,18562
TN,2000,7116382,Female,8140,1978
TN,2000,7116382,Male,5798,18280
TN,2001,5829420,Female,5836,1571
TN,2001,5829420,Male,3621,14703
TN,2002,5908860,Female,6533,1672
TN,2002,5908860,Male,3704,15321
TN,2003,5870029,Female,5671,1622
TN,2003,5870029,Male,3536,14804
TN,2004,5965778,Female,5865,1702
TN,2004,5965778,Male,3679,14956
TN,2005,6003334,Female,6151,1569
TN,2005,6003334,Male,3987,14808
TN,2006,6098211,Female,5841,1459
TN,2006,6098211,Male,4238,14594
TN,2007,6218821,Female,7873,1506
TN,2007,6218821,Male,7806,14893
TN,2008,6243278,Female,5898,1574
TN,2008,6243278,Male,4556,14988
TN,2009,6312836,Female,5938,1560
TN,2009,6312836,Male,4483,15303
TN,2010,6359488,Female,5975,1599
TN,2010,6359488,Male,4584,15403
TN,2011,6438708,Female,5969,1562
TN,2011,6438708,Male,4628,15597
TN,2012,6489696,Female,5985,1613
TN,2012,6489696,Male,4795,15814
TN,2013,6647278,Female,6071,1675
TN,2013,6647278,Male,4953,16163
TN,2014,6565813,Female,6092,1618
TN,2014,6565813,Male,4771,16166
TN,2015,6663647,Female,5764,1598
TN,2015,6663647,Male,5299,16468
TN,2016,6675824,Female,5638,1697
TN,2016,6675824,Male,4766,16161
TN,2017,6734436,Female,5320,1654
TN,2017,6734436,Male,4711,15082
TX,1960,11581243,Male,1237,7430
TX,1961,10676316,Male,1208,7549
TX,1962,10167310,Male,1211,7625
TX,1963,12105325,Male,1233,7684
TX,1964,11922302,Male,1294,8400
TX,1965,11754032,Male,1425,9067
TX,1966,11757899,Male,1498,9170
TX,1967,11919126,Male,1573,9000
TX,1968,12280827,Male,1758,9461
TX,1969,12451111,Male,1822,10356
TX,1970,12153546,Male,2104,11488
TX,1971,12664365,Female,823,134
TX,1971,12664365,Male,1147,12628
TX,1972,12847654,Female,2872,541
TX,1972,12847654,Male,1913,17502
TX,1973,16482734,Female,3154,885
TX,1973,16482734,Male,1993,22002
TX,1974,13342220,Female,2888,725
