dim_time_id,time_alt_key,time,time_30,hour_30,minute_number,second_number,time_in_second,hourly_bucket,day_time_bucket_group_key,day_time_bucket
76395,211315,1899-12-30 21:13:15.000,"21:13:15",21,13,15,76395,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76434,211354,1899-12-30 21:13:54.000,"21:13:54",21,13,54,76434,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76498,211458,1899-12-30 21:14:58.000,"21:14:58",21,14,58,76498,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76565,211605,1899-12-30 21:16:05.000,"21:16:05",21,16,5,76565,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76613,211653,1899-12-30 21:16:53.000,"21:16:53",21,16,53,76613,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76615,211655,1899-12-30 21:16:55.000,"21:16:55",21,16,55,76615,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76629,211709,1899-12-30 21:17:09.000,"21:17:09",21,17,9,76629,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76675,211755,1899-12-30 21:17:55.000,"21:17:55",21,17,55,76675,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76683,211803,1899-12-30 21:18:03.000,"21:18:03",21,18,3,76683,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76707,211827,1899-12-30 21:18:27.000,"21:18:27",21,18,27,76707,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76740,211900,1899-12-30 21:19:00.000,"21:19:00",21,19,0,76740,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77089,212449,1899-12-30 21:24:49.000,"21:24:49",21,24,49,77089,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77190,212630,1899-12-30 21:26:30.000,"21:26:30",21,26,30,77190,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77229,212709,1899-12-30 21:27:09.000,"21:27:09",21,27,9,77229,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77250,212730,1899-12-30 21:27:30.000,"21:27:30",21,27,30,77250,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77276,212756,1899-12-30 21:27:56.000,"21:27:56",21,27,56,77276,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77491,213131,1899-12-30 21:31:31.000,"21:31:31",21,31,31,77491,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77532,213212,1899-12-30 21:32:12.000,"21:32:12",21,32,12,77532,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77573,213253,1899-12-30 21:32:53.000,"21:32:53",21,32,53,77573,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77779,213619,1899-12-30 21:36:19.000,"21:36:19",21,36,19,77779,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77830,213710,1899-12-30 21:37:10.000,"21:37:10",21,37,10,77830,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78029,214029,1899-12-30 21:40:29.000,"21:40:29",21,40,29,78029,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78091,214131,1899-12-30 21:41:31.000,"21:41:31",21,41,31,78091,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78168,214248,1899-12-30 21:42:48.000,"21:42:48",21,42,48,78168,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78306,214506,1899-12-30 21:45:06.000,"21:45:06",21,45,6,78306,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78308,214508,1899-12-30 21:45:08.000,"21:45:08",21,45,8,78308,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78330,214530,1899-12-30 21:45:30.000,"21:45:30",21,45,30,78330,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78456,214736,1899-12-30 21:47:36.000,"21:47:36",21,47,36,78456,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78577,214937,1899-12-30 21:49:37.000,"21:49:37",21,49,37,78577,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78630,215030,1899-12-30 21:50:30.000,"21:50:30",21,50,30,78630,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78651,215051,1899-12-30 21:50:51.000,"21:50:51",21,50,51,78651,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78654,215054,1899-12-30 21:50:54.000,"21:50:54",21,50,54,78654,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78667,215107,1899-12-30 21:51:07.000,"21:51:07",21,51,7,78667,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78740,215220,1899-12-30 21:52:20.000,"21:52:20",21,52,20,78740,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78803,215323,1899-12-30 21:53:23.000,"21:53:23",21,53,23,78803,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79056,215736,1899-12-30 21:57:36.000,"21:57:36",21,57,36,79056,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79084,215804,1899-12-30 21:58:04.000,"21:58:04",21,58,4,79084,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79122,215842,1899-12-30 21:58:42.000,"21:58:42",21,58,42,79122,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79126,215846,1899-12-30 21:58:46.000,"21:58:46",21,58,46,79126,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79190,215950,1899-12-30 21:59:50.000,"21:59:50",21,59,50,79190,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78031,214031,1899-12-30 21:40:31.000,"21:40:31",21,40,31,78031,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78058,214058,1899-12-30 21:40:58.000,"21:40:58",21,40,58,78058,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78157,214237,1899-12-30 21:42:37.000,"21:42:37",21,42,37,78157,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78248,214408,1899-12-30 21:44:08.000,"21:44:08",21,44,8,78248,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78365,214605,1899-12-30 21:46:05.000,"21:46:05",21,46,5,78365,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78464,214744,1899-12-30 21:47:44.000,"21:47:44",21,47,44,78464,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78537,214857,1899-12-30 21:48:57.000,"21:48:57",21,48,57,78537,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78663,215103,1899-12-30 21:51:03.000,"21:51:03",21,51,3,78663,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78935,215535,1899-12-30 21:55:35.000,"21:55:35",21,55,35,78935,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78943,215543,1899-12-30 21:55:43.000,"21:55:43",21,55,43,78943,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78972,215612,1899-12-30 21:56:12.000,"21:56:12",21,56,12,78972,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79025,215705,1899-12-30 21:57:05.000,"21:57:05",21,57,5,79025,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79029,215709,1899-12-30 21:57:09.000,"21:57:09",21,57,9,79029,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79093,215813,1899-12-30 21:58:13.000,"21:58:13",21,58,13,79093,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75608,210008,1899-12-30 21:00:08.000,"21:00:08",21,0,8,75608,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75617,210017,1899-12-30 21:00:17.000,"21:00:17",21,0,17,75617,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75661,210101,1899-12-30 21:01:01.000,"21:01:01",21,1,1,75661,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75757,210237,1899-12-30 21:02:37.000,"21:02:37",21,2,37,75757,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75825,210345,1899-12-30 21:03:45.000,"21:03:45",21,3,45,75825,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75840,210400,1899-12-30 21:04:00.000,"21:04:00",21,4,0,75840,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75950,210550,1899-12-30 21:05:50.000,"21:05:50",21,5,50,75950,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75957,210557,1899-12-30 21:05:57.000,"21:05:57",21,5,57,75957,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75966,210606,1899-12-30 21:06:06.000,"21:06:06",21,6,6,75966,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76008,210648,1899-12-30 21:06:48.000,"21:06:48",21,6,48,76008,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76096,210816,1899-12-30 21:08:16.000,"21:08:16",21,8,16,76096,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76098,210818,1899-12-30 21:08:18.000,"21:08:18",21,8,18,76098,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76145,210905,1899-12-30 21:09:05.000,"21:09:05",21,9,5,76145,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76193,210953,1899-12-30 21:09:53.000,"21:09:53",21,9,53,76193,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76275,211115,1899-12-30 21:11:15.000,"21:11:15",21,11,15,76275,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76586,211626,1899-12-30 21:16:26.000,"21:16:26",21,16,26,76586,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76669,211749,1899-12-30 21:17:49.000,"21:17:49",21,17,49,76669,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76699,211819,1899-12-30 21:18:19.000,"21:18:19",21,18,19,76699,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76839,212039,1899-12-30 21:20:39.000,"21:20:39",21,20,39,76839,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76865,212105,1899-12-30 21:21:05.000,"21:21:05",21,21,5,76865,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76920,212200,1899-12-30 21:22:00.000,"21:22:00",21,22,0,76920,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76949,212229,1899-12-30 21:22:29.000,"21:22:29",21,22,29,76949,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77031,212351,1899-12-30 21:23:51.000,"21:23:51",21,23,51,77031,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77114,212514,1899-12-30 21:25:14.000,"21:25:14",21,25,14,77114,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77181,212621,1899-12-30 21:26:21.000,"21:26:21",21,26,21,77181,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77198,212638,1899-12-30 21:26:38.000,"21:26:38",21,26,38,77198,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77403,213003,1899-12-30 21:30:03.000,"21:30:03",21,30,3,77403,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77708,213508,1899-12-30 21:35:08.000,"21:35:08",21,35,8,77708,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77787,213627,1899-12-30 21:36:27.000,"21:36:27",21,36,27,77787,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77910,213830,1899-12-30 21:38:30.000,"21:38:30",21,38,30,77910,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78001,214001,1899-12-30 21:40:01.000,"21:40:01",21,40,1,78001,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78004,214004,1899-12-30 21:40:04.000,"21:40:04",21,40,4,78004,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78026,214026,1899-12-30 21:40:26.000,"21:40:26",21,40,26,78026,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78087,214127,1899-12-30 21:41:27.000,"21:41:27",21,41,27,78087,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78137,214217,1899-12-30 21:42:17.000,"21:42:17",21,42,17,78137,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78169,214249,1899-12-30 21:42:49.000,"21:42:49",21,42,49,78169,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78190,214310,1899-12-30 21:43:10.000,"21:43:10",21,43,10,78190,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78196,214316,1899-12-30 21:43:16.000,"21:43:16",21,43,16,78196,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78203,214323,1899-12-30 21:43:23.000,"21:43:23",21,43,23,78203,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78245,214405,1899-12-30 21:44:05.000,"21:44:05",21,44,5,78245,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78258,214418,1899-12-30 21:44:18.000,"21:44:18",21,44,18,78258,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78280,214440,1899-12-30 21:44:40.000,"21:44:40",21,44,40,78280,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78300,214500,1899-12-30 21:45:00.000,"21:45:00",21,45,0,78300,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78317,214517,1899-12-30 21:45:17.000,"21:45:17",21,45,17,78317,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78363,214603,1899-12-30 21:46:03.000,"21:46:03",21,46,3,78363,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78442,214722,1899-12-30 21:47:22.000,"21:47:22",21,47,22,78442,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78446,214726,1899-12-30 21:47:26.000,"21:47:26",21,47,26,78446,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78447,214727,1899-12-30 21:47:27.000,"21:47:27",21,47,27,78447,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78573,214933,1899-12-30 21:49:33.000,"21:49:33",21,49,33,78573,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78643,215043,1899-12-30 21:50:43.000,"21:50:43",21,50,43,78643,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78662,215102,1899-12-30 21:51:02.000,"21:51:02",21,51,2,78662,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78671,215111,1899-12-30 21:51:11.000,"21:51:11",21,51,11,78671,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78729,215209,1899-12-30 21:52:09.000,"21:52:09",21,52,9,78729,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78796,215316,1899-12-30 21:53:16.000,"21:53:16",21,53,16,78796,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78914,215514,1899-12-30 21:55:14.000,"21:55:14",21,55,14,78914,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78958,215558,1899-12-30 21:55:58.000,"21:55:58",21,55,58,78958,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78966,215606,1899-12-30 21:56:06.000,"21:56:06",21,56,6,78966,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79037,215717,1899-12-30 21:57:17.000,"21:57:17",21,57,17,79037,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79091,215811,1899-12-30 21:58:11.000,"21:58:11",21,58,11,79091,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79140,215900,1899-12-30 21:59:00.000,"21:59:00",21,59,0,79140,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75601,210001,1899-12-30 21:00:01.000,"21:00:01",21,0,1,75601,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75622,210022,1899-12-30 21:00:22.000,"21:00:22",21,0,22,75622,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75627,210027,1899-12-30 21:00:27.000,"21:00:27",21,0,27,75627,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75651,210051,1899-12-30 21:00:51.000,"21:00:51",21,0,51,75651,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75819,210339,1899-12-30 21:03:39.000,"21:03:39",21,3,39,75819,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75882,210442,1899-12-30 21:04:42.000,"21:04:42",21,4,42,75882,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75906,210506,1899-12-30 21:05:06.000,"21:05:06",21,5,6,75906,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75914,210514,1899-12-30 21:05:14.000,"21:05:14",21,5,14,75914,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76020,210700,1899-12-30 21:07:00.000,"21:07:00",21,7,0,76020,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76044,210724,1899-12-30 21:07:24.000,"21:07:24",21,7,24,76044,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76045,210725,1899-12-30 21:07:25.000,"21:07:25",21,7,25,76045,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76144,210904,1899-12-30 21:09:04.000,"21:09:04",21,9,4,76144,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76238,211038,1899-12-30 21:10:38.000,"21:10:38",21,10,38,76238,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76268,211108,1899-12-30 21:11:08.000,"21:11:08",21,11,8,76268,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76348,211228,1899-12-30 21:12:28.000,"21:12:28",21,12,28,76348,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76412,211332,1899-12-30 21:13:32.000,"21:13:32",21,13,32,76412,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76761,211921,1899-12-30 21:19:21.000,"21:19:21",21,19,21,76761,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76791,211951,1899-12-30 21:19:51.000,"21:19:51",21,19,51,76791,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76905,212145,1899-12-30 21:21:45.000,"21:21:45",21,21,45,76905,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76936,212216,1899-12-30 21:22:16.000,"21:22:16",21,22,16,76936,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76955,212235,1899-12-30 21:22:35.000,"21:22:35",21,22,35,76955,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77016,212336,1899-12-30 21:23:36.000,"21:23:36",21,23,36,77016,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77068,212428,1899-12-30 21:24:28.000,"21:24:28",21,24,28,77068,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77075,212435,1899-12-30 21:24:35.000,"21:24:35",21,24,35,77075,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77122,212522,1899-12-30 21:25:22.000,"21:25:22",21,25,22,77122,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77197,212637,1899-12-30 21:26:37.000,"21:26:37",21,26,37,77197,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77225,212705,1899-12-30 21:27:05.000,"21:27:05",21,27,5,77225,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77252,212732,1899-12-30 21:27:32.000,"21:27:32",21,27,32,77252,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77256,212736,1899-12-30 21:27:36.000,"21:27:36",21,27,36,77256,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77269,212749,1899-12-30 21:27:49.000,"21:27:49",21,27,49,77269,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77303,212823,1899-12-30 21:28:23.000,"21:28:23",21,28,23,77303,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77402,213002,1899-12-30 21:30:02.000,"21:30:02",21,30,2,77402,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77411,213011,1899-12-30 21:30:11.000,"21:30:11",21,30,11,77411,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77462,213102,1899-12-30 21:31:02.000,"21:31:02",21,31,2,77462,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77494,213134,1899-12-30 21:31:34.000,"21:31:34",21,31,34,77494,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77499,213139,1899-12-30 21:31:39.000,"21:31:39",21,31,39,77499,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77623,213343,1899-12-30 21:33:43.000,"21:33:43",21,33,43,77623,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77728,213528,1899-12-30 21:35:28.000,"21:35:28",21,35,28,77728,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77796,213636,1899-12-30 21:36:36.000,"21:36:36",21,36,36,77796,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77846,213726,1899-12-30 21:37:26.000,"21:37:26",21,37,26,77846,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77887,213807,1899-12-30 21:38:07.000,"21:38:07",21,38,7,77887,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77899,213819,1899-12-30 21:38:19.000,"21:38:19",21,38,19,77899,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77953,213913,1899-12-30 21:39:13.000,"21:39:13",21,39,13,77953,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78000,214000,1899-12-30 21:40:00.000,"21:40:00",21,40,0,78000,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78028,214028,1899-12-30 21:40:28.000,"21:40:28",21,40,28,78028,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78035,214035,1899-12-30 21:40:35.000,"21:40:35",21,40,35,78035,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78069,214109,1899-12-30 21:41:09.000,"21:41:09",21,41,9,78069,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78153,214233,1899-12-30 21:42:33.000,"21:42:33",21,42,33,78153,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78212,214332,1899-12-30 21:43:32.000,"21:43:32",21,43,32,78212,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78246,214406,1899-12-30 21:44:06.000,"21:44:06",21,44,6,78246,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78253,214413,1899-12-30 21:44:13.000,"21:44:13",21,44,13,78253,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78299,214459,1899-12-30 21:44:59.000,"21:44:59",21,44,59,78299,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78302,214502,1899-12-30 21:45:02.000,"21:45:02",21,45,2,78302,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78387,214627,1899-12-30 21:46:27.000,"21:46:27",21,46,27,78387,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78489,214809,1899-12-30 21:48:09.000,"21:48:09",21,48,9,78489,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78493,214813,1899-12-30 21:48:13.000,"21:48:13",21,48,13,78493,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78503,214823,1899-12-30 21:48:23.000,"21:48:23",21,48,23,78503,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78709,215149,1899-12-30 21:51:49.000,"21:51:49",21,51,49,78709,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78753,215233,1899-12-30 21:52:33.000,"21:52:33",21,52,33,78753,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78898,215458,1899-12-30 21:54:58.000,"21:54:58",21,54,58,78898,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78907,215507,1899-12-30 21:55:07.000,"21:55:07",21,55,7,78907,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
78985,215625,1899-12-30 21:56:25.000,"21:56:25",21,56,25,78985,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79117,215837,1899-12-30 21:58:37.000,"21:58:37",21,58,37,79117,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
79148,215908,1899-12-30 21:59:08.000,"21:59:08",21,59,8,79148,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75701,210141,1899-12-30 21:01:41.000,"21:01:41",21,1,41,75701,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75874,210434,1899-12-30 21:04:34.000,"21:04:34",21,4,34,75874,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75898,210458,1899-12-30 21:04:58.000,"21:04:58",21,4,58,75898,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
75908,210508,1899-12-30 21:05:08.000,"21:05:08",21,5,8,75908,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76027,210707,1899-12-30 21:07:07.000,"21:07:07",21,7,7,76027,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76058,210738,1899-12-30 21:07:38.000,"21:07:38",21,7,38,76058,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76101,210821,1899-12-30 21:08:21.000,"21:08:21",21,8,21,76101,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76171,210931,1899-12-30 21:09:31.000,"21:09:31",21,9,31,76171,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76389,211309,1899-12-30 21:13:09.000,"21:13:09",21,13,9,76389,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76518,211518,1899-12-30 21:15:18.000,"21:15:18",21,15,18,76518,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76616,211656,1899-12-30 21:16:56.000,"21:16:56",21,16,56,76616,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76678,211758,1899-12-30 21:17:58.000,"21:17:58",21,17,58,76678,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76727,211847,1899-12-30 21:18:47.000,"21:18:47",21,18,47,76727,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76750,211910,1899-12-30 21:19:10.000,"21:19:10",21,19,10,76750,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76803,212003,1899-12-30 21:20:03.000,"21:20:03",21,20,3,76803,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76804,212004,1899-12-30 21:20:04.000,"21:20:04",21,20,4,76804,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76848,212048,1899-12-30 21:20:48.000,"21:20:48",21,20,48,76848,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76918,212158,1899-12-30 21:21:58.000,"21:21:58",21,21,58,76918,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
76997,212317,1899-12-30 21:23:17.000,"21:23:17",21,23,17,76997,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77137,212537,1899-12-30 21:25:37.000,"21:25:37",21,25,37,77137,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
77147,212547,1899-12-30 21:25:47.000,"21:25:47",21,25,47,77147,"21:00-21:59",7,"Evening (18:00 PM To 23:59 PM)"
