ProductKey,Product Code,Product Name,Manufacturer,Brand,Color,Weight,Unit Cost,Unit Price,Available Date,Subcategory,Category
1142,"0402099","Fabrikam SLR Camera M150 Green","Fabrikam, Inc.","Fabrikam","Green",4.6,180.22,391.9,2005-04-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1143,"0402100","Fabrikam SLR Camera 35"" M358 Green","Fabrikam, Inc.","Fabrikam","Green",5.6,150.84,328,2006-02-05 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1144,"0405001","Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.4,275.92,600,2007-04-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1145,"0405002","Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange","Fabrikam, Inc.","Fabrikam","Orange",1.5,260.28,566,2007-04-17 00:00:00.000,"Camcorders","Cameras and camcorders"
1146,"0405003","Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.9,291.09,633,2007-04-18 00:00:00.000,"Camcorders","Cameras and camcorders"
1152,"0405009","Fabrikam Trendsetter 1"" 25mm X400 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.5,331.32,1000,2007-01-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1154,"0405011","Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.","Fabrikam","Blue",2,330.66,998,2007-01-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1157,"0405014","Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange","Fabrikam, Inc.","Fabrikam","Orange",2.2,523.49,1580,2007-07-14 00:00:00.000,"Camcorders","Cameras and camcorders"
1159,"0405016","Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.9,503.61,1520,2007-07-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1160,"0405017","Fabrikam Business Videographer 1"" 25mm M600 Blue","Fabrikam, Inc.","Fabrikam","Blue",1.8,409.28,890,2007-04-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1185,"0405042","Fabrikam Business Videographer 1/2"" 3mm M500 Orange","Fabrikam, Inc.","Fabrikam","Orange",1.7,404.68,880,2007-04-17 00:00:00.000,"Camcorders","Cameras and camcorders"
1186,"0405043","Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.","Fabrikam","Orange",2.4,395.48,860,2007-04-18 00:00:00.000,"Camcorders","Cameras and camcorders"
1187,"0405044","Fabrikam Business Videographer 2/3"" 17mm M280 Orange","Fabrikam, Inc.","Fabrikam","Orange",1.5,390.88,850,2007-04-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1188,"0405045","Fabrikam Social Videographer 1"" 25mm E400 Orange","Fabrikam, Inc.","Fabrikam","Orange",2.9,91.77,180,2007-03-02 00:00:00.000,"Camcorders","Cameras and camcorders"
1189,"0405046","Fabrikam Social Videographer 1/2"" 3mm E300 Orange","Fabrikam, Inc.","Fabrikam","Orange",1.8,86.67,170,2007-03-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1190,"0405047","Fabrikam Social Videographer 1/3"" 8.5mm E200 Orange","Fabrikam, Inc.","Fabrikam","Orange",2,84.12,165,2007-03-04 00:00:00.000,"Camcorders","Cameras and camcorders"
1191,"0405048","Fabrikam Social Videographer 2/3"" 17mm E100 Orange","Fabrikam, Inc.","Fabrikam","Orange",2.3,81.57,160,2007-03-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1192,"0405049","Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.4,275.92,600,2007-04-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1193,"0405050","Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.7,260.28,566,2007-04-17 00:00:00.000,"Camcorders","Cameras and camcorders"
1194,"0405051","Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.5,291.09,633,2007-04-18 00:00:00.000,"Camcorders","Cameras and camcorders"
1195,"0405052","Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.8,301.21,655,2007-04-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1196,"0405053","Fabrikam Budget Moviemaker 1'' 25mm E400 Grey","Fabrikam, Inc.","Fabrikam","Grey",2,215.15,422,2007-02-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1197,"0405054","Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.3,220.25,432,2007-02-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1198,"0405055","Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.5,209.54,411,2007-02-07 00:00:00.000,"Camcorders","Cameras and camcorders"
1199,"0405056","Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.2,209.03,410,2007-02-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1200,"0405057","Fabrikam Trendsetter 1'' 25mm X400 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.5,331.32,1000,2007-01-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1201,"0405058","Fabrikam Trendsetter 1/2'' 3mm X300 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.9,330.99,999,2007-01-04 00:00:00.000,"Camcorders","Cameras and camcorders"
1202,"0405059","Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.8,330.66,998,2007-01-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1203,"0405060","Fabrikam Trendsetter 2/3'' 17mm X100 Grey","Fabrikam, Inc.","Fabrikam","Grey",2,324.69,980,2007-01-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1204,"0405061","Fabrikam Independent Filmmaker 1'' 25mm X400 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.3,530.11,1600,2007-07-13 00:00:00.000,"Camcorders","Cameras and camcorders"
1205,"0405062","Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.4,523.49,1580,2007-07-14 00:00:00.000,"Camcorders","Cameras and camcorders"
1206,"0405063","Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.7,516.86,1560,2007-07-15 00:00:00.000,"Camcorders","Cameras and camcorders"
1207,"0405064","Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.4,503.61,1520,2007-07-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1208,"0405065","Fabrikam Business Videographer 1'' 25mm M600 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.5,409.28,890,2007-04-16 00:00:00.000,"Camcorders","Cameras and camcorders"
1209,"0405066","Fabrikam Business Videographer 1/2'' 3mm M500 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.9,404.68,880,2007-04-17 00:00:00.000,"Camcorders","Cameras and camcorders"
1210,"0405067","Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.8,395.48,860,2007-04-18 00:00:00.000,"Camcorders","Cameras and camcorders"
1211,"0405068","Fabrikam Business Videographer 2/3'' 17mm M280 Grey","Fabrikam, Inc.","Fabrikam","Grey",2,390.88,850,2007-04-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1212,"0405069","Fabrikam Social Videographer 1'' 25mm E400 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.3,91.77,180,2007-03-02 00:00:00.000,"Camcorders","Cameras and camcorders"
1213,"0405070","Fabrikam Social Videographer 1/2'' 3mm E300 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.4,86.67,170,2007-03-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1214,"0405071","Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey","Fabrikam, Inc.","Fabrikam","Grey",1.7,84.12,165,2007-03-04 00:00:00.000,"Camcorders","Cameras and camcorders"
1215,"0405072","Fabrikam Social Videographer 2/3'' 17mm E100 Grey","Fabrikam, Inc.","Fabrikam","Grey",2.5,81.57,160,2007-03-05 00:00:00.000,"Camcorders","Cameras and camcorders"
1219,"0405076","Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.5,305.81,665,2007-11-30 00:00:00.000,"Camcorders","Cameras and camcorders"
1225,"0405082","Fabrikam Trendsetter 1/2"" 3mm X300 Orange","Fabrikam, Inc.","Fabrikam","Orange",2.3,331.32,1000,2007-05-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1227,"0405084","Fabrikam Trendsetter 2/3"" 17mm X100 Orange","Fabrikam, Inc.","Fabrikam","Orange",1.7,327.34,988,2007-04-03 00:00:00.000,"Camcorders","Cameras and camcorders"
1228,"0405085","Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.4,536.74,1620,2007-01-12 00:00:00.000,"Camcorders","Cameras and camcorders"
1230,"0405087","Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.9,506.92,1530,2007-07-06 00:00:00.000,"Camcorders","Cameras and camcorders"
1233,"0405090","Fabrikam Business Videographer 1/2"" 3mm M500 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.3,403.76,878,2008-12-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1234,"0405091","Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.4,393.64,856,2007-07-07 00:00:00.000,"Camcorders","Cameras and camcorders"
1235,"0405092","Fabrikam Business Videographer 2/3"" 17mm M280 Blue","Fabrikam, Inc.","Fabrikam","Blue",1.7,385.37,838,2007-02-24 00:00:00.000,"Camcorders","Cameras and camcorders"
1236,"0405093","Fabrikam Social Videographer 1"" 25mm E400 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.5,95.85,188,2007-05-19 00:00:00.000,"Camcorders","Cameras and camcorders"
1237,"0405094","Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.","Fabrikam","Blue",1.8,90.75,178,2007-05-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1238,"0405095","Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue","Fabrikam, Inc.","Fabrikam","Blue",2,85.65,168,2007-03-08 00:00:00.000,"Camcorders","Cameras and camcorders"
1239,"0405096","Fabrikam Social Videographer 2/3"" 17mm E100 Blue","Fabrikam, Inc.","Fabrikam","Blue",2.3,80.55,158,2007-08-01 00:00:00.000,"Camcorders","Cameras and camcorders"
1052,"0402009","A. Datum SLR Camera X137 Grey","A. Datum Corporation","A. Datum","Grey",4.75,207.74,627,2006-09-03 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1053,"0402010","A. Datum SLR Camera 35"" X358 Grey","A. Datum Corporation","A. Datum","Grey",4.68,194.82,588,2007-02-28 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1054,"0402011","A. Datum SLR Camera M137 Grey","A. Datum Corporation","A. Datum","Grey",4.95,143.48,312,2006-07-13 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1055,"0402012","A. Datum SLR Camera 35"" M358 Grey","A. Datum Corporation","A. Datum","Grey",5.1,155.43,338,2004-09-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1056,"0402013","A. Datum SLR Camera X138 Silver Grey","A. Datum Corporation","A. Datum","Silver Grey",4.9,207.74,627,2006-08-02 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1057,"0402014","A. Datum SLR Camera 35"" X358 Silver Grey","A. Datum Corporation","A. Datum","Silver Grey",5.2,194.82,588,2005-11-13 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1058,"0402015","A. Datum SLR Camera M138 Silver Grey","A. Datum Corporation","A. Datum","Silver Grey",5.3,143.48,312,2007-11-15 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1059,"0402016","A. Datum SLR Camera 35"" M358 Silver Grey","A. Datum Corporation","A. Datum","Silver Grey",5.65,155.43,338,2005-06-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1060,"0402017","A. Datum SLR Camera X139 Gold","A. Datum Corporation","A. Datum","Gold",5.1,207.74,627,2009-04-11 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1061,"0402018","A. Datum SLR Camera 35"" X358 Gold","A. Datum Corporation","A. Datum","Gold",5.3,194.82,588,2006-07-03 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1062,"0402019","A. Datum SLR Camera M139 Gold","A. Datum Corporation","A. Datum","Gold",5.4,143.48,312,2008-09-30 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1063,"0402020","A. Datum SLR Camera 35"" M358 Gold","A. Datum Corporation","A. Datum","Gold",5.6,155.43,338,2005-04-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1064,"0402021","A. Datum SLR Camera X140 Pink","A. Datum Corporation","A. Datum","Pink",5.9,207.74,627,2008-02-05 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1065,"0402022","A. Datum SLR Camera 35"" X358 Pink","A. Datum Corporation","A. Datum","Pink",6.1,194.82,588,2009-01-03 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1066,"0402023","A. Datum SLR Camera M140 Pink","A. Datum Corporation","A. Datum","Pink",5.25,143.48,312,2005-07-30 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1067,"0402024","A. Datum SLR Camera 35"" M358 Pink","A. Datum Corporation","A. Datum","Pink",4.9,155.43,338,2006-05-16 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1068,"0402025","A. Datum SLR Camera X141 Blue","A. Datum Corporation","A. Datum","Blue",4.6,141.47,427,2008-11-02 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1069,"0402026","A. Datum SLR Camera 35"" X358 Blue","A. Datum Corporation","A. Datum","Blue",5.1,194.82,588,2005-05-05 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1070,"0402027","A. Datum SLR Camera M141 Blue","A. Datum Corporation","A. Datum","Blue",4.6,143.48,312,2007-03-31 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1071,"0402028","A. Datum SLR Camera 35"" M358 Blue","A. Datum Corporation","A. Datum","Blue",5.6,155.43,338,2006-08-08 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1072,"0402029","A. Datum SLR Camera X142 Orange","A. Datum Corporation","A. Datum","Orange",5.2,141.47,427,2006-09-19 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1073,"0402030","A. Datum SLR Camera 35"" X358 Orange","A. Datum Corporation","A. Datum","Orange",4.95,194.82,588,2006-02-28 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1074,"0402031","A. Datum SLR Camera M142 Orange","A. Datum Corporation","A. Datum","Orange",6,143.48,312,2006-07-13 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
1075,"0402032","A. Datum SLR Camera 35"" M358 Orange","A. Datum Corporation","A. Datum","Orange",5,155.43,338,2006-11-18 00:00:00.000,"Digital SLR Cameras","Cameras and camcorders"
958,"0401015","A. Datum Compact Digital Camera M200 Grey","A. Datum Corporation","A. Datum","Grey",4.9,59.32,129,2005-11-13 00:00:00.000,"Digital Cameras","Cameras and camcorders"
959,"0401016","A. Datum Rangefinder Digital Camera X200 Grey","A. Datum Corporation","A. Datum","Grey",5.2,66.26,200,2007-11-15 00:00:00.000,"Digital Cameras","Cameras and camcorders"
960,"0401017","A. Datum Slim Digital Camera M180 Grey","A. Datum Corporation","A. Datum","Grey",5.3,68.06,148,2005-06-16 00:00:00.000,"Digital Cameras","Cameras and camcorders"
961,"0401018","A. Datum Ultra Compact Digital Camera M190 Grey","A. Datum Corporation","A. Datum","Grey",4.95,75.88,165,2009-04-11 00:00:00.000,"Digital Cameras","Cameras and camcorders"
962,"0401019","A. Datum All in One Digital Camera M200 Grey","A. Datum Corporation","A. Datum","Grey",5,86.45,188,2006-07-03 00:00:00.000,"Digital Cameras","Cameras and camcorders"
963,"0401020","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey","A. Datum Corporation","A. Datum","Grey",5,88.79,268,2008-09-30 00:00:00.000,"Digital Cameras","Cameras and camcorders"
964,"0401021","A. Datum Super-zoom Digital Camera X300 Grey","A. Datum Corporation","A. Datum","Grey",6,96.08,290,2005-04-16 00:00:00.000,"Digital Cameras","Cameras and camcorders"
965,"0401022","A. Datum Consumer Digital Camera E100 Grey","A. Datum Corporation","A. Datum","Grey",5.2,143.26,281,2008-02-05 00:00:00.000,"Digital Cameras","Cameras and camcorders"
966,"0401023","A. Datum Consumer Digital Camera M300 Grey","A. Datum Corporation","A. Datum","Grey",5.6,84.84,184.5,2009-01-03 00:00:00.000,"Digital Cameras","Cameras and camcorders"
967,"0401024","A. Datum Advanced Digital Camera M300 Grey","A. Datum Corporation","A. Datum","Grey",5.3,86.68,188.5,2005-07-30 00:00:00.000,"Digital Cameras","Cameras and camcorders"
968,"0401025","A. Datum Bridge Digital Camera M300 Grey","A. Datum Corporation","A. Datum","Grey",5.5,85.95,186.9,2006-05-16 00:00:00.000,"Digital Cameras","Cameras and camcorders"
969,"0401026","A. Datum SLR-like Digital Camera M400 Grey","A. Datum Corporation","A. Datum","Grey",4.9,90.55,196.9,2008-11-02 00:00:00.000,"Digital Cameras","Cameras and camcorders"
970,"0401027","A. Datum Point n' Shoot Digital Camera M500 Grey","A. Datum Corporation","A. Datum","Grey",4.8,91.05,198,2005-05-05 00:00:00.000,"Digital Cameras","Cameras and camcorders"
971,"0401028","A. Datum Full Frame Digital Camera X300 Grey","A. Datum Corporation","A. Datum","Grey",4.5,76.53,231,2007-03-31 00:00:00.000,"Digital Cameras","Cameras and camcorders"
972,"0401029","A. Datum Compact Digital Camera M200 Pink","A. Datum Corporation","A. Datum","Pink",5.1,59.32,129,2006-08-08 00:00:00.000,"Digital Cameras","Cameras and camcorders"
973,"0401030","A. Datum Rangefinder Digital Camera X200 Pink","A. Datum Corporation","A. Datum","Pink",5.6,66.26,200,2006-09-19 00:00:00.000,"Digital Cameras","Cameras and camcorders"
974,"0401031","A. Datum Slim Digital Camera M180 Pink","A. Datum Corporation","A. Datum","Pink",5.3,68.06,148,2006-02-28 00:00:00.000,"Digital Cameras","Cameras and camcorders"
975,"0401032","A. Datum Ultra Compact Digital Camera M190 Pink","A. Datum Corporation","A. Datum","Pink",5.05,75.88,165,2006-07-13 00:00:00.000,"Digital Cameras","Cameras and camcorders"
976,"0401033","A. Datum All in One Digital Camera M200 Pink","A. Datum Corporation","A. Datum","Pink",3.9,86.45,188,2006-11-18 00:00:00.000,"Digital Cameras","Cameras and camcorders"
977,"0401034","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink","A. Datum Corporation","A. Datum","Pink",4.85,88.79,268,2005-04-16 00:00:00.000,"Digital Cameras","Cameras and camcorders"
978,"0401035","A. Datum Super-zoom Digital Camera X300 Pink","A. Datum Corporation","A. Datum","Pink",4.7,96.08,290,2006-02-05 00:00:00.000,"Digital Cameras","Cameras and camcorders"
979,"0401036","A. Datum Consumer Digital Camera E100 Pink","A. Datum Corporation","A. Datum","Pink",4.6,143.26,281,2005-01-03 00:00:00.000,"Digital Cameras","Cameras and camcorders"
980,"0401037","A. Datum Consumer Digital Camera M300 Pink","A. Datum Corporation","A. Datum","Pink",4.95,84.84,184.5,2006-07-13 00:00:00.000,"Digital Cameras","Cameras and camcorders"
981,"0401038","A. Datum Advanced Digital Camera M300 Pink","A. Datum Corporation","A. Datum","Pink",4.3,86.68,188.5,2004-04-16 00:00:00.000,"Digital Cameras","Cameras and camcorders"
