Date,MonthNum,Month,MonthLong,Quarter,Year,FiscalMonthNum,FiscalMonth,FiscalMonthLong,FiscalQuarter,FiscalYear,CurMonthOffset,CurQuarterOffset,CurYearOffset,FutureDate,CurFiscalYearOffset,MonthYearNum,MonthYear,MonthYearLong,WeekdayNum,Weekday,WeekdayWeekend,WeekSequenceNum,CurWeekOffset
2018-06-12 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",2,"Tue","Weekday",24,-49
2018-06-13 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",3,"Wed","Weekday",24,-49
2018-06-14 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",4,"Thu","Weekday",24,-49
2018-06-15 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",5,"Fri","Weekday",24,-49
2018-06-18 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",1,"Mon","Weekday",25,-48
2018-06-19 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",2,"Tue","Weekday",25,-48
2018-06-20 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",3,"Wed","Weekday",25,-48
2018-06-21 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",4,"Thu","Weekday",25,-48
2018-06-22 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",5,"Fri","Weekday",25,-48
2018-06-25 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",1,"Mon","Weekday",26,-47
2018-06-26 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",2,"Tue","Weekday",26,-47
2018-06-27 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",3,"Wed","Weekday",26,-47
2018-06-28 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",4,"Thu","Weekday",26,-47
2018-06-29 00:00:00.000,6,"Jun","June","Q2",2018,12,"Jun","June","FQ4","FY18",-11,-4,-1,"Past","-1",201806,"Jun-18","Jun-2018",5,"Fri","Weekday",26,-47
