SKFact,SKCasualty_Severity,SKCasualty_Type,SKDate,SKAge_Group,Number_of_Casualties,create_date,update_date
93891,3,4,2215,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93898,3,4,2216,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93917,3,4,2218,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89193,3,6,1463,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89199,3,6,1464,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89204,3,6,1465,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89209,3,6,1466,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89220,3,6,1468,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89241,3,6,1472,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89244,3,6,1473,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89258,3,6,1476,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89264,3,6,1477,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89297,3,6,1483,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89301,3,6,1484,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89324,3,6,1488,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89350,3,6,1493,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89370,3,6,1496,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89392,3,6,1500,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89415,3,6,1505,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89479,3,6,1517,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89596,3,6,1537,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89681,3,6,1550,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89701,3,6,1554,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89760,3,6,1564,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89908,3,6,1588,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89964,3,6,1596,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90178,3,6,1627,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90181,3,6,1628,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90347,3,6,1651,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90854,3,6,1721,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91015,3,6,1741,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91090,3,6,1751,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91194,3,6,1764,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91256,3,6,1773,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91274,3,6,1775,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91344,3,6,1784,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91359,3,6,1786,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91414,3,6,1792,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91430,3,6,1794,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91453,3,6,1798,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91486,3,6,1802,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91510,3,6,1805,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91540,3,6,1809,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91562,3,6,1812,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91580,3,6,1814,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91613,3,6,1818,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91658,3,6,1824,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91704,3,6,1830,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91717,3,6,1831,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91763,3,6,1837,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91772,3,6,1838,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91822,3,6,1844,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91938,3,6,1859,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91945,3,6,1860,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91952,3,6,1861,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91974,3,6,1863,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92017,3,6,1869,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92062,3,6,1875,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92068,3,6,1876,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92143,3,6,1885,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92183,3,6,1890,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92194,3,6,1891,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92208,3,6,1893,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92286,3,6,1903,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92376,3,6,1913,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92480,3,6,1926,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92577,3,6,1938,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92609,3,6,1942,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92645,3,6,1947,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92659,3,6,1948,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92679,3,6,1950,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92712,3,6,1954,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92729,3,6,1956,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92802,3,6,1965,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93047,3,6,1994,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93065,3,6,1996,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93186,3,6,2010,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93215,3,6,2013,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93324,3,6,2025,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93434,3,6,2037,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93476,3,6,2042,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93571,3,6,2052,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93642,3,6,2060,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93903,3,6,2088,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90857,3,10,1466,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90890,3,10,1470,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90913,3,10,1472,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90915,3,10,1473,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90944,3,10,1476,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90947,3,10,1477,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91028,3,10,1487,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91041,3,10,1489,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91088,3,10,1494,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91093,3,10,1495,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91103,3,10,1496,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91106,3,10,1497,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91120,3,10,1499,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91155,3,10,1503,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91191,3,10,1508,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91240,3,10,1515,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91271,3,10,1519,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91278,3,10,1520,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91334,3,10,1526,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91351,3,10,1529,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91378,3,10,1532,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91385,3,10,1533,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91419,3,10,1537,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91447,3,10,1541,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91463,3,10,1543,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91553,3,10,1555,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91608,3,10,1561,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91612,3,10,1562,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91624,3,10,1563,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91638,3,10,1565,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91647,3,10,1567,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91719,3,10,1576,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91729,3,10,1577,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91750,3,10,1579,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91785,3,10,1584,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91814,3,10,1587,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91820,3,10,1588,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91829,3,10,1589,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91918,3,10,1600,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91925,3,10,1601,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91944,3,10,1603,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92024,3,10,1614,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92046,3,10,1616,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92085,3,10,1622,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92104,3,10,1624,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92131,3,10,1627,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92186,3,10,1634,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92192,3,10,1635,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92202,3,10,1636,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92210,3,10,1637,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92233,3,10,1640,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92250,3,10,1642,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92276,3,10,1645,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92324,3,10,1651,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92327,3,10,1652,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92340,3,10,1653,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92364,3,10,1656,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92416,3,10,1662,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92437,3,10,1665,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92444,3,10,1666,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92476,3,10,1669,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92491,3,10,1671,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92512,3,10,1674,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92519,3,10,1675,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92534,3,10,1677,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92587,3,10,1683,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92616,3,10,1687,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92646,3,10,1691,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92660,3,10,1692,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92758,3,10,1703,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92800,3,10,1708,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92805,3,10,1709,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92824,3,10,1711,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92841,3,10,1713,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92855,3,10,1715,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92886,3,10,1719,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92896,3,10,1720,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92915,3,10,1722,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92953,3,10,1727,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92971,3,10,1729,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93031,3,10,1736,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93048,3,10,1738,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93090,3,10,1743,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93100,3,10,1744,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93103,3,10,1745,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93117,3,10,1746,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93169,3,10,1752,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93190,3,10,1754,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93211,3,10,1756,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93216,3,10,1757,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93271,3,10,1763,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93316,3,10,1768,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93356,3,10,1772,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93362,3,10,1773,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93383,3,10,1775,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93455,3,10,1783,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93536,3,10,1792,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93544,3,10,1793,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93563,3,10,1795,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93635,3,10,1803,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93643,3,10,1804,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93663,3,10,1806,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93726,3,10,1813,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93735,3,10,1814,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93750,3,10,1815,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93815,3,10,1822,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93830,3,10,1824,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93874,3,10,1829,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93904,3,10,1832,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
93918,3,10,1834,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89535,3,7,1463,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89544,3,7,1465,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89552,3,7,1466,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89585,3,7,1471,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89603,3,7,1474,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89627,3,7,1478,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89640,3,7,1480,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89666,3,7,1484,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89680,3,7,1486,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89692,3,7,1489,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89704,3,7,1491,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89722,3,7,1494,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89767,3,7,1501,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89779,3,7,1503,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89811,3,7,1508,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89816,3,7,1509,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89850,3,7,1515,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89869,3,7,1518,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89899,3,7,1522,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89911,3,7,1524,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89927,3,7,1527,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
89966,3,7,1532,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90018,3,7,1540,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90041,3,7,1543,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90051,3,7,1545,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90068,3,7,1547,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90078,3,7,1549,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90095,3,7,1551,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90105,3,7,1553,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90128,3,7,1556,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90141,3,7,1558,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90187,3,7,1565,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90206,3,7,1567,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90248,3,7,1573,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90275,3,7,1577,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90295,3,7,1580,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90315,3,7,1583,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90325,3,7,1584,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90331,3,7,1585,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90417,3,7,1597,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90491,3,7,1607,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90503,3,7,1609,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90511,3,7,1610,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90523,3,7,1611,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90570,3,7,1618,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90575,3,7,1619,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90582,3,7,1620,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90636,3,7,1627,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90649,3,7,1629,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90735,3,7,1641,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90742,3,7,1642,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90784,3,7,1648,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90806,3,7,1651,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90847,3,7,1657,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90872,3,7,1660,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90941,3,7,1668,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90948,3,7,1669,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90955,3,7,1670,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
90991,3,7,1674,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91001,3,7,1675,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91003,3,7,1676,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91058,3,7,1683,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91067,3,7,1684,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91115,3,7,1690,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91136,3,7,1693,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91144,3,7,1694,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91151,3,7,1695,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91279,3,7,1712,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91335,3,7,1719,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91356,3,7,1721,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91371,3,7,1723,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91395,3,7,1726,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91403,3,7,1727,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91454,3,7,1734,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91468,3,7,1736,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91484,3,7,1738,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91499,3,7,1740,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91537,3,7,1745,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91566,3,7,1748,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91603,3,7,1752,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91607,3,7,1753,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91629,3,7,1756,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91637,3,7,1757,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91683,3,7,1763,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91707,3,7,1766,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91728,3,7,1769,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91756,3,7,1772,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91765,3,7,1773,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91780,3,7,1775,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91819,3,7,1780,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91877,3,7,1787,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91896,3,7,1790,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91932,3,7,1794,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
91992,3,7,1801,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92006,3,7,1803,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92057,3,7,1810,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92127,3,7,1819,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92145,3,7,1821,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92157,3,7,1822,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92216,3,7,1830,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92224,3,7,1831,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92265,3,7,1836,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92280,3,7,1838,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92287,3,7,1839,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92302,3,7,1841,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92309,3,7,1842,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92345,3,7,1846,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92355,3,7,1847,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92389,3,7,1851,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92403,3,7,1853,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92434,3,7,1857,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92442,3,7,1858,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92450,3,7,1859,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92485,3,7,1863,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92509,3,7,1866,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92517,3,7,1867,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92583,3,7,1875,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92607,3,7,1878,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92615,3,7,1879,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92631,3,7,1881,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92674,3,7,1886,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
92687,3,7,1887,3,1,2021-12-06 18:01:25.606,2021-12-06 18:01:25.606
