SKFact,SKCasualty_Severity,SKDate,SKLocal_Authority_District,Number_of_Casualities,create_date,update_date
7357,3,734,360,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7358,3,1100,374,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7360,3,125,273,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7361,3,129,17,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7363,3,858,237,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7366,3,1223,315,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7367,3,246,342,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7368,3,612,356,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7370,3,980,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7371,3,7,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7376,3,129,18,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7377,3,495,32,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7382,3,614,229,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7383,3,617,37,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7384,3,979,307,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7385,3,980,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7387,3,1350,1,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7390,3,2,334,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7394,3,369,284,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7396,3,738,106,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7402,3,857,303,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7405,3,858,239,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7406,3,856,367,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7407,3,1227,61,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7408,3,248,216,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7411,3,616,102,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7414,3,1346,258,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7415,3,1345,322,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7417,3,373,29,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7418,3,372,93,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7422,3,125,276,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7423,3,861,48,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7424,3,1223,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7425,3,1227,62,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7426,3,615,167,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7431,3,4,208,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7432,3,6,80,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7436,3,1102,250,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7438,3,1101,314,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7440,3,124,341,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7442,3,490,355,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7443,3,857,305,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7449,3,251,26,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7450,3,249,154,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7453,3,613,296,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7454,3,1350,4,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7456,3,6,81,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7458,3,371,159,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7461,3,1104,123,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7462,3,1102,251,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7463,3,490,356,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7465,3,492,228,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7467,3,858,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7469,3,249,155,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7471,3,613,297,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7472,3,616,105,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7473,3,615,169,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7478,3,371,160,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7481,3,1100,380,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7483,3,490,357,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7484,3,492,229,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7485,3,491,293,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7486,3,857,307,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7487,3,1226,129,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7489,3,251,28,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7491,3,614,234,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7492,3,983,56,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7496,3,734,367,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7503,3,494,102,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7504,3,1224,258,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7507,3,979,313,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7508,3,982,121,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7509,3,7,20,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7511,3,1101,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7513,3,495,39,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7517,3,247,286,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7523,3,978,378,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7524,3,982,122,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7525,3,2,341,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7526,3,5,149,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7531,3,124,346,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7533,3,491,296,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7535,3,860,118,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7537,3,250,95,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7538,3,249,159,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7541,3,979,315,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7543,3,2,342,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7544,3,7,22,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7545,3,368,356,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7546,3,369,292,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7547,3,738,114,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7548,3,736,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7549,3,734,370,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7552,3,491,297,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7556,3,614,238,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7557,3,979,316,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7560,3,368,357,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7561,3,373,37,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7562,3,736,243,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7579,3,368,358,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7581,3,372,102,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7589,3,1228,7,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7590,3,616,112,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7594,3,739,53,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7596,3,125,286,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7597,3,492,236,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7598,3,495,44,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7600,3,1226,136,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7603,3,247,291,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7606,3,616,113,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7607,3,1350,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7610,3,5,154,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7611,3,3,282,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7612,3,368,360,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7614,3,369,296,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7615,3,739,54,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7618,3,495,45,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7620,3,860,123,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7621,3,248,228,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7622,3,247,292,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7623,3,1350,14,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7626,3,5,155,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7627,3,371,169,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7628,3,372,105,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7629,3,734,375,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7634,3,246,357,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7635,3,248,229,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7636,3,247,293,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7645,3,739,56,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7646,3,736,248,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7654,3,617,52,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7658,3,371,171,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7660,3,735,313,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7661,3,124,354,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7662,3,495,48,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7668,3,251,39,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7671,3,615,181,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7673,3,984,3,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7674,3,979,323,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7676,3,1349,81,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7680,3,124,355,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7685,3,857,319,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7686,3,1228,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7691,3,1346,274,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7693,3,371,173,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7694,3,735,315,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7695,3,738,123,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7696,3,1104,137,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7698,3,127,164,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7703,3,247,297,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7704,3,251,41,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7709,3,370,238,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7710,3,735,316,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7711,3,124,357,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7712,3,126,229,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7713,3,246,362,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7714,3,248,234,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7719,3,739,61,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7720,3,1103,203,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7724,3,495,52,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7725,3,860,130,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7726,3,1223,336,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7728,3,1227,80,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7729,3,247,299,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7731,3,616,121,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7732,3,613,313,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7733,3,1348,149,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7734,3,1345,341,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7739,3,126,231,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7746,3,251,44,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7748,3,616,122,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7749,3,613,314,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7751,3,1350,22,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7752,3,2,355,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7755,3,370,241,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7758,3,1106,13,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7759,3,124,360,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7760,3,125,296,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7772,3,490,375,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7775,3,248,238,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7776,3,612,380,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7777,3,1345,344,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7780,3,738,129,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7781,3,1102,271,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7782,3,124,362,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7783,3,490,376,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7786,3,250,111,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7794,3,373,52,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7798,3,125,299,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7801,3,1228,21,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7803,3,613,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7805,3,1350,26,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7809,3,5,167,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7819,3,1223,342,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7822,3,247,305,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7823,3,613,319,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7826,3,1350,27,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7835,3,1223,343,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7837,3,248,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7839,3,979,334,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7845,3,6,105,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7847,3,736,261,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7849,3,735,325,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7855,3,616,129,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7856,3,614,257,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7861,3,370,248,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7862,3,1106,20,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7863,3,124,367,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7865,3,125,303,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7866,3,1226,153,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7869,3,616,130,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7872,3,1350,30,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7873,3,1346,286,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7877,3,491,318,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7878,3,1228,26,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7884,3,979,337,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7886,3,7,44,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7889,3,128,113,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7895,3,618,4,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7896,3,980,274,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7897,3,979,338,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7898,3,1348,160,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7899,3,1346,288,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7901,3,370,251,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7902,3,738,137,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7904,3,126,242,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7908,3,1228,28,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7909,3,1225,220,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7910,3,246,375,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7916,3,1346,289,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7918,3,1103,216,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7920,3,496,1,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7923,3,1226,157,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7924,3,1228,29,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7929,3,2,367,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7930,3,4,239,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7932,3,737,203,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7933,3,1104,153,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7934,3,126,244,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7935,3,496,2,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7940,3,1228,30,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.466
7943,3,250,121,1,2021-12-07 09:33:46.466,2021-12-07 09:33:46.470
45330,3,40,6,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45333,3,767,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45334,3,523,345,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45337,3,892,167,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45340,3,1256,309,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45342,3,279,336,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45347,3,1379,250,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45349,3,1378,314,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45350,3,1380,186,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45352,3,768,291,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45356,3,526,154,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45357,3,528,26,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45359,3,891,232,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45360,3,1255,374,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45368,3,38,136,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45372,3,1138,50,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45374,3,523,347,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45375,3,893,105,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45376,3,890,297,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45377,3,1255,375,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45383,3,650,32,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45385,3,403,215,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45387,3,768,293,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45392,3,160,142,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45396,3,892,170,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45398,3,284,19,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45399,3,646,289,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45401,3,1016,47,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45403,3,1382,61,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45404,3,401,344,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45405,3,403,216,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45409,3,770,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45410,3,1137,116,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45411,3,1134,308,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45413,3,528,29,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45414,3,526,157,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45415,3,527,93,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45417,3,279,340,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45422,3,37,203,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45425,3,1134,309,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45430,3,528,30,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45431,3,894,44,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45434,3,1257,250,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45435,3,1259,122,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45436,3,1255,378,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45437,3,282,149,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45445,3,768,296,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45450,3,162,17,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45451,3,894,45,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45453,3,1259,123,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45455,3,279,342,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45458,3,1015,114,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45460,3,40,13,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45463,3,406,27,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45466,3,1133,375,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45469,3,1255,380,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45471,3,647,229,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45474,3,38,142,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45480,3,1138,56,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45483,3,893,111,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45484,3,894,47,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45489,3,1013,244,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45490,3,1383,2,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45493,3,406,29,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45495,3,772,43,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45497,3,1137,121,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45499,3,162,20,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45500,3,523,354,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45502,3,893,112,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45503,3,894,48,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45504,3,1260,62,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45505,3,283,89,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45506,3,282,153,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45507,3,648,167,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45509,3,1381,131,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45510,3,39,80,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45511,3,37,208,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45515,3,157,341,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45517,3,890,305,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45519,3,282,154,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45523,3,647,232,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45524,3,650,40,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45525,3,1011,374,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45530,3,772,45,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45532,3,525,228,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45543,3,406,32,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45544,3,769,238,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45545,3,770,174,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45554,3,645,362,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45559,3,1013,248,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45568,3,526,166,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45570,3,894,52,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45571,3,1259,130,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45572,3,282,157,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45573,3,646,299,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
45576,3,35,340,1,2021-12-07 09:33:46.866,2021-12-07 09:33:46.866
