Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarYearLabel,CalendarHalfYear,CalendarHalfYearLabel,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeek,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYear,FiscalHalfYearLabel,FiscalQuarter,FiscalQuarterLabel,FiscalMonth,FiscalMonthLabel,IsWorkDay,IsHoliday,HolidayName
2008-10-07 00:00:00.000,"2008-10-07","2008/10/07",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200841,"Week 41",2008413,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-14 00:00:00.000,"2008-10-14","2008/10/14",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200842,"Week 42",2008423,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-21 00:00:00.000,"2008-10-21","2008/10/21",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200843,"Week 43",2008433,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-10-28 00:00:00.000,"2008-10-28","2008/10/28",2008,"Year 2008",20082,"H2",20084,"Q4",200810,"October",200844,"Week 44",2008443,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200810,"Month 10","WorkDay",0,"None"
2008-11-04 00:00:00.000,"2008-11-04","2008/11/04",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200845,"Week 45",2008453,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-11-11 00:00:00.000,"2008-11-11","2008/11/11",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200846,"Week 46",2008463,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-11-18 00:00:00.000,"2008-11-18","2008/11/18",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200847,"Week 47",2008473,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-11-25 00:00:00.000,"2008-11-25","2008/11/25",2008,"Year 2008",20082,"H2",20084,"Q4",200811,"November",200848,"Week 48",2008483,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200811,"Month 11","WorkDay",0,"None"
2008-12-02 00:00:00.000,"2008-12-02","2008/12/02",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200849,"Week 49",2008493,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-09 00:00:00.000,"2008-12-09","2008/12/09",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200850,"Week 50",2008503,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-16 00:00:00.000,"2008-12-16","2008/12/16",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200851,"Week 51",2008513,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-23 00:00:00.000,"2008-12-23","2008/12/23",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200852,"Week 52",2008523,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2008-12-30 00:00:00.000,"2008-12-30","2008/12/30",2008,"Year 2008",20082,"H2",20084,"Q4",200812,"December",200853,"Week 53",2008533,"Tuesday",2008,"FiscalYear 2008",20082,"H2",20084,"Q4",200812,"Month 12","WorkDay",0,"None"
2009-10-06 00:00:00.000,"2009-10-06","2009/10/06",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200941,"Week 41",2009413,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-10-13 00:00:00.000,"2009-10-13","2009/10/13",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200942,"Week 42",2009423,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-10-20 00:00:00.000,"2009-10-20","2009/10/20",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200943,"Week 43",2009433,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-10-27 00:00:00.000,"2009-10-27","2009/10/27",2009,"Year 2009",20092,"H2",20094,"Q4",200910,"October",200944,"Week 44",2009443,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200910,"Month 10","WorkDay",0,"None"
2009-11-03 00:00:00.000,"2009-11-03","2009/11/03",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200945,"Week 45",2009453,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-11-10 00:00:00.000,"2009-11-10","2009/11/10",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200946,"Week 46",2009463,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-11-17 00:00:00.000,"2009-11-17","2009/11/17",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200947,"Week 47",2009473,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-11-24 00:00:00.000,"2009-11-24","2009/11/24",2009,"Year 2009",20092,"H2",20094,"Q4",200911,"November",200948,"Week 48",2009483,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200911,"Month 11","WorkDay",0,"None"
2009-12-01 00:00:00.000,"2009-12-01","2009/12/01",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200949,"Week 49",2009493,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-08 00:00:00.000,"2009-12-08","2009/12/08",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200950,"Week 50",2009503,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-15 00:00:00.000,"2009-12-15","2009/12/15",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200951,"Week 51",2009513,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-22 00:00:00.000,"2009-12-22","2009/12/22",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200952,"Week 52",2009523,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2009-12-29 00:00:00.000,"2009-12-29","2009/12/29",2009,"Year 2009",20092,"H2",20094,"Q4",200912,"December",200953,"Week 53",2009533,"Tuesday",2009,"FiscalYear 2009",20092,"H2",20094,"Q4",200912,"Month 12","WorkDay",0,"None"
2010-10-05 00:00:00.000,"2010-10-05","2010/10/05",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201041,"Week 41",2010413,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-10-12 00:00:00.000,"2010-10-12","2010/10/12",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201042,"Week 42",2010423,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-10-19 00:00:00.000,"2010-10-19","2010/10/19",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201043,"Week 43",2010433,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-10-26 00:00:00.000,"2010-10-26","2010/10/26",2010,"Year 2010",20102,"H2",20104,"Q4",201010,"October",201044,"Week 44",2010443,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201010,"Month 10","WorkDay",0,"None"
2010-11-02 00:00:00.000,"2010-11-02","2010/11/02",2010,"Year 2010",20102,"H2",20104,"Q4",201011,"November",201045,"Week 45",2010453,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201011,"Month 11","WorkDay",0,"None"
2010-11-09 00:00:00.000,"2010-11-09","2010/11/09",2010,"Year 2010",20102,"H2",20104,"Q4",201011,"November",201046,"Week 46",2010463,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201011,"Month 11","WorkDay",0,"None"
2010-11-16 00:00:00.000,"2010-11-16","2010/11/16",2010,"Year 2010",20102,"H2",20104,"Q4",201011,"November",201047,"Week 47",2010473,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201011,"Month 11","WorkDay",0,"None"
2010-11-23 00:00:00.000,"2010-11-23","2010/11/23",2010,"Year 2010",20102,"H2",20104,"Q4",201011,"November",201048,"Week 48",2010483,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201011,"Month 11","WorkDay",0,"None"
2010-11-30 00:00:00.000,"2010-11-30","2010/11/30",2010,"Year 2010",20102,"H2",20104,"Q4",201011,"November",201049,"Week 49",2010493,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201011,"Month 11","WorkDay",0,"None"
2010-12-07 00:00:00.000,"2010-12-07","2010/12/07",2010,"Year 2010",20102,"H2",20104,"Q4",201012,"December",201050,"Week 50",2010503,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201012,"Month 12","WorkDay",0,"None"
2010-12-14 00:00:00.000,"2010-12-14","2010/12/14",2010,"Year 2010",20102,"H2",20104,"Q4",201012,"December",201051,"Week 51",2010513,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201012,"Month 12","WorkDay",0,"None"
2010-12-21 00:00:00.000,"2010-12-21","2010/12/21",2010,"Year 2010",20102,"H2",20104,"Q4",201012,"December",201052,"Week 52",2010523,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201012,"Month 12","WorkDay",0,"None"
2010-12-28 00:00:00.000,"2010-12-28","2010/12/28",2010,"Year 2010",20102,"H2",20104,"Q4",201012,"December",201053,"Week 53",2010533,"Tuesday",2010,"FiscalYear 2010",20102,"H2",20104,"Q4",201012,"Month 12","WorkDay",0,"None"
2011-10-04 00:00:00.000,"2011-10-04","2011/10/04",2011,"Year 2011",20112,"H2",20114,"Q4",201110,"October",201141,"Week 41",2011413,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201110,"Month 10","WorkDay",0,"None"
2011-10-11 00:00:00.000,"2011-10-11","2011/10/11",2011,"Year 2011",20112,"H2",20114,"Q4",201110,"October",201142,"Week 42",2011423,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201110,"Month 10","WorkDay",0,"None"
2011-10-18 00:00:00.000,"2011-10-18","2011/10/18",2011,"Year 2011",20112,"H2",20114,"Q4",201110,"October",201143,"Week 43",2011433,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201110,"Month 10","WorkDay",0,"None"
2011-10-25 00:00:00.000,"2011-10-25","2011/10/25",2011,"Year 2011",20112,"H2",20114,"Q4",201110,"October",201144,"Week 44",2011443,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201110,"Month 10","WorkDay",0,"None"
2011-11-01 00:00:00.000,"2011-11-01","2011/11/01",2011,"Year 2011",20112,"H2",20114,"Q4",201111,"November",201145,"Week 45",2011453,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201111,"Month 11","WorkDay",0,"None"
2011-11-08 00:00:00.000,"2011-11-08","2011/11/08",2011,"Year 2011",20112,"H2",20114,"Q4",201111,"November",201146,"Week 46",2011463,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201111,"Month 11","WorkDay",0,"None"
2011-11-15 00:00:00.000,"2011-11-15","2011/11/15",2011,"Year 2011",20112,"H2",20114,"Q4",201111,"November",201147,"Week 47",2011473,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201111,"Month 11","WorkDay",0,"None"
2011-11-22 00:00:00.000,"2011-11-22","2011/11/22",2011,"Year 2011",20112,"H2",20114,"Q4",201111,"November",201148,"Week 48",2011483,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201111,"Month 11","WorkDay",0,"None"
2011-11-29 00:00:00.000,"2011-11-29","2011/11/29",2011,"Year 2011",20112,"H2",20114,"Q4",201111,"November",201149,"Week 49",2011493,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201111,"Month 11","WorkDay",0,"None"
2011-12-06 00:00:00.000,"2011-12-06","2011/12/06",2011,"Year 2011",20112,"H2",20114,"Q4",201112,"December",201150,"Week 50",2011503,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201112,"Month 12","WorkDay",0,"None"
2011-12-13 00:00:00.000,"2011-12-13","2011/12/13",2011,"Year 2011",20112,"H2",20114,"Q4",201112,"December",201151,"Week 51",2011513,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201112,"Month 12","WorkDay",0,"None"
2011-12-20 00:00:00.000,"2011-12-20","2011/12/20",2011,"Year 2011",20112,"H2",20114,"Q4",201112,"December",201152,"Week 52",2011523,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201112,"Month 12","WorkDay",0,"None"
2011-12-27 00:00:00.000,"2011-12-27","2011/12/27",2011,"Year 2011",20112,"H2",20114,"Q4",201112,"December",201153,"Week 53",2011533,"Tuesday",2011,"FiscalYear 2011",20112,"H2",20114,"Q4",201112,"Month 12","WorkDay",0,"None"
2005-04-05 00:00:00.000,"2005-04-05","2005/04/05",2005,"Year 2005",20051,"H1",20052,"Q2",200504,"April",200515,"Week 15",2005153,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200504,"Month 4","WorkDay",0,"None"
2005-04-12 00:00:00.000,"2005-04-12","2005/04/12",2005,"Year 2005",20051,"H1",20052,"Q2",200504,"April",200516,"Week 16",2005163,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200504,"Month 4","WorkDay",0,"None"
2005-04-19 00:00:00.000,"2005-04-19","2005/04/19",2005,"Year 2005",20051,"H1",20052,"Q2",200504,"April",200517,"Week 17",2005173,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200504,"Month 4","WorkDay",0,"None"
2005-04-26 00:00:00.000,"2005-04-26","2005/04/26",2005,"Year 2005",20051,"H1",20052,"Q2",200504,"April",200518,"Week 18",2005183,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200504,"Month 4","WorkDay",0,"None"
2005-05-03 00:00:00.000,"2005-05-03","2005/05/03",2005,"Year 2005",20051,"H1",20052,"Q2",200505,"May",200519,"Week 19",2005193,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200505,"Month 5","WorkDay",0,"None"
2005-05-10 00:00:00.000,"2005-05-10","2005/05/10",2005,"Year 2005",20051,"H1",20052,"Q2",200505,"May",200520,"Week 20",2005203,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200505,"Month 5","WorkDay",0,"None"
2005-05-17 00:00:00.000,"2005-05-17","2005/05/17",2005,"Year 2005",20051,"H1",20052,"Q2",200505,"May",200521,"Week 21",2005213,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200505,"Month 5","WorkDay",0,"None"
2005-05-24 00:00:00.000,"2005-05-24","2005/05/24",2005,"Year 2005",20051,"H1",20052,"Q2",200505,"May",200522,"Week 22",2005223,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200505,"Month 5","WorkDay",0,"None"
2005-05-31 00:00:00.000,"2005-05-31","2005/05/31",2005,"Year 2005",20051,"H1",20052,"Q2",200505,"May",200523,"Week 23",2005233,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200505,"Month 5","WorkDay",0,"None"
2005-06-07 00:00:00.000,"2005-06-07","2005/06/07",2005,"Year 2005",20051,"H1",20052,"Q2",200506,"June",200524,"Week 24",2005243,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200506,"Month 6","WorkDay",0,"None"
2005-06-14 00:00:00.000,"2005-06-14","2005/06/14",2005,"Year 2005",20051,"H1",20052,"Q2",200506,"June",200525,"Week 25",2005253,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200506,"Month 6","WorkDay",0,"None"
2005-06-21 00:00:00.000,"2005-06-21","2005/06/21",2005,"Year 2005",20051,"H1",20052,"Q2",200506,"June",200526,"Week 26",2005263,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200506,"Month 6","WorkDay",0,"None"
2005-06-28 00:00:00.000,"2005-06-28","2005/06/28",2005,"Year 2005",20051,"H1",20052,"Q2",200506,"June",200527,"Week 27",2005273,"Tuesday",2005,"FiscalYear 2005",20051,"H1",20052,"Q2",200506,"Month 6","WorkDay",0,"None"
2006-04-04 00:00:00.000,"2006-04-04","2006/04/04",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200614,"Week 14",2006143,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-04-11 00:00:00.000,"2006-04-11","2006/04/11",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200615,"Week 15",2006153,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-04-18 00:00:00.000,"2006-04-18","2006/04/18",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200616,"Week 16",2006163,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-04-25 00:00:00.000,"2006-04-25","2006/04/25",2006,"Year 2006",20061,"H1",20062,"Q2",200604,"April",200617,"Week 17",2006173,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200604,"Month 4","WorkDay",0,"None"
2006-05-02 00:00:00.000,"2006-05-02","2006/05/02",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200618,"Week 18",2006183,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-09 00:00:00.000,"2006-05-09","2006/05/09",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200619,"Week 19",2006193,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-16 00:00:00.000,"2006-05-16","2006/05/16",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200620,"Week 20",2006203,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-23 00:00:00.000,"2006-05-23","2006/05/23",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200621,"Week 21",2006213,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-05-30 00:00:00.000,"2006-05-30","2006/05/30",2006,"Year 2006",20061,"H1",20062,"Q2",200605,"May",200622,"Week 22",2006223,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200605,"Month 5","WorkDay",0,"None"
2006-06-06 00:00:00.000,"2006-06-06","2006/06/06",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200623,"Week 23",2006233,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2006-06-13 00:00:00.000,"2006-06-13","2006/06/13",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200624,"Week 24",2006243,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2006-06-20 00:00:00.000,"2006-06-20","2006/06/20",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200625,"Week 25",2006253,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2006-06-27 00:00:00.000,"2006-06-27","2006/06/27",2006,"Year 2006",20061,"H1",20062,"Q2",200606,"June",200626,"Week 26",2006263,"Tuesday",2006,"FiscalYear 2006",20061,"H1",20062,"Q2",200606,"Month 6","WorkDay",0,"None"
2007-04-03 00:00:00.000,"2007-04-03","2007/04/03",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200714,"Week 14",2007143,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-10 00:00:00.000,"2007-04-10","2007/04/10",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200715,"Week 15",2007153,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-17 00:00:00.000,"2007-04-17","2007/04/17",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200716,"Week 16",2007163,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-04-24 00:00:00.000,"2007-04-24","2007/04/24",2007,"Year 2007",20071,"H1",20072,"Q2",200704,"April",200717,"Week 17",2007173,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200704,"Month 4","WorkDay",0,"None"
2007-05-01 00:00:00.000,"2007-05-01","2007/05/01",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200718,"Week 18",2007183,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-08 00:00:00.000,"2007-05-08","2007/05/08",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200719,"Week 19",2007193,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-15 00:00:00.000,"2007-05-15","2007/05/15",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200720,"Week 20",2007203,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-22 00:00:00.000,"2007-05-22","2007/05/22",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200721,"Week 21",2007213,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-05-29 00:00:00.000,"2007-05-29","2007/05/29",2007,"Year 2007",20071,"H1",20072,"Q2",200705,"May",200722,"Week 22",2007223,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200705,"Month 5","WorkDay",0,"None"
2007-06-05 00:00:00.000,"2007-06-05","2007/06/05",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200723,"Week 23",2007233,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2007-06-12 00:00:00.000,"2007-06-12","2007/06/12",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200724,"Week 24",2007243,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2007-06-19 00:00:00.000,"2007-06-19","2007/06/19",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200725,"Week 25",2007253,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2007-06-26 00:00:00.000,"2007-06-26","2007/06/26",2007,"Year 2007",20071,"H1",20072,"Q2",200706,"June",200726,"Week 26",2007263,"Tuesday",2007,"FiscalYear 2007",20071,"H1",20072,"Q2",200706,"Month 6","WorkDay",0,"None"
2008-04-01 00:00:00.000,"2008-04-01","2008/04/01",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200814,"Week 14",2008143,"Tuesday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-08 00:00:00.000,"2008-04-08","2008/04/08",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200815,"Week 15",2008153,"Tuesday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-15 00:00:00.000,"2008-04-15","2008/04/15",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200816,"Week 16",2008163,"Tuesday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-22 00:00:00.000,"2008-04-22","2008/04/22",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200817,"Week 17",2008173,"Tuesday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-04-29 00:00:00.000,"2008-04-29","2008/04/29",2008,"Year 2008",20081,"H1",20082,"Q2",200804,"April",200818,"Week 18",2008183,"Tuesday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200804,"Month 4","WorkDay",0,"None"
2008-05-06 00:00:00.000,"2008-05-06","2008/05/06",2008,"Year 2008",20081,"H1",20082,"Q2",200805,"May",200819,"Week 19",2008193,"Tuesday",2008,"FiscalYear 2008",20081,"H1",20082,"Q2",200805,"Month 5","WorkDay",0,"None"
