DATE_PK,CALENDAR_DT,DAY_NM,DAY_WEEK_NUM,DAY_MONTH_NUM,DAY_YEAR_NUM,WEEK_YEAR_NUM,MONTH_NM,MONTH_NUM,QUARTER_YEAR_NUM,CALENDAR_YEAR_NUM,FISCAL_MONTH_NUM,FISCAL_QUARTER_NUM,FISCAL_YEAR_NUM,IS_LAST_DAY_OF_MONTH_IND,IS_WEEKEND_IND,IS_COMPANY_HOLIDAY_IND,COMPANY_HOLIDAY_NM,COL_YearMonth,COL_FISCAL_QTR_NM
20180704,2018-07-04 00:00:00.000,"Wednesday",4,4,185,27,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180711,2018-07-11 00:00:00.000,"Wednesday",4,11,192,28,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180718,2018-07-18 00:00:00.000,"Wednesday",4,18,199,29,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180725,2018-07-25 00:00:00.000,"Wednesday",4,25,206,30,"July",7,3,2018,10,4,2018,"N","N","N","","20187","Q4"
20180905,2018-09-05 00:00:00.000,"Wednesday",4,5,248,36,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20180912,2018-09-12 00:00:00.000,"Wednesday",4,12,255,37,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20180919,2018-09-19 00:00:00.000,"Wednesday",4,19,262,38,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20180926,2018-09-26 00:00:00.000,"Wednesday",4,26,269,39,"September",9,3,2018,12,4,2018,"N","N","N","","20189","Q4"
20190703,2019-07-03 00:00:00.000,"Wednesday",4,3,184,27,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190710,2019-07-10 00:00:00.000,"Wednesday",4,10,191,28,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190717,2019-07-17 00:00:00.000,"Wednesday",4,17,198,29,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190724,2019-07-24 00:00:00.000,"Wednesday",4,24,205,30,"July",7,3,2019,10,4,2019,"N","N","N","","20197","Q4"
20190904,2019-09-04 00:00:00.000,"Wednesday",4,4,247,36,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20190911,2019-09-11 00:00:00.000,"Wednesday",4,11,254,37,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20190918,2019-09-18 00:00:00.000,"Wednesday",4,18,261,38,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20190925,2019-09-25 00:00:00.000,"Wednesday",4,25,268,39,"September",9,3,2019,12,4,2019,"N","N","N","","20199","Q4"
20200701,2020-07-01 00:00:00.000,"Wednesday",4,1,183,27,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200708,2020-07-08 00:00:00.000,"Wednesday",4,8,190,28,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200715,2020-07-15 00:00:00.000,"Wednesday",4,15,197,29,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200722,2020-07-22 00:00:00.000,"Wednesday",4,22,204,30,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200729,2020-07-29 00:00:00.000,"Wednesday",4,29,211,31,"July",7,3,2020,10,4,2020,"N","N","N","","20207","Q4"
20200902,2020-09-02 00:00:00.000,"Wednesday",4,2,246,36,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20200909,2020-09-09 00:00:00.000,"Wednesday",4,9,253,37,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20200916,2020-09-16 00:00:00.000,"Wednesday",4,16,260,38,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20200923,2020-09-23 00:00:00.000,"Wednesday",4,23,267,39,"September",9,3,2020,12,4,2020,"N","N","N","","20209","Q4"
20210707,2021-07-07 00:00:00.000,"Wednesday",4,7,188,28,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210714,2021-07-14 00:00:00.000,"Wednesday",4,14,195,29,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210721,2021-07-21 00:00:00.000,"Wednesday",4,21,202,30,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210728,2021-07-28 00:00:00.000,"Wednesday",4,28,209,31,"July",7,3,2021,10,4,2021,"N","N","N","","20217","Q4"
20210901,2021-09-01 00:00:00.000,"Wednesday",4,1,244,36,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210908,2021-09-08 00:00:00.000,"Wednesday",4,8,251,37,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210915,2021-09-15 00:00:00.000,"Wednesday",4,15,258,38,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210922,2021-09-22 00:00:00.000,"Wednesday",4,22,265,39,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20210929,2021-09-29 00:00:00.000,"Wednesday",4,29,272,40,"September",9,3,2021,12,4,2021,"N","N","N","","20219","Q4"
20220706,2022-07-06 00:00:00.000,"Wednesday",4,6,187,28,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220713,2022-07-13 00:00:00.000,"Wednesday",4,13,194,29,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220720,2022-07-20 00:00:00.000,"Wednesday",4,20,201,30,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220727,2022-07-27 00:00:00.000,"Wednesday",4,27,208,31,"July",7,3,2022,10,4,2022,"N","N","N","","20227","Q4"
20220907,2022-09-07 00:00:00.000,"Wednesday",4,7,250,37,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20220914,2022-09-14 00:00:00.000,"Wednesday",4,14,257,38,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20220921,2022-09-21 00:00:00.000,"Wednesday",4,21,264,39,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20220928,2022-09-28 00:00:00.000,"Wednesday",4,28,271,40,"September",9,3,2022,12,4,2022,"N","N","N","","20229","Q4"
20230705,2023-07-05 00:00:00.000,"Wednesday",4,5,186,27,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230712,2023-07-12 00:00:00.000,"Wednesday",4,12,193,28,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230719,2023-07-19 00:00:00.000,"Wednesday",4,19,200,29,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230726,2023-07-26 00:00:00.000,"Wednesday",4,26,207,30,"July",7,3,2023,10,4,2023,"N","N","N","","20237","Q4"
20230906,2023-09-06 00:00:00.000,"Wednesday",4,6,249,36,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20230913,2023-09-13 00:00:00.000,"Wednesday",4,13,256,37,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20230920,2023-09-20 00:00:00.000,"Wednesday",4,20,263,38,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20230927,2023-09-27 00:00:00.000,"Wednesday",4,27,270,39,"September",9,3,2023,12,4,2023,"N","N","N","","20239","Q4"
20240703,2024-07-03 00:00:00.000,"Wednesday",4,3,185,27,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240710,2024-07-10 00:00:00.000,"Wednesday",4,10,192,28,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240717,2024-07-17 00:00:00.000,"Wednesday",4,17,199,29,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240724,2024-07-24 00:00:00.000,"Wednesday",4,24,206,30,"July",7,3,2024,10,4,2024,"N","N","N","","20247","Q4"
20240904,2024-09-04 00:00:00.000,"Wednesday",4,4,248,36,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20240911,2024-09-11 00:00:00.000,"Wednesday",4,11,255,37,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20240918,2024-09-18 00:00:00.000,"Wednesday",4,18,262,38,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20240925,2024-09-25 00:00:00.000,"Wednesday",4,25,269,39,"September",9,3,2024,12,4,2024,"N","N","N","","20249","Q4"
20100804,2010-08-04 00:00:00.000,"Wednesday",4,4,216,32,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100811,2010-08-11 00:00:00.000,"Wednesday",4,11,223,33,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100818,2010-08-18 00:00:00.000,"Wednesday",4,18,230,34,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20100825,2010-08-25 00:00:00.000,"Wednesday",4,25,237,35,"August",8,3,2010,11,4,2010,"N","N","N","","20108","Q4"
20110803,2011-08-03 00:00:00.000,"Wednesday",4,3,215,32,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110810,2011-08-10 00:00:00.000,"Wednesday",4,10,222,33,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110817,2011-08-17 00:00:00.000,"Wednesday",4,17,229,34,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20110824,2011-08-24 00:00:00.000,"Wednesday",4,24,236,35,"August",8,3,2011,11,4,2011,"N","N","N","","20118","Q4"
20120801,2012-08-01 00:00:00.000,"Wednesday",4,1,214,31,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120808,2012-08-08 00:00:00.000,"Wednesday",4,8,221,32,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120815,2012-08-15 00:00:00.000,"Wednesday",4,15,228,33,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120822,2012-08-22 00:00:00.000,"Wednesday",4,22,235,34,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20120829,2012-08-29 00:00:00.000,"Wednesday",4,29,242,35,"August",8,3,2012,11,4,2012,"N","N","N","","20128","Q4"
20130807,2013-08-07 00:00:00.000,"Wednesday",4,7,219,32,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20130814,2013-08-14 00:00:00.000,"Wednesday",4,14,226,33,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20130821,2013-08-21 00:00:00.000,"Wednesday",4,21,233,34,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20130828,2013-08-28 00:00:00.000,"Wednesday",4,28,240,35,"August",8,3,2013,11,4,2013,"N","N","N","","20138","Q4"
20140806,2014-08-06 00:00:00.000,"Wednesday",4,6,218,32,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20140813,2014-08-13 00:00:00.000,"Wednesday",4,13,225,33,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20140820,2014-08-20 00:00:00.000,"Wednesday",4,20,232,34,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20140827,2014-08-27 00:00:00.000,"Wednesday",4,27,239,35,"August",8,3,2014,11,4,2014,"N","N","N","","20148","Q4"
20150805,2015-08-05 00:00:00.000,"Wednesday",4,5,217,32,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20150812,2015-08-12 00:00:00.000,"Wednesday",4,12,224,33,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20150819,2015-08-19 00:00:00.000,"Wednesday",4,19,231,34,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20150826,2015-08-26 00:00:00.000,"Wednesday",4,26,238,35,"August",8,3,2015,11,4,2015,"N","N","N","","20158","Q4"
20160803,2016-08-03 00:00:00.000,"Wednesday",4,3,216,32,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160810,2016-08-10 00:00:00.000,"Wednesday",4,10,223,33,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160817,2016-08-17 00:00:00.000,"Wednesday",4,17,230,34,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20160824,2016-08-24 00:00:00.000,"Wednesday",4,24,237,35,"August",8,3,2016,11,4,2016,"N","N","N","","20168","Q4"
20170802,2017-08-02 00:00:00.000,"Wednesday",4,2,214,31,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170809,2017-08-09 00:00:00.000,"Wednesday",4,9,221,32,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170816,2017-08-16 00:00:00.000,"Wednesday",4,16,228,33,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170823,2017-08-23 00:00:00.000,"Wednesday",4,23,235,34,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20170830,2017-08-30 00:00:00.000,"Wednesday",4,30,242,35,"August",8,3,2017,11,4,2017,"N","N","N","","20178","Q4"
20180801,2018-08-01 00:00:00.000,"Wednesday",4,1,213,31,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180808,2018-08-08 00:00:00.000,"Wednesday",4,8,220,32,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180815,2018-08-15 00:00:00.000,"Wednesday",4,15,227,33,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180822,2018-08-22 00:00:00.000,"Wednesday",4,22,234,34,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20180829,2018-08-29 00:00:00.000,"Wednesday",4,29,241,35,"August",8,3,2018,11,4,2018,"N","N","N","","20188","Q4"
20190807,2019-08-07 00:00:00.000,"Wednesday",4,7,219,32,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20190814,2019-08-14 00:00:00.000,"Wednesday",4,14,226,33,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20190821,2019-08-21 00:00:00.000,"Wednesday",4,21,233,34,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20190828,2019-08-28 00:00:00.000,"Wednesday",4,28,240,35,"August",8,3,2019,11,4,2019,"N","N","N","","20198","Q4"
20200805,2020-08-05 00:00:00.000,"Wednesday",4,5,218,32,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20200812,2020-08-12 00:00:00.000,"Wednesday",4,12,225,33,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20200819,2020-08-19 00:00:00.000,"Wednesday",4,19,232,34,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20200826,2020-08-26 00:00:00.000,"Wednesday",4,26,239,35,"August",8,3,2020,11,4,2020,"N","N","N","","20208","Q4"
20210804,2021-08-04 00:00:00.000,"Wednesday",4,4,216,32,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210811,2021-08-11 00:00:00.000,"Wednesday",4,11,223,33,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210818,2021-08-18 00:00:00.000,"Wednesday",4,18,230,34,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20210825,2021-08-25 00:00:00.000,"Wednesday",4,25,237,35,"August",8,3,2021,11,4,2021,"N","N","N","","20218","Q4"
20220803,2022-08-03 00:00:00.000,"Wednesday",4,3,215,32,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220810,2022-08-10 00:00:00.000,"Wednesday",4,10,222,33,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220817,2022-08-17 00:00:00.000,"Wednesday",4,17,229,34,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20220824,2022-08-24 00:00:00.000,"Wednesday",4,24,236,35,"August",8,3,2022,11,4,2022,"N","N","N","","20228","Q4"
20230802,2023-08-02 00:00:00.000,"Wednesday",4,2,214,31,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230809,2023-08-09 00:00:00.000,"Wednesday",4,9,221,32,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230816,2023-08-16 00:00:00.000,"Wednesday",4,16,228,33,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230823,2023-08-23 00:00:00.000,"Wednesday",4,23,235,34,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20230830,2023-08-30 00:00:00.000,"Wednesday",4,30,242,35,"August",8,3,2023,11,4,2023,"N","N","N","","20238","Q4"
20240807,2024-08-07 00:00:00.000,"Wednesday",4,7,220,32,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20240814,2024-08-14 00:00:00.000,"Wednesday",4,14,227,33,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20240821,2024-08-21 00:00:00.000,"Wednesday",4,21,234,34,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20240828,2024-08-28 00:00:00.000,"Wednesday",4,28,241,35,"August",8,3,2024,11,4,2024,"N","N","N","","20248","Q4"
20100407,2010-04-07 00:00:00.000,"Wednesday",4,7,97,15,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100414,2010-04-14 00:00:00.000,"Wednesday",4,14,104,16,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100421,2010-04-21 00:00:00.000,"Wednesday",4,21,111,17,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100428,2010-04-28 00:00:00.000,"Wednesday",4,28,118,18,"April",4,2,2010,7,3,2010,"N","N","N","","20104","Q3"
20100602,2010-06-02 00:00:00.000,"Wednesday",4,2,153,23,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20100609,2010-06-09 00:00:00.000,"Wednesday",4,9,160,24,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20100616,2010-06-16 00:00:00.000,"Wednesday",4,16,167,25,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20100623,2010-06-23 00:00:00.000,"Wednesday",4,23,174,26,"June",6,2,2010,9,3,2010,"N","N","N","","20106","Q3"
20110406,2011-04-06 00:00:00.000,"Wednesday",4,6,96,15,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110413,2011-04-13 00:00:00.000,"Wednesday",4,13,103,16,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110420,2011-04-20 00:00:00.000,"Wednesday",4,20,110,17,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110427,2011-04-27 00:00:00.000,"Wednesday",4,27,117,18,"April",4,2,2011,7,3,2011,"N","N","N","","20114","Q3"
20110601,2011-06-01 00:00:00.000,"Wednesday",4,1,152,23,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110608,2011-06-08 00:00:00.000,"Wednesday",4,8,159,24,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110615,2011-06-15 00:00:00.000,"Wednesday",4,15,166,25,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110622,2011-06-22 00:00:00.000,"Wednesday",4,22,173,26,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20110629,2011-06-29 00:00:00.000,"Wednesday",4,29,180,27,"June",6,2,2011,9,3,2011,"N","N","N","","20116","Q3"
20120404,2012-04-04 00:00:00.000,"Wednesday",4,4,95,14,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120411,2012-04-11 00:00:00.000,"Wednesday",4,11,102,15,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120418,2012-04-18 00:00:00.000,"Wednesday",4,18,109,16,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120425,2012-04-25 00:00:00.000,"Wednesday",4,25,116,17,"April",4,2,2012,7,3,2012,"N","N","N","","20124","Q3"
20120606,2012-06-06 00:00:00.000,"Wednesday",4,6,158,23,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20120613,2012-06-13 00:00:00.000,"Wednesday",4,13,165,24,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20120620,2012-06-20 00:00:00.000,"Wednesday",4,20,172,25,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20120627,2012-06-27 00:00:00.000,"Wednesday",4,27,179,26,"June",6,2,2012,9,3,2012,"N","N","N","","20126","Q3"
20130403,2013-04-03 00:00:00.000,"Wednesday",4,3,93,14,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130410,2013-04-10 00:00:00.000,"Wednesday",4,10,100,15,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130417,2013-04-17 00:00:00.000,"Wednesday",4,17,107,16,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130424,2013-04-24 00:00:00.000,"Wednesday",4,24,114,17,"April",4,2,2013,7,3,2013,"N","N","N","","20134","Q3"
20130605,2013-06-05 00:00:00.000,"Wednesday",4,5,156,23,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
20130612,2013-06-12 00:00:00.000,"Wednesday",4,12,163,24,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
20130619,2013-06-19 00:00:00.000,"Wednesday",4,19,170,25,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
20130626,2013-06-26 00:00:00.000,"Wednesday",4,26,177,26,"June",6,2,2013,9,3,2013,"N","N","N","","20136","Q3"
20140402,2014-04-02 00:00:00.000,"Wednesday",4,2,92,14,"April",4,2,2014,7,3,2014,"N","N","N","","20144","Q3"
20140409,2014-04-09 00:00:00.000,"Wednesday",4,9,99,15,"April",4,2,2014,7,3,2014,"N","N","N","","20144","Q3"
20140416,2014-04-16 00:00:00.000,"Wednesday",4,16,106,16,"April",4,2,2014,7,3,2014,"N","N","N","","20144","Q3"
20140423,2014-04-23 00:00:00.000,"Wednesday",4,23,113,17,"April",4,2,2014,7,3,2014,"N","N","N","","20144","Q3"
20140604,2014-06-04 00:00:00.000,"Wednesday",4,4,155,23,"June",6,2,2014,9,3,2014,"N","N","N","","20146","Q3"
20140611,2014-06-11 00:00:00.000,"Wednesday",4,11,162,24,"June",6,2,2014,9,3,2014,"N","N","N","","20146","Q3"
20140618,2014-06-18 00:00:00.000,"Wednesday",4,18,169,25,"June",6,2,2014,9,3,2014,"N","N","N","","20146","Q3"
20140625,2014-06-25 00:00:00.000,"Wednesday",4,25,176,26,"June",6,2,2014,9,3,2014,"N","N","N","","20146","Q3"
20150401,2015-04-01 00:00:00.000,"Wednesday",4,1,91,14,"April",4,2,2015,7,3,2015,"N","N","N","","20154","Q3"
20150408,2015-04-08 00:00:00.000,"Wednesday",4,8,98,15,"April",4,2,2015,7,3,2015,"N","N","N","","20154","Q3"
20150415,2015-04-15 00:00:00.000,"Wednesday",4,15,105,16,"April",4,2,2015,7,3,2015,"N","N","N","","20154","Q3"
20150422,2015-04-22 00:00:00.000,"Wednesday",4,22,112,17,"April",4,2,2015,7,3,2015,"N","N","N","","20154","Q3"
20150429,2015-04-29 00:00:00.000,"Wednesday",4,29,119,18,"April",4,2,2015,7,3,2015,"N","N","N","","20154","Q3"
20150603,2015-06-03 00:00:00.000,"Wednesday",4,3,154,23,"June",6,2,2015,9,3,2015,"N","N","N","","20156","Q3"
20150610,2015-06-10 00:00:00.000,"Wednesday",4,10,161,24,"June",6,2,2015,9,3,2015,"N","N","N","","20156","Q3"
20150617,2015-06-17 00:00:00.000,"Wednesday",4,17,168,25,"June",6,2,2015,9,3,2015,"N","N","N","","20156","Q3"
20150624,2015-06-24 00:00:00.000,"Wednesday",4,24,175,26,"June",6,2,2015,9,3,2015,"N","N","N","","20156","Q3"
20160406,2016-04-06 00:00:00.000,"Wednesday",4,6,97,15,"April",4,2,2016,7,3,2016,"N","N","N","","20164","Q3"
20160413,2016-04-13 00:00:00.000,"Wednesday",4,13,104,16,"April",4,2,2016,7,3,2016,"N","N","N","","20164","Q3"
20160420,2016-04-20 00:00:00.000,"Wednesday",4,20,111,17,"April",4,2,2016,7,3,2016,"N","N","N","","20164","Q3"
20160427,2016-04-27 00:00:00.000,"Wednesday",4,27,118,18,"April",4,2,2016,7,3,2016,"N","N","N","","20164","Q3"
20160601,2016-06-01 00:00:00.000,"Wednesday",4,1,153,23,"June",6,2,2016,9,3,2016,"N","N","N","","20166","Q3"
20160608,2016-06-08 00:00:00.000,"Wednesday",4,8,160,24,"June",6,2,2016,9,3,2016,"N","N","N","","20166","Q3"
20160615,2016-06-15 00:00:00.000,"Wednesday",4,15,167,25,"June",6,2,2016,9,3,2016,"N","N","N","","20166","Q3"
20160622,2016-06-22 00:00:00.000,"Wednesday",4,22,174,26,"June",6,2,2016,9,3,2016,"N","N","N","","20166","Q3"
20160629,2016-06-29 00:00:00.000,"Wednesday",4,29,181,27,"June",6,2,2016,9,3,2016,"N","N","N","","20166","Q3"
20170405,2017-04-05 00:00:00.000,"Wednesday",4,5,95,14,"April",4,2,2017,7,3,2017,"N","N","N","","20174","Q3"
20170412,2017-04-12 00:00:00.000,"Wednesday",4,12,102,15,"April",4,2,2017,7,3,2017,"N","N","N","","20174","Q3"
20170419,2017-04-19 00:00:00.000,"Wednesday",4,19,109,16,"April",4,2,2017,7,3,2017,"N","N","N","","20174","Q3"
20170426,2017-04-26 00:00:00.000,"Wednesday",4,26,116,17,"April",4,2,2017,7,3,2017,"N","N","N","","20174","Q3"
20170607,2017-06-07 00:00:00.000,"Wednesday",4,7,158,23,"June",6,2,2017,9,3,2017,"N","N","N","","20176","Q3"
20170614,2017-06-14 00:00:00.000,"Wednesday",4,14,165,24,"June",6,2,2017,9,3,2017,"N","N","N","","20176","Q3"
20170621,2017-06-21 00:00:00.000,"Wednesday",4,21,172,25,"June",6,2,2017,9,3,2017,"N","N","N","","20176","Q3"
20170628,2017-06-28 00:00:00.000,"Wednesday",4,28,179,26,"June",6,2,2017,9,3,2017,"N","N","N","","20176","Q3"
20180404,2018-04-04 00:00:00.000,"Wednesday",4,4,94,14,"April",4,2,2018,7,3,2018,"N","N","N","","20184","Q3"
20180411,2018-04-11 00:00:00.000,"Wednesday",4,11,101,15,"April",4,2,2018,7,3,2018,"N","N","N","","20184","Q3"
20180418,2018-04-18 00:00:00.000,"Wednesday",4,18,108,16,"April",4,2,2018,7,3,2018,"N","N","N","","20184","Q3"
20180425,2018-04-25 00:00:00.000,"Wednesday",4,25,115,17,"April",4,2,2018,7,3,2018,"N","N","N","","20184","Q3"
20180606,2018-06-06 00:00:00.000,"Wednesday",4,6,157,23,"June",6,2,2018,9,3,2018,"N","N","N","","20186","Q3"
20180613,2018-06-13 00:00:00.000,"Wednesday",4,13,164,24,"June",6,2,2018,9,3,2018,"N","N","N","","20186","Q3"
20180620,2018-06-20 00:00:00.000,"Wednesday",4,20,171,25,"June",6,2,2018,9,3,2018,"N","N","N","","20186","Q3"
