Expense Items,Expense Category,Month,Expense Values
"Payroll-Admin/Accounting","Payroll",2018-04-01 00:00:00.000,3722.1714340401277
"Payroll-Admin/Accounting","Payroll",2018-05-01 00:00:00.000,3833.8365770613314
"Payroll Sales","Payroll",2015-05-01 00:00:00.000,31959.440543745797
"Payroll Sales","Payroll",2015-06-01 00:00:00.000,31000.657327433426
"Payroll Sales","Payroll",2015-07-01 00:00:00.000,31930.677047256428
"Payroll Sales","Payroll",2015-08-01 00:00:00.000,32249.983817728993
"Payroll Sales","Payroll",2015-09-01 00:00:00.000,31282.484303197121
"Payroll Sales","Payroll",2015-10-01 00:00:00.000,30344.009774101203
"Payroll Sales","Payroll",2015-11-01 00:00:00.000,31254.330067324241
"Payroll Sales","Payroll",2015-12-01 00:00:00.000,30629.243465977754
"Payroll Sales","Payroll",2016-01-01 00:00:00.000,30935.535900637533
"Payroll Sales","Payroll",2016-02-01 00:00:00.000,31244.891259643911
"Payroll Sales","Payroll",2016-03-01 00:00:00.000,32494.686910029668
"Payroll Sales","Payroll",2016-04-01 00:00:00.000,34119.421255531153
"Payroll Sales","Payroll",2016-05-01 00:00:00.000,32754.644405309904
"Payroll Sales","Payroll",2016-06-01 00:00:00.000,34064.8301815223
"Payroll Sales","Payroll",2016-07-01 00:00:00.000,32361.588672446185
"Payroll Sales","Payroll",2016-08-01 00:00:00.000,30743.509238823877
"Payroll Sales","Payroll",2016-09-01 00:00:00.000,29821.203961659161
"Payroll Sales","Payroll",2016-10-01 00:00:00.000,29224.779882425977
"Payroll Sales","Payroll",2016-11-01 00:00:00.000,29224.779882425977
"Payroll Sales","Payroll",2016-12-01 00:00:00.000,27763.540888304677
"Payroll Sales","Payroll",2017-01-01 00:00:00.000,28041.176297187725
"Payroll Sales","Payroll",2017-02-01 00:00:00.000,27760.764534215847
"Payroll Sales","Payroll",2017-03-01 00:00:00.000,27483.156888873687
"Payroll Sales","Payroll",2017-04-01 00:00:00.000,27757.988457762429
"Payroll Sales","Payroll",2017-05-01 00:00:00.000,27757.988457762429
"Payroll Sales","Payroll",2017-06-01 00:00:00.000,28035.568342340048
"Payroll Sales","Payroll",2017-07-01 00:00:00.000,28315.924025763452
"Payroll Sales","Payroll",2017-08-01 00:00:00.000,27183.287064732915
"Payroll Sales","Payroll",2017-09-01 00:00:00.000,26095.955582143597
"Payroll Sales","Payroll",2017-10-01 00:00:00.000,25313.076914679288
"Payroll Sales","Payroll",2017-11-01 00:00:00.000,24553.684607238913
"Payroll Sales","Payroll",2017-12-01 00:00:00.000,25535.831991528466
"Payroll Sales","Payroll",2018-01-01 00:00:00.000,26046.548631359037
"Payroll Sales","Payroll",2018-02-01 00:00:00.000,24744.221199791082
"Payroll Sales","Payroll",2018-03-01 00:00:00.000,23507.010139801525
"Payroll Sales","Payroll",2018-04-01 00:00:00.000,22331.659632811446
"Payroll Sales","Payroll",2018-05-01 00:00:00.000,21885.026440155216
"P/R - 401M Expense","Payroll",2015-05-01 00:00:00.000,2394.613694522016
"P/R - 401M Expense","Payroll",2015-06-01 00:00:00.000,2298.829146741135
"P/R - 401M Expense","Payroll",2015-07-01 00:00:00.000,2413.7706040781923
"P/R - 401M Expense","Payroll",2015-08-01 00:00:00.000,2365.4951919966284
"P/R - 401M Expense","Payroll",2015-09-01 00:00:00.000,2436.4600477565273
"P/R - 401M Expense","Payroll",2015-10-01 00:00:00.000,2314.6370453687009
"P/R - 401M Expense","Payroll",2015-11-01 00:00:00.000,2407.2225271834491
"P/R - 401M Expense","Payroll",2015-12-01 00:00:00.000,2310.9336260961109
"P/R - 401M Expense","Payroll",2016-01-01 00:00:00.000,2334.0429623570722
"P/R - 401M Expense","Payroll",2016-02-01 00:00:00.000,2334.0429623570722
"P/R - 401M Expense","Payroll",2016-03-01 00:00:00.000,2404.0642512277841
"P/R - 401M Expense","Payroll",2016-04-01 00:00:00.000,2476.186178764618
"P/R - 401M Expense","Payroll",2016-05-01 00:00:00.000,2377.1387316140331
"P/R - 401M Expense","Payroll",2016-06-01 00:00:00.000,2282.0531823494716
"P/R - 401M Expense","Payroll",2016-07-01 00:00:00.000,2190.7710550554925
"P/R - 401M Expense","Payroll",2016-08-01 00:00:00.000,2234.5864761566022
"P/R - 401M Expense","Payroll",2016-09-01 00:00:00.000,2301.6240704413003
"P/R - 401M Expense","Payroll",2016-10-01 00:00:00.000,2324.6403111457134
"P/R - 401M Expense","Payroll",2016-11-01 00:00:00.000,2301.3939080342561
"P/R - 401M Expense","Payroll",2016-12-01 00:00:00.000,2209.338151712886
"P/R - 401M Expense","Payroll",2017-01-01 00:00:00.000,2165.1513886786283
"P/R - 401M Expense","Payroll",2017-02-01 00:00:00.000,2186.8029025654146
"P/R - 401M Expense","Payroll",2017-03-01 00:00:00.000,2121.1988154884521
"P/R - 401M Expense","Payroll",2017-04-01 00:00:00.000,2015.1388747140293
"P/R - 401M Expense","Payroll",2017-05-01 00:00:00.000,2015.1388747140293
"P/R - 401M Expense","Payroll",2017-06-01 00:00:00.000,2115.895818449731
"P/R - 401M Expense","Payroll",2017-07-01 00:00:00.000,2200.5316511877204
"P/R - 401M Expense","Payroll",2017-08-01 00:00:00.000,2112.5103851402114
"P/R - 401M Expense","Payroll",2017-09-01 00:00:00.000,2112.5103851402114
"P/R - 401M Expense","Payroll",2017-10-01 00:00:00.000,2218.135904397222
"P/R - 401M Expense","Payroll",2017-11-01 00:00:00.000,2262.4986224851664
"P/R - 401M Expense","Payroll",2017-12-01 00:00:00.000,2194.6236638106116
"P/R - 401M Expense","Payroll",2018-01-01 00:00:00.000,2260.46237372493
"P/R - 401M Expense","Payroll",2018-02-01 00:00:00.000,2373.4854924111764
"P/R - 401M Expense","Payroll",2018-03-01 00:00:00.000,2373.4854924111764
"P/R - 401M Expense","Payroll",2018-04-01 00:00:00.000,2397.2203473352879
"P/R - 401M Expense","Payroll",2018-05-01 00:00:00.000,2493.1091612286996
"P/R Taxes Sales/Admin","Payroll",2015-05-01 00:00:00.000,4932.7238162442245
"P/R Taxes Sales/Admin","Payroll",2015-06-01 00:00:00.000,5031.3782925691085
"P/R Taxes Sales/Admin","Payroll",2015-07-01 00:00:00.000,5081.6920754948005
"P/R Taxes Sales/Admin","Payroll",2015-08-01 00:00:00.000,5132.5089962497477
"P/R Taxes Sales/Admin","Payroll",2015-09-01 00:00:00.000,5235.1591761747432
"P/R Taxes Sales/Admin","Payroll",2015-10-01 00:00:00.000,5235.1591761747432
"P/R Taxes Sales/Admin","Payroll",2015-11-01 00:00:00.000,5182.8075844129953
"P/R Taxes Sales/Admin","Payroll",2015-12-01 00:00:00.000,5130.9795085688656
"P/R Taxes Sales/Admin","Payroll",2016-01-01 00:00:00.000,5079.6697134831775
"P/R Taxes Sales/Admin","Payroll",2016-02-01 00:00:00.000,4825.6862278090184
"P/R Taxes Sales/Admin","Payroll",2016-03-01 00:00:00.000,4825.6862278090184
"P/R Taxes Sales/Admin","Payroll",2016-04-01 00:00:00.000,4777.4293655309284
"P/R Taxes Sales/Admin","Payroll",2016-05-01 00:00:00.000,4538.5578972543817
"P/R Taxes Sales/Admin","Payroll",2016-06-01 00:00:00.000,4765.4857921171015
"P/R Taxes Sales/Admin","Payroll",2016-07-01 00:00:00.000,4622.5212183535878
"P/R Taxes Sales/Admin","Payroll",2016-08-01 00:00:00.000,4576.2960061700524
"P/R Taxes Sales/Admin","Payroll",2016-09-01 00:00:00.000,4484.7700860466512
"P/R Taxes Sales/Admin","Payroll",2016-10-01 00:00:00.000,4619.3131886280507
"P/R Taxes Sales/Admin","Payroll",2016-11-01 00:00:00.000,4388.3475291966479
"P/R Taxes Sales/Admin","Payroll",2016-12-01 00:00:00.000,4256.6971033207483
"P/R Taxes Sales/Admin","Payroll",2017-01-01 00:00:00.000,4299.264074353955
"P/R Taxes Sales/Admin","Payroll",2017-02-01 00:00:00.000,4084.3008706362575
"P/R Taxes Sales/Admin","Payroll",2017-03-01 00:00:00.000,4247.6729054617081
"P/R Taxes Sales/Admin","Payroll",2017-04-01 00:00:00.000,4120.2427182978572
"P/R Taxes Sales/Admin","Payroll",2017-05-01 00:00:00.000,3955.4330095659429
"P/R Taxes Sales/Admin","Payroll",2017-06-01 00:00:00.000,4153.20466004424
"P/R Taxes Sales/Admin","Payroll",2017-07-01 00:00:00.000,4236.2687532451246
"P/R Taxes Sales/Admin","Payroll",2017-08-01 00:00:00.000,4193.9060657126738
"P/R Taxes Sales/Admin","Payroll",2017-09-01 00:00:00.000,4319.7232476840545
"P/R Taxes Sales/Admin","Payroll",2017-10-01 00:00:00.000,4233.328782730373
"P/R Taxes Sales/Admin","Payroll",2017-11-01 00:00:00.000,4021.6623435938541
"P/R Taxes Sales/Admin","Payroll",2017-12-01 00:00:00.000,3901.0124732860381
"P/R Taxes Sales/Admin","Payroll",2018-01-01 00:00:00.000,3705.9618496217363
"P/R Taxes Sales/Admin","Payroll",2018-02-01 00:00:00.000,3705.9618496217363
"P/R Taxes Sales/Admin","Payroll",2018-03-01 00:00:00.000,3557.7233756368664
"P/R Taxes Sales/Admin","Payroll",2018-04-01 00:00:00.000,3700.0323106623409
"P/R Taxes Sales/Admin","Payroll",2018-05-01 00:00:00.000,3700.0323106623409
"Liability Insurance","Insurance",2015-05-01 00:00:00.000,8084.5811857694835
"Liability Insurance","Insurance",2015-06-01 00:00:00.000,8407.9644332002626
"Liability Insurance","Insurance",2015-07-01 00:00:00.000,8576.1237218642673
"Liability Insurance","Insurance",2015-08-01 00:00:00.000,8147.3175357710543
"Liability Insurance","Insurance",2015-09-01 00:00:00.000,8554.6834125596069
"Liability Insurance","Insurance",2015-10-01 00:00:00.000,8383.5897443084159
"Liability Insurance","Insurance",2015-11-01 00:00:00.000,8215.9179494222462
"Liability Insurance","Insurance",2015-12-01 00:00:00.000,7805.1220519511335
"Liability Insurance","Insurance",2016-01-01 00:00:00.000,8117.32693402918
"Liability Insurance","Insurance",2016-02-01 00:00:00.000,8198.5002033694709
"Liability Insurance","Insurance",2016-03-01 00:00:00.000,8444.4552094705559
"Liability Insurance","Insurance",2016-04-01 00:00:00.000,8022.2324489970269
"Liability Insurance","Insurance",2016-05-01 00:00:00.000,7942.0101245070573
"Liability Insurance","Insurance",2016-06-01 00:00:00.000,7544.9096182817029
"Liability Insurance","Insurance",2016-07-01 00:00:00.000,7394.0114259160691
"Liability Insurance","Insurance",2016-08-01 00:00:00.000,7615.8317686935516
"Liability Insurance","Insurance",2016-09-01 00:00:00.000,7311.1984979458084
"Liability Insurance","Insurance",2016-10-01 00:00:00.000,7164.9745279868921
"Liability Insurance","Insurance",2016-11-01 00:00:00.000,6806.7258015875477
"Liability Insurance","Insurance",2016-12-01 00:00:00.000,6602.524027539921
"Liability Insurance","Insurance",2017-01-01 00:00:00.000,6404.4483067137226
"Liability Insurance","Insurance",2017-02-01 00:00:00.000,6084.225891378037
"Liability Insurance","Insurance",2017-03-01 00:00:00.000,6266.7526681193785
"Liability Insurance","Insurance",2017-04-01 00:00:00.000,6454.7552481629609
"Liability Insurance","Insurance",2017-05-01 00:00:00.000,6196.565038236442
"Liability Insurance","Insurance",2017-06-01 00:00:00.000,6072.6337374717123
"Liability Insurance","Insurance",2017-07-01 00:00:00.000,5769.0020505981265
"Liability Insurance","Insurance",2017-08-01 00:00:00.000,5538.2419685742007
"Liability Insurance","Insurance",2017-09-01 00:00:00.000,5316.7122898312318
"Liability Insurance","Insurance",2017-10-01 00:00:00.000,5476.2136585261687
"Liability Insurance","Insurance",2017-11-01 00:00:00.000,5421.4515219409077
"Liability Insurance","Insurance",2017-12-01 00:00:00.000,5258.80797628268
"Liability Insurance","Insurance",2018-01-01 00:00:00.000,5048.4556572313732
"Liability Insurance","Insurance",2018-02-01 00:00:00.000,5149.424770376
"Liability Insurance","Insurance",2018-03-01 00:00:00.000,5252.4132657835207
"Liability Insurance","Insurance",2018-04-01 00:00:00.000,5515.033929072697
"Liability Insurance","Insurance",2018-05-01 00:00:00.000,5735.6352862356043
"Insurance - Auto/Property","Insurance",2015-05-01 00:00:00.000,239.34713329296002
"Insurance - Auto/Property","Insurance",2015-06-01 00:00:00.000,239.34713329296002
"Insurance - Auto/Property","Insurance",2015-07-01 00:00:00.000,248.92101862467842
"Insurance - Auto/Property","Insurance",2015-08-01 00:00:00.000,253.89943899717198
"Insurance - Auto/Property","Insurance",2015-09-01 00:00:00.000,261.51642216708717
"Insurance - Auto/Property","Insurance",2015-10-01 00:00:00.000,271.97707905377064
"Insurance - Auto/Property","Insurance",2015-11-01 00:00:00.000,258.37822510108208
"Insurance - Auto/Property","Insurance",2015-12-01 00:00:00.000,260.96200735209294
"Insurance - Auto/Property","Insurance",2016-01-01 00:00:00.000,250.52352705800922
"Insurance - Auto/Property","Insurance",2016-02-01 00:00:00.000,263.04970341090973
"Insurance - Auto/Property","Insurance",2016-03-01 00:00:00.000,257.7887093426915
"Insurance - Auto/Property","Insurance",2016-04-01 00:00:00.000,247.47716096898381
"Insurance - Auto/Property","Insurance",2016-05-01 00:00:00.000,242.52761774960413
"Insurance - Auto/Property","Insurance",2016-06-01 00:00:00.000,242.52761774960413
"Insurance - Auto/Property","Insurance",2016-07-01 00:00:00.000,242.52761774960413
"Insurance - Auto/Property","Insurance",2016-08-01 00:00:00.000,235.25178921711603
"Insurance - Auto/Property","Insurance",2016-09-01 00:00:00.000,232.89927132494486
"Insurance - Auto/Property","Insurance",2016-10-01 00:00:00.000,244.5442348911921
"Insurance - Auto/Property","Insurance",2016-11-01 00:00:00.000,242.09879254228017
"Insurance - Auto/Property","Insurance",2016-12-01 00:00:00.000,246.94076839312578
"Insurance - Auto/Property","Insurance",2017-01-01 00:00:00.000,256.81839912885084
"Insurance - Auto/Property","Insurance",2017-02-01 00:00:00.000,243.97747917240827
"Insurance - Auto/Property","Insurance",2017-03-01 00:00:00.000,239.09792958896011
"Insurance - Auto/Property","Insurance",2017-04-01 00:00:00.000,239.09792958896011
"Insurance - Auto/Property","Insurance",2017-05-01 00:00:00.000,229.53401240540171
"Insurance - Auto/Property","Insurance",2017-06-01 00:00:00.000,227.23867228134768
"Insurance - Auto/Property","Insurance",2017-07-01 00:00:00.000,224.9662855585342
"Insurance - Auto/Property","Insurance",2017-08-01 00:00:00.000,213.71797128060749
"Insurance - Auto/Property","Insurance",2017-09-01 00:00:00.000,213.71797128060749
"Insurance - Auto/Property","Insurance",2017-10-01 00:00:00.000,207.30643214218924
"Insurance - Auto/Property","Insurance",2017-11-01 00:00:00.000,196.94111053507976
"Insurance - Auto/Property","Insurance",2017-12-01 00:00:00.000,194.97169942972894
"Insurance - Auto/Property","Insurance",2018-01-01 00:00:00.000,202.7705674069181
"Insurance - Auto/Property","Insurance",2018-02-01 00:00:00.000,200.74286173284889
"Insurance - Auto/Property","Insurance",2018-03-01 00:00:00.000,196.72800449819192
"Insurance - Auto/Property","Insurance",2018-04-01 00:00:00.000,196.72800449819192
"Insurance - Auto/Property","Insurance",2018-05-01 00:00:00.000,206.56440472310152
"Insurance - Health","Insurance",2015-05-01 00:00:00.000,19184.071362603841
"Insurance - Health","Insurance",2015-06-01 00:00:00.000,19759.593503481956
"Insurance - Health","Insurance",2015-07-01 00:00:00.000,20549.977243621237
"Insurance - Health","Insurance",2015-08-01 00:00:00.000,19522.478381440174
"Insurance - Health","Insurance",2015-09-01 00:00:00.000,18741.579246182566
"Insurance - Health","Insurance",2015-10-01 00:00:00.000,18741.579246182566
"Insurance - Health","Insurance",2015-11-01 00:00:00.000,18554.163453720739
"Insurance - Health","Insurance",2015-12-01 00:00:00.000,18368.621819183529
"Insurance - Health","Insurance",2016-01-01 00:00:00.000,17450.190728224352
"Insurance - Health","Insurance",2016-02-01 00:00:00.000,17799.194542788839
"Insurance - Health","Insurance",2016-03-01 00:00:00.000,17621.202597360952
"Insurance - Health","Insurance",2016-04-01 00:00:00.000,17973.626649308171
"Insurance - Health","Insurance",2016-05-01 00:00:00.000,17074.945316842764
"Insurance - Health","Insurance",2016-06-01 00:00:00.000,17245.694770011192
"Insurance - Health","Insurance",2016-07-01 00:00:00.000,17935.522560811638
"Insurance - Health","Insurance",2016-08-01 00:00:00.000,17576.812109595405
"Insurance - Health","Insurance",2016-09-01 00:00:00.000,16697.971504115634
"Insurance - Health","Insurance",2016-10-01 00:00:00.000,16697.971504115634
"Insurance - Health","Insurance",2016-11-01 00:00:00.000,17031.930934197946
"Insurance - Health","Insurance",2016-12-01 00:00:00.000,17202.250243539929
"Insurance - Health","Insurance",2017-01-01 00:00:00.000,17546.295248410726
"Insurance - Health","Insurance",2017-02-01 00:00:00.000,17546.295248410726
"Insurance - Health","Insurance",2017-03-01 00:00:00.000,17019.906390958404
"Insurance - Health","Insurance",2017-04-01 00:00:00.000,17360.304518777572
"Insurance - Health","Insurance",2017-05-01 00:00:00.000,18228.319744716453
"Insurance - Health","Insurance",2017-06-01 00:00:00.000,18592.886139610782
"Insurance - Health","Insurance",2017-07-01 00:00:00.000,19150.672723799104
"Insurance - Health","Insurance",2017-08-01 00:00:00.000,19533.686178275086
"Insurance - Health","Insurance",2017-09-01 00:00:00.000,19143.012454709584
"Insurance - Health","Insurance",2017-10-01 00:00:00.000,20100.163077445064
"Insurance - Health","Insurance",2017-11-01 00:00:00.000,20502.166338993964
"Insurance - Health","Insurance",2017-12-01 00:00:00.000,19477.058022044268
"Insurance - Health","Insurance",2018-01-01 00:00:00.000,19866.599182485155
"Insurance - Health","Insurance",2018-02-01 00:00:00.000,20661.263149784561
"Insurance - Health","Insurance",2018-03-01 00:00:00.000,21694.32630727379
