Row ID,Product ID,Category,Sub-Category,Product Name
5244,"OFF-BI-10003694","Office Supplies","Binders","Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
5247,"OFF-BI-10000285","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binders by Cardinal"
5254,"OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts"
5262,"OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders"
5274,"OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets"
5287,"OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels"
5311,"OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind"
5320,"OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs"
5322,"OFF-BI-10003984","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'"
5330,"OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern"
5332,"OFF-BI-10001460","Office Supplies","Binders","Plastic Binding Combs"
5337,"OFF-BI-10001636","Office Supplies","Binders","Ibico Plastic and Wire Spiral Binding Combs"
5347,"OFF-BI-10003981","Office Supplies","Binders","Avery Durable Plastic 1"" Binders"
5348,"OFF-BI-10001031","Office Supplies","Binders","Pressboard Data Binders by Wilson Jones"
5349,"OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets"
5354,"OFF-BI-10000014","Office Supplies","Binders","Heavy-Duty E-Z-D Binders"
5357,"OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos"
5387,"OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders"
5391,"OFF-BI-10000088","Office Supplies","Binders","GBC Imprintable Covers"
5394,"OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder, Black"
5399,"OFF-BI-10002764","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge"
5403,"OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill"
5404,"OFF-BI-10000138","Office Supplies","Binders","Acco Translucent Poly Ring Binders"
5409,"OFF-BI-10002854","Office Supplies","Binders","Performers Binder/Pad Holder, Black"
5410,"OFF-BI-10001670","Office Supplies","Binders","Vinyl Sectional Post Binders"
5412,"OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters"
5418,"OFF-BI-10004099","Office Supplies","Binders","GBC VeloBinder Strips"
5423,"OFF-BI-10000138","Office Supplies","Binders","Acco Translucent Poly Ring Binders"
5433,"OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder, 3/8"""
5438,"OFF-BI-10001787","Office Supplies","Binders","Wilson Jones Four-Pocket Poly Binders"
5440,"OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System"
5444,"OFF-BI-10001900","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings, Black"
5451,"OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine"
5459,"OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder"
5463,"OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets"
5479,"OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
5480,"OFF-BI-10001097","Office Supplies","Binders","Avery Hole Reinforcements"
5487,"OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders"
5496,"OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings"
5523,"OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders"
5536,"OFF-BI-10001721","Office Supplies","Binders","Trimflex Flexible Post Binders"
5537,"OFF-BI-10000591","Office Supplies","Binders","Avery Binder Labels"
5539,"OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings"
5541,"OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels"
5544,"OFF-BI-10000174","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
5545,"OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
5562,"OFF-BI-10001153","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers"
5564,"OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems"
5573,"OFF-BI-10003719","Office Supplies","Binders","Large Capacity Hanging Post Binders"
5589,"OFF-BI-10001759","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue"
5593,"OFF-BI-10004738","Office Supplies","Binders","Flexible Leather- Look Classic Collection Ring Binder"
5594,"OFF-BI-10003984","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'"
5597,"OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers"
5605,"OFF-BI-10003718","Office Supplies","Binders","GBC Therma-A-Bind 250T Electric Binding System"
5633,"OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings"
5634,"OFF-BI-10004187","Office Supplies","Binders","3-ring staple pack"
5635,"OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders"
5636,"OFF-BI-10002225","Office Supplies","Binders","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
5645,"OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
5655,"OFF-BI-10001670","Office Supplies","Binders","Vinyl Sectional Post Binders"
5665,"OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1"" Hanging DublLock Ring Binders"
5669,"OFF-BI-10004728","Office Supplies","Binders","Wilson Jones Turn Tabs Binder Tool for Ring Binders"
5681,"OFF-BI-10001249","Office Supplies","Binders","Avery Heavy-Duty EZD View Binder with Locking Rings"
5686,"OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
5697,"OFF-BI-10000309","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
5698,"OFF-BI-10004224","Office Supplies","Binders","Catalog Binders with Expanding Posts"
5707,"OFF-BI-10004828","Office Supplies","Binders","GBC Poly Designer Binding Covers"
5736,"OFF-BI-10000174","Office Supplies","Binders","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
5739,"OFF-BI-10004233","Office Supplies","Binders","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
5761,"OFF-BI-10002194","Office Supplies","Binders","Cardinal Hold-It CD Pocket"
5776,"OFF-BI-10004826","Office Supplies","Binders","JM Magazine Binder"
5777,"OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit"
5787,"OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets"
5790,"OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue"
5795,"OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies"
5817,"OFF-BI-10001078","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
5818,"OFF-BI-10001031","Office Supplies","Binders","Pressboard Data Binders by Wilson Jones"
5824,"OFF-BI-10001900","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings, Black"
5835,"OFF-BI-10003876","Office Supplies","Binders","Green Canvas Binder for 8-1/2"" x 14"" Sheets"
5836,"OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
5852,"OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers"
5854,"OFF-BI-10003314","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders"
5857,"OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos"
5869,"OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders"
5874,"OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets"
5875,"OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders"
5877,"OFF-BI-10001071","Office Supplies","Binders","GBC ProClick Punch Binding System"
5886,"OFF-BI-10000136","Office Supplies","Binders","Avery Non-Stick Heavy Duty View Round Locking Ring Binders"
5890,"OFF-BI-10002414","Office Supplies","Binders","GBC ProClick Spines for 32-Hole Punch"
5894,"OFF-BI-10004876","Office Supplies","Binders","Wilson Jones Suede Grain Vinyl Binders"
5901,"OFF-BI-10004528","Office Supplies","Binders","Cardinal Poly Pocket Divider Pockets for Ring Binders"
5908,"OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets"
5911,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
5948,"OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders"
5952,"OFF-BI-10002026","Office Supplies","Binders","Ibico Recycled Linen-Style Covers"
5970,"OFF-BI-10001982","Office Supplies","Binders","Wilson Jones Custom Binder Spines & Labels"
5980,"OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems"
5986,"OFF-BI-10003007","Office Supplies","Binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
5989,"OFF-BI-10000404","Office Supplies","Binders","Avery Printable Repositionable Plastic Tabs"
5991,"OFF-BI-10004390","Office Supplies","Binders","GBC DocuBind 200 Manual Binding Machine"
6003,"OFF-BI-10002103","Office Supplies","Binders","Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"
6004,"OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
6036,"OFF-BI-10003925","Office Supplies","Binders","Fellowes PB300 Plastic Comb Binding Machine"
6038,"OFF-BI-10000315","Office Supplies","Binders","Poly Designer Cover & Back"
6048,"OFF-BI-10003305","Office Supplies","Binders","Avery Hanging File Binders"
6049,"OFF-BI-10001359","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System"
6055,"OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings"
6056,"OFF-BI-10001617","Office Supplies","Binders","GBC Wire Binding Combs"
6075,"OFF-BI-10001718","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine"
6083,"OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders"
6087,"OFF-BI-10003196","Office Supplies","Binders","Accohide Poly Flexible Ring Binders"
6090,"OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages"
6098,"OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"
6110,"OFF-BI-10004141","Office Supplies","Binders","Insertable Tab Indexes For Data Binders"
6116,"OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings"
6127,"OFF-BI-10002049","Office Supplies","Binders","UniKeep View Case Binders"
6129,"OFF-BI-10002353","Office Supplies","Binders","GBC VeloBind Cover Sets"
6148,"OFF-BI-10001191","Office Supplies","Binders","Canvas Sectional Post Binders"
6164,"OFF-BI-10001196","Office Supplies","Binders","Avery Flip-Chart Easel Binder, Black"
6171,"OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand"
6173,"OFF-BI-10001758","Office Supplies","Binders","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders"
6183,"OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders"
6188,"OFF-BI-10003963","Office Supplies","Binders","Cardinal Holdit Data Disk Pockets"
6194,"OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips"
6210,"OFF-BI-10003925","Office Supplies","Binders","Fellowes PB300 Plastic Comb Binding Machine"
6235,"OFF-BI-10004600","Office Supplies","Binders","Ibico Ibimaster 300 Manual Binding System"
6238,"OFF-BI-10004506","Office Supplies","Binders","Wilson Jones data.warehouse D-Ring Binders with DublLock"
6241,"OFF-BI-10004236","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binder, White, 3"""
6243,"OFF-BI-10000977","Office Supplies","Binders","Ibico Plastic Spiral Binding Combs"
6248,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
6257,"OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers"
6260,"OFF-BI-10003529","Office Supplies","Binders","Avery Round Ring Poly Binders"
6261,"OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders"
6263,"OFF-BI-10004584","Office Supplies","Binders","GBC ProClick 150 Presentation Binding System"
6264,"OFF-BI-10004965","Office Supplies","Binders","Ibico Covers for Plastic or Wire Binding Elements"
6265,"OFF-BI-10004654","Office Supplies","Binders","Avery Binding System Hidden Tab Executive Style Index Sets"
6269,"OFF-BI-10000829","Office Supplies","Binders","Avery Non-Stick Binders"
6280,"OFF-BI-10000042","Office Supplies","Binders","Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
6289,"OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
6295,"OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4"" Binders"
6299,"OFF-BI-10001460","Office Supplies","Binders","Plastic Binding Combs"
6301,"OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
6322,"OFF-BI-10002764","Office Supplies","Binders","Recycled Pressboard Report Cover with Reinforced Top Hinge"
6329,"OFF-BI-10000605","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
6334,"OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders"
6336,"OFF-BI-10002954","Office Supplies","Binders","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders"
6344,"OFF-BI-10000309","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
6345,"OFF-BI-10001765","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges"
6348,"OFF-BI-10000309","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
6353,"OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg"
6357,"OFF-BI-10001757","Office Supplies","Binders","Pressboard Hanging Data Binders for Unburst Sheets"
6363,"OFF-BI-10001670","Office Supplies","Binders","Vinyl Sectional Post Binders"
6369,"OFF-BI-10002082","Office Supplies","Binders","GBC Twin Loop Wire Binding Elements"
6384,"OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
6387,"OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock"
6397,"OFF-BI-10000279","Office Supplies","Binders","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
6403,"OFF-BI-10000591","Office Supplies","Binders","Avery Binder Labels"
6413,"OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers"
6415,"OFF-BI-10004099","Office Supplies","Binders","GBC VeloBinder Strips"
6427,"OFF-BI-10004308","Office Supplies","Binders","Avery Legal 4-Ring Binder"
6432,"OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos"
6450,"OFF-BI-10000822","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
6476,"OFF-BI-10002432","Office Supplies","Binders","Wilson Jones Standard D-Ring Binders"
6488,"OFF-BI-10000948","Office Supplies","Binders","GBC Laser Imprintable Binding System Covers, Desert Sand"
6499,"OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
6501,"OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
6504,"OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock"
6510,"OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern"
6520,"OFF-BI-10004528","Office Supplies","Binders","Cardinal Poly Pocket Divider Pockets for Ring Binders"
6521,"OFF-BI-10004995","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System"
6526,"OFF-BI-10001525","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red"
6527,"OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs"
6531,"OFF-BI-10000320","Office Supplies","Binders","GBC Plastic Binding Combs"
6535,"OFF-BI-10001359","Office Supplies","Binders","GBC DocuBind TL300 Electric Binding System"
6545,"OFF-BI-10003007","Office Supplies","Binders","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
6557,"OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders"
6563,"OFF-BI-10001078","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
6567,"OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System"
6589,"OFF-BI-10003355","Office Supplies","Binders","Cardinal Holdit Business Card Pockets"
6594,"OFF-BI-10001989","Office Supplies","Binders","Premium Transparent Presentation Covers by GBC"
6596,"OFF-BI-10000285","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binders by Cardinal"
6598,"OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders"
