Date,Month,Item,Import,Quantity
2019-01-24 00:00:00.000,1,"alfajor",5568,12
2019-01-14 00:00:00.000,1,"zanahoria entera pelada",5560,6
2019-01-28 00:00:00.000,1,"zanahoria entera pelada",5560,6
2019-01-24 00:00:00.000,1,"mineral con gas",5507,24
2019-01-24 00:00:00.000,1,"mineral sin gas",5507,24
2019-01-10 00:00:00.000,1,"mineral con gas",5505,24
2019-01-10 00:00:00.000,1,"mineral sin gas",5505,24
2019-01-21 00:00:00.000,1,"mineral con gas",5504,24
2019-01-08 00:00:00.000,1,"mineral sin gas",5501,24
2019-01-03 00:00:00.000,1,"mineral con gas",5459,24
2019-01-03 00:00:00.000,1,"mineral sin gas",5459,24
2019-01-15 00:00:00.000,1,"pimenton rojo",5320,14
2019-01-16 00:00:00.000,1,"pimenton rojo",5320,14
2019-01-22 00:00:00.000,1,"pimenton rojo",5320,14
2019-01-25 00:00:00.000,1,"pimenton rojo",5320,14
2019-01-31 00:00:00.000,1,"pimenton rojo",5320,14
2019-01-09 00:00:00.000,1,"sal fina",5258,20
2019-01-24 00:00:00.000,1,"fetuccini huevo 400 gr",5220,6
2019-01-28 00:00:00.000,1,"mineral sin gas",5203,24
2019-01-14 00:00:00.000,1,"lechuga fina procesada",5200,4
2019-01-29 00:00:00.000,1,"lechuga fina procesada",5200,4
2019-01-02 00:00:00.000,1,"pimenton rojo",5200,13
2019-01-04 00:00:00.000,1,"mineral con gas",5174,24
2019-01-04 00:00:00.000,1,"mineral sin gas",5174,24
2019-01-24 00:00:00.000,1,"cocadas",5040,12
2019-01-17 00:00:00.000,1,"bolsa porcionadora 15x20 tranp",4990,1000
2019-01-31 00:00:00.000,1,"pimenton rojo",4940,13
2019-01-16 00:00:00.000,1,"masa de empanadas",4900,50
2019-01-20 00:00:00.000,1,"masa de empanadas",4900,50
2019-01-22 00:00:00.000,1,"masa de empanadas",4900,50
2019-01-17 00:00:00.000,1,"pan colacion",4900,5
2019-01-18 00:00:00.000,1,"pan colacion",4900,5
2019-01-22 00:00:00.000,1,"pan colacion",4900,5
2019-01-29 00:00:00.000,1,"pan colacion",4900,5
2019-01-29 00:00:00.000,1,"cloro",4800,20
2019-01-20 00:00:00.000,1,"esponja con abrasivo",4800,48
2019-01-09 00:00:00.000,1,"pimenton rojo",4800,12
2019-01-03 00:00:00.000,1,"tortilla de trigo 25 cm",4701,36
2019-01-23 00:00:00.000,1,"tortilla de trigo 25 cm",4701,36
2019-01-16 00:00:00.000,1,"cubre vaso",4650,150
2019-01-10 00:00:00.000,1,"papa chaucha fresca",4640,8
2019-01-02 00:00:00.000,1,"papa cubo fresca",4640,8
2019-01-04 00:00:00.000,1,"papa cubo fresca",4640,8
2019-01-09 00:00:00.000,1,"papa cubo fresca",4640,8
2019-01-14 00:00:00.000,1,"papa cubo fresca",4640,8
2019-01-16 00:00:00.000,1,"papa cubo fresca",4640,8
2019-01-21 00:00:00.000,1,"papa cubo fresca",4640,8
2019-01-15 00:00:00.000,1,"papas",4640,8
2019-01-16 00:00:00.000,1,"papas",4640,8
2019-01-18 00:00:00.000,1,"papas",4640,8
2019-01-21 00:00:00.000,1,"papas",4640,8
2019-01-22 00:00:00.000,1,"papas",4640,8
2019-01-03 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-04 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-23 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-25 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-28 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-29 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-30 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-31 00:00:00.000,1,"papas enteras procesadas",4640,8
2019-01-02 00:00:00.000,1,"zanahoria juliana procesada",4360,4
2019-01-07 00:00:00.000,1,"zanahoria juliana procesada",4360,4
2019-01-14 00:00:00.000,1,"zanahoria juliana procesada",4360,4
2019-01-23 00:00:00.000,1,"zanahoria juliana procesada",4360,4
2019-01-24 00:00:00.000,1,"zanahoria juliana procesada",4360,4
2019-01-28 00:00:00.000,1,"zanahoria juliana procesada",4360,4
2019-01-11 00:00:00.000,1,"malla negra para el pelo",4100,100
2019-01-11 00:00:00.000,1,"papa cubo fresca",4060,7
2019-01-18 00:00:00.000,1,"papa cubo fresca",4060,7
2019-01-04 00:00:00.000,1,"cloro",3992,20
2019-01-16 00:00:00.000,1,"pan colacion",3920,4
2019-01-23 00:00:00.000,1,"pan colacion",3920,4
2019-01-25 00:00:00.000,1,"pan colacion",3920,4
2019-01-31 00:00:00.000,1,"pan colacion",3920,4
2019-01-04 00:00:00.000,1,"choclo en grano congelado",3908,4
2019-01-09 00:00:00.000,1,"choclo en grano congelado",3908,4
2019-01-24 00:00:00.000,1,"choclo en grano congelado",3908,4
2019-01-25 00:00:00.000,1,"brocoli",3900,3
2019-01-24 00:00:00.000,1,"lechuga fina procesada",3900,3
2019-01-17 00:00:00.000,1,"papas",3899,8
2019-01-04 00:00:00.000,1,"guantes quirurgico m",3800,200
2019-01-29 00:00:00.000,1,"guantes quirurgico m",3800,200
2019-01-03 00:00:00.000,1,"envase aluminio c-10",3782,60
2019-01-02 00:00:00.000,1,"salsa soya litro",3729,5
2019-01-23 00:00:00.000,1,"margarina ula",3618,3
2019-01-22 00:00:00.000,1,"jabon liquido",3500,5
2019-01-04 00:00:00.000,1,"Mopa",3300,3
2019-01-03 00:00:00.000,1,"zanahoria juliana procesada",3270,3
2019-01-04 00:00:00.000,1,"zanahoria juliana procesada",3270,3
2019-01-09 00:00:00.000,1,"zanahoria juliana procesada",3270,3
2019-01-10 00:00:00.000,1,"zanahoria juliana procesada",3270,3
2019-01-11 00:00:00.000,1,"zanahoria juliana procesada",3270,3
2019-01-17 00:00:00.000,1,"zanahoria juliana procesada",3270,3
2019-01-24 00:00:00.000,1,"poroto verde cong c/frances",3222,3
2019-01-15 00:00:00.000,1,"tapa segafredo 8.25 oz",3100,100
2019-01-20 00:00:00.000,1,"vinagre tinto",3064,5
2019-01-10 00:00:00.000,1,"jabon liquido",3055,5
2019-01-11 00:00:00.000,1,"choclo en grano congelado",2931,3
2019-01-03 00:00:00.000,1,"tortilla de trigo 17 cm",2850,36
2019-01-16 00:00:00.000,1,"tapa capuccino 12-16 oz",2800,100
2019-01-02 00:00:00.000,1,"zanahoria entera pelada",2780,3
2019-01-07 00:00:00.000,1,"zanahoria entera pelada",2780,3
2019-01-08 00:00:00.000,1,"zanahoria entera pelada",2780,3
2019-01-24 00:00:00.000,1,"zanahoria entera pelada",2780,3
2019-01-25 00:00:00.000,1,"zanahoria entera pelada",2780,3
2019-01-14 00:00:00.000,1,"mineral con gas",2753,12
2019-01-23 00:00:00.000,1,"azucar flor",2745,3
2019-01-31 00:00:00.000,1,"pimenton rojo",2660,7
2019-01-28 00:00:00.000,1,"mineral con gas",2602,12
2019-01-15 00:00:00.000,1,"vaso segafredo 7 oz",2500,50
2019-01-16 00:00:00.000,1,"vaso segafredo 7 oz",2500,50
2019-01-04 00:00:00.000,1,"cebollin",2400,4
2019-01-11 00:00:00.000,1,"cebollin",2400,4
2019-01-15 00:00:00.000,1,"cebollin",2400,4
2019-01-24 00:00:00.000,1,"papas enteras procesadas",2320,4
2019-01-31 00:00:00.000,1,"zapallo italiano",2000,5
2019-01-28 00:00:00.000,1,"azucar",1989,3
2019-01-23 00:00:00.000,1,"tortilla de trigo 17 cm",1900,24
2019-01-11 00:00:00.000,1,"mascarilla  desechable",1802,100
2019-01-15 00:00:00.000,1,"cubre vaso",1550,50
2019-01-11 00:00:00.000,1,"cloro",998,5
2019-01-23 00:00:00.000,1,"platanos",-1780,-2
2019-01-23 00:00:00.000,1,"durazno",-2760,-2
2019-01-23 00:00:00.000,1,"manzana",-2800,-2
2019-01-22 00:00:00.000,1,"jabon liquido",-3500,-5
2019-01-23 00:00:00.000,1,"perejil",-4900,-2
2019-01-23 00:00:00.000,1,"cilantro",-5600,-2
2019-01-23 00:00:00.000,1,"cebollas",-8500,-17
2019-01-23 00:00:00.000,1,"guantes quirurgico m",-13300,-700
2019-01-23 00:00:00.000,1,"limon",-18800,-18
2019-01-23 00:00:00.000,1,"cibulet",-24200,-11
2019-01-23 00:00:00.000,1,"tomate",-25500,-34
2019-01-02 00:00:00.000,1,"molida especial",32980,10
2019-01-08 00:00:00.000,1,"molida especial",32980,10
2019-01-14 00:00:00.000,1,"molida especial",32980,10
2019-01-23 00:00:00.000,1,"molida especial",32980,10
2019-01-29 00:00:00.000,1,"molida especial",32980,10
2019-01-02 00:00:00.000,1,"guante de goma mediano",26471,10
2019-01-07 00:00:00.000,1,"paltas",21000,10
2019-01-08 00:00:00.000,1,"paltas",21000,10
2019-01-10 00:00:00.000,1,"paltas",21000,10
2019-01-21 00:00:00.000,1,"paltas",21000,10
2019-01-23 00:00:00.000,1,"paltas",21000,10
2019-01-24 00:00:00.000,1,"paltas",21000,10
2019-01-28 00:00:00.000,1,"paltas",21000,10
2019-01-07 00:00:00.000,1,"merluza filete por kilo",19500,10
2019-01-16 00:00:00.000,1,"merluza filete por kilo",19500,10
2019-01-04 00:00:00.000,1,"pulpa de durazno",16000,10
2019-01-08 00:00:00.000,1,"pulpa de durazno",16000,10
2019-01-03 00:00:00.000,1,"pulpa de frambuesa",16000,10
2019-01-04 00:00:00.000,1,"pulpa de frambuesa",16000,10
2019-01-07 00:00:00.000,1,"pulpa de frambuesa",16000,10
2019-01-09 00:00:00.000,1,"pulpa de frambuesa",16000,10
2019-01-11 00:00:00.000,1,"pulpa de frambuesa",16000,10
2019-01-11 00:00:00.000,1,"pulpa de piña",16000,10
2019-01-21 00:00:00.000,1,"pulpa de piña",16000,10
2019-01-23 00:00:00.000,1,"pulpa de piña",16000,10
2019-01-24 00:00:00.000,1,"pulpa de piña",16000,10
2019-01-25 00:00:00.000,1,"pulpa de piña",16000,10
2019-01-29 00:00:00.000,1,"pulpa de piña",16000,10
2019-01-18 00:00:00.000,1,"pulpa de melon tuna",15600,10
2019-01-24 00:00:00.000,1,"pulpa de melon tuna",15600,10
2019-01-30 00:00:00.000,1,"pulpa de melon tuna",15600,10
2019-01-30 00:00:00.000,1,"pulpa de frambuesa",15130,10
2019-01-23 00:00:00.000,1,"pulpa de melon tuna",15130,10
2019-01-02 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-03 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-10 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-15 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-16 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-17 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-24 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-30 00:00:00.000,1,"lechuga fina procesada",13000,10
2019-01-23 00:00:00.000,1,"porotos negros",10580,10
2019-01-20 00:00:00.000,1,"antigrasa desengrasante",9900,10
2019-01-29 00:00:00.000,1,"antigrasa desengrasante",9900,10
2019-01-22 00:00:00.000,1,"detergente lysol multiuso rec",9900,10
2019-01-24 00:00:00.000,1,"lentejas",8827,10
2019-01-20 00:00:00.000,1,"papas pre-fritas",8000,10
2019-01-11 00:00:00.000,1,"papel absorbente",7900,10
2019-01-29 00:00:00.000,1,"lavaloza",6500,10
2019-01-07 00:00:00.000,1,"papa cubo fresca",5800,10
2019-01-02 00:00:00.000,1,"papas enteras procesadas",5800,10
2019-01-08 00:00:00.000,1,"papas enteras procesadas",5800,10
2019-01-09 00:00:00.000,1,"papas enteras procesadas",5800,10
2019-01-10 00:00:00.000,1,"papas enteras procesadas",5800,10
2019-01-03 00:00:00.000,1,"harina sin polvo",4607,10
2019-01-23 00:00:00.000,1,"harina sin polvo",4607,10
2019-01-25 00:00:00.000,1,"harina sin polvo",4607,10
2019-01-09 00:00:00.000,1,"azucar",4381,10
2019-01-30 00:00:00.000,1,"sal fina",2629,10
2019-01-20 00:00:00.000,1,"paño amarillo",2200,10
2019-01-15 00:00:00.000,1,"cloro",1996,10
2019-01-22 00:00:00.000,1,"cloro",1996,10
2019-01-03 00:00:00.000,1,"pan frica",1500,10
2019-01-10 00:00:00.000,1,"pan frica",1500,10
2019-01-21 00:00:00.000,1,"pan frica",1500,10
2019-01-31 00:00:00.000,1,"pan frica",1500,10
2019-01-22 00:00:00.000,1,"cafe grano strog",23436,1
2019-01-29 00:00:00.000,1,"cafe grano strog",23436,1
2019-01-17 00:00:00.000,1,"alusa aluminio 7.5 metros",20980,1
2019-01-09 00:00:00.000,1,"limon de pica",18800,1
2019-01-02 00:00:00.000,1,"limon",17800,1
2019-01-21 00:00:00.000,1,"jamon serrano laminado",16370,1
2019-01-23 00:00:00.000,1,"dispensador jabon liquido",9500,1
2019-01-20 00:00:00.000,1,"cheesecake",9100,1
2019-01-03 00:00:00.000,1,"queso rallado granel",8618,1
2019-01-09 00:00:00.000,1,"cebollas",8500,1
2019-01-03 00:00:00.000,1,"co2 bebidas",8289,1
2019-01-07 00:00:00.000,1,"kuchen arandano",8200,1
2019-01-21 00:00:00.000,1,"kuchen arandano",8200,1
2019-01-13 00:00:00.000,1,"kuchen berries",8200,1
2019-01-15 00:00:00.000,1,"queso cabra pieza",7800,1
2019-01-17 00:00:00.000,1,"co2 bebidas",7772,1
2019-01-16 00:00:00.000,1,"cafesenza",7590,1
2019-01-22 00:00:00.000,1,"cafesenza",7590,1
2019-01-28 00:00:00.000,1,"queso rallado granel",7434,1
2019-01-04 00:00:00.000,1,"vodka absolut litro",7410,1
2019-01-23 00:00:00.000,1,"kuchen arandano",7400,1
2019-01-23 00:00:00.000,1,"nescafe lata 400 grs",6985,1
2019-01-04 00:00:00.000,1,"pancetas ahumada",6257,1
2019-01-09 00:00:00.000,1,"pancetas ahumada",6257,1
2019-01-20 00:00:00.000,1,"pancetas ahumada",6000,1
2019-01-20 00:00:00.000,1,"cafe instantaneo 500 g",4717,1
2019-01-31 00:00:00.000,1,"champiñon",4500,1
2019-01-02 00:00:00.000,1,"chorizillo cocktail",3990,1
2019-01-02 00:00:00.000,1,"salsa de queso",3835,1
2019-01-24 00:00:00.000,1,"salsa de queso",3835,1
2019-01-31 00:00:00.000,1,"sandia",3800,1
2019-01-02 00:00:00.000,1,"tomate cherry 500 gr",3800,1
2019-01-15 00:00:00.000,1,"tomate cherry 500 gr",3800,1
2019-01-31 00:00:00.000,1,"tomate cherry 500 gr",3800,1
2019-01-14 00:00:00.000,1,"sandia",3500,1
2019-01-25 00:00:00.000,1,"sandia",3500,1
2019-01-09 00:00:00.000,1,"tomate cherry 500 gr",3500,1
2019-01-03 00:00:00.000,1,"salsa española",3396,1
2019-01-09 00:00:00.000,1,"salsa española",3396,1
2019-01-04 00:00:00.000,1,"jerez seco mitjans 750cc",3371,1
2019-01-03 00:00:00.000,1,"aji de color",3136,1
2019-01-23 00:00:00.000,1,"aji de color",3136,1
2019-01-23 00:00:00.000,1,"fondo alcachofas frasco kilo",3107,1
2019-01-24 00:00:00.000,1,"mermelada 1K",2989,1
2019-01-08 00:00:00.000,1,"cilantro",2800,1
2019-01-08 00:00:00.000,1,"polvo de hornear",2800,1
2019-01-04 00:00:00.000,1,"cilantro",2600,1
2019-01-22 00:00:00.000,1,"albahaca por mata",2500,1
2019-01-16 00:00:00.000,1,"cilantro",2500,1
2019-01-22 00:00:00.000,1,"cilantro",2500,1
2019-01-31 00:00:00.000,1,"cilantro",2500,1
2019-01-02 00:00:00.000,1,"espinaca tira procesada",2250,1
2019-01-16 00:00:00.000,1,"cibulet",2200,1
2019-01-22 00:00:00.000,1,"cibulet",2200,1
2019-01-07 00:00:00.000,1,"espinaca tira procesada",2200,1
2019-01-10 00:00:00.000,1,"espinaca tira procesada",2200,1
2019-01-14 00:00:00.000,1,"espinaca tira procesada",2200,1
2019-01-23 00:00:00.000,1,"espinaca tira procesada",2200,1
2019-01-24 00:00:00.000,1,"espinaca tira procesada",2200,1
2019-01-23 00:00:00.000,1,"salsa barbecue",2159,1
2019-01-11 00:00:00.000,1,"cibulet",2000,1
2019-01-31 00:00:00.000,1,"cibulet",2000,1
2019-01-24 00:00:00.000,1,"salsa de chocolate",1929,1
2019-01-25 00:00:00.000,1,"arvejas partidas",1900,1
2019-01-07 00:00:00.000,1,"rucula bolsa 500 gr",1800,1
2019-01-14 00:00:00.000,1,"rucula bolsa 500 gr",1800,1
2019-01-24 00:00:00.000,1,"rucula bolsa 500 gr",1800,1
2019-01-28 00:00:00.000,1,"rucula bolsa 500 gr",1800,1
2019-01-31 00:00:00.000,1,"rucula bolsa 500 gr",1800,1
2019-01-31 00:00:00.000,1,"espinacas",1700,1
2019-01-02 00:00:00.000,1,"rucula bolsa 500 gr",1700,1
2019-01-08 00:00:00.000,1,"curry de pollo",1560,1
2019-01-20 00:00:00.000,1,"caldo costilla kilo",1521,1
2019-01-15 00:00:00.000,1,"aji de color",1500,1
2019-01-02 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-03 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-07 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-14 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-18 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-22 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-28 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-29 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-31 00:00:00.000,1,"repollo morado procesado",1330,1
2019-01-18 00:00:00.000,1,"zanahoria juliana procesada",1293,1
2019-01-22 00:00:00.000,1,"menta",1250,1
2019-01-31 00:00:00.000,1,"arvejas congeladas",1219,1
2019-01-02 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-07 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-14 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-16 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-18 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-23 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-28 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-29 00:00:00.000,1,"repollo blanco procesado",1123,1
2019-01-09 00:00:00.000,1,"pan colacion integral",980,1
2019-01-18 00:00:00.000,1,"pan colacion integral",980,1
2019-01-25 00:00:00.000,1,"pan colacion integral",980,1
2019-01-29 00:00:00.000,1,"pan colacion integral",980,1
2019-01-31 00:00:00.000,1,"pan colacion integral",980,1
2019-01-04 00:00:00.000,1,"cabellos de angel kilo",950,1
2019-01-18 00:00:00.000,1,"mote",900,1
2019-01-04 00:00:00.000,1,"mote",890,1
2019-01-09 00:00:00.000,1,"maizena",857,1
2019-01-09 00:00:00.000,1,"vainilla esencia litro",746,1
2019-01-25 00:00:00.000,1,"vainilla esencia litro",746,1
2019-01-15 00:00:00.000,1,"cafe grano strog",46872,2
2019-01-22 00:00:00.000,1,"aceite para freidora",40952,2
2019-01-30 00:00:00.000,1,"lomo vetado",16812,2
2019-01-20 00:00:00.000,1,"lomo vetado",16543,2
2019-01-20 00:00:00.000,1,"kuchen arandano",14800,2
2019-01-16 00:00:00.000,1,"toalla nova clasica",10000,2
2019-01-02 00:00:00.000,1,"espinaca hoja procesada",9800,2
2019-01-14 00:00:00.000,1,"queso chacra pieza",8890,2
2019-01-03 00:00:00.000,1,"mermelada 1K",8690,2
2019-01-04 00:00:00.000,1,"ron havana especial litro",8338,2
2019-01-08 00:00:00.000,1,"Quinoa",8000,2
2019-01-04 00:00:00.000,1,"ron pampero premiun gold 750cc",7261,2
2019-01-08 00:00:00.000,1,"ciruelas",7000,2
2019-01-16 00:00:00.000,1,"cilantro",5600,2
2019-01-20 00:00:00.000,1,"cilantro",5600,2
2019-01-09 00:00:00.000,1,"resma",5310,2
2019-01-22 00:00:00.000,1,"fondo alcachofas frasco kilo",5042,2
2019-01-11 00:00:00.000,1,"cilantro",5000,2
2019-01-15 00:00:00.000,1,"cilantro",5000,2
2019-01-31 00:00:00.000,1,"cochayuyo",5000,2
2019-01-24 00:00:00.000,1,"jalea 15 frambueza",4988,2
2019-01-24 00:00:00.000,1,"jalea 15 piña",4988,2
2019-01-18 00:00:00.000,1,"paltas",4960,2
2019-01-21 00:00:00.000,1,"limpiador multiuso impeke c/ar",4654,2
2019-01-04 00:00:00.000,1,"surtido de marisco",4620,2
2019-01-18 00:00:00.000,1,"cilantro",4600,2
2019-01-31 00:00:00.000,1,"cilantro",4600,2
2019-01-31 00:00:00.000,1,"perejil",4600,2
2019-01-25 00:00:00.000,1,"stevia 270 ml",4500,2
2019-01-04 00:00:00.000,1,"cogñac tres palos 1000cc",4473,2
2019-01-09 00:00:00.000,1,"queso chacra pieza",4444,2
2019-01-14 00:00:00.000,1,"acelga hoja procesada",4400,2
2019-01-04 00:00:00.000,1,"triplesec mitjant",4226,2
2019-01-04 00:00:00.000,1,"porotos granados congelado",3814,2
2019-01-23 00:00:00.000,1,"base hamburguesa",3760,2
2019-01-23 00:00:00.000,1,"queso crema philadelphia 227",3640,2
2019-01-08 00:00:00.000,1,"espinacas",3400,2
2019-01-18 00:00:00.000,1,"espinacas",3400,2
2019-01-09 00:00:00.000,1,"caldo ave  kilo",3042,2
2019-01-20 00:00:00.000,1,"caldo ave  kilo",3042,2
2019-01-25 00:00:00.000,1,"manzana",3000,2
2019-01-11 00:00:00.000,1,"manzana",2960,2
2019-01-04 00:00:00.000,1,"ron cartavio blanco",2833,2
2019-01-31 00:00:00.000,1,"acelga",2800,2
2019-01-02 00:00:00.000,1,"durazno",2800,2
2019-01-16 00:00:00.000,1,"manzana",2800,2
2019-01-20 00:00:00.000,1,"manzana",2800,2
2019-01-16 00:00:00.000,1,"durazno",2760,2
2019-01-20 00:00:00.000,1,"durazno",2760,2
2019-01-15 00:00:00.000,1,"leche evaporada lata",2760,2
2019-01-31 00:00:00.000,1,"leche evaporada lata",2760,2
2019-01-02 00:00:00.000,1,"manzana",2760,2
2019-01-08 00:00:00.000,1,"repollo morado procesado",2660,2
2019-01-10 00:00:00.000,1,"repollo morado procesado",2660,2
2019-01-16 00:00:00.000,1,"repollo morado procesado",2660,2
2019-01-21 00:00:00.000,1,"repollo morado procesado",2660,2
2019-01-14 00:00:00.000,1,"lechuga",2600,2
2019-01-04 00:00:00.000,1,"coliflor",2560,2
2019-01-31 00:00:00.000,1,"coliflor",2560,2
2019-01-22 00:00:00.000,1,"espinacas",2550,2
2019-01-02 00:00:00.000,1,"margarina ula",2412,2
2019-01-04 00:00:00.000,1,"margarina ula",2412,2
2019-01-09 00:00:00.000,1,"margarina ula",2412,2
2019-01-20 00:00:00.000,1,"margarina ula",2412,2
2019-01-24 00:00:00.000,1,"margarina ula",2412,2
2019-01-14 00:00:00.000,1,"durazno",2400,2
2019-01-25 00:00:00.000,1,"durazno",2400,2
2019-01-03 00:00:00.000,1,"repollo blanco procesado",2246,2
2019-01-08 00:00:00.000,1,"repollo blanco procesado",2246,2
2019-01-10 00:00:00.000,1,"repollo blanco procesado",2246,2
2019-01-21 00:00:00.000,1,"repollo blanco procesado",2246,2
2019-01-24 00:00:00.000,1,"repollo blanco procesado",2246,2
2019-01-10 00:00:00.000,1,"acelga tira",2200,2
2019-01-20 00:00:00.000,1,"Mopa",2200,2
2019-01-08 00:00:00.000,1,"zanahoria juliana procesada",2180,2
2019-01-22 00:00:00.000,1,"zanahoria juliana procesada",2180,2
2019-01-29 00:00:00.000,1,"zanahoria juliana procesada",2180,2
2019-01-30 00:00:00.000,1,"zanahoria juliana procesada",2180,2
