Calendar Year,Calendar Month,Product Subcategory,Plan Amt,Sales Territory Country,ProductKey,OrderDateKey,SalesTerritoryKey,Year Month,Sales Territory Group,Month Number
2011,"March","Road Bikes",128166.2432,"United States",310,20110301,1,"2011-Mar","North America",3
2011,"March","Road Bikes",142514.5205,"Australia",310,20110301,9,"2011-Mar","Pacific",3
2011,"March","Road Bikes",19285.7548,"Germany",310,20110302,8,"2011-Mar","Europe",3
2011,"April","Road Bikes",183421.2668,"Australia",310,20110401,9,"2011-Apr","Pacific",4
2011,"April","Road Bikes",174532.9291,"United States",310,20110402,1,"2011-Apr","North America",4
2011,"April","Road Bikes",50425.6605,"United Kingdom",310,20110404,10,"2011-Apr","Europe",4
2011,"April","Road Bikes",33617.107,"Germany",310,20110408,8,"2011-Apr","Europe",4
2011,"May","Road Bikes",159295.5296,"United States",310,20110501,1,"2011-May","North America",5
2011,"May","Road Bikes",23006.8664,"Germany",310,20110503,8,"2011-May","Europe",5
2011,"May","Road Bikes",136288.6632,"Australia",310,20110503,9,"2011-May","Pacific",5
2011,"May","Road Bikes",23006.8664,"Canada",310,20110504,6,"2011-May","North America",5
2011,"May","Road Bikes",29232.7236,"France",310,20110505,7,"2011-May","Europe",5
2011,"June","Road Bikes",47201.9636,"Germany",310,20110601,8,"2011-Jun","Europe",6
2011,"June","Road Bikes",49642.9074,"United Kingdom",310,20110601,10,"2011-Jun","Europe",6
2011,"June","Road Bikes",275476.9346,"United States",310,20110601,1,"2011-Jun","North America",6
2011,"June","Road Bikes",36840.804,"Canada",310,20110601,6,"2011-Jun","North America",6
2011,"June","Road Bikes",238636.1306,"Australia",310,20110601,9,"2011-Jun","Pacific",6
2011,"July","Road Bikes",23006.8664,"France",310,20110701,7,"2011-Jul","Europe",7
2011,"July","Road Bikes",161728.2614,"United States",310,20110701,1,"2011-Jul","North America",7
2011,"July","Road Bikes",37963.3266,"Canada",310,20110701,6,"2011-Jul","North America",7
2011,"July","Road Bikes",47302.1125,"United Kingdom",310,20110702,10,"2011-Jul","Europe",7
2011,"July","Road Bikes",138113.2121,"Australia",310,20110702,9,"2011-Jul","Pacific",7
2011,"July","Road Bikes",4937.4775,"Germany",310,20110705,8,"2011-Jul","Europe",7
2011,"August","Road Bikes",42412.7603,"United Kingdom",310,20110801,10,"2011-Aug","Europe",8
2011,"August","Road Bikes",173060.1072,"Canada",310,20110801,6,"2011-Aug","North America",8
2011,"August","Road Bikes",115218.9308,"United States",310,20110801,1,"2011-Aug","North America",8
2011,"August","Road Bikes",193782.4264,"Australia",310,20110801,9,"2011-Aug","Pacific",8
2011,"August","Road Bikes",30393.4101,"France",310,20110802,7,"2011-Aug","Europe",8
2011,"August","Road Bikes",53649.3575,"Germany",310,20110802,8,"2011-Aug","Europe",8
2011,"September","Road Bikes",166129.5698,"United States",310,20110901,1,"2011-Sep","North America",9
2011,"September","Road Bikes",133783.9176,"Australia",310,20110901,9,"2011-Sep","Pacific",9
2011,"September","Road Bikes",47302.1125,"Germany",310,20110901,8,"2011-Sep","Europe",9
2011,"September","Road Bikes",24903.4291,"Canada",310,20110903,6,"2011-Sep","North America",9
2011,"October","Road Bikes",281831.6441,"United States",310,20111001,1,"2011-Oct","North America",10
2011,"October","Road Bikes",76122.5518,"Canada",310,20111001,6,"2011-Oct","North America",10
2011,"October","Road Bikes",32051.6008,"United Kingdom",310,20111001,10,"2011-Oct","Europe",10
2011,"October","Road Bikes",168178.2196,"Australia",310,20111001,9,"2011-Oct","Pacific",10
2011,"October","Road Bikes",37530.8727,"Germany",310,20111002,8,"2011-Oct","Europe",10
2011,"October","Road Bikes",45636.4573,"France",310,20111003,7,"2011-Oct","Europe",10
2011,"November","Road Bikes",176684.7216,"United States",310,20111101,1,"2011-Nov","North America",11
2011,"November","Road Bikes",31737.4693,"Canada",310,20111101,6,"2011-Nov","North America",11
2011,"November","Road Bikes",128774.4262,"Australia",310,20111101,9,"2011-Nov","Pacific",11
2011,"November","Road Bikes",42292.6211,"France",310,20111101,7,"2011-Nov","Europe",11
2011,"November","Road Bikes",36674.9468,"Germany",310,20111102,8,"2011-Nov","Europe",11
2011,"December","Road Bikes",278110.9956,"United States",310,20111201,1,"2011-Dec","North America",12
2011,"December","Road Bikes",60879.5046,"Canada",310,20111201,6,"2011-Dec","North America",12
2011,"December","Road Bikes",46408.5177,"Germany",310,20111202,8,"2011-Dec","Europe",12
2011,"December","Road Bikes",134172.0714,"Australia",310,20111202,9,"2011-Dec","Pacific",12
2011,"December","Road Bikes",31958.9163,"France",310,20111203,7,"2011-Dec","Europe",12
2011,"December","Road Bikes",25698.1372,"United Kingdom",310,20111206,10,"2011-Dec","Europe",12
