numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2017-032058687-001",2017-10-26 21:31:00.000,2017-10-26 22:22:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032276290-001",2017-10-27 14:00:00.000,2017-10-28 09:00:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032277933-001",2017-10-28 07:16:00.000,2017-10-28 09:28:00.000," H03002","QUEDA DE VEICULO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020093000-001",2017-08-10 21:41:00.000,2017-08-10 23:28:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020136730-001",2017-08-11 08:05:00.000,2017-08-11 10:08:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-025957668-001",2017-09-05 18:00:00.000,2017-09-18 10:41:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026135833-001",2017-09-19 07:51:00.000,2017-09-19 10:27:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026244135-001",2017-09-19 17:03:00.000,2017-09-19 21:11:00.000," H99002","OUTROS COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032308087-001",2017-10-27 22:00:00.000,2017-10-28 15:25:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032583115-001",2017-10-30 09:01:00.000,2017-10-30 14:35:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020445204-001",2017-08-13 14:33:00.000,2017-08-13 16:20:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020731554-001",2017-08-08 08:15:00.000,2017-08-15 14:01:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026724976-001",2017-09-22 12:18:00.000,2017-09-22 14:25:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-027693955-001",2017-09-28 17:03:00.000,2017-09-28 19:59:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-027695311-001",2017-09-28 18:50:00.000,2017-09-28 20:09:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-027705767-001",2017-09-28 20:12:00.000,2017-09-28 21:27:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029681353-001",2017-10-11 17:43:00.000,2017-10-11 18:45:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022903855-001",2017-07-06 14:00:00.000,2017-08-29 13:59:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022996388-002",2017-08-29 06:00:00.000,2017-08-30 16:58:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022996516-001",2017-08-29 21:58:00.000,2017-08-29 22:53:00.000," H03002","QUEDA DE VEICULO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028140345-001",2017-10-01 15:15:00.000,2017-10-02 01:42:00.000," H03002","QUEDA DE VEICULO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-033810191-001",2017-11-06 15:50:00.000,2017-11-07 16:01:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023072859-001",2017-08-30 08:02:00.000,2017-08-30 12:33:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023151847-001",2017-08-30 16:43:00.000,2017-08-30 19:13:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023222958-001",2017-08-31 07:55:00.000,2017-08-31 09:06:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023322876-001",2017-08-31 17:13:00.000,2017-08-31 18:53:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-025007544-001",2017-09-11 22:25:00.000,2017-09-11 22:48:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030136111-001",2017-10-14 22:06:00.000,2017-10-15 01:05:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030356799-001",2017-09-24 15:08:00.000,2017-10-16 15:12:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030375873-001",2017-10-16 12:16:00.000,2017-10-16 16:37:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-000471704-001",2017-01-06 21:07:00.000,2017-01-06 22:36:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021884533-001",2017-08-22 20:49:00.000,2017-08-22 20:50:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-025356167-001",2017-09-13 22:41:00.000,2017-09-14 00:18:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-025530384-001",2017-09-15 10:32:00.000,2017-09-15 10:34:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030729616-001",2017-10-18 17:29:00.000,2017-10-18 18:13:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-033287018-001",2017-11-03 22:13:00.000,2017-11-04 01:18:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023481097-001",2017-09-01 16:17:00.000,2017-09-01 17:30:00.000," H99002","OUTROS COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023506456-001",2017-09-01 19:20:00.000,2017-09-01 20:30:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-015270454-001",2017-07-10 07:18:00.000,2017-07-10 08:29:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028667064-001",2017-09-24 22:00:00.000,2017-10-05 09:36:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-034052721-001",2017-11-08 21:22:00.000,2017-11-09 02:51:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021138802-001",2017-08-17 20:26:00.000,2017-08-17 22:20:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-015817270-001",2017-07-13 11:05:00.000,2017-07-13 14:50:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021917498-001",2017-08-22 23:08:00.000,2017-08-23 01:08:00.000," H06001","ATROPELAMENTO DE PESSOA COM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021953294-001",2017-08-23 06:40:00.000,2017-08-23 10:34:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022078560-001",2017-08-23 22:12:00.000,2017-08-24 00:09:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-016165201-001",2017-07-15 23:04:00.000,2017-07-15 23:42:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-016198530-001",2017-07-16 07:12:00.000,2017-07-16 07:18:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-027979123-001",2017-09-29 17:00:00.000,2017-09-30 18:04:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018445299-001",2017-07-31 12:31:00.000,2017-07-31 12:39:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018549841-001",2017-07-31 20:49:00.000,2017-07-31 23:27:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018613020-001",2017-07-20 17:55:00.000,2017-08-01 13:20:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023999021-001",2017-09-05 07:34:00.000,2017-09-05 10:41:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-024231354-001",2017-09-06 17:03:00.000,2017-09-06 17:08:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-016688474-001",2017-07-19 08:36:00.000,2017-07-19 13:20:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031108425-001",2017-10-20 23:06:00.000,2017-10-21 00:39:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031204828-001",2017-10-21 18:21:00.000,2017-10-21 20:07:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028741730-001",2017-10-04 17:07:00.000,2017-10-05 17:14:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-019526662-001",2017-08-07 15:25:00.000,2017-08-07 15:34:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-019597561-001",2017-08-07 09:50:00.000,2017-08-07 23:00:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-017381821-001",2017-07-23 07:40:00.000,2017-07-24 10:04:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031422716-001",2017-10-23 12:54:00.000,2017-10-23 13:01:00.000," H03002","QUEDA DE VEICULO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031495971-001",2017-10-23 18:30:00.000,2017-10-23 19:07:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031497312-001",2017-10-23 18:53:00.000,2017-10-23 19:13:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031558926-001",2017-10-24 07:02:00.000,2017-10-24 08:39:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-019821314-001",2017-08-08 19:10:00.000,2017-08-09 11:53:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-013733886-001",2017-06-29 17:55:00.000,2017-06-29 18:52:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-013754615-001",2017-06-29 16:28:00.000,2017-06-29 21:28:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-013889050-001",2017-06-30 14:31:00.000,2017-06-30 17:07:00.000," H06002","ATROPELAMENTO DE PESSOA SEM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006133039-001",2017-03-22 10:40:00.000,2017-03-22 12:08:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008591779-001",2017-04-17 10:45:00.000,2017-04-24 15:26:00.000," H99002","OUTROS COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011216776-001",2017-05-29 15:24:00.000,2017-05-29 18:16:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011216826-001",2017-05-29 16:52:00.000,2017-05-29 18:16:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014010408-001",2017-07-01 12:23:00.000,2017-07-01 15:18:00.000," H06001","ATROPELAMENTO DE PESSOA COM VITIMA FATAL",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011362940-001",2017-05-27 04:10:00.000,2017-05-31 14:52:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011404943-001",2017-05-31 22:35:00.000,2017-06-01 01:40:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011475030-001",2017-06-01 15:58:00.000,2017-06-01 19:22:00.000," H04000","QUEDA DE PESSOA DE VEICULO",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014204472-001",2017-07-03 04:26:00.000,2017-07-03 05:09:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","SIM",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014403427-001",2017-07-02 17:40:00.000,2017-07-04 11:22:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014412744-001",2017-07-04 12:04:00.000,2017-07-04 12:49:00.000," H02002","CAPOTAMENTO/TOMBAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
