Date,DateKey,Year,Quarter,MonthNum,Month,FiscalYear,FiscalQuarter,FiscalMonthNum,FiscalMonth,MonthYear,MonthYearLong,MonthYearNum,WeekdayNum,Weekday,WeekdayWeekend
2017-04-11 00:00:00.000,20170411,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,3,"Tue","Weekday"
2017-04-12 00:00:00.000,20170412,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,4,"Wed","Weekday"
2017-04-13 00:00:00.000,20170413,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,5,"Thu","Weekday"
2017-04-14 00:00:00.000,20170414,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,6,"Fri","Weekday"
2017-04-15 00:00:00.000,20170415,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,7,"Sat","Weekend"
2017-04-16 00:00:00.000,20170416,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,1,"Sun","Weekend"
2017-04-17 00:00:00.000,20170417,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,2,"Mon","Weekday"
2017-04-18 00:00:00.000,20170418,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,3,"Tue","Weekday"
2017-04-19 00:00:00.000,20170419,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,4,"Wed","Weekday"
2017-04-20 00:00:00.000,20170420,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,5,"Thu","Weekday"
2017-04-21 00:00:00.000,20170421,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,6,"Fri","Weekday"
2017-04-22 00:00:00.000,20170422,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,7,"Sat","Weekend"
2017-04-23 00:00:00.000,20170423,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,1,"Sun","Weekend"
2017-04-24 00:00:00.000,20170424,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,2,"Mon","Weekday"
2017-04-25 00:00:00.000,20170425,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,3,"Tue","Weekday"
2017-04-26 00:00:00.000,20170426,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,4,"Wed","Weekday"
2017-04-27 00:00:00.000,20170427,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,5,"Thu","Weekday"
2017-04-28 00:00:00.000,20170428,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,6,"Fri","Weekday"
2017-04-29 00:00:00.000,20170429,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,7,"Sat","Weekend"
2017-04-30 00:00:00.000,20170430,2017,"Q2",4,"Apr","FY2017","FQ4",10,"Apr",2019-04-17 00:00:00.000,2017-04-01 00:00:00.000,201704,1,"Sun","Weekend"
2017-05-01 00:00:00.000,20170501,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,2,"Mon","Weekday"
2017-05-02 00:00:00.000,20170502,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,3,"Tue","Weekday"
2017-05-03 00:00:00.000,20170503,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,4,"Wed","Weekday"
2017-05-04 00:00:00.000,20170504,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,5,"Thu","Weekday"
2017-05-05 00:00:00.000,20170505,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,6,"Fri","Weekday"
2017-05-06 00:00:00.000,20170506,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,7,"Sat","Weekend"
2017-05-07 00:00:00.000,20170507,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,1,"Sun","Weekend"
2017-05-08 00:00:00.000,20170508,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,2,"Mon","Weekday"
2017-05-09 00:00:00.000,20170509,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,3,"Tue","Weekday"
2017-05-10 00:00:00.000,20170510,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,4,"Wed","Weekday"
2017-05-11 00:00:00.000,20170511,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,5,"Thu","Weekday"
2017-05-12 00:00:00.000,20170512,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,6,"Fri","Weekday"
2017-05-13 00:00:00.000,20170513,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,7,"Sat","Weekend"
2017-05-14 00:00:00.000,20170514,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,1,"Sun","Weekend"
2017-05-15 00:00:00.000,20170515,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,2,"Mon","Weekday"
2017-05-16 00:00:00.000,20170516,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,3,"Tue","Weekday"
2017-05-17 00:00:00.000,20170517,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,4,"Wed","Weekday"
2017-05-18 00:00:00.000,20170518,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,5,"Thu","Weekday"
2017-05-19 00:00:00.000,20170519,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,6,"Fri","Weekday"
2017-05-20 00:00:00.000,20170520,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,7,"Sat","Weekend"
2017-05-21 00:00:00.000,20170521,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,1,"Sun","Weekend"
2017-05-22 00:00:00.000,20170522,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,2,"Mon","Weekday"
2017-05-23 00:00:00.000,20170523,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,3,"Tue","Weekday"
2017-05-24 00:00:00.000,20170524,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,4,"Wed","Weekday"
2017-05-25 00:00:00.000,20170525,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,5,"Thu","Weekday"
2017-05-26 00:00:00.000,20170526,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,6,"Fri","Weekday"
2017-05-27 00:00:00.000,20170527,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,7,"Sat","Weekend"
2017-05-28 00:00:00.000,20170528,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,1,"Sun","Weekend"
2017-05-29 00:00:00.000,20170529,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,2,"Mon","Weekday"
2017-05-30 00:00:00.000,20170530,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,3,"Tue","Weekday"
2017-05-31 00:00:00.000,20170531,2017,"Q2",5,"May","FY2017","FQ4",11,"May",2019-05-17 00:00:00.000,2017-05-01 00:00:00.000,201705,4,"Wed","Weekday"
2017-06-01 00:00:00.000,20170601,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,5,"Thu","Weekday"
2017-06-02 00:00:00.000,20170602,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,6,"Fri","Weekday"
2017-06-03 00:00:00.000,20170603,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,7,"Sat","Weekend"
2017-06-04 00:00:00.000,20170604,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,1,"Sun","Weekend"
2017-06-05 00:00:00.000,20170605,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,2,"Mon","Weekday"
2017-06-06 00:00:00.000,20170606,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,3,"Tue","Weekday"
2017-06-07 00:00:00.000,20170607,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,4,"Wed","Weekday"
2017-06-08 00:00:00.000,20170608,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,5,"Thu","Weekday"
2017-06-09 00:00:00.000,20170609,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,6,"Fri","Weekday"
2017-06-10 00:00:00.000,20170610,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,7,"Sat","Weekend"
2017-06-11 00:00:00.000,20170611,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,1,"Sun","Weekend"
2017-06-12 00:00:00.000,20170612,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,2,"Mon","Weekday"
2017-06-13 00:00:00.000,20170613,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,3,"Tue","Weekday"
2017-06-14 00:00:00.000,20170614,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,4,"Wed","Weekday"
2017-06-15 00:00:00.000,20170615,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,5,"Thu","Weekday"
2017-06-16 00:00:00.000,20170616,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,6,"Fri","Weekday"
2017-06-17 00:00:00.000,20170617,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,7,"Sat","Weekend"
2017-06-18 00:00:00.000,20170618,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,1,"Sun","Weekend"
2017-06-19 00:00:00.000,20170619,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,2,"Mon","Weekday"
2017-06-20 00:00:00.000,20170620,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,3,"Tue","Weekday"
2017-06-21 00:00:00.000,20170621,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,4,"Wed","Weekday"
2017-06-22 00:00:00.000,20170622,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,5,"Thu","Weekday"
2017-06-23 00:00:00.000,20170623,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,6,"Fri","Weekday"
2017-06-24 00:00:00.000,20170624,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,7,"Sat","Weekend"
2017-06-25 00:00:00.000,20170625,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,1,"Sun","Weekend"
2017-06-26 00:00:00.000,20170626,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,2,"Mon","Weekday"
2017-06-27 00:00:00.000,20170627,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,3,"Tue","Weekday"
2017-06-28 00:00:00.000,20170628,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,4,"Wed","Weekday"
2017-06-29 00:00:00.000,20170629,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,5,"Thu","Weekday"
2017-06-30 00:00:00.000,20170630,2017,"Q2",6,"Jun","FY2017","FQ4",12,"Jun",2019-06-17 00:00:00.000,2017-06-01 00:00:00.000,201706,6,"Fri","Weekday"
2016-07-04 00:00:00.000,20160704,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,2,"Mon","Weekday"
2016-07-05 00:00:00.000,20160705,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,3,"Tue","Weekday"
2016-07-06 00:00:00.000,20160706,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,4,"Wed","Weekday"
2016-07-07 00:00:00.000,20160707,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,5,"Thu","Weekday"
2016-07-08 00:00:00.000,20160708,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,6,"Fri","Weekday"
2016-07-09 00:00:00.000,20160709,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,7,"Sat","Weekend"
2016-07-10 00:00:00.000,20160710,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,1,"Sun","Weekend"
2016-07-11 00:00:00.000,20160711,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,2,"Mon","Weekday"
2016-07-12 00:00:00.000,20160712,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,3,"Tue","Weekday"
2016-07-13 00:00:00.000,20160713,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,4,"Wed","Weekday"
2016-07-14 00:00:00.000,20160714,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,5,"Thu","Weekday"
2016-07-15 00:00:00.000,20160715,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,6,"Fri","Weekday"
2016-07-16 00:00:00.000,20160716,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,7,"Sat","Weekend"
2016-07-17 00:00:00.000,20160717,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,1,"Sun","Weekend"
2016-07-18 00:00:00.000,20160718,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,2,"Mon","Weekday"
2016-07-19 00:00:00.000,20160719,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,3,"Tue","Weekday"
2016-07-20 00:00:00.000,20160720,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,4,"Wed","Weekday"
2016-07-21 00:00:00.000,20160721,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,5,"Thu","Weekday"
2016-07-22 00:00:00.000,20160722,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,6,"Fri","Weekday"
2016-07-23 00:00:00.000,20160723,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,7,"Sat","Weekend"
2016-07-24 00:00:00.000,20160724,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,1,"Sun","Weekend"
2016-07-25 00:00:00.000,20160725,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,2,"Mon","Weekday"
2016-07-26 00:00:00.000,20160726,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,3,"Tue","Weekday"
2016-07-27 00:00:00.000,20160727,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,4,"Wed","Weekday"
2016-07-28 00:00:00.000,20160728,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,5,"Thu","Weekday"
2016-07-29 00:00:00.000,20160729,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,6,"Fri","Weekday"
2016-07-30 00:00:00.000,20160730,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,7,"Sat","Weekend"
2016-07-31 00:00:00.000,20160731,2016,"Q3",7,"Jul","FY2017","FQ1",1,"Jul",2019-07-16 00:00:00.000,2016-07-01 00:00:00.000,201607,1,"Sun","Weekend"
2016-08-01 00:00:00.000,20160801,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,2,"Mon","Weekday"
2016-08-02 00:00:00.000,20160802,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,3,"Tue","Weekday"
2016-08-03 00:00:00.000,20160803,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,4,"Wed","Weekday"
2016-08-04 00:00:00.000,20160804,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,5,"Thu","Weekday"
2016-08-05 00:00:00.000,20160805,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,6,"Fri","Weekday"
2016-08-06 00:00:00.000,20160806,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,7,"Sat","Weekend"
2016-08-07 00:00:00.000,20160807,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,1,"Sun","Weekend"
2016-08-08 00:00:00.000,20160808,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,2,"Mon","Weekday"
2016-08-09 00:00:00.000,20160809,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,3,"Tue","Weekday"
2016-08-10 00:00:00.000,20160810,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,4,"Wed","Weekday"
2016-08-11 00:00:00.000,20160811,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,5,"Thu","Weekday"
2016-08-12 00:00:00.000,20160812,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,6,"Fri","Weekday"
2016-08-13 00:00:00.000,20160813,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,7,"Sat","Weekend"
2016-08-14 00:00:00.000,20160814,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,1,"Sun","Weekend"
2016-08-15 00:00:00.000,20160815,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,2,"Mon","Weekday"
2016-08-16 00:00:00.000,20160816,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,3,"Tue","Weekday"
2016-08-17 00:00:00.000,20160817,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,4,"Wed","Weekday"
2016-08-18 00:00:00.000,20160818,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,5,"Thu","Weekday"
2016-08-19 00:00:00.000,20160819,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,6,"Fri","Weekday"
2016-08-20 00:00:00.000,20160820,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,7,"Sat","Weekend"
2016-08-21 00:00:00.000,20160821,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,1,"Sun","Weekend"
2016-08-22 00:00:00.000,20160822,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,2,"Mon","Weekday"
2016-08-23 00:00:00.000,20160823,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,3,"Tue","Weekday"
2016-08-24 00:00:00.000,20160824,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,4,"Wed","Weekday"
2016-08-25 00:00:00.000,20160825,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,5,"Thu","Weekday"
2016-08-26 00:00:00.000,20160826,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,6,"Fri","Weekday"
2016-08-27 00:00:00.000,20160827,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,7,"Sat","Weekend"
2016-08-28 00:00:00.000,20160828,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,1,"Sun","Weekend"
2016-08-29 00:00:00.000,20160829,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,2,"Mon","Weekday"
2016-08-30 00:00:00.000,20160830,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,3,"Tue","Weekday"
2016-08-31 00:00:00.000,20160831,2016,"Q3",8,"Aug","FY2017","FQ1",2,"Aug",2019-08-16 00:00:00.000,2016-08-01 00:00:00.000,201608,4,"Wed","Weekday"
2016-09-01 00:00:00.000,20160901,2016,"Q3",9,"Sep","FY2017","FQ1",3,"Sep",2019-09-16 00:00:00.000,2016-09-01 00:00:00.000,201609,5,"Thu","Weekday"
2016-09-02 00:00:00.000,20160902,2016,"Q3",9,"Sep","FY2017","FQ1",3,"Sep",2019-09-16 00:00:00.000,2016-09-01 00:00:00.000,201609,6,"Fri","Weekday"
2016-09-03 00:00:00.000,20160903,2016,"Q3",9,"Sep","FY2017","FQ1",3,"Sep",2019-09-16 00:00:00.000,2016-09-01 00:00:00.000,201609,7,"Sat","Weekend"
2016-09-04 00:00:00.000,20160904,2016,"Q3",9,"Sep","FY2017","FQ1",3,"Sep",2019-09-16 00:00:00.000,2016-09-01 00:00:00.000,201609,1,"Sun","Weekend"
