Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Day Offset,Month Offset,Year Offset,Quarter Offset
2021-03-27 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,27,"Saturday",6,86,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,1,3,61,2,0,0
2021-03-28 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,31,28,"Sunday",0,87,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,1,3,62,2,0,0
2021-05-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,17,"Monday",1,137,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,112,4,0,1
2021-05-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,18,"Tuesday",2,138,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,113,4,0,1
2021-05-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,19,"Wednesday",3,139,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,114,4,0,1
2021-05-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,20,"Thursday",4,140,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,115,4,0,1
2021-05-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,21,"Friday",5,141,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,116,4,0,1
2021-05-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,22,"Saturday",6,142,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,117,4,0,1
2021-05-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,31,23,"Sunday",0,143,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,2,5,118,4,0,1
2021-07-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,19,"Monday",1,200,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,175,6,0,2
2021-07-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,20,"Tuesday",2,201,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,176,6,0,2
2021-07-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,21,"Wednesday",3,202,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,177,6,0,2
2021-07-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,22,"Thursday",4,203,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,178,6,0,2
2021-07-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,23,"Friday",5,204,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,179,6,0,2
2021-07-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,24,"Saturday",6,205,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,180,6,0,2
2021-07-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,31,25,"Sunday",0,206,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2021,3,7,181,6,0,2
2021-08-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,16,"Monday",1,228,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,203,7,0,2
2021-08-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,17,"Tuesday",2,229,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,204,7,0,2
2021-08-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,18,"Wednesday",3,230,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,205,7,0,2
2021-08-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,19,"Thursday",4,231,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,206,7,0,2
2021-08-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,20,"Friday",5,232,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,207,7,0,2
2021-08-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,21,"Saturday",6,233,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,208,7,0,2
2021-08-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,8,2021-08-01 00:00:00.000,2021-08-31 00:00:00.000,31,22,"Sunday",0,234,"August",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,34,4,2021-08-16 00:00:00.000,2021-08-22 00:00:00.000,2021,3,8,209,7,0,2
2021-10-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,18,"Monday",1,291,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,266,9,0,3
2021-10-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,19,"Tuesday",2,292,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,267,9,0,3
2021-10-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,20,"Wednesday",3,293,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,268,9,0,3
2021-10-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,21,"Thursday",4,294,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,269,9,0,3
2021-10-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,22,"Friday",5,295,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,270,9,0,3
2021-10-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,23,"Saturday",6,296,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,271,9,0,3
2021-10-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,10,2021-10-01 00:00:00.000,2021-10-31 00:00:00.000,31,24,"Sunday",0,297,"October",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,43,4,2021-10-18 00:00:00.000,2021-10-24 00:00:00.000,2021,4,10,272,9,0,3
2021-12-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,20,"Monday",1,354,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,329,11,0,3
2021-12-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,21,"Tuesday",2,355,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,330,11,0,3
2021-12-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,22,"Wednesday",3,356,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,331,11,0,3
2021-12-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,23,"Thursday",4,357,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,332,11,0,3
2021-12-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,24,"Friday",5,358,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,333,11,0,3
2021-12-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,25,"Saturday",6,359,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,334,11,0,3
2021-12-26 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,12,2021-12-01 00:00:00.000,2021-12-31 00:00:00.000,31,26,"Sunday",0,360,"December",4,2021-10-01 00:00:00.000,2021-12-31 00:00:00.000,52,4,2021-12-20 00:00:00.000,2021-12-26 00:00:00.000,2021,4,12,335,11,0,3
2022-01-17 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,17,"Monday",1,17,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,357,12,1,4
2022-01-18 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,18,"Tuesday",2,18,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,358,12,1,4
2022-01-19 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,19,"Wednesday",3,19,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,359,12,1,4
2022-01-20 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,20,"Thursday",4,20,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,360,12,1,4
2022-01-21 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,21,"Friday",5,21,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,361,12,1,4
2022-01-22 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,22,"Saturday",6,22,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,362,12,1,4
2022-01-23 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,1,2022-01-01 00:00:00.000,2022-01-31 00:00:00.000,31,23,"Sunday",0,23,"January",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,4,4,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,2022,1,1,363,12,1,4
2022-03-21 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,21,"Monday",1,80,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,420,14,1,4
2022-03-22 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,22,"Tuesday",2,81,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,421,14,1,4
2022-03-23 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,23,"Wednesday",3,82,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,422,14,1,4
2022-03-24 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,24,"Thursday",4,83,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,423,14,1,4
2022-03-25 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,25,"Friday",5,84,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,424,14,1,4
2022-03-26 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,26,"Saturday",6,85,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,425,14,1,4
2022-03-27 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,3,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,31,27,"Sunday",0,86,"March",1,2022-01-01 00:00:00.000,2022-03-31 00:00:00.000,13,4,2022-03-21 00:00:00.000,2022-03-27 00:00:00.000,2022,1,3,426,14,1,4
2022-05-16 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,16,"Monday",1,136,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,476,16,1,5
2022-05-17 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,17,"Tuesday",2,137,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,477,16,1,5
2022-05-18 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,18,"Wednesday",3,138,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,478,16,1,5
2022-05-19 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,19,"Thursday",4,139,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,479,16,1,5
2022-05-20 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,20,"Friday",5,140,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,480,16,1,5
2022-05-21 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,21,"Saturday",6,141,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,481,16,1,5
2022-05-22 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,5,2022-05-01 00:00:00.000,2022-05-31 00:00:00.000,31,22,"Sunday",0,142,"May",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,21,4,2022-05-16 00:00:00.000,2022-05-22 00:00:00.000,2022,2,5,482,16,1,5
2022-07-18 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,18,"Monday",1,199,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,539,18,1,6
2022-07-19 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,19,"Tuesday",2,200,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,540,18,1,6
2022-07-20 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,20,"Wednesday",3,201,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,541,18,1,6
2022-07-21 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,21,"Thursday",4,202,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,542,18,1,6
2022-07-22 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,22,"Friday",5,203,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,543,18,1,6
2022-07-23 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,23,"Saturday",6,204,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,544,18,1,6
2022-07-24 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,7,2022-07-01 00:00:00.000,2022-07-31 00:00:00.000,31,24,"Sunday",0,205,"July",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,30,4,2022-07-18 00:00:00.000,2022-07-24 00:00:00.000,2022,3,7,545,18,1,6
2022-08-22 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,22,"Monday",1,234,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,574,19,1,6
2022-08-23 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,23,"Tuesday",2,235,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,575,19,1,6
2022-08-24 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,24,"Wednesday",3,236,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,576,19,1,6
2022-08-25 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,25,"Thursday",4,237,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,577,19,1,6
2022-08-26 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,26,"Friday",5,238,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,578,19,1,6
2022-08-27 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,27,"Saturday",6,239,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,579,19,1,6
2022-08-28 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,8,2022-08-01 00:00:00.000,2022-08-31 00:00:00.000,31,28,"Sunday",0,240,"August",3,2022-07-01 00:00:00.000,2022-09-30 00:00:00.000,35,4,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,2022,3,8,580,19,1,6
2022-10-17 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,17,"Monday",1,290,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,43,4,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,2022,4,10,630,21,1,7
2022-10-18 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,18,"Tuesday",2,291,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,43,4,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,2022,4,10,631,21,1,7
2022-10-19 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,19,"Wednesday",3,292,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,43,4,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,2022,4,10,632,21,1,7
2022-10-20 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,20,"Thursday",4,293,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,43,4,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,2022,4,10,633,21,1,7
2022-10-21 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,10,2022-10-01 00:00:00.000,2022-10-31 00:00:00.000,31,21,"Friday",5,294,"October",4,2022-10-01 00:00:00.000,2022-12-31 00:00:00.000,43,4,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,2022,4,10,634,21,1,7
